"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"205","2020-01-20 14:40:27-03","UPM","MACK","841","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Camila; Eduardo; Rodrigo","2010","07","20","Brasil","SP","Peruíbe","Restinga alta.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"s/n",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-01-20 14:40:27-03","UPM","MACK","277","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","J. R. Guillaumon","2004","11","15","Brasil","SP","Vinhedo","Rodovia Anhaguera, Km. 74, sentido São Paulo - Interior, Sítio do Marcel","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"J. R. Guillaumon","2004","11",NA,"s/n",NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-12-12 15:31:41-03","UFABC","HUFABC","000449","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Uehara, N; Garbes, B; Lima, F; Dias M.G.; Kohari, K; Almeida, R","2016","10","19","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, encontrada a 6m distância da sede; perto da nascente; Borda da trilha, campo antrópico","-46.698056","-23.3325","-46.698056","-23.3325","HUFABC000449","HUFABC000449",NA,NA,NA,NA,"1",NA,NA,"Flor arroxeada, violeta; Sépalas verdes; Árvore com altura de 3m",NA,NA,NA,NA,NA,"Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-12-12 15:31:41-03","UFABC","HUFABC","000565","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Carvalho, L C O","2017","11","18","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","-45.699278","-23.333611","-45.699278","-23.333611","HUFABC000565","HUFABC000565",NA,NA,NA,NA,"2",NA,NA,"Árvore de pequeno porte. Possui um odor característico. Flores com coloração rósea. Nome popular: Angelim, angelim doce, angelim rosa.",NA,NA,NA,NA,NA,"Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-12-04 15:25:09-03","PUCPR","HUCP","11019","S","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Cerni, AC","1986","10","14","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"HUCP00011997","HUCP00011997","Cervi, AC",NA,NA,NA,"2387",NA,NA,NA,"38300","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-12-04 15:25:09-03","PUCPR","HUCP","3570","S","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Souza, WS; Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00011272","HUCP00011272_1 HUCP00011272_2","Silva, SM","1986","11","01","341/827",NA,NA,NA,"24916","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-12-04 15:25:09-03","PUCPR","HUCP","12454","S","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Gatti, G","1999","10","15","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,"HUCP00012008","HUCP00012008","Gatti, G",NA,NA,NA,"542",NA,NA,"Nº 41079.","37295","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-12-04 15:25:09-03","PUCPR","HUCP","3305","S","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Britez, RM; Silva, SM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00011324","HUCP00011324","Silva, SM","1986","11","08","1088/909",NA,NA,NA,"24916","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-12-04 15:25:09-03","PUCPR","HUCP","13802","S","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Cordeiro, J","1997","03","20","Brasil","Paraná","São José dos Pinhais","Estrada para usina Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00011956","HUCP00011956","Hatschbach, GG",NA,NA,NA,"1433",NA,NA,NA,"45291","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-02 16:28:50-03","CPAN-UFMS","COR","17679","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Buttura, E.","1979","11","07","Brasil","Paraná","Guaíra",NA,"-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,NA,"Lima, L.C.P.","2019","10","01","297",NA,NA,"Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-10-09 11:15:08-03","UFBA","ALCB","113613","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; Costa, TF","2014","04","06","Brasil","Bahia","Barra do Itariri","Caminho para o Farol.","-38.016667","-12.583333","-38.016667","-12.583333","ALCB028856","ALCB028856","Guedes, ML","2014","05",NA,"21358",NA,NA,"Folhas com folíolos cartáceos, discolores. Fruto drupa imatura.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-10-09 11:15:08-03","UFBA","ALCB","116863","PreservedSpecimen","Plantae","Fabaceae","Andira","cf. fraxinifolia","Andira cf. fraxinifolia","Benth.","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","2014","10","16","Brasil","Bahia","Licínio de Almeida","Caminho para Cascarrento.","-42.550833","-14.566667","-42.550833","-14.566667","ALCB051106",NA,"Guedes, ML","2014","10",NA,"22667","984","984","Folhas com folíolos coriáceos, discolores. Fruto drupa, ovoide.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-10-09 11:15:08-03","UFBA","ALCB","01593","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Fahel, J; Costa, AL","1950","10","21","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Estrada de Brotas-Pituba","-38.5","-12.966667","-38.5","-12.966667","ALCB028840","ALCB028840","Pennington, RT","1991","06",NA,"s/n",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-10-09 11:15:08-03","UFBA","ALCB","022550","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Schettini, CMS; Pinto, GCP","1986","08","18","Brasil","Bahia","Salvador","Região Metropolitana Salvador","-38.5","-12.966667","-38.5","-12.966667","ALCB028844","ALCB028844","Pennington, RT","1991","06",NA,"04",NA,NA,"Mesofanerófito. Tronco deliquescente. Flores roxas abundantes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-10-09 11:15:08-03","UFBA","ALCB","024439","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Queiroz, LP de; Mayo, S; Nadruz, M; Nunes, TS; Guedes, ML","1992","12","08","Brasil","Bahia","Castro Alves","Recôncavo Sul, Serra da Jibóia (= Serra da Pioneira)","-39.471944","-12.853056","-39.471944","-12.853056","ALCB028843","ALCB028843","Queiroz, LP de","1993",NA,NA,"2957",NA,NA,"Ca. de 1,50m, folíolos cartáceos com face abaxial ligeiramente cinérea. Botões ocráceos.; Sobre afloramento granolítico.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-10-09 11:15:08-03","UFBA","ALCB","024615","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Pinto, GCP; et al.","1992","02","14","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Área de Pituaçu (UCSal)","-38.42","-12.951667","-38.42","-12.951667","ALCB028845","ALCB028845","Guedes, ML; Bautista, HP; Pinto, GCP","1992","03",NA,"20/92",NA,NA,"Ca. de 4,0m de altura; copa ampla baixa e arredondada (tronco deliquescente). Folhagem abundante. Frutos crassos, imaturos de cor verde rara.; Vegetação secundária.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-10-09 11:15:08-03","UFBA","ALCB","024920","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; et al.","1993","08","23","Brasil","Bahia","Picadão","Extremo Sul, Área da Ara Cruz Celulose",NA,NA,NA,NA,"ALCB028841","ALCB028841",NA,NA,NA,NA,"2968",NA,NA,"Ca. de 6,0m de altura. Folíolos discolores. Frutos imaturos.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-10-09 11:15:08-03","UFBA","ALCB","025120","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; et al.","1993","08","23","Brasil","Bahia","Picadão","Extremo Sul, Área da Aracruz Celulose",NA,NA,NA,NA,"ALCB028902","ALCB028902","Guedes, ML",NA,NA,NA,"2965",NA,NA,"Ca. de 6,0m de altura. Folíolos discolores. Frutos imaturos.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-10-09 11:15:08-03","UFBA","ALCB","025745","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; Esteves, F","1993","03","12","Brasil","Bahia","Cairu","Baixo Sul, Fazenda Miranda","-39.033333","-13.483333","-39.033333","-13.483333","ALCB028839","ALCB028839","Guedes, ML",NA,NA,NA,"3573",NA,NA,"Ca. de 6,0m de altura. Folhas discolores, membranáceas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-10-09 11:15:08-03","UFBA","ALCB","026081","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; et al.","1993","08","12","Brasil","Bahia","Cairu","Baixo Sul","-39.033333","-13.483333","-39.033333","-13.483333","ALCB028842","ALCB028842","Guedes, ML",NA,NA,NA,"s/n",NA,NA,"Ca. de 5,0m de altura. Folhas coriáceas discolores. Flores de cor lilás.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-10-09 11:15:08-03","UFBA","ALCB","026098","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; Alunos de Botânica III","1994","11","20","Brasil","Bahia","Vera Cruz","Região Metropolitana Salvador, Jeribatuba","-38.6","-12.95","-38.6","-12.95","ALCB028850","ALCB028850",NA,NA,NA,NA,"3614",NA,NA,"Ca. de 7,0m de altura. Folhas discolores. Frutos imaturos verdes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-10-09 11:15:08-03","UFBA","ALCB","026119","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Ribeiro, AJ; et al.","1994","10","15","Brasil","Bahia","Eunápolis","Extremo Sul","-39.566667","-16.366667","-39.566667","-16.366667","ALCB028852","ALCB028852",NA,NA,NA,NA,"423",NA,NA,"Ca. de 6,0m de altura, bastante ramificado. Frutos em início de desenvolvimento de cor verde.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-10-09 11:15:08-03","UFBA","ALCB","026124","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Ribeiro, AJ; et al.","1994","10","15","Brasil","Bahia","Eunápolis","Extremo Sul","-39.566667","-16.366667","-39.566667","-16.366667","ALCB028851","ALCB028851",NA,NA,NA,NA,"s/n",NA,NA,"Ca. de 6,0m de altura, bastante ramificado. Frutos imaturos de cor verde.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-10-09 11:15:08-03","UFBA","ALCB","026339","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; et al.","1994","08","24","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul","-39.016667","-16.266667","-39.016667","-16.266667","ALCB028897","ALCB028897","Guedes, ML",NA,NA,NA,"3448",NA,NA,"Ca. de 5,0m de altura. Folhas coriáceas, discolores. Inflorescência com cálice e pétalas vinho.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-10-09 11:15:08-03","UFBA","ALCB","026353","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; Navarro, F","1994","08","25","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Santo André","-39.016667","-16.266667","-39.016667","-16.266667","ALCB028898","ALCB028898 ALCB028898_1","Guedes, ML",NA,NA,NA,"3464",NA,NA,"Ca. de 5,0m e altura. Folhas coriáceas discolores. Flores em panícula de corimbo e pétalas idem.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-10-09 11:15:08-03","UFBA","ALCB","026532","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Amorim, AMA; Sant'Ana, SC de; Jardim, JG; Santos, EB dos; Hage, JL","1993","04","13","Brasil","Bahia","Una","Litoral Sul, Estrada para o Distrito de Pedras. Ca. 7,0km a partir da BA-001 que liga Ilhéus/Una","-39.066667","-15.283333","-39.066667","-15.283333","ALCB028895","ALCB028895",NA,NA,NA,NA,"1192",NA,NA,"Ca. de 6,0m de altura. Folíolos verdes, brilhantes na face superior, opaco na inferior. Frutos imaturos verdes com máculas castanhas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-10-09 11:15:08-03","UFBA","ALCB","027263","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Ribeiro, AJ",NA,NA,NA,"s/localidade",NA,NA,NA,NA,NA,NA,NA,"ALCB028908","ALCB028908","Guedes, ML",NA,NA,NA,"s/n",NA,NA,"Ca. de 4,0m de altura. Flores liláses.",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-10-09 11:15:08-03","UFBA","ALCB","028528","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Maliarenko, L","1996","06","04","Brasil","Bahia","Mata de São João","Litoral Norte, Porto de Sauipe","-37.883333","-12.383333","-37.883333","-12.383333","ALCB028900","ALCB028900","Guedes, ML","1996","04",NA,"22",NA,NA,"Ca. de 5,0m de altura. Folhas compostas com folíolos discolores. Ocasional.; Substrato arenoso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-10-09 11:15:08-03","UFBA","ALCB","028849","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Mattos Silva, LA; Florêncio, CS; Assis, RG","1996","01","16","Brasil","Bahia","Ilhéus","Litoral Sul, Campus da Universidade Estadual de Santa Cruz (UESC), km16 da Rod. Ilhéus/ Itabuna (BR 415). Coletas próximo ao rumo com a Fazenda Alegrias, lado Leste do Campus","-39.166667","-14.8","-39.166667","-14.8","ALCB028899","ALCB028899","Jardim, JG","1996","02",NA,"3314","40","40","12m x 30cm. Flores roxas. Folhas discolores.; Cacaual sob cabruca.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-10-09 11:15:08-03","UFBA","ALCB","031063","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Funch, L; Funch, R","1993","08","10","Brasil","Bahia","Lençóis","Chapada Diamantina, Rio Lençóis","-41.433333","-12.55","-41.433333","-12.55","ALCB028896","ALCB028896","Funch, L","1993","10",NA,"432","600","600","De 3,0m de altura. Folíolos membranáceos. Flores róseas. Rara na mata ciliar.; Próximo do ponto em que o rio engruna.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-09 11:15:08-03","UFBA","ALCB","031848","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Bautista, HP; Silva, SL; Paraguassú, LA; et al.","1997","01","03","Brasil","Bahia","Mucugê","Chapada Diamantina, Unidade de Manejo Sustentável, área en torno da toca do administrador da Unidade, próximo à confluência do rio Mucugê com o rio Combuca","-41.353889","-12.994722","-41.353889","-12.994722","ALCB028901","ALCB028901","Bautista, HP","1997","01",NA,"033","970","970","Ca. de 3,20m de altura. Caule castanho-acinzentado, esfoliante, diâmetro da copa ca. de 1,70m. Cálice nigrescente, corola com centro do estandarte brancacento, bordo do estandarte, alas e carena lilás, filetes alvos, anteras cremes. R",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-10-09 11:15:08-03","UFBA","ALCB","032427","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Fonseca, MR; Guedes, ML","1997","11","29","Brasil","Bahia","Prado","Extremo Sul, Tabuleiro arenoso","-39.183333","-17.266667","-39.183333","-17.266667","ALCB028903","ALCB028903","Fonseca, MR","1997","11",NA,"1063",NA,NA,"Ca. de 2,50m. Folhas compostas com folíolos brilhantes cartáceos. Frutos lenhosos, imaturos verdes. Ocasional.; Substrato arenoso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-09 11:15:08-03","UFBA","ALCB","034926","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Pennington, RT","1991","05","25","Brasil","Bahia","Jussari","Litoral Sul, Fazenda Teimoso","-39.55","-15.116667","-39.55","-15.116667","ALCB028894","ALCB028894",NA,NA,NA,NA,"228",NA,NA,"3-stemmed tree, 5m x 15-20cm. No buttresses. Bark brown to pale brown, fissuring vertically and flaking. Slash pale pink-brown, 5mm. Lflets with whitish indumentum beneath. Flowers in large terminal panicles. K red wime coloured, peta",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-10-09 11:15:08-03","UFBA","ALCB","041222","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Passos Júnior, LA; Guedes, ML; Velozo, ES","1999","02","02","Brasil","Bahia","Palmeiras","Chapada Diamantina, Vale do Capão, trilha para a Cachoeira das Rodas","-41.55","-12.516667","-41.55","-12.516667","ALCB028876","ALCB028876","Guedes, ML","1999","02",NA,"220","900","900","3 m. Folhas coriáceas verdes discolores. Frutos imaturos verdes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-10-09 11:15:08-03","UFBA","ALCB","042497","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Lima, SS dos; Guedes, ML; Oliveira, H","1999","07","28","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Mata cara-branca, projeto CEDRO","-39.016667","-16.266667","-39.016667","-16.266667","ALCB028871","ALCB028871 ALCB028871_1","Guedes, ML; Lima, SS dos","1999","08",NA,"04",NA,NA,"7,0 m. Folíolos discolores, cartáceos. Inflorescência terminal, flores lilases. Frutos imaturos verdes.; Mata em estádio secundário de regeneração. Substrato argilo-arenoso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-10-09 11:15:08-03","UFBA","ALCB","042590","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Stradmann, MTS; Moraes, EPF","1998","01","14","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Parque Metropolitano de Pituaçu, nas proximidades da ciclovia","-38.416667","-12.95","-38.416667","-12.95","ALCB028877","ALCB028877","Guedes, ML",NA,NA,NA,"0503",NA,NA,"ca 5,5 m. Terrestre, ereta.Folhas membran ceas, disc¢lores. Flores diminutas, pilosas, esverdeadas.; Mata atlântica secundária em estádio médio a alto de regeneração. Solo argiloso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-10-09 11:15:08-03","UFBA","ALCB","042730","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Stradmann, MTS; Poveda, A; Gomes, DF","1995","03","03","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667","-41.45","-12.466667","ALCB028885","ALCB028885","Guedes, ML; Stradmann, MTS","1997","06",NA,"0064",NA,NA,"Terrestre, ca. 8,0 m. Folhas membran ceas, disc¢lores. Ocasional.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso, com humos, associado aos afloramentos rochosos a",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-10-09 11:15:08-03","UFBA","ALCB","049015","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; Cabral, L; et al.","1997","01",NA,"Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Mata em est dio médio de regeneração","-39.016667","-16.266667","-39.016667","-16.266667","ALCB028994","ALCB028994 ALCB028994_1","Guedes, ML","1999","11",NA,"7526",NA,NA,"ca. 8 m. de altura. Folhas com folíolos novos pubescentes. Material estéril. Parcela 80. ind. 52.; Mata ombrófila de desenvolvimento.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-10-09 11:15:08-03","UFBA","ALCB","049731","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Pacheco, LM","2001","11","06","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Estação Veracruz","-39.016667","-16.266667","-39.016667","-16.266667","ALCB028849","ALCB028849","Pacheco, LM","2001","01",NA,"77",NA,NA,"8,0 m. Folhas compostas com folíolos menbranáceos, discolores. Flores violáceas.; Estádio secundario de desenvolvimento.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-10-09 11:15:08-03","UFBA","ALCB","054353","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML","2001","09","28","Brasil","Bahia","Cairu","Baixo Sul","-39.033333","-13.483333","-39.033333","-13.483333","ALCB028860","ALCB028860","Guedes, ML","2001","09",NA,"9227",NA,NA,"de ca. 7 m. de altura. Folhas com folíolos coriáceos, discolores, tomentosos. Inflorescência com flores liláses.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-10-09 11:15:08-03","UFBA","ALCB","09407","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Mattos Silva, LA; Hage, JL","1979","09","27","Brasil","Bahia","Belmonte","Extremo Sul, Fazenda São Jorge, próximo ao Rio Ubú. Ramal com entrada no km 30 da Rod. Belmonte/Itapebi","-39.116667","-15.933333","-39.116667","-15.933333","ALCB028847","ALCB028847","Pennington, RT","1991","06",NA,"s/n",NA,NA,"Ca. de 4,0m de altura. Frutos imaturos, verdes.; Mata perturbada em solo arenoso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-10-09 11:15:08-03","UFBA","ALCB","101159","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","2011","04","18","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, fragmento do Condomínio Greenville, fora da Parcela","-38.5","-12.966667","-38.5","-12.966667","ALCB028891","ALCB028891","Guedes, ML","2011","09",NA,"18479",NA,NA,"de ca 8 m de altura . Folhas compostas com folíolos cartáceos, discolores. Frutos drupas imaturas verdes.; estádio médio de regeneração",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-10-09 11:15:08-03","UFBA","ALCB","101340","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","2011","05","10","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, Condomínio Grenville, parcela 11","-38.5","-12.966667","-38.5","-12.966667","ALCB028867","ALCB028867","Guedes, ML","2011","09",NA,"18511",NA,NA,"de ca 20 m de altura. DAP de 30,88 cm. Folíolos cartáceos, discolores, face abaxial pubescente.; estádio médio de regeneração",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-10-09 11:15:08-03","UFBA","ALCB","101355","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Guedes, ML; Queiroz, EP; Costa, AS; Oliveira, GR de;","2011","05","11","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela, Condomínio Greenville, parcela 16, nº 340.w","-38.5","-12.966667","-38.5","-12.966667","ALCB028887","ALCB028887","Guedes, ML","2011","09",NA,"18526",NA,NA,"de ca 15 m de altura, DAP 15,60 cm. Folhas compostas imparipinadas, folíolos cartáceos, discolores. Material estéril.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
