"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus"
"50","2019-10-18 16:49:48-03","IAP","PACA-AGP","1327","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In paludosis dumetosis Fenofase: flor","PACA001327","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1922","12","09","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,"M. Grings","2009","10","10287","auto","Magnoliatae",NA,"16",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-18 16:49:48-03","IAP","PACA-AGP","38699","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In humidis alte dumetosis Fenofase: flor e fruto","PACA038699","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1948","12","10","RS","São Leopoldo","Rio dos Sinos","-51.1472015380859","-29.7602996826172",NA,"M. Grings","2009","10","10287","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"52","2019-10-18 16:49:48-03","IAP","PACA-AGP","38223","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In paludosis alte dumetosis Fenofase: flor e fruto","PACA038223","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1948","11","22","RS","São Leopoldo","Sapucaia","-51.1472015380859","-29.7602996826172",NA,"M. Grings","2009","10","10287","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"53","2019-10-18 16:49:48-03","IAP","PACA-AGP","39012","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In paludosis dumetosis Fenofase: flor","PACA039012","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1948","11","20","RS","São Leopoldo","Steinkopf","-51.1472015380859","-29.7602996826172",NA,"M. Grings","2009","10","10287","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"54","2019-10-18 16:49:48-03","IAP","PACA-AGP","61461","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Camargo, O. R.","2940",NA,"Brasil",NA,NA,"Habitat: In humidis Fenofase: flor","PACA061461","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1957","12","14","RS","Taquarí",NA,"-51.8643989562988","-29.7996997833252",NA,"M. Grings","2009","10","21657","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"55","2019-10-18 16:49:48-03","IAP","PACA-AGP","66478","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Camargo, O. R.","3286",NA,"Brasil",NA,NA,"Habitat: Na orla da mata - liana","PACA066478","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1958","11","08","RS","Taquarí","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252",NA,"M. Grings","2009","10","21657","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"56","2019-10-18 16:49:48-03","IAP","PACA-AGP","45972","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In paludosis alte dumetosis Fenofase: flor","PACA045972","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1950","02","21","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,"M. Grings","2009","10","20837","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-18 16:49:48-03","IAP","PACA-AGP","9602","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In paludosis alte dumetosis Fenofase: flor","PACA009602","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1942","01","28","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,"M. Grings","2009","10","59498","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"58","2019-10-18 16:49:48-03","IAP","PACA-AGP","9769","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In subpaludosis dumetosis Fenofase: flor","PACA009769","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1942","01","29","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,"M. Grings","2009","10","59498","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"59","2019-10-18 16:49:48-03","IAP","PACA-AGP","9829","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In subpaludosis dumetosis Fenofase: flor","PACA009829","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1942","01","29","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,"M. Grings","2009","10","59498","auto","Magnoliatae",NA,"15",NA,NA,NA,NA,NA,NA,NA
"60","2019-10-18 16:49:48-03","IAP","PACA-AGP","34569","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.",NA,NA,"Brasil",NA,NA,"Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA034569","Magnoliophyta","Malvales","A. St.-Hil. & Naudin","1946","12","30","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,"M. Grings","2009","09","63451","auto","Magnoliatae",NA,"23",NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:30:58-03","IAP","PACA-AGP","56688","PreservedSpecimen","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana","Rambo, B.",NA,NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: In paludosis dumetosis Fenofase: flor","PACA056688","Magnoliophyta","Malvales","Gürke","1955","02","08","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,"Emrich-Rambo","1955","04","49662","auto","Magnoliatae",NA,"09",NA,NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:30:58-03","IAP","PACA-AGP","45748","PreservedSpecimen","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana","Rambo, B.",NA,NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: In paludosis dumetosis Fenofase: flor","PACA045748","Magnoliophyta","Malvales","Gürke","1950","02","07","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,"Emrich-Rambo","1954","08","19545","auto","Magnoliatae",NA,"23",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:18:15-03","UFV","VIC","52405","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gonzatti, F.; et al.","s.n.",NA,"Brasil",NA,NA,"Erva sub-lenhosa. Flor lilás com nervuras cerca de 1m de altura","VIC052405",NA,NA,"St.Hilaire & Naudin","2016","02","22","Rio Grande do Sul","São Francisco de Paula",NA,"-50","-29","VIC052405","Grings, M.","2017","06",NA,NA,NA,NA,"02","-50","-29","910","910",NA,NA,NA
"64","2021-04-07 11:45:56-03","UFMS","CGMS","32902","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","S. Bordignon",NA,NA,"Brasil",NA,NA,NA,"CGMS1062292",NA,NA,"A.St.-Hil. & Naudin","2010","02","18","Rio Grande do Sul","Nova Santa Rita","Morretes (Várzea Rio dos Sinos - seguindo via férrea, próximo à ponte).","-51.2738990783691","-29.8567008972168",NA,"M. Grings",NA,NA,"12374","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:45:56-03","UFMS","CGMS","32903","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","M. Grings","1013",NA,"Brasil",NA,NA,"Flores branco-rosadas com nervuras vináceas na face abaxial das pétalas e com mancha basal vinácea na face adaxial. UTM 22 0301328 6493832. Habitat: Em capoeira em beira de estrada. Habito: Arbusto. 1,00 m de altura.","CGMS1062293",NA,NA,"A.St.-Hil. & Naudin","2010","02","10","Rio Grande do Sul","Piratini","BR-293, Km 74.","-53.1041984558105","-31.4480991363525",NA,"M. Grings",NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-27 13:50:20-03","UFS","ASE","41256","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gonzatti, F","2310","Southern America","Brasil",NA,NA,"Erva sub-lenhosa. Flor lilás com nervuras marcadas, ca. de 1 m de altura.","ASE0042790","Magnoliophyta",NA,"A.St.-Hil. & Naudin","2016","02","22","Rio Grande do Sul","São Francisco de Paula","Linha Juá, Em campo em sucessão.","-50.4825","-29.084",NA,"Grings, M","2017","06",NA,NA,NA,NA,"02","-50.4825","-29.084",NA,NA,NA,NA,NA
"67","2019-11-27 13:50:20-03","UFS","ASE","41259","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gonzatti, F","3346","Southern America","Brasil",NA,NA,"Subarbusto ca. de 50 cm de altura, um tanto decumbente. Flores rosadas, pétalas rajadas.","ASE0042793","Magnoliophyta",NA,"A.St.-Hil. & Naudin","2017","02","04","Rio Grande do Sul","Caxias do sul","Canion dos Palanquinhos, Campo alterado, ao sol.","-50.4947","-28.5357",NA,"Grings, M","2017","06",NA,NA,NA,NA,"02","-50.4947","-28.5357",NA,NA,NA,NA,NA
"68","2019-01-17 11:26:25-02","PUCRS","MPUC","13021","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","G.M. Hennemann",NA,"South America","Brasil",NA,NA,NA,NA,NA,"Malvales","A. St.-Hil.& Naudin","2010","07","11","RS","Nova Petrópolis","linha imperial, antes do CTG Pousada da Serra","-51.1144444","-29.3763889",NA,"M. Grings",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"-51.1144444000","-29.3763889000",NA,NA,"1",NA,NA
"69","2019-01-17 11:26:27-02","PUCRS","MPUC","14398","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","M. Grings",NA,"South America","Brasil",NA,NA,"Área úmida à beira da estrada, próximo a um valo",NA,NA,"Malvales","A. St.-Hil.& Naudin","2010","10","31","RS","Eldorado do Sul","BR 290, Km 129","-51.6161003112793","-30.0839004516602",NA,"M. Grings","2010","01","33687","auto","Magnoliopsida",NA,"01",NA,NA,NA,NA,"1","983",NA
"70","2019-01-17 11:26:27-02","PUCRS","MPUC","13022","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda",NA,NA,"South America","Brasil",NA,NA,NA,NA,NA,"Malvales","A. St.-Hil.& Naudin","2010","01","27","RS","Caraá","Manjopolo","-50.435001373291","-29.7900009155273",NA,"M. Grings",NA,NA,"21250","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1","275",NA
"71","2020-10-14 10:02:39-03","FURB","FURB","62942","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gonzatti, F.; Valduga, E; Grizzon, M.","3346",NA,"Brasil",NA,NA,"flores rosadas, pétalas rajadas Habitat: campo alterado, ao sol Habito: subarbusto, um tanto decumbente","FURB62942",NA,NA,"A.St.-Hil. & Naudin","2017","02","04","Rio Grande do Sul","Caxias do Sul","Canion dos Palanquinhos.","-50.8297223","-28.8991666","FURB62942","Grings, M.","2017","06",NA,NA,NA,NA,"02","-50.8297223","-28.8991666","736","736",NA,NA,NA
"72","2020-10-14 10:02:39-03","FURB","FURB","62947","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gonzatti, F.","2310",NA,"Brasil",NA,NA,"flor lilás com vernuras marcadas Habitat: em campo em sucessão Habito: erva sub-lenhosa","FURB62947",NA,NA,"A.St.-Hil. & Naudin","2016","02","22","Rio Grande do Sul","São Francisco de Paula","Linha Juá.","-50.8069444","-29.1444444","FURB62947","Grings, M.","2017","06",NA,NA,NA,NA,"02","-50.8069444","-29.1444444","910","910",NA,NA,NA
"73","2021-03-16 17:53:33-03","UCS","HUCS","49875","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Abreu, F.P.","107",NA,"Brasil",NA,NA,"próxima ao banhado, planta ereta, vegetação densa",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2018","12","04","Rio Grande do Sul","Caxias do Sul","Parque Jardim da Lagoa - Desvio Rizzo","-51.401197","-29.313939",NA,"Grings, M.; Dani, J.G.","2019","04",NA,NA,NA,NA,"04","-51.401197","-29.313939","740","740",NA,NA,NA
"74","2021-03-16 17:53:33-03","UCS","HUCS","46063","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gonzatti, F.","2310",NA,"Brasil",NA,NA,"Erva sub-lenhosa. Flor lilás com nervuras marcadas., ca. de 1 m de altura; Em campo em sucessão",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2016","02","22","Rio Grande do Sul","São Francisco de Paula","Linha Juá","-50.807","-29.144389",NA,"Grings, M.","2017","06",NA,NA,NA,NA,"02","-50.807","-29.144389","910","910",NA,NA,NA
"75","2021-03-16 17:53:33-03","UCS","HUCS","46070","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Gonzatti, F.","3346",NA,"Brasil",NA,NA,"subarbusto ca. de 50cm de altura, um tanto decumbente. Flores rosadas, pétalas rajadas.; campo alterado, ao Sol.",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2017","02","04","Rio Grande do Sul","Caxias do Sul","Canion dos Palanquinhos","-50.829814","-28.899244",NA,"Grings, M.","2017","06",NA,NA,NA,NA,"02","-50.829814","-28.899244","736","736",NA,NA,NA
"76","2021-03-16 17:53:33-03","UCS","HUCS","17281","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bordin, J.","s.n.",NA,"Brasil",NA,NA,"banhado",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2000","03","07","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,"Grings, M.","2009","07","49662","auto",NA,NA,"09",NA,NA,"780","780",NA,NA,NA
"77","2021-03-16 17:53:33-03","UCS","HUCS","5510","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Brinker, J.","s.n.",NA,"Brasil",NA,NA,"campo - Junto à mata",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","1989","03","17","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,"Grings, M.","2009","08","49662","auto",NA,NA,"10",NA,NA,"700","700",NA,NA,NA
"78","2021-03-16 17:53:33-03","UCS","HUCS","36992","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M.","843",NA,"Brasil",NA,NA,"arbusto de 2m de alt. em densa população; flores de cor branco-rosada com nervuras vináceas na face abaxial das pétalas e com macha basal; baixada úmida na margem da rodovia e de lavoura de arroz",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2009","12","12","Rio Grande do Sul","Eldorado do Sul","BR-290 - Km 129","-51.6161003112793","-30.0839004516602",NA,"Grings, M.",NA,NA,"33687","auto",NA,NA,NA,NA,NA,"47","47",NA,NA,NA
"79","2021-03-16 17:53:33-03","UCS","HUCS","36993","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M.","944",NA,"Brasil",NA,NA,"subarbusto de 0,6m. de alt; flores brancas com nervuras nvináceas na face abaxial e com mancha basal vinácea na face adaxial; beira da estrada , vala úmida com capoeira",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2010","01","10","Rio Grande do Sul","Canela","estrada para o Passo do Inferno S","-50.815601348877","-29.3656005859375",NA,"Grings, M.",NA,NA,"16452","auto",NA,NA,NA,NA,NA,"778","778",NA,NA,NA
"80","2021-03-16 17:53:33-03","UCS","HUCS","22616","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Brunetto, A.","77",NA,"Brasil",NA,NA,"orla de capoeira",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2004","06","05","Rio Grande do Sul","Caxias do Sul","Faxinal","-51.1794013977051","-29.1681003570557",NA,"Grings, M.","2009","07","49662","auto",NA,NA,"15",NA,NA,"780","780",NA,NA,NA
"81","2021-03-16 17:53:33-03","UCS","HUCS","20429","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Scur, L.","1086",NA,"Brasil",NA,NA,"capoeira",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2003","02","13","Rio Grande do Sul","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557",NA,"Grings, M.","2009","07","49662","auto",NA,NA,"15",NA,NA,"780","780",NA,NA,NA
"82","2021-03-16 17:53:33-03","UCS","HUCS","37303","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M.","1091",NA,"Brasil",NA,NA,"arbusto de 0,5 m de altura com flores celistógamas e frutos provienientes destas; capoeira de beira da estrada",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2010","11","07","Rio Grande do Sul","Nova Petrópolis","Linha Imperial, antes do CTG Pousada da Serra","-51.1143989562988","-29.3763999938965",NA,"Grings, M.",NA,NA,"14669","auto",NA,NA,NA,NA,NA,"681","681",NA,NA,NA
"83","2021-03-16 17:53:33-03","UCS","HUCS","36991","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M.","952",NA,"Brasil",NA,NA,"arbusto de 0,5m de alt., frutificando; flores brancas com nervuras vináceas na face abaxial e com mancha basal vinácea na face adaxial; banhado que ladeia o rio Tainhas",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2010","01","07","Rio Grande do Sul","Jaquirana","Parque Estadual do Tainhas-Passo do S","-50.3577995300293","-28.8847007751465",NA,"Grings, M.",NA,NA,"31282","auto",NA,NA,NA,NA,NA,"779","779",NA,NA,NA
"84","2021-03-16 17:53:33-03","UCS","HUCS","1233","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Sehnem, A.","s.n.",NA,"Brasil",NA,NA,"in paludoso",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","1949","12","28","Rio Grande do Sul","Montenegro","ppropr Caí","-51.4611015319824","-29.6886005401611",NA,"Grings, M.","2020","11","21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:53:33-03","UCS","HUCS","31183","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Sartori, M.","192",NA,"Brasil",NA,NA,"borda da mata",NA,"Angiospermae","Malvales","St.-Hill. & Naudin","2007","05","07","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,"Grings, M.","2009","08","49662","auto",NA,NA,"27",NA,NA,"780","780",NA,NA,NA
"86","2019-08-16 08:39:58-03","UTFPR","HCF","28556","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","F. Gonzatti","3346",NA,"Brasil",NA,NA,"subarbusto ca. de 50 cm de altura, um tanto decumbente. Flores rosadas, pétalas rajadas.Campo alterado ao sol.",NA,NA,NA,"A.St.-Hil. & Naudin","2017","02","04","RS","Caxias do Sul","Criúva, Canion dos Palanquinhos","-50.829722","-28.899167",NA,"M. Grings","2017","06",NA,NA,NA,NA,"02","50°49'47 W","28°53'57 S","736","736",NA,NA,NA
"87","2019-08-16 08:39:58-03","UTFPR","HCF","28557","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","F. Gonzatti","2310",NA,"Brasil",NA,NA,"erva sub-lenhosa. Flor lilás com nervuras marcadas, ca. 1 m de altura. Em campo em sucessão.",NA,NA,NA,"A.St.-Hil. & Naudin","2016","02","22","RS","São Francisco de Paula","Linha Juá","-50.806944","-29.144444",NA,"M. Grings","2017","06",NA,NA,NA,NA,"02","50°48'25 W","29°08'40 S","910","910",NA,NA,NA
"88","2020-07-25 11:32:25-03","UFRRJ","RBR","2339","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","J. Eugênio","s.n.",NA,"Brasil",NA,NA,NA,"RBR00002339",NA,NA,"A.St.-Hil. & Naudin","1941","07",NA,"Rio Grande do Sul","São Leopoldo","Arredores de S. Leopoldo","-51.1472015380859","-29.7602996826172",NA,"G.L. Esteves","1997","02","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-07-15 17:55:35-03","UFRRJ","RBR","2342","S","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana","B. Rosengurtt","B2864",NA,"Uruguai",NA,NA,NA,"RBR00002342",NA,NA,"Gürke","1939","02","19","Canelones","Canelones","Uruguai-Canelones-Atlantida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-29 09:30:54-03","UFRRJ","RBR","2337","S","Plantae","Malvaceae","Pavonia","urbaniana","Pavonia urbaniana","J. Eugênio","2479",NA,"Brasil",NA,NA,NA,"RBR00002337",NA,NA,"Gürke","1940","12",NA,"Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-04 11:31:08-03","UFSM","SMDB","18422","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rolim, RG","11435",NA,"Brasil",NA,NA,"Nome popular: pavônia; beira da estrada","SMDB018422",NA,NA,"A.St.-Hil. & Naudin","2018","03","31","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,"Grings, M","2018","03","37819","auto",NA,NA,"31",NA,NA,"240","240",NA,NA,NA
"92","2020-12-04 11:31:08-03","UFSM","SMDB","1854","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Alvarez, A.F.","s.n.",NA,"Brasil",NA,NA,NA,"SMDB001854",NA,NA,"A.St.-Hil. & Naudin","1980","12","18","Rio Grande do Sul","Santa Maria","Bairro Camobi- Campus da UFSM","-53.8069000244141","-29.6842002868652",NA,"Bueno, O","1988","03","37819","auto",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:33:24-03","MBM","MBM","99771","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Mattos, J.; Silveira, N.; Silveira, N.","23289","Southern America","Brazil",NA,NA,NA,"MBM099771",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Rio Grande do Sul","Canela","Caracol","-50.815601348877","-29.3656005859375","MBM099771","Krapovickas, A.",NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:33:24-03","MBM","MBM","27789","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Krapovickas, A.; Cristóbal, C.L.; Quarín, C.; Cristóbal, C.L.; Quarín, C.","22938","Southern America","Brazil",NA,NA,NA,"MBM027789",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Rio Grande do Sul","Pelotas","IPEAS","-52.3424987792969","-31.771900177002","MBM027789",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:33:24-03","MBM","MBM","82893","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Pedersen, T.M.","12609","Southern America","Brazil",NA,NA,NA,"MBM082893",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Rio Grande do Sul","São Lourenço do Sul","São Lourenço do Sul","-51.9782981872559","-31.3652992248535","MBM082893","Krapovickas, A.",NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:33:24-03","MBM","MBM","27771","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.","45972","Southern America","Brazil",NA,NA,NA,"MBM027771",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Rio Grande do Sul","Torres","Lagoa dos Quadros para Torres","-49.7268981933594","-29.3353004455566","MBM027771",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:33:24-03","MBM","MBM","109964","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Falkenberg, D.B.","309","Southern America","Brazil",NA,NA,NA,"MBM109964",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Santa Catarina","São João do Sul","São João do Sul","-49.810001373291","-29.2233009338379","MBM109964","Krapovickas, A.",NA,NA,"13742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:33:24-03","MBM","MBM","223112","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.","43857","Southern America","Brazil",NA,NA,NA,"MBM223112",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Rio Grande do Sul",NA,"s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:33:24-03","MBM","MBM","34986","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B.","49157","Southern America","Brazil",NA,NA,NA,"MBM034986",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Rio Grande do Sul",NA,"Entre Esteio e São Leopoldo",NA,NA,"MBM034986","Esteves, G.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:33:24-03","MBM","MBM","109965","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Falkenberg, D.B.","307","Southern America","Brazil",NA,NA,NA,"MBM109965",NA,NA,"A. St.-Hil. & Naudin",NA,NA,NA,"Rio Grande do Sul","Cachoeira do Sul","Fazenda Telmo Amado, Cordilheira","-52.8939018249512","-30.0391998291016","MBM109965","Krapovickas, A.",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
