"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","class","individualCount","typeStatus","relatedCatalogItem","fieldNumber","sex"
"48","2020-12-11 11:40:09-03","UFMG","BHCB","155488","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,NA,NA,NA,"Mendes, MS","s.n.","2010","09","17","Brasil","Minas Gerais","Itabirito","Mina Várzea do Lopes, Área da mina. GERDAU Mineração. Coordenadas aproximadas.","-43.9425","-20.292778",NA,"Herbácea.; Campo rupestre sobre canga.",NA,"-43.9425","-20.292778","1363","1363","Southern America",NA,"BHCB052397","BHCB052397",NA,NA,NA,NA,NA,NA,NA
"49","2020-12-11 11:40:09-03","UFMG","BHCB","179523","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2015","10","28","Carmo, FF","5480","2010","10","30","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.405278","-20.137361",NA,"Lagoa temporária de canga.",NA,"-43.405278","-20.137361","910","910","Southern America",NA,"BHCB036149","BHCB036149",NA,NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:40:09-03","UFMG","BHCB","182115","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2016","03","08","Vidal, CV","s.n.","2016","02","02","Brasil","Minas Gerais","Brumadinho","Serra Azul, Serra das Farofas.","-44","-21.225647",NA,"Herbáceo.; Campo Rupestre Ferruginoso.",NA,"-44","-21.225647","1269","1269","Southern America",NA,"BHCB037752",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:40:09-03","UFMG","BHCB","186557","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2019","10",NA,"Carvalho, BM de; Batista, JAN; Ferreira, C; Fernandes, FM","s.n.","2014","04","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, RPPNs Brumas do Espinhaço e Ermos dos Gerais.","-43.714889","-19.357778",NA,"Coordenadas aproximadas inferida a partir de outras coletas feitas no local.",NA,"-43.714889","-19.357778","1333","1333","Southern America",NA,"BHCB186557",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:40:09-03","UFMG","BHCB","188022","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2019","10","14","Meyer, PB; Brina, AE; Paula, NL de","3016","2017","03","30","Brasil","Minas Gerais","Itabira","Serra dos Alves","-43.839467","-19.819067",NA,"Erva saxícola com aproximadamente 5 cm. Folhas com porção abaxial vermelha. Inflorescências vermelhas.; Em fenda semisombreada. Campo Ruprestre sobre Quartzito.",NA,"-43.839467","-19.819067",NA,NA,"Southern America",NA,"BHCB188022",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:40:10-03","UFMG","BHCB","4803","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,NA,NA,NA,"Menezes, NL de; Zappi, DC; Longhi-Wagner, HM; Cordeiro, I","CFCR9243","1986","01","27","Brasil","Minas Gerais","Trinta Réis","Estrada Serro - Diamantina.",NA,NA,NA,"Erva 10cm alt., folhas avermelhadas.; Sobre pedras. Local pedregoso (lajedo).",NA,NA,NA,NA,NA,"Southern America",NA,"BHCB052402","BHCB052402",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:40:10-03","UFMG","BHCB","60504","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2005","06",NA,"Pimentel, M; Madsen, V; Barros, AM; Almeida, L; Viana, MC; Raposeiras, R","54","2001","03","13","Brasil","Minas Gerais","Nova Lima","Capão Xavier","-43.978611","-20.048611",NA,"Herbácea de aproximadamente 15 cm.",NA,"-43.978611","-20.048611","1474","1474","Southern America",NA,"BHCB052413","BHCB052413",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:40:10-03","UFMG","BHCB","75498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2002","11",NA,"Viana, PL","313","2001","10","11","Brasil","Minas Gerais","Brumadinho","Serra da Calçada, Retiro das Pedras","-43.983611","-20.093056",NA,"Erva.; Fenda de pedra.",NA,"-43.983611","-20.093056",NA,NA,"Southern America",NA,"BHCB052414","BHCB052414",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:40:10-03","UFMG","BHCB","88130","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2009","08",NA,"Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO","1616","2004","04","03","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Próximo a Lapa do Anísio.","-43.338806","-18.201111",NA,"Rupícola.; Mata entre afloramentos rochosos.",NA,"-43.338806","-18.201111","1320","1320","Southern America",NA,"BHCB052400","BHCB052400",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:40:10-03","UFMG","BHCB","59910","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"1971",NA,NA,"Krieger, L","s.n.","1970","12","19","Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348","20553","Saxícola, planta inteira híspida, folhas carnosas.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052399","BHCB052399",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:40:10-03","UFMG","BHCB","8112","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2003","12",NA,"Grandi, TSM","2308","1987","01","10","Brasil","Minas Gerais","Diamantina","Conselheiro Mata, Estrada entre Diamantina e Conselheiro Mata.","-43.6002998352051","-18.2493991851807","101169","Herbáceo.; Campo.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052415","BHCB052415",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:40:10-03","UFMG","BHCB","8233","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2003","12",NA,"Grandi, TSM","2425",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697","44599","Campo rupestre.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052403","BHCB052403",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:40:10-03","UFMG","BHCB","188296","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,NA,NA,NA,"Torres, DM","s.n.","2015","03","10","Brasil","Minas Gerais","Brumadinho","Monumento Natural Municipal Serra da Calçada","-44.1996994018555","-20.1432991027832","26639","Sub-arbustiva.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB188296","BHCB188296",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:40:10-03","UFMG","BHCB","22054","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"1998",NA,NA,"Pereira, M; Lucca, M","1061","1992","10","13","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Região das Canelas-de-ema-gigantes a 3km da portaria Alto Palácio do IBAMA.","-43.7144012451172","-19.1688995361328","26557","Herbáceo.; Campo Rupestre (afloramento rochoso).","auto",NA,NA,"1400","1400","Southern America",NA,"BHCB052405","BHCB052405",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:40:10-03","UFMG","BHCB","20414","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"1998",NA,NA,"Pereira, M","983","1991","07","27","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Região do Congonhas, em frente a Serra Palácio, ca. 1300 m (ARM 32).","-43.7144012451172","-19.1688995361328","26557","Herbáceo (erva rupícola). Inflorescência avermelhada.; Campo rupestre.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052404","BHCB052404",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:40:10-03","UFMG","BHCB","90007","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2004","10","30","Mota, RC da","2331","2002","01","08","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirao do Campo","-43.4249992370605","-19.0372009277344","60318","Face abaxial das folhas arroxeadas e adaxial verde.; Campo rupestre, próximo de riacho.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052408","BHCB052408",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:40:10-03","UFMG","BHCB","25053","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"1998","12",NA,"Teixeira, WA","s.n.","1994","01","06","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348","20553","Herbáceo, saxícola. Folhas e inflorescências de tonalidade bronzeada.; Campo Rupestre. Afloramentos de hematita do Pico, MBR.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052307","BHCB052307",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:40:10-03","UFMG","BHCB","88322","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,NA,NA,NA,"Alves, T; Sobral, M; Vaz, A","278","2004","04","14","Brasil","Minas Gerais","Catas Altas","RPPN Caraça","-43.4075012207031","-20.0746994018555","11966",NA,"auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052418","BHCB052418",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:40:10-03","UFMG","BHCB","39367","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2011","02",NA,"Brina, AE","s.n.","1997",NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869","10355","Afloramento rochoso. Campo cerrado.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB048341","BHCB048341",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:40:10-03","UFMG","BHCB","67349","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2005","06",NA,"Mota, RC da","1151","2000","12","16","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966","Erva.; Campo rupestre.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052420","BHCB052420",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:40:09-03","UFMG","BHCB","11239","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2000","02","12","Trindade, JA","8","1987","05","24","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Banho do Imperador.","-43.4152984619141","-19.959400177002","33136","Herbáceo.; Margem de rio.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052398","BHCB052398",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:40:10-03","UFMG","BHCB","40226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"2002","04",NA,"Vasconcelos, MF de","s.n.","1997","12","30","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711","17082","Herbáceo.; Campo rupestre.","auto",NA,NA,"1300","1300","Southern America",NA,"BHCB052315","BHCB052315",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:40:10-03","UFMG","BHCB","24585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.",NA,"1998","12",NA,"Tameirão Neto, E","592","1990","11","03","Brasil","Minas Gerais","Tiradentes","Serra São José, Mineração Omega S.A.","-44.1781005859375","-21.1103000640869","10355","Herbáceo.; Campo rupestre. Sobre rocha, em fenda.","auto",NA,NA,NA,NA,"Southern America",NA,"BHCB052406","BHCB052406",NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:21:12-03","UFPR","UPCB","55045","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Silva, T.M.","2016","08",NA,"Schwartsburd, P.B. | Nogueira Jr., M.","800","2005","05","16","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, campos próximos à piscina","-50","-25.233333",NA,"Rupícola dos arenitos. Campos gerais com afloramentos de arenitos..",NA,"-50","-25.233333","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:21:12-03","UFPR","UPCB","50213","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Silva, T.M.","2016","08",NA,"Maia, D.C.da et al.","s.n.","2004","10","08","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","56988","Herbácea sob afloramento rochoso..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:21:12-03","UFPR","UPCB","49943","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Silva, T.M.","2016","08",NA,"Liebsch, D. | Stange, E.J.","s.n.","2004","10","29","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","56988","Coletada em fenda de rocha..","auto",NA,NA,NA,NA,NA,NA,"UPCB0034874",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-11 17:21:12-03","UFPR","UPCB","40626","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Silva, T.M.","2016","08",NA,"Oliveira, M. | Pohl, L.","s.n.","1999","06","05","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","56988","Erva rupícola, no topo dos paredões rochosos, próximo à entrada da gruta de pedra ume..","auto",NA,NA,NA,NA,NA,NA,"UPCB0034875",NA,NA,NA,NA,NA,NA,NA,NA
"75","2009-07-31 17:15:00-03","MO","MOBOT","2872916","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.","R. Callejas",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19837","1968","2","11","Brazil","Goiás",NA,"Steep rocky slopes, ''canga'' soil, Pico de Itabirito, ca. 50 km S.E. of Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,"1750.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2009-07-31 17:15:00-03","MO","MOBOT","2873089","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.","R. Callejas",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20966","1968","2","27","Brazil","Minas Gerais",NA,"Occasional on steep rocky slopes. Sandstone ridge, Serra do Espinhaco, ca. 18 km N. of Serro on road (MG2) to Diamantina.",NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-08-13 05:50:00-03","MO","MOBOT","2873315","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.","Ricardo Callejas",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30410","1971","1","15","Brazil","Minas Gerais",NA,"Crevices in outcrops. Upper shrub-covered slopes of Serra da Piedade, with iron-rich rocks and gravel, the soil restricted to crevices and pockets, ca. 35 km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,NA,NA,"1850.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2009-10-21 07:13:00-02","MO","MOBOT","2873481","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.","R. Callejas",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35939","1972","2","13","Brazil","Minas Gerais",NA,"Eastern slopes of Pico do Itambé; steep-sided grassy, shrubby, or wooded slopes with sandstone outcrops, sloping down to a deep, shaded box canyon with vertical walls and subterranean drainage.",NA,NA,NA,NA,NA,NA,NA,"1310.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","2873549","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C. DC.",NA,NA,NA,NA,"DAMAZIO","DAMAZIO 1699",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-09-12 14:48:26-03","UNIOESTE","UNOP","8786","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2017","02","26","Machado-Silva, T.","159","2017","02","26","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Trilha dos Arenitos, Campo.","-50.018056","-25.425047",NA,"Erva rupícola, com folhas opostas e tricomatosas, caule avermelhado e espigas vermelhas.",NA,"-50.018056","-25.425047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2018-09-12 14:48:26-03","UNIOESTE","UNOP","8807","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2017","03","13","Machado-Silva, T.","180","2017","03","13","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Trilha dos Arenitos.","-50.431806","-24.955325",NA,"Erva rupícola, com folhas opostas e tricomatosas, caule avermelhado e espigas vermelhas.",NA,"-50.431806","-24.955325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2018-09-12 14:48:26-03","UNIOESTE","UNOP","8818","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2017","03","14","Machado-Silva, T.","191","2017","03","14","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, capão de Floresta, mirante.","-50.438472","-24.937222",NA,"Erva rupícola, com folhas opostas e tricomatosas, caule avermelhado e espigas vermelhas.",NA,"-50.438472","-24.937222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2018-09-12 14:48:26-03","UNIOESTE","UNOP","8822","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2017","03","15","Machado-Silva, T.","195","2017","03","15","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Trilha dos Arenitos, paredão.","-50.421992","-24.945",NA,"Erva rupícola, com folhas opostas e tricomatosas, caule avermelhado e espigas vermelhas.",NA,"-50.421992","-24.945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2018-09-12 14:48:26-03","UNIOESTE","UNOP","8819","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2017","03","15","Machado-Silva, T.","192","2017","03","15","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Trilha dos Arenitos.","-50.419536","-24.940278",NA,"Erva rupícola, com folhas opostas e tricomatosas, caule avermelhado e espigas vermelhas.",NA,"-50.419536","-24.940278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2018-09-12 14:48:26-03","UNIOESTE","UNOP","8823","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2017","03","15","Machado-Silva, T.","196","2017","03","15","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Arenitos da Lapa Floriano.","-50.403056","-24.968889",NA,"Erva rupícola, com folhas opostas e tricomatosas, caule avermelhado e espigas vermelhas.",NA,"-50.403056","-24.968889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2018-09-12 14:48:26-03","UNIOESTE","UNOP","8824","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2017","03","15","Machado-Silva, T.","197","2017","03","15","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Arenitos.","-50.419397","-24.971481",NA,"Erva rupícola, com folhas opostas e tricomatosas, caule avermelhado e espigas vermelhas.",NA,"-50.419397","-24.971481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2018-09-12 14:48:26-03","UNIOESTE","UNOP","9092","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2018","05","10","Machado-Silva, T.","298","2018","05","10","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Platô da Fortaleza.","-50.658333","-25.374722",NA,"Erva rupícola, verde, espiga verde com ápice avermelhado.",NA,"-50.658333","-25.374722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-02-01 11:31:02-02","UNIOESTE","UNOP","3727","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2016","09","26","Machado-Silva, T.","133","2015","10","28","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Afloramentos de Arenito","-50.4136009216309","-24.5093994140625","56988","Erva rupícola, sob afloramentos de arenito.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-02-01 11:31:02-02","UNIOESTE","UNOP","3729","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2016","09","26","Machado-Silva, T.","135","2015","10","28","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Afloramentos de Arenito","-50.4136009216309","-24.5093994140625","56988","Erva rupícola, sob afloramentos de arenito.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2017-02-01 11:31:02-02","UNIOESTE","UNOP","3725","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2016","09","26","Machado-Silva, T.","131","2015","10","28","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Afloramentos de Arenito","-50.4136009216309","-24.5093994140625","56988","Erva rupícola, sob afloramentos de arenito.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-02-01 11:31:02-02","UNIOESTE","UNOP","3728","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2016","09","26","Machado-Silva, T.","134","2016","10","28","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Afloramentos de Arenito","-50.4136009216309","-24.5093994140625","56988","Erva rupícola, sob afloramentos de arenito.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-02-01 11:31:02-02","UNIOESTE","UNOP","3726","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Machado-Silva, T.","2016","09","26","Machado-Silva, T.","132","2015","10","28","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Afloramentos de Arenito","-50.4136009216309","-24.5093994140625","56988","Erva rupícola, sob afloramentos de arenito.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-08-31 09:13:49-03","INPA","INPA","94464","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica","C.DC.","Callejas, R","1979",NA,NA,"Irwin, HS","20966","1968","02","27","Brasil","Minas Gerais",NA,"Serra do Espinhaço",NA,NA,NA,NA,NA,NA,NA,"1200","1200","Southern America",NA,"INPA0094464","INPA0094464 INPA0094464_e",NA,NA,NA,NA,NA,NA,NA
"94","2019-06-10 10:11:25-03","FZB-BH","BHZB","5997","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,"C.A, Ferreira Junior conf. E.F.Guimarães","2015","01","29","Rezende, S.G.",NA,NA,NA,NA,"Brasil","MG","Nova Lima",NA,"-43.884444","-20.181944",NA,"UTM. 23k. 616550 / 7768000., rupicola.",NA,"43W 53' 04","20S 10' 55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-06-10 10:11:25-03","FZB-BH","BHZB","11857","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,NA,NA,NA,NA,"Ferreira Junior, C.A.","1643","2017","01","26","Brasil","MG","Belo Horizonte","Parque Paredão(Parque da Serra do Curral)","-43.937801361084","-19.9207992553711","17082","unicata.Planta ereta com folhas arroxeadas e espicas terminais arroxeadas.Afloramento rochoso de minério de ferro","auto","43º 54' 37.9","19º 57' 39.5","1377","1377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-06-10 10:11:25-03","FZB-BH","BHZB","4292","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,"C.A, Ferreira Junior conf. E.F.Guimarães","2015","01","29","Mendonça, M.P. et al.",NA,"2003","08","27","Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223","29211","Canga.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-06-10 10:11:25-03","FZB-BH","BHZB","4476","S","Plantae",NA,NA,"Piperaceae","Peperomia","subrubrispica","Peperomia subrubrispica",NA,"P.L. Viana","2004","01","26","Mendonça, M.P. et al.",NA,"2004","01","26","Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223","29211","Canga","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
