"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","maximumDepthInMeters","fieldNumber"
"856","2012-10-08 16:10:00-03","MO","MOBOT","2407055","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|M. Silvia Ferrucci|M.G. Pellegrini","1993","2","10","Argentina","Corrientes","Ituzaingó","Ea. Santa Rita","-56.0666667","-27.3333333",NA,NA,NA,NA,NA,"Tressens 4418",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"857","2011-03-01 23:37:00-03","MO","MOBOT","2407071","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|M. Silvia Ferrucci|M.G. Pellegrini","1993","2","9","Argentina","Corrientes","Santo Tomé","Garruchos, costa río Paraná",NA,NA,NA,NA,NA,NA,NA,"Tressens 4404",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2010-04-23 20:53:00-03","MO","MOBOT","2444937","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Múlgura de Romero, M. E., /07/",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","13","Argentina","Misiones","Guaraní","Ruta Nac. 14, km 315, camino de San Vicente a San Pedro, desvío al obraje de M. Carré, 6 km de la R-14","-54.25","-26.7",NA,NA,NA,NA,NA,"Morrone 744","420.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2013-12-10 05:33:00-02","MO","MOBOT","2515147","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Múlgura de Romero, M. E., 12/",NA,NA,NA,"Roberto Kiesling|Emilio A. Ulibarri|Marizza Quintana","2000","10","17","Paraguay","Concepción",NA,"Puerto Valle Mi","-57.95","-22.16666",NA,NA,NA,NA,NA,"Kiesling 9715","100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2015-08-23 05:45:00-03","MO","MOBOT","2901121","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"S.A. Renvoize","1978","10","22","Argentina","Misiones","Eldorado","5 km. south of Eldorado, Ruta Nacional 12. Partially cleared forest.",NA,NA,NA,NA,NA,NA,NA,"Renvoize 3204","200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"861","2009-08-21 21:06:00-03","MO","MOBOT","2901143","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Stephen F. Smith",NA,NA,NA,"Ronaldo Wasum|et al.","1992","2","20","Brazil","Rio Grande do Sul",NA,"RS, Farroupilha, Nova Milano. Arvoreta, junto a caminho.",NA,NA,NA,NA,NA,NA,NA,"Wasum 8342","700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2015-08-23 05:45:00-03","MO","MOBOT","2901172","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"S.A. Renvoize","1978",NA,NA,"Argentina","Misiones",NA,"Forest near San Miguel, south of Montecarlo. Cellulosa estate experimental area.",NA,NA,NA,NA,NA,NA,NA,"Renvoize 3259","175.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2010-01-29 20:50:00-02","MO","MOBOT","2901207","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"W.G. Herter","1937",NA,NA,"Uruguay","Cerro Largo",NA,"Sierra de Rios. Crypt. mont. hum., umbr.",NA,NA,NA,NA,NA,NA,NA,"Herter 98170","100.00000000","150.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2010-01-29 20:50:00-02","MO","MOBOT","2901223","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"W.G. Herter","1932","12",NA,"Uruguay",NA,NA,"Parao. Silv. rip. h.i.",NA,NA,NA,NA,NA,NA,NA,"Herter 88856","20.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2009-08-24 12:06:00-03","MO","MOBOT","2901254","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Itaipú Binacional","1981","11","23","Paraguay","Canindeyú",NA,"Pto. Marangatú. Bosque bajo, orilla de pantano.",NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 952",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2012-11-26 11:09:00-02","MO","MOBOT","2901274","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Carl A.M. Lindman","1892","12","12","Brazil","Rio Grande do Sul",NA,"Serra dos Tapes, Cascata de Hermenegilda, in dumetis et silvis.",NA,NA,NA,NA,NA,NA,NA,"Lindman A.897",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"867","2010-01-29 20:50:00-02","MO","MOBOT","2901290","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"W.G. Herter","1933",NA,NA,"Uruguay",NA,NA,"Tacuari. Silv. ripar. Aren./argill. Subhum., ill.",NA,NA,NA,NA,NA,NA,NA,"Herter 94042",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2020-05-05 04:12:00-03","MO","MOBOT","2901345","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Malagarriga, Ramón Peñafort","1950",NA,NA,"Brazil",NA,NA,"Colitur-Arboretum. Escola Agrotecnica.",NA,NA,NA,NA,NA,NA,NA,"Malagarriga 20019",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2008-05-27 22:02:00-03","MO","MOBOT","2901370","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Per Dusén","1908",NA,NA,"Brazil","Paraná",NA,"Villa Velha, ad rivulum.",NA,NA,NA,NA,NA,NA,NA,"Dusén 7262",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2008-05-27 22:02:00-03","MO","MOBOT","2901378","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,"Jaguariahyva, opp. in silvula.",NA,NA,NA,NA,NA,NA,NA,"Dusén 15956",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2009-10-14 13:50:00-03","MO","MOBOT","2901401","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Moldenke 1984, RL",NA,NA,NA,"Leslie R. Landrum","1981","12","6","Brazil","Santa Catarina",NA,"Itajai, Playa Brava. Restinga (sandy soil vegetation) and gradual transition to evergreen broadleaf forest.","-48.58333","-26.95",NA,NA,NA,NA,NA,"Landrum 3987","5.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2010-04-13 13:47:00-03","MO","MOBOT","2901512","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Aurelio Schinini|Romeo Carnevali","1974",NA,NA,"Argentina","Corrientes","Santo Tomé","Ruta 37, 5 Km E de Gdor. Virasoro.",NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 10591",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2009-07-17 07:39:00-03","MO","MOBOT","2901739","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H.N. Moldenke, May",NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay","Paraguarí",NA,"In altaplanitie, Sierra de Amambay.",NA,NA,NA,NA,NA,NA,NA,"Hassler 11417",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2008-05-27 22:02:00-03","MO","MOBOT","2901774","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","1964","11","11","Brazil","Santa Catarina",NA,"Itapiranga: Forest, by Rio Uruguai.","-53.71666","-27.16666",NA,NA,NA,NA,NA,"Smith 13185","200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2009-08-21 10:16:00-03","MO","MOBOT","2901858","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Elbert L. Little","1984","2","6","Paraguay","Alto Paraná",NA,"Claros en bosque subtropical húmedo. Itakyry.","-55.11666","-24.96666",NA,NA,NA,NA,NA,"Little 40146",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2009-05-15 13:24:00-03","MO","MOBOT","2902018","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Pedro Jörgensen",NA,NA,NA,"Paraguay",NA,NA,"Comun at the border of [rosadas].",NA,NA,NA,NA,NA,NA,NA,"Jörgensen 8786",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2008-05-27 22:02:00-03","MO","MOBOT","2902040","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Per Dusén","1908",NA,NA,"Brazil","Paraná",NA,"Roca Nova - Banhado, in silva.",NA,NA,NA,NA,NA,NA,NA,"Dusén 7426",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2009-07-17 07:39:00-03","MO","MOBOT","2902077","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Émile Hassler","1913","11",NA,"Paraguay","Paraguarí",NA,"Centralis. In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,"Hassler 12307a",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2012-04-26 10:18:00-03","MO","MOBOT","2902100","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Gert G. Hatschbach","1946","11","24","Brazil",NA,NA,"Piraguara. Pinhal.",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 559",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"880","2008-05-27 22:02:00-03","MO","MOBOT","2902195","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. Moldenke",NA,NA,NA,"Leslie R. Landrum","1981","11","30","Brazil","Paraná",NA,"Mandirituba, Cachoeira and surroundings to rio Barigui. Disturbed Araucaria forests and campos.","-49.25","-25.75",NA,NA,NA,NA,NA,"Landrum 3879",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2009-12-06 08:16:00-02","MO","MOBOT","2902252","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|E.L. Barbosa","1991",NA,NA,"Brazil","Paraná",NA,"Guaraqueçaba. Salto Murato. Mata pluvial da beira do rio.",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 56129",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2009-10-26 23:37:00-02","MO","MOBOT","2902254","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.L. Liesner",NA,NA,NA,"Ludwig Riedel|B. Luschnath","1833",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2008-05-27 22:02:00-03","MO","MOBOT","2902289","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H.N. Moldenke",NA,NA,NA,"Gert G. Hatschbach","1976","11","22","Brazil","Paraná",NA,"Campina Gde. do Sul. Rio Capivari.",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 39310",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2008-05-27 22:02:00-03","MO","MOBOT","2902399","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R. Liesner",NA,NA,NA,"Rosa Degen","1988",NA,NA,"Paraguay","Caazapá",NA,"Tavai, Cerro Tupasy. En el bosque.",NA,NA,NA,NA,NA,NA,NA,"Degen 892",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2008-05-27 22:02:00-03","MO","MOBOT","2902547","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"R. Kummrow","1974",NA,NA,"Brazil","Paraná",NA,"Mateus do Sul. Fluviopolis.",NA,NA,NA,NA,NA,NA,NA,"Kummrow 419",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2008-05-27 22:02:00-03","MO","MOBOT","2902619","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","M.S., Jan.",NA,NA,NA,"Marcos Sobral","1985","1","13","Paraguay","Itapúa",NA,"RS. Viamão.",NA,NA,NA,NA,NA,NA,NA,"Sobral 3687",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2008-05-27 22:02:00-03","MO","MOBOT","2902640","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"Victor Maruñak","1971",NA,NA,"Argentina","Misiones","Leandro N. Alem","Chacra sobre Ruta Colonia Taranco, 5 Km S de Cerro Azul.",NA,NA,NA,NA,NA,NA,NA,"Maruñak 193",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2008-05-27 22:02:00-03","MO","MOBOT","2902710","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.L. Liesner",NA,NA,NA,"Rosa Degen","1988",NA,NA,"Paraguay","Caazapá",NA,"Tavai, alrededores del Destacamento. En el bosque.",NA,NA,NA,NA,NA,NA,NA,"Degen 1010",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2011-02-23 09:58:00-03","MO","MOBOT","2901881","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Anders F. Regnell","1846",NA,NA,"Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,"Regnell I 38B",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2014-07-13 20:38:00-03","MO","MOBOT","2902128","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"C.W.H. Mosen","1873","11","10","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,"Mosén 642",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2008-05-27 22:02:00-03","MO","MOBOT","3213911","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Stephen F. Smith",NA,NA,NA,"Ronaldo Wasum","2001",NA,NA,"Brazil","Rio Grande do Sul",NA,"Camaquã-Reserva Indígena da Pacheca, em beira do caminho.",NA,NA,NA,NA,NA,NA,NA,"Wasum 1278","300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2012-04-20 10:02:00-03","MO","MOBOT","3254919","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Karner Hagelund","1980","1","8","Brazil",NA,NA,"Fazenda Faxinal-Arroio dos Ratos.",NA,NA,NA,NA,NA,NA,NA,"Hagelund 13206",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2012-04-20 10:02:00-03","MO","MOBOT","3254965","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Karner Hagelund","1982","11","5","Brazil",NA,NA,"Fazenda Faxinal-Arroio dos Ratos-RS.",NA,NA,NA,NA,NA,NA,NA,"Hagelund 14132",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2014-02-06 22:46:00-02","MO","MOBOT","3255049","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Stephen F. Smith",NA,NA,NA,"Ronaldo Wasum|V. Wasum","1988","1","24","Brazil",NA,NA,"RS-Flores da Cunha-Otavio Rocha.",NA,NA,NA,NA,NA,NA,NA,"Wasum 3719","750.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2013-12-22 19:31:00-02","MO","MOBOT","3255205","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Stephen F. Smith em",NA,NA,NA,"A. Kegler","1999","11","9","Brazil",NA,NA,"RS-Mun. de Caxias do Sul-Criúva. Na mata.",NA,NA,NA,NA,NA,NA,NA,"Kegler 361","780.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2013-12-22 19:31:00-02","MO","MOBOT","3255255","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Stephen F. Smith em",NA,NA,NA,"A. Kegler","1999","1","20","Brazil",NA,NA,"RS-Mun. de Caxias do Sul-Criúva. Em orla do capoeirao.",NA,NA,NA,NA,NA,NA,NA,"Kegler 105","780.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2008-05-27 22:02:00-03","MO","MOBOT","445787","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","1985","1","26","Brazil","Paraná",NA,"VILA VELHA: 6 km SE of Ponta Grossa; mata ciliar around base of sandstone cliffs.","-50","-25.16666",NA,NA,NA,NA,NA,"Gentry 49869","930.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"85-89"
"898","2008-05-27 22:02:00-03","MO","MOBOT","446835","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald Liesner",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","1985","1","24","Brazil","Paraná",NA,"Rio Nunes, N of Morretes, forest remnant along river and adjacent swampy roadside.","-48.75","-25.41666",NA,NA,NA,NA,NA,"Gentry 49806","40.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"85-82"
"899","2012-05-17 14:59:00-03","MO","MOBOT","447844","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","1987","9","10","Paraguay","Caazapá",NA,"Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,NA,NA,NA,NA,NA,"Zardini 2914",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"87-30"
"900","2008-05-27 22:02:00-03","MO","MOBOT","448522","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","W.J. Hahn (MO)",NA,NA,NA,"William J. Hahn|et al.","1982","12","15","Paraguay","Alto Paraná",NA,"23 km N of Hernandarias. Open marshy field with grasses and forbs to 1.5 metres tall.","-54.58333","-25.25",NA,NA,NA,NA,NA,"Hahn 915","275.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"82-14"
"901","2008-05-27 22:02:00-03","MO","MOBOT","448564","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald l. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666",NA,NA,NA,NA,NA,"Zardini 15593","300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"171"
"902","2008-05-27 22:02:00-03","MO","MOBOT","448703","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald l. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along Arroyo Minas, 3 kms North of Administration.","-56.8","-26.06666",NA,NA,NA,NA,NA,"Zardini 15662","300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"172"
"903","2008-05-27 22:02:00-03","MO","MOBOT","61079","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald l. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","1988","10","21","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest along Arroyo Minas, on trail to Salto Guaraní.","-56.83333","-26.05",NA,NA,NA,NA,NA,"Zardini 7475",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"88-98"
"904","2008-05-27 22:02:00-03","MO","MOBOT","773297","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S. Botta (SI)",NA,NA,NA,"Elsa M. Zardini","1988","11","1","Paraguay","Caazapá",NA,"Tavaí. East of Destacamento. Small (100 has.) patch of tall forest.","-55.45","-26.16666",NA,NA,NA,NA,NA,"Zardini 7923",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"88-110"
"905","2011-06-09 17:35:00-03","MO","MOBOT","791296","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald l. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1993","11","9","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,"Zardini 37143",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"847"
"906","2014-08-22 09:54:00-03","MO","MOBOT","810269","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","Ronald l. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","1","27","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. 2 kms N of Salto Cristal.","-56.8333333","-26.05",NA,NA,NA,NA,NA,"Zardini 10148",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"27"
"907","2013-02-02 05:34:00-02","MO","MOBOT","996750","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.Liesner (MO)",NA,NA,NA,"Paul F. Foster|Pablo Solíz|C. Dickinson","1995","10","30","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Bosque de galeria de la catarata.","-60.3866666","-14.8063889",NA,NA,NA,NA,NA,"Foster 558","825.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"908","2008-05-27 22:02:00-03","MO","MOBOT","2901698","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","R.L. Liesner",NA,NA,NA,"Nélida Soria","1988","12","22","Paraguay","Caazapá",NA,"Castor cue desvio a Pacuri.","-55.28333","-26.16666",NA,NA,NA,NA,NA,"Soria Rey 003121",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
