"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","year","month","day","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"159","2020-02-27 16:44:26-03","UFSC","CTBS","1673","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Fontana, A.P.","8395",NA,"Brasil","Pernambuco","Serra do Pinga",NA,"PISF 1075","Natina; Savana Estépica; Planossolo Nátrico Órtico; Caatinga;",NA,NA,NA,NA,"Kunth","2014","08","21",NA,"Fontana, A.P.","Betânia","-38.165","-8.258611","641","641",NA,NA,"2014","08","21","38°09'54W","08°15'31S",NA,NA,NA,NA,NA
"160","2020-02-27 16:44:26-03","UFSC","CTBS","1674","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Fontana, A.P. & J.M. dos Santos.","9506",NA,"Brasil","Pernambuco","Serra Grande. Pico da serra com afloramento rochosos com vegetação rupestre sobre rocha composta por areias quartzosas.",NA,"PISF 3126","Nativa; Savana Estépica; Neossolo Regolítico Eutrófico; Caatinga; Arbusto, ca. 1m. Frutos imaturos verdes.",NA,NA,NA,NA,"Kunth","2015","06","18",NA,"Fontana, A.P.","Carnaubeira da Penha","-38.868056","-8.316667","923","923",NA,NA,"2015","06","18","38°52'05W","08°18'60S",NA,NA,NA,NA,NA
"161","2020-10-20 14:18:21-03","UFOPA","HSTM","3654","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Suemitsu, C. (MRC 50); Maia, J.G.S.; Raposo, J.D.A.",NA,NA,"Brasil","Pará","Serra do Saubal.",NA,NA,NA,"HSTM003654",NA,NA,NA,"Kunth","2015","01","20",NA,"Suemitsu, C.","Santarém","-54.705556","-2.478056",NA,NA,NA,NA,"2015","12","05","54º42'20''W","2º28'41''S",NA,NA,NA,NA,NA
"162","2020-10-20 14:18:21-03","UFOPA","HSTM","2856","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Suemitsu, C.; Valente, A.S.","1427",NA,"Brasil","Pará","Rodovia Fernando Guilhon, aeroporto. Ruderal.",NA,NA,NA,"HSTM002856",NA,NA,NA,"Kunth","2014","08","12","HSTM002856","Suemitsu, C.","Santarém","-54.777778","-2.426667","60","60",NA,NA,NA,NA,NA,"54º46'40''W","2º25'36''S",NA,NA,NA,NA,NA
"163","2021-03-24 17:10:06-03","UFES","SAMES","5602","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Fink,M.G.S.","70",NA,"Brasil","Espírito Santo","Comunidade Linharinho. Vegetação remanecente de mata atlântica, áreas de mata, capoeiras, brejos e eucalipto, quintais, roçados e matas.",NA,NA,"Inflorescência branca, brácteas verde claro. Habito: Arbusto","SAMES05602",NA,NA,NA,"Kunth","2011","07","10",NA,NA,"Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0047849","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"C. W. Wood","404",NA,"Venezuela","Distrito Capital","Camuri Grande. Camuri delta.",NA,NA,"Shrub 1-3 m. Leaves matte green, subcoriaceous. Flowers white. Common.",NA,"Magnoliophyta","Lamiales",NA,"Kunth","1975",NA,"20",NA,NA,NA,"-66.871067","10.612299","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 14:47:19-03","UFJF","CESJ","36035","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A. Macedo","861","América do Sul","Brasil","Minas Gerais",NA,NA,NA,"Arbusto do cerrado.Flores brancas.","CESJ036035","Angiosperma",NA,NA,"Kunth","1947","01","28",NA,"T.R.S. Silva","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,"50022","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 14:47:19-03","UFJF","CESJ","51829","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"E.E.Macedo","105","América do Sul","Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus, 20º13' S, 47º26' W",NA,NA,"Mata ciliar. Arbustiva alta,ca. 2m. alt., flores brancas.","CESJ051829","Angiosperma",NA,NA,"Kunth","1997","10","11",NA,"F.R.G. Salimena","Pedregulho","-47.4700012207031","-20.25",NA,NA,"27552","auto","2007","04",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 14:47:19-03","UFJF","CESJ","43340","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"E.de Melo; F. França et B. Marques da Silva","3038","América do Sul","Brasil","Bahia","2,8 Km da BR 101.Estrada Uruçuca-Ilhéus.Beira da estrada.Alt:110 m",NA,NA,"Arbusto,ca. 3m alt.;folhas asperas ligeiramente discolores.Flores com corola branca com falce amarelada.","CESJ043340","Angiosperma",NA,NA,"Kunth","1999","10","10",NA,"T.R.S. Silva","Uruçuca","-39.2844009399414","-14.5930995941162",NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 14:47:19-03","UFJF","CESJ","33934","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"V.L. Gomes-Klein; et al.","3043","América do Sul","Brasil","Goiás","Serra dos Pireneus, base dos Três Picos",NA,NA,"Arbusto de 1m alt. Folhas verdes discolores, inflorescências com brácteas verdes e flores alvacentas, planta aromática.","CESJ033934","Angiosperma",NA,NA,"Kunth","1996","01","31",NA,"F.R.G. Salimena","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto","2015","05",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 14:47:19-03","UFJF","CESJ","28582","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"G.M. Araújo; et al.","s.n.","América do Sul","Brasil",NA,"Fazenda Buriti",NA,NA,"Mata decídua; arbustivo,ca. 2 m alt.","CESJ028582","Angiosperma",NA,NA,"Kunth","1994","11","03",NA,"T.R.S. Silva",NA,NA,NA,NA,NA,NA,NA,"1999","10",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 14:47:19-03","UFJF","CESJ","28585","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"G.M. Araújo; et al.","s.n.","América do Sul","Brasil",NA,"Fazenda Buriti",NA,NA,"Arbustivo,ca. 1,0 m alt.;mata em solo litólico eutrófico;flores brancas.","CESJ028585","Angiosperma",NA,NA,"Kunth","1993","10","02",NA,"T.R.S. Silva",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 14:47:19-03","UFJF","CESJ","29295","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"R. Kiesling; S.Botta; C.Ezcurra; M.Sanchez et E.Ulibarri","5509","América do Sul","Argentina","Jujuy","de Palma Sola a El Fuerte,ca.5 Km de El Fuerte.",NA,NA,"Fl.Blanca,arbusto.","CESJ029295","Angiosperma",NA,NA,"Kunth","1985","02","22",NA,NA,"Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 14:47:19-03","UFJF","CESJ","51815","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"J.R.I Wood; et al.","19264","América do Sul","Bolivia","Potosi","Toro Toro, a 1,5Km saliendo de Toro Toro hacia Cochabamba. 18º06'29 S, 65º46'09 W. Alt. 2586m",NA,NA,"Localmente abundante sobre suelos arenosos. Restos de vegetación natural entre cultivos de papa y terrenos en descanso. Ca.50cm.alt., aromatico. Flor blanca con centro amarillo.","CESJ051815","Angiosperma",NA,NA,"Kunth","2003","02","28",NA,"S.Atkins","Charcas",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 14:47:19-03","UFJF","CESJ","52090","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"M.L. Fonseca; R.C. Mendonça; F.C.A. de Oliveira; E. Cardoso","5770","América do Sul","Brasil","Goiás","Parque Estadual Altamiro de Moura Pacheco, Trilha da Onça. Mata de galeria do Córrego Carapina.",NA,NA,"Solo areno/pedregoso, relevo levemente inclinado. Subarbusto semi ciófito ca. 1m alt; folhas pilosas, membranáceas; flores brancas. Comum.","CESJ052090","Angiosperma",NA,NA,"Kunth","2005","04","01",NA,"M.L. Fonseca","Goianápolis","-49.113333","-16.535444","765","765",NA,NA,"2005","04",NA,"-49.113333","-16.535444",NA,NA,NA,NA,NA
"174","2019-11-21 14:47:19-03","UFJF","CESJ","62072","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"J.F.B. Pastore; A.Rapini, MIbrahim; P.Luz","2666","América do Sul","Brasil","Minas Gerais","Mocambinho, Serra Azul, Lat.: 15º13'7S; Lon.: 43º54'11W",NA,NA,"Mata semidecídua. Afloramento calcário. Arbusto, ca. 2,5m alt. Flores brancas.","CESJ062072","Angiosperma",NA,NA,"Kunth","2009","03","28",NA,"T.C.Souza-Silva","Jaiba","-43.903056","-15.218611",NA,NA,NA,NA,"2009","03",NA,"-43.903056","-15.218611",NA,NA,NA,NA,NA
"175","2019-11-21 14:47:19-03","UFJF","CESJ","25585A","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"G.M. Araújo; et al.","53","América do Sul","Brasil","Minas Gerais","Fazenda Buriti",NA,NA,"Arbusto ca. 1m. Mata decídua, em solo litólico eutrófico. Flores brancas.","CESJ25585A","Angiosperma",NA,NA,"Kunth","1993","10","02",NA,"T.R.S. Silva","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 14:47:47-03","UFJF","CESJ","48276","PreservedSpecimen","Plantae","Verbenaceae","Lippia","duartei","Lippia duartei",NA,"F.R.G. Salimena","s.n.","América do Sul","Brasil","Minas Gerais","Fazenda Mãe d#?#Água",NA,NA,"Arbusto,ca. 2m. alt., flores róseas,interior do tubo amarelo.Borda de cerrado.","CESJ048276","Angiosperma",NA,NA,"Moldenke","2006","01","24",NA,"F.R.G. Salimena","Várzea da Palma","-44.7308006286621","-17.5981006622314","529","529","60948","auto","2006","11","24",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 14:47:47-03","UFJF","CESJ","51816","PreservedSpecimen","Plantae","Verbenaceae","Lippia","duartei","Lippia duartei",NA,"A.P.Duartei","7543","América do Sul","Brasil","Minas Gerais","Fazenda Mãe D'Água",NA,NA,"Planta de remanescente de mata semidecidua, flores roseadas.","CESJ051816","Angiosperma",NA,NA,"Moldenke","1962","11","21",NA,"F.R.G. Salimena","Várzea da Palma","-44.7308006286621","-17.5981006622314",NA,NA,"60948","auto","2008","11",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-04-07 11:49:07-03","UFMS","CGMS","34242","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A.C. Araújo; R.S. Arruda","98",NA,"Brasil","Mato Grosso do Sul","Fazenda Xaraés, Pantanal.",NA,NA,"Flor branca, lilás. Capão 11 clareira interior. Habitat: Capão. Habito: Subarbusto.","CGMS1063637",NA,NA,NA,"Kunth","1999","07","10",NA,"U.M. Resende","Corumbá","-57.0333333","-19.4816667",NA,NA,NA,NA,NA,NA,NA,"-57,0333333","-19,4816667",NA,NA,NA,NA,NA
"179","2021-04-07 11:49:07-03","UFMS","CGMS","19604","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"W.M. Ramos; A.M.R. Oliveira; D.R. Neves; C.B. Silva","100",NA,"Brasil","Mato Grosso do Sul","Estrada Parque.",NA,NA,NA,"CGMS1048917",NA,NA,NA,"Kunth","2007","08","03",NA,"A. Pott; G.A. Damasceno Júnior; A. Guglieri","Corumbá","-57.0391666","-19.5427777",NA,NA,NA,NA,NA,NA,NA,"-57,0391666","-19,5427777",NA,NA,NA,NA,NA
"180","2021-04-07 11:49:07-03","UFMS","CGMS","21416","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"S.V. Boff","54",NA,"Brasil","Mato Grosso do Sul","Fazenda São Bento.",NA,NA,"Flor lilás. Habitat: Borda de capão. Calcimórfico. Habito: Arbusto.","CGMS1050825",NA,NA,NA,"Kunth","2006","12","01",NA,"A. Pott","Corumbá","-57.0188889","-19.5766667",NA,NA,NA,NA,NA,NA,NA,"-57,0188889","-19,5766667",NA,NA,NA,NA,NA
"181","2021-04-07 11:49:07-03","UFMS","CGMS","48080","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"D.J. Machate; A.C. Gomes; A.G.S. Arruda; T.C. Piva; F. Macedo Alves","51",NA,"Brasil","Mato Grosso do Sul","Piraputanga, Cerradinho (UEMS).",NA,NA,"Flor violeta. Habitat: Cerrado. Solo arenoso Habito: Arbusto.","CGMS1078042",NA,NA,NA,"Kunth","2014","11","25",NA,"D.J. Machate","Aquidauana","-55.6586111","-20.4358333","180","180",NA,NA,"2014","12","11","-55,6586111","-20,4358333",NA,NA,NA,NA,NA
"182","2021-04-07 11:49:07-03","UFMS","CGMS","72429","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"V.J. Pott","9070",NA,"Brasil","Mato Grosso do Sul","Rodovia MS-472, Córrego Jaboti, norte de Bela Vista, cerca de 42 km da cidade.",NA,NA,"Flor branca Esparsa; Tubo da corola amarelo. Habitat: Ilha úmida em córrego com musgos, samambaias e Gloxinia sylvatica; Solo com afloramento rochos, calcário; Relevo inclinado. Habito: Subarbusto de 1,0 m de altura","CGMS1105234",NA,NA,NA,"Kunth","2007","02","15",NA,"A. Pott","Bela Vista","-56.5961111","-21.6963889",NA,NA,NA,NA,NA,NA,NA,"-56,5961111","-21,6963889",NA,NA,NA,NA,NA
"183","2021-04-07 11:49:07-03","UFMS","CGMS","34911","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"G.A. Damasceno-Junior; C.A. Carolo; L. Marques; E. Anjos-dos-Santos; D.R. Espirito-Santo","5170",NA,"Brasil","Mato Grosso do Sul","Estrada Parque, próximo à entrada da Fazenda São Miguel.",NA,NA,"Flor branca. Odor de cidreira. Habitat: Beira de estrada no limite com área inundável. Solo argiloso. Relevo plano. Habito: Erva ereta. 0,80m de altura.","CGMS1064306",NA,NA,NA,"Kunth","2012","03","09",NA,"A. Pott","Corumbá","-57.0333333","-19.6183334","100","100",NA,NA,"2012","05","04","-57,0333333","-19,6183334",NA,NA,NA,NA,NA
"184","2021-04-07 11:49:07-03","UFMS","CGMS","33114","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"D.S. Matos; A.P.T. Pereira; L.C.S. Magalhães; N.C.A. Guimarães; A. Pott","23",NA,"Brasil","Mato Grosso do Sul","Próximo à ferrovia da Estação Carandazal.",NA,NA,"Flor branca. Fruto verde imaturo.","CGMS1062504",NA,NA,NA,"Kunth","2011","06","29",NA,"G.A. Damasceno-Junior","Corumbá","-57.1666667","-19.4855555","102","102",NA,NA,"2011","06","29","-57,1666667","-19,4855555",NA,NA,NA,NA,NA
"185","2021-04-07 11:49:07-03","UFMS","CGMS","48727","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","318",NA,"Brasil","Mato Grosso do Sul","Estrada vicinal, próximo a 1,3 km da Rodovia MS-162.",NA,NA,"Flor lilás. Habitat: Fragmento de Cerrado. Habito: Subarbusto. 0,30 m de altura.","CGMS1078676",NA,NA,NA,"Kunth","2014","12","10",NA,"T.R.F. Sinani","Dois Irmãos do Buriti","-55.3216667","-20.6741667","282","282",NA,NA,"2014","12","10","-55,3216667","-20,6741667",NA,NA,NA,NA,NA
"186","2021-04-07 11:49:07-03","UFMS","CGMS","74514","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"V.J. Pott; A. Pott","790",NA,"Brasil","Mato Grosso do Sul","Terreno baldio próximo à sede do CPAP/Embrapa (fundos).",NA,NA,"Flor branca. Tubo da corola amarelo. CPAP - 5802. Habitat: Ruderal. Solo calcário. Relevo plano. Habito: Subarbusto. Muito Freqüente.","CGMS1107380",NA,NA,NA,"Kunth","1989","06","27",NA,"A. Pott & V.J. Pott","Corumbá","-57.65","-19.0166667","142","142",NA,NA,NA,NA,NA,"-57,65","-19,0166667",NA,NA,NA,NA,NA
"187","2021-04-07 11:49:07-03","UFMS","CGMS","7278","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"R. Oliveira; et al.",NA,NA,"Brasil","Mato Grosso do Sul","RBI - MS.",NA,NA,"Flor lilás. Habitat: Sub-bosque. Habito: Erva.","CGMS1016087",NA,NA,NA,"Kunth","1997","11","05",NA,"R. Oliveira","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto","1997","11","27",NA,NA,NA,NA,NA,NA,NA
"188","2021-04-07 11:49:07-03","UFMS","CGMS","34192","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A.C. Araújo; R.S. Arruda","731",NA,"Brasil","Mato Grosso do Sul","Fazenda Xaraés, Pantanal.",NA,NA,"Flor branca. Capão 36 - interior. 21K 0496595 UTM 7845699 Habitat: Capão. Habito: Erva.","CGMS1063587",NA,NA,NA,"Kunth","1999","12","20",NA,"U.M. Resende","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-27 13:53:15-03","UFS","ASE","12363","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Genildes; Ana Lúcia","ASE12363","Southern America","Brasil","Sergipe","Campus Universitário (UFS), Atrás da prefeitura.",NA,NA,"Restinga.","ASE0020381","Magnoliophyta",NA,NA,"Kunth","1987","07","29","ASE0020381","Genildes; Ana Lúcia","São Cristóvão","-37.099631","-10.925675",NA,NA,NA,NA,"1987","08","12","-37.099631","-10.925675",NA,NA,NA,NA,NA
"190","2020-02-07 16:07:56-03","UFS","ASE","14624","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Silva, ACC; Vasconcelos, JVT; Pimenta, AFV","83","Southern America","Brasil","Sergipe","Monumento Natural Grota do Angico",NA,NA,"Erva com flor branca e com centro amarelo, fruto pequeno preto.; Erva com flor branca e com centro amarelo, fruto pequeno preto.; Caatinga","ASE0021884","Magnoliophyta",NA,NA,"Kunth","2009","09","19","ASE0021884","Silva, GB","Canindé de São Francisco","-37.789167","-9.66",NA,NA,NA,NA,"2020","01",NA,"-37.789167","-9.66",NA,NA,NA,NA,NA
"191","2019-11-27 13:53:15-03","UFS","ASE","14625","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Silva, ACC; Vasconcelos, JVT; Pimenta, AFV","127","Southern America","Brasil","Sergipe","Monumento Natural Grota do Angico",NA,NA,"Erva com inflorescência imatura.; Erva com inflorescência imatura.; Caatinga","ASE0021896","Magnoliophyta",NA,NA,"Kunth","2009","09","19","ASE0021896","Silva, ACC","Canindé de São Francisco","-37.789167","-9.66",NA,NA,NA,NA,"2014","01","14","-37.789167","-9.66",NA,NA,NA,NA,NA
"192","2019-11-27 13:53:15-03","UFS","ASE","14769","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Melo, DS; Machado, WJ","32","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,"Caatinga","ASE0021932","Magnoliophyta",NA,NA,"Kunth","2009","07","14","ASE0021932","Machado, WJ","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2010","12",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"193","2019-11-27 13:53:15-03","UFS","ASE","16012","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Machado, WJ; Jesus, JB","21","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,"Herbácea ca. 50cm, inflorescência branca.; Herbácea ca. 50cm, inflorescência branca.; Brejo de Altitude (Trilha)","ASE0024221","Magnoliophyta",NA,NA,"Kunth","2009","09","21","ASE0024221","Machado, WJ","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2010","12",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"194","2019-11-27 13:53:15-03","UFS","ASE","1667","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Viana, G","211","Southern America","Brasil","Sergipe",NA,NA,NA,"Subarbusto. Folhas simples e opostas, flores alvas em capítulos.; Subarbusto. Folhas simples e opostas, flores alvas em capítulos.; Cerrado devastado, solo argiloso","ASE0013699","Magnoliophyta",NA,NA,"Kunth","1981","11","11","ASE0013699","Lima, CT","São Cristóvão","-37.206389","-11.014722","47","47",NA,NA,"2012","03","20","-37.206389","-11.014722",NA,NA,NA,NA,NA
"195","2019-11-27 13:53:15-03","UFS","ASE","16694","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Machado, WJ; Gomes, LA; Jesus, JB","111","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,"Herbácea ca 1m, inflorescência cujas flores apresentam pétalas brancas e centro amarelo.; Herbácea ca 1m, inflorescência cujas flores apresentam pétalas brancas e centro amarelo.; Caatinga","ASE0023197","Magnoliophyta",NA,NA,"Kunth","2010","01","15","ASE0023197","Machado, WJ","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2010","12",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"196","2019-11-27 13:53:15-03","UFS","ASE","16934","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Machado, WJ; Santos, LAS; Suzarte, FB","250","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,"Brejo de Altitude (trilha)","ASE0024133","Magnoliophyta",NA,NA,"Kunth","2010","03","29","ASE0024133","Machado, WJ","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2010","12",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"197","2020-02-07 16:07:56-03","UFS","ASE","17842","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Ferreira, EVR","87","Southern America","Brasil","Sergipe","Assentamento Santa Maria da Lage",NA,NA,"Mata de Caatinga","ASE0024404","Magnoliophyta",NA,NA,"Kunth","2010","06","16","ASE0024404","Silva, GB","Poço Verde","-38.183333","-10.708333",NA,NA,NA,NA,"2020","01",NA,"-38.183333","-10.708333",NA,NA,NA,NA,NA
"198","2019-11-27 13:53:15-03","UFS","ASE","18552","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Machado, WJ; Jesus, JB; Almeida, MJ","346","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,"Inflorescência com flores brancas.; Inflorescência com flores brancas.; Caatinga","ASE0027879","Magnoliophyta",NA,NA,"Kunth","2010","05","26","ASE0027879","Machado, WJ","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2011","10",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"199","2019-11-27 13:53:15-03","UFS","ASE","18700","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Machado, WJ; Jesus, JB; Andrade, VM","495","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,"Herbácea cerca de 1m, inflorescência com flores brancas.; Herbácea cerca de 1m, inflorescência com flores brancas.; Brejo de Altitude (trilha)","ASE0027325","Magnoliophyta",NA,NA,"Kunth","2010","06","20","ASE0027325","Machado, WJ","Poço Redondo","-37.684167","-9.805278",NA,NA,NA,NA,"2011","10",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"200","2020-02-07 16:07:56-03","UFS","ASE","18926","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Machado, WJ; Carregosa, T; Melo, DS; Nascimento - Júnior, JE","856","Southern America","Brasil","Sergipe","Assentamento Santa Rita",NA,NA,"Subarbusto, inflorescência lilás com detalhes branco e amarelo e branco.; Subarbusto, inflorescência lilás com detalhes branco e amarelo e branco.; Caatinga","ASE0025410","Magnoliophyta",NA,NA,"Kunth","2010","09","20","ASE0025410","Silva, GB","Canindé de São Francisco","-37.967694","-9.723167",NA,NA,NA,NA,"2020","01",NA,"-37.967694","-9.723167",NA,NA,NA,NA,NA
"201","2019-11-27 13:53:15-03","UFS","ASE","19068","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Prata, AP; Gomes, LA; Conceição, GG; Santos, E","2567","Southern America","Brasil","Sergipe","RPPN Mata do Crasto, Borda da mata. Área antropizada. Solo arenoso.",NA,NA,"Arbusto, ca. de 2m de altura. Flor lilás.; Arbusto, ca. de 2m de altura. Flor lilás.; Mata Atlântica.","ASE0026418","Magnoliophyta",NA,NA,"Kunth","2010","10","26","ASE0026418","Gomes, LA","Santa Luzia do Itanhy","-37.419167","-11.385556",NA,NA,NA,NA,"2013","06",NA,"-37.419167","-11.385556",NA,NA,NA,NA,NA
"202","2020-02-07 16:07:56-03","UFS","ASE","19278","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Marroquim, PMG; Almeida, ES; Duarte, JMM","33","Southern America","Brasil","Sergipe","Povoado Saúde",NA,NA,"Arbusto, 3,80m; flores brancas pequenas.; Arbusto, 3,80m; flores brancas pequenas.; Mata Ciliar.","ASE0027943","Magnoliophyta",NA,NA,"Kunth","2010","04","07","ASE0027943",NA,"Santana do São Francisco","-36.607778","-10.291111",NA,NA,NA,NA,"2020","01",NA,"-36.607778","-10.291111",NA,NA,NA,NA,NA
"203","2019-11-27 13:53:15-03","UFS","ASE","19788","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Vale, CO; Souza, CAS; Déda, RM; Menezes, AA; Santos, ACAS; Santos, E","15","Southern America","Brasil","Sergipe","RVS Mata do Junco, Estrada velha. Solo arenoso.",NA,NA,"Subarbusto, ca. de 30cm de altura. Inflorescência amarela meclada com lilás.; Subarbusto, ca. de 30cm de altura. Inflorescência amarela meclada com lilás.; Mata Atlântica","ASE0026615","Magnoliophyta",NA,NA,"Kunth","2011","01","31","ASE0026615","Gomes, LA","Capela","-37.054667","-10.536861",NA,NA,NA,NA,"2011","03","17","-37.054667","-10.536861",NA,NA,NA,NA,NA
