"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","previousCatalogNumber"
"196","2020-03-07 04:38:00-03","MO","MOBOT","3084908","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","G. Morillo","H. García Barriga","Garcia Barriga 11861","1945",NA,NA,"South America","Colombia","Cundinamarca",NA,"Camino de herradura, antiguo de Guadua a Honda, valle de Guadua al Alto de Fisalito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2011-12-22 14:42:00-02","MO","MOBOT","3084909","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","G. Morillo","Gilberto N. Morillo|Beatriz de Morillo","Morillo 4360","1976",NA,NA,"South America","Venezuela","Lara",NA,"Afueras de Barquisimeto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","3084910","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","G. Morillo & R. Smith","Morillo","Morillo 4312",NA,NA,NA,"South America","Venezuela","Lara",NA,"Paso a Tacarigua, cerca de El Eneal, cerca de la Gran Parada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2014-01-02 05:36:00-02","MO","MOBOT","3330270","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|D. Villarroel","Serrano 5384","2004","12","10","South America","Bolivia","Santa Cruz","Florida","Comunidad Bella Vista-Cuenca del río Achiral. Bosque semidecíduo Chiquitano. En el dosel arbóreo domina Anadenanthera macrocarpa, en el subdosel frecuente Myrciaria cauliflora.","-63.6858333","-18.2397222",NA,NA,NA,NA,"1560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"200","2015-04-21 05:44:00-03","MO","MOBOT","3417237","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Luzmila Arroyo P.|Maribel Vargas C.|Ivan Linneo|C. Roth","Arroyo Padilla 3183","2006","6","8","South America","Bolivia","Santa Cruz","Cordillera","Camino a Camiri, bajo el puente de Abapó a orillas del rio.","-63.4019444","-18.9102778",NA,NA,NA,NA,"494.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"201","2020-06-17 08:16:00-03","MO","MOBOT","425789","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","James C. Solomon","Solomon 9957","1983","4","21","South America","Bolivia","Tarija","Arce","29.2 km S of Emborozú-Sidras road on road to Bermejo, (12.7 km S of Naranjo Agrio). Disturbed moist subtropical forest with abundant epiphytes.","-64.4833333","-22.3666667",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-49","4",NA,NA,NA
"202","2011-06-09 17:58:00-03","MO","MOBOT","426610","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.H. Gentry","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47427","1984","6","30","South America","Colombia","Bolívar",NA,"GALERAZAMBA: N tip of Bolivar Department. Altitude near sea level, thorn scrub forest. Transect # 5","-75.25","10.8",NA,NA,NA,NA,"0E8","2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-249","4",NA,NA,NA
"203","2012-07-09 10:25:00-03","MO","MOBOT","426680","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.H. Gentry","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47573","1984","7","3","South America","Colombia","Magdalena",NA,"Tayrona National Park; dry slopes overlooking Caribbean. Transect # 1","-74.2","11.2666667",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-268","4",NA,NA,NA
"204","2020-02-29 07:04:00-03","MO","MOBOT","426698","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Morillo","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47653","1984","7","4","South America","Colombia","Bolívar",NA,"Road to Pta. Barú, W of Cartagena across Canal de Dique. Scrubby (dry?) forest remnants.","-75.5833333","10.25",NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-280","3",NA,NA,NA
"205","2011-06-08 11:53:00-03","MO","MOBOT","428433","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","José Schunke V.","Schunke Vigo 6300","1973","5","15","South America","Peru","San Martín","Lamas","Alonso de Alvarado, Chacra del Sr. Epifanio Neyra, al este de San Juán de Pacayzapa. En bosque alto",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2010-03-24 18:50:00-03","MO","MOBOT","428440","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","G. Morillo","Hipólito Ruiz L.|José A. Pavón","Ruiz López 5/86","1799",NA,NA,"South America","Peru",NA,NA,"In Peruviae nemoribus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","429652","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","V. Juarez","Alwyn H. Gentry|Hermes Cuadros V.|Rosa Ortiz","Gentry 78479","1993","1","1","South America","Colombia","Bolívar",NA,"Isla Baru, across Canal del Dique from Cartagena.","-75.52309","10.276005",NA,NA,NA,NA,"0E8","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1146","2",NA,NA,NA
"208","2013-02-13 05:33:00-02","MO","MOBOT","941710","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Mario Saldias P.|Bonifacio Mostacedo C.|Luzmila Arroyo P.|René Guillén V.|E. Gutiérrez|G. Zapata","Saldias Paz 2977","1993","7","3","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. 75 km SW del aserradero Moira. Sobre el camino a Santa Rosa de la Roca. Ca. 84 km de Las Mechitas. Bosque semideciduo de 15-18 m de altura.","-61.5","-14.81666",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2013-01-28 05:13:00-02","MO","MOBOT","943036","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","René Guillén V.","Guillén Villarroel 1947","1994","6","26","South America","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 1500 m al N de la casa, yendo al cerro por el camino de la ribera del Río Paragúa. Bosque húmedo estacional. Suelos arenosos, con presencia de limo.","-61.04777","-14.7625",NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","968732","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","W.D. Stevens","Timothy J. Killeen","Killeen 7620","1995","9","24","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. y sus alrededores. Laguna Cuatro Vientos; bosque bajo secundario, alrededor de la Laguna.","-61.11722","-14.52166",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2015-05-20 10:33:32-03","UFERSA","MOSS","2382","S","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Raspini, A.","Oliveira, O.F. de","1222","1980","09","28","América do Sul","Brasil","Rio Grande do Norte","Riachuelo","Sítio Mulungu.","-35.891667","-5.75",NA,NA,NA,NA,"100","100","2008",NA,NA,"35W53'30","5S45'00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-10 20:42:25-03","INPA","INPA","58435","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Espírito-Santo, FS","Maciel, AA","76-176","1976","07","21","Southern America","Brasil","Mato Grosso",NA,"Rodovia Cuiabá-Cáceres, Fazenda Primavera, Rodovia Cuiabá-Cáceres, Fazenda Primavera. Cerrado, argilo-arenoso.","-56.5","-16",NA,NA,"INPA0058435","INPA0058435 INPA0058435_e",NA,NA,"2016","06",NA,"-56.5","-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-10 20:42:25-03","INPA","INPA","83550","S","Plantae","Dicotyledon","Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Espírito-Santo, FS","Maciel, AA","76-176","1976","07","21","Southern America","Brasil","Mato Grosso",NA,"Rodovia Cuiabá-Cáceres, Fazenda Primavera, Rodovia Cuiabá-Cáceres, Fazenda Primavera. Cerrado, argilo-arenoso.","-56.5","-16",NA,NA,"INPA0083550","INPA0083550 INPA0083550_e",NA,NA,"2016","06",NA,"-56.5","-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-10 09:43:41-03","MBML","MBML-HERBARIO","42317",NA,"Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella/01-08-2002","H. S. Brito; G.P. Lenis","286","1991","03","12",NA,"Brasil","Bahia","Livramento de Brumado","Ca. 30km na estrada de Brumado para Livramento de Brumado",NA,NA,NA,"Cipó crescendo sobre arvoresinha de 4m alt., frutos de cor creme. Látex branco. Frutos na carpoteca","MBML042317","MBML042317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-04 11:04:21-03","UFRB","HURB","11673","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","C.D.P.Vitório","Costa, G.; Simões, S.S. & Vitório, C.D.","1920","2016","08","04",NA,"Brasil","Bahia","Contendas do Sincorá","Floresta Nacional;","-41.095833","-13.929722",NA,NA,"HURB000011673",NA,NA,NA,NA,NA,NA,"41º05'45W","13º55'47S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-12-19 11:17:12-03","UFG","UFG","4783","S","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.","Rizzo, J.A.; Barbosa, A.","2495","1968","10","04",NA,"Brasil","Goiás","Goiânia","Estrada GOM-9, para Escola de Agronomia e Veterinária. Ocorre o córrego Samambaia. Cerrado.","-49.2538986206055","-16.6786003112793",NA,"Trepadeira, corola verde com rajas grená.",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA
"217","2021-01-26 11:46:22-03","IMA","MAC","63000","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","M.C.S.Mota","M.C.S.Mota; A.Santos; E.Lins; C.Cardoso","12381","2014","02","06",NA,"Brasil","Alagoas","Água Branca","RVS do Craunã e do Padre, Pedra Lascada.","-37.9361000061035","-9.26082992553711",NA,"Liana. Flores arroxeadas, quase enegrecidas. Látex.; Caatinga.","MAC0063000",NA,NA,NA,"2014","02","06",NA,NA,NA,"18309","auto",NA,NA,NA,NA,NA,NA,NA
"218","2021-01-26 11:46:22-03","IMA","MAC","36740","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","E.C.O.Chagas","Chagas-Mota","2110","2009","02","21",NA,"Brasil","Alagoas","Batalha","Margens do Rio Traipu.","-37.124698638916","-9.67778015136719",NA,"Trepadeira. Flores amarronzadas. Látex alvo e abundante.; Caatinga.","MAC0036740",NA,NA,NA,"2009","02","21",NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA
"219","2021-01-26 11:46:22-03","IMA","MAC","23330","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini","A.I.L.Pinheiro; L.Palmeira","308","2005","08","02",NA,"Brasil","Alagoas",NA,NA,NA,NA,NA,"Cipó. Frutos verdes. Látex branco abundante no ramo e no fruto.; Caatinga.","MAC0023330",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-01-26 11:46:24-03","IMA","MAC","54291","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"G.Fotius","3403","1983","04","06",NA,"Brasil","Pernambuco","Petrolina","Área do CPATSA.","-40.835556","-9.673889",NA,"Cipó. Diâmetro do caule 2 cm. Alt. 4 m. Folha verde acima, verde amarelo abaixo. Fruto verde claro piloso (pelos brancos). Látex branco abundante.","MAC0054291",NA,NA,NA,NA,NA,NA,"-40.835556","-9.673889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-04 10:26:25-03","UFRPE","HST","17147","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.M.Miranda","J.Antunes; J.C.Júnior, M.Oliveira, R.R.Brito","26","2008","12","15",NA,"Brasil","Pernambuco","Sertânia","estrada PE 280","-8.063167","-37.359472",NA,"Trepadeira latescente; caule piloso; cálice e corola esverdeado (face interna da corola vinácea); inflorescência cimosa com odor agradável, adocicado ( semelhante ao odor de jaca); fruto capsular, deiscente, pardcento, tricomas aveluda","HST017147",NA,"581","581","2009","09","23","8W3'47,4''","37S21'34,1''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-04 10:26:25-03","UFRPE","HST","17148","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.M.Miranda","M.Oliveira; José Cardoso Júnior","3757","2009","02","18",NA,"Brasil","Pernambuco","Custódia","Projeto de Transposição do São Francisco, nas proximidades do Reservatório Copiti","-8.248306","-37.692583",NA,"Trepadeira latescente; cálice esverdeado, corola vinácea. Frequente.","HST017148",NA,"526","526","2009","09","23","8W14'53,9''","37S41'33,3''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-02-04 10:26:25-03","UFRPE","HST","15361","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","A.M.Miranda; et C.Silva","5505","2007","09","18",NA,"Brasil","Bahia","Ituaçu","Pé do Morro","-41.2966995239258","-13.8133001327515",NA,"Trepadeira; áfila; caule marrom; látex branco; flores com cálice verde, corola intensamente vinácea. Ocasional.","HST015361","HST015361_v HST015361_v1 HST015361_v2",NA,NA,"2008","02",NA,NA,NA,NA,"36625","auto",NA,NA,NA,NA,NA,NA,NA
"224","2021-02-04 10:26:25-03","UFRPE","HST","10039","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","F.S.Espirito Santo","A.M.Miranda; M.F.O.Pires et L.B.Oliveira","2489","1996","11","29",NA,"Brasil","Pernambuco","Serra Talhada","Estação Experimental do IPA","-38.2983016967773","-7.99194002151489",NA,"Trepadeira latescente; caule marrom-acinzentado; flores de corola vinho e margem dos lobos cremes.","HST010039",NA,NA,NA,"2016","02","24",NA,NA,NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA
"225","2021-02-04 10:26:25-03","UFRPE","HST","13302","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A.Rapini","A.M.Miranda; et R.Martins","5327","2005","11","22",NA,"Brasil","Piauí","Amarante","estrada de barro para Palmeirais","-42.8546981811523","-6.24110984802246",NA,"Trepadeira; áfila; caule marrom; flores com cálice verde, corola externamente verde, internamente vinácea; látex leitoso. Ocasional.","HST013302","HST013302_v",NA,NA,"2008",NA,NA,NA,NA,NA,"54144","auto",NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 11:54:22-03","UFPE","UFP","13961","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Espirito-Santo, FS","Griz, L; Bullock, S; Machado, IC","s.n.","1995","09","29",NA,"Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689",NA,NA,"UFP013961",NA,NA,NA,"2016","02","24",NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 11:54:22-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Espirito-Santo, FS","Cavalcante, NB; Silva, VD; Pesqueira, US; Ferreira, MP","30","2008","07","02",NA,"Brasil","Pernambuco","Cabrobó",NA,"-39.310001373291","-8.51416969299316",NA,"COORD.: 08º27'34,4 S - 39º28'36,2 W.; Liana. Folhas simples. Frutos cilíndrico. Presença de látex.; Vegetação Agropecuária (Ag).",NA,NA,NA,NA,"2016","02","24",NA,NA,NA,"40602","auto",NA,NA,NA,NA,NA,NA,NA
"228","2020-09-25 10:42:08-03","UFPE","UFP","59098","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Pinheiro, K","Pinheiro, K","1334","2009","02","11",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.800833","-8.086667",NA,"Trepadeira de látex branco; com flores negras.; Cerrado.","UFP059098",NA,"500","500","2009","04","29","-38.800833","-8.086667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 11:54:22-03","UFPE","UFP","59099","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Pinheiro, K","Pinheiro, K","927","2008","07","16",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.800833","-8.086667",NA,"Trepadeira latescente de fruto densamente piloso.; Caatinga. Solo litólico.","UFP059099",NA,"500","500","2009","02","05","-38.800833","-8.086667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 11:54:22-03","UFPE","UFP","59100","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Pinheiro, K","1332","2009","02","11",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.800833","-8.086667",NA,"Trepadeira de látex branco, abundante; estéril.; Caatinga. Solo litólito.","UFP059100",NA,"500","500",NA,NA,NA,"-38.800833","-8.086667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 11:54:22-03","UFPE","UFP","61616","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Yoshida-Ams, K; Alves, M; Pinheiro, K; Cavalcanti, D; Jesus, B; Ribeiro, M","BHRG513","2010","03","14",NA,"Brasil","Bahia","Canápolis",NA,"-44.149722","-13.075556",NA,"Trepadeira latecente, frutos verdes.; Cerrado. Floresta Estacional.","UFP061616",NA,NA,NA,NA,NA,NA,"-44.149722","-13.075556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 11:54:22-03","UFPE","UFP","57895","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Espirito-Santo, FS","Cavalcante, NB; Silva, VD; Pesqueira, US; Ferreira, MP","30","2008","07","02",NA,"Brasil","Pernambuco","Cabrobó",NA,"-39.310001373291","-8.51416969299316",NA,"COORD.: 08º27'34,4 S - 39º28'36,2 W.; Liana. Folhas simples. Frutos cilíndrico. Presença de látex.; Vegetação Agropecuária (Ag).","UFP057895",NA,NA,NA,"2016","02","24",NA,NA,NA,"40602","auto",NA,NA,NA,NA,NA,NA,NA
"233","2019-08-02 10:21:06-03","CPATSA","HTSA","6398","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontana, A.P.","Costa-Lima, J.L.","3201","2015","01","21",NA,"Brasil","Pernambuco","Carnaíba","Serra do boqueirão, ca. de 11km rodovia PE-320, acesso pela igrejinha na rodovia (ca. de 6km da sede municipal de Afogados da Ingazeira)","-38.25","-8.1425",NA,"Trepadeira. Látex branco. Flores avermelhadas.; Caatinga",NA,NA,NA,NA,"2015","07","23","-38.25","-8.1425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-08-02 10:21:06-03","CPATSA","HTSA","1018","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E. Fourn.",NA,"Fotius, G.","3403","1983","04","06",NA,"Brasil","Pernambuco","Petrolina","CPATSA","-40.519722","-9.130556",NA,"Cipó. Fr2. Diâmetro do caule 2 cm. Alt. 4m (sobre jurema). Folha verde acima, verde amarelo abaixo. Fruto verde claro piloso (pelos brancos). Látex branco abundante.; Solo arenoso mais ou menos pedregoso.",NA,NA,NA,NA,NA,NA,NA,"-40.519722","-9.130556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-08-02 10:21:06-03","CPATSA","HTSA","56","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E. Fourn.",NA,"Fotius, G.","3698","1984","01","19",NA,"Brasil","Bahia","Irecê",NA,"-42.5","-11.559167",NA,"Trepadeira. Fl2. Alt.?: 2 a 3 m. Folha verde clara na face superior e verde mais clara com nervuras vermelho escuras na face inferior. Pecíolo avermelhado. Casca creme. Flor - sépala verde arroxeada, pétala verde interna e branca na parte externa. Lá",NA,NA,NA,NA,NA,NA,NA,"-42.5","-11.559167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"Bro. Elias","1365","1936","1",NA,"South America - Neotropics","Colombia","Atlántico",NA,"Pto. Colombia, Dept. Atlántico: Barranquilla and vicinity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","1708928","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"O. Haught","4157","1944","5","18","South America - Neotropics","Colombia","Magdalena",NA,"Dept. Magdalena, Roadside in dry forest 20 km. north of La Paz.",NA,NA,NA,NA,"US03268015",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","2404113","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"P. C. Hutchison","1479a",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,NA,NA,"US03268011","US03268011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","2370436","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"A. Dugand","5682","1961","4","15","South America - Neotropics","Colombia","Magdalena",NA,"Costa Del Caribe, Depto. Del Magdalena: valle del Rio Cesare (parte occidental) bosque subserial tropofitico cerca del Caño Sagarriga, al oeste de Los Venados.","-73.75","10",NA,NA,"US03268016",NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","600012","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"H. F. Pittier","1563","1906","6",NA,"South America - Neotropics","Colombia","Magdalena",NA,"State of Magdalena, In hedges around Barranquilla.",NA,NA,NA,NA,"US03268019","US03268019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","1056912","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima faucinuda","Dugand",NA,"E. Hassler","11118","1912",NA,NA,"South America","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,"US00112425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","Holotype","faucinuda",NA
"242","2020-09-12 05:00:02-03","US","US","1834107","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,"Morillo, G. N.","Ll. Williams","11822","1939","4","15","South America - Neotropics","Venezuela","Bolívar",NA,"Guayapo, Bajo Caura","-65.18","7.33",NA,NA,"US00760309",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2055303","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima",NA,NA,"E. Hassler","7625",NA,NA,NA,"South America","Paraguay",NA,NA,"Paraguarienses.",NA,NA,NA,NA,"US03268023","US03268023_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
