"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"140","2021-03-04 15:42:28-03","IF","SPSF","15797","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Dusen ex Malme","G.Heiden","A.Amaral Junior","35","1982","02","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"16","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06","22",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"141","2021-03-04 15:42:28-03","IF","SPSF","08438","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Dusen ex Malme","G.Heiden","M.J.Robim",NA,"1984","03","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo&nf;Campo&nf;Arbusto 80cm altura; flors cor amarela.; GEOGRAFIA: Região de São José dos Alpes.;",NA,NA,"09","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06","22",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"142","2021-03-04 15:42:28-03","IF","SPSF","33037","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Dusen ex Malme","G.Heiden","F.A.R.D.P.Arzolla","470","2004","02","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"13","Campos do Jordão","São José dos Alpes","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06","22",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"143","2021-03-04 15:42:28-03","IF","SPSF","03688","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Dusen ex Malme","G.Heiden","W.Hoehne","1983","1983","06","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"07","São Paulo","Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06","22",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"144","2021-03-04 15:42:28-03","IF","SPSF","03604","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Dusen ex Malme","G.Heiden","W.Hoehne","2053","1947","03","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"27","São Paulo","Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06","22",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"145","2021-03-04 15:42:28-03","IF","SPSF","03682","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Dusen ex Malme","G.Heiden","W.Hoehne","1914","1946","07","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"18","São Paulo","Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06","17",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"146","2021-03-04 15:42:28-03","IF","SPSF","04394","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla",NA,NA,"W.Hoehne",NA,"1948","10","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"28","São Paulo","Via Anhanguera","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"147","2021-02-08 12:34:46-03","UFRGS","ICN","019899","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2045","1946","11","América do Sul","Brasil","SP",NA,"Doação La Salle; Forma masculina.",NA,NA,"08","São Paulo","Alto da Lapa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"148","2021-02-08 12:34:46-03","UFRGS","ICN","019898","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2044","1946","11","América do Sul","Brasil","SP",NA,"Doação La Salle; Forma feminina.",NA,NA,"08","São Paulo","Alto da Lapa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"149","2021-02-08 12:34:46-03","UFRGS","ICN","017652","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","1972","1946","05","América do Sul","Brasil","SP",NA,"Planta feminina",NA,NA,"03","São Paulo","Alto da Lapa","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"150","2021-02-08 12:34:46-03","UFRGS","ICN","020283","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","1606","1946","01","América do Sul","Brasil","SP",NA,"Planta feminina",NA,NA,"02","São Paulo","Caieiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"151","2021-02-08 12:34:46-03","UFRGS","ICN","019903","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2050","1945","10","América do Sul","Brasil","SP",NA,"Doação La Salle - 167; Forma feminina.",NA,NA,"10","São Paulo","Caieiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"152","2021-02-08 12:34:46-03","UFRGS","ICN","019902","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2048","1945","10","América do Sul","Brasil","SP",NA,"Doação La Salle; Forma masculina.",NA,NA,"29","São Paulo","Caieiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"153","2021-02-08 12:34:46-03","UFRGS","ICN","019904","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2051","1945","10","América do Sul","Brasil","SP",NA,"Doação La Salle - idem ICN 20317; Forma masculina.",NA,NA,"10","São Paulo","Caieiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"154","2021-02-08 12:34:46-03","UFRGS","ICN","020282","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","1605","1946","01","América do Sul","Brasil","SP",NA,"Planta masculina.",NA,NA,"02","São Paulo","Caieiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"155","2021-02-08 12:34:46-03","UFRGS","ICN","020317","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2051","1945","10","América do Sul","Brasil","SP",NA,"Doação La Salle - idem ICN 19904; Forma masculina.",NA,NA,"10","São Paulo","Caieiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"156","2021-02-08 12:34:46-03","UFRGS","ICN","020311","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","1999","1946","05","América do Sul","Brasil","SP",NA,"idem ICN 17645; Planta masculina",NA,NA,"16","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"157","2021-02-08 12:34:46-03","UFRGS","ICN","031880","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","2000","1946","05","América do Sul","Brasil","SP",NA,"Planta feminina",NA,NA,"16","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"158","2021-02-08 12:34:46-03","UFRGS","ICN","017645","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","1999","1946","05","América do Sul","Brasil","SP",NA,"idem ICN 20311; Planta masculina",NA,NA,"16","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"159","2021-02-08 12:34:46-03","UFRGS","ICN","019926","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","2117","1948","12","América do Sul","Brasil","SP",NA,"Planta masculina",NA,NA,"30","São Paulo","prox. Interlagos","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"160","2021-02-08 12:34:46-03","UFRGS","ICN","017075","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","1983","1946","06","América do Sul","Brasil","SP",NA,NA,NA,NA,"07","São Paulo","prox. Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"161","2021-02-08 12:34:46-03","UFRGS","ICN","017076","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Heiden, G","Hoehne, W","1984","1946","07","América do Sul","Brasil","SP",NA,NA,NA,NA,"03","São Paulo","prox. Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2010","03","26",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"162","2021-02-08 12:34:46-03","UFRGS","ICN","019905","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2052","1946","10","América do Sul","Brasil","SP",NA,"Doação La Salle - 166 - idem ICN 31835; Forma feminina.",NA,NA,"28","São Paulo","Prx. Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"163","2021-02-08 12:34:46-03","UFRGS","ICN","031835","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2052","1946","10","América do Sul","Brasil","SP",NA,"Doação La Salle - 166; Forma feminina",NA,NA,"28","São Paulo","Prx. Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"164","2021-02-08 12:34:46-03","UFRGS","ICN","019921","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2097","1946","10","América do Sul","Brasil","SP",NA,"Doação La Salle - 164; Forma masculina.",NA,NA,"28","São Paulo","Prx. Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"165","2021-02-08 12:34:46-03","UFRGS","ICN","030578","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2080","1948","10","América do Sul","Brasil","SP",NA,"Doação La Salle; Forma feminina.",NA,NA,"28","São Paulo","Via Anhanguera, km25","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"166","2021-02-08 12:34:46-03","UFRGS","ICN","019917","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusen","Luis, Ir T","Hoehne, W","2079","1948","10","América do Sul","Brasil","SP",NA,"Doação La Salle - 167; Forma masculina.",NA,NA,"28","São Paulo","Via Anhanguera, km25","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"167","2019-11-21 10:00:03-03","IBt","SP","32341","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Enrich, K","s.n.","1933","06",NA,"Brasil",NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:00:03-03","IBt","SP","490105","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","São José, PA","Almeida Scabbia, RJ; Kameyama, C; Sugiyama, M; Fortes, EP","884","2012","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,"04","Guarulhos","Área da rotatória do Aeroporto (figs. 16 e 17).","-46.456361","-23.396778","700","700",NA,NA,NA,NA,"-46.456361","-23.396778",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:00:03-03","IBt","SP","53394","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Hoehne, W","s.n.","1946","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,"02","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,"2011","06",NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA
"170","2019-11-21 10:00:03-03","IBt","SP","313105","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Hoehne, W","s.n.","1946","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,"02","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,"2011","06",NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA
"171","2019-11-21 10:00:03-03","IBt","SP","43323","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Rombouts, JE","s.n.","1938","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,"15","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"172","2019-11-21 10:00:03-03","IBt","SP","157866","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Sakane, M","507","1976","03",NA,"Brasil","São Paulo",NA,NA,"SP031501","SP031501","31","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"173","2019-11-21 10:00:03-03","IBt","SP","77699","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Correa Gomes Jr, J","1657","1964","03",NA,"Brasil","São Paulo",NA,NA,NA,NA,"18","Campos do Jordão","Etrada do Areal, Vale do rio Coxim.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"174","2019-11-21 10:00:03-03","IBt","SP","157711","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Mattos, J","15719","1974","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,"23","Campos do Jordão","Parque Estadual de Campos do Jordão, São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"175","2019-11-21 10:00:03-03","IBt","SP","157875","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Sakane, M","506","1976","03",NA,"Brasil","São Paulo",NA,NA,NA,NA,"31","Campos do Jordão","Umuarama","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"176","2019-11-21 10:00:03-03","IBt","SP","123502","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Sakane, M","51","1973","04",NA,"Brasil","São Paulo",NA,NA,"SP031499","SP031499","22","Campos do Jordão","Vila Matilde a 4km. do Centro, nas áreas do Sanatório São Francisco Xavier.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"177","2019-11-21 10:00:03-03","IBt","SP","165476","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Sakane, M","461","1976","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,"09","Campos do Jordão","Vila Matilde, áreas do Sanatório São Francisco Xavier.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"178","2019-11-21 10:00:03-03","IBt","SP","162297","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Sakane, M","461","1976","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,"09","Campos do Jordão","Vila Matilde, áreas do Sanatório São Francisco Xavier.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"179","2019-11-21 10:00:03-03","IBt","SP","120959","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Sakane, M","38","1973","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,"26","Campos do Jordão","Vila Matilde ca 4km. do centro da Cidade.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2011","06",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"180","2019-11-21 10:00:03-03","IBt","SP","53373","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Hoehne, W","s.n.","1946","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,"02","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"2011","06",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"181","2019-11-21 10:00:03-03","IBt","SP","16608","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Hammar, A","s.n.","1903","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,"10","São Paulo","Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"182","2019-11-21 10:00:03-03","IBt","SP","313104","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Hoehne, W","s.n.","1946","05",NA,"Brasil","São Paulo",NA,NA,NA,NA,"16","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"183","2019-11-21 10:00:03-03","IBt","SP","6080","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Brade, AC","5436","1911","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,"31","São Paulo","Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"184","2019-11-21 10:00:03-03","IBt","SP","16613","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Luederwaldt, H","s.n.","1906","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,"16","São Paulo","Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"185","2019-11-21 10:00:03-03","IBt","SP","48450","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Handro, O","s.n.","1941","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,"27","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"186","2019-11-21 10:00:03-03","IBt","SP","29967","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Handro, O","s.n.","1932","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,"26","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"187","2019-11-21 10:00:03-03","IBt","SP","138749","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Sakane, M","417","1976","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,"27","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"188","2019-11-21 10:00:03-03","IBt","SP","313095","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Teodoro, I","Hoehne, W","s.n.","1946","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,"26","São Paulo","Próximo a Jaraguá.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1953","11","08",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"189","2019-11-21 10:00:03-03","IBt","SP","313058","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Teodoro, I","Hoehne, W","s.n.","1946","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,"28","São Paulo","Próximo a Jaraguá.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1953","11","08",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"190","2019-11-21 10:00:03-03","IBt","SP","313102","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Hoehne, W","s.n.","1946","07",NA,"Brasil","São Paulo",NA,NA,"SP031500","SP031500","03","São Paulo","Próximo ao Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"191","2019-11-21 10:00:03-03","IBt","SP","313043","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Teodoro, I","Hoehne, W","s.n.","1948","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,"28","São Paulo","Via Anhanguera.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1953","11","08",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"192","2019-11-21 10:00:03-03","IBt","SP","6070","S","Plantae",NA,NA,"Asteraceae","Baccharis","sphenophylla","Baccharis sphenophylla","Herring & Dusén","Heiden, G","Brade, AC","7162","1914","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,"18","São Paulo","Vila Mariana.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2011","06",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"193","2010-08-16 16:37:03-03","GH","HU-HERB","GH 00004009","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","subumbelliformis","Baccharis subumbelliformis","Heering",NA,"P. K. H. Dusén","16587","1915","2","South America","Brazil","Paraná","Sheet",NA,NA,NA,"1",NA,"Saguariahyva in campo",NA,NA,"720",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"16587",NA,NA,"undetermined"
