"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relationshipType","relatedCatalogItem"
"47","2019-11-21 14:33:36-03","UFJF","CESJ","12964","PreservedSpecimen","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"L. Krieger","CESJ12964",NA,NA,NA,"América do Sul","Brasil","Mato Grosso","Cuiabá","Cerrado","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Volúvel, flor rosada","CESJ012964",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-20 10:10:20-03","UNICAMP","UEC","51041","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Pereira Neto, M","149","1988","11","09",NA,"Brazil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Campo Sujo próximo a sede","-47.802778","-15.558333",NA,NA,NA,"flor, Arbusto ca. 1,5 metros de altura. fores roseas, botão floral idem.","UEC014628","UEC014628","1999",NA,NA,NA,NA,NA,"-47.802778","-15.558333",NA,NA,NA,NA,NA
"49","2019-08-20 10:10:20-03","UNICAMP","UEC","31575","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Garcia, WBG","13978","1979",NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Arredores da tribo Caiuá, arredores da tribo","-55.320619","-23.118472",NA,NA,NA,"Flores",NA,NA,NA,NA,NA,NA,NA,NA,"-55.320619","-23.118472",NA,NA,NA,NA,NA
"50","2019-08-20 10:10:20-03","UNICAMP","UEC","3873","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Austin, DF","Irwin, HS; Souza, R; Reis dos Santos, R","11768","1966","01","19",NA,"Brazil","Goiás",NA,"Subshurub ca. 1 m. tall. Corolla pinkish",NA,NA,"800","800",NA,"flor",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:28:42-03","UNICAMP","UEC","3874","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Irwin, HS; Maxwell, H; Wasshausen, DC","18552","1968","01","13",NA,"Brazil","Goiás",NA,"Occasional in rocky fields 25 Km N. of Corumba de Goiás on road to Niquelândia, in valley of Rio Corumbá.",NA,NA,"1150","1150",NA,"Subshrub with slender arching stems to ca. 1.5m long. Corolla pale pink. Fruit green.; Cerrado and low woods on sandstone slopes.","UEC014623","UEC014623","1999","12","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:28:42-03","UNICAMP","UEC","28499","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","3344","1976","08","03",NA,"Brazil","Distrito Federal","Brasília","In the area of the Corrego Cabeça de Veado. Ca. 9,5Km SSE of Brasilia TV Tower.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Perennial herb with laze woody underground organo. Corollas white.; On the edge of a path in Campo Limpo.",NA,NA,"2004","11","17","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:10:20-03","UNICAMP","UEC","3832","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Davis, PH","60149","1976","07","12",NA,"Brazil","Distrito Federal","Brasília","Parque da Gama, 45Km S. of Brasilia.","-47.9296989440918","-15.7797002792358","950","950",NA,"Flores, Cerradan. Variegate. Ascending perennial.",NA,NA,"1997","05",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:28:42-03","UNICAMP","UEC","3833","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Davis, PH","60114","1976","07","12",NA,"Brazil","Distrito Federal","Brasília","Parque do Gama. 45 Km S. of Brasilia.","-47.9296989440918","-15.7797002792358","950","950",NA,"Perennial, ascending, virgate.; Cerrado.","UEC014622","UEC014622","2004","11","17","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-20 10:10:20-03","UNICAMP","UEC","3831","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Shepherd, GJ; Kinoshita, LS; Tamashiro, JY; Andrade, JB","3764","1976","11","28",NA,"Brazil","Goiás","Alto Paraíso de Goiás","Estrada para Campo Belo, Km35","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Flores e fruto, Arbustiva até 3m. Flores lilás bem claro.",NA,NA,"1997","05",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:28:42-03","UNICAMP","UEC","88646","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R","Assis, MC; et al.","3991","1997","01","28",NA,"Brazil","Goiás","Minaçu","Estrada Minaçú-Usina, subindo à esquerda, logo antes da guarita a mais ou menos 2 Km para baixo. Na usina da Serra da Mesa.","-48.2200012207031","-13.5331001281738",NA,NA,NA,"Erva ereta, cerca 1.5 cm. Flor branca.; Pedregoso arenoso. Campo cerrado.","UEC014627","UEC014627","2004","08","04","54065","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:00:42-03","FURB","FURB","63795","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Munhoz, C.B.R.","Munhoz, C.B.R.; Rodrigues, N.; Ramos, K.M.O.","2567","2001","02","20",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria. cerca de 10 Km em direção a Teresina de Goiás.","-47.51","-14.0725","1448","1448",NA,"Flores roxas. Frequente Habitat: Campo limpo úmido Habito: Trepadeira","FURB63795","FURB63795","2001",NA,NA,NA,NA,NA,"-47.5100000","-14.0725000",NA,NA,NA,NA,NA
"58","2014-10-14 15:57:05-03","BS","M","M-0184994","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia. Serra d`ourada.",NA,NA,NA,NA,NA,NA,"M0184994",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"SYNTYPE",NA,NA,NA,NA
"59","2020-12-21 16:21:28-03","MBM","MBM","148447","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R.","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","56286","1992","01","21","Southern America","Brazil","Goiás","Niquelândia","Rod. GO-327, 24km L de Niquelândia","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"MBM148447","MBM148447",NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:21:28-03","MBM","MBM","140258","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R.","Arbo, M.M.; et al.; et al.","3671","1990","02","05","Southern America","Brazil","Goiás","Colinas","Arredores de Colinas, caminho para Cavalcante",NA,NA,NA,NA,NA,NA,"MBM140258","MBM140258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:21:28-03","MBM","MBM","169484","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R.","Cavalcanti, T.B.; et al.; et al.","70","1988","09","30","Southern America","Brazil","Goiás","Teresina","Estrada Cavalcante - Alto Paraíso, 8km de Teresina",NA,NA,NA,NA,NA,NA,"MBM169484","MBM169484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:21:28-03","MBM","MBM","25291","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Falcão, J.I.","Hatschbach, G.","31952","1973","05","15","Southern America","Brazil","Mato Grosso","Rio Verde","Rodovia Campo Grande - Cuiabá",NA,NA,NA,NA,NA,NA,"MBM025291","MBM025291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:21:28-03","MBM","MBM","383176","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Brotto, M.L.","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Vaz, J.; Barboza, E.; Cordeiro, J.; Vaz, J.","1048","2013","04","15","Southern America","Brazil","Goiás","Cavalcante","RPPN Serra do Tombador, trilha Vão da Horta","-47.830167","-13.692028","970","970",NA,"Erva ereta 60cm; flores alvas.; Cerrado ruprestre.","MBM383176","MBM383176","2013","07","02",NA,NA,NA,"-47.830167","-13.692028",NA,NA,NA,NA,NA
"64","2020-12-21 16:21:28-03","MBM","MBM","383369","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Brotto, M.L.","Cordeiro, J.; Barboza, E.; Brotto, M.L.; Vaz, J.; Barboza, E.; Brotto, M.L.; Vaz, J.","4904","2013","04","19","Southern America","Brazil","Goiás","Cavalcante","Serra do Tombador","-47.704389","-13.638528","984","984",NA,"Erva 50cm; flores brancas.; Campo rupestre.","MBM383369","MBM383369","2013","07","02",NA,NA,NA,"-47.704389","-13.638528",NA,NA,NA,NA,NA
"65","2020-12-21 16:21:28-03","MBM","MBM","67175","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R.","Fiedler, L.","86","1980","09","26","Southern America","Brazil","Distrito Federal",NA,"Barragem São Bartolomeu, Brasília",NA,NA,NA,NA,NA,NA,"MBM067175","MBM067175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:21:28-03","MBM","MBM","169485","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini, R.","Cavalcanti, T.B.; et al.; et al.","38","1988","11","30","Southern America","Brazil","Goiás","Alto Paraíso de Goiás","Estrada para Colinas","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"MBM169485","MBM169485",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:21:28-03","MBM","MBM","159964","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","59620","1993","06","16","Southern America","Brazil","Goiás","Niquelândia","Niquelândia, rodovia para Colinas do Sul, próximo ao trevo para Moquém","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"MBM159964","MBM159964",NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-01 15:28:09-03","PUC-RIO","FCAB","4574","PreservedSpecimen","Plantae",NA,"Angiospermae","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","R. Simão Bianchini","J.C. Siqueira","2474","1988","03",NA,NA,"Brasil","Goiás","Pirenópolis","Abade","-48.9592018127441","-15.852499961853",NA,NA,NA,"Trepadeira com flores roxas.","004574",NA,"1996","07",NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-04 13:01:16-03","MNHN","RECOLNAT_MNHN_P","P03848910","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03848910' target='other'> <mi>dwc_moreinfo</mi></a>","P03848910","P03848910_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7119",NA,NA,NA
"70","2015-09-04 13:01:16-03","MNHN","RECOLNAT_MNHN_P","P03848909","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Glaziou",NA,"1894","11","12",NA,"Brasil",NA,NA,"Goyaz. Vale du Rio Porto en allant an Morro Das Melancias.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03848909' target='other'> <mi>dwc_moreinfo</mi></a>","P03848909","P03848909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-04 12:34:02-03","MNHN","RECOLNAT_MNHN_P","P03560044","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil",NA,NA,"Brésil central. Brasil, América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03560044' target='other'> <mi>dwc_moreinfo</mi></a>","P03560044","P03560044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2573",NA,NA,NA
"72","2020-01-08 13:53:27-03","MNHN","RECOLNAT_MNHN_P","P03560045","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Simão-Bianchini","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil",NA,NA,"Brésil central. Brasil, América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03560045' target='other'> <mi>dwc_moreinfo</mi></a>","P03560045","P03560045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2567",NA,NA,NA
"73","2015-09-04 12:32:17-03","MNHN","RECOLNAT_MNHN_P","P03560196","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Wood","Richard",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03560196' target='other'> <mi>dwc_moreinfo</mi></a>","P03560196","P03560196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-04 13:01:16-03","MNHN","RECOLNAT_MNHN_P","P03848904","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Glaziou",NA,"1895","1","13",NA,"Brasil",NA,NA,"Goyaz. Fazenda de São Bento.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03848904' target='other'> <mi>dwc_moreinfo</mi></a>","P03848904","P03848904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21792",NA,NA,NA
"75","2015-09-04 13:01:16-03","MNHN","RECOLNAT_MNHN_P","P03848905","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Glaziou, A.",NA,"1895","1","13",NA,"Brasil",NA,NA,"Goyaz. Fazenda de São Bento.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03848905' target='other'> <mi>dwc_moreinfo</mi></a>","P03848905","P03848905_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21792",NA,NA,NA
"76","2015-09-04 13:01:16-03","MNHN","RECOLNAT_MNHN_P","P03848906","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Glaziou, A.",NA,"1895","1","15",NA,"Brasil","Goiás",NA,"Goyaz. Morro do Salto.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03848906' target='other'> <mi>dwc_moreinfo</mi></a>","P03848906","P03848906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21793",NA,NA,NA
"77","2015-09-04 13:01:16-03","MNHN","RECOLNAT_MNHN_P","P03848907","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Richard",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03848907' target='other'> <mi>dwc_moreinfo</mi></a>","P03848907","P03848907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-04 13:01:16-03","MNHN","RECOLNAT_MNHN_P","P03848908","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03848908' target='other'> <mi>dwc_moreinfo</mi></a>","P03848908","P03848908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6700 7",NA,NA,NA
"79","2020-10-01 14:25:08-03","JBB","HEPH","21342","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Oliveira, MS","Salles, AEH","3543","2004","12","20","Southern America","Brasil","Distrito Federal","Sobradinho","Sobradinho dos Melos","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"80","2020-10-01 14:25:08-03","JBB","HEPH","32232","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Munhoz, CBR","Munhoz, CBR; Rodrigues, N; Ramos, KMO","2660","2001","03","27","Southern America","Brasil","Goiás","Alto Paraíso","Fazenda Água Fria, cerca de 10Km em direção a Teresina de Goiás.","-47.509333","-14.072694","1448","1448",NA,"Muito frequente",NA,NA,"2001",NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA
"81","2020-10-01 14:25:08-03","JBB","HEPH","13641","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Munhoz, CBR","Munhoz, CBR; et al.","432","1997","06","28","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Chico Preto próximo ao trevo de Alto Paraíso sentido São Jorge beira de estrada","-47.638889","-14.171389","124","124",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,"-47.638889","-14.171389",NA,NA,NA,NA,NA
"82","2020-10-01 14:25:08-03","JBB","HEPH","27500","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Oliveira, MS","Carvalho, FJ de","230","2010","10","07","Southern America","Brasil","Distrito Federal","Gama","Ponte Alta",NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-01 14:25:08-03","JBB","HEPH","33126","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Chacon, RG","Chacon, RG; Oliveira, JAS; Mercadante, M","1586","2017","09","27","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada para Sete Quedas, 50m da bifurcação à direita","-47.734444","-14.122222","1203","1203",NA,NA,NA,NA,"2017","10","10",NA,NA,NA,"-47.734444","-14.122222",NA,NA,NA,NA,NA
"84","2020-10-01 14:25:08-03","JBB","HEPH","33589","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Rosa, PO","Paiva, VF; Soares, ACA; Tinti, BV; Oliveira, EBL de","1022","2018","03","05","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Subida para a pedreira","-48.951111","-15.714167","1090","1090",NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,"-48.951111","-15.714167",NA,NA,NA,NA,NA
"85","2020-10-01 14:25:08-03","JBB","HEPH","33808","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Rosa, PO","Rosa, PO; Chagas, VB; Pereira, MG; Silveira, DC","2102","2018","04","09","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Próximo à mata da Bacia","-48.924167","-15.714722","1206","1206",NA,NA,NA,NA,"2018","04",NA,NA,NA,NA,"-48.924167","-15.714722",NA,NA,NA,NA,NA
"86","2020-10-01 14:25:08-03","JBB","HEPH","35302","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Moreira, ALC","Faria, JEQ","8983","2018","10","14","Southern America","Brasil","Distrito Federal","Brasília","Margem da estrada chegando em Sobradinho dos Melos","-47.728056","-15.766667","991","991",NA,NA,NA,NA,"2018","10",NA,NA,NA,NA,"-47.728056","-15.766667",NA,NA,NA,NA,NA
"87","2020-10-01 14:25:08-03","JBB","HEPH","36441","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Rosa, PO","Rosa, PO; Miranda, LA","2689","2020","01","15","Southern America","Brasil","Goiás","Colinas do Sul","Fazenda Oréades, Região da Chapada dos Veadeiros - Dríades","-47.925","-14.209444","558","558",NA,NA,NA,NA,"2020","04",NA,NA,NA,NA,"-47.925","-14.209444",NA,NA,NA,NA,NA
"88","2020-10-01 14:25:08-03","JBB","HEPH","27208","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Oliveira, MS","Carvalho, FJ de","40","2010","09","21","Southern America","Brasil","Distrito Federal","Brasília","DF 250 - km 10 do Itapuã.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2010",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-01 14:25:08-03","JBB","HEPH","31787","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Chacon, RG","Chacon, RG; Lopes, G; Caldas, ALR","1390","2016","02","19","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, área do cristo. Atrás do morro do urubu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Comum no local",NA,NA,"2016","02","19","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-01 14:25:08-03","JBB","HEPH","26580","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Oliveira, MS","Paiva, VF; et al.","673","2010","04","08","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica doJardim Botânico de Brasília - área do Cristo Redentor.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2013","05",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-01 14:25:08-03","JBB","HEPH","28099","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Oliveira, MS","Queiroz-Silva, L; et al.","44","2011","09","21","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Perto do morro do urubu- Área do Cristo.","-47.9296989440918","-15.7797002792358","1020","1020",NA,"Pós fogo, mais ou menos 30 dias.Com botões florais roxo.",NA,NA,"2011","09",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-01 14:25:08-03","JBB","HEPH","30001","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Oliveira, MS","Soares, ACA; Oliveira, MS","93","2013","12","12","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica jardim Botânico de Brasília, área do Cristo","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2013","12","12","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-01 14:25:08-03","JBB","HEPH","27941","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Moreira, ALC","Vidal, JRB; et al.","119","2011","07","01","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda São Bento- Alto Paraíso/GO. Trilha para cachoeira Almécegas I.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"2013",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2016-10-17 14:30:51-02","JBB","HEPH","14066","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Nóbrega, MGG","Oliveira, RC; Cunha, MMR","1091","1998","05","02","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","PNCV","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-01 14:25:08-03","JBB","HEPH","11179","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.","Moreira, ALC","Melo, CMC de","51","1995","06","11","Southern America","Brasil","Goiás","Teresina de Goiás","Chapada dos Veadeiros","-47.2647018432617","-13.7763996124268","1500","1500",NA,NA,NA,NA,"2013",NA,NA,"42211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:34:46-03","UFMG","BHCB","20197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","pinifolia","Ipomoea pinifolia","Meisn.",NA,"Cavalcanti, TB; Kirkbride, JH; Roath, W; Silva, GP da","397","1989","03","08","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Colinas do Sul - GO 118, km 25. Próximo a Vila São Jorge, 1km Oeste","-47.733333","-14.166667","900","900",NA,"Campo cerrado. Solo areno-pedregoso. Relevo ondulado. Comum. Herbáceo. Flor branca, fauce rosa-claro",NA,NA,NA,NA,NA,NA,NA,NA,"-47.733333","-14.166667",NA,NA,NA,NA,NA
