"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","coordinatePrecision","imagecode","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"143","2020-11-18 11:49:33-03","UERJ","HRJ","12903","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","MANÃO, C.Y#?#G.; ARAUJO, R.; SANTOS, K.; SILVA,W.; TEREZINHA","890","2010","02","26",NA,"Brasil","Angra dos Reis","Ilha Grande","Trilha do Caxadaço (parcela de interior), antes do indivíduo de fruta pão.","-44.178056","-23.1825","147","147",NA,"Árvore com 17 m e DAP = 12,73 cm, localizada na Parcela 37 - indivíduo 1467.","HRJ00011961",NA,NA,NA,NA,NA,NA,NA,"44º10'41''W","23º10'57''S",NA,NA,NA,NA
"144","2021-02-09 10:12:29-03","UENF","HUENF","1417","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Moreno, M.R.; Nascimento, M.T.","178","1997","07","11",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"HUENF00001419",NA,NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"145","2021-02-09 10:12:29-03","UENF","HUENF","1764","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Moreno, M.R.; Nascimento, M.T.","693","1997","08","29",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,"HUENF00001766",NA,NA,NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"146","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","Planch. & Triana","Y. Mexia",NA,"1930","7","28","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Fazenda de Aguada","-42.88","-20.75","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","Planch. & Triana","Y. Mexia",NA,"1930","10","15","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Fazenda de Aguada. 5 km beyond gate","-42.8819007873535","-20.7539005279541","700",NA,NA,NA,NA,NA,"13937",NA,"auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","Planch. & Triana","G. Hatschbach",NA,"1951","4","8","South America - Neotropics","Brazil","Paraná","Piraquara","Morro Anhangava","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577",NA,"auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","Planch. & Triana","O. Handro",NA,"1950","12","20","South America - Neotropics","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","Planch. & Triana","-. Sellow",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"151","2019-12-09 17:29:41-03","UFPR","EFC","18649","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Souza, I.","600","2019","09","19",NA,"Brasil","Rio de Janeiro","Silva Jardim","REBIO Poço das Antas","-42.254498","-22.548945","26","26",NA,"Arvoreta 3,5 m, frutos imaturos verdes, folhas discolores, látex amarelo escasso.","EFC018649","Souza, I.",NA,NA,NA,"2019","09","21","-42.254498","-22.548945",NA,NA,NA,NA
"152","2019-11-13 11:18:00-03","USP","SPF","116250","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Garcia, RJF","836","1996","04","30",NA,"Brasil","São Paulo","Ferraz de Vasconcelos",NA,"-46.381944","-23.572222",NA,NA,NA,NA,"SPF00116250","Bittrich, V",NA,NA,NA,"1997","04",NA,"-46.381944","-23.572222",NA,NA,NA,NA
"153","2019-11-13 11:18:00-03","USP","SPF","122065","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Ferretti, AR","112","1996","12","16",NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-44.993333","-23.245833",NA,NA,NA,NA,"SPF00122065","Anônimo",NA,NA,NA,NA,NA,NA,"-44.993333","-23.245833",NA,NA,NA,NA
"154","2019-11-13 11:18:00-03","USP","SPF","122066","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Ferretti, AR","59","1996","12","13",NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-45.004722","-23.239444",NA,NA,NA,NA,"SPF00122066","Bittrich, V",NA,NA,NA,"2002","12",NA,"-45.004722","-23.239444",NA,NA,NA,NA
"155","2019-11-13 11:18:00-03","USP","SPF","197895","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Santos, MF","466","2007","05","21",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.422472","-19.411222",NA,NA,NA,NA,"SPF00197895","Santos, MF; Bittrich, V",NA,NA,NA,"2008",NA,NA,"-43.422472","-19.411222",NA,NA,NA,NA
"156","2019-11-13 11:18:00-03","USP","SPF","197896","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Santos, MF","245","2008","03","13",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.432861","-19.431861",NA,NA,NA,NA,"SPF00197896","Santos, MF; Bittrich, V",NA,NA,NA,"2008",NA,NA,"-43.432861","-19.431861",NA,NA,NA,NA
"157","2019-12-17 11:19:33-03","USP","SPF","83337","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Hoehne, FC","s.n.","1917","12","19",NA,"Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,"SPF00083337","Gomes Jr, JC",NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:18:00-03","USP","SPF","98742","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Tamashiro, JY","804","1995","04","11",NA,"Brasil","São Paulo","Joanópolis",NA,"-46.189722","-22.895833",NA,NA,NA,NA,"SPF00098742","Bittrich, V",NA,NA,NA,"1997","04",NA,"-46.189722","-22.895833",NA,NA,NA,NA
"159","2019-11-13 11:18:00-03","USP","SPF","99517","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Garcia, RJF","484","1994","05","25",NA,"Brasil","São Paulo","São Paulo","APA Parque e Fazenda do Carmo","-46.466667","-23.583333","800","800",NA,NA,"SPF00099517","Marinho, L",NA,NA,NA,"2014","08",NA,"-46.466667","-23.583333",NA,NA,NA,NA
"160","2019-11-13 11:18:00-03","USP","SPF","156345","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Barbosa, E","405","1999","11","18",NA,"Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"SPF00156345","Bittrich, V","41885",NA,"auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:18:00-03","USP","SPF","154175","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Lobão, AQ","591","2001","04","14",NA,"Brasil","Rio de Janeiro","Guapimirim",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,"SPF00154175","Anônimo","21463",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:18:00-03","USP","SPF","179591","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Pessoa, SVA","655","1993","02","13",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"SPF00179591","Pessoa, SVA","29995",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:18:00-03","USP","SPF","143620","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Fiaschi, P","470","2000","11","11",NA,"Brasil","São Paulo","Cubatão","Parque Estadual da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"SPF00143620","Pirani, JR","15123",NA,"auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:18:00-03","USP","SPF","107748","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Aguiar, OT","608","1995","10","11",NA,"Brasil","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"SPF00107748","Bittrich, V","43112",NA,"auto","1997","04",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:18:00-03","USP","SPF","204657","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Pirani, JR","6410","2011","11",NA,NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SPF00204657","Pirani, JR","18032",NA,"auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:18:00-03","USP","SPF","95857","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Catharino, ELM","1962","1994","07","19",NA,"Brasil","São Paulo","São José do Barreiro","Parque Nacional da Serra da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"SPF00095857","Bittrich, V","30784",NA,"auto","1997","04",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:18:00-03","USP","SPF","83336","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Handro, O","207","1950","12","20",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00083336","Handro, O","53584",NA,"auto","1951","01",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:18:00-03","USP","SPF","166815","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Rossi, L","372","1984","10","30",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00166815","Marinho, L","53584",NA,"auto","2014","08",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:18:00-03","USP","SPF","166814","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Rossi, L","343","1984","10","10",NA,"Brasil","São Paulo","São Paulo","Parque Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00166814","Marinho, L","53584",NA,"auto","2014","08",NA,NA,NA,NA,NA,NA,NA
"170","2019-10-07 09:30:11-03","UEFS","HUEFS","173775","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Silva, J.M.","6176","2007","11","13",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Preto.","-48.9911003112793","-24.6571998596191",NA,NA,NA,"Floresta Atlântica.","HUEFS0173775",NA,"49901","HUEFS0173775","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"171","2019-10-07 09:30:11-03","UEFS","HUEFS","163077","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Machado, A.F.P.","951","2010","03","25",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos","42.983333","-22.483333","499","499",NA,NA,"HUEFS0163077","L.C.Marinho",NA,"HUEFS0163077",NA,"2013","05",NA,"42E59'","22S29'","Rosanae",NA,NA,NA
"172","2019-10-07 09:30:11-03","UEFS","HUEFS","197924","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Barros, D.",NA,"2005","09","27",NA,"Brasil","São Paulo",NA,"Loteamento Alpes da contareira.",NA,NA,NA,NA,NA,NA,"HUEFS0197924",NA,NA,"HUEFS0197924",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"173","2019-10-07 09:30:11-03","UEFS","HUEFS","189121","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Bovini, M.G.","856","1995","08","16",NA,"Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, margem do rio bananal.","-42.9818992614746","-22.5372009277344","400","400",NA,NA,"HUEFS0189121",NA,"21463","HUEFS0189121","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"174","2019-10-07 09:30:11-03","UEFS","HUEFS","192676","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Braga, J.M.A.","3145","1995","12","20",NA,"Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, trilha das Andorinhas.","-42.9818992614746","-22.5372009277344","400","400",NA,NA,"HUEFS0192676",NA,"21463","HUEFS0192676","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"175","2019-10-07 09:30:11-03","UEFS","HUEFS","215269","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Marinho, L.C.","980","2015","03","15",NA,"Brasil","Minas Gerais","Descoberto","Represa do Grama, trilha principal partindo da casa Sr. Luis, já no topo da Serra.","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Mata de Galeria.","HUEFS0215269",NA,"11991","HUEFS0215269","auto",NA,NA,NA,"42W56'77''","21S25'88''","Rosanae",NA,NA,NA
"176","2019-10-07 09:30:11-03","UEFS","HUEFS","128112","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch. & Triana","Piratininga, A.","21","1993","02","05",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, trilha do Morro do Calcário, ponto 850.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"HUEFS0128112",NA,"29995","HUEFS0128112","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"177","2015-03-13 13:15:51-03","F","FMNH-SEEDPLANTS","V0298652F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298652F",NA,NA,"V0298652F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"178","2015-03-13 13:15:52-03","F","FMNH-SEEDPLANTS","V0298653F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298653F",NA,NA,"V0298653F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"179","2015-03-13 13:15:52-03","F","FMNH-SEEDPLANTS","V0298654F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298654F",NA,NA,"V0298654F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"180","2015-03-13 13:15:52-03","F","FMNH-SEEDPLANTS","V0298655F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298655F",NA,NA,"V0298655F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"181","2015-03-13 13:15:53-03","F","FMNH-SEEDPLANTS","V0298656F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0298656F",NA,NA,"V0298656F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"182","2017-09-20 12:46:42-03","F","FMNH-SEEDPLANTS","V0323433F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,NA,"2285","1993","2","3","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0323433F",NA,NA,"V0323433F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"183","2016-02-19 11:20:51-02","F","FMNH-SEEDPLANTS","V0390075F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0390075F",NA,NA,"V0390075F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"184","2019-01-25 15:39:22-02","IAC","IAC","15477","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch & Triana","C. Pacheco","s/nº","1952","09","30",NA,"Brasil","São Paulo","Campinas","Parque do instituto agronômico","-47.0608","-22.9056",NA,NA,NA,"Nome vulgar: Azedinha",NA,"D.M. Dedecca",NA,NA,NA,"1952","11","30","-47.0608","-22.9056",NA,NA,NA,NA
"185","2019-01-25 15:34:30-02","IAC","IAC","43175","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch & Triana","L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","3468","2001","02","08",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lila, indivíduo V 14.4","-47.114699","-23.728088",NA,NA,NA,NA,NA,"L.C. Bernacci et al.",NA,NA,NA,"2001","02","08","-47.114699","-23.728088",NA,NA,NA,NA
"186","2019-06-24 08:12:32-03","IAC","IAC","48884","S","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Planch & Triana","M.I. Ferreira; A.M. Silva; J.D. Braz & H.O. Yamaki","37","2006","10","10",NA,"Brasil","São Paulo","Pindamonhangaba","Votorantim","-45.4617","-22.9239",NA,NA,NA,"Coordenadas medidas: -22.4451, -45.2753",NA,"V. Bittrich",NA,NA,NA,"2007","10","10","-45.4617","-22.9239",NA,NA,NA,NA
"187","2020-07-23 12:03:21-03","CEPLAC","CEPEC","154120","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"Mota, N.F.O.","356",NA,NA,NA,NA,"Brasil","Minas Gerais","CARANDAÍ",NA,"-43.8064002990723","-20.9535999298096",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"Mota, N.F.O.","23079",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-07-23 12:03:21-03","CEPLAC","CEPEC","154123","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"P. O. Garcia",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","JUIZ DE FORA",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"L. C. Marinho","36144",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-23 12:03:21-03","CEPLAC","CEPEC","131331","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"M. Gomes","468",NA,NA,NA,NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"C. M. Vieira","21463",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-07-23 12:03:21-03","CEPLAC","CEPEC","136933","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"M. G. Bovini","856",NA,NA,NA,NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"C. M. Vieira","21463",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-07-23 12:03:21-03","CEPLAC","CEPEC","120454","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"H. C. de Lima","4530","1992","11","27",NA,"Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas. Estrada para Juturnaiba, antes do entroncamento para o Aristides..","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"H. C. de Lima","29995",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"192","2020-07-23 12:03:21-03","CEPLAC","CEPEC","137952","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"J. M. A. Braga","3145","1995","12","20",NA,"Brasil","Rio de Janeiro","rio de janeiro","Granja Monte Olivete, trilha das Andorinhas.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"C. M. Vieira","57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"23/02/1996"
"193","2021-03-04 15:43:36-03","IF","SPSF","10064","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"A.Custodio Filho","2045","1983","12","09","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"194","2021-03-04 15:43:36-03","IF","SPSF","33967","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"F.A.R.D.P.Arzola","647","2005","01","24","América do Sul","Brasil","SP","Mairipora condominio Recanto das Hortencias","floresta ombrofila",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"195","2021-03-04 15:43:36-03","IF","SPSF","36788","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata",NA,"F.A.R.D.P.Arzolla & G.R.C.de Paula & F.E.S.P.Vilela & M.O.Leite","1010","2006","07","18","América do Sul","Brasil","SP","São Paulo",NA,"-46.629833","-23.445139","900","900",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"196","2021-03-04 15:43:36-03","IF","SPSF","39283","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Triana & Planch.","F.M.Souza & R.Esteves & R.C.Sousa & W. Corrêa","772","2007","05","24","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.758056","-23.455556","843","843",NA,"COLETA: Árvore, 17m. Frutos imaturos verdes. Látex amarelo (pouco).; GEOGRAFIA: Trilha do Pai Zé;",NA,"G.A.D.C. Franco",NA,NA,NA,"2007","11","29",NA,NA,"Magnoliopsida",NA,NA,NA
"197","2021-03-04 15:43:36-03","IF","SPSF","39284","PreservedSpecimen","Plantae","Magnoliophyta","Guttiferales","Calophyllaceae","Tovomitopsis","paniculata","Tovomitopsis paniculata","(Spreng.) Triana & Planch.","R.Esteves & R.C.Sousa & H.F.A.Pereira & C.D.Lima","262","2007","10","11","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774722","-23.456389","896","896",NA,"COLETA: Árvore, 10m. Flores creme esverdeadas.; GEOGRAFIA: Trilha do Mauro;",NA,"G.A.D.C. Franco",NA,NA,NA,"2007","11","29",NA,NA,"Magnoliopsida",NA,NA,NA
