"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","class","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"599","2020-08-20 14:59:09-03","UFSC","FLOR","33266","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R.","Trevisan, R.; et alii","3","2003","05","05","Brasil","Santa Catarina","Capivari de Baixo","Fazenda dos Touros.","-48.9578018188477","-28.4447002410889",NA,NA,NA,NA,"erva cespitosa e rizomatosa. Recebido de ICN Nª 130334.","FLOR0033266",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,"7140","auto",NA,NA,NA,NA,NA,NA
"600","2020-08-20 20:41:06-03","UFSC","FLOR","42921","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R.","Hassemer, G.N.","361","2010","10","05","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva","FLOR0042921",NA,"2010",NA,NA,NA,"Poales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"601","2020-08-20 20:41:06-03","UFSC","FLOR","35103","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Guimarães, T.B.","Guimarães, T.B.; Falkenberg, D.B.","938","2005","02","21","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, muito próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva","FLOR0035103",NA,"2005",NA,NA,NA,"Poales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"602","2020-08-20 14:59:09-03","UFSC","FLOR","37728","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Klein, R.M.; Bresolin, A.","6525","1966","01","17","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2",NA,"FLOR0037728",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"603","2020-08-20 14:59:09-03","UFSC","FLOR","37727","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6473","1965","12","22","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2",NA,"FLOR0037727",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"604","2020-08-20 14:59:09-03","UFSC","FLOR","33282","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R.","Lüdtke, R.","760","2007","02","08","Brasil","Santa Catarina","Palhoça","SC 433, Km 8, na estrada entre a Praia da Pinheira e a Praia do Sonho.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Recebido de ICN Nª 147640.","FLOR0033282",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"605","2021-03-04 15:42:08-03","IF","SPSF","33978","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,NA,"R.A.G.","185","2003","04","20","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetacao secundaria&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Poales","América do Sul",NA,"Liliopsida","25028","auto",NA,NA,NA,NA,NA,NA
"606","2021-03-04 15:42:08-03","IF","SPSF","36266","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","A.Gil","A.C.C.Destefani","201","2005","03","29","Brasil","SP","Cananéia","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.064444","-25.0025",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta sobre restinga&nf;;",NA,NA,"2008","09","17","Magnoliophyta","Poales","América do Sul",NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"607","2021-03-04 15:42:08-03","IF","SPSF","31796","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,NA,"R.J.F. Garcia","945","1999","07","01","Brasil","SP","São Paulo","P.E.Serra do Mar nucleo curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Poales","América do Sul",NA,"Liliopsida","53584","auto",NA,NA,NA,NA,NA,NA
"608","2021-02-08 12:51:19-03","UFRGS","ICN","160065","S","Plantae","Cyperaceae","Eleocharis","cf. sellowiana","Eleocharis cf. sellowiana","Kunth","Araujo, AC","Kozera, C; Kersten, R","2187","2005","05","11","Brasil","PR","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Herbácea em solo hidromórfico, várzea.","ICN00007570",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"609","2021-02-08 12:51:25-03","UFRGS","ICN","130512","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","268","2003","11","27","Brasil","RS","Cristal","BR 116 Km 443. S 31° 08' 26 W 52° 01' 50","-52.030556","-31.140556","-52.030556","-31.140556",NA,NA,"Erva em área úmida.","ICN00007671",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-02-08 12:51:25-03","UFRGS","ICN","136164","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Garcia, EN; Trevisan, R","1252","2004","11","25","Brasil","RS","Rio Grande","estrada para a balsa Santa Izabel a 4 Km da BR 471 S 32° 11' 51 7 W 52° 29' 32 9","-52.492222","-32.1975","-52.492222","-32.1975",NA,NA,NA,"ICN00007689",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-02-08 12:51:25-03","UFRGS","ICN","136193","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Garcia, EN; Trevisan, R","1309","2004","11","26","Brasil","RS","Santa Vitória do Palmar","BR 471 S 32° 57' 01 5 W 52° 46' 34 8","-52.776111","-32.950278","-52.776111","-32.950278",NA,NA,NA,"ICN00007683",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-02-08 12:51:25-03","UFRGS","ICN","136198","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Boldrini, II; Garcia, EN; Trevisan, R","1314","2004","11","26","Brasil","RS","Santa Vitória do Palmar","BR 471 S 32° 45' 00 1 W 52° 38' 51 4","-52.6475","-32.75","-52.6475","-32.75",NA,NA,NA,"ICN00007681",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-02-08 12:51:25-03","UFRGS","ICN","148563","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","659","2006","10","11","Brasil","SC","Curitibanos","BR 470. 27°18'16,4S 50°27'37 9W","-50.460278","-27.304444","-50.460278","-27.304444","967","967","campo úmido.","ICN00007617",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-02-08 12:51:25-03","UFRGS","ICN","148453","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","794","2006","12","20","Brasil","PR","Pitanga","BR 460. 24°41'40 1S 51°48'31 3W","-51.808611","-24.694444","-51.808611","-24.694444","787","787",NA,"ICN00007620",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-02-08 12:51:25-03","UFRGS","ICN","151983","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM","27","2006","07","20","Brasil","SP","Ibitinga","estrada próximo à barragem do rio Tietê 21°45'13S 48°59'55W","-48.998611","-21.753611","-48.998611","-21.753611",NA,NA,"alagado, terra roxa","ICN00007632",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-02-08 12:51:25-03","UFRGS","ICN","151994","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM","15",NA,NA,NA,"Brasil","SP","Echaporã","Tabajara-Lagoa 22°29'42S 50°17'06W","-50.285","-22.495","-50.285","-22.495",NA,NA,"alagado, argila","ICN00007635",NA,"2006",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2021-02-08 12:51:25-03","UFRGS","ICN","151995","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM","14",NA,NA,NA,"Brasil","SP","Echaporã","Tabajara-Lagoa 22°29'42S 50°17'06W","-50.285","-22.495","-50.285","-22.495",NA,NA,"alagado, argila","ICN00007631",NA,"2006",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2021-02-08 12:51:25-03","UFRGS","ICN","152006","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM","16",NA,NA,NA,"Brasil","SP","Assis","Tabajara rio São Bartolomeu 22°32'51S 50°21'18W","-50.355","-22.5475","-50.355","-22.5475",NA,NA,"alagado e areia","ICN00007628",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2021-02-08 12:51:25-03","UFRGS","ICN","152008","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM","25",NA,NA,NA,"Brasil","SP","Assis","Tabajara rio São Bartolomeu 22°32'51S 50°21'18W","-50.355","-22.5475","-50.355","-22.5475",NA,NA,"alagado e areia","ICN00007623",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2021-02-08 12:51:25-03","UFRGS","ICN","152022","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","97","2007","01","20","Brasil","SC","Mafra","26°14 456'S 49°54 27'W","-49.904444","-26.240833","-49.904444","-26.240833",NA,NA,"alagado, areia","ICN00007625",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-02-08 12:51:25-03","UFRGS","ICN","152537","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R","842","2007","10","03","Brasil","RS","Cruz Alta","BR 158 28°48'38 8S 53°36'35 4W","-53.609722","-28.810556","-53.609722","-28.810556","391","391","beira da estrada","ICN00007656",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2021-02-08 12:51:25-03","UFRGS","ICN","152669","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","125","2007","04","27","Brasil","MG",NA,"Serra do Cipó - UTM 7872886",NA,NA,NA,NA,NA,NA,NA,"ICN00007592",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-02-08 12:51:25-03","UFRGS","ICN","156121","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; Silva, C; González, S","974","2008","05","11","Brasil","PR","Piraí do Sul","beira da rodovia próximo à cidade. 24°32'16 6S 49°57'11 2W","-49.953056","-24.537778","-49.953056","-24.537778","915","915","em brejo próximo ao rio Piraí, com Eleocharis obtusetrigona, E. minima, E. viridans e E. montana","ICN00007581",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-02-08 12:51:25-03","UFRGS","ICN","160984","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Longhi-Wagner, HM; Araujo, AC; Welker, C; Paula, C","10407","2007","12","03","Brasil","MG","Ouro Branco","Serra do Ouro Branco área 3 na área de nascente na água córrego estacional mini-brejo 20°29'18 5 S 43°41'3 8 W","-43.684167","-20.488333","-43.684167","-20.488333","1386","1386","Na água.","ICN00007584",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-02-08 12:51:25-03","UFRGS","ICN","152656","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","128","2007","04","27","Brasil","MG","Conceição do Mato Dentro","UTM 7896668","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"ICN00007653",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"626","2021-02-08 12:51:25-03","UFRGS","ICN","152667","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","118","2007","04","27","Brasil","MG","Jaboticatubas","UTM 7849586","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"ICN00007590",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"627","2021-02-08 12:51:25-03","UFRGS","ICN","152665","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silva, CRM; Vanzela, ALL","116","2007","04","27","Brasil","MG","Jaboticatubas","UTM 7849586","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"ICN00007652",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"628","2021-02-08 12:51:25-03","UFRGS","ICN","160437","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Bona, C; Peixoto, LG","370","2009","02","26","Brasil","PR","General Carneiro",NA,"-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"Herbácea emergente.; Faixa no lodo.","ICN00007693",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA
"629","2021-02-08 12:51:25-03","UFRGS","ICN","163066","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Bona, C","501","2009","12","11","Brasil","PR","General Carneiro",NA,"-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"Doação; base das folhas avermelhada, folha clara no ápice, base do caule avermelhado","ICN00007648",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA
"630","2021-02-08 12:51:25-03","UFRGS","ICN","151119","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Bach, A","s.n.",NA,NA,NA,"Brasil","PR","Ponta Grossa","Represa dos Alagados","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"HUPG 13171; aquática, emergente, rara na reigão","ICN00007618",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"631","2021-02-08 12:51:25-03","UFRGS","ICN","049992","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Goergem, J","s.n.","1980","12","27","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"ICN00007699",NA,"2003","09","04","Monocotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"632","2021-02-08 12:51:25-03","UFRGS","ICN","145375","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Caporal, FJM","278","2004","10","24","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","campo pastejado","ICN00007565",NA,"2008","08","15","Monocotyledon",NA,"América do Sul",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"633","2021-02-08 12:51:25-03","UFRGS","ICN","145376","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Caporal, FJM","279","2004","10","24","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","campo pastejado","ICN00007567",NA,"2008","08","15","Monocotyledon",NA,"América do Sul",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"634","2021-02-08 12:51:25-03","UFRGS","ICN","145421","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Caporal, FJM","385","2005","11","26","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","campo pastejado","ICN00007568",NA,"2008","08","15","Monocotyledon",NA,"América do Sul",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"635","2021-02-08 12:51:25-03","UFRGS","ICN","130439","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; Boldrini, II","31","2003","10","16","Brasil","RS","Capão da Canoa","RS 389 Km 29","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"Erva em beira de estrada úmida.","ICN00007609",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"15808","auto",NA,NA,NA,NA,NA,NA
"636","2021-02-08 12:51:25-03","UFRGS","ICN","127581","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Garcia, EN","337","1998","11","06","Brasil","RS","Capão do Leão","Estação Experimental de Terras Baixas do Centro de Pesquisas Agropecuárias de Clima Temperado da EMBRAPA Potreiro das Areias","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"Erva rizomatosa. Em canal de drenagem seco no campo.","ICN00007709",NA,"2003","11","20","Monocotyledon",NA,"América do Sul",NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"637","2021-02-08 12:51:25-03","UFRGS","ICN","121797","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Garcia, EN","493","2001","10","10","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Erva rizomatosa.; Área em pousio de cultivo convencional de arroz irrigado após ca. 1 ano de 2 cultivos consecutivos. Solo mal drenado.","ICN00007616",NA,"2004","09","24","Monocotyledon",NA,"América do Sul",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA
"638","2021-02-08 12:51:25-03","UFRGS","ICN","130325","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","12","2003","05","12","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,"Erva cespitosa rizomatosa em área úmida.","ICN00007665",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA
"639","2021-02-08 12:51:25-03","UFRGS","ICN","166537","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","San Martin, JAB","s.n.","2010","12","09","Brasil","RS","Derrubadas","Parque estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,"ICN00007595",NA,"2011","01","25","Monocotyledon",NA,"América do Sul",NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA
"640","2021-02-08 12:51:25-03","UFRGS","ICN","130230","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R","313","2003","12","29","Brasil","RS","Estrela Velha","Rincão da Estrela propriedade de Isaltino Trevisan","-53.1591987609863","-29.176700592041",NA,NA,NA,NA,"Erva em beira de açúde.","ICN00007702",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20991","auto",NA,NA,NA,NA,NA,NA
"641","2021-02-08 12:51:25-03","UFRGS","ICN","082503","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Tevisan, R","Strehl, T","731","1983","03","17","Brasil","RS","Gravataí","Fazenda 4 Irmãos Banhado Grande","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Aquática ancorada frequente no banhado.","ICN00007640",NA,"2003","08","14","Monocotyledon",NA,"América do Sul",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"642","2021-02-08 12:51:25-03","UFRGS","ICN","061884","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Kämpf, AN; et al.","985","1977","10","14","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Saída para Cachoeirinha, pr. free-way; área alagável, pr. banhado.","ICN00007705",NA,"2003","09","02","Monocotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"643","2021-02-08 12:51:25-03","UFRGS","ICN","084930","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","B.L.G.","107","1984","02","28","Brasil","RS","Rio Grande","E.E. Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Campo úmido.","ICN00007645",NA,"2003","09","04","Monocotyledon",NA,"América do Sul",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"644","2021-02-08 12:51:25-03","UFRGS","ICN","161773","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Silveira, GH; Hefler, SM","126","2005","01","19","Brasil","RS","Rio Grande","RS392, entre Rio Grande e Pelotas","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"ICN00007596",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"645","2021-02-08 12:51:25-03","UFRGS","ICN","130382","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","169","2003","11","06","Brasil","RS","Santiago","BR 287 13 Km do trevo de acesso sul da cidade","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"Erva em área úmida.","ICN00007571",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA
"646","2021-02-08 12:51:25-03","UFRGS","ICN","009044","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Lindeman, JC; et al.","s.n.","1971","11","02","Brasil","RS","Santo Ângelo","25 Km N de Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Banhado.","ICN00007706",NA,"2003","09","02","Monocotyledon",NA,"América do Sul",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"647","2021-02-08 12:51:25-03","UFRGS","ICN","130044","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Hagelund, K","6572","1973","02","15","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,"ICN00007638",NA,"2003","12","17","Monocotyledon",NA,"América do Sul",NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"648","2021-02-08 12:51:25-03","UFRGS","ICN","124997","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Hagelund, K","7405","1973","12","20","Brasil","RS","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,NA,"ICN00007637",NA,"2003","12","17","Monocotyledon",NA,"América do Sul",NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA
"649","2021-02-08 12:51:25-03","UFRGS","ICN","176044","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Bonilha, CL","Bonilha, CL","447","2011","09","23","Brasil","RS","São Lourenço do Sul","Fazenda Pedra Mole","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,NA,"ICN00007650",NA,"2012","02","01","Monocotyledon",NA,"América do Sul",NA,NA,"48842","auto",NA,NA,NA,NA,NA,NA
"650","2021-02-08 12:51:25-03","UFRGS","ICN","130239","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","249","2003","11","27","Brasil","RS","Canguçu","BR 265 beira da estrada de chão que vai a Piratini. S 31° 21' 40 W 52° 45' 22'","-52.756111","-31.361111","-52.756111","-31.361111",NA,NA,"Erva em área úmida.","ICN00007576",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2021-02-08 12:51:25-03","UFRGS","ICN","130241","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R","Trevisan, R; et al.","273","2003","11","27","Brasil","RS","Cristal","BR 116. S 31° 03' 36 W 52° 02' 17","-52.038056","-31.06","-52.038056","-31.06",NA,NA,"Erva em campo úmido.","ICN00007577",NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
