"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"185","2020-11-04 10:55:31-03","ESALQ","ESA","139502","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Scobar, N.","2017","06","02","Cornia, M. G. K., Silva, R. F; Nahssen, M. H. C; Fernandes, N. L; Alves, D. M; Souza, V. C; Rodrigues, R. R; Koch, I. Colletta, G.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","-43,160,600","-22,778,867",NA,NA,"Flores creme.","ESA139502",NA,NA,NA,"411.0",NA,"Ilha do Governador. Base de Fusileiros Navais. Floresta Ombrófila Densa",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"186","2020-11-04 10:55:31-03","ESALQ","ESA","140972","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Scobar, N.","2017","06","02","Cornia, M. G. K.; Silva, R. F; Nahssen, M. H. C; Fernandes, N. L; Alves, D. M; Souza, V. C; Rodrigues, R. R; Koch, I. Colletta, G. D.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","-43,160,600","-22,778,867",NA,NA,"Flores creme.","ESA140972",NA,NA,NA,"411.0",NA,"Ilha do Governador. Base de Fusileiros Navais. Floresta Ombrófila Densa",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"187","2020-11-04 11:08:11-03","ESALQ","ESA","130045","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Siqueira, G.","2011",NA,NA,"Colletta, G.D.; Flores, T.B.; Duarte, M.M.; Ferrari, A.C.","2011","04","14","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Regenerante estéril","ESA130045",NA,"Magnoliophyta",NA,"1800.0",NA,"Reserva Vale, área do projeto de restauração, projeto 158",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"188","2021-01-14 15:28:21-03","MN","R","191033","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip","Barneby, R.C.","1994",NA,NA,"Thomas, W.W.; Carvalho,A.; Kallunki,J.; Clark,L.; Sant' Ana,S.","1994","02","02","Brasil","Bahia","Jussari","-39.5","-15","39°30'W","15°00'S",NA,NA,NA,NA,NA,NA,NA,"10214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-01-14 15:28:21-03","MN","R","127191","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip","Burkart, A.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","1965","01","17","Brasil","Paraná","Jaguariaiva","-49.283333","-24.283333","49°17'W","24°17'S","840","840",NA,NA,NA,NA,NA,"14645",NA,"Outskirts of Jaguariaiva",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-01-14 15:28:21-03","MN","R","188478","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip","R. Barneby","1994",NA,NA,"Thomas, W.W.; et al.","1994","02","02","Brasil","Bahia","Jussari","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10214",NA,"3.2Km west of BR101 on road to Jussari",NA,NA,"21386","auto",NA,NA,NA,NA,NA
"191","2021-01-14 15:28:21-03","MN","R","41429","PreservedSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip",NA,NA,NA,NA,"Velloso, H.P.","1944","03","26","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"888",NA,"Faz. Piratiquissé",NA,NA,"61245","auto",NA,NA,NA,NA,NA
"192","2021-03-26 00:04:15-03","UFPI","TEPB","31308","PreservedSpecimen","Plantae","Mimosaceae","Albizia","polycephala","Albizia polycephala","(Benth) Killip ex Record",NA,NA,NA,NA,"R.M.A.S.Moura","2017","04","03","Brasil","Piauí","São João do Piauí","-42.377778","-8.252778","42°22'40W","08°15'10S","239","239","Hábito de crescimento arbóreo, flor verde - amarelado; fruto marrom. Ambiente: Caatinga <ll>dwc_commonname:</ll> Macaraíba",NA,NA,NA,NA,NA,NA,"Assentamento Lisboa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-04-02 11:40:44-03","UFPI","TEPB","13410","PreservedSpecimen","Plantae","Mimosaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip","L. P. Queiroz","2001","11","01","M. R. A. Mendes","2000","01","22","Brasil","Piauí","São José do Piauí","-41.4752998352051","-6.87166976928711",NA,NA,NA,NA,"árvore, pouco frequente, flroes amarelas, solo pedregoso Ambiente: Caatinga",NA,NA,NA,NA,"227",NA,"Morro do Baixio",NA,NA,"17188","auto",NA,NA,NA,NA,NA
"194","2020-11-19 10:23:35-03","CPAP","CPAP","24934","PreserverdSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","R. R. Silva","2004","08",NA,"Silva, R. R.","2004","08","27","Brasil","MS","Ladário","-57.473889","-19.040833","57°28'26'' W","19°02'27'' S","104","104","Árvore de 4m de altura. Botões florais e flores abertas verdes.",NA,NA,NA,NA,"1103",NA,"Lagoa do Arroz. Campo Úmido. Solo: argiloso..",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-19 10:23:35-03","CPAP","CPAP","15486","PreserverdSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","R. R. Silva","1996","09","06","Silva, R. R.","1996","08","25","Brasil","MS","Corumbá","-56.65","-19.016667","56°39' W","19°01' S","89","89","Árvore. FLOR: amarela. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Inundável. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Bigueirinh",NA,NA,NA,NA,"53a",NA,"Baía do Tamengo, em frente ao Parque Marina Gatass",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-19 10:23:35-03","CPAP","CPAP","22291","PreserverdSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"Pott, V. J.","2003","06","25","Brasil","MS","Corumbá","-57.065","-19.716389","57°03'54'' W","19°42'59'' S","100","100","Arbusto 1,2-1,5m de altura. com flores de cor branca, planta . Frequente.. Vegetação secundária em beira de estrada vicinal,. Solo: argiloso.,. Relevo: plano.",NA,NA,NA,NA,"6362",NA,"Estrada do carandazal, próximo ao 13º pontilhão, Pantanal do Nabileque",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-19 10:23:35-03","CPAP","CPAP","24794","PreserverdSpecimen","Plantae","Fabaceae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","R. R. Silva","2003","10",NA,"Silva, R. R.","2003","10","20","Brasil","MS","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Árvore de 12m de altura. Botões florais verdes, flores abertas cremes.",NA,NA,NA,NA,"373",NA,"Fazenda Rabicho (Marinha do Brasil). Mata de Galeria Inundável. Solo: argilo-ferruginoso.",NA,NA,"23141","auto",NA,NA,NA,NA,NA
"198","2015-07-02 14:02:05-03","JBP","HPL","4670","S","Plantae","Fabaceae-Mimosoideae","Albizia","polycephala","Albizia polycephala",NA,"H. Lorenzi","1991","07","05","H. Lorenzi","1991","07","05","Brasil","MG","São Sebastião do Paraiso","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"743",NA,"Coletada na fazenda Ipoméia.",NA,NA,"24792","auto",NA,NA,NA,NA,NA
"199","2015-07-02 14:02:05-03","JBP","HPL","4671","S","Plantae","Fabaceae-Mimosoideae","Albizia","polycephala","Albizia polycephala",NA,"H. Lorenzi","1994","11","20","H. Lorenzi","1994","11","20","Brasil","MG","São sebastião do Paraiso","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1803",NA,"Coletado no fazenda Ipoméia.",NA,NA,"24792","auto",NA,NA,NA,NA,NA
"200","2015-07-02 14:01:55-03","JBP","HPL","4672","S","Plantae","Fabaceae-Faboideae","Albizia","polycephala","Albizia polycephala",NA,"H. Lorenzi","1993","05","20","H. Lorenzi","1993","05","20","Brasil","MG","São Sebastião do Paraiso","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"285",NA,"Coletado na fazenda Ipoméia, na descida do morro.",NA,NA,"24792","auto",NA,NA,NA,NA,NA
"201","2015-07-02 14:02:05-03","JBP","HPL","4674","S","Plantae","Fabaceae-Mimosoideae","Albizia","polycephala","Albizia polycephala",NA,"H. Lorenzi","1992","07","10","H. Lorenzi","1992","07","10","Brasil","SP","Lindóia","-46.65","-22.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"96",NA,"Coletada na estrada de terra que liga Serra Negra-Tabaranas-Lindóia.",NA,NA,"6377","auto",NA,NA,NA,NA,NA
"202","2015-07-02 14:02:05-03","JBP","HPL","9053","S","Plantae","Fabaceae-Mimosoideae","Albizia","polycephala","Albizia polycephala",NA,"H. Lorenzi","1991","11","11","H. Lorenzi","1991","11","11","Brasil","MG","São Sebastião do Paraiso","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,"Coletado na descida do morro para a fazenda Ipomeia.",NA,NA,"24792","auto",NA,NA,NA,NA,NA
"203","2015-07-02 14:42:36-03","JBP","HPL","4673","S","Plantae","Leguminosae-Mimosoideae","Albizia","polycephala","Albizia polycephala",NA,"H. Lorenzi","1996","12","20","H. Lorenzi","1996","12","20","Brasil","SP","Jaú","-48.55","-22.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"779",NA,"Coletado na estrada entre São Manuel seguindo em direção a Jaú.",NA,NA,"24071","auto",NA,NA,NA,NA,NA
"204","2014-10-13 11:45:58-03","FEMACT","MIRR","998","S","Plantae","Leguminosae-Mimo","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"Lewis, G. .P.","1987","03","09","Brasil","Roraima","Alto Alegre","-61.833333","3.583333","-61.833333","3.583333",NA,NA,"[BARCODE = *MIRR 00998*]Rio Uraricoera&nf;Riverine vegetation. Between base camp and Maracá House.&nf;Tree to 10m, DBH 10-20 cm; bark greyish; slassh creamish-yellow; leavers bipinnate, leaflets dark green. Fruit moniliform.&nf;Carp only.",NA,NA,NA,NA,"1438",NA,"Ilha de Maracá, SEMA Estação., Rio Uraricoera&nf;Riverine vegetation. Between base camp and Maracá House.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-02-22 11:45:08-03","IPA","IPA","25252","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Gomes-Silva, A.","2009","08","20","Andrade-Lima","1971","07","22","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"Frutos.","IPA0025252",NA,"Plantae",NA,"716398","Southern America","Estação Experimental. Capoeira.",NA,NA,"23066","auto",NA,NA,NA,NA,NA
"206","2019-02-22 11:45:08-03","IPA","IPA","74104","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Gomes-Silva, A.","2009","08","20","Monteiro, M.T.","1968","08","21","Brasil","Alagoas","Rio Largo","-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,"vagens compridas, grandes, de cor marrom quando maduras","IPA0074104",NA,"Plantae",NA,"22717","Southern America","Mata do rôlo",NA,NA,"13982","auto",NA,NA,NA,NA,NA
"207","2019-02-22 11:45:08-03","IPA","IPA","65643","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Bocage, A.","2018","03",NA,"Ferraz, E.B.; Ferreira, C.; Ferreira, C.","1998","03","05","Brasil","Pernambuco","Belo Jardim","-36.4241981506348","-8.3355598449707",NA,NA,NA,NA,"Árvore mais ou menos 10m de altura.","IPA0065643",NA,"Plantae",NA,"196","Southern America","Sítio Várzea Grande.",NA,NA,"27307","auto",NA,NA,NA,NA,NA
"208","2019-07-26 11:40:16-03","IPA","IPA","91791","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Bocage, A.","2018","04","15","Santos, N.R.S.","2018","04","15","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"Material botânico para pesquisa de Mestrado em Odontologia sob a supervisão da coorientadora Dra. Jane Sheila Higino, do Dept° de Toxicologia da Faculdade de Ciências Farmacêuticas da UFPE.; Árvore com aproximadamente 9 m de altura. F","IPA0091791",NA,"Plantae",NA,"s.n.","Southern America","Vale do Catimbau, Trilha da Serrinha",NA,NA,"38964","auto",NA,NA,NA,NA,NA
"209","2019-02-22 11:45:08-03","IPA","IPA","10886","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"Guedes, T.N.","1958","01","21","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"Árvore com 20m de altura.","IPA0010886",NA,"Plantae",NA,"476","Southern America","Serra do Besouro. Sítio Serrinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-02-22 11:45:08-03","IPA","IPA","1070","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Ducke, A.","1951","12","06","Andrade-Lima","1949","02","08","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Árvore pequena. Flores alvo-esverdeadas.","IPA0001070",NA,"Plantae",NA,"49-171","Southern America","Serra Negra, roças e lugares abandonados.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-02-22 11:45:08-03","IPA","IPA","1071","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Ducke, A.","1951","12","06","Andrade-Lima","1949","02","08","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Árvore pequena. Flores alvo-esverdeadas.","IPA0001071",NA,"Plantae",NA,"49-171","Southern America","Serra Negra, roças e lugares abandonados.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-02-22 11:45:08-03","IPA","IPA","25780","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Lewis, G.P.","1988","02","10","Zoé Brito; Andrade-Lima; Lima, V.C.; Andrade-Lima; Lima, V.C.","1980","08","19","Brasil","Pernambuco","Inajá","-38.033333","-8.7","-38.033333","-8.7","900","1000","Arbusto com 3-3,5m. Frutos imaturos.","IPA0025780",NA,"Plantae",NA,"35","Southern America","Na subida da Serra negra, à beira da do caminho. Solo areno-argiloso. Pouco frequênte. Capoeira rala.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-02-22 11:45:08-03","IPA","IPA","23713","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Gomes-Silva, A.","2009","08","20","Spada, J.","1973","01","27","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Árvore com mais ou menos 23 metros de altura. Flor branca e botão floral roxo.","IPA0023713",NA,"Plantae",NA,"172B","Southern America","Reserva Florestal Linhares - CVRD, Próximo a estrada 161 Talhão 601.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-02-22 11:45:08-03","IPA","IPA","26296","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Ataíde, M.","1982","08","11","Krapovickas, A.; Andrade-Lima; Schinini, A.; Andrade-Lima; Schinini, A.","1981","05","16","Paraguay","Boquerón","Filadelfia",NA,NA,NA,NA,NA,NA,"Arbusto ó arbolito de hasta 5m altura. Flores muy fragantes, blancas.","IPA0026296",NA,"Plantae",NA,"37456","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-02-22 11:45:08-03","IPA","IPA","60104","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Almeida, K.","2001","07","12","Almeida, K.","2001","07","04","Brasil","Pernambuco","São Lourenço da Mata","-34.950278","-8.012778","-34.950278","-8.012778",NA,NA,"Árvore ca. 20m. Frutos verdes.","IPA0060104",NA,"Plantae",NA,"158","Southern America","Estação Ecológica de Tapacurá, Interior da mata, solo areno-argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-02-22 11:45:08-03","IPA","IPA","59955","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Nascimento, L.M.","2001","02","21","Nascimento, L.M.; Eudes; Adriano; Eudes; Adriano","2001","02","21","Brasil","Pernambuco","Brejo da Madre de Deus","-36.401667","-8.187222","-36.401667","-8.187222","565","960","Árvore com 15m de altura. Flores em botâo verde e outras com estames creme e sépalas verdes. Frequênte.","IPA0059955",NA,"Plantae",NA,"499","Southern America","Margem da estrada. Mata do Malhada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-02-22 11:45:08-03","IPA","IPA","86528","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Josinaldo Alves","2011","07","01","Josinaldo Alves; Oliveira, M.; et al.; Oliveira, M.; et al.","2011","07","19","Brasil","Pernambuco","Barra de Guabiraba","-35.678611","-8.401389","-35.678611","-8.401389",NA,NA,"Arvore com ca. de 8m. Frutos esverdeados quando imaturos.","IPA0086528",NA,"Plantae",NA,"541","Southern America","Próximo a Cachoeira do Galo, lado direito sentido foz do Rio Sirinhaém.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-02-22 11:45:08-03","IPA","IPA","50509","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Pinto, G.C.P.; Bautista, H.P.",NA,NA,NA,"Pinto, G.C.P.","1981","01","18","Brasil","Bahia","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"Árvore de 10m.","IPA0050509",NA,"Plantae",NA,"32","Southern America",NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"219","2019-02-22 11:45:08-03","IPA","IPA","50513","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Lewis, G.P.","1981","12","30","Pinto, G.C.P.","1981","04","18","Brasil","Bahia","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"Árvore.","IPA0050513",NA,"Plantae",NA,"79","Southern America",NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"220","2019-02-22 11:45:08-03","IPA","IPA","50103","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Gomes-Silva, A.","2009","08","20","Bautista, H.P.","1984","03","14","Brasil","Bahia","Iraquara","-41.6194000244141","-12.2486000061035",NA,NA,NA,NA,"Árvore com mais ou menos 4,5m de altura. Fanerófita; inflorescência terminal capituliforme com flores alvas. Muito frequênte.","IPA0050103",NA,"Plantae",NA,"947","Southern America","Fazenda Boa Vista. Relêvo: formas aplanada ( Pediplanos karstificados- Chapada de Irecê).",NA,NA,"29224","auto",NA,NA,NA,NA,NA
"221","2019-02-22 11:45:08-03","IPA","IPA","50104","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Gomes-Silva, A.","2009","08","20","Bautista, H.P.","1984","03","15","Brasil","Bahia","Iraquara","-41.6194000244141","-12.2486000061035",NA,NA,"810","810","Árvore com mais ou menos 10m de altura, diâmetro à altura do peito (DAP) 30cm aproximadamente, diâmetro da copa de 6m, caule esbranquiçado; panícula terminal com inflorescência parciais capituliformes de cor branca. Legumes imaturos d","IPA0050104",NA,"Plantae",NA,"954","Southern America","Próximo à Souto Soares. Relêvo: formas aplanadas (Pediplanos karstificados - Chapada de Irecê).",NA,NA,"29224","auto",NA,NA,NA,NA,NA
"222","2019-02-22 11:45:08-03","IPA","IPA","90887","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Linhares, K.V.","2014","12","03","Arraes, P.M.; Linhares, K.V.; Linhares, K.V.","2014","12","03","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"600","800","Árvore ca. 2,10m de altura; presença de botão.; Mata úmida de encosta","IPA0090887",NA,"Plantae",NA,"s.n.","Southern America","Sítio Caianas.",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"223","2019-02-22 11:45:08-03","IPA","IPA","66737","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"Grise Veloso, T.M.","2001","09","13","Brasil","Paraíba","Solânea","-35.5400009155273","-6.75500011444092",NA,NA,NA,NA,"Árvore, frutos maduros.","IPA0066737",NA,"Plantae",NA,"295","Southern America",NA,NA,NA,"23851","auto",NA,NA,NA,NA,NA
"224","2019-02-22 11:45:08-03","IPA","IPA","66703","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record",NA,NA,NA,NA,"Grise Veloso, T.M.","2001","05","24","Brasil","Paraíba","Solânea","-35.5400009155273","-6.75500011444092",NA,NA,NA,NA,"Árvore, flor branca, frutos verdes.","IPA0066703",NA,"Plantae",NA,"212","Southern America",NA,NA,NA,"23851","auto",NA,NA,NA,NA,NA
"225","2019-02-22 11:45:08-03","IPA","IPA","20038","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Burkart, A.","1969","06",NA,"Hatschbach, G.","1967","12","07","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore 10m, tronco 35cm, estames alvos.","IPA0020038",NA,"Plantae",NA,"18060","Southern America","Curiola.",NA,NA,"37352","auto",NA,NA,NA,NA,NA
"226","2019-02-22 11:45:08-03","IPA","IPA","43364","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Queiroz, L.P. de","1997","07","02","Gallindo, F.; Lima, V.C.; Lima, V.C.","1982","02","10","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"Árvore 4-7m de altura; muito frequênte.","IPA0043364",NA,"Plantae",NA,"21","Southern America","Estação Experimental do IPA, Estação Experimental do IPA.",NA,NA,"23066","auto",NA,NA,NA,NA,NA
"227","2019-02-22 11:45:08-03","IPA","IPA","73274","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Bocage, A.","2006","08","10","Costa e Silva, M.B.; Bocage, A.; Ferreira, C.; Bocage, A.; Ferreira, C.","2006","03","29","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"Árvore ca. de 10 m de altura. Flores branca.s.","IPA0073274",NA,"Plantae",NA,"2118","Southern America","Serra das Varas, Mata da Jacú.",NA,NA,"23066","auto",NA,NA,NA,NA,NA
"228","2019-02-22 11:45:08-03","IPA","IPA","59708","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Bocage, A.","2010","11","26","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","1995",NA,NA,"Brasil","Pernambuco","Barra de Guabiraba","-35.6581001281738","-8.42000007629395",NA,NA,NA,NA,NA,"IPA0059708",NA,"Plantae",NA,"345","Southern America",NA,NA,NA,"12677","auto",NA,NA,NA,NA,NA
"229","2019-02-22 11:45:08-03","IPA","IPA","60300","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Costa e Silva, M.B.","2002","04","22","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","1996","09","20","Brasil","Pernambuco","Barra de Guabiraba","-35.6581001281738","-8.42000007629395",NA,NA,NA,NA,"Árvore mais ou menos 4m.","IPA0060300",NA,"Plantae",NA,"345","Southern America","A 1km de Barrra de Guabiraba.",NA,NA,"12677","auto",NA,NA,NA,NA,NA
"230","2019-02-22 11:45:08-03","IPA","IPA","54252","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Rita Pereira","1993",NA,NA,"Rita Pereira; et al.; et al.","1990","08","22","Brasil","Pernambuco","Bonito","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"Árvore mais ou menos 6m.","IPA0054252",NA,"Plantae",NA,"495","Southern America","Margem da mata da Maguary. Solo argilo-arenoso.",NA,NA,"20932","auto",NA,NA,NA,NA,NA
"231","2019-02-22 11:45:08-03","IPA","IPA","60301","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Costa e Silva, M.B.","2002","04","22","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","1996","09","19","Brasil","Pernambuco","Brejo da Madre de Deus","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"Árvore mais ou menos 8m.","IPA0060301",NA,"Plantae",NA,"340","Southern America",NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA
"232","2019-02-22 11:45:08-03","IPA","IPA","59714","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Bocage, A.","2010","11","26","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","2003","10","23","Brasil","Pernambuco","Brejo da Madre de Deus","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,"IPA0059714",NA,"Plantae",NA,"340","Southern America",NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA
"233","2019-02-22 11:45:08-03","IPA","IPA","55781","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Queiroz, L.P. de","2012","02",NA,"Ferraz, E.B.; Ferreira, C.; Ferreira, C.","1995","09","20","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"Árvore, 4m de altura, Ø 10 cm, copa arredondada, caule cinza-esverdeado frutos verdes e secos marrons.","IPA0055781",NA,"Plantae",NA,"293A","Southern America","Atrás do posto de gasolina São Félix.",NA,NA,"38964","auto",NA,NA,NA,NA,NA
"234","2019-02-22 11:45:08-03","IPA","IPA","65538","S","Plantae","Leguminosae-Mim.","Albizia","polycephala","Albizia polycephala","(Benth.) Killip ex Record","Bocage, A.","2018","08",NA,"Lima, V.C.; et al.; et al.","1998",NA,NA,"Brasil","Pernambuco","Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,NA,"IPA0065538",NA,"Plantae",NA,"s.n.","Southern America",NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA
