"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"717","2016-04-29 09:15:00-03","MO","MOBOT","1929309","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas","Fuentes Claros 5744","2003","11","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, cabeceras del Yana Mayu, al E de Virgen del Rosario.","-68.7130556","-14.6016667",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-09","1",NA,NA
"718","2008-05-27 22:02:00-03","MO","MOBOT","1951569","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"B. Aguilar|et al.","Aguilar 34","2003","2","5","Bolivia","La Paz","Nor Yungas","Estacion Biologica de Tunquini, cerrania Hornuni Bajo, primera estacion climatica. Bosque Humedo Montano de los Yungas.",NA,NA,NA,NA,"1919.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-06-09 11:00:00-03","MO","MOBOT","2102909","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"A. Antezana|et al.","Antezana Diaz 298","2004","5","16","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, 0,5 Km N del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp., Melastomataceae spp., Myrtaceae spp.y Helicostylis tovarensis; ladera SW, pendiente 75%. Parcela de muestreo 119 (0,1 ha).","-68.4922222","-15.0866666",NA,NA,"1430.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","2",NA,NA
"720","2008-05-27 22:02:00-03","MO","MOBOT","2113071","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"J. Evangelista Oliveira","Oliveira 636","1941","12","6","Brazil",NA,NA,"Capoeira. Estação Experimental. Belo Horizonte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2009-10-17 07:00:00-03","MO","MOBOT","2113073","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 6413","1994",NA,NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Entrada del parque. En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2009-10-17 07:00:00-03","MO","MOBOT","2113078","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 6379","1994",NA,NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Camino al Cerro Muralla. En el cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2009-10-17 07:00:00-03","MO","MOBOT","2113201","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 7208","1995","8","20","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. En la entrada a la parte histórica. Orillas de bosque degradado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2009-10-17 07:00:00-03","MO","MOBOT","2113204","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 6005","1993","2","5","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Cercanias del Bungalow. Orillas de bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2009-10-17 07:00:00-03","MO","MOBOT","2113207","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 7022","1995","6","8","Paraguay","Amambay",NA,"Parque nacional Cerro Cora, Entrada a la parte histórica. Campo cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2009-10-17 07:00:00-03","MO","MOBOT","2113984","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 6340","1994","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Al costada de la pista de aviación. Orillas de bosque degradado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2009-10-17 07:00:00-03","MO","MOBOT","2114892","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 6335","1994","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Al costado de la pista de aviación. Orillas de bosque degradado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2009-10-17 07:00:00-03","MO","MOBOT","2116726","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 6374","1994","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Camino al Cerro Muralla. En el cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2009-10-17 07:00:00-03","MO","MOBOT","2116744","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Nélida Soria","Soria Rey 6529","1994","3",NA,"Paraguay","San Pedro",NA,"Estancia Alegria. Orillas de bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2008-05-27 22:02:00-03","MO","MOBOT","2117339","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"FONSECA","FONSECA s.n.","1945","8","12","Brazil","Minas Gerais",NA,"Belo Horizonte. Parque da Estaç6o Experimental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2009-12-04 16:26:00-02","MO","MOBOT","2117355","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas","Hatschbach 72808","2002","5","10","Brazil","Mato Grosso do Sul",NA,"Eldorado, arredores; cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2014-12-01 18:44:00-02","MO","MOBOT","2117434","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"A.E. Brina|L.V. Costa","Brina s.n.","1995","6","6","Brazil","Minas Gerais",NA,"Mata semidecídua. APA Carste de Lagoa Santa, Matozinho, Fazenda Cauaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2014-12-01 18:44:00-02","MO","MOBOT","2117438","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"A.E. Brina|L.V. Costa","Brina s.n.","1995","12","19","Brazil","Minas Gerais",NA,"Pasto com cerrado. APA Carste de Lagoa Santa, Matozinho, fazenda Cauaia, Sumidouro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2014-12-01 18:44:00-02","MO","MOBOT","2117440","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"A.E. Brina|L.V. Costa","Brina s.n.","1995","4","5","Brazil","Minas Gerais",NA,"Mata semidecídua. APA Carste de lagoa Santa, Matozinho, fazenda Cauaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2013-01-12 05:18:00-02","MO","MOBOT","2117442","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Peter Clausen","Clausen s.n.","1842","9","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2008-05-27 22:02:00-03","MO","MOBOT","2117444","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff (MO)",NA,NA,NA,"Marín","Marin 611a","1997","9","12","Paraguay","Canindeyú",NA,"Aguara-Ñu. 72000/27800. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2008-05-27 22:02:00-03","MO","MOBOT","55907","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini|Rosa Degen","Zardini 3668","1987","10","28","Paraguay","Cordillera",NA,"Cerro Tobati. En bosque.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-76","3",NA,NA
"738","2020-06-08 21:20:00-03","MO","MOBOT","2377812","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"A. Antezana|et al.","Antezana Diaz 228","2004","5","16","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, 0,5 Km N del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp., Melastomataceae spp., Myrtaceae spp.y Helicostylis tovarensis; ladera SW, pendiente 75%. Parcela de muestreo 119 (0,1 ha).","-68.4922222","-15.0866666",NA,NA,"1430.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","1",NA,NA
"739","2012-04-12 05:10:00-03","MO","MOBOT","2761489","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|et al.","Fuentes Claros 9099","2005","6","29","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Fuertecillo, entre Tokoake y Carjata Bosque subandino superior pluvial transicionando a estacional con poco Dictyocaryum lamarckianum, Cedrela sp, Lauraceas y Moraceas. Inventario fitosociologico Madidi 50. Plantas alcoholizadas.","-68.92944","-14.59777",NA,NA,"1955.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-84","3",NA,NA
"740","2012-04-12 05:10:00-03","MO","MOBOT","2766288","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|Evert Cuevas|Ramiro Cuevas","Fuentes Claros 9372","2005","7","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Wilinculín, subiendo del rio Mojos, entre Mojos y Charopampa. Bosque subandino superior estacional humedo con Juglans boliviana y Cariniana estrellensis. Inventario fitosociologico Madidi 57. Plantas alcoholizadas.","-68.83888","-14.55777",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-93","5",NA,NA
"741","2012-04-12 05:10:00-03","MO","MOBOT","2766348","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes","Fuentes Claros 9449","2005","7","5","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Mojos, entre Mojos y Charopampa. Bosque de yungas subandino superior, estacional, humedo con Juglans boliviana y Pseudolmedia. Inventario fitosociologico Madidi 58. Plantas alcoholizadas.","-68.8325","-14.5575",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-94","3",NA,NA
"742","2008-05-27 22:02:00-03","MO","MOBOT","3140412","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Quinet & L.C.S. Assis",NA,NA,NA,"FORZZA","FORZZA 1894","2001",NA,NA,"Brazil","Minas Gerais",NA,"Município de Descoberto. Reserva Biológica da Represa do Grama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2008-05-27 22:02:00-03","MO","MOBOT","3140576","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H.v.d. Werff",NA,NA,NA,"E.L. Barbosa","Barbosa 1020","2005",NA,NA,"Brazil","Paraná",NA,"Fazenda Sesmaria (Mun. Bocaiúva do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2008-05-27 22:02:00-03","MO","MOBOT","3140877","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","L. P.S. Assii",NA,NA,NA,"ASSIS","ASSIS 623","2002","9","29","Brazil","Minas Gerais",NA,"Municipio de Barroso. Mata do Baú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2008-05-27 22:02:00-03","MO","MOBOT","3140983","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","L. L.S. Assis",NA,NA,NA,"ASSIS","ASSIS 893","2004","1","5","Brazil","Minas Gerais",NA,"Municipio de Barroso. Mata do Baú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2008-05-27 22:02:00-03","MO","MOBOT","3141057","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","L.P.S. Assis",NA,NA,NA,"ASSIS","ASSIS 692","2003","2","18","Brazil","Minas Gerais",NA,"Municipio de Barroso. Mata do Baú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2008-05-27 22:02:00-03","MO","MOBOT","3141070","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","L.C.S. Assis",NA,NA,NA,"ASSIS","ASSIS 834","2003","5","24","Brazil","Minas Gerais",NA,"Municipio de Barroso. Mata do Baú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2016-12-17 05:24:00-02","MO","MOBOT","3288210","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|A. T. Fernández C.|I. Loza|Modesto Chambi|Rubén Cuqui","Fuentes Claros 11369","2007","4","24","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, sector Fuertecillo, por el camino a Queara. Bosque de yungas montano inferior pluvial transicionando a estacional. Parcela temporal 216 (0.1 ha). Plantas secadas en campo.","-68.93527","-14.60027",NA,NA,"1930.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-19","5",NA,NA
"749","2011-08-20 09:48:00-03","MO","MOBOT","3295295","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Fuentes (LPB)",NA,NA,NA,"L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Cayola Pérez 2610","2007","4","25","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara. Bosque de yungas montano inferior pluvial. Ladera ondulada. Parcela temporal 223 (0.1 ha).","-68.9277778","-14.5972222",NA,NA,"1752.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-01","4",NA,NA
"750","2013-05-30 05:39:00-03","MO","MOBOT","3429056","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","L.C.S. Assis",NA,NA,NA,"Leandro C. S. Assis","Assis 1055","2004","7","1","Brazil","Minas Gerais",NA,"Lima Duarte: Arredores do Parque Estadual do Ibitipoca. Na estrada, a 500 m de distância da portaria do Parque Estadual do Ibitipoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2008-05-27 22:02:00-03","MO","MOBOT","47480","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"Mirtha Ortiz|Elsa M. Zardini","Ortiz 674","1987","10","21","Paraguay","Paraguarí",NA,"Costa II Cerro Palacios. Al pié del cerro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2008-05-27 22:02:00-03","MO","MOBOT","55693","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini|Rosa Degen","Zardini 3462","1987","10","2","Paraguay","Cordillera",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-56","6",NA,NA
"753","2008-05-27 22:02:00-03","MO","MOBOT","55939","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini|Rosa Degen","Zardini 3682","1987","10","28","Paraguay","Cordillera",NA,"Cerro Tobati. En bosque.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-76","3",NA,NA
"754","2008-05-27 22:02:00-03","MO","MOBOT","56019","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 7881","1988","11","1","Paraguay","Caazapá",NA,"Tavaí. East of Destacamento. Small (100 has.) patch of tall forest.","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-110","3",NA,NA
"755","2008-05-27 22:02:00-03","MO","MOBOT","56357","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 4080","1988","1","6","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerrado cercano a la administración.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-3","3",NA,NA
"756","2008-05-27 22:02:00-03","MO","MOBOT","800689","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"William J. Hahn|et al.","Hahn 1249","1983","3","19","Paraguay","Amambay",NA,"Paso Ñande-jara; heavily lumbered forest. Dominants at one time were Aspidosperma polyneuron, Parapiptadenia, Tabebuia and Balfourodendron.","-56.08333","-22.66666",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-19","10",NA,NA
"757","2008-05-27 22:02:00-03","MO","MOBOT","806052","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"Marko Lewis","Lewis 38028","1990","11","20","Bolivia","La Paz","Sud Yungas","Cerro Pelado - - Along the road between Marimonos and Quiquibey in the area of Cerro Pelado. ca. 20 km NE of Palos Blancos. Grassy and shrubby slopes on upper ridges. Somewhat similar habitat to that found near the summit of Amboró.","-67.16666","-15.5",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","10",NA,NA
"758","2012-11-29 14:38:00-02","MO","MOBOT","978082","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff",NA,NA,NA,"Nélida Soria","Soria Rey 5953","1993","2","5","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, entrada al parque, 3 kmde la Administración.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"759","2012-11-29 14:35:00-02","MO","MOBOT","978099","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff",NA,NA,NA,"Nélida Soria","Soria Rey 5975","1993","2",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, Cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"760","2012-11-29 14:34:00-02","MO","MOBOT","981282","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff",NA,NA,NA,"Nélida Soria","Soria Rey 6216","1993","6","25","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, frente a la rotonda de entrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"761","2012-11-29 14:28:00-02","MO","MOBOT","985626","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff",NA,NA,NA,"Nélida Soria","Soria Rey 5713","1992","11",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, entrada del Parque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"762","2012-11-29 14:33:00-02","MO","MOBOT","985654","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff",NA,NA,NA,"Nélida Soria","Soria Rey 5745","1992","11",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, camino a la Administración.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"763","2012-11-29 14:36:00-02","MO","MOBOT","985855","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff",NA,NA,NA,"Nélida Soria","Soria Rey 5775","1993","1","7","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, camino a la Col. Naranja jhai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"764","2012-11-29 14:28:00-02","MO","MOBOT","985864","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff",NA,NA,NA,"Nélida Soria","Soria Rey 5779","1993","1","7","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, camino a la Col. Naranja jhai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"765","2012-11-29 14:37:00-02","MO","MOBOT","985908","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. van der Werff",NA,NA,NA,"Nélida Soria","Soria Rey 5816","1993","1","7","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, entrada del Parque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"766","2008-05-27 22:02:00-03","MO","MOBOT","55827","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini|Mirtha Ortiz","Zardini 3604","1987","10","21","Paraguay","Paraguarí",NA,"Compañia Costa Segunda, Cerro Palacios.","-57.18333","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-72","4",NA,NA
