"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet","typeStatus","sex"
"98","2020-12-21 16:32:18-03","MBM","MBM","18124","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Lourteig, A.","Hatschbach, G.","26230",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Barigui","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM018124","MBM018124",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:32:18-03","MBM","MBM","221453","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Lourteig, A.","Dombrowski, L.T.; et al.; et al.","3481",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM221453",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:32:18-03","MBM","MBM","221451","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Dombrowski, L.T.","Dombrowski, L.T.","10065",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM221451",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:32:18-03","MBM","MBM","221450","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Dombrowski, L.T.","Dombrowski, L.T.","9861",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM221450",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:32:18-03","MBM","MBM","221452","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Lourteig, A.","Saito, Y.; et al.; et al.","504",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","São Roque","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM221452",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:32:18-03","MBM","MBM","1597","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Lourteig, A.","Hatschbach, G.","25359",NA,NA,NA,"Southern America","Brazil","Paraná","Rebouças","Rio Potinga","-50.692798614502","-25.6205997467041",NA,NA,NA,NA,"MBM001597","MBM001597",NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:32:18-03","MBM","MBM","8507","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Lourteig, A.","Hatschbach, G.","17646",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Colônia Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM008507","MBM008507",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:32:18-03","MBM","MBM","124562","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Britez, R.M.; et al.; et al.","1151",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM124562","MBM124562",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:32:18-03","MBM","MBM","124563","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Britez, R.M.; et al.; et al.","907",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM124563","MBM124563",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:32:18-03","MBM","MBM","221446","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Britez, R.M.; et al.; et al.","1151",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM221446",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:32:18-03","MBM","MBM","221449","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Britez, R.M.; et al.; et al.","907",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM221449",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:32:18-03","MBM","MBM","221454","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Britez, R.M.","Britez, R.M.","209",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM221454",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:32:18-03","MBM","MBM","25197","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Lourteig, A.","Hatschbach, G.","30985",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM025197","MBM025197",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:32:18-03","MBM","MBM","280598","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Smith, S.F.","Scur, L.","1021","2003","01","14","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM280598","MBM280598",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:32:18-03","MBM","MBM","283973","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Smith, S.F.","Scur, L.","1009","2003","01","09","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM283973","MBM283973",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:32:18-03","MBM","MBM","130896","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Falkenberg, D.B.","Falkenberg, D.B.","2303",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Bom Jardim da Serra","Serra do Rio do Rastro","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"MBM130896","MBM130896",NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-09-05 02:44:41-03","MNHN","RECOLNAT_MNHN_P","P05141482","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"Pereira, E.|Hatschbach, G.",NA,"1963","11","17",NA,"Brasil","Paraná","Guarapuava","Aguas Sta. Clara.","-51.4580993652344","-25.395299911499",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05141482' target='other'> <mi>dwc_moreinfo</mi></a>","P05141482","P05141482_01",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,"7989",NA,NA,NA,NA,NA,NA
"115","2015-09-05 02:44:43-03","MNHN","RECOLNAT_MNHN_P","P05141495","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.",NA,"Trinta, Z.A.|(1845), Fromm",NA,"1964","4","20",NA,"Brasil","Minas Gerais","Pedra Azul","Pedra da Conceição.","-41.2971992492676","-16.0053005218506",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05141495' target='other'> <mi>dwc_moreinfo</mi></a>","P05141495","P05141495_01",NA,"39993","auto",NA,NA,NA,NA,NA,NA,NA,"769",NA,NA,NA,NA,NA,NA
"116","2015-09-05 02:49:26-03","MNHN","RECOLNAT_MNHN_P","P05140643","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Lourteig, A.",NA,"1967","12","15",NA,"Brasil","Paraná","Cardoso Moreira","Camino a Lajes, 12km de S. Joaquim",NA,NA,"1000",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140643' target='other'> <mi>dwc_moreinfo</mi></a>","P05140643","P05140643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2206",NA,NA,NA,NA,NA,NA
"117","2015-09-05 02:49:26-03","MNHN","RECOLNAT_MNHN_P","P05140644","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Rambo, B.",NA,"1950","1","30",NA,"Brasil","Rio Grande do Sul",NA,"Tambesinho",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140644' target='other'> <mi>dwc_moreinfo</mi></a>","P05140644","P05140644_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45581",NA,NA,NA,NA,NA,NA
"118","2015-09-05 02:49:26-03","MNHN","RECOLNAT_MNHN_P","P05140645","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Rambo, B.",NA,"1950","2","7",NA,"Brasil","Rio Grande do Sul",NA,"Stª. Rita pr. Farroupilha",NA,NA,"700",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140645' target='other'> <mi>dwc_moreinfo</mi></a>","P05140645","P05140645_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SJ 45691",NA,NA,NA,NA,NA,NA
"119","2015-09-05 02:50:33-03","MNHN","RECOLNAT_MNHN_P","P05140660","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Reitz, R.|Klein, R.",NA,"1959","1","13",NA,"Brasil","Paraná","Cardoso Moreira","Fazenda da Laranja, Bom Jardim",NA,NA,"1400",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140660' target='other'> <mi>dwc_moreinfo</mi></a>","P05140660","P05140660_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8179",NA,NA,NA,NA,NA,NA
"120","2015-09-05 02:50:34-03","MNHN","RECOLNAT_MNHN_P","P05140663","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Saito, Y.|Pereira, M.L.",NA,"1964","10","1",NA,"Brasil","Paraná",NA,"São Roque- Piraquara, lado esquerdo da estr. de ferro Ctba. Paranaguá",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140663' target='other'> <mi>dwc_moreinfo</mi></a>","P05140663","P05140663_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5040101",NA,NA,NA,NA,NA,NA
"121","2015-09-05 02:50:34-03","MNHN","RECOLNAT_MNHN_P","P05140666","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Smith, L.B.|Reitz, R.",NA,"1965","1","5",NA,"Brasil","Santa Catarina","São Joaquim","Bog, 10km south of São Joaquim.","-49.93333","-28.35","1200","1300","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140666' target='other'> <mi>dwc_moreinfo</mi></a>","P05140666","P05140666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14302",NA,NA,NA,NA,NA,NA
"122","2015-09-05 02:50:34-03","MNHN","RECOLNAT_MNHN_P","P05140667","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Smith, L.B.|Reitz, R.",NA,"1965","1","5",NA,"Brasil","Santa Catarina","São Joaquim","10km south of São Joaquim","-49.93333","-28.35","1200","1300","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140667' target='other'> <mi>dwc_moreinfo</mi></a>","P05140667","P05140667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14302",NA,NA,NA,NA,NA,NA
"123","2015-09-05 02:50:35-03","MNHN","RECOLNAT_MNHN_P","P05140675","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Ule, E.",NA,"1890","1","1",NA,"Brasil","Santa Catarina",NA,"Brésil. No pendor da Serra do Oratorio",NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140675' target='other'> <mi>dwc_moreinfo</mi></a>","P05140675","P05140675_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1463",NA,NA,NA,NA,NA,NA
"124","2015-09-05 02:50:36-03","MNHN","RECOLNAT_MNHN_P","P05140676","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Ule, E.",NA,"1891","2","1",NA,"Brasil","Santa Catarina",NA,"Estado de Sta. Catharina. Em pantanos do Campo de Capivare azima da Serra Geral.",NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140676' target='other'> <mi>dwc_moreinfo</mi></a>","P05140676","P05140676_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1755",NA,NA,NA,NA,NA,NA
"125","2015-09-05 02:50:34-03","MNHN","RECOLNAT_MNHN_P","P05140662","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Reitz, R.|Klein, R.",NA,"1962","4","22",NA,"Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799","750",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140662' target='other'> <mi>dwc_moreinfo</mi></a>","P05140662","P05140662_01",NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA,"12768",NA,NA,NA,NA,NA,NA
"126","2015-09-05 02:50:35-03","MNHN","RECOLNAT_MNHN_P","P05140671","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Smith, L.B.|Reitz, R.",NA,"1957","1","15",NA,"Brasil","Santa Catarina","Lages","14km east of Lages on the road to Painel","-50.326099395752","-27.8160991668701","900","1000","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140671' target='other'> <mi>dwc_moreinfo</mi></a>","P05140671","P05140671_01",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,"10081",NA,NA,NA,NA,NA,NA
"127","2015-09-05 02:50:34-03","MNHN","RECOLNAT_MNHN_P","P05140665","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Smith, L.B.|Reitz, R.",NA,"1956","12","23",NA,"Brasil","Santa Catarina","Caçador","52km west of Caçador, near the eastern edge of the campos of Palmas","-51.0149993896484","-26.7752990722656","1000","1200","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140665' target='other'> <mi>dwc_moreinfo</mi></a>","P05140665","P05140665_01",NA,"38516","auto",NA,NA,NA,NA,NA,NA,NA,"9142",NA,NA,NA,NA,NA,NA
"128","2015-09-05 02:49:29-03","MNHN","RECOLNAT_MNHN_P","P05140657","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1971","2","1",NA,"Brasil","Paraná","Curitiba","Barigui.","-49.2731018066406","-25.4277992248535",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140657' target='other'> <mi>dwc_moreinfo</mi></a>","P05140657","P05140657_01",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,"26230",NA,NA,NA,NA,NA,NA
"129","2015-09-05 02:50:34-03","MNHN","RECOLNAT_MNHN_P","P05140664","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Smith, L.B.|Klein, R.",NA,"1956","12","3",NA,"Brasil","Santa Catarina","Lages","Bog along the Estrada de Rodagem Federal, south of Lajes.","-50.326099395752","-27.8160991668701","900",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140664' target='other'> <mi>dwc_moreinfo</mi></a>","P05140664","P05140664_01",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,"8157",NA,NA,NA,NA,NA,NA
"130","2015-09-05 02:50:35-03","MNHN","RECOLNAT_MNHN_P","P05140672","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Smith, L.B.|Klein, R.",NA,"1957","1","31",NA,"Brasil","Santa Catarina","Campo Alegre","Boggy stream, between Postema and Morro Iquererim.","-49.2655982971191","-26.1924991607666","900","1000","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140672' target='other'> <mi>dwc_moreinfo</mi></a>","P05140672","P05140672_01",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,"10512",NA,NA,NA,NA,NA,NA
"131","2015-09-05 02:50:33-03","MNHN","RECOLNAT_MNHN_P","P05140659","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Rambo, B.",NA,"1950","2","7",NA,"Brasil","Rio Grande do Sul","Arambaré","Brésil, Rio Grande do Sul, Sta. Rita prope FArroupilha.","-51.4977989196777","-30.9150009155273","700",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140659' target='other'> <mi>dwc_moreinfo</mi></a>","P05140659","P05140659_01",NA,"24311","auto",NA,NA,NA,NA,NA,NA,NA,"45691",NA,NA,NA,NA,NA,NA
"132","2015-09-05 02:49:27-03","MNHN","RECOLNAT_MNHN_P","P05140648","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Glaziou, A.",NA,"1893","6","4",NA,"Brasil","Rio de Janeiro","Paraty","Brésil (Rio-Janeiro) Paratimirim, au pied de la Serra.","-44.7131004333496","-23.2178001403809",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140648' target='other'> <mi>dwc_moreinfo</mi></a>","P05140648","P05140648_01",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,"19165 a",NA,NA,NA,NA,NA,NA
"133","2015-09-05 02:49:26-03","MNHN","RECOLNAT_MNHN_P","P05140646","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Dombrowski, L.T.|Kuniyoshi, Y.S.",NA,"1966","11","1",NA,"Brasil","Paraná","Mandirituba","Capocú","-49.326099395752","-25.7789001464844",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140646' target='other'> <mi>dwc_moreinfo</mi></a>","P05140646","P05140646_01",NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,"2156",NA,NA,NA,NA,NA,NA
"134","2015-09-05 02:49:28-03","MNHN","RECOLNAT_MNHN_P","P05140654","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1967","10","30",NA,"Brasil","Paraná","São José dos Pinhais","Cel. Roseira","-49.2064018249512","-25.5347003936768",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140654' target='other'> <mi>dwc_moreinfo</mi></a>","P05140654","P05140654_01",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,"17646",NA,NA,NA,NA,NA,NA
"135","2015-09-05 02:50:35-03","MNHN","RECOLNAT_MNHN_P","P05140673","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Stawiarski, V.",NA,"1951","12","1",NA,"Brasil","Paraná","União da Vitória","Distrito de Bituruna, Fazenda Etiene.","-51.0863990783691","-26.2299995422363","1200",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140673' target='other'> <mi>dwc_moreinfo</mi></a>","P05140673","P05140673_01",NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-09-05 02:50:34-03","MNHN","RECOLNAT_MNHN_P","P05140668","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Smith, L.B.|Reitz, R.|Caldato, L.",NA,"1956","12","26",NA,"Brasil","Santa Catarina","Chapecó","Fazenda Campo São Vicente, 24km west Campo Erê","-52.6183013916016","-27.096399307251","900","1000","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140668' target='other'> <mi>dwc_moreinfo</mi></a>","P05140668","P05140668_01",NA,"22671","auto",NA,NA,NA,NA,NA,NA,NA,"9505",NA,NA,NA,NA,NA,NA
"137","2015-09-05 02:50:33-03","MNHN","RECOLNAT_MNHN_P","P05140661","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Reitz|Klein",NA,"1958","12","10",NA,"Brasil","Santa Catarina","São Joaquim","Fazenda da Laranja, Bom Jardim.","-49.9317016601562","-28.2938995361328","1400",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140661' target='other'> <mi>dwc_moreinfo</mi></a>","P05140661","P05140661_01",NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,"7712",NA,NA,NA,NA,NA,NA
"138","2015-09-05 02:49:26-03","MNHN","RECOLNAT_MNHN_P","P05140642","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1977","12","26",NA,"Brasil","Paraná","Piraquara","Guarituba","-49.0633010864258","-25.4416999816895",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140642' target='other'> <mi>dwc_moreinfo</mi></a>","P05140642","P05140642_01",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,"41105",NA,NA,NA,NA,NA,NA
"139","2015-09-05 02:49:27-03","MNHN","RECOLNAT_MNHN_P","P05140647","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Dombrowski, L.T.|Kuniyoshi, Y.S.",NA,"1971","5","20",NA,"Brasil","Paraná","Piraquara","I.H.M.","-49.0633010864258","-25.4416999816895",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140647' target='other'> <mi>dwc_moreinfo</mi></a>","P05140647","P05140647_01",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,"3481",NA,NA,NA,NA,NA,NA
"140","2015-09-05 02:49:27-03","MNHN","RECOLNAT_MNHN_P","P05140649","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1957","12","4",NA,"Brasil","Paraná","Campo Largo","João Eugenio","-49.5283012390137","-25.4585990905762",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140649' target='other'> <mi>dwc_moreinfo</mi></a>","P05140649","P05140649_01",NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,"4865",NA,NA,NA,NA,NA,NA
"141","2015-09-05 02:49:28-03","MNHN","RECOLNAT_MNHN_P","P05140651","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1962","3","21",NA,"Brasil","Paraná","Ponta Grossa","Parque vila Velha","-50.1618995666504","-25.0949993133545","820",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140651' target='other'> <mi>dwc_moreinfo</mi></a>","P05140651","P05140651_01",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,"8589",NA,NA,NA,NA,NA,NA
"142","2015-09-05 02:49:27-03","MNHN","RECOLNAT_MNHN_P","P05140650","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1962","12","21",NA,"Brasil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545","820",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140650' target='other'> <mi>dwc_moreinfo</mi></a>","P05140650","P05140650_01",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,"8589",NA,NA,NA,NA,NA,NA
"143","2015-09-05 02:49:25-03","MNHN","RECOLNAT_MNHN_P","P05140640","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.",NA,"Hatschbach, G.",NA,"1972","12","14",NA,"Brasil","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140640' target='other'> <mi>dwc_moreinfo</mi></a>","P05140640","P05140640_01",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,"30985",NA,NA,NA,NA,NA,NA
