"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"513","2018-05-17 05:28:00-03","MO","MOBOT","2293758","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R., V-","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3152","2002","3","9","Argentina","San Pedro","Parque Provincial Moconá, costa del río Uruguay, Piedra Bugre","-53.88333","-27.15",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","295393","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 13734","1989","7","23","Paraguay",NA,"Cordillera de Ybytyruzú. Base del Cerro Mymy, camino a Cerro Polilla.","-56.16666","-25.91666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"127","4",NA
"515","2008-05-27 22:02:00-03","MO","MOBOT","1002260","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Leongino Guerrero","Zardini 42699","1995","5","27","Paraguay",NA,"Estancia San Pedro. South of Estancia Río Bonito. Tall forest.","-54.8","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1005","4",NA
"516","2008-05-27 22:02:00-03","MO","MOBOT","1125801","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Leongino Guerrero","Zardini 44617","1996","2","27","Paraguay",NA,"Estancia Río Bonito. Forest II around Río Bonito. Tall forest.","-54.80472","-25.63194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1052","4",NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","1126074","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|M. Vera","Zardini 44817","1996","2","29","Paraguay",NA,"South of Santa Lucía. Tall forest.","-54.99666","-25.74833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1057","4",NA
"518","2019-06-19 10:44:00-03","MO","MOBOT","1263771","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","J.C. Solomon (MO)","Elsa M. Zardini|A. Benítez","Zardini 47366","1997","11","24","Paraguay",NA,"National Park Caaguazú. Tall forest.","-55.4430555","-26.0977777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1117","1",NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","1264144","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|A. Benítez","Zardini 47458","1997","11","24","Paraguay",NA,"National Park Caaguazú. Tall forest.","-55.50666","-26.08111",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1119","4",NA
"520","2008-05-27 22:02:00-03","MO","MOBOT","1306069","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","N.P. Taylor (K)","Elsa M. Zardini|Isabelino Chaparro","Zardini 48865","1998","6","12","Paraguay",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 1 km W of Jejuí-Mí. Inundated savanna and bordering forest on sandy light soil.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1147","4",NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","1306146","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Daniela Zappi (K)","Elsa M. Zardini|G. Hellman","Zardini 48908","1998","7","22","Paraguay",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest and swamps with tree ferns up to 8 m tall.","-55.48361","-25.53888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1149","4",NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","1307021","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|G. Hellman","Zardini 48996","1998","7","23","Paraguay",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest, including permanent plots of the School of Forestry of Paraguay/Universität de Freiburg of Germany.","-55.53","-25.68305",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1150","4",NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","1392671","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Isabelino Chaparro","Zardini 50530","1999","5","25","Paraguay",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Jejuí-Mí. Tall forest on red sandy soil.","-55.52777","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1172","4",NA
"524","2008-05-27 22:02:00-03","MO","MOBOT","1393798","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Isabelino Chaparro","Zardini 50912","1999","5","28","Paraguay",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni: around Jejuí-Mí. Tall forest on red sandy soil.","-55.52777","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1175","4",NA
"525","2008-05-27 22:02:00-03","MO","MOBOT","1421249","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R.","Elsa M. Zardini|R. Brítez","Zardini 53199","1999","12","16","Paraguay",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.","-55.77055","-26.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1194","4",NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","1513836","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Idilfo Franco","Zardini 54816","2000","8","26","Paraguay",NA,"Around Jejui-Mí. Tall forest and inundated forest.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1213","4",NA
"527","2013-10-08 09:28:00-03","MO","MOBOT","1529847","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","M. Nee","Michael H. Nee","Nee 47061","1996","8","25","Bolivia",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.3333333","-17.8",NA,NA,"475.00000000",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"528","2008-05-27 22:02:00-03","MO","MOBOT","1530574","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","M. Nee","Michael H. Nee","Nee 49369",NA,NA,NA,"Bolivia",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2013-10-05 06:33:00-03","MO","MOBOT","1823715","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","G. Davidse & J. Solomon","Gerrit Davidse|Ángel C. González","Davidse 13690","1977","6","6","Venezuela",NA,"Distrito Páez; near the upper limit of the flood basin of the El Guapo Represa below the junction of the Río Guapo and Río Guayas, ca. 11 km SW (in a straight line) of El Guapo; forested canyon bottom along the Río Guapo.",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,"Miranda",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1281",NA,NA
"530","2010-04-23 21:39:00-03","MO","MOBOT","2197055","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R., /07/","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1308","1996","10","14","Argentina","Eldorado","Ruta Prov. 17, 65 Km de Dos Hermanas camino a Eldorado","-54.2","-26.38333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2013-01-28 05:13:00-02","MO","MOBOT","2197080","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"René Guillén V.","Guillén Villarroel 144",NA,NA,NA,"Argentina","Guaraní","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2009-08-21 04:37:00-03","MO","MOBOT","2197108","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1070","1999","5","6","Argentina","Guaraní","Camino a Colonia La Flor, picada","-54.13333","-27.1",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2011-03-15 06:34:00-03","MO","MOBOT","2197134","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Chiarini, F.","Gloria E. Barboza|Franco E. Chiarini|E. Marini","Barboza 1036","2004","5","15","Argentina","Guaraní","A 20 km del desvío sobre ruta nacional nº 14, hacia el Predio Guaraní",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2009-08-21 04:37:00-03","MO","MOBOT","2197159","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1228","1999","5","10","Argentina","San Pedro","Cruzando 2 km el puente sobre el Arroyo Yabotí hacia los obrajes, Ruta proyectada 102","-53.88333","-27.06666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2011-02-22 06:42:00-03","MO","MOBOT","2251294","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R.","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","Biganzoli 207","1998","7","23","Argentina","Cainguás","Predio UNLP : valle del arroyo Cuña Pirú. Picada desde enfrente al balneario hasta la escuela","-54.95","-27.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2011-03-24 17:27:00-03","MO","MOBOT","2251324","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Schinini, A.","Ricardo O. Vanni|M. Silvia Ferrucci|M. Gabriela López|S. Chiquizola","Vanni 2856","1991","8","9","Argentina","Iguazú","Parque Nacional Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2018-05-17 05:28:00-03","MO","MOBOT","2293737","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R., V-","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|Andres E. Johnson|M.A. Romero","Múlgura 3311","2002","3","13","Argentina","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í, alrededores de la casa","-54.11666","-25.96666",NA,NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2013-04-23 05:41:00-03","MO","MOBOT","2342581","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Schinini, A.","Ricardo O. Vanni|Brigitte Marazzi|M. Gabriela López|M. Silvia Ferrucci","Vanni 4561","2001","2","25","Argentina","San Pedro","Cruce Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2018-05-17 05:29:00-03","MO","MOBOT","2405519","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R., /07/","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5299","1995","3","6","Argentina","Libertador General San Martín","Gruta India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2017-08-25 05:21:00-03","MO","MOBOT","2405533","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|G.E. Pieszko|V. Revilla|F. Robledo|S. Valenzuela|O. Vebra","Tressens 5629","1996","8","23","Argentina","Guaraní","Predio Guaraní. Picada al arroyo Soberbio. Borde de selva, sobre picada","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2010-02-15 15:39:00-02","MO","MOBOT","2444057","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Kiesling, R.","F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","Biganzoli 888","2000","3","16","Argentina","Cainguás","Predio UNLP. Reserva Privada. Picada nueva en selva, linea de alta tensión.","-54.95","-27.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2014-11-20 05:44:00-02","MO","MOBOT","2488363","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Griselda Marín O.|Belén Jiménez","Marín Ojeda 317",NA,NA,NA,"Paraguay",NA,"Reserva Natural del Bosque Mbaracayú","-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2013-10-09 05:40:00-03","MO","MOBOT","294732","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 10845","1989","2","17","Paraguay",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"53","5",NA
"544","2014-08-13 11:32:00-03","MO","MOBOT","294768","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"David R. Brunner","Brunner 1803","1986","4","16","Paraguay",NA,"Centro Forestal Alto Paraná, 12 km al oeste del Puerto Presidente Stroessner. Bosque humedo de 25-35 m de altura, semi-deciduo. Suelo arsilloso, rojo, de origen basaltico.","-54.7","-25.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"86-9","3",NA
"545","2013-08-31 12:25:00-03","MO","MOBOT","294777","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Bruce K. Holst|George S. Bunting|Germán Carnevali","Holst 2297","1985","9","29","Venezuela",NA,"8-9 km from the redoma at Cata Beach, SW towards Cuyaga. Dry, semi- deciduous forest on very steep slope, directly facing the sea.","-67.7","10.4833333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Aragua",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-42","3",NA
"546","2013-10-09 05:40:00-03","MO","MOBOT","294928","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 11096","1989","2","17","Paraguay",NA,"Cordillera de Ybytyruzú. Cerro Acatí. Forest on southern slope of mountain.","-56.25","-25.91666",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"59","5",NA
"547","2008-05-27 22:02:00-03","MO","MOBOT","295000","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|A. Aguayo","Zardini 11144","1989","3","5","Paraguay",NA,"Road Melgarejo-Antena, 6 kms South of Melgarejo. Edge of forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"62","6",NA
"548","2013-10-09 05:40:00-03","MO","MOBOT","295021","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13281","1989","7","14","Paraguay",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest 2 km N of Antena.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"120","4",NA
"549","2008-05-27 22:02:00-03","MO","MOBOT","295028","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|R. Velázquez","Zardini 11228","1989","3","5","Paraguay",NA,"Road Melgarejo-Antena. Forest along eastern slopes.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"67","6",NA
"550","2008-05-27 22:02:00-03","MO","MOBOT","295065","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|U. Velázquez","Zardini 27817","1991","6","22","Paraguay",NA,"National Park Ybycu'í, 6 km south of northwestern corner of park, along tributary of Arroyo Mina. Gallery forest.","-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"591","4",NA
"551","2012-05-24 05:04:00-03","MO","MOBOT","295091","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","J. Solomon (MO)","Alwyn H. Gentry|Juan Revilla|Douglas C. Daly","Gentry 19131","1977","4","10","Peru",NA,"Santa Eulalia, 40 km E of Lima in valley of Río Rimac, dry cactus-dominated hillsides.","-76.678","-11.9",NA,NA,"1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,"Lima",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1054","1",NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","295113","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 11324","1989","3","5","Paraguay",NA,"Road Melgarejo-Antena. Forest along western slopes, 8 kms S of Melgarejo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"68","4",NA
"553","2008-05-27 22:02:00-03","MO","MOBOT","295154","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 13451","1989","7","14","Paraguay",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 6 kms N of Antena.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"123","6",NA
"554","2013-10-09 05:40:00-03","MO","MOBOT","295186","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13502","1989","7","14","Paraguay",NA,"Cordillera de Ybytyruzú. 15 kms N of Antena on road Melgarejo-Antena. Gallery forest.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"124","6",NA
"555","2013-10-09 05:40:00-03","MO","MOBOT","295234","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13581","1989","7","23","Paraguay",NA,"Cordillera de Ybytyruzú. Road to Polilla. Cerro Acatí. Forest.","-56.16666","-25.91666",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"125","4",NA
"556","2008-05-27 22:02:00-03","MO","MOBOT","295336","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D. Brunner (MO)","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59324","1987","9","24","Paraguay",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 2","-55.53333","-24.13333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-250","4",NA
"557","2008-05-27 22:02:00-03","MO","MOBOT","295361","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","A. Aguayo","Aguayo 239","1989","6","4","Paraguay",NA,"Parque Nacional Ybycu'í. Bosque sendero Arroyo Corrientes.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"11","5",NA
"558","2008-05-27 22:02:00-03","MO","MOBOT","295388","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","A. Aguayo","Aguayo 337","1989","6","11","Paraguay",NA,"Parque Nacional Ybycu'í. Sendero al mirador Bosque.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"14","5",NA
"559","2008-05-27 22:02:00-03","MO","MOBOT","295411","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|S. Velázquez","Zardini 13750","1989","7","23","Paraguay",NA,"Cordillera de Ybytyruzú. Cerro Mymy, camino a Cerro Polilla. Forest.","-56.16666","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"128","3",NA
"560","2013-10-09 05:40:00-03","MO","MOBOT","295425","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 14547","1989","9","27","Paraguay",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Tall forest 2 kms S of route to Coronel Oviedo.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"145","4",NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","295454","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 4943","1988","6","23","Paraguay",NA,"Parque Nacional Ybycuí. 1 km around administration area. In forest, up to 25 m tall.","-56.83333","-26.05",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"88-31","3",NA
"562","2008-05-27 22:02:00-03","MO","MOBOT","295473","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","William J. Hahn","Hahn 2255","1984","4","15","Paraguay",NA,NA,"-56.25","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2008-05-27 22:02:00-03","MO","MOBOT","295517","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|et al.","Zardini 11784","1989","3","18","Paraguay",NA,"Parque Nacional Ybycu'í. Forest on Arroyo Mina basin, 5 kms N of administration area.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"78","4",NA
"564","2013-10-09 05:40:00-03","MO","MOBOT","295537","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13865","1989","7","23","Paraguay",NA,"Cordillera de Ybytyruzú. Cerro Peró, near Destacamento Tororo, camino a Cerro Polilla. Forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"129","4",NA
