"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"50","2020-12-21 16:32:45-03","MBM","MBM","255355","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Amorim, A.M.","Krieger, L.","11200","1971","12","18","Southern America","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM255355","MBM255355",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:32:45-03","MBM","MBM","41299","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Anderson, W.R.","Hatschbach, G.","38060",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","Rodovia do Café, Rio Capivari","-50.4136009216309","-24.5093994140625",NA,NA,"MBM041299","MBM041299",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:32:45-03","MBM","MBM","216659","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Smith, S.F.","Wasum, R.; et al.; et al.","11413",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Ipiranga do Sul","Rod. BR-153","-52.426399230957","-27.9367008209229",NA,NA,"MBM216659","MBM216659",NA,NA,NA,NA,NA,NA,"9635","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:32:45-03","MBM","MBM","30365","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Anderson, W.R.","Hatschbach, G.","10910",NA,NA,NA,"Southern America","Brazil","Paraná","Almirante Tamandaré","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,"MBM030365","MBM030365",NA,NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:32:45-03","MBM","MBM","396132","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Barboza, E.","Engels, M.E.","2376","2014","03","30","Southern America","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,"Arbusto, ca. 50cm. Caule castanho. Folhas verdes discolores, com face abaxial levemente acastanhada. Flores amarelas.; Floresta Ombrófila Densa, em barranco onde era campo.","MBM396132","MBM396132",NA,NA,"2015","02","12",NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:32:45-03","MBM","MBM","82988","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Anderson, W.R.","Pedersen, T.M.","10971",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Palmeirinha","-51.4580993652344","-25.395299911499",NA,NA,"MBM082988","MBM082988",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:32:45-03","MBM","MBM","30377","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Anderson, W.R.","Hatschbach, G.; et al.; et al.","12287",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Estrada Jaguariaíva - Sengés","-49.7057991027832","-24.2511005401611",NA,NA,"MBM030377","MBM030377",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:32:45-03","MBM","MBM","125251","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Hatschbach, G.","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","52648",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Rod. BR-151, próximo ao Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,"MBM125251","MBM125251",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:32:45-03","MBM","MBM","113368","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Hatschbach, G.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","267",NA,NA,NA,"Southern America","Brazil","Paraná","Ortigueira","Córrego do Leão","-50.9494018554688","-24.2082996368408",NA,NA,"MBM113368","MBM113368",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:32:45-03","MBM","MBM","394508","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.",NA,"Silva, A.R.","s.n.","2012","05","07","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Medindo 43cm de altura; flores amarelas.; Em campo seco.","MBM394508","MBM394508",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:32:45-03","MBM","MBM","9892","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Anderson, W.R.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","21233",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM009892","MBM009892",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:32:45-03","MBM","MBM","42597","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Anderson, W.R.","Hatschbach, G.","3786",NA,NA,NA,"Southern America","Brazil","Paraná","São Jerônimo da Serra","Rio do Tigre","-50.7411003112793","-23.7275009155273",NA,NA,"MBM042597","MBM042597",NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:32:45-03","MBM","MBM","1417","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied. ex Descr.","Anderson, W.R.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13219",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","Rodovia do Café","-50.4136009216309","-24.5093994140625",NA,NA,"MBM001417","MBM001417",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"63","2015-09-05 08:43:42-03","MNHN","RECOLNAT_MNHN_P","P05597147","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"Hatschbach, G.",NA,"1970","1","31",NA,"Brasil","Paraná",NA,"Rio Guavirova, mun. Ponta Grossa.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597147' target='other'> <mi>dwc_moreinfo</mi></a>","P05597147","P05597147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23449",NA,NA,NA,NA
"64","2015-09-05 08:43:42-03","MNHN","RECOLNAT_MNHN_P","P05597149","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"Hatschbach|Haas, H.",NA,"1967","1","10",NA,"Brasil","Paraná","Almirante Tamandaré","Parque S. Maria.","-49.310001373291","-25.3246994018555","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597149' target='other'> <mi>dwc_moreinfo</mi></a>","P05597149","P05597149_01",NA,NA,NA,NA,NA,NA,"18684","auto",NA,NA,"15641",NA,NA,NA,NA
"65","2015-09-05 08:43:42-03","MNHN","RECOLNAT_MNHN_P","P05597148","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"Hatschbach, G.|Koczicki, C.",NA,"1969","3","10",NA,"Brasil","Paraná","Ponta Grossa","Parque Vila Velha.","-50.1618995666504","-25.0949993133545","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597148' target='other'> <mi>dwc_moreinfo</mi></a>","P05597148","P05597148_01",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,"21233",NA,NA,NA,NA
"66","2015-09-05 08:43:42-03","MNHN","RECOLNAT_MNHN_P","P05597150","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"Lindeman, J.|Haas, H.",NA,"1965","12","6",NA,"Brasil","Paraná","Tibagi","Rod. do Cafe.","-50.4136009216309","-24.5093994140625","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597150' target='other'> <mi>dwc_moreinfo</mi></a>","P05597150","P05597150_01",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,"13219",NA,NA,NA,NA
"67","2020-12-11 11:37:38-03","UFMG","BHCB","58021","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"Krieger, L","7723","1969","12",NA,"Southern America","Brasil","Paraná","Vila Velha",NA,NA,NA,NA,"Arbusto. Flor amarela","BHCB025916",NA,NA,NA,"1999","06","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:37:38-03","UFMG","BHCB","43873","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","1863","1996","07","18","Southern America","Brasil","Paraná","Tibagi","Estrada para o Salto Santa Rosa, Barreiro","-50.4136009216309","-24.5093994140625",NA,"Xilopodífera, pétalas com centro avermelhado, bordas amarelas.; Campo limpo","BHCB025915",NA,NA,NA,"1997",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"69","2021-02-11 17:19:29-03","UFPR","UPCB","17182","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Niedenzu","Hatschbach, G.","Hatschbach, G.","52648","1988","12","06",NA,"Brasil","Paraná","Jaguariaíva","BR 151, próximo ao rio das Mortes","-49.7057991027832","-24.2511005401611",NA,"Xilopodífera, ereta, até 1m, flor amarela. Campo seco, limpo..",NA,NA,NA,NA,"1988","01","01",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:19:29-03","UFPR","UPCB","61802","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Niedenzu","Hatschbach, G.","Kozera, C.","3373","2007","01","15",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Arbusto ca. 1,5m, frutos vermelhos, campo seco..",NA,NA,NA,NA,"2006","01","01",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:19:29-03","UFPR","UPCB","61803","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Niedenzu","Hatschbach, G.","Kozera, C.","2817","2006","01","05",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Arbusto ca. 1m, flores amarelo/alaranjadas, campo seco, proximidades de capão com araucária. Coleta com frutos Kozera, C. 3373..",NA,NA,NA,NA,"2006","01","01",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:19:29-03","UFPR","UPCB","61811","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Niedenzu","Hatschbach, G.","Kozera, C.","3354","2006","12","30",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Arbustiva, ca. 1m, flores amarelas, entre afloramentos de arenito, campo seco..",NA,NA,NA,NA,"2006","01","01",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:19:29-03","UFPR","UPCB","61771","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Niedenzu","Hatschbach, G.","Kozera, C.","3018","2006","02","14",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Arbusto com flores amarelas, ca. 1,5m, na transição entre campo seco-várzea..",NA,NA,NA,NA,"2006","01","01",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"74","2013-12-11 10:49:00-02","MO","MOBOT","100658920","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"Per Dusén","Dusén 16271",NA,NA,NA,"South America","Brazil","Paraná",NA,"Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1",NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","2855567","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","W. Anderson","Gert G. Hatschbach","Hatschbach 44596","1982","2","27","South America","Brazil","Paraná",NA,"Rod. dos Minerios, rio Barigui (mun. Alm. Tamandare). Campo encosta de colina.",NA,NA,NA,NA,NA,NA,"920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","2855621","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 52648","1988","12","6","South America","Brazil","Paraná",NA,"Rod. BR-151, próx. ao rio das Mortes (mun. Jaguari aiva). Campo sêco, limpo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-11-15 05:15:00-02","MO","MOBOT","2855700","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","W. Anderson","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 40915","1987","1","16","South America","Brazil","Paraná",NA,"Vila Velha. En quebrada boscosa con Araucaria. Ramas recostadas de 1.20 m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","2856400","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","W.R. Anderson","Gert G. Hatschbach","Hatschbach 13219","1965","12","6","South America","Brazil","Paraná",NA,"Rod. do Café (mun. Tibagi).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","2857388","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","W.R. Anderson","Troels M. Pedersen","Pedersen 10971","1975",NA,NA,"South America","Brazil","Paraná",NA,"Mun. Guarapuava: Palmeirinha. Thickets & rough grassland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","2857434","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","W.R. Anderson","Gert G. Hatschbach","Hatschbach 38060","1976","2","11","South America","Brazil","Paraná",NA,"Rod. do Café, rio Capivari (mun. Tibagi)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2009-08-21 21:06:00-03","MO","MOBOT","3163106","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","Stephen F. Smith em, IV.","Ronaldo Wasum|et al.","Wasum 11413","1995",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Ipiranga do Sul - BR 153. No campo- beira da mata.",NA,NA,NA,NA,NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-06-22 14:18:37-03","UNESP-IBILCE","SJRP","18306","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","W.R. Anderson","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Tibagi","estrada para o Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,"Xilopodífera, pétalas com centro avermelhado, bordas amarelas.;",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","56988","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","3332483","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"A. Butzke & M. Nodari","s.n.","1995","12","27","South America - Neotropics","Brazil","Ipiranga do Sul",NA,"BR 153",NA,NA,NA,NA,"US01871242","US01871242_01 US01871242_02","650",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"84","2020-09-12 05:00:02-03","US","US","2931558","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"R. Kummrow","889","1975","2","14","South America - Neotropics","Brazil","Colombo",NA,"Ressaca",NA,NA,NA,NA,"US01871246","US01871246_01 US01871246_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"85","2020-09-12 05:00:02-03","US","US","2564385","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"G. Hatschbach, J. Lindeman & H. Haas","13219","1965","12","3","South America - Neotropics","Brazil","Tibagi",NA,"Rod. do Café",NA,NA,NA,NA,"US01871249","US01871249_01 US01871249_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","2020-09-12 05:00:02-03","US","US","3334404","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"R. Wasum & et al.","s.n.","1995","12","27","South America - Neotropics","Brazil","Ipiranga do Sul",NA,"BR 153",NA,NA,NA,NA,"US01871243","US01871243_01 US01871243_02","730",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"87","2020-09-12 05:00:02-03","US","US","2931674","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"R. Kummrow","232","1974","1","30","South America - Neotropics","Brazil","Curitiba",NA,"Rio Atuba",NA,NA,NA,NA,"US01871247","US01871247_01 US01871247_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"88","2020-09-12 05:00:02-03","US","US","2743506","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"L. Smith & Klein, R.","11065","1957","2","8","South America - Neotropics","Brazil","Curitibanos",NA,"Butia campo, 21/22 Km east of Lebon Regis",NA,NA,NA,NA,"US01871251","US01871251_01 US01871251_02","700","900",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"89","2020-09-12 05:00:02-03","US","US","3125453","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"J. M. Silva","267","1987","12","1","South America - Neotropics","Brazil","Ortigueira",NA,"Córrego do Leão",NA,NA,NA,NA,"US01871245","US01871245_01 US01871245_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"90","2020-09-12 05:00:02-03","US","US","2758115","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"R. Reitz & D. Klein","17557","1965","12","12","South America - Neotropics","Brazil","Ponta Grossa",NA,"Arenitos, Vila Velha",NA,NA,NA,NA,"US01871248","US01871248_01 US01871248_02","900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"91","2020-09-12 05:00:02-03","US","US","3109896","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"G. Hatschbach & J. Cordeiro","52648","1988","12","6","South America - Neotropics","Brazil","Jaguariaíva",NA,"Rod. BR 1581, próximo ao Rio das Mortes",NA,NA,NA,NA,"US01871244","US01871244_01 US01871244_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2020-09-12 05:00:02-03","US","US","2509177","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"G. Hatschbach, L. Smith & R. Klein","12287","1965","1","18","South America - Neotropics","Brazil","Jaguariaíva",NA,"Estr. Jaguariaiva-Senges",NA,NA,NA,NA,"US01871250","US01871250_01 US01871250_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2019-10-29 10:07:59-03","UFPR","EFC","10360","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","Hatschbach, G.","Kozera, C.; Kozera, O.P.","2775","2005","12","19",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527",NA,"Arbusto com cerca de 50cm e flores amarelas. Entre afloramentos de arenitos em campo.","EFC010360",NA,"830","830","2006","01","01",NA,NA,NA,"-49.8071","-25.5527",NA,NA,NA,NA,NA
"94","2019-10-29 10:07:59-03","UFPR","EFC","13399","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","Miller, D.Z.; Ribeiro, C.L.","Miller, D.Z.; Ribeiro, C.L.","63","2014","11","07",NA,"Brasil","Paraná","Telêmaco Borba","U.H. Presidente Vargas","-50.6156005859375","-24.3239002227783",NA,"Arbusto, frutos rosados.","EFC013399",NA,NA,NA,"2014","11","27",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"95","2021-03-15 18:28:27-03","USP","SPF","19332","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","Anderson, WR","Kummrow, R","889","1975","02","14",NA,"Brasil","Paraná","Colombo","Ressaca; Campo.","-49.2242012023926","-25.2917003631592",NA,"Subarbusto, flores amarelas.","SPF00019332","SPF00019332 SPF00019332_1",NA,NA,"1980",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-15 18:28:27-03","USP","SPF","150780","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","Amorim, AMA","Krieger, L","11314","1971","12","20",NA,"Brasil","Paraná","Ponta Grossa","Campo sujo.","-50.1618995666504","-25.0949993133545",NA,"Arbusto sarmentoso. Flores amarelas; folha verde esbranquiçada.","SPF00150780","SPF00150780",NA,NA,"1999","06","07",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"97","2021-03-15 18:28:27-03","USP","SPF","19394","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.","Anderson, WR","Hatschbach, G","13219","1965","12","06",NA,"Brasil","Paraná","Tibagi","Rod. do Café.","-50.4136009216309","-24.5093994140625",NA,"Subarbusto do campo; pétalas amarelas; frutos avermelhados.","SPF00019394","SPF00019394",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"98","2019-10-07 09:31:59-03","UEFS","HUEFS","33120","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii","Nied.",NA,"Silva, J.M.","1863","1996","12","18",NA,"Brasil","Paraná","Tibagi","Estrada para o salto Santa Rosa, Barreiro.","-50.4136009216309","-24.5093994140625",NA,"Campo limpo.","HUEFS0033120","HUEFS0033120",NA,NA,NA,NA,NA,"Rosanae","56988","auto",NA,NA,NA,NA,NA,NA,NA
"99","2019-09-04 18:37:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii",NA,NA,"P. Dusén","7658",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"100","2019-09-04 18:33:56-03","F","FMNH-SEEDPLANTS","V0062695F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii",NA,NA,"P. Dusén","16183","1912","7","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0062695F","V0062695F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Syntype",NA,NA,NA
"101","2015-03-13 18:46:51-03","F","FMNH-SEEDPLANTS","V0222955F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0222955F","V0222955F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-03-13 18:46:51-03","F","FMNH-SEEDPLANTS","V0222956F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","dusenii","Heteropterys dusenii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0222956F","V0222956F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
