"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class"
"47","2020-12-21 16:43:43-03","MBM","MBM","232629","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Soares, A.; et al.; et al.","147","1997","09","16","Southern America","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"Árvore de sub-bosque, até 2,5m de fuste, Ponta do Tigre. Parque Estadual Marumbi.","MBM232629",NA,NA,NA,NA,"2009",NA,NA,NA,NA,"30514","auto",NA,NA,NA
"48","2020-12-21 16:43:43-03","MBM","MBM","124151","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, J.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","516","1988","04","12","Southern America","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Arbusto 1m, flor vinosa. Matinha nebular.","MBM124151",NA,"Morro 7","1200","1200","2009",NA,NA,NA,NA,"17116","auto",NA,NA,NA
"49","2020-12-21 16:43:44-03","MBM","MBM","301264","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, J.","Scheer, M.B.; et al.; et al.","613","2004","03","28","Southern America","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,"Arbustiva ereta 1,3m, flores roxas","MBM301264",NA,"Serra do Ibitiraque, Pico Itapiroca",NA,NA,"2009","07",NA,NA,NA,"55154","auto",NA,NA,NA
"50","2020-12-21 16:43:43-03","MBM","MBM","198466","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Ribas, O.S.; Schwedt, F.; Schwedt, F.","1445","1996","07","14","Southern America","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,"Subarbusto, 70 cm, flor vinosa. Mata da encosta do morro.","MBM198466",NA,"Serra do Ibitiraquire, subida para o Pico Paraná","1500","1700","2009",NA,NA,NA,NA,"55154","auto",NA,NA,NA
"51","2020-12-21 16:43:44-03","MBM","MBM","401884","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Marinero, F.","Lozano, E.D.; Canestraro, B.K.; Saridakis, D.P.; Canestraro, B.K.; Saridakis, D.P.","2975","2015","03","15","Southern America","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,"Arbusto, 80 cm, flores roxas, frutos roxos, interior da mata.; Floresta Ombrófila Densa, transição Montana para Altomontana.","MBM401884",NA,"Serra do Ibitiraquire, Subida para pico Caratuva",NA,NA,"2015",NA,NA,NA,NA,"55154","auto",NA,NA,NA
"52","2020-12-21 16:43:44-03","MBM","MBM","239124","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Cândido, L.C.; et al.; et al.","14","1999","03","12","Southern America","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,"Erva 60 cm, flores lilases. Interior de mata nebular","MBM239124",NA,"Serra de Araçatuba, Morro dos Perdidos","1200","1200","2009",NA,NA,NA,NA,"41937","auto",NA,NA,NA
"53","2020-12-21 16:43:44-03","MBM","MBM","284393","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, J.","Lange, R.","1","1974","05","01","Southern America","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"Próximo da fonte cristal","MBM284393",NA,"Marumbi",NA,NA,"2009",NA,NA,NA,NA,"30514","auto",NA,NA,NA
"54","2020-12-21 16:43:43-03","MBM","MBM","13551","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Hatschbach, G.","23902","1970","02","25","Southern America","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"Arbusto 2m, flores alvas; mata pluvial da encosta do morro","MBM013551",NA,"Serra Marumbi","950","950","2009",NA,NA,NA,NA,"30514","auto",NA,NA,NA
"55","2020-12-21 16:43:44-03","MBM","MBM","255440","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Franzen, R.","258","2000","04","09","Southern America","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"Arbusto, 1m, flor lilás. Matinha nebular","MBM255440",NA,"Serra Marumbi, Pico Gigante",NA,NA,"2009",NA,NA,NA,NA,"30514","auto",NA,NA,NA
"56","2020-12-21 16:43:43-03","MBM","MBM","2147","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Hatschbach, G.","16230","1967","11","30","Southern America","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Arbusto 1m, flor lilás rosado (incluso o pedúnculo). Fruto anil. Mata pluvial, face norte do morro","MBM002147",NA,"Encosta Morro Mãe Catira","1100","1100","2009",NA,NA,NA,NA,"17116","auto",NA,NA,NA
"57","2020-12-21 16:43:44-03","MBM","MBM","304881","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Ribas, O.S.; Labiak, P.; Pichorim, M.; Labiak, P.; Pichorim, M.","6689","2005","02","12","Southern America","Brazil","Santa Catarina","Campo Alegre","-49.2655982971191","-26.1924991607666",NA,"Subarbusto, 50cm, flor lilás. Interior da matinha nebular da encosta do morro. Inicata","MBM304881",NA,"Serra do Quiriri",NA,NA,"2009",NA,NA,NA,NA,"37493","auto",NA,NA,NA
"58","2015-11-06 14:51:28-02","MNHN","RECOLNAT_MNHN_P","P00837090","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Glaziou","Glaziou, A.",NA,"1864","4","29",NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00837090' target='other'> <mi>dwc_moreinfo</mi></a>","P00837090","P00837090_01","(Rio Janeiro) Floresta de Tujuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","699",NA
"59","2021-02-11 17:21:35-03","UFPR","UPCB","22936","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Gomes, M.","Roderjan, C.V.",NA,"1994","03","03",NA,"Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Arbusto, freqüente no subosque da floresta montana..",NA,NA,"Morro Anhangava, Serra da Baitaca","1350","1350","1998","01",NA,NA,"01","17116","auto",NA,NA,NA
"60","2021-02-11 17:21:35-03","UFPR","UPCB","17265","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Gomes, M.","Cervi, A.C.","2635","1989","03","08",NA,"Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Botão roxo, flor aberta lilás..",NA,NA,"Morro Sete","980","980","1997","09",NA,NA,"08","17116","auto",NA,NA,NA
"61","2011-02-28 19:36:00-03","MO","MOBOT","3213307","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","Moysés Kuhlmann","Kuhlmann 2312","1950",NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Salesópolis, Boracea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2017-01-10 05:16:00-02","MO","MOBOT","3210723","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","M. Kirizawa","Kirizawa 3196","1995",NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"município de Ilhabela. Parque Estadual de Ilhabela. Mata atlântica. Trilha Toca da Goteira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2013-02-18 13:51:00-03","MO","MOBOT","3211336","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","H.F. Leitao Filho|R.R. Rodrigues|E. Cardoso-Leite|M.L.G. Lisboa|Renato Goldenberg|M.D.N. Grecco|S.P. Teixeira","Leitão 34517","1996","1","30","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Ubatuba, Estradad da Casa da Farinha, 23;21'09S, 44;51'10,04W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2014-11-02 17:12:00-02","MO","MOBOT","3211794","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","H.F. Leitao Filho|R.R. Rodrigues|D.A. Aantin|A.G. Nave|M. Sánchez|V. F. Mansano|C.E. S. Seoane","Leitão 34741","1996","1","31","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Ubatuba, Estrada a esquerda da entrada de Laranjeiras, 23;19'44, 44;40'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2017-01-10 05:16:00-02","MO","MOBOT","3211979","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","M. Kirizawa","Kirizawa 2345","1990",NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Cubatão, serra de Morrão, vale do rio Quilombo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","3212264","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","* SPINA","SPINA 29817","1993","11","16","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Ubatuba, Praia de Maranduba, Araribá, mata no sopé do morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","3212353","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","Moysés Kuhlmann","Kuhlmann 4640","1959",NA,NA,"South America","Brazil","São Paulo",NA,"-45.06666","-23.43333",NA,NA,NA,NA,"Ubatuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","3212577","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","KIRIZAWA","KIRIZAWA 1661","1986",NA,NA,"South America","Brazil","São Paulo",NA,"-45.06666","-23.43333",NA,NA,NA,NA,"Ubatuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2013-02-18 13:51:00-03","MO","MOBOT","3213010","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","H.F. Leitao Filho|R.R. Rodrigues|E. Cardoso-Leite|M.L.G. Lisboa|Renato Goldenberg|M.D.N. Grecco|S.P. Teixeira","Leitão 34593","1996","2","1","South America","Brazil","São Paulo",NA,"-45.06666","-23.43333",NA,NA,NA,NA,"Ubatuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2013-02-18 13:51:00-03","MO","MOBOT","3213819","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll. Arg.","C.M. Taylor","H.F. Leitao Filho|R.R. Rodrigues|E. Cardoso-Leite|M.L.G. Lisboa|Renato Goldenberg|M.D.N. Grecco|S.P. Teixeira","Leitão 34650","1996","2","4","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Ubatuba, Praia do Tenório e Praia do Cedro. 23;27'40s, 45'02'11,6W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-07-15 14:43:39-03","UNESP-RC","HRCB","24285","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","M. Gomes","Gajardo, I. S. M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"72","2020-07-15 14:43:39-03","UNESP-RC","HRCB","27810","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Mario Gomes","Gajardo, I. S. M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"73","2020-07-15 14:43:39-03","UNESP-RC","HRCB","32867","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Mario Gomes","Gajardo, I. S. M.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"74","2016-01-25 13:36:37-02","CPQBA","CPMA","1994","S","Plantae","Magnoliophyta","Rubiales","Rubiaceae¹","Psychotria","fluminensis","Psychotria fluminensis","Vell.",NA,"Benício, Marcos, Ílio",NA,"2006","02","16","América do sul","Brasil","São Paulo","SANTO ANDRÉ","-46.5299987792969","-23.6599998474121","Projeto Biota","Subida da caixa d'água",NA,NA,"Paranapiacaba",NA,NA,NA,NA,"46º 18' 16","23º 46' 41",NA,"27258","auto",NA,"CPQBA 1341","Magnoliopsida"
"75","2019-11-13 11:30:23-03","USP","SPF","85531","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Gomes, M","Freire-Fierro, A","1630","1990","08","18",NA,"Brasil","São Paulo","Santo André","-46.25","-23.833333",NA,NA,"SPF00085531",NA,"Paranapiacaba","600","900","1997","07","-46.25","-23.833333",NA,NA,NA,NA,NA,NA
"76","2019-11-13 11:30:25-03","USP","SPF","140802","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Zappi, DC","Fiaschi, P","158","2000","03","03",NA,"Brasil","São Paulo","Ubatuba","-45.166667","-23.5",NA,NA,"SPF00140802",NA,NA,NA,NA,"2008",NA,"-45.166667","-23.5",NA,NA,NA,NA,NA,NA
"77","2019-11-13 11:30:25-03","USP","SPF","150479","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Costa, CB","Souza, FO","18","2000","07","17",NA,"Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"SPF00150479",NA,"Parque Estadual da Serra do Mar",NA,NA,"2001","01",NA,NA,NA,"30093","auto",NA,NA,NA
"78","2019-11-13 11:30:25-03","USP","SPF","150480","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Costa, CB","Cordeiro, I","2384","2000","11","22",NA,"Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"SPF00150480",NA,"Parque Estadual da Serra do Mar","50","50","2001","01",NA,NA,NA,"30093","auto",NA,NA,NA
"79","2019-11-13 11:30:25-03","USP","SPF","99665","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Anônimo","Furlan, A","1543","1994","04","17",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00099665",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"80","2019-11-13 11:30:25-03","USP","SPF","116806","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Zappi, DC","Leitão Filho, HF","34593","1996","02","01",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00116806",NA,NA,NA,NA,"2007",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"81","2019-11-13 11:30:25-03","USP","SPF","98183","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Zappi, DC","Spina, AP","29817","1993","11","16",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00098183",NA,"Praia de Maranduba",NA,NA,"2014",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"82","2014-04-04 18:28:33-03","PNFM","IRAI","2283","S","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Cordeiro, J.","Ristow, R.","711","2010","07","04",NA,"Brasil","Paraná","Antonina","-48.829333","-25.244028",NA,"Herbácea, 50 cm, flor lilás, Floresta Ombrófila Densa","IRAI00002283",NA,"Lateral do Caratuva, Trilha para o Pico Paraná",NA,NA,"2011","01","-48.829333","-25.244028","01",NA,NA,NA,NA,NA
"83","2019-10-07 09:14:48-03","UEFS","HUEFS","105803","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.",NA,"Jardim, J.G.","4960","2006","01","15",NA,"Brasil","São Paulo","Caraguatatuba","-45.348611","-23.585556",NA,"Floresta de Encosta próximo da estrada.","HUEFS0105803","HUEFS0105803","Rodovia para Ubatuba, entrada à direita na Estrada Imperial, ca. 3 km da entrada.","32","32",NA,NA,"45W20'55''","23S35'8''",NA,NA,NA,NA,NA,"Asteranae"
"84","2019-10-07 09:14:48-03","UEFS","HUEFS","9701","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","D.Zappi","Tamashiro, J.Y.","18715","1986","11","04",NA,"Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,"HUEFS0009701","HUEFS0009701",NA,NA,NA,"2005","06",NA,NA,NA,"37616","auto",NA,NA,"Asteranae"
"85","2019-09-04 19:20:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia",NA,NA,"A. Glaziou","699",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,"Dicotyledoneae"
"86","2015-03-07 09:09:24-03","F","FMNH-SEEDPLANTS","V0247682F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0247682F","V0247682F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"87","2015-03-13 19:00:38-03","F","FMNH-SEEDPLANTS","V0247684F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0247684F","V0247684F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"88","2015-03-07 09:28:10-03","F","FMNH-SEEDPLANTS","V0247687F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0247687F","V0247687F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"89","2015-03-07 09:28:10-03","F","FMNH-SEEDPLANTS","V0247688F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0247688F","V0247688F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"90","2019-06-24 08:11:47-03","IAC","IAC","28294","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","C.M. Taylor","M.Kirizawa","s/nº","1986","06","24",NA,"Brasil","São Paulo","Ubatuba","-45.0711","-23.4339",NA,"doado pelo ib",NA,NA,"IAC, Estação Experimental (Horto)",NA,NA,"1997","06","-45.0711","-23.4339","24",NA,NA,NA,NA,NA
"91","2019-06-24 08:11:47-03","IAC","IAC","28311","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","C.M. Taylor","M. Kuhlmann","s/nº","1959","07","02",NA,"Brasil","São Paulo","Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"1997","06","-45.0711","-23.4339","02",NA,NA,NA,NA,NA
"92","2019-06-24 08:11:47-03","IAC","IAC","28437","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","J.H. Kirkbride Jr.","M. Kuhlmann","2328","1950","02","15",NA,"Brasil","São Paulo","Salesópolis","-45.8464","-23.5322",NA,NA,NA,NA,"para Boracéia",NA,NA,"1977","04","-45.8464","-23.5322","25",NA,NA,NA,NA,NA
"93","2019-06-24 08:11:47-03","IAC","IAC","34772","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","C.M. Taylor","I.S.M. Gajardo","s/nº","1997","01","19",NA,"Brasil","São Paulo","Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"1997","06","-45.0711","-23.4339","19",NA,NA,NA,NA,NA
"94","2019-06-24 08:11:47-03","IAC","IAC","34773","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","C.M. Taylor","I.S.M.Gajardo","s/nº","1997","02","17",NA,"Brasil","São Paulo","Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"1997","06","-45.0711","-23.4339","17",NA,NA,NA,NA,NA
"95","2020-02-20 14:37:32-03","IAC","IAC","40416","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","S.L. Jung-Mendaçolli","G.A.D.C. Franco; J.C.T. Mendes; K.M.B. Ferraz & S.F.B. Ferraz et al.","2939","2000","04","20",NA,"Brasil","São Paulo","São Sebastião","-45.6000001","-23.7500001",NA,"Coordenadas do material: 23°45#?#S 45°36#?#W",NA,NA,"Parque Estação da Serra do Mar, trilha das cachoeiras do Rio Itu. Maresias",NA,NA,"2001","04","-45.6000001","-23.7500001","16",NA,NA,NA,NA,NA
"96","2020-02-20 14:37:32-03","IAC","IAC","43554","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","S.L. Jung-Mendaçolli","F.M. Souza; A.R. Duarte; D. Sampaio; R. Bernhardt; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; S. Gandolfi; A.A. Oliveira; J. Paula-Souza; N.M. Ivanauskas & E. Furlan","212","2001","04","17",NA,"Brasil","São Paulo","Itanhaém","-46.8244167","-24.0412222",NA,"Altitude de 30 a 180 m. Coordenadas do material: 24°02#?#28.4S 46°49#?#27.9W",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,"2001","04","-46.8244167","-24.0412222","17",NA,NA,NA,NA,NA
"97","2020-02-20 14:37:32-03","IAC","IAC","45363","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","S.L. Jung-Mendaçolli","C. Moura","s/nº","1995","04","11",NA,"Brasil","São Paulo","Cubatão","-46.4253","-23.895",NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,"2005","05","-46.4253","-23.8950","05",NA,NA,NA,NA,NA
"98","2020-02-20 14:37:32-03","IAC","IAC","45364","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","S.L. Jung-Mendaçolli","M. Imamoto","s/nº","1990","01","17",NA,"Brasil","São Paulo","Caraguatatuba","-45.4131","-23.6203",NA,NA,NA,NA,"Parque Estadual, trilha do Jequitibá",NA,NA,"2005","05","-45.4131","-23.6203","05",NA,NA,NA,NA,NA
"99","2020-02-20 14:37:32-03","IAC","IAC","46597","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","S.L. Jung-Mendaçolli","F.A.R.P. Arzolla et al.","796","2005","03","22",NA,"Brasil","São Paulo","Santos","-46.299754","-23.815885",NA,"7365516 S, 367600 W",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões, trilha do Quilombo",NA,NA,"2005","12","-46.299754","-23.815885","15",NA,NA,NA,NA,NA
"100","2020-02-20 14:37:32-03","IAC","IAC","46598","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","S.L. Jung-Mendaçolli; F.L. Serafini; H.D. House & V. Abbud","F.M. Souza et al.","584","2005","02","25",NA,"Brasil","São Paulo","São Sebastião","-45.74835","-23.702629",NA,"7378461 S, 423706 W",NA,NA,"Parque Estadual da Serra do Mar, Núcleo São Sebastião, trilha da Água Branca",NA,NA,"2005","12","-45.748350","-23.702629","15",NA,NA,NA,NA,NA
