"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"49","2020-12-11 11:41:13-03","UFMG","BHCB","63674","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"Castro, RM; Pifano, DS","716","2001","12","01","Southern America","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore, ca. 15m. Botões florais verdes. Heliófila ocasional; Borda de mata ciliar","BHCB002238","BHCB002238","Descoberto",NA,"2002","10",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"50","2013-04-26 10:25:00-03","MO","MOBOT","100265475","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","R.Liesner (MO)","Jomar G. Jardim","Jardim 4795","2005","12","17","South America","Brazil","Bahia","Rod. Arataca/Una entrada à direta no assentamento Santo António 9,5 km, vicinal para a Fazenda Palmeira 8,9 km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca. 2 km da sede. Floresta Ombrófila.","-39.3394444","-15.1741667","450.00000000",NA,NA,NA,NA,NA,"Arataca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","3119585","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"W. Wayt Thomas","Thomas 11339","1996","11","14","South America","Brazil","Bahia","Porto Seguro; parque Nacional Monte Pascoal.Along road from park entrance to nature /conference center. SOuthern Bahian Wet forest.","-40.57472","-15.26472","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2013-05-07 06:03:00-03","MO","MOBOT","3122699","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","David E. Lemke","Ynés Mexia","Mexia 4395","1930","2","25","South America","Brazil","Minas Gerais","Agricultural College Lands; near western boundary in cut-over woods.",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2013-05-07 06:03:00-03","MO","MOBOT","3122744","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"Ynés Mexia","Mexia 5449","1930","12","24","South America","Brazil","Minas Gerais","Agricultural College lands; southeast of dormitory; remnant of forest in open space.",NA,NA,"668.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","3122863","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Ronald Liesner","Gert G. Hatschbach","Hatschbach 48787","1984",NA,NA,"South America","Brazil","Minas Gerais","Rod. BR-116 ( Mun. Muriae).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","3123106","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"Wilson Boone","Boone 1286","1989",NA,NA,"South America","Brazil","Espírito Santo","Santa Teresa, NBML parque, i ado direito na subida para a administracao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-10 04:40:00-03","MO","MOBOT","3123384","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Ronald Liesner","Jacquelyn A. Kallunki|José R. Pirani|I. Cordeiro|Pedro L. R. de Moraes","Kallunki 521","1994","2","11","South America","Brazil","Bahia","Mun. Una, 30 km from BR-101 onr oad from Buerarema and past Vila Brasil. In severely disturbed Southern Bahian Wet Forest at top of hill on road to Fazenda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","16797",NA,"Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata","Warb.","in dupl.: R. Marquete/Jun.2006","R.R. Vervloet; et al","197","2002","04","25",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Árvore com 10m de altura, frutos imaturos verde escuro, lado esquerdo da estrada.","MBML016797","MBML016797","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"58","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","5418",NA,"Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata","Warb.","Ronald Liesner/2003 (MO)","W. Boone","1287","1989","01",NA,NA,"Brasil","Espírito Santo","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111",NA,NA,NA,"Arvoreta +/-10m, fuste 8m X 15cm, inflorescência de pétalas e sépalas verdes, frutos jovens em formação, heliófila.","MBML005418","MBML005418","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA
"59","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","7385",NA,"Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata","Warb.","F.Z. Saiter/07-XI-2012","L. D. Thomaz","1646","1993","08","10",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 13m, PAP 36cm, caule interno creme. Estéril.","MBML007385","MBML007385","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"60","2021-03-04 11:06:23-03","UFRB","HURB","20079","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","80","2016","11","15",NA,"Brasil","Bahia","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020079",NA,"São Felipe",NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-09-12 05:00:02-03","US","US","1618108","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"Y. Mexia","5449","1930","12","24","South America - Neotropics","Brazil","Minas Gerais","Agricultural Colleges Lands, southeast of dormitory.","-42.8819007873535","-20.7539005279541","668",NA,NA,NA,"US01889098","US01889098_01 US01889098_02","Viçosa",NA,NA,NA,NA,"13937","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"62","2020-09-12 05:00:02-03","US","US","3076704","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"G. Hatschbach & J. M. Silva","48787","1984","12","12","South America - Neotropics","Brazil","Minas Gerais","Rod. BR-116.","-42.3664016723633","-21.1305999755859",NA,NA,NA,NA,"US01889095","US01889095_01 US01889095_02","Muriaé",NA,NA,NA,NA,"32715","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","3319308","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"T. S. Santos","3019","1975","5","28","South America - Neotropics","Brazil","Bahia","Reserva Biológica do Pau-brasil",NA,NA,NA,NA,NA,NA,"US01889096","US01889096_01 US01889096_02","Santa Cruz de Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","2324276","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"H. S. Irwin","2121","1958","11","20","South America - Neotropics","Brazil","Minas Gerais","State agricultural School","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"US01889097","US01889097_01 US01889097_02","Viçosa",NA,NA,NA,NA,"13937","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"65","2020-09-12 05:00:02-03","US","US","1420890","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"J. Miers","2234",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Imbuhy, Organ Mts.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"US01889101","US01889101_01 US01889101_02","Teresópolis",NA,NA,NA,NA,"38539","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"66","2020-09-12 05:00:02-03","US","US","1543559","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"Y. Mexia","4395","1930","2","25","South America - Neotropics","Brazil","Minas Gerais","Agricultural College. Lands; near western boundary","-42.8819007873535","-20.7539005279541","680",NA,NA,NA,"US01889099","US01889099_01 US01889099_02","Viçosa",NA,NA,NA,NA,"13937","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","1420893","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","serrata","Banara serrata","(Vell.) Warb.",NA,"J. Miers","2441",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Minas Geraes.",NA,NA,NA,NA,NA,NA,"US01889100","US01889100_01 US01889100_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","USw15211","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","vellozii","Banara vellozii","Gardner",NA,"H. S. Irwin","2121",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","1066301","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Banara","vellozii","Banara vellozii","Gardner",NA,"G. Gardner","310",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Organ Mountains.",NA,NA,NA,NA,NA,NA,"US00114708","US00114708_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"70","2019-11-13 11:31:15-03","USP","SPF","169404","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Nepomuceno, FAA","Fiaschi, P","1309","2003","02","14",NA,"Brasil","Bahia",NA,"-39.483333","-15.233333","670","670",NA,NA,"SPF00169404",NA,"Arataca",NA,"2017","03",NA,NA,NA,"-39.483333","-15.233333",NA,NA,NA,NA,NA
"71","2019-11-13 11:31:15-03","USP","SPF","181765","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Nepomuceno, FAA","Jardim, JG","4415","2005","02","12",NA,"Brasil","Bahia","Serra das Lontras","-39.341667","-15.173611","600","700",NA,NA,"SPF00181765",NA,"Arataca",NA,"2017","03",NA,NA,NA,"-39.341667","-15.173611",NA,NA,NA,NA,NA
"72","2019-11-13 11:31:15-03","USP","SPF","200368","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Torres, RB","Freitas, HS","71","2008","04","05",NA,"Brasil","São Paulo",NA,"-44.724778","-22.647472","835","835",NA,NA,"SPF00200368",NA,"Areias",NA,"2009",NA,NA,NA,NA,"-44.724778","-22.647472",NA,NA,NA,NA,NA
"73","2019-11-13 11:31:15-03","USP","SPF","89894","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Liesner, RL","Kallunki, JA","521","1994","02","11",NA,"Brasil","Bahia",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"SPF00089894",NA,"Una",NA,"2000",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"74","2019-11-13 11:31:15-03","USP","SPF","156152","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","Marquete, R","Castro, RM","716","2001","12","01",NA,"Brasil","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"SPF00156152",NA,"Descoberto",NA,"2002","10",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-10-07 09:32:42-03","UEFS","HUEFS","108945","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","F.A.A.Nepomuceno","Lopes, M.M.M.","486","2006","02","15",NA,"Brasil","Bahia","Serra do peito-de-moça - serra das Lontas. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antonio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000","1000",NA,"Floresta ombrófila Densa montana.","HUEFS0108945","HUEFS0108945","Arataca",NA,"2017","08",NA,NA,NA,"39W20'30''","15S10'25''","Rosanae",NA,NA,NA,NA
"76","2019-10-07 09:32:42-03","UEFS","HUEFS","127111","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","F.A.A.Nepomuceno","Borges, R.A.X.","579","2007","01","21",NA,"Brasil","Bahia","Serra das Lontras. Ca. 7 Km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propriedade de José Marques.","-39.408056","-15.202778","1000","1000",NA,"Floresta Ombrófila Densa Montana.","HUEFS0127111","HUEFS0127111","Arataca",NA,"2017","08",NA,NA,NA,"39W24'29''","15S12'10''","Rosanae",NA,NA,NA,NA
"77","2019-10-07 09:32:42-03","UEFS","HUEFS","127190","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","F.A.A.Nepomuceno","Jardim, J.G.","4415","2005","02","12",NA,"Brasil","Bahia","Serra das Lontras. Ca. 7Km no ramal que liga o distrito de Itatinguí à Serra.","-39.341667","-15.173611","600","700",NA,"Floresta ombrófila densa montana.","HUEFS0127190","HUEFS0127190","Arataca",NA,"2017","08",NA,NA,NA,"39W20'30''","15S10'25''","Rosanae",NA,NA,NA,NA
"78","2019-10-07 09:32:42-03","UEFS","HUEFS","78543","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","F.A.A.Nepomuceno","Carvalho-Sobrinho, J.G.de","203","2004","02","08",NA,"Brasil","Bahia","Fazendas Reunidas Vale do Juliana. Na estrada depois do mirante.","-39.117778","-13.672222","300","500",NA,"Mata Higrófila Sul-Baiana.","HUEFS0078543","HUEFS0078543","Ituberá",NA,"2017","08",NA,NA,NA,"39W7'4''","13S40'20''","Rosanae",NA,NA,NA,NA
"79","2019-10-07 09:32:42-03","UEFS","HUEFS","126798","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Banara","serrata","Banara serrata","(Vell.) Warb.","F.A.A.Nepomuceno","Querino, R.N.","80","2005","01","04",NA,"Brasil","Bahia","Rodovia Ubaitaba/Itacaré, entrada aproximadamente 1Km da BR 101, Ramal mageando o Rio de Contas. Faz. Monte Alto. 12 Km de ditancia.","-38.9967002868652","-14.2775001525879",NA,NA,NA,"Área de mata secundária, solo-arenoso.","HUEFS0126798","HUEFS0126798","Itacaré",NA,"2017","08",NA,"41230","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"80","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245879F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245879F","V0245879F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"81","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245880F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245880F","V0245880F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"82","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245881F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0245881F","V0245881F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"83","2019-09-04 18:10:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Banara","vellozii","Banara vellozii",NA,NA,"G. Gardner","310",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"84","2019-01-25 15:46:47-02","IAC","IAC","39598","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Banara","serrata","Banara serrata","(Vell.) Warb.","R.B. Torres","L.S. Leoni","4329","1999","12","30",NA,"Brasil","Minas Gerais","Fazenda Santa Rita","-42.033333","-20.766667",NA,NA,NA,"20o 46#?#S, 42o 02#?#W",NA,NA,"Faria Lemos",NA,"2000","06","27",NA,NA,"-42.033333","-20.766667",NA,NA,NA,NA,NA
"85","2019-01-25 15:46:47-02","IAC","IAC","50930","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Banara","serrata","Banara serrata","(Vell.) Warb.","R.B. Torres","H.S. Freitas & M.F. Santos","71","2008","04","05",NA,"Brasil","São Paulo","Fazenda São Domingos, acesso pelo km 237 da Rodovia dos Tropeiros","-44.6969","-22.5797",NA,NA,NA,"Coordenada do material: 22°38.509S, 44°43.292, 835m.",NA,NA,"Areias",NA,"2009","08","05",NA,NA,"-44.6969","-22.5797",NA,NA,NA,NA,NA
"86","2020-07-23 12:21:46-03","CEPLAC","CEPEC","115048","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata",NA,"A. M. Amorim","Thomas, W.W.","14290","2005","01","16",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso à serra. Caminhada ao topo da serra.","-39.202778","-14.770278","550","550",NA,NA,NA,NA,"Barro Preto",NA,NA,NA,NA,NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA,NA
"87","2020-07-23 12:08:18-03","CEPLAC","CEPEC","103757","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","P. Fiaschi","1309","2003","02","14",NA,"Brasil","Bahia","BR-101, entre Jussarí e Camacan. Entrada a direita, ca. 17,2Km da saída para Jussarí, após Km 574 da BR-101. Ca. 5Km da estrada para a torre Serra Boa.","-39.483333","-15.233333",NA,NA,NA,NA,NA,NA,"arataca",NA,NA,NA,NA,NA,NA,"39W29'","15S14'",NA,NA,NA,NA,NA
"88","2020-07-23 12:08:18-03","CEPLAC","CEPEC","109767","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","Lopes, M. M. M.","761","2006","06","04",NA,"Brasil","Bahia","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Trilha ao lado do espaço destinado à casa do propietário da RPPN.","-39.565278","-15.391667","850","850",NA,"(flores em álcool).",NA,NA,"CAMACAN",NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA
"89","2020-07-23 12:08:18-03","CEPLAC","CEPEC","109787","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","Lopes, M. M. M.","486","2006","02","15",NA,"Brasil","Bahia","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000","1000",NA,"Coletada na base da serra.",NA,NA,"arataca",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA
"90","2020-07-23 12:08:18-03","CEPLAC","CEPEC","43655","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","L. A. Mattos-Silva","2483","1988","08","23",NA,"Brasil","Bahia","Área da Estação Ecológica do Pau-brasil (ESPAB), ca. 16Km a W de Porto Seguro, BR-367. Coleta, no fundo da sede.","-39.133333","-16.383333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"SANTA CRUZ CABRÁLIA",NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,NA,NA
"91","2020-08-04 09:17:57-03","CEPLAC","CEPEC","109917","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata",NA,"A. M. Amorim","Jardim, J. G.","4795","2005","12","17",NA,"Brasil","Bahia","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca. 2km da sede.","-39.339444","-15.174167","450","450",NA,NA,NA,NA,"arataca",NA,NA,NA,NA,NA,NA,"39W20'22","15S10'27",NA,NA,NA,NA,NA
"92","2020-07-23 12:08:18-03","CEPLAC","CEPEC","112809","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","Jardim, J. G.","4415","2005","02","12",NA,"Brasil","Bahia","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatinguí à Serra das Lontras. * Bordas da floresta e áreas antropizadas. Ca.","-39.341667","-15.173611","600","600",NA,NA,NA,NA,"arataca",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA
"93","2020-08-04 09:17:57-03","CEPLAC","CEPEC","114830","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Banara","serrata","Banara serrata",NA,"A. M. Amorim","Borges, R.A.X.","330","2006","12","09",NA,"Brasil","Bahia","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6Km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667","900","900",NA,"Material em sílica. Duplicatas: CEPEC, NY, RB, SPF.",NA,NA,"CAMACAN",NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA
"94","2020-07-23 12:08:18-03","CEPLAC","CEPEC","34195","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,NA,"F. S. Santos","245","1984","02","09",NA,"Brasil","Bahia","Área da Estação Ecológoca do Pau-brasil (ESPAB), ca. 16Km a W de Porto Seguro, Rod. Br-367","-39.133333","-16.383333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"SANTA CRUZ CABRÁLIA",NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,NA,NA,NA
"95","2020-07-23 12:08:18-03","CEPLAC","CEPEC","116109","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","Borges, R.A.X.","579","2007","01","21",NA,"Brasil","Bahia","Serra das Lontras. Ca. 7 km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propriedade de José Marques.","-39.408056","-15.202778",NA,NA,NA,"Frutos na carpoteca.",NA,NA,"arataca",NA,NA,NA,NA,NA,NA,"39W24'29","15S12'10",NA,NA,NA,NA,NA
"96","2020-07-23 12:08:18-03","CEPLAC","CEPEC","60067","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"A. M. Amorim","W. W. Thomas","10117","1993","10","22",NA,"Brasil","Bahia","Reseva Florestal da Brasil Holanda Indústrias S.A; entrada Kkm 18 a Ede Itamarajú na Rod. para Prado, 8Km da entrada.","-39.333333","-17.183333",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"PRADO",NA,NA,NA,NA,NA,NA,"39W20'","17S11'",NA,NA,NA,NA,NA
"97","2020-07-23 12:08:18-03","CEPLAC","CEPEC","77114","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","W. W. Thomas","11339","1996","11","14",NA,"Brasil","Bahia","Parque Nacional Monte Pascoal. Ao longo da Rod. para a entrada do parque e centro de conferência.","-40.574722","-15.264722",NA,NA,NA,NA,NA,NA,"PORTO SEGURO",NA,NA,NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,NA,NA
"98","2020-07-23 12:08:18-03","CEPLAC","CEPEC","78231","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","L. A. Mattos-Silva","3692","1998","01","14",NA,"Brasil","Bahia","Quase no limite com município de Sta. Cruz Cabralia. Estação Ecológica do Pau-brasil, Km 16 Rod. Porto Seguro/Eunapolis.","-39.133333","-16.383333",NA,NA,NA,"<ll>dwc_commonname:</ll> Arapati, faveca-vermelha",NA,NA,"PORTO SEGURO",NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,"30/06/2007",NA,NA,NA
"99","2020-07-23 12:08:18-03","CEPLAC","CEPEC","73169","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Banara","serrata","Banara serrata",NA,"F. A. A. Nepomuceno","W. W. Thomas","11339","1996","11","14",NA,"Brasil","Bahia","Parque Nacional Monte Pascoal. Ao longo da Rod. para entrada do Parque/centro de conferência.","-40.574722","-15.264722",NA,NA,NA,NA,NA,NA,"PORTO SEGURO",NA,NA,NA,NA,NA,NA,"40W34'29","15S15'53",NA,NA,NA,NA,NA
