"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"48","2020-06-29 11:29:21-03","UFRJ","RFA","10217","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"P. Occhioni","1971","01","20","Brasil","Rio de Janeiro","Rio de Janeiro","Matas do antigo Horto Florestal.","-43.2075004577637","-22.9027996063232",NA,NA,"Arvoreta ramosa; flor dourada Habito: Arvoreta","RFA22005","4245",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:29:21-03","UFRJ","RFA","16611","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Anna Carolina M. Pereira","2008","12","08","P. Occhioni","1975","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos","-43.2075004577637","-22.9027996063232",NA,NA,"Arbusto copado, capítulos creme-dourado","RFA39037","7468",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:24:54-03","PUCPR","HUCP","17384","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C. Mikan","Bonaldi, R",NA,NA,NA,"Bonaldi, R","2006","04","22","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00008244","100",NA,NA,NA,"Eudicotiledonea",NA,NA,"HUCP00008244_1 HUCP00008244_2",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:11:18-03","UFBA","ALCB","07173","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Toledo, JF","1944","10","06","Brasil","São Paulo","São Paulo","Parque residência do Diretor","-46.633333","-23.533333","-46.633333","-23.533333",NA,NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 21:31:51-03","UFBA","ALCB","12095","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Do Sul e Leste do Brasil, colhida em Palmeiral (Serra do Mar)",NA,NA,NA,NA,NA,"ALCB015133","PHs/n","Southern America",NA,NA,"Dicotyledon",NA,NA,"ALCB015133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 21:31:51-03","UFBA","ALCB","12096","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Caminhoá, J",NA,NA,NA,"Brasil",NA,NA,"Do sul a leste do Brasil. Colhida na serra do Cubatão, Santa Catarina",NA,NA,NA,NA,NA,"ALCB015134","PHs/n","Southern America",NA,NA,"Dicotyledon",NA,NA,"ALCB015134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:11:18-03","UFBA","ALCB","131974","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Cardoso, LJT; Samor, O; Farag, PRC","2017","08","15","Brasil","Rio de Janeiro","Macaé","Região rural entre RJ-106, a estrada do Imburo, Av. Industrial e as localidades balacó e Lot Paraíso. Projeto - Terminal Portuário de macaé.","-41.763333","-22.285556","-41.763333","-22.285556","Folhas membranáceas e discolores, verde-escuro na face adaxial, flores com cálice e corola laranja, papus laranja-dourado","ALCB048653","1771","Southern America",NA,NA,"Dicotyledon",NA,NA,"ALCB048653",NA,NA,NA,"34","34",NA,NA,NA,NA,NA
"55","2019-10-09 11:11:18-03","UFBA","ALCB","09272","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Hind, DJN","1991","12",NA,"Pinto, GCP","1975","10","19","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Chácara do Dr. Bruno Rietmam - São Lázaro","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:11:18-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Grombone, MT","1986","01","15","Brasil","São Paulo","Botucatu","Centro-Oeste, Distrito de Rubião Júnior. Jardim Botânico da faculdade de Ciências Medicas e biológicas de Botucatu, a 870m de altitude","-48.439998626709","-22.8799991607666",NA,NA,"Mata secundária de até 15 m de altura, sub-bosque pouco denso.",NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"40412","auto","870","870",NA,NA,NA,NA,NA
"57","2020-02-08 08:51:43-03","NBC","NL-BOTANY","L.1822137","PreservedSpecimen","Plantae","Compositae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Claussen P",NA,NA,NA,"Brazil",NA,NA,"!",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1822137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1822137",NA,"Southern America",NA,NA,NA,"Asterales",NA,"NL-L1822137",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 08:51:43-03","NBC","NL-BOTANY","L.1822138","PreservedSpecimen","Plantae","Compositae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Herb Lugd Batav",NA,NA,NA,"Brazil",NA,NA,"Prov. Rio Janeiro.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1822138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1822138",NA,"Southern America",NA,NA,NA,"Asterales",NA,"NL-L1822138",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 08:51:43-03","NBC","NL-BOTANY","L.1822140","PreservedSpecimen","Plantae","Compositae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,"!",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1822140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1822140",NA,"Southern America",NA,NA,NA,"Asterales",NA,"NL-L1822140",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 08:51:43-03","NBC","NL-BOTANY","L.1822141","PreservedSpecimen","Plantae","Compositae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"!",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1822141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1822141",NA,"Southern America",NA,NA,NA,"Asterales",NA,"NL-L1822141",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 08:51:43-03","NBC","NL-BOTANY","L.1822142","PreservedSpecimen","Plantae","Compositae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"!",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1822142 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1822142",NA,"Southern America",NA,NA,NA,"Asterales",NA,"NL-L1822142",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 08:51:43-03","NBC","NL-BOTANY","L.1822144","PreservedSpecimen","Plantae","Compositae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Claussen P",NA,NA,NA,"Brazil",NA,NA,"!",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1822144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1822144",NA,"Southern America",NA,NA,NA,"Asterales",NA,"NL-L1822144",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 08:51:43-03","NBC","NL-BOTANY","U.1138253","PreservedSpecimen","Plantae","Compositae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Nevling LI","1966","06","17","Brazil",NA,NA,"Guanabara: Roadside between Sunare and Corcovado.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1138253 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1138253",NA,"Southern America",NA,NA,NA,"Asterales",NA,"NL-U1138253",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-11-04 11:02:25-03","ESALQ","ESA","67388","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha",NA,"Hind, N.","2007",NA,NA,"Moraes, P.L.R.","2000","07","18","Brasil","Rio de Janeiro","Magé/Petrópolis",NA,NA,NA,NA,NA,NA,"ESA067388","2149.0",NA,NA,NA,"Magnoliophyta",NA,NA,"ESA067388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:02:25-03","ESALQ","ESA","6804","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan","Souza, V.C.",NA,NA,NA,"Carvalho, A.M.","1990","10","20","Brasil","São Paulo","Tupi",NA,NA,NA,NA,NA,"Fl","ESA006804",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"ESA006804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:02:25-03","ESALQ","ESA","31033","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan",NA,NA,NA,NA,"Assis, L.","1949","07","15","Brasil","São Paulo","sp",NA,NA,NA,NA,NA,NA,"ESA031033",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"ESA031033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 10:55:08-03","ESALQ","ESA","141225","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","M. Monge","2017","05","05","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador. Trilha no interior da mata que da acesso ao parquinho.","-43.2075004577637","-22.9027996063232","-43,159,195","-22,780,183","Arbusto ca. 2,5 m, flores velhas, alaranjadas","ESA141225","348.0",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:55:08-03","ESALQ","ESA","139320","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","M. Monge","2017","05","05","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador. Trilha no interior da mata que da acesso ao parquinho.","-43.2075004577637","-22.9027996063232","-43,159,195","-22,780,183","Arbusto ca. 2,5 m, flores velhas, alaranjadas","ESA139320","348.0",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:02:25-03","ESALQ","ESA","375","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan",NA,NA,NA,NA,"Santiago, T.M.D.","1980","06","12","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"Fl","ESA000375",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"ESA000375",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:02:25-03","ESALQ","ESA","14929","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha",NA,"Rodrigues, R.R. et al.",NA,NA,NA,"Barreto, K.D. et al.","1993","07","02","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA014929","824.0",NA,NA,NA,"Magnoliophyta",NA,NA,"ESA014929",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:55:08-03","ESALQ","ESA","141227","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","M. Monge","2017","05","05","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador. Trilha no interior da mata que da acesso ao parquinho.","-43.2075004577637","-22.9027996063232","-43,159,195","-22,780,183","Arbusto ca. 2,5 m, inflorescência laranja","ESA141227","350.0",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 10:55:08-03","ESALQ","ESA","139322","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","M. Monge","2017","05","05","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador. Trilha no interior da mata que da acesso ao parquinho.","-43.2075004577637","-22.9027996063232","-43,159,195","-22,780,183","Arbusto ca. 2,5 m, inflorescência laranja","ESA139322","350.0",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:02:25-03","ESALQ","ESA","120087","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha",NA,"Quinet, A.",NA,NA,NA,"Neto, S.J.S.","1997","05","01","Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, trilha ao redor da barragem.","-43.3116989135742","-22.7856006622314",NA,NA,NA,"ESA120087","916.0",NA,NA,NA,"Magnoliophyta",NA,NA,"ESA120087",NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:02:25-03","ESALQ","ESA","119468","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha",NA,"Alves, F.M.","2012","07","12","Alves, F.M.","2012","06","27","Brasil","São Paulo","Piracicaba","Residência na Rua São José 1194, entre as Ruas Santa Cruz e José Pinto de Almeida","-47.6399993896484","-22.7199993133545",NA,NA,"Árvore, 4m (podada), flores alaranjadas, utilizada na arborização urbana (folha coletada em sílica para extração de DNA).","ESA119468","581.0",NA,NA,NA,"Magnoliophyta",NA,NA,"ESA119468",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:02:25-03","ESALQ","ESA","4901","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan","Souza, V.C.",NA,NA,NA,"Sato, C.R.","1988","10","06","Brasil","São Paulo","Tupã",NA,"-50.5099983215332","-21.9300003051758",NA,NA,"Fl","ESA004901",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"ESA004901",NA,"21791","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:02:25-03","ESALQ","ESA","7740","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan","Rodrigues, R.R.",NA,NA,NA,"Vitti, A.N.","1987","10","26","Brasil","São Paulo","Piracicaba","Parque da Esalq","-47.6399993896484","-22.7199993133545",NA,NA,"fl","ESA007740",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:02:25-03","ESALQ","ESA","98074","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha",NA,"Souza, V.C.",NA,NA,NA,"Romão, G.O. ; Duarte, A.R.","2000","09","19","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA098074","294.0",NA,NA,NA,"Magnoliophyta",NA,NA,"ESA098074",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:24:27-03","MN","R","150483","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan",NA,NA,NA,NA,"Glaziou, A.F.M.","1879","08","13","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Herb. J. de Saldanha, 317; Gabinete de Botânica da Escola Polytechnica, 5325","R000150483",NA,NA,NA,NA,NA,NA,NA,"R000150483_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:24:27-03","MN","R","10598","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan",NA,NA,NA,NA,"Glaziou, A.F.M.","1867","03","04","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"Plantas do Brasil Central","R000010598","1130",NA,NA,NA,NA,NA,NA,"R000010598_001",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:00:58-03","JBP","HPL","9906","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan","H. Lorenzi","1996","08","08","A.G. Ribeiro","1996","08","08","Brasil","SP","Campinas","Coletado no Instituto Agronomico de Campinas - IAC.","-47.06","-22.9",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-07-26 11:39:32-03","IPA","IPA","49932","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C. Mikan","Rita Pereira","1984","06",NA,"Rita Pereira","1984","06",NA,"Brasil","Rio de Janeiro",NA,"Cultivada no Jardim BoTtânico do Rio de Janeiro.",NA,NA,NA,NA,"Arbusto ca. 3m, capítulo amarelo-queimado.","IPA0049932","49932","Southern America",NA,NA,"Plantae",NA,NA,"IPA0049932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:34:33-02","IPA","IPA","10622","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C. Mikan","Barroso, G.M.","1961","05",NA,"Pickel, B.","1943","09","07","Brasil","São Paulo","São Paulo","Cultivada no Jardim Zoológico particular Almeida.","-46.6300010681152","-23.5400009155273",NA,NA,"Arbusto com inflorescência amarelo-alaranjado.","IPA0010622","5850","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-07-26 11:39:32-03","IPA","IPA","10572","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha oligantha","Baker",NA,NA,NA,NA,"Magalhães, M.","1938","07",NA,"Brasil","São Paulo","Ubatuba","Horto Florestal","-45.0699996948242","-23.4300003051758",NA,NA,NA,"IPA0010572","10572","Southern America",NA,NA,"Plantae",NA,NA,"IPA0010572","oligantha","34265","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:16:02-03","UFV","VIC","35494","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Gehrt, A.; Kuhlmann, M.","1938","05","14","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,"Árvore da mata do morro, flor rosea.","VIC035494","39462",NA,NA,NA,NA,NA,NA,"VIC035494",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:16:02-03","UFV","VIC","35493","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Assumpção, M.P.","1990","08",NA,"Forero, E.","1980","08","31","Brasil","São Paulo","Ubatuba","Pontal da Lagoinha, Km 237 da rodovia São Paulo - Ubatuba, 0 - 50 Km.","-45.0699996948242","-23.4300003051758",NA,NA,"Arvoredo, c.a. de 7,0 metros de altura; frutos verdes, vilano rosado.","VIC035493","7663",NA,NA,NA,NA,NA,NA,"VIC035493",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:16:02-03","UFV","VIC","35501","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Assumpção, M.P.","1990","08",NA,"Kirizawa, M.","1986","06","24","Brasil","São Paulo","Ubatuba","Estação Experimental de Ubatuba (IAC), Picada em direção ao espigão.","-45.0699996948242","-23.4300003051758",NA,NA,"Arvoreta, c.a. de 3,0 - 40 metros de altura; muito ornamental.","VIC035501","1663",NA,NA,NA,NA,NA,NA,"VIC035501",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:16:02-03","UFV","VIC","3470","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","Mikan",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"VIC003470","s.n.",NA,NA,NA,NA,NA,NA,"VIC003470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:41:36-03","UFMS","CGMS","56276","PreservedSpecimen","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","F. Macedo Alves","2012","07","12","F. Macedo Alves","2012","06","27","Brasil","São Paulo","Piracicaba","Residência na Rua São José 1194, entre as Ruas Santa Cruz e José Pinto de Almeida.","-47.6399993896484","-22.7199993133545",NA,NA,"Flores alaranjada Arvore podada, utilizada na arborização urbana,Folha coletada em sílica para extração de DNA. Habitat: Coletada em zona urbana da cidade de Piracicaba. Habito: Árvore, 4 m de altura","CGMS1086231","581",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:06:45-03","UNICAMP","UEC","181774","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha flavicans","Toledo","Monge, M","2010","05",NA,"Hoehne, FC","1920","07","01","Brazil","Rio de Janeiro","Rio de Janeiro","Mundo Novo","-43.2075004577637","-22.9027996063232",NA,NA,NA,"UEC082475","s.n.",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC082475","flavicans","57442","auto",NA,NA,NA,NA,NA,NA,NA
"90","2019-10-29 14:20:12-03","UNICAMP","UEC","181774","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Monge, M","2010","05",NA,"Hoehne, FC","1920","07","01","Brazil","Rio de Janeiro","Rio de Janeiro","Mundo Novo","-43.2075004577637","-22.9027996063232",NA,NA,NA,"UEC082475","s.n.",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC082475",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:25:19-03","UNICAMP","UEC","195363","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan",NA,NA,NA,NA,"Monge, M; Volet, DP; Vechi, HR","2016","03","17","Brazil","São Paulo","Campinas","Barão Geraldo. Escola de Inglês Morrison, Av. I.","-47.060001373291","-22.8999996185303",NA,NA,"Árvore, 4m, flores alaranjadas.; Cultivada.","UEC166962","3266",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC166962",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:25:19-03","UNICAMP","UEC","144645","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Monge, M","2010","06",NA,"Moraes, MD","2006","11","23","Brazil","São Paulo","Campinas","Campus da UNICAMP, próximo a biblioteca central.","-47.060001373291","-22.8999996185303",NA,NA,"Arvoreta de 3m de altura, flores e papus alaranjados.","UEC084481","835",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC084481",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:25:19-03","UNICAMP","UEC","177712","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Cabral, JP","2000","09","12","Cabral, JP","2000","09","12","Brazil","São Paulo","Campinas","IAC Av Barão de Itapura.","-47.060001373291","-22.8999996185303",NA,NA,"Arbusto, ca. de 3m alt. corola amarela.","UEC130584","2",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC130584",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:25:19-03","UNICAMP","UEC","178389","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Monge, M",NA,NA,NA,"Monge, M","2009","03","18","Brazil","São Paulo","Campinas","IAC, centro. Guanabara.","-47.060001373291","-22.8999996185303",NA,NA,"Arvoreta plantada, 3m, flores laranja e papus laranja.","UEC130586","702",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC130586",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:25:19-03","UNICAMP","UEC","178388","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Monge, M","2011","04",NA,"Monge, M","2008","09","22","Brazil","São Paulo","Campinas","Instituto Agronômico de Campinas (IAC). Avenida Barão de Itapura. Entre a casa do diretor e o herbário .","-47.060001373291","-22.8999996185303",NA,NA,"Arvoreta 2,8m de altura. Flores laranjas, papus laranja, invólucro marrom. Sem espinhos.","UEC130582","515",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC130582",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"96","2019-08-20 10:06:45-03","UNICAMP","UEC","169729","S","Plantae","Asteraceae","Stifftia","chrysantha","Stifftia chrysantha","J.C.Mikan","Monge, M","2009","11",NA,"Monge, M","2009","11",NA,"Brazil","São Paulo","Cotia","Caucaia do alto, próximo a reserva do Morro Grande. Na frente da casa do Mario e do padre.","-46.9099998474121","-23.6000003814697",NA,NA,NA,"UEC100125","929",NA,NA,NA,"Magnoliopsida",NA,NA,"UEC100125",NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA
