"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"95","2021-03-01 16:30:46-03","UNICAMP","UEC","31741","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Tozzi, AMGA","14654","1983","04","15",NA,"Brazil","São Paulo","Campinas","Fazenda Santa Elisa, Monjolinho.","-47.060001373291","-22.8999996185303",NA,"árvore de ca. de 5m alt. Cultivada; procedência São Miguel arcanjo.","UEC124238","UEC124238",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:30:46-03","UNICAMP","UEC","156626","S","Plantae","Magnoliopsida",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Franco, GADC","Souza, FM; Esteves, RL; Silva, JB; Oliveira, AN","821","2007","06","05",NA,"Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Mauro. SAD69, 23KM. UTM x 319479, UTM y 7405246.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 12m. Frutos imaturos verdes.","UEC008949","UEC008949","2007",NA,NA,"53584","auto","06","26","1003","1003",NA,NA,NA,NA,NA
"97","2020-10-14 10:01:34-03","FURB","FURB","39931","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Caxambu, MG","Caxambu, M.G.; et al.","3854","2012","03","02",NA,"Brasil","Paraná","Douradina","vegetação ciliar do rio Ivaí.","-53.2486111","-23.2341666",NA,NA,"FURB25155","FURB25155","2012","-53.2486111","-23.2341666",NA,NA,"03","16","242","242",NA,NA,NA,NA,NA
"98","2020-10-14 10:01:34-03","FURB","FURB","4406","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Cordeiro, J","Nascimento, D.S.; Cordeiro, J.","125","2005","05","18",NA,"Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2388889","-25.4419444",NA,NA,"FURB25156","FURB25156","2005","-49.2388889","-25.4419444",NA,NA,"05","18",NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 10:01:34-03","FURB","FURB","4440","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Hatschbach, G","Silva, J.M.; Ribas, O.S.","4594","2006","01","16",NA,"Brasil","Paraná","Lapa","Gruta do Monge.","-49.7158012390137","-25.7696990966797",NA,NA,"FURB01731","FURB01731","2006",NA,NA,"49965","auto","02","01",NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 10:01:34-03","FURB","FURB","10024","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Dias, MC","Francisco, E.M.; et al.",NA,"2002","03","27",NA,"Brasil","Paraná","Marilândia do Sul","Sítio Santa Rita.","-51.3078002929688","-23.7446994781494",NA,NA,"FURB25154","FURB25154","2002",NA,NA,"19941","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-16 17:52:08-03","UCS","HUCS","37551","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Vieria, A.O.S.","s.n.","2004","03","08",NA,"Brasil","Paraná","Londrina","fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,"árvore, 6m, frutos verdes.",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-16 17:52:08-03","UCS","HUCS","30083","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Silva, J.M.","4594","2006","01","16",NA,"Brasil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,"árvore, 10m, flor lilás.; mata de araucária",NA,NA,"2006",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-16 17:52:08-03","UCS","HUCS","21731","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Kegler, A.","Kegler, A.","1598","2003","01","22",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Nossa Senhora de Caravaggio.","-51.1794013977051","-29.1681003570557",NA,"na mata",NA,NA,NA,NA,NA,"49662","auto",NA,NA,"780","780",NA,NA,NA,NA,NA
"104","2021-03-16 17:52:08-03","UCS","HUCS","1570","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Silva, J.M.","43","1985","12","18",NA,"Brasil","Paraná","Teixeira Soares","Rod. BR.-277","-50.4606018066406","-25.3682994842529",NA,"árvore, 10m, flor lilás.; mata",NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-08-16 08:39:23-03","UTFPR","HCF","15971","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","J. Cordeiro","M.G. Caxambu","5836","2014","12","04",NA,"Brasil","PR","Fênix","RPPN Muricy - Propriedade de José","-52.012667","-23.865",NA,"arvoreta ca. 5 m, heliófita. Flores róseas.",NA,NA,"2015","52°00'45,6 W","23°51'54 S",NA,NA,NA,NA,"323","323",NA,NA,NA,NA,NA
"106","2019-08-16 08:39:23-03","UTFPR","HCF","9609","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","M.C. Lovato","E.M. Francisco",NA,"2004","01","26",NA,"Brasil","PR","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,"árvore 5 m. Frutos verde-amarronzados. Encontrada no fragmento 01.",NA,NA,"2004",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-08-16 08:39:23-03","UTFPR","HCF","12432","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","F. Marinero","T. Bochorny","63","2012","03","29",NA,"Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,"(Resgate de Flora UHE Mauá).",NA,NA,"2012",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-06-29 09:30:26-03","UFRRJ","RBR","17788","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"M.R. Barbosa","s.n.","1988","10","13",NA,"Brasil","Rio de Janeiro","Piraí","Represa de Ribeirão das Lajes","-43.8981018066406","-22.6291999816895",NA,NA,"RBR00017788",NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:26:09-03","MBM","MBM","402101","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Barboza, E.","Silva, J.M.; Martins, L.; Martins, L.","8845","2015","04","01","Southern America","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.404722","-25.739167",NA,"Árvore de 5m. Frutos imaturos. Cultivada.","MBM402101","MBM402101","2016","-49.404722","-25.739167",NA,NA,"01",NA,"934","934",NA,NA,NA,NA,NA
"110","2020-12-21 16:26:09-03","MBM","MBM","399701","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Cordeiro, J.","Caxambu, M.G.","5836","2014","12","04","Southern America","Brazil","Paraná","Fênix","RPPN Muricy, Propriedade de José Candido da Silva Muricy Neto","-52.012667","-23.865",NA,"Arvoreta ca. 5m, heliófita. Flores róseas.; Solo: Latossolo vermelho. Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.","MBM399701","MBM399701","2015","-52.012667","-23.865",NA,NA,NA,NA,"323","323",NA,NA,NA,NA,NA
"111","2020-12-21 16:26:09-03","MBM","MBM","402073","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Brotto, M.L.","Silva, J.M.","8761","2015","02","25","Southern America","Brazil","Paraná","Cerro Azul","Ribeirão da Rocha","-49.131131","-24.715289",NA,"Árvore de 6m. Frutos imaturos.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM402073","MBM402073","2016","-49.131131","-24.715289",NA,NA,"01",NA,"270","270",NA,NA,NA,NA,NA
"112","2020-12-21 16:26:09-03","MBM","MBM","425004","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Mazine, P.C.S.","Brotto, M.L.","3225","2019","02","07","Southern America","Brazil","Paraná","Curitiba","Parque Bariguí","-49.309167","-25.425556",NA,"Árore com 20 m de altura; flores roxas.; Floresta Ombrófila Mista Montana.","MBM425004",NA,"2019","-49.309167","-25.425556",NA,NA,"02","07","925","925",NA,NA,NA,NA,NA
"113","2020-12-21 16:26:55-03","MBM","MBM","744","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","13474",NA,NA,NA,"Southern America","Brazil","Paraná","Agudos do Sul","Agudos do Sul","-49.3353004455566","-25.9925003051758",NA,NA,"MBM000744","MBM000744",NA,NA,NA,"16165","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:26:55-03","MBM","MBM","67854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Kummrow, R.","1422",NA,NA,NA,"Southern America","Brazil","Paraná","Bocaiúva do Sul","Bacaetava","-49.1150016784668","-25.2061004638672",NA,NA,"MBM067854","MBM067854",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:26:55-03","MBM","MBM","67851","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Torres, M.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Curitiba, arredores","-49.2731018066406","-25.4277992248535",NA,NA,"MBM067851","MBM067851",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:26:55-03","MBM","MBM","237168","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Maschio, W.","148",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Em frente a Igreja do Cabral","-49.2731018066406","-25.4277992248535",NA,NA,"MBM237168","MBM237168",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:26:55-03","MBM","MBM","394553","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Brotto, M.L.","Koczicki, C.","329","2009","12","12","Southern America","Brazil","Paraná","Curitiba","Em terreno baldio","-49.2731018066406","-25.4277992248535",NA,"Árvore, flor violeta.","MBM394553","MBM394553","2014",NA,NA,"25180","auto","12","30",NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:26:55-03","MBM","MBM","59938","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","41768",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM059938","MBM059938",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:26:55-03","MBM","MBM","169873","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Imaguire, N.","1251",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Jardim Schaeffer","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169873","MBM169873",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:26:55-03","MBM","MBM","171892","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Ribas, O.S.","Imaguire, N.","5804","1985","12","01","Southern America","Brazil","Paraná","Curitiba","Praça da Igreja do Cabral","-49.2731018066406","-25.4277992248535",NA,NA,"MBM171892","MBM171892",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:26:55-03","MBM","MBM","169080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Carvalho, P.","141",NA,NA,NA,"Southern America","Brazil","Paraná","Irati","Chácara Brustolin","-50.6511001586914","-25.4671993255615",NA,NA,"MBM169080","MBM169080",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:26:55-03","MBM","MBM","112816","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","359",NA,NA,NA,"Southern America","Brazil","Paraná","Mandirituba","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,"MBM112816","MBM112816",NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:26:55-03","MBM","MBM","82704","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Kuniyoshi, Y.S.; et al.; et al.","4607",NA,NA,NA,"Southern America","Brazil","Paraná","Mandirituba","Mandiriuba, arredores","-49.326099395752","-25.7789001464844",NA,NA,"MBM082704","MBM082704",NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:26:55-03","MBM","MBM","17530","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","25987",NA,NA,NA,"Southern America","Brazil","Paraná","Mandirituba","Rio do Maurício","-49.326099395752","-25.7789001464844",NA,NA,"MBM017530","MBM017530",NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:26:55-03","MBM","MBM","156059","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Abrão, H.R.S.; et al.; et al.","257",NA,NA,NA,"Southern America","Brazil","Paraná","Mangueirinha","Próximo à barragem Santo Antônio","-52.1755981445312","-25.9410991668701",NA,NA,"MBM156059","MBM156059",NA,NA,NA,"42783","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:26:55-03","MBM","MBM","60616","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Azevedo-Tozzi, A.M.G.","Hatschbach, G.","41859",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Branco do Sul","Iitupava","-49.3142013549805","-25.1900005340576",NA,NA,"MBM060616","MBM060616",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:26:55-03","MBM","MBM","10784","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Rudd, V.E.","Hatschbach, G.","21524",NA,NA,NA,"Southern America","Brazil","Paraná","Terra Boa","Fazenda Murerê, Rio Ivai","-52.4441986083984","-23.7681007385254",NA,NA,"MBM010784","MBM010784",NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:26:55-03","MBM","MBM","299831","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Silva, J.M.; et al.; et al.","4247","2002","11","30","Southern America","Brazil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,"MBM299831","MBM299831",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:26:55-03","MBM","MBM","138753","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Koscinski, M.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"MBM138753","MBM138753",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:26:55-03","MBM","MBM","57744","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","41090",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","Retiro Grande","-49.5283012390137","-25.4585990905762",NA,NA,"MBM057744","MBM057744",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:26:55-03","MBM","MBM","8599","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Azevedo-Tozzi, A.M.G.","Hatschbach, G.","20649",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","Rondinha","-49.5283012390137","-25.4585990905762",NA,NA,"MBM008599","MBM008599",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:26:55-03","MBM","MBM","42448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Burkart, A.","Hatschbach, G.","1804",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,"MBM042448","MBM042448",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:26:55-03","MBM","MBM","290096","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Marino Neto, F.","96","2003","10","06","Southern America","Brazil","Paraná","Curitiba","Bom Retiro","-49.2731018066406","-25.4277992248535",NA,NA,"MBM290096","MBM290096",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:26:55-03","MBM","MBM","310853","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Cordeiro, J.","Nascimento, D.S.; Cordeiro, J.; Cordeiro, J.","125","2005","05","18","Southern America","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,"MBM310853","MBM310853",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:26:55-03","MBM","MBM","311876","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Lima, H.C.","Silva, J.M.; Ribas, O.S.; Ribas, O.S.","4594","2006","01","16","Southern America","Brazil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,"Árvore, 10m, flor lilás. Mata de araucária","MBM311876","MBM311876","2009",NA,NA,"49965","auto","06","15",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:26:55-03","MBM","MBM","218273","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Kuhlmann, J.G.","Ceccatto, N.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Timbó","-50.0064010620117","-25.4293994903564",NA,NA,"MBM218273",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:26:55-03","MBM","MBM","104986","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","43",NA,NA,NA,"Southern America","Brazil","Paraná","Teixeira Soares","Rod. BR-277","-50.4606018066406","-25.3682994842529",NA,NA,"MBM104986","MBM104986",NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:26:55-03","MBM","MBM","218272","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Mattos, A.","4718",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,"MBM218272",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:26:55-03","MBM","MBM","391853","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Brotto, M.L.","Schwirkowski, P.","56B","2014","03","09","Southern America","Brazil","Santa Catarina","São Bento do Sul","Sertãozinho, propriedade de Leonardo Pilz","-49.3786010742188","-26.2502994537354",NA,"Árvore de 6m.","MBM391853","MBM391853","2014",NA,NA,"23090","auto","08","20",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:26:55-03","MBM","MBM","287166","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Franco, G.A.D.C.","Arzolla, FARDP; et al.; et al.","309","2003","08","24","Southern America","Brazil","São Paulo","Jundiaí","Próximo da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,"MBM287166",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:26:55-03","MBM","MBM","23098","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","29774",NA,NA,NA,"Southern America","Brazil","Paraná","Bocaiúva do Sul","Colônia Marques Abrantes","-49.1150016784668","-25.2061004638672",NA,NA,"MBM023098","MBM023098",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:26:55-03","MBM","MBM","310854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Nascimento, D.S.; Cordeiro, J.; Cordeiro, J.","73","2004","12","06","Southern America","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,"MBM310854","MBM310854",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:26:55-03","MBM","MBM","208220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Meijer, A. de","92",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"MBM208220","MBM208220",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:26:55-03","MBM","MBM","270821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Dias, M.C.","?","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Marilândia do Sul","Estrada para Curitiba","-51.3078002929688","-23.7446994781494",NA,NA,"MBM270821","MBM270821",NA,NA,NA,"19941","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:26:55-03","MBM","MBM","218271","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Kuhlmann, J.G.","Ceccatto, N.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Timbó","-50.0064010620117","-25.4293994903564",NA,NA,"MBM218271",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:26:55-03","MBM","MBM","42447","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Burkart, A.","Hatschbach, G.","1825",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,"MBM042447","MBM042447",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:26:55-03","MBM","MBM","4155","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Hatschbach, G.","Hatschbach, G.","18025",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,"MBM004155","MBM004155",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
