"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount"
"44","2020-12-21 16:26:29-03","MBM","MBM","13312","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Krapovickas, A.; et al.; et al.","14291",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,"MBM013312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-12-21 16:26:29-03","MBM","MBM","148824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Pedersen, T.M.","12958",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,"MBM148824","MBM148824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-21 16:26:29-03","MBM","MBM","236305","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Fortunato, R.","Casas, J.F.; et al.; et al.","5894",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,"MBM236305","MBM236305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:26:29-03","MBM","MBM","39181","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Schinini, A.; et al.; et al.","11221",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,"MBM039181","MBM039181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:26:29-03","MBM","MBM","79847","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Fortunato, R.","Hatschbach, G.","45844",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Porto Frangeli",NA,NA,"MBM079847","MBM079847","Mundo Novo",NA,NA,"-54.2708015441895","-23.9381008148193",NA,NA,NA,NA,NA,NA,NA,"19849","auto",NA,NA,NA
"49","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921079","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Hassler, E.",NA,"1900","9","1",NA,"Paraguai",NA,"In regione collium: Cerros de Tobaty.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921079' target='other'> <mi>dwc_moreinfo</mi></a>","P02921079","P02921079_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6125",NA,NA
"50","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921080","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Hassler, E.",NA,"1900","1","1",NA,"Paraguai",NA,"In regione cursus superioris fluminis Y-acá.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921080' target='other'> <mi>dwc_moreinfo</mi></a>","P02921080","P02921080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7013",NA,NA
"51","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921081","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"Montium Sierra de Maracayú, in regione fluminis Corrientes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921081' target='other'> <mi>dwc_moreinfo</mi></a>","P02921081","P02921081_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5843",NA,NA
"52","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921082","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Balansa, B.",NA,"1876","12",NA,NA,"Paraguay",NA,"Cordillère de Peribebuy, dans les pâturages","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921082' target='other'> <mi>dwc_moreinfo</mi></a>","P02921082","P02921082_01 P02921082_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1541 a","syntype",NA
"53","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921083","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Balansa, B.",NA,"1876","12",NA,NA,"Paraguay",NA,"Cordillère de Peribebuy, dans les pâturages","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921083' target='other'> <mi>dwc_moreinfo</mi></a>","P02921083","P02921083_01 P02921083_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1541 a","syntype",NA
"54","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921084","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"Montium Sierra de Maracayú, in regione cursus suprioris fluminis Jesui guazú.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921084' target='other'> <mi>dwc_moreinfo</mi></a>","P02921084","P02921084_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5698",NA,NA
"55","2015-10-29 22:59:37-02","MNHN","RECOLNAT_MNHN_P","P02921085","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Burkart","Bonpland, A.",NA,NA,NA,NA,NA,"Argentina",NA,"Corrientes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921085' target='other'> <mi>dwc_moreinfo</mi></a>","P02921085","P02921085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"896",NA,NA
"56","2015-10-29 23:00:05-02","MNHN","RECOLNAT_MNHN_P","P02921086","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Balansa",NA,"1874","11","16",NA,"Paraguay",NA,"Caaguazu, dans les campos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921086' target='other'> <mi>dwc_moreinfo</mi></a>","P02921086","P02921086_01 P02921086_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1541 b","syntype",NA
"57","2015-10-29 23:00:33-02","MNHN","RECOLNAT_MNHN_P","P02921087","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Balansa, B.",NA,"1876","3","1",NA,"Paraguay",NA,"Santa-Barbara, près de Villa-Rica, dans les pâturages","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921087' target='other'> <mi>dwc_moreinfo</mi></a>","P02921087","P02921087_01 P02921087_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1541","syntype",NA
"58","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921088","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Balansa, B.",NA,"1876","3","1",NA,"Paraguay",NA,"Santa-Barbara, près de Villa-Rica, dans les pâturages","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921088' target='other'> <mi>dwc_moreinfo</mi></a>","P02921088","P02921088_01 P02921088_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1541","syntype",NA
"59","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921091","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"Sierra de maracayú, in regione cursus superioris fluminis Jejui guazú.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921091' target='other'> <mi>dwc_moreinfo</mi></a>","P02921091","P02921091_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5698",NA,NA
"60","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921092","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"Sierra de maracayú, in regione fluminis Corrientes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921092' target='other'> <mi>dwc_moreinfo</mi></a>","P02921092","P02921092_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5843",NA,NA
"61","2015-11-02 06:37:19-02","MNHN","RECOLNAT_MNHN_P","P02921093","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Balansa, B.",NA,"1876","3","1",NA,"Paraguay",NA,"Santa-Barbara, près de Villa-Rica, dans les pâturages","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921093' target='other'> <mi>dwc_moreinfo</mi></a>","P02921093","P02921093_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1541","syntype",NA
"62","2015-09-04 01:53:46-03","MNHN","RECOLNAT_MNHN_P","P02921094","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Pedersen, T.M.",NA,"1956","11","21",NA,"Paraguai",NA,"Loma Yatay, near the mouth of the Arroyo Atingy, San Cosme, Dep. Itapúa.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02921094' target='other'> <mi>dwc_moreinfo</mi></a>","P02921094","P02921094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4372",NA,NA
"63","2015-09-04 07:40:48-03","MNHN","RECOLNAT_MNHN_P","P03030295","PreservedSpecimen",NA,NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Zardini, E.M.|Villate, L.",NA,"1997","1","21",NA,"Paraguai",NA,"Paraguay, Itapua, Isla Yacyreta.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03030295' target='other'> <mi>dwc_moreinfo</mi></a>","P03030295","P03030295_01",NA,NA,NA,"-56.69639","-27.41389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46240",NA,NA
"64","2015-02-09 13:05:00-02","MO","MOBOT","1935529","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"A.B. Pin F.","Pin F. 492","1992","10","10","South America","Paraguay","Itapúa","Isla Yacyreta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"65","2013-12-09 19:40:00-02","MO","MOBOT","1935530","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Marizza Quintana","Quintana 145","1993","3","24","South America","Paraguay","Itapúa","Isla Yacyreta, Sabana de Butia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2011-02-18 21:15:00-02","MO","MOBOT","2191885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Vanni, R. O., //","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1461","1990","2","27","South America","Argentina","Corrientes","12 km NE de San Miguel, Ea.Toro-y",NA,NA,NA,NA,"San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2009-07-31 05:57:00-03","MO","MOBOT","2441088","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Burkart, A.","José E. Montes","Montes 825","1945","4","23","South America","Argentina","Misiones","Jabebyry",NA,NA,NA,NA,"Candelaria","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-09-16 06:16:00-03","MO","MOBOT","3187789","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Benedict (Benjamin) Balansa","Balansa 1541a","1876","12",NA,"South America","Paraguay",NA,"Cordillére de Peribebuy, Dans les pâturages.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2009-07-10 17:57:00-03","MO","MOBOT","3187927","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","T.M.P.","Troels M. Pedersen","Pedersen 12958","1980","11","14","South America","Argentina","Corrientes","Low ground, sandy soil, full sun. Colonia Habana.",NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2012-05-02 08:16:00-03","MO","MOBOT","3188323","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","R. Fortunato","F. Javier Fernández Casas|J. Molero","Fernández Casas 5894","1982","2","4","South America","Paraguay","Canindeyú","Salida de Curuguaty hacia el Norte, a unos 5 km, en prados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2009-07-10 17:57:00-03","MO","MOBOT","3188526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Burkart","Troels M. Pedersen","Pedersen 4372","1956",NA,NA,"South America","Paraguay","Itapúa","San Cosme. Loma Yatay, near the mouth of the Arroyo Atingý. Sandy grasslands.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2011-02-17 10:58:00-02","MO","MOBOT","3188706","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","J.W. Grear","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19504","1968","2","4","South America","Brazil","Distrito Federal","Chapada da Contagem. Legume garden, experimental station, campus of Universidade de Brasília.",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-11-15 05:15:00-02","MO","MOBOT","3188862","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Luisa Z. Ahumada","Krapovickas 14291","1968",NA,NA,"South America","Paraguay","San Pedro","Rio Tapiracuay, 8 Km. San Estanislao, camino a Rosario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","1226424","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Renee Fortunato (BAB)","Elsa M. Zardini|L. Villate","Zardini 46352","1997","1","21","South America","Paraguay","Itapúa","Isla Yacyreta. Herbaceous on fixed dunes.",NA,NA,NA,NA,NA,NA,NA,"-56.75","-27.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1091",NA,"4"
"75","2008-05-27 22:02:00-03","MO","MOBOT","89198","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","R. Fortunato (BAB)","Elsa M. Zardini|U. Velázquez","Zardini 26791","1991","3","3","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Middle area. Scrub on sandy soil.",NA,NA,NA,NA,NA,"297.00000000",NA,"-57.11666","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"561",NA,"6"
"76","2008-05-27 22:02:00-03","MO","MOBOT","1225051","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","R. Fortunato (BAB)","Elsa M. Zardini|L. Villate","Zardini 46240","1997","1","21","South America","Paraguay","Itapúa","Isla Yacyreta. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,"-56.69638","-27.41388",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1089",NA,"4"
"77","2015-02-17 12:27:00-02","MO","MOBOT","1818690","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","R. Fortunato (BAB)","Elsa M. Zardini|R. Gamarra","Zardini 59798","2002","12","9","South America","Paraguay","Itapúa","Yacyreta dam island reserve: around entrance.",NA,NA,NA,NA,NA,NA,NA,"-56.7644444","-27.4138889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1277",NA,"4"
"78","2015-02-17 12:26:00-02","MO","MOBOT","1817076","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","R. Fortunato (BAB)","Elsa M. Zardini|R. Gamarra","Zardini 59267","2002","12","5","South America","Paraguay","Itapúa","Yacyreta dam island reserve. Dunes and inundated savannas.",NA,NA,NA,NA,NA,NA,NA,"-56.7547222","-27.4888889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1273",NA,"4"
"79","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","04685","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","M. Mich","E.E. Neubert","Eurides M. Menezes & M.H. Carabolante",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Instituto de Zootenica",NA,NA,NA,NA,"Nova Odessa",NA,NA,"-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"8440","auto",NA,NA,NA
"80","2020-09-12 05:00:02-03","US","US","2555684","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"J. E. Montes","27388","1958","4","24","South America","Argentina","Misiones","Misiones, Dep. Candelaria, Loreto",NA,NA,"US02349628","US02349628_01",NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2196185","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"A. L. Woolston","477","1955","3","11","South America","Paraguay","Alto Paraguay","Alto Paraguay, Primavera",NA,NA,"US02349625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2643451","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19504","1968","2","4","South America - Neotropics","Brazil","Distrito Federal","The Planalto do Brasil, Distrito Federal, Chapada da Contagem, Legume garden, experimental station, campus, of Universidad de Brasilia, Brasilia",NA,NA,"US02349627","US02349627_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","177628","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"P. Jörgensen","43990","1930","4",NA,"South America","Paraguay",NA,"Commun in the congo Mbuwen [interpreted]",NA,NA,"US02349629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","2283800","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"T. Pederson","4372","1956","11","21","South America","Paraguay","Itapua","Loma Yatay, near the mouth of the Arroyo Atingy, San Cosme, Dep. Itapua",NA,NA,"US02349626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","3172679","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"G. Hatschbach","45844","1982","12","10","South America - Neotropics","Brazil","Mato Grosso do Sul","Porto Frangeli (mun. Mundo Novo) Mato Grosso do Sul",NA,NA,"US02349624","US02349624_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","1571228","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"P. Jörgensen","4399","1930","4",NA,"South America","Paraguay",NA,"In the carpo Mbuwen [interpreted]",NA,NA,"US02349630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"87","2020-09-02 16:27:52-03","Cenargen","CEN","105753","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","A. Pott","Arnildo Pott","13630","2005","11","15",NA,"Brasil","MT","Fazenda São João Lisito, próximo a Fazenda Santa Cecilia, Sub-região de Cáceres, Pantanal","Exsicatas","Com Curatella americana e Elionurus muticus. PROBIO - Mapeamento do Pantanal - Doação do Herbário HMS (10199). Embrapa Gado de Corte. Mato Grosso do Sul - Campo Grande.","CEN00105753","CEN00105753","CACERES",NA,NA,"-58.102777","-16.516944","-58.102777","-16.516944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"88","2019-11-13 11:22:20-03","USP","SPF","134412","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Vanni, R","Schinini, A","33749","1997","12","13",NA,"Paraguai","Amambay","43 km por ruta 3, luego del cruce con ruta 5.",NA,NA,"SPF00134412",NA,NA,"280","280","-56.333333","-22.5","-56.333333","-22.5","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-05-08 11:12:29-03","UEFS","HUEFS","237114","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Chagas, D.B.das","98","2016","08","15",NA,"Brasil","Tocantins","Faz. São Judas - Porto Nacional - TO",NA,"Cerrado stricto sensu","HUEFS0237114",NA,"Porto Nacional","277","277","-48.416667","-10.8","48W25'","10S48'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"90","2019-09-05 15:27:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon",NA,NA,"B. Balansa","1541a","1876","12",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Lectotype",NA
"91","2019-01-23 10:01:07-02","F","FMNH-SEEDPLANTS","V0059253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon",NA,NA,"B. Balansa","1541a","1876","12",NA,"South America","Paraguay",NA,NA,NA,NA,"V0059253F","V0059253F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isolectotype",NA
"92","2020-02-17 11:29:35-03","UEG","HUEG","11367","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","platycarpon","Eriosema platycarpon","Micheli",NA,"Siqueira, M.N.; Silva, S.","11","2009","10","09","Southern America","Brasil","Goiás",NA,NA,"Subarbusto. Cerrado ralo. Frutos verdes (imaturos). Solo arenoso","HUEG011367",NA,"Nova Roma",NA,NA,"-46.880298614502","-13.7419004440308",NA,NA,NA,NA,NA,NA,NA,"46333","auto",NA,NA,NA
"93","2020-11-04 17:29:25-03","UEM","HUEM","14614","S","Plantae",NA,NA,"Leguminosae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Ma.C. Souza","K.K Kita; D.N.M.Zeidan; G.S.Rosa; A.Soares","783","2008","07","02",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, Cerca de 10,0m da margem direita. Campinho. Solo seco.",NA,"Arbustiva, cerca de 1,6m de altura. Frutos maturos coloração marrom escuro.","HUEM000026126",NA,"Jateí","225","225","-53.622528","-22.865","-53.622528","-22.865","2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-04 17:29:25-03","UEM","HUEM","14960","S","Plantae",NA,NA,"Leguminosae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Ma.C. Souza","Ma.C. Souza; R.S.Garcia; V.C.Harthman; J.M.Garcia; L.F.Vianna; A.Soares","2024","2008","05","21",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, Parque Estadual do Rio Ivinhema. Campinho. Solo seco, arenoso e sujeito alagamento.",NA,"Arbusto, cerca de 1,0m de altura.. Flor coloração amarela. Frutos maturos coloração marrom.","HUEM000026125",NA,"Taquarussu","236","236","-53.614122","-22.859328","-53.614122","-22.859328","2008","05",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-11-04 17:29:25-03","UEM","HUEM","15308","S","Plantae",NA,NA,"Leguminosae","Eriosema","platycarpon","Eriosema platycarpon","Micheli","Ma.C. Souza","G.S.Rosa; V.C.Harthman; C.G.Almeida; K.Kawakita; S.Rodrigues","16","2008","10","06",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, Cerca de 10,0m da margem direita. Campinho. Local ensolarado. Solo seco sujeito alagamento.",NA,"Subarbusto. Flores coloração amarela.","HUEM000026130",NA,"Jateí","236","236","-53.614122","-22.859328","-53.614122","-22.859328","2010","06",NA,NA,NA,NA,NA,NA,NA,NA
