"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"691","2021-02-11 17:19:07-03","UFPR","UPCB","76560","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Fraga, C.N.","2107","2008","07","17",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande. Trilha para as piscinas. Floresta Ombrófila Densa Altomontana com inselbergues.",NA,NA,"Trepadeira escandente. Flores com sépalas verde maculas de lilás, pétalas brancas com partes roxas..",NA,NA,NA,"(Kunth.) Fawc & Rendle","Ribeiro, R. D.","Castelo","-41.088","-20.519",NA,"1100","1400","-41.088","-20.519","2010","04","14",NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-02-11 17:19:07-03","UFPR","UPCB","59415","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis var. clitorioides",NA,"Kozera, C.","3020","2006","02","14",NA,"Brasil","Paraná","Ponte dos Arcos.",NA,NA,"Trepadeira, flor azulada, sobre herbáceas em área de várzea..",NA,NA,NA,"(Kunth) Fawc. & Rendle","Hatschbach, G.","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"2006","01","01","27346","auto",NA,NA,"var. clitorioides",NA,NA,NA
"693","2021-02-11 17:19:07-03","UFPR","UPCB","59846","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis var. clitorioides",NA,"Cervi, A.C.","9244","2006","03","15",NA,"Brasil","Paraná","Solitude",NA,NA,"Reptante, flores vinosas. Campo limpo..",NA,NA,NA,"(Kunth) Fawc. & Rendle","Cervi, A.C.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"2006","03","15","25180","auto",NA,NA,"var. clitorioides",NA,NA,NA
"694","2008-05-27 22:02:00-03","MO","MOBOT","3211153","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","firmulus","Phaseolus firmulus",NA,"James A. Ratter","Ratter 6741","1993","7","4","South America","Brazil","Maranhão","Serra de Madeira, nr Carolina, In sparse cerrado vegetation.",NA,NA,NA,NA,NA,NA,"Mart. ex Benth.",NA,NA,"-47.43333","-7.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2010-03-16 10:17:00-03","MO","MOBOT","100261308","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Henry H. Rusby","Rusby 1339",NA,NA,NA,"South America","Bolivia",NA,"Junction of Rio Beni & Rio Madre de Dios",NA,NA,NA,NA,NA,NA,"Kunth","Foster's Catalog Note File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"696","2013-06-03 12:16:00-03","MO","MOBOT","100600563","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15074","1966","4","19","South America","Brazil","Goiás","Côrrego Estrema, ca. 35 km N.E. of Formosa.",NA,NA,NA,NA,NA,NA,"Kunth","M. Arroyo",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"697","2008-12-11 16:24:00-02","MO","MOBOT","77154","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Thomas B. Croat","Croat 18349","1972","7","23","South America","Peru","Loreto","Along road to Puerto Almendra, 7 km from Río Nanay.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"-73.3758334","-3.8261111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"256","1",NA
"698","2013-06-06 16:54:00-03","MO","MOBOT","100600614","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Ghillean T. Prance|Nilo T. Silva","Prance 58539","1964","8","2","South America","Brazil","Goiás","West of Filadélfia in Serra de Jaccouba.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"699","2013-06-06 16:54:00-03","MO","MOBOT","100600616","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16635","1966","6","5","South America","Brazil","Mato Grosso","Cerrado, metamorphic rock (cascalho), ca. 75 km N of Xavantina.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. Silva",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"700","2013-06-06 16:53:00-03","MO","MOBOT","100600617","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Howard S. Irwin|Thomas R. Soderstrom","Irwin 5193","1964","8","16","South America","Brazil","Distrito Federal","Chapada da Contagem, ca. 20 km E of Brasília.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. Silva",NA,NA,NA,NA,"700.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"701","2013-06-06 16:52:00-03","MO","MOBOT","100600624","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 15517","1966","5","1","South America","Brazil","Distrito Federal","Cerrado, ca. 3 km S of Sobradinho.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. Silva",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"702","2016-09-21 12:01:00-03","MO","MOBOT","100929990","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"William R. Anderson","Anderson 9386","1973","4","29","South America","Brazil","Goiás","Ca. 30 km (straight line) S of Caiapônia.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. da Silva",NA,NA,NA,NA,"950.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"703","2013-01-28 05:13:00-02","MO","MOBOT","1117724","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"René Guillén V.|T. Ruiz de Centurión","Guillén Villarroel 1014","1993","4","9","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas, campo cerrado. Transecto 2 del campo cerrado; a 15 minutos del campamento en dirección Nor Oeste.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E. Chávez","Velasco","-60.39305","-14.80305",NA,"815.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2008-05-27 22:02:00-03","MO","MOBOT","1117725","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Timothy J. Killeen|Luzmila Arroyo P.|S.N. Panfil|K. Kiel","Killeen 5276","1993","4","16","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Sector Sur, campamento Las Gamas. Bosque húmedo, con muchas epífitas; árboles de 45 m de altura.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E. Chávez","Velasco","-60.38333","-14.8",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"705","2009-02-05 03:32:00-02","MO","MOBOT","1153671","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Bonifacio Mostacedo C.|M. Menacho","Mostacedo C. 1290","1993","11","7","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado; campamento Los Fierros, 10 km al SE y 1 Km al E sobe la brecha hacia la Mezeta; pampa La Toledo. Parcela permanente de estudio.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E. Gutiérrez","Velasco","-60.9","-14.56666",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2008-05-27 22:02:00-03","MO","MOBOT","3221066","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"* BERCOT","BERCOT 33","1981","5","23","South America","Brazil","Goiás","Cerrado do Loteamento Santa Maria próximo à quadra 19.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2008-05-27 22:02:00-03","MO","MOBOT","3221781","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Gert G. Hatschbach","Hatschbach 32354","1973",NA,NA,"South America","Brazil",NA,"Capão Redondo (mun. Camapuã) Mato Grosso.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2011-08-12 11:45:00-03","MO","MOBOT","3222279","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"C.A. Cid Ferreira|J. Lima|José Guedes|José Henrique Rocha Coelho","Cid Ferreira 4316","1984","6","7","South America","Brazil","Rondônia","Município de Colorado do Oeste, BR 364, Porto Velho-Cuiabá, estrada para Colorado do Oeste. km. Campina cerrada, solo arenoso.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Ronald Liesner",NA,"-60.61666","-12.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2009-07-31 07:05:00-03","MO","MOBOT","3222632","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"George Eiten|Liene T. Eiten","Eiten 4669",NA,NA,NA,"South America","Brazil","Maranhão","Município de Loreto: ca. 50 km SSE of city of Loreto. Fazenda Morros, ca. 15 km S of main house, on Chapada Alta', a sandstone plateau with native; relatively indisturbed primitivecerradão xeromorphic tree woodland(locally called chapada).",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","R. Liesner",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2013-06-06 16:52:00-03","MO","MOBOT","100600622","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"R. Reis dos Santos|A. Ferreira","Santos 1250","1968","5","2","South America","Brazil","Mato Grosso","5 km S of the Base Camp of the Expedition. Close to the Xavantina-São Felix road.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. Silva",NA,"-51.8666667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"711","2012-03-18 05:12:00-03","MO","MOBOT","933772","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Timothy J. Killeen|H. Gonzáles|Fabiana Mamani M.|Pablo Solíz","Killeen 6532","1994","6","13","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Serranía de Caparuch. Encima de la meseta, cerca a farellones del oeste Campo rupestre.Pampa abierta xerofitico, sin arboles, con algunos arbustos y subarbustos. Rocas grandes comunes",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","T. Killeen (MO)","Velasco","-60.76138","-14.55833",NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2012-03-18 05:12:00-03","MO","MOBOT","934637","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"E. Gutiérrez|Fabiana Mamani M.|R. Gomez","Gutiérrez Crespo 1387","1994","6","10","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Parcela II. Pampa Flor de Oro.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","T. Killeen (MO)","Velasco","-61.01861","-13.56083",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2015-08-10 05:49:00-03","MO","MOBOT","100600626","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Amaro Macedo","Macedo 3249","1951","7","3","South America","Brazil","Goiás","Estrada Goiânia-Piracampo.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. Silva","Goianira","-49.426399230957","-16.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,"19902","auto",NA,NA,NA,NA,"1",NA
"714","2013-06-06 16:55:00-03","MO","MOBOT","100600608","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"M.G. Silva|Carlos S. Rosário","Silva 5010","1978","6","19","South America","Brazil","Mato Grosso","Arredores do campo do avição.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. Silva","Aripuanã","-59.459400177002","-10.1667003631592",NA,NA,NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,"1",NA
"715","2013-06-06 16:55:00-03","MO","MOBOT","100600612","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Scott A. Mori|J. Mitchell|L.A. Mattos Silva","Mori 16769","1984","7","12","South America","Brazil","Mato Grosso","MT251, 45 km NNE of Cuiabá.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","E.D. Silva","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,"400.00000000",NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,"1",NA
"716","2013-08-23 04:12:00-03","MO","MOBOT","100451589","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Benkt Sparre","Sparre 14455","1967","2","15","South America","Ecuador","Los Ríos","Prov. Los Rios: Hacienda Clementina between Babahoyo and Montalve.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle",NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"717","2013-06-03 10:47:00-03","MO","MOBOT","100600509","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12230","1966","2","3","South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"718","2013-06-03 10:49:00-03","MO","MOBOT","100600511","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Per Dusén","Dusén 16306","1915","1","10","South America","Brazil","Paraná","Ponta Grossa opp., in campo.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"719","2013-06-03 11:52:00-03","MO","MOBOT","100600553","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"James A. Ratter|S.G. da Fonseca|J. Fonsêca Filho","Ratter 3145","1976","6","9","South America","Brazil","Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"720","2013-06-03 11:56:00-03","MO","MOBOT","100600555","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16118","1966","5","27","South America","Brazil","Mato Grosso","Rio Turvo, ca. 210 km N of Xavantina.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"721","2013-06-03 11:59:00-03","MO","MOBOT","100600557","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14123","1966","3","19","South America","Brazil","Distrito Federal","Setor Industrial, ca. 5 km W of Brasília.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"722","2013-06-03 12:02:00-03","MO","MOBOT","100600559","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Roberta C. de Mendonça|B.A.S. Pereira","Mendonça 184","1982","4","20","South America","Brazil","Distrito Federal","Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"723","2013-06-03 12:06:00-03","MO","MOBOT","100600560","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13825","1966","3","9","South America","Brazil","Goiás","Cerrado, ca. 25 km S of Cristalina.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"724","2013-06-03 12:10:00-03","MO","MOBOT","100600562","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Ezechias P. Heringer","Heringer 12264","1973","3","20","South America","Brazil","Distrito Federal","Em frente a Embaixada da Inglaterra.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R.L. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"725","2013-06-03 12:18:00-03","MO","MOBOT","100600564","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 26643","1970","2","26","South America","Brazil","Distrito Federal","Cerrado, ca. 2 km E of Lago Paranoá.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"726","2013-06-03 12:25:00-03","MO","MOBOT","100600566","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Ezechias P. Heringer","Heringer 14706","1973","6","23","South America","Brazil","Distrito Federal","Cerrado seco e gramoso, sujeito ao fogo periódicamente.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"727","2013-06-03 12:44:00-03","MO","MOBOT","100600571","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11549","1966","1","10","South America","Brazil","Distrito Federal","Córrego Covanças near Chapada da Contagem, ca. 20 km N.E. of Brasília.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. Silva",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"728","2016-09-21 12:04:00-03","MO","MOBOT","100929992","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"William R. Anderson","Anderson 6434","1973","3","6","South America","Brazil","Goiás","8 km by road N of Alto Paraíso.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","E.D. da Silva",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"729","2011-10-07 05:03:00-03","MO","MOBOT","102880","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Sandy Knapp|Peter W. Alcorn","Knapp 7310","1986","5","18","South America","Peru","San Martín","hills to NW of Chazuta. Remnants of tropical moist forest and second growth.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald Liesner","San Martín","-76.18333","-6.6",NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-22","2",NA
"730","2008-05-27 22:02:00-03","MO","MOBOT","1074333","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Calaway H. Dodson","Dodson 7395","1979","1","29","South America","Ecuador","Los Ríos","Río Palenque Science Center Km 56, road Quevedo-Santo Domingo.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","D.A. Neill (?)","Quevedo","-79.38333","-0.58333",NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2008-05-27 22:02:00-03","MO","MOBOT","1085075","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Jens E. Madsen","Madsen 63439","1987","5","28","South America","Ecuador","Guayas","Isla Puná. Path from Puná Nueva to Las Pozas. Disturbed, semi-deciduous forest.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Lewis, G. P. (K)",NA,"-79.9","-2.75",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2008-05-27 22:02:00-03","MO","MOBOT","1085085","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Jens E. Madsen","Madsen 63602","1987","6","7","South America","Ecuador","Guayas","Isla Puná. Path Campo Alegre-Agua Piedra, km 0-5. Xerophytic thickets and dry forest with seasonal ponds.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Lewis, G.P. (K)",NA,"-80.13333","-2.8",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2008-05-27 22:02:00-03","MO","MOBOT","1311831","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Ronald L. Liesner|Vilealdo Medina","Liesner 13440","1982","4","6","South America","Venezuela","Distrito Federal","32 km East of La Guaira, 4 km East of Anare. From coast, to about 3 km inland along quebrada. Steep slopes and some rock outcrops.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Delgado",NA,"-66.65","10.63333",NA,"0E8","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-4",NA,NA
"734","2014-10-20 12:01:00-02","MO","MOBOT","1718746","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Israel G. Vargas C.|et al.","Vargas Caballero 3277","1994","10","17","South America","Bolivia","Santa Cruz","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Pequeños cerros (suelo ondulado), con afloramiento de piedra. Cerrado, árboles y arbustos ralos hasta 15 m de altura; laderas con hierbas principalmente gramíneas. Area con signo evidente de estar sometida a quemas periódicas.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","M. Nee","Chiquitos","-57.8686111","-19.1844444",NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"735","2013-02-20 12:02:00-03","MO","MOBOT","1788550","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gabriel Gutiérrez V.","Gutierrez Villegas 17C189",NA,NA,NA,"South America","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","J. Perez","Chigorodó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2013-08-23 04:12:00-03","MO","MOBOT","1735142","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Jaime L. Jaramillo","Jaramillo Asanza 782","1978","9","5","South America","Ecuador","El Oro","Huaquillas-linea fronteriza, suelo seco arenoso, Bejuco con caliz verde, corola lila, vainas verdes.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","D. Debouck",NA,"-80.23333","-3.45",NA,"0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2015-08-13 09:30:00-03","MO","MOBOT","1834673","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gerrit Davidse","Davidse 4182","1973","11","18","South America","Venezuela","Guárico","10 km NWN of Altagracia de Orituco along highway to Caucagua.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner (MO)",NA,NA,NA,NA,"440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"818","1",NA
"738","2013-10-05 06:34:00-03","MO","MOBOT","1845576","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gerrit Davidse|Ángel C. González","Davidse 19140","1981","11","20","South America","Venezuela","Sucre","Distrito Sucre: El Guaybito, along the Río Guayebo at its juncture with the Río Zumbador (future basin of Represa Neverí). Forested river bank inerspersed with clearings.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","A. Delgado",NA,"-64.2833333","10.1666667",NA,"230.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1430","1",NA
"739","2008-05-27 22:02:00-03","MO","MOBOT","1845662","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gerrit Davidse|Mauricio Ramia|Rubén A. Montes","Davidse 4652","1973","12","2","South America","Venezuela","Bolívar","7 km NW of Guasipati along Highway 10 to Ciudad Guiana. Trachypogon savanna with a close stand of Curatella and other trees, roadside more or less open.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner (MO)",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"859",NA,NA
