"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber"
"99","2019-08-20 10:13:09-03","UNICAMP","UEC","85232","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Teixeira, SP","1998","02",NA,"Cordeiro, I; Barros, MAB","1994","05","17","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, mata plu","-48.0999984741211","-24.5200004577637",NA,NA,"fruto, Arvoreta ca. 5m alt., umbrófila, crescendo à beira do rio, corola coral, frutos imaturos verdes.",NA,NA,"1406",NA,NA,"Magnoliopsida",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"100","2019-08-20 10:13:09-03","UNICAMP","UEC","50004","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart",NA,NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Tamashiro, JY","1986","11","05","Brazil","São Paulo","Guarujá","Rodovia Guarujá-Bertioga, km 19, trilha","-46.25","-23.9899997711182",NA,NA,"flor, Árvore até 6m, flores rosa-salmão.",NA,NA,"18745",NA,NA,"Magnoliopsida",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"101","2019-08-20 10:13:09-03","UNICAMP","UEC","93012","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Silva, MJ","2010","07","30","Kuhlmann, M","1949","08","03","Brazil","São Paulo","Igaratá","Mata da Fazenda do Sr. Barbosa.","-46.1500015258789","-23.2000007629395",NA,NA,"flor, Madeira, 107.","UEC088148","UEC088148","1945",NA,NA,"Magnoliopsida",NA,NA,NA,"24798","auto",NA,NA,NA,NA,NA
"102","2019-08-20 10:13:09-03","UNICAMP","UEC","31537","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Lima, HC","1984",NA,NA,"Figueiredo, N; Rodrigues, RR","1982","11","17","Brazil","São Paulo","Iguape","Est. Ecológico - Juréia.","-47.5499992370605","-24.7000007629395",NA,NA,"flor, Arvoreta com 3m alt., flores vermelhas, no meio da cachoeira.",NA,NA,"14713",NA,NA,"Magnoliopsida",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"103","2021-03-01 16:30:24-03","UNICAMP","UEC","145310","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Fortuna-Perez, AP","2007","04",NA,"Wanderley, MDGL; Kirizawa, M; Gomes da Silva, SJ","1992","08","27","Brazil","São Paulo","Iporanga","Estrada da Bocaína, Fazenda Intervales.","-48.5900001525879","-24.5799999237061",NA,NA,"Arvoreta com ca. 2,5m. Frutos verdes pintalgados de vinho.; Mata preservada em grutas calcareas, entremeadas de áreas abertas secundárias.","UEC038254","UEC038254","2027",NA,NA,"Magnoliopsida",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"104","2019-08-20 10:13:09-03","UNICAMP","UEC","67315","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Teixeira, SP","1998","02",NA,"Tamashiro, JY","1994","08","16","Brazil","São Paulo","Joanópolis","Estrada Cachoeira dos Pretos - S. Franci","-46.2700004577637","-22.9300003051758",NA,NA,"flor, Arbusto de 3m, flores vermelhas.",NA,NA,"503",NA,NA,"Magnoliopsida",NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA
"105","2019-08-20 10:13:09-03","UNICAMP","UEC","7882","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Lima, HC","1984",NA,NA,"Gibbs, PE; Marcondes-Ferreira, W; Cruz, ND; Felippe, GM","1977","09","29","Brazil","São Paulo","Juquiá","Rodovia Juquiá - Piedade.","-47.6300010681152","-24.3199996948242",NA,NA,"fruto, Beira de estrada, em campo brejoso. Árvore com ca. De 15 m de altura.",NA,NA,"6664",NA,NA,"Magnoliopsida",NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA
"106","2019-08-20 10:13:09-03","UNICAMP","UEC","7885","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Silva, MJ","2010","07",NA,"Davis, PH; Kinoshita, LS; Semir, J; Shepherd, GJ; Cruz, ND; Felippe, GM","1976","09","28","Brazil","São Paulo","Monteiro Lobato","Entre Monteiro Lobato e Campos do Jordão","-45.8400001525879","-22.9500007629395",NA,NA,"flor, Beira da estrada, árvore até 3m, flores vermelhas.","UEC055896","UEC055896","2934",NA,NA,"Magnoliopsida",NA,NA,NA,"18755","auto",NA,NA,NA,NA,NA
"107","2019-08-20 10:13:09-03","UNICAMP","UEC","89593","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Silva, MJ","2010","07",NA,"Martins, RB","1991","09","20","Brazil","São Paulo","Piracicaba","Parque da ESALQ.","-47.6399993896484","-22.7199993133545",NA,NA,"flor, Nome vulgar: guaraná-timbo.","UEC055920",NA,"114",NA,NA,"Magnoliopsida",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"108","2019-08-20 10:13:09-03","UNICAMP","UEC","91801","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Silva, MJ","2010","07",NA,"Ivanauskas, NM","1994","05","17","Brazil","São Paulo","Piracicaba","Parque da ESALQ.","-47.6399993896484","-22.7199993133545",NA,NA,"flor, Arvoreta de 2m de alt., flores vermelhas e laranja, frutos verdes.","UEC013974","UEC013974","83",NA,NA,"Magnoliopsida",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"109","2019-08-20 10:13:09-03","UNICAMP","UEC","89491","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Silva, MJ","2010","07",NA,"Ivanauskas, NM","1994","05","17","Brazil","São Paulo","Piracicaba","Parque da ESALQ.","-47.6399993896484","-22.7199993133545",NA,NA,"flor, Arvoreta de 2m de alt., flores vermelhas e laranja, frutos verdes.","UEC055895","UEC055895","83",NA,NA,"Magnoliopsida",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"110","2019-08-20 10:13:09-03","UNICAMP","UEC","79285","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Teixeira, SP","1998","02",NA,"Árbocz, GF","1994","08","04","Brazil","São Paulo","Ribeirão Grande","Fazenda Intervales, margem da estrada en","-48.3600006103516","-24.0900001525879",NA,NA,"flor, Arvoreta 2,5m, delicada, com flores rosa forte saindo diretamente do tronco, crescendo no subbosque.",NA,NA,"554",NA,NA,"Magnoliopsida",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA
"111","2019-08-20 10:13:09-03","UNICAMP","UEC","68729","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart",NA,NA,NA,NA,"Santos, FS","1991","08","30","Brazil","São Paulo","São Vicente","Morro do Japuí.","-46.3899993896484","-23.9599990844727",NA,NA,"folha, Material estéril, interior da mata, árvore ca. 5m.",NA,NA,"25699",NA,NA,"Magnoliopsida",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA
"112","2019-08-20 10:13:09-03","UNICAMP","UEC","140563","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Martins, MV","2011","11",NA,"Rocca, MA","2005","01","11","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Base, Trilha do Rio.","-47.9199981689453","-24.3799991607666",NA,NA,"Flores rosas.","UEC012463","UEC012463","98",NA,NA,"Magnoliopsida",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"113","2020-12-04 13:19:11-03","UDESC","LUSC","4745","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Stival-Santos, A.",NA,NA,NA,"Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2009","05","07","Brasil","Santa Catarina","Balneário Camboriú","Entorno do Parque Interpraias.","-48.6347007751465","-26.9906005859375",NA,NA,NA,"LUSC006453","LUSC006453","2696",NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA
"114","2019-01-17 11:25:19-02","PUCRS","MPUC","15362","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","N.I. Matzenbacher",NA,NA,NA,NA,"1983","10","29","Brasil","SC","Porto Belo",".","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,NA,NA,NA,NA,NA,"Fabales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"115","2019-01-17 11:25:19-02","PUCRS","MPUC","15363","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","S. Flores","1986","01","01",NA,"1986","10","23","Brasil","SC","Porto Belo","Ilha João da Cunha","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,NA,NA,NA,NA,NA,"Fabales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"116","2020-10-14 10:01:34-03","FURB","FURB","10665","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Ghoddosi, SM","2007",NA,NA,"Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","2007","04","16","Brasil","Santa Catarina","Gaspar","Gaspar Alto Central.","-49.0380555","-27.0283334","-49.0380555","-27.0283334","Fitossociologia do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo I. Parcela: 2. Código: 1006 (Furb 08).","FURB24671","FURB24671","662","160","160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-08 08:52:03-03","FURB","FURB","1520","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart",NA,NA,NA,NA,"Freygang, C.C.; Severo, I.S.","1995","05","25","Brasil","Santa Catarina","Blumenau","Salto Weissbach.","-49.1275","-26.8925","-49.1275000","-26.8925000",NA,"FURB01674","FURB01674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-14 10:01:34-03","FURB","FURB","1583","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Cordeiro, J","2006",NA,NA,"Sevegnani, L.","1999","06","02","Brasil","Santa Catarina","Blumenau","Igreja Evangélica - Centro.","-49.0552778","-26.925","-49.0552778","-26.9250000",NA,"FURB24673","FURB24673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 10:01:34-03","FURB","FURB","18907","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Sobral, M","2010","01","25","Dreveck, S.; Carneiro, F.E.","2009","12","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca - SC-301.","-49.0477777","-26.1925","-49.0477777","-26.1925000","Florística IFFSC 1048 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;","FURB24674","FURB24674","1339","27","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:01:34-03","FURB","FURB","19338","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Oliveira, AA de","2010","01","25","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2009","11","06","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","Florística IFFSC e798a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor rosa","FURB24668","FURB24668","559","590","590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-08 08:52:03-03","FURB","FURB","1991","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart",NA,NA,NA,NA,"Sevegnani, L.","1997","06","11","Brasil","Santa Catarina","Indaial","Morro Geisler.","-49.2230556","-26.8966666","-49.2230556","-26.8966666",NA,"FURB24672","FURB24672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:01:34-03","FURB","FURB","22470","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Stival-Santos, A","2010","03","10","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri.","-48.5275","-27.7175","-48.5275000","-27.7175000","Florística IFFSC 8003 (Arbórea) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado Habito: arbórea; flor vermelho-claro","FURB24664","FURB24664","1953","226","226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-08 08:52:03-03","FURB","FURB","24313","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Oliveira, AA de","2010","05","24","Korte, A.","2009","08","20","Brasil","Santa Catarina","Blumenau","Bairro Ristow.","-49.1547222","-26.9391666","-49.1547222","-26.9391666",NA,"FURB24669","FURB24669","37","130","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:01:35-03","FURB","FURB","25223","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Stival-Santos, A","2010","05","26","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","03","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","Florística IFFSC 584 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; flor vermelha","FURB24665","FURB24665","2654","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:01:35-03","FURB","FURB","25486","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Stival-Santos, A",NA,NA,NA,"Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","05","Brasil","Santa Catarina","Balneário Camboriú","Entorno do Parque Interpraias.","-48.6","-27","-48.6000000","-27.0000000","Florística IFFSC 642 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor rosa","FURB24667","FURB24667","2696","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:01:35-03","FURB","FURB","26203","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Stival-Santos, A","2010","06","02","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","02","Brasil","Santa Catarina","Palhoça","Pedra Branca.","-48.6916666","-27.63","-48.6916666","-27.6300000","Florística IFFSC 318 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbórea; flor vermelha","FURB24670","FURB24670","2955","65","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:01:35-03","FURB","FURB","27599","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Lima, HC de","2010","12",NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","Florística IFFSC e993b (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor vermelha","FURB24666","FURB24666","2246","417","417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:01:35-03","FURB","FURB","31797","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Sobral, M","2010","10","29","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","07","06","Brasil","Santa Catarina","Joinville","Cubatão.","-49.05","-26.1016667","-49.0500000","-26.1016667","Florística IFFSC e1065a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor vermelha","FURB24663","FURB24663","2921","1169","1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:01:35-03","FURB","FURB","40148","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Funez, L.A.","2013","02","26","Funez, L.A.; Kemmelmeier, K. & Zermiani, A.E.","2013","01","21","Brasil","Santa Catarina","Blumenau","Trilha da Chuva, Parque Nacional da Serra do Itajaí.","-49.0863889","-27.0588889","-49.0863889","-27.0588889",NA,"FURB24662","FURB24662","1505","290","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:01:35-03","FURB","FURB","40268","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Funez, L.A.","2013","02","07","Funez, L.A.; Kemmelmeier, K. & Zermiani, A.E.","2013","01","21","Brasil","Santa Catarina","Blumenau","Trilha da Chuva, Parque Nacional da Serra do Itajaí.","-49.0863889","-27.0588889","-49.0863889","-27.0588889",NA,"FURB24661","FURB24661","1620","290","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-08 08:52:03-03","FURB","FURB","43206","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Oliveira, AA de","2015","04","06","Funez, L.A.","2014","01","13","Brasil","Santa Catarina","Penha","Morraria da Praia Vermelha.","-48.5966666","-26.7997222","-48.5966666","-26.7997222",NA,"FURB24658","FURB24658","2575","57","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:01:35-03","FURB","FURB","45224","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Oliveira, AA de",NA,NA,NA,"Mayer, M.; Oliveira, A.A. de","2014","09","26","Brasil","Santa Catarina","São João Batista","Tijipio.","-48.8675","-27.3597222","-48.8675000","-27.3597222","Florística Entorno IFFSC 428","FURB24660","FURB24660","617","231","231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:01:35-03","FURB","FURB","46662","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Oliveira, AA de","2015","03","21","Oliveira, A.A. de","2015","03","21","Brasil","Santa Catarina","Papanduva","São João do Mirador.","-50.1319445","-26.7316667","-50.1319445","-26.7316667","Regeneração IFFSC 795 /N/8 Habitat: Floresta Ombrófila Densa; Habito: arbustiva;","FURB24659","FURB24659","1325","790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:01:35-03","FURB","FURB","47483","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Pastório, FF",NA,NA,NA,"Pastório, F.F.","2015","05","09","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0808334","-27.0594444","-49.0808334","-27.0594444",NA,"FURB24657","FURB24657","15","419","419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:01:35-03","FURB","FURB","53601","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart",NA,NA,NA,NA,"Rodrigues, A.V.","2017","04","17","Brasil","Santa Catarina","Balneário Camboriú","Praia de Taquarinhas.","-48.55","-26.9988889","-48.5500000","-26.9988889","Vermelho","FURB53601","FURB53601","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:01:35-03","FURB","FURB","55708","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Schwirkowski, P.","2017","09","02","Schwirkowski, P.","2017","09","02","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea. Rabo do Macaco. Descendo os trilhos, sentido Igreja de Rio Natal.","-49.3041667","-26.3413889","-49.3041667","-26.3413889","Flores vermelhas. Interior da mata Habitat: Ciófita Habito: Arvoreta","FURB55708","FURB55708","2357","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:01:35-03","FURB","FURB","59234","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Schwirkowski,P.","2018","05","01","Schwirkowski, P.","2018","05","01","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, próximo ao CEPA Rugendas.","-49.3119444","-26.3230556","-49.3119444","-26.3230556","Flores avermelhadas Habitat: Heliófita Habito: Árvore","FURB59234","FURB59234","2749","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:01:35-03","FURB","FURB","61353","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Kassner-Filho, A.","2018","09","06","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","09","06","Brasil","Santa Catarina","Balneário Camboriú",NA,"-48.6","-27","-48.6000000","-27.0000000","flor vermelha Habitat: interior da unidade amostral Habito: arvoreta","FURB61353","FURB61353","3393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-09 14:46:35-03","FURB","FURB","66839","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Schwirkowski, P.","2020","08","07","Schwirkowski, P.","2020","08","07","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Propriedade de Laerte de Souza.","-49.3236111","-26.2844444","-49.3236111","-26.2844444","FOM. Interior de mata Habitat: Ciófita, corola vemelha Habito: Árvore","FURB66839","FURB66839","4182","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-16 17:52:03-03","UCS","HUCS","37795","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Stival-Santos, A.",NA,NA,NA,"Stival-Santos, A.","2010","05","05","Brasil","Santa Catarina","Balneário Camboriú","Parque Interpraias","-48.6","-27","-48.6","-27","Herbario FURB 25486; Entorno, Floresta ombrófila densa",NA,NA,"2696",NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-16 17:52:03-03","UCS","HUCS","06555","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Burkart, A.",NA,NA,NA,"Klein","1968","12","19","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"Mata",NA,NA,"8058",NA,NA,"Angiospermae","Fabales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"142","2021-03-16 17:52:03-03","UCS","HUCS","25054","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Hatschbach, G.","2004",NA,NA,"Silva, J.M.","2002","11","30","Brasil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,"Herbario MBM; Floresta Atlântica",NA,NA,"4242",NA,NA,"Angiospermae","Fabales",NA,NA,"41885","auto",NA,NA,NA,NA,NA
"143","2021-03-16 17:52:03-03","UCS","HUCS","26439","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Cordeiro, J.","2004",NA,NA,"Cervi, A.C.","2001","03","02","Brasil","Santa Catarina","Balneário Camboriú","Praia do Estaleiro","-48.6347007751465","-26.9906005859375",NA,NA,"Herbario MBM; Restinga",NA,NA,"8129",NA,NA,"Angiospermae","Fabales",NA,NA,"8793","auto",NA,NA,NA,NA,NA
"144","2021-03-16 17:52:03-03","UCS","HUCS","04145","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","Hatschbach, G.","1988",NA,NA,"Silva, J.M.","1988","04","12","Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,"Mata, margens de rio encachoeirado",NA,NA,"488",NA,NA,"Angiospermae","Fabales",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"145","2019-08-16 08:39:23-03","UTFPR","HCF","15498","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","M.G. Caxambu","2014","12","01","M.G. Caxambu","2014","10","31","Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.384611","-25.179361","48°23'04,6 W","25°10'45,7 S","arvoreta ca. 2 m, semi-ciófila. Flores com cálice vináceo e corola vermelha.",NA,NA,"5733","42","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-08-16 08:39:23-03","UTFPR","HCF","23521","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","E. Barboza","2017","03","31","J.M. Silva","2016","11","14","Brasil","PR","Mangueirinha","Rio Marrecas, PCH do Tigre","-52.178056","-26.0475","52°10'41 W","26°02'51 S","arbusto com 3 m de altura; flor rosada. Em barranco.",NA,NA,"9582","890","890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-08-16 08:39:23-03","UTFPR","HCF","10636","S","Plantae","Fabaceae","Dahlstedtia","pentaphylla","Dahlstedtia pentaphylla","(Taub.) Burkart","M.G. Caxambu","2012","05","30","M.G. Caxambu","2012","04","29","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.848278","-24.806556","47°50'53,8 W","24°48'23,6 S","arvoreta ca. 2 m, ciófila. Flores com cálice verde e corola vermelha.",NA,NA,"4065","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
