"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber"
"88","2019-11-06 09:55:50-03","UFOP","OUPR","12799","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Messias, M.C.T.B.; Dutra, V.F.","597","2001","11","27",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Estrada de cima, transecto 7","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto ca. 60cm, estéril. Campo ferruginoso",NA,NA,"Messias, M.C.T.B.; Dutra, V.F.","Ouro Preto",NA,"2001","11","28","44599","auto",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-06 09:55:50-03","UFOP","OUPR","17582","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1945","02",NA,NA,"Brasil","Minas Gerais","Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flor amarelada. Beira de estrada",NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"90","2019-11-06 09:55:50-03","UFOP","OUPR","17584","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1971","02","04",NA,"Brasil","Minas Gerais","Saramenha, Barrancos da estrada","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, pétalas amareladas brancacentas com pontos marrons extrenamente e vivescente e pilosa internamente",NA,NA,"Badini, J.","Ouro Preto",NA,"1971","02","04","44599","auto",NA,NA,NA,NA,NA,NA,NA
"91","2019-11-06 09:55:50-03","UFOP","OUPR","17580","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campos",NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"92","2014-10-14 15:56:46-03","BS","M","M-0112253","S","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"M0112253",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"93","2014-10-14 15:56:46-03","BS","M","M-0112254","S","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M0112254",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"94","2014-10-14 15:56:46-03","BS","M","M-0112255","S","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in marginibus sylvarum ad Sororaba, Cutia etc.; Provinciae S. Pauli.",NA,NA,NA,NA,NA,NA,"M0112255",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"95","2014-10-14 15:56:46-03","BS","M","M-0112256","S","Plantae","Magnoliophyta","Malpighiales","Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A.St.-Hil.","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in sepibus, sylvis Catingas; Provinciae Bah. ad M. Sanctum.",NA,NA,NA,NA,NA,NA,"M0112256",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:21:02-03","MBM","MBM","22541","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart.","Pereira, E.; et al.; et al.","2547","1957","03",NA,"Southern America","Brazil","Minas Gerais","Serra do Caraça",NA,NA,NA,NA,NA,NA,"MBM022541","MBM022541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:21:02-03","MBM","MBM","188030","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart.","Trameirão Neto, E.; et al.; et al.","763","1991","12","14","Southern America","Brazil","Minas Gerais","Fazenda Mundo Novo","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"MBM188030","MBM188030","Robson, N.K.B.","Bom Sucesso",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:21:02-03","MBM","MBM","175703","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart.","Teixeira; et al.; et al.","s.n.","1993","06","08","Southern America","Brazil","Minas Gerais","Estação Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"MBM175703","MBM175703",NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:29:41-03","MBM","MBM","425853","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart.","Marquete, R.; Marquete, N.; Valente, M.C.; Giordano, L.C.; Silva, J.C.; Santos,; Marquete, N.; Valente, M.C.; Giordano, L.C.; Silva, J.C.; Santos, J.G.","3216","2002","05","08","Southern America","Brazil","Minas Gerais","Distrito de Conceição do Ibitipoca, Na trilha para Ponte de Pedra próximo ao Rio do Salto","-43.892222","-21.711111","1341","1341",NA,"Arbusto semi-heliófilo, com cerca de 4 metros de altura. Tronco com casca lisa, cor marrom da base até os ramos, folhas membranáceas, discolores verdes, opacas nas duas faces, frutos imaturos de cor verde.; Solo areno/pedregoso (rupí","MBM425853",NA,"Shimizu, G.H.; Martins, M.V.","Lima Duarte",NA,"2018","10","02",NA,NA,NA,NA,"-43.892222","-21.711111",NA,NA,NA
"100","2020-12-21 16:21:02-03","MBM","MBM","276875","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart.","Trameirão Neto, E.","3443",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Mina do Capão Xavier","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"MBM276875","MBM276875",NA,"Nova Lima",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:21:02-03","MBM","MBM","183239","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart.","Rodrigues, R.R.; et al.; et al.","s.n.","1996","03","27","Southern America","Brazil","São Paulo","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"MBM183239","MBM183239","Rodrigues, R.R.","Jundiaí",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:21:02-03","MBM","MBM","343423","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","Mart.","Cielo Filho, R.; et al.; et al.","462","2006","02","22","Southern America","Brazil","São Paulo","Dausalito, R. Aroeira","-46.5800018310547","-23.3099994659424",NA,NA,NA,"Árvore de 6m de altura, casca escamosa esfoliante","MBM343423","MBM343423","Cielo Filho, R.","Mairiporã",NA,"2006","03","01","15840","auto",NA,NA,NA,NA,NA,NA,NA
"103","2015-09-05 03:43:17-03","MNHN","RECOLNAT_MNHN_P","P05153851","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Riedel",NA,"1835","1","1",NA,"Brasil",NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153851' target='other'> <mi>dwc_moreinfo</mi></a>","P05153851","P05153851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-11-07 01:17:44-02","MNHN","RECOLNAT_MNHN_P","P01901033","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","[Martius], C.F. von",NA,NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901033' target='other'> <mi>dwc_moreinfo</mi></a>","P01901033","P01901033_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"970",NA,NA
"105","2015-09-05 03:43:17-03","MNHN","RECOLNAT_MNHN_P","P05153850","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Riédel",NA,"1839","2","1",NA,"Brasil","Minas Gerais","Brésil (Minas Gerais).",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153850' target='other'> <mi>dwc_moreinfo</mi></a>","P05153850","P05153850_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA
"106","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153852","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Guillemin",NA,"1839","2","1",NA,"Brasil",NA,"Brésil Meridiional, S. Paul.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153852' target='other'> <mi>dwc_moreinfo</mi></a>","P05153852","P05153852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"498",NA,NA
"107","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153853","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Riedel",NA,NA,"2",NA,NA,"Brasil","Minas Gerais","Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153853' target='other'> <mi>dwc_moreinfo</mi></a>","P05153853","P05153853_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA
"108","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153854","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Saint-Hilaire",NA,"1816","1","1",NA,"Brasil",NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153854' target='other'> <mi>dwc_moreinfo</mi></a>","P05153854","P05153854_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153",NA,NA
"109","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153855","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Glaziou, A.",NA,"1884","2","18",NA,"Brasil",NA,"Brésil(Minas) Caraça.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153855' target='other'> <mi>dwc_moreinfo</mi></a>","P05153855","P05153855_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14532",NA,NA
"110","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153856","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Irwin, H.S.|Harley, R.M.|Onishi, E.",NA,"1971","1","26",NA,"Brasil","Minas Gerais","Serra do Espinhaço. Base of Serra da caraça.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153856' target='other'> <mi>dwc_moreinfo</mi></a>","P05153856","P05153856_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29144",NA,NA
"111","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153857","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Guillemin",NA,"1839","2","1",NA,"Brasil",NA,"St. Paul.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153857' target='other'> <mi>dwc_moreinfo</mi></a>","P05153857","P05153857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"498",NA,NA
"112","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153858","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Irwin, H.S.|Harley, R.M.|Onishi, E.",NA,"1971","1","30",NA,"Brasil","Minas Gerais","Lower slopes of Pico Itacolomi, ca. 2kmS. of Ouro Preto.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153858' target='other'> <mi>dwc_moreinfo</mi></a>","P05153858","P05153858_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29356",NA,NA
"113","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153859","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Irwin, H.S.|Harley, R.M.|Onishi, E.",NA,"1971","1","31",NA,"Brasil","Minas Gerais","3km S of Ouro Preto.",NA,NA,"1650",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153859' target='other'> <mi>dwc_moreinfo</mi></a>","P05153859","P05153859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29499",NA,NA
"114","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153860","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Claussen, M.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil (Minas Gerais).",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153860' target='other'> <mi>dwc_moreinfo</mi></a>","P05153860","P05153860_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171",NA,NA
"115","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153861","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais","Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153861' target='other'> <mi>dwc_moreinfo</mi></a>","P05153861","P05153861_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 348",NA,NA
"116","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153862","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Schwacke|Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,"Brésil.São Julião.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153862' target='other'> <mi>dwc_moreinfo</mi></a>","P05153862","P05153862_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153863","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brasil",NA,"Brasiliae.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153863' target='other'> <mi>dwc_moreinfo</mi></a>","P05153863","P05153863_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,NA
"118","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153864","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153864' target='other'> <mi>dwc_moreinfo</mi></a>","P05153864","P05153864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 348",NA,NA
"119","2015-09-05 03:43:19-03","MNHN","RECOLNAT_MNHN_P","P05153866","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Langgsdorff",NA,"1821","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153866' target='other'> <mi>dwc_moreinfo</mi></a>","P05153866","P05153866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-05 03:43:18-03","MNHN","RECOLNAT_MNHN_P","P05153865","PreservedSpecimen",NA,NA,NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais","Brésil, MInas Geraes, prope S. gabriel, vicum vulgo Catas Altas.","-43.4075012207031","-20.0746994018555",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05153865' target='other'> <mi>dwc_moreinfo</mi></a>","P05153865","P05153865_01",NA,"Catas Altas",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:36:46-03","UFMG","BHCB","122451","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Carmo, FF","2562","2008","02","21","Southern America","Brasil","Minas Gerais","PE Rola Moça, C1","-44.033333","-20.066667","1450","1450",NA,"Coletado em borda de capão, afloramento de canga","BHCB048502",NA,NA,"Nova Lima",NA,"2019","03",NA,NA,NA,NA,NA,"-44.033333","-20.066667",NA,NA,NA
"122","2020-12-11 11:36:46-03","UFMG","BHCB","122452","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Carmo, FF","2792","2008","11","06","Southern America","Brasil","Minas Gerais","PE Rola Moça, C1","-44.033333","-20.066667","1450","1450",NA,"Coletado em capão, afloramento de canga",NA,NA,NA,"Nova Lima",NA,"2019","03",NA,NA,NA,NA,NA,"-44.033333","-20.066667",NA,NA,NA
"123","2020-12-11 11:36:46-03","UFMG","BHCB","122446","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Carmo, FF","1472","2008","11","06","Southern America","Brasil","Minas Gerais","Serra de Gandarela, C2","-43.691278","-20.056667","1637","1637",NA,"Coletado em borda de capão. Afloramento de canga","BHCB048508",NA,NA,"Santa Bárbara",NA,"2019","03",NA,NA,NA,NA,NA,"-43.691278","-20.056667",NA,NA,NA
"124","2020-12-11 11:36:46-03","UFMG","BHCB","122447","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Carmo, FF","1540","2008","01","14","Southern America","Brasil","Minas Gerais","Marinho da Serra, C1","-43.938083","-20.348417","1544","1544",NA,"Coletado em borda de capão, afloramento de canga","BHCB048606",NA,NA,"Moeda",NA,"2019","03",NA,NA,NA,NA,NA,"-43.938083","-20.348417",NA,NA,NA
"125","2020-12-11 11:36:46-03","UFMG","BHCB","122448","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Carmo, FF","1546","2008","01","14","Southern America","Brasil","Minas Gerais","Marinho da Serra, C1","-43.938083","-20.348417","1544","1544",NA,"Coletado em capão, afloramento de canga","BHCB016348",NA,NA,"Moeda",NA,"2019","03",NA,NA,NA,NA,NA,"-43.938083","-20.348417",NA,NA,NA
"126","2020-12-11 11:36:46-03","UFMG","BHCB","122449","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Carmo, FF","2123","2008","11","06","Southern America","Brasil","Minas Gerais","PE Rola Moça, C2","-44.001111","-20.044722","1430","1430",NA,"Capão em afloramento de canga","BHCB049558",NA,NA,"Nova Lima",NA,"2019","03",NA,NA,NA,NA,NA,"-44.001111","-20.044722",NA,NA,NA
"127","2020-12-11 11:36:46-03","UFMG","BHCB","122450","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Carmo, FF","2234","2008","11","06","Southern America","Brasil","Minas Gerais","Serra da Gandarela, C1","-43.683111","-20.093806","1624","1624",NA,"Coletado em borda de capão. Afloramento de canga","BHCB048501",NA,NA,"Rio Acima",NA,"2019","03",NA,NA,NA,NA,NA,"-43.683111","-20.093806",NA,NA,NA
"128","2020-12-11 11:36:46-03","UFMG","BHCB","123402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Salimena, FRG; Costa, IA; Nobre, PH","2658","2008","03","01","Southern America","Brasil","Minas Gerais","Serra Negra, Fazenda Serra Negra. Cachoeira da Borboleta Azul","-43.824194","-21.940056",NA,NA,NA,"Arvoreta, ca. 2m de altura. Flores alvas; Em paredão","BHCB015847",NA,NA,"Lima Duarte",NA,"2019","03",NA,NA,NA,NA,NA,"-43.824194","-21.940056",NA,NA,NA
"129","2020-12-11 11:36:46-03","UFMG","BHCB","123596","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Rezende, SG; Mendes, MS; Neves, GS","2488","2008","02","25","Southern America","Brasil","Minas Gerais","Mina de Fábrica Nova","-43.432222","-20.197222","1011","1011",NA,"Arbórea; Floresta Estacional Semidecidual Baixo-Montana de encosta com solo raso","BHCB049553",NA,NA,"Mariana",NA,"2019","03",NA,NA,NA,NA,NA,"-43.432222","-20.197222",NA,NA,NA
"130","2020-12-11 11:36:46-03","UFMG","BHCB","129248","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Arruda, LJ; dos Santos, LMM","417","2008","01","17","Southern America","Brasil","Minas Gerais","Mina do Pico, Cava do Sapecado","-43.879764","-20.255969","1515","1515",NA,"Campo rupestre laterítico",NA,NA,NA,"Itabirito",NA,"2019","03",NA,NA,NA,NA,NA,"-43.879764","-20.255969",NA,NA,NA
"131","2020-12-11 11:36:46-03","UFMG","BHCB","129566","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Kamino, LHY; Giacomin, LL","442","2008","02","29","Southern America","Brasil","Minas Gerais","Estrada secundária de Ouro Preto para Lavras Novas","-43.536953","-20.431664","1470","1470",NA,"Arbéreo, flores brancas","BHCB017249",NA,NA,"Ouro Preto",NA,"2019","03",NA,NA,NA,NA,NA,"-43.536953","-20.431664",NA,NA,NA
"132","2020-12-11 11:36:46-03","UFMG","BHCB","136010","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Heringer, G; Machado, TM; Reis, SB","348","2010","03","07","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó. Vale Verde., Parque Nacional do Caparaó, entre Vale Verde e Tronqueira.","-41.852028","-20.417472","1441","1441",NA,"Arvoreta de 3 a 4 metros, em beira de estrada; Mata Nebular.","BHCB049713",NA,NA,"Alto Caparaó",NA,"2019","03","18",NA,NA,NA,NA,"-41.852028","-20.417472",NA,NA,NA
"133","2020-12-11 11:36:46-03","UFMG","BHCB","138357","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Rezende, SG; Werneck, MS","3613","2003","11","04","Southern America","Brasil","Minas Gerais","Mineração de ferro da Vale, Mina de Fazendão.","-43.417222","-20.134444","900","950",NA,"Liana.; Sub-bosque de eucaliptal.","BHCB037617",NA,NA,"Catas Altas",NA,"2019","03","18",NA,NA,NA,NA,"-43.417222","-20.134444",NA,NA,NA
"134","2020-12-11 11:36:46-03","UFMG","BHCB","149110","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Mansur, T; Vidal, CV","144","2011","01","20","Southern America","Brasil","Minas Gerais","Serra Gandarela","-49.679122","-20.032961","1544","1544",NA,"Projeto Mina Apolo.; Arbóreo (3,0m).; Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual.","BHCB051487",NA,NA,"Santa Bárbara",NA,"2019","03",NA,NA,NA,NA,NA,"-49.679122","-20.032961",NA,NA,NA
"135","2020-12-11 11:36:46-03","UFMG","BHCB","151892","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Mendes, MS","s.n.","2010","04","15","Southern America","Brasil","Minas Gerais","Rio do Peixe, Região da mina de Capitão do Mato","-43.911944","-20.128333","1327","1327",NA,"Arbustivo; Canga","BHCB047253",NA,NA,"Rio Acima",NA,"2019","03",NA,NA,NA,NA,NA,"-43.911944","-20.128333",NA,NA,NA
"136","2020-12-11 11:36:46-03","UFMG","BHCB","35702","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Lombardi, JA; Temponi, LG; Stehmann, JR","1617","1997","04","19","Southern America","Brasil","Minas Gerais","Serra do Caraça, Parque Natural do Caraça, Cascatona","-43.490833","-20.108611",NA,NA,NA,"Folhas herbáceas, frutos imaturos verdes. arvoreta ca. 3,0m;; Mata baixa",NA,NA,NA,"Santa Bárbara",NA,"2019","03",NA,NA,NA,NA,NA,"-43.490833","-20.108611",NA,NA,NA
"137","2020-12-11 11:36:46-03","UFMG","BHCB","196172","PreservedSpecimen","Plantae","Dicotyledon",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Lopes, ADC; Stehmann, JR","166","2018","01","18","Southern America","Brasil","Minas Gerais","Parque da Serra do Curral, Trilha ecológica na crista da Serra","-43.916944","-19.963889","1358","1358",NA,"Arbusto, ca. 3 m de altura. Terrícola. Pétalas brancas com pontuações escuras.; Canga","BHCB196172","BHCB196172 BHCB196172_v1",NA,"Belo Horizonte",NA,"2019","06","04",NA,NA,NA,NA,"-43.916944","-19.963889",NA,NA,NA
