"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"422","2019-11-27 13:50:52-03","UFS","ASE","32948","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Machado, WJ; Santos, A; Santos, JA; Santos, LS","1145","2013","10","31","Southern America","Brasil",NA,NA,"Arbusto, 2m. Inflorescência com flores brancas, algumas passadas e outras em botão. Androceu branco.","ASE0036730","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Parque Nacional da Serra de Itabaiana","ASE0036730","Areia Branca","-37.1854","-10.4529","Ibrahim, M",NA,NA,NA,NA,"2017","-37.1854","-10.4529","10","06",NA,NA,NA,NA,NA,NA
"423","2019-11-27 13:50:52-03","UFS","ASE","19660","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Santos, LAS; Monteiro, SHN; Rocha-Santos, DD; Farinacio, MA","428","2010","11","24","Southern America","Brasil",NA,NA,"Arbusto. Folhas perfumadas, flores brancas.; Arbusto. Folhas perfumadas, flores brancas.; Areias brancas.","ASE0025984","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Parque Nacional da Serra de Itabaiana, Margem da estrada, logo após o posto do IBAMA","ASE0025984","Areia Branca","-37.1854","-10.4529","Nascimento - Júnior, JE; Proença, C",NA,NA,NA,NA,"2010","-37.1854","-10.4529","11",NA,NA,NA,NA,NA,NA,NA
"424","2019-11-27 13:50:52-03","UFS","ASE","28084","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Proença, CEB; Landim, M","4076","2012","03","13","Southern America","Brasil",NA,NA,"Árvore densamente copada , ramificada baixo. Ramos da inflorescência vinho-escuro. Frutos imaturos amarelo -esverdeados.; Restinga arbustiva de areia branca com Vellozia.","ASE0032197","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Praia do Abais, Na SE-218 antes o entrocamento da Linha verde , ca. 6km antes da Praia do Abaís .","ASE0032197","Estância","-37.272778","-11.259722","Proença, CEB","2","2",NA,NA,NA,"-37.272778","-11.259722",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-27 13:50:52-03","UFS","ASE","4883","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Viana, G","1947","1987","08","13","Southern America","Brasil",NA,NA,"Mata Ciliar.","ASE0020414","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe",NA,"ASE0020414","Itabaiana","-37.148333","-10.688611","Proença, C",NA,NA,NA,NA,"2011","-37.148333","-10.688611","12",NA,NA,NA,NA,NA,NA,NA
"426","2019-11-27 13:50:52-03","UFS","ASE","4597","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Viana, G","1653","1986","11","11","Southern America","Brasil",NA,NA,"Arbusto. 4m. . flores alvas perfumadas.; Arbusto. 4m. . flores alvas perfumadas.; restinga","ASE0015774","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Parque Nacional da Serra de Itabaiana","ASE0015774","Itabaiana","-37.2081","-10.4583","Proença, C",NA,NA,NA,NA,"2009","-37.2081","-10.4583","06",NA,NA,NA,NA,NA,NA,NA
"427","2019-11-27 13:50:52-03","UFS","ASE","1732","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Carneiro, EM","193","1981","11","23","Southern America","Brasil",NA,NA,"Arbusto. flores alvas perfumadas.; Arbusto. flores alvas perfumadas.; Tabuleiros arenosos","ASE0013750","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Parque Nacional da Serra de Itabaiana, Após poço das moças","ASE0013750","Itabaiana","-37.2081","-10.4583","Proença, C",NA,NA,NA,NA,"2009","-37.2081","-10.4583","06",NA,NA,NA,NA,NA,NA,NA
"428","2019-11-27 13:50:52-03","UFS","ASE","39338","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Machado, WJ; Moura, KM","1342","2017","02","14","Southern America","Brasil",NA,NA,"Arbusto 1,60m, inflorescência com flores passadas.; Areias brancas","ASE0040845","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Parque Nacional Serra de Itabaiana",NA,"Itabaiana","-37.20216","-10.45163","Machado, WJ",NA,NA,NA,NA,"2017","-37.20216","-10.45163","03","05",NA,NA,NA,NA,NA,NA
"429","2019-11-27 13:50:52-03","UFS","ASE","39274","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Machado, WJ; Moura, KM","1248","2016","03","28","Southern America","Brasil",NA,NA,"Arbusto 3m, frutos imaturos verdes, folhas simples que quando maceradas liberam um cheiro característico, semelhante ao de alguns desinfetantes; Areias brancas","ASE0040781","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Parque Nacional Serra de Itabaiana",NA,"Itabaiana","-37.2021","-10.4515","Machado, WJ",NA,NA,NA,NA,"2016","-37.2021","-10.4515","04","05",NA,NA,NA,NA,NA,NA
"430","2019-11-27 13:50:52-03","UFS","ASE","11479","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Rozenie; Marta","ASE11479","1991","01","04","Southern America","Brasil",NA,NA,"Vegetação de restinga.","ASE0020157","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Serra de Itabaiana.","ASE0020157","Itabaiana","-37.148333","-10.688611","Proença, C",NA,NA,NA,NA,"2009","-37.148333","-10.688611","06",NA,NA,NA,NA,NA,NA,NA
"431","2019-11-27 13:50:52-03","UFS","ASE","11478","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Edileuza; Vânia","ASE11478","1991","01","04","Southern America","Brasil",NA,NA,"Vegetação de restinga.","ASE0020158","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Serra de Itabaiana.","ASE0020158","Itabaiana","-37.148333","-10.688611","Proença, C",NA,NA,NA,NA,"2009","-37.148333","-10.688611",NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-27 13:50:52-03","UFS","ASE","32986","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Damasceno, SA","29","2014","11","24","Southern America","Brasil",NA,NA,"Árvore com 5m de altura, com folhas opostas e botões florais.; Mata Atlântica","ASE0004974","Magnoliophyta",NA,NA,"Kiaersk.",NA,"Sergipe","Povoado Bonito","ASE0004974","Japaratuba","-36.5624","-10.3536","Damasceno, SA",NA,NA,NA,NA,"2015","-36.5624","-10.3536","02","09",NA,NA,NA,NA,NA,NA
"433","2021-03-01 16:36:31-03","UNICAMP","UEC","113012","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Vicente, A; et al.","704","1994","09","21",NA,"Brazil",NA,NA,"pedunculo daInflorscência verde. Pétalas brancas, filetes eestilete brancos. Anteras amarelas.; Floresta Campininha.","UEC105154","Magnoliopsida",NA,NA,"A.DC.",NA,"Amazonas","Km 26.Próximo ao acampamento do Acará.","UEC105154","Itacoatiara","-59.966667","-2.883333","Kawasaki, L",NA,NA,NA,NA,"1995","-59.966667","-2.883333","10",NA,NA,NA,NA,NA,NA,NA
"434","2021-03-01 16:36:31-03","UNICAMP","UEC","189304","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Lima, DF; Meireles, JE; Boelter, CR","434","2014","02","13",NA,"Brazil",NA,NA,"Árvore 2 m. Botões com pétalas brancas. Na beira da estrada.; Campo rupestre.","UEC120092","Magnoliopsida",NA,NA,"A.DC.",NA,"Bahia","Subida para o Morro do Pai Inácio.","UEC120092","Palmeiras","-41.478333","-12.454444","Lima, DF","947","947",NA,NA,"2015","-41.478333","-12.454444",NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-03-01 16:36:31-03","UNICAMP","UEC","189316","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Lima, DF; Meireles, JE; Boelter, CR","417","2014","02","11",NA,"Brazil",NA,NA,"Árvore 2.5 m. Flores alvas.; Cerrado","UEC120140","Magnoliopsida",NA,NA,"A.DC.",NA,"Bahia","Chapada Diamantina. Estrada de pedra a partir da BA-142 para o distrito de Igatu.","UEC120140","Andaraí","-41.314722","-12.896389","Lima, DF","713","713",NA,NA,"2015","-41.314722","-12.896389",NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-03-01 16:36:31-03","UNICAMP","UEC","189346","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Lima, DF; Bacci, LF","397","2013","11","27",NA,"Brazil",NA,NA,"Árvore 9 m. Tronco descamante. Frutos imaturos verdes.; Floresta Ombrófila Densa","UEC120110","Magnoliopsida",NA,NA,"A.DC.",NA,"Espírito Santo","Reserva Biológica Augusto Ruschi. Estrada para Goiapabaçu.","UEC120110","Santa Teresa","-40.541111","-19.910278","Lima, DF","805","805",NA,NA,"2014","-40.541111","-19.910278","09",NA,NA,NA,NA,NA,NA,NA
"437","2021-03-01 16:36:31-03","UNICAMP","UEC","141780","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Matsumoto, K; Barbosa, AR","753","2001","12","29",NA,"Brazil",NA,NA,"Arvoreta ca. 2m de alt, frutos imaturos.","UEC008226","Magnoliopsida",NA,NA,"A.DC.",NA,"Minas Gerais","MG 610, Km 117, Próximo à !º ponte depois do Juquinha sentido CMD-BH.","UEC008226","Santana do Riacho","-33.455556","-16.588889","Sobral, M","1280","1280",NA,NA,"2006","-33.455556","-16.588889",NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-03-01 16:36:31-03","UNICAMP","UEC","24552","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Mori, SA; Santos, TS; Thompson, CB","11285","1978","11","21",NA,"Brazil",NA,NA,"Arbusto 1,5m de altura; Faixa de solo arenosa. Vegetação perturbada por fogo e extração de lenha.. 900m de altura. Folha SD-24 (15-41b).","UEC107902","Magnoliopsida",NA,NA,"A.DC.",NA,"Bahia","Rod. BA- 265, trecho Vit. da Conquista/Barra do Choça, 9km a Leste da 1ª Região de Mata de Cipó.",NA,"Vitória da Conquista","-40.793889","-14.788889","Lima, DF",NA,NA,NA,NA,"2016","-40.793889","-14.788889","06",NA,NA,NA,NA,NA,NA,NA
"439","2021-03-01 16:36:31-03","UNICAMP","UEC","24563","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Mori, SA; Carvalho, AM; Halloran, D","13038","1979","11","28",NA,"Brazil",NA,NA,"Árvore, 12m x 12cm. Frutos maduros roxos.; Região de Mata Higrófila Sul-Baiana.","UEC107899","Magnoliopsida",NA,NA,"A.DC.",NA,"Bahia","Antiga rodovia que liga a Estação Ecológica Pau-Brasil à Santa Cruz de Cabrália, a 7km ao NE da Estação. Ca. 12km ao NW de Porto Seguro.",NA,"Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586","Lima, DF",NA,NA,"49584","auto","2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"440","2021-03-01 16:36:31-03","UNICAMP","UEC","12216","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Heringer, EP","14609","1975","04","30",NA,"Brazil",NA,NA,"Árvore de 4m, esgalhada, flores brancas em alguns ramos da árvore.; Mata ciliar perturbada, solo úmido.","UEC111899","Magnoliopsida",NA,NA,"A.DC.",NA,"Goiás",NA,NA,"Luziânia","-47.9502983093262","-16.2525005340576","Lima, DF",NA,NA,"83221","auto","2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"441","2021-03-01 16:36:31-03","UNICAMP","UEC","68286","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Barroso, GM","61","1992","07","01",NA,"Brazil",NA,NA,"Arvoreta ca. 10m de alt, botão floral verde claro- flor branca.; Mata solo arenoso.","UEC105151","Magnoliopsida",NA,NA,"A.DC.",NA,"Maranhão","reserva Florestal de Sacavem.","UEC105151","São Luis","-44.3027992248535","-2.52972006797791","Barroso, GM",NA,NA,"33693","auto","1993",NA,NA,"09","22",NA,NA,NA,NA,NA,NA
"442","2021-03-01 16:36:31-03","UNICAMP","UEC","68288","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Muniz, FH","378","1993","06","28",NA,"Brazil",NA,NA,"Arvoreta ca. 6m de alt-Botão floral verde.; Solo arenoso.","UEC105155","Magnoliopsida",NA,NA,"A.DC.",NA,"Maranhão","Reserva Florestal do Sacavem.","UEC105155","São Luis","-44.3027992248535","-2.52972006797791","Barroso, GM",NA,NA,"33693","auto","1993",NA,NA,"09","22",NA,NA,NA,NA,NA,NA
"443","2021-03-01 16:36:31-03","UNICAMP","UEC","12147","S","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","Semir, J; Sazima, M","4710","1973","10","29",NA,"Brazil",NA,NA,"Botões. Alt 2,2m. Perto do rio e mata ciliar.","UEC105152","Magnoliopsida",NA,NA,"A.DC.",NA,"Minas Gerais","Km 127 Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","UEC105152","Jaboticatubas","-43.7449989318848","-19.513599395752","Rosa, PO",NA,NA,"31264","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-03-01 16:36:35-03","UNICAMP","UEC","158276","S","Plantae","Myrtaceae","Myrcia","detergens","Myrcia detergens","Couto, APL; Funch, LS; Funch, R","10","2004","03","27",NA,"Brazil",NA,NA,"Árvore ca. 8m alt., casca lisa vermelho intenso. Folhas concolor, face abaxial verde clara, coriácea. Frutos verdes imaturos.; Mata de planalto.","UEC015480","Magnoliopsida",NA,NA,"Miq.",NA,"Bahia",NA,"UEC015480","Lençóis","-41.35","-12.5",NA,"550","550",NA,NA,NA,"-41.35","-12.5",NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-03-01 16:36:35-03","UNICAMP","UEC","103051","S","Plantae","Myrtaceae","Myrcia","detergens","Myrcia detergens","Kinoshita, LS; Moreira, JLA","96129","1996","12","11",NA,"Brazil",NA,NA,"Arvoreta 6m alt., tronco liso, avermelhado, frutos imaturos verdes.","UEC117589","Magnoliopsida",NA,NA,"Miq.",NA,"Minas Gerais","Serra da Canastra. Mata próxima à cachoeira Casca d'Anta.","UEC117589","São Roque de Minas","-46.3657989501953","-20.2453002929688","Sobral, M",NA,NA,"57119","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-03-01 16:36:40-03","UNICAMP","UEC","145131","S","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Chagas e Silva, F; Soares-Silva, LH","1984","1996","09","19",NA,"Brazil",NA,NA,"Árvore 8,0m alt., botão floral jovem avermelhado.","UEC103414","Magnoliopsida",NA,NA,"A.DC.",NA,"Paraná","Arredores de Curiúva","UEC103414","Curiúva","-50.4583015441895","-24.0324993133545","Soares-Silva, LH",NA,NA,"23566","auto","2004",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"447","2021-03-01 16:36:40-03","UNICAMP","UEC","12086","S","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Hatschbach, G","25730","1970","12","03",NA,"Brazil",NA,NA,"Arvoreta, flor alva.; Mata transição Araucaria pluvial.","UEC103416","Magnoliopsida",NA,NA,"A.DC.",NA,"Paraná","Santa Maria","UEC103416","Piraquara","-49.0633010864258","-25.4416999816895","Hatschbach, G",NA,NA,"12577","auto","1977",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"448","2021-03-01 16:36:40-03","UNICAMP","UEC","75971","S","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Cordeiro, J; Hatschbach, G","180","1985","11","13",NA,"Brazil",NA,NA,"Árvore, 8m, flores alvas.","UEC103418","Magnoliopsida",NA,NA,"A.DC.",NA,"Paraná","Colônia Santos Andrade.","UEC103418","São José dos Pinhais","-49.2064018249512","-25.5347003936768","Silveira, N",NA,NA,"45291","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-03-01 16:36:40-03","UNICAMP","UEC","21321","S","Plantae","Myrtaceae","Myrcia","leptoclada","Myrcia leptoclada","Hatschbach, G","40398","1977","10","25",NA,"Brazil",NA,NA,"Árvore 10m, flores alvas.","UEC103415","Magnoliopsida",NA,NA,"A.DC.",NA,"Paraná","Pirai","UEC103415","Tijucas do Sul","-49.1988983154297","-25.9281005859375","Hatschbach, G",NA,NA,"25228","auto","1979",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"450","2021-03-01 16:36:40-03","UNICAMP","UEC","189415","S","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Lima, DF; Meireles, JE; Boelter, CR","405","2014","02","09",NA,"Brazil",NA,NA,"Árvore 3 m. Inflorescências com pedúnculos vináceos e frutos verdes.; Mata de restinga.","UEC120191","Magnoliopsida",NA,NA,"Kiaersk.",NA,"Bahia","Praia do Forte, na beira da avenida de entrada.","UEC120191","Mata de São João","-38.016111","-12.569167","Lima, DF","22","22",NA,NA,"2015","-38.016111","-12.569167",NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-03-01 16:36:40-03","UNICAMP","UEC","189416","S","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","Lima, DF; Meireles, JE; Boelter, CR","406","2014","02","09",NA,"Brazil",NA,NA,"Árvore 3 m. Frutos verdes.; Mata de restinga.","UEC120188","Magnoliopsida",NA,NA,"Kiaersk.",NA,"Bahia","Praia do Forte, na beira da avenida de entrada.","UEC120188","Mata de São João","-38.016111","-12.569167","Lima, DF","22","22",NA,NA,"2015","-38.016111","-12.569167",NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-19 14:08:31-03","UFRPE","PEUFR","35951","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","L.M. Nascimento; A. G. da Silva","369","2000","03","23",NA,"Brasil",NA,NA,"Árvore com 3m de altura; frutos imaturos verdes e cálice persistente; árvore com cerca de 4m de altura.","PEUFR035951",NA,NA,NA,"DC.",NA,"Pernambuco","Estrada para Belo Jardim",NA,"Brejo da Madre de Deus","-36.3875","-8.225833","G. Barroso","938","938",NA,NA,"2000","36º23'15W","08º13'33S","09","08",NA,NA,NA,NA,NA,NA
"453","2019-11-19 14:08:31-03","UFRPE","PEUFR","20937","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","A.E. da Silva","131","1977","07","23",NA,"Brasil",NA,NA,"Árvore de mais ou menos 8m de altura por 10cm de diâmetro; flroes cor de gelo, com pouco perfume agradável; coordenadas geográficas do município.","PEUFR020937",NA,NA,NA,"DC.",NA,"Maranhão","Fazenda Vila Palmares",NA,"Turiaçu","-45.371389","-1.663333","G.S. Amorim",NA,NA,NA,NA,"2019","45º22'17W","01º39'48S","05","23",NA,NA,NA,NA,NA,NA
"454","2019-11-19 14:08:31-03","UFRPE","PEUFR","35197","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","A. G. Silva; L.M. Nascimento","346","2000","11","20",NA,"Brasil",NA,NA,"Árvore com cerca de 6m de altura; folhas discolor; flores em botão; frequente.","PEUFR035197",NA,NA,NA,"DC.",NA,"Pernambuco","Mata do Bituri",NA,"Brejo da Madre de Deus","-36.385361","-8.201153","L. Lima","920","1030",NA,NA,"2017","36º23'7.30W","8º12'4.15S",NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-19 14:08:31-03","UFRPE","PEUFR","35202","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","A.G. Silva; L.M. Nascimento","351","2000","11","20",NA,"Brasil",NA,NA,"Árvore com cerca de 7m de altura; folhas discolor; flores em botões ferrugíneos; frequente.","PEUFR035202",NA,NA,NA,"DC.",NA,"Pernambuco","Mata do Malhada",NA,"Brejo da Madre de Deus","-36.402042","-8.183733","L.M. Nascimento","565","960",NA,NA,"2001","36°24'7.35''W","08°11'1.44''S","07","19",NA,NA,NA,NA,NA,NA
"456","2019-11-19 14:08:31-03","UFRPE","PEUFR","35845","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","L.M. Nascimento; A. G. da Silva","464","2000","11","20",NA,"Brasil",NA,NA,"Árvore com cerca de 5,5m de altura; folhas discolor; flores em botão; frequente.","PEUFR035845",NA,NA,NA,"DC.",NA,"Pernambuco","Mata do Bituri",NA,"Brejo da Madre de Deus","-36.385361","-8.201153","L. Lima","920","1030",NA,NA,"2017","36º23'7.30W","8º12'4.15S",NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-19 14:08:31-03","UFRPE","PEUFR","35927","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","L.M. Nascimento; M.J.N. Rodal; E. R. Almeida","135","1998","11","26",NA,"Brasil",NA,NA,"Árvore com cerca de 4m de altura; flores em botões com cheiro agradável; árvore com cerca de 1,8m de altura em estado jovem.","PEUFR035927",NA,NA,NA,"DC.",NA,"Pernambuco","Estrada para Bituri Grande",NA,"Brejo da Madre de Deus","-36.389167","-8.201389","G. Barroso","932","932",NA,NA,"2000","36º23'21W","08º12'05S","09","08",NA,NA,NA,NA,NA,NA
"458","2019-11-19 14:08:31-03","UFRPE","PEUFR","35928","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","L.M. Nascimento; L.M. Cordeiro; P.B. Belchior","204","1999","01","19",NA,"Brasil",NA,NA,"Árvore com cerca de 3m de altura; caule castanho.","PEUFR035928",NA,NA,NA,"DC.",NA,"Pernambuco","Mata do Bituri",NA,"Brejo da Madre de Deus","-36.385361","-8.201153","G. Barroso","920","1030",NA,NA,"2000","36º23'7.30W","8º12'4.15S","09","08",NA,NA,NA,NA,NA,NA
"459","2019-11-19 14:08:31-03","UFRPE","PEUFR","35930","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","L.M. Nascimento; M.J.N. Rodal; E. R. Almeida","139","1998","11","26",NA,"Brasil",NA,NA,"Árvore com cerca de 4m de altura; inflorescência em botão, com endumento ferrugíneo no eixo floral; árvore com cerca de 6m de altura; caule avermelhado.","PEUFR035930",NA,NA,NA,"DC.",NA,"Pernambuco","Estrada para Bituri Grande",NA,"Brejo da Madre de Deus","-36.389167","-8.201389","L. Lima","932","932",NA,NA,"2017","36º23'21W","08º12'05S",NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-19 14:08:31-03","UFRPE","PEUFR","35931","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","L.M. Nascimento; L.M. Cordeiro; F. Melo; E. R. Almeida","177","1998","12","12",NA,"Brasil",NA,NA,"Árvore com cerca de 3m de altura; casca avermelhada; inflorescência com flores em botão floral creme; endumento ferrugíneo no pedicelo da inflorescência; frequente.","PEUFR035931",NA,NA,NA,"DC.",NA,"Pernambuco","Mata do Malhada",NA,"Brejo da Madre de Deus","-36.402042","-8.183733","G. Barroso","565","960",NA,NA,"2000","36°24'7.35''W","08°11'1.44''S","09","08",NA,NA,NA,NA,NA,NA
"461","2019-11-19 14:08:31-03","UFRPE","PEUFR","35932","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","L.M. Nascimento; L.M. Cordeiro; P.B. Belchior","188","1999","01","19",NA,"Brasil",NA,NA,"Árvore com cerca de 4m de altura; folhas novas e maduras com ramos novos com endumanto castanho; ramos castanhos; inflorescência recoberta com endumento ferrugíneo; flores com sépalas castanhas, pétalas cremes, anteras, filete e esti","PEUFR035932",NA,NA,NA,"DC.",NA,"Pernambuco","Mata do Bituri",NA,"Brejo da Madre de Deus","-36.385361","-8.201153","G. Barroso","920","1030",NA,NA,"2000","36º23'7.30W","8º12'4.15S","09","08",NA,NA,NA,NA,NA,NA
"462","2019-11-19 14:08:31-03","UFRPE","PEUFR","35952","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","L.M. Nascimento; A. G. da Silva","366","2000","03","28",NA,"Brasil",NA,NA,"Árvore com 3m de altura; frutos imaturos verdes e cálice persistente; árvore com cerca de 5m de altura.","PEUFR035952",NA,NA,NA,"DC.",NA,"Pernambuco","Estrada para Bituri Grande",NA,"Brejo da Madre de Deus","-36.389167","-8.201389","G. Barroso","932","932",NA,NA,"2000","36º23'21W","08º12'05S","09","08",NA,NA,NA,NA,NA,NA
"463","2019-11-19 14:08:31-03","UFRPE","PEUFR","35953","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","A. G. Silva; A. M. da Silva; C. A. M. de Oliveira; L. M. do Nascimento","203","1999","12","29",NA,"Brasil",NA,NA,"Árvore com 4,5m de altura; flores com sépalas verdes, pétalas brancas e numerosos estames brancos.","PEUFR035953",NA,NA,NA,"DC.",NA,"Pernambuco","Mata do Bituri",NA,"Brejo da Madre de Deus","-36.385361","-8.201153","G. Barroso","920","1030",NA,NA,"2000","36º23'7.30W","8º12'4.15S","09","08",NA,NA,NA,NA,NA,NA
"464","2019-11-19 14:08:31-03","UFRPE","PEUFR","44347","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","A.E. da Silva","131","1977","07","23",NA,"Brasil",NA,NA,"Árvore com mais ou menos 8m de altura por 10cm de diâmetro; flores cor de gelo com pouco perfume agradável; coordenadas geográficas do município.","PEUFR044347",NA,NA,NA,"DC.",NA,"Maranhão","Fazenda Vila Palmares",NA,"Turiaçu","-45.371667","-1.663333",NA,NA,NA,NA,NA,NA,"45º22'18W","01º39'48S",NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-19 14:08:31-03","UFRPE","PEUFR","49063","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","amazonica","Myrcia amazonica","G.E.L. Macedo; Nenê","1937","2005","04","21",NA,"Brasil",NA,NA,"Árvore de mais ou menos 15m de altura, folhas simples, subcrassas, discolor, opostas.","PEUFR049063",NA,NA,NA,"DC.",NA,"Bahia","Fazenda Brejo Novo, A 10,5 km da Av. Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacarú",NA,"Jequié","-40.109417","-13.944722","M. Sobral","749","749",NA,NA,"2005","40º6'33,9W","13º56'41S","10","11",NA,NA,NA,NA,NA,NA
"466","2019-11-19 14:08:33-03","UFRPE","PEUFR","1785","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","lundiana","Myrcia lundiana","F.S. Viana; L.Dau; W.T.Ormond; G.C.Machline; J.Lorêdo Jr.","1358","1953","05","02",NA,"Brasil",NA,NA,"Arbusto de 1-3m","PEUFR001785",NA,NA,NA,"Kiaersk.",NA,"Rio de Janeiro","Arraial de Cabo",NA,"Cabo frio","-42.0186004638672","-22.8794002532959","C.D.Legrand",NA,NA,"40069","auto","1960",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
