"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"557","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958799","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Gaudichaud","1831","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958799' target='other'> <mi>dwc_moreinfo</mi></a>","P01958799","P01958799_01",NA,NA,NA,NA,"Brésil. Ste. Catherine",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"299"
"558","2015-09-03 18:53:41-03","MNHN","RECOLNAT_MNHN_P","P01958761","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958761' target='other'> <mi>dwc_moreinfo</mi></a>","P01958761","P01958761_01",NA,NA,NA,NA,"Bréil (Rio Jan.)",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"886"
"559","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P01958779","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Regnell",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958779' target='other'> <mi>dwc_moreinfo</mi></a>","P01958779","P01958779_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 79"
"560","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P01958780","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Saint-Hilaire, A.","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958780' target='other'> <mi>dwc_moreinfo</mi></a>","P01958780","P01958780_01",NA,NA,NA,NA,"Province de Saint-Paul.",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1066"
"561","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P01958781","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Saint-Hilaire, A. de","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Nº 361 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958781' target='other'> <mi>dwc_moreinfo</mi></a>","P01958781","P01958781_01",NA,NA,NA,NA,"Brésil. Province de Saint-Paul",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1066"
"562","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P01958782","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Warming",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958782' target='other'> <mi>dwc_moreinfo</mi></a>","P01958782","P01958782_01",NA,NA,NA,NA,"Brésil",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P01958783","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Widgren","1845","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Reçu le 7 aout 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958783' target='other'> <mi>dwc_moreinfo</mi></a>","P01958783","P01958783_01",NA,NA,NA,NA,"Prov. Minas Geraes",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P01958785","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Mexia, Y.","1930","11","14","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"750",NA,"Nome vulgar: Canella Preta. Reçu le avril 1934 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958785' target='other'> <mi>dwc_moreinfo</mi></a>","P01958785","P01958785_01",NA,NA,NA,NA,"Districto Rio Branco. Retiro de Antonio Avelino",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5304"
"565","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958788","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Mosén","1874","8","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958788' target='other'> <mi>dwc_moreinfo</mi></a>","P01958788","P01958788_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2563"
"566","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958789","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Mosén","1875","7","15","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958789' target='other'> <mi>dwc_moreinfo</mi></a>","P01958789","P01958789_01",NA,NA,NA,NA,"Prov. S. Paulo.",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2563"
"567","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958790","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Gaudichaud, C.","1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958790' target='other'> <mi>dwc_moreinfo</mi></a>","P01958790","P01958790_01",NA,NA,NA,NA,"Brésil. Province de San-Paolo",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"199"
"568","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958791","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,NA,"1857","9","3","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958791' target='other'> <mi>dwc_moreinfo</mi></a>","P01958791","P01958791_01",NA,NA,NA,NA,"Entre St. Thome e Caldas",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958797","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Dusén, P.","1909","1","17","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958797' target='other'> <mi>dwc_moreinfo</mi></a>","P01958797","P01958797_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,"7561"
"570","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958794","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Hatschbach, G.","1967","11","8","Brasil","Paraná","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"None vulgar: Canela sassafraz <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958794' target='other'> <mi>dwc_moreinfo</mi></a>","P01958794","P01958794_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"20512","auto",NA,NA,NA,"17787"
"571","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958787","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Mosén","1875","7","1","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958787' target='other'> <mi>dwc_moreinfo</mi></a>","P01958787","P01958787_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"2563"
"572","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958796","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Novaes, C.","1907","1","1","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Nome vulgar: Canella sassafraz; Sassafrasinho. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958796' target='other'> <mi>dwc_moreinfo</mi></a>","P01958796","P01958796_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"4597"
"573","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958793","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Hoehne, F.C.","1931","10","6","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Reçu le 18 fevrier 1938 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958793' target='other'> <mi>dwc_moreinfo</mi></a>","P01958793","P01958793_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"28338"
"574","2016-11-22 12:06:39-02","MNHN","RECOLNAT_MNHN_P","P02033530","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer","Moraes","Reitz|Klein","1965","12","13","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"900",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02033530' target='other'> <mi>dwc_moreinfo</mi></a>","P02033530","P02033530_01",NA,NA,NA,NA,"Arenitos, Vila Velha.",NA,"hb",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,"17541"
"575","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P01958784","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Mexia, Y.","1930","9","30","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"675",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958784' target='other'> <mi>dwc_moreinfo</mi></a>","P01958784","P01958784_01",NA,NA,NA,NA,"Fazenda da Cresiuma, immediately beyong Agricultural College boundary",NA,"hb",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,"5124"
"576","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958798","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Gaudichaud",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958798' target='other'> <mi>dwc_moreinfo</mi></a>","P01958798","P01958798_01",NA,NA,NA,NA,"Il. Sta Catharine",NA,"hb",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"577","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958795","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Gehrt, A.","1924","11","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958795' target='other'> <mi>dwc_moreinfo</mi></a>","P01958795","P01958795_01",NA,NA,NA,NA,"Pirajussara. Butantan",NA,"hb",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"578","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P01958786","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Mosén","1873","10","5","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958786' target='other'> <mi>dwc_moreinfo</mi></a>","P01958786","P01958786_01",NA,NA,NA,NA,"Prov. Minas Geraes, Caldas.",NA,"hb",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,"706"
"579","2015-09-03 18:54:05-03","MNHN","RECOLNAT_MNHN_P","P01958792","PreservedSpecimen",NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","Rohwer",NA,"Mosén","1874","8","1","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958792' target='other'> <mi>dwc_moreinfo</mi></a>","P01958792","P01958792_01",NA,NA,NA,NA,"Prov. S. Paulo. Campinas.",NA,"hb",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"580","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008155","PreservedSpecimen",NA,"Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,NA,"1910","9","17","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008155' target='other'> <mi>dwc_moreinfo</mi></a>","P02008155","P02008155_01",NA,NA,NA,NA,"Brésil",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008154","PreservedSpecimen",NA,"Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"Mexia, Y.","1930","11","13","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"750",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008154' target='other'> <mi>dwc_moreinfo</mi></a>","P02008154","P02008154_01",NA,NA,NA,NA,"Districto Rio Branco. Retiro de Antonio Avelino.",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5300"
"582","2015-09-30 19:15:32-03","MNHN","RECOLNAT_MNHN_P","P00756766","PreservedSpecimen",NA,"Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez","Allen","Riedel, L.","1870",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756766' target='other'> <mi>dwc_moreinfo</mi></a>","P00756766","P00756766_01",NA,NA,NA,NA,"Brasilia",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1867"
"583","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008146","PreservedSpecimen",NA,"Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"Mexia, Y.","1930","8","19","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"300",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008146' target='other'> <mi>dwc_moreinfo</mi></a>","P02008146","P02008146_01",NA,NA,NA,NA,"Districto Ilheu, Fazenda de Tabunha, old forest road.",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4982"
"584","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008156","PreservedSpecimen",NA,"Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"Filho, Hunger","1928","7","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Collecção Navarro de Andrade <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008156' target='other'> <mi>dwc_moreinfo</mi></a>","P02008156","P02008156_01",NA,NA,NA,NA,"résil. Sud.-Est.: São-Paulo, Parana, Rio",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008157","PreservedSpecimen",NA,"Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008157' target='other'> <mi>dwc_moreinfo</mi></a>","P02008157","P02008157_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6014"
"586","2015-09-03 19:02:58-03","MNHN","RECOLNAT_MNHN_P","P02033465","PreservedSpecimen",NA,"Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"Heiner, A.",NA,NA,NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02033465' target='other'> <mi>dwc_moreinfo</mi></a>","P02033465","P02033465_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"587","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008158","PreservedSpecimen",NA,"Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","(Nees) Mez",NA,"Glaziou, A.",NA,NA,NA,"Brasil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008158' target='other'> <mi>dwc_moreinfo</mi></a>","P02008158","P02008158_01",NA,NA,NA,NA,"Brésil. Minas, Diamantina, au Tombador",NA,"hb",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,"19773"
"588","2020-10-01 14:25:23-03","JBB","HEPH","33973","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Baitello, JB","Maruyama, A; Silva, AG","2017","09","21","Brasil","Rio de Janeiro","Barra Mansa","-44.510278","-22.47","-44.510278","-22.47",NA,NA,NA,NA,NA,"2017","10","13","977","Estrada Virgílio Vilela, interior","Southern America",NA,NA,"Magnoliid","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-12-11 11:37:05-03","UFMG","BHCB","46870","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-12-11 11:37:05-03","UFMG","BHCB","147313","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Tameirão Neto, E","2007","06","30","Brasil","Minas Gerais","Governador Valadares","-42.089722","-19.57","-42.089722","-19.57",NA,NA,"Arbórea; mata ciliar","BHCB043533",NA,NA,NA,NA,"4665","UHE Baguari, Ilha Bonaparte","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-12-11 11:37:05-03","UFMG","BHCB","142446","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Santos, MF; Borges, LM","2007","12","18","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.402056","-19.396361","-43.402056","-19.396361",NA,NA,"Árvore, 10m, ramos imaturos vináceos, folhas brilhantes na face adaxial, frutos maduros vináceos, material prensado em álcool","BHCB004920",NA,"2008",NA,NA,"212","Santana do Rio Preto (Cabeça de Boi), Serra do Cip, Mata do Cachoeirão","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-12-11 11:37:05-03","UFMG","BHCB","160974","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Souza, FS; Santos, LM; Tomich, S; Oliveira, PP de","2012","08","15","Brasil","Minas Gerais","Itabira","-43.465278","-19.493056","-43.465278","-19.493056","951","951","Árvore 10m, frutos imaturos verdes; Floresta Estacional Semidecidual","BHCB043523",NA,"2017","08","15","1590","Serra dos Alves, Cânion Boca da Serra","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-12-11 11:37:05-03","UFMG","BHCB","161063","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Souza, FS; Miranda, E","2012","09","01","Brasil","Minas Gerais","Itabira","-43.461944","-19.456667","-43.461944","-19.456667","997","997","Arvore 7m comfrutos imaturos verdes.","BHCB043522",NA,"2017","08","15","1679","RIo tanque","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-12-11 11:37:05-03","UFMG","BHCB","171209","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Delfini, C; Romão, GO; Rigon, J","2012","05","14","Brasil","Minas Gerais","São Gonçalo Do Rio Preto","-43.390833","-18.004167","-43.390833","-18.004167","790","790","Arvoreta, ca. de 3m de altura, botões amarelos, fortemente odoríferos; Cerrado de altitude","BHCB015740",NA,"2012",NA,NA,"455","P.E do Rio Preto, Proximidades da prainha","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-12-11 11:37:05-03","UFMG","BHCB","178173","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Domingos, QD; Guerra, IP; Jardim, IN","2015","09","02","Brasil","Minas Gerais","Lavras","-44.979744","-21.227167","-44.979744","-21.227167","914","914","Árvore ca. 13M, calice verde, pétalas creme e estruturas reprodutivas creme","BHCB030875",NA,NA,NA,NA,"565","Universidade Fedral de Lavras, Em frente o DCH, próximo a cantina da biologia","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-12-11 11:37:05-03","UFMG","BHCB","178187","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Domingos, QD; Guerra, IP; Jardim, IN","2015","09","02","Brasil","Minas Gerais","Lavras","-44.963333","-21.228556","-44.963333","-21.228556","928","928","Árvore ca. 13M, frutos imaturos verdes, cúpula verde","BHCB030873",NA,NA,NA,NA,"563","Universidade Fedral de Lavras, Entre o setor de caprinos e a plantação de café","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-12-11 11:37:05-03","UFMG","BHCB","196927","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Rezende, SG; Justo, AG","2018","01","25","Brasil","Minas Gerais","Rio Acima","-43.705278","-20.088333","-43.705278","-20.088333","1308","1308","Arbóreo; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB196927",NA,NA,NA,NA,"6629","Serra do Gandarela","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-12-11 11:37:05-03","UFMG","BHCB","90124","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Melo, PHA de","2004","05","08","Brasil","Minas Gerais","Pains","-45.650417","-20.381056","-45.650417","-20.381056","670","670","arbusto crescendo entre fendas de rocha calcária, frutos imaturos verdes","BHCB047335",NA,NA,NA,NA,"1202","Fazenda Amargoso, MG 439, KM 16","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-12-11 11:37:05-03","UFMG","BHCB","811","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Pinheiro-Sobrinho, JM","1957","09",NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"cultivada;arvore",NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17082","auto",NA,NA,NA,NA
"600","2020-12-11 11:37:05-03","UFMG","BHCB","139901","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Kamino, LHY; Maielo Silva, L","2008","04","23","Brasil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"Arbóreo, 8 m altura, frutos maduros negros.",NA,NA,NA,NA,NA,"1519",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"26914","auto",NA,NA,NA,NA
"601","2020-12-11 11:37:05-03","UFMG","BHCB","67608","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1483",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"16749","auto",NA,NA,NA,NA
"602","2020-12-11 11:37:05-03","UFMG","BHCB","67610","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Oliveira, JE",NA,NA,NA,"Brasil","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"392",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"16749","auto",NA,NA,NA,NA
"603","2020-12-11 11:37:05-03","UFMG","BHCB","70228","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Souza, FM","2001","04","16","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,"30","100","Árvore, ca. 16m. alt. Cúpula lenhosa castanha, fruto verde. Odorífera.",NA,NA,NA,NA,NA,"158",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"26998","auto",NA,NA,NA,NA
