"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"103","2020-11-23 11:38:57-03","IAC","IAC","7719","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","M. Ibrahim Oliveira","B.J. Pickel","274","1941","12","12",NA,"Brasil","São Paulo","São Paulo","Em um parque de São Paulo","-46.6361","-23.5475",NA,"nome vulgar: cambuci",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,"-46.6361","-23.5475","03","12",NA,NA,NA
"104","2020-02-17 11:29:56-03","UEG","HUEG","11159","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Faria, J.E.Q.","Faria, J.E.Q.","2983","2012","10","26","Southern America","Brasil","São Paulo","São Paulo","Cidade universitária da USP.","-46.6300010681152","-23.5400009155273",NA,"Árvore ca. 6m de altura, botões florais verdes.; Floresta ombrófila.","HUEG011159",NA,NA,NA,"2012","53584","auto",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"105","2013-02-07 10:19:02-02","UMC","HUMC","4481","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,NA,"Equipe FEPAF","38",NA,NA,NA,"Southern America","Brazil","São Paulo","Biritiba Mirim","Entorno da Barragem de Biritiba.","-46.086667","-23.6475",NA,"Arbórea.",NA,NA,"772","772",NA,NA,NA,NA,NA,NA,"46W05'12","23S38'51",NA,NA,NA,NA,NA
"106","2019-02-27 14:02:38-03","UFSJ","HUFSJ","6252","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Sobral, M","Silva, PQ","18","2009","01","22",NA,"Brasil","Minas Gerais","Fervedouro","PESB, mata em frente a Ermida.","-42.2789001464844","-20.7255992889404",NA,"Árvore de 7m de altura, folhas opostaas textura glabra, flor apical, sépalas e pétalas creme, estames bege com ponta marrom caramelo.","HUFSJ006252",NA,"135","135","2014","20038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-02-27 14:02:38-03","UFSJ","HUFSJ","6250","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Sobral, M","Araújo, MS","160","2009","01","15",NA,"Brasil","Minas Gerais","Fervedouro","PESB, mata em frente á Ermida.","-42.2789001464844","-20.7255992889404",NA,"Arvoreta de 5m, folhas opostas cruzadas, glabras. Flores axial-terminal com quatro pétalas verdes claro estames em grande número marrom claro.","HUFSJ006250",NA,NA,NA,"2014","20038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-02-27 14:02:38-03","UFSJ","HUFSJ","5674","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Aguiar, OT","Sakane, M","553","1976","04","02",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso. Restinga próxima a Praia do Marujá.","-47.9199981689453","-25.0100002288818",NA,"Árvore, flores brancas.","HUFSJ005674",NA,NA,NA,"1990","37574","auto",NA,NA,NA,NA,NA,"05","24",NA,NA,NA
"109","2019-11-13 16:04:53-03","UNISANTA","HUSC","11442","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","P.S.P.Sampaio","Biazotto, K.R.; Dickfeldt, E.P.","02","2015","08","11",NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual Porto Ferreira; Rodovia Dep. Vicente Botta, Km 89.","-47.423483","-21.843358",NA,"Árvore com 15m de altura, frutos marrons. Cambuci.",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,"-47.423483","-21.843358","08",NA,NA,NA,NA
"110","2019-11-13 16:04:53-03","UNISANTA","HUSC","12072","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","P.S.P Sampaio","R. Roveri; N.S. Peres","39","2011","01",NA,NA,"Brasil","São Paulo","Guarujá","Vila da Prainha Branca.","-46.869722","-23.869722",NA,"Nome Popular: Cambuci. ESTUDO ETNOBOTÂNICO.; Mata Atlântica.",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,"-46.869722","-23.869722","01",NA,NA,NA,NA
"111","2019-11-13 16:04:53-03","UNISANTA","HUSC","1922","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","Kawasaki, M.L.","Biachini, R.S.; Martins, S.E.","1262","1999","05","20",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,"Árvore, 10m de altura. Frutos verdes maduros.; Floresta de transição restinga-encosta.",NA,NA,NA,NA,"1999","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-13 16:04:53-03","UNISANTA","HUSC","10719","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,"Marques, T.G.Q.; Olmos, A.","s.n.","2007","05","07",NA,"Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-13 16:04:53-03","UNISANTA","HUSC","10720","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,"Marques, T.G.Q.; Olmos, A.","s.n.","2008","10","04",NA,"Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-21 15:08:18-03","UNISANTA","HUSC","12213","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","Magenta; Villaça, I.","Villaça, I.M.","32","2017","09","16",NA,"Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,"arvore, 5,0 metros",NA,NA,NA,NA,"2017","26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-13 16:04:53-03","UNISANTA","HUSC","12191","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","Magenta; Villaça, I.","Villaça, I.M.","10","2017","09","16",NA,"Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,"Árvore, ca. 7 m. alt.",NA,NA,NA,NA,"2017","26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-21 15:08:18-03","UNISANTA","HUSC","12191","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","Magenta; Villaça, I.","Villaça, I.M.","10","2017","09","16",NA,"Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,"Árvore, ca. 7 m. alt.",NA,NA,NA,NA,"2017","26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-13 16:04:53-03","UNISANTA","HUSC","12213","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","Magenta; Villaça, I.","Villaça, I.M.","32","2017","09","16",NA,"Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,"arvore, 5,0 metros",NA,NA,NA,NA,"2017","26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-12 15:02:18-03","UFSCar","SPSC","6281","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","W.A. Ferreira & E.F.L.P. Silva","W.A. Ferreira;E.F.L.P. Silva",NA,"1998",NA,NA,NA,"Brasil","São Paulo","Itapira da Serra",NA,NA,NA,NA,"Planta de aproximadamente 10 metros de altura.;Florestra Ombrofila Densa Montana <ll>dwc_commonname:</ll> Cambuci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-11-12 17:01:50-03","UEL","FUEL","39902","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Curso G.M. Barroso","Mattos, J","12450","1965","07","20",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Perto da sede.","-45.8400001525879","-23.5300006866455",NA,NA,"FUEL008068",NA,NA,NA,"1989","18032","auto",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"120","2019-11-01 15:05:12-03","UnB","UB","199047","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Faria, JEQ","Faria, JEQ","2983","2012","10","26","Southern America","Brasil","São Paulo","São Paulo","Cidade Universitária da USP","-46.6300010681152","-23.5400009155273",NA,"Árvore ca. 6 m de altura, botões florais verdes; Floresta ombrófila",NA,NA,NA,NA,"2012","53584","auto",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"121","2019-10-03 10:04:08-03","UFSCar","SORO","5168","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Colleta, G.D.; Ferreira, M.A.P.; Pessoa, M.C.; Rodrigues, de Campos, O.","1355","2014","04","13",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos de Botelho, trilha da represa.","-47.9900016784668","-23.8700008392334",NA,"Árvore, 8m , frutos esverdeados",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-10-03 10:04:08-03","UFSCar","SORO","4163","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,NA,NA,"1997","04","25",NA,"Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"Picada 5, mata de encosta. Árvore ca. 8m alt., baga, epicarpo verde, odor odocicado.",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-10-03 10:04:08-03","UFSCar","SORO","2533","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,NA,NA,"2011","02","22",NA,"Brasil","São Paulo","Limeira","Sítio Recanto da Natureza","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-04 15:45:14-03","IF","SPSF","31363","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"O.T. Aguiar","F.S.Peres","9","2003","03","22","América do Sul","Brasil","SP","São Paulo","P.E.Alberto Lofgren, viveiro de mudas","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2016","53584","auto","Magnoliopsida",NA,NA,NA,NA,"06","29",NA,NA,NA
"125","2021-03-04 15:45:14-03","IF","SPSF","40662","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","R.T.Polisel","R.T. Polisel","673","2008","03","21","América do Sul","Brasil","SP","Juquitiba","Bairro dos Padeiros","-47.16","-23.894444",NA,"COLETA: Árvore 8m, frutos imaturos verdes.;",NA,NA,"750","750","2008",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"03","21",NA,NA,NA
"126","2021-03-04 15:45:14-03","IF","SPSF","45740","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","O.T.Aguiar","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.S.da Mota & W.J.de Andrade","1533","2012","06","04","América do Sul","Brasil","SP","Paraibuna",NA,"-45.548056","-23.576389",NA,"COLETA: Árvore 8m altura; frutos maduros verde-amarelados.; GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,NA,"732","732","2012",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"06","29",NA,NA,NA
"127","2021-03-04 15:45:14-03","IF","SPSF","07814","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"Osny T. Aguiar","J.R.Guillaumon",NA,"1981","05","20","América do Sul","Brasil","SP","Bertioga","Usina Itatinga","-46.138599395752","-23.8544006347656",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Serra do Mar&nf;;",NA,NA,NA,NA,"2017","37616","auto","Magnoliopsida",NA,NA,NA,NA,"09","01",NA,NA,NA
"128","2021-03-04 15:45:14-03","IF","SPSF","07815","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"Osny T. Aguiar","J.R.Guillaumon",NA,"1981","05","20","América do Sul","Brasil","SP","Bertioga","Usina Itatinga","-46.138599395752","-23.8544006347656",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Serra do Mar&nf;;",NA,NA,NA,NA,"2017","37616","auto","Magnoliopsida",NA,NA,NA,NA,"09","01",NA,NA,NA
"129","2021-03-04 15:45:14-03","IF","SPSF","13965","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"Osny T. Aguiar","A.Custodio Filho & A.Gentry","4686","1987","02","04","América do Sul","Brasil","SP","Boraceia",NA,"-48.7700004577637","-22.1900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2017","10241","auto","Magnoliopsida",NA,NA,NA,NA,"09","01",NA,NA,NA
"130","2021-03-04 15:45:14-03","IF","SPSF","29462","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"Osny T. Aguiar","F.T.Farah","2302","2001","04","17","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Floresta Ombrófila Densa Baixomonmtana e Montana no entorno do Vale doa rios Mambu e dos Macacos.;",NA,NA,NA,NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-04 15:45:14-03","IF","SPSF","13939","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"Osny T. Aguiar","O.T. Aguiar","390","1990","12","19","América do Sul","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2017","31119","auto","Magnoliopsida",NA,NA,NA,NA,"09","01",NA,NA,NA
"132","2021-03-04 15:45:14-03","IF","SPSF","00274","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"Osny T. Aguiar","D.Bento Pickel",NA,"1941","12","05","América do Sul","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"2017","53584","auto","Magnoliopsida",NA,NA,NA,NA,"09","01",NA,NA,NA
"133","2021-03-04 15:45:14-03","IF","SPSF","44395","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","R.J.F. Garcia","R.J.F.Garcia & R.Schionato","3440","2008","03","04","América do Sul","Brasil","SP","São Paulo","Sítio Roda D'Água","-46.6300010681152","-23.5400009155273",NA,"COLETA: Coleção viva.&nf;Árvore 12m altura e 15cm DAP; ritidoma rugoso fissurado; frutos verde-amarelados.; GEOGRAFIA: Projeto FEMA-Bugio;",NA,NA,NA,NA,"2008","53584","auto","Magnoliopsida",NA,NA,NA,NA,"09","18",NA,NA,NA
"134","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Abbevillea","phaea","Abbevillea phaea","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Rio das Pedras",NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:11:09-03","IBt","SP","195515","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kawasaki, ML","Custodio Filho, A","1880","1983","11","24",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"Árvore 18m alt., flores brancas, estames amarelos.","SP006907","SP006907","890","950",NA,NA,NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA
"136","2019-11-21 10:11:09-03","IBt","SP","192417","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kawasaki, ML","Custodio Filho, A","1221","1983","02","25",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,"Árvore 8m alt, frutos.","SP006908","SP006908","890","950",NA,NA,NA,NA,NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA
"137","2019-11-21 10:11:09-03","IBt","SP","345806","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kawasaki, ML","Moreira, AG","s.n.","2000","08",NA,NA,"Brasil","Espírito Santo","Santo Antonio de Taquaruçu","Propriedade do Sr. Alberto.",NA,NA,NA,"Árvore, frutos imaturos, quando maduros é bastante cítrico.","SP006899","SP006899",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:11:09-03","IBt","SP","348047","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Alberto","s.n.","2001","01","01",NA,"Brasil","Espírito Santo","Cachoeiro do Itapemirim","Propriedade do Sr. Alberto.",NA,NA,NA,"Árvore, flores presentes. Ex IAC 40295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:11:09-03","IBt","SP","454679","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kondrat, H","Kondrat, H","226","2013","10","29",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 8, espécime nº 348","-46.615","-23.6425",NA,NA,NA,NA,"826","826",NA,NA,NA,NA,NA,NA,"-46.615","-23.6425",NA,NA,NA,NA,NA
"140","2019-11-21 10:11:09-03","IBt","SP","165511","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Aguiar, OT","Sakane, M","553","1976","04","02",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga próxima à praia do Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"1990","37574","auto",NA,NA,NA,NA,NA,"05","24",NA,NA,NA
"141","2019-11-21 10:11:09-03","IBt","SP","406678","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Nicolau, SA","Costa, RA; Barros, LAJ; Duarte, MA","36","2007","07","13",NA,"Brasil","São Paulo","Salesópolis","Bairro dos Freires, Estrada Contorno da Barragem, Usina-Parque de Salesópolis, Trilha do Sal","-45.8400001525879","-23.5300006866455",NA,"Árvore, ca. 13 m alt. Frutos verdes","SP006902","SP006902",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:11:09-03","IBt","SP","80221","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kawasaki, ML","Mattos, J","11772","1964","04","16",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia.","-45.8400001525879","-23.5300006866455",NA,"Na mata virgem. Árvore 6m alt.","SP006903","SP006903",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:11:09-03","IBt","SP","114189","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Mattos, J","12452","1965","08","20",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, perto da sede.","-45.8400001525879","-23.5300006866455",NA,"Na mata virgem. Árvore ca. 6m alt., com alguns botões e pouquíssimos frutos, alguns dos quais maduros e outros pequenos.","SP006898","SP006898",NA,NA,"1989","18032","auto",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"144","2019-11-21 10:11:09-03","IBt","SP","114196","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Mattos, J","12450","1965","08","20",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, perto da sede.","-45.8400001525879","-23.5300006866455",NA,"Na mata virgem. Árvore ca. 6m alt., botões e algumas flores abertas, brancas; frutos maduros com a base convexa.","SP006894","SP006894",NA,NA,"1989","18032","auto",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"145","2019-11-21 10:11:09-03","IBt","SP","101979","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Mattos, J","13601","1966","04","27",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica, perto do Poço Verde.","-45.8400001525879","-23.5300006866455",NA,"Na mata virgem. Árvore ca. 7m alt., frutos maduros.","SP006896","SP006896",NA,NA,"1998","18032","auto",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"146","2019-11-21 10:11:09-03","IBt","SP","308426","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kirizawa, M","Costa, AV","s.n.","1997","04","25",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"Picada cinco, mata de encosta, árvore ca. 8m de alt., baga, epicarpo verde, 5-6cm diâm. 6cm alt., contorno ovalado, odor adocicado",NA,NA,NA,NA,"1997","27258","auto",NA,NA,NA,NA,NA,"09","26",NA,NA,NA
"147","2019-11-21 10:11:09-03","IBt","SP","415","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Schwebel, E","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:11:09-03","IBt","SP","270034","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Sugiyama, M","Sugiyama, M; Lopes, EA","1227","1994","09","29",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, picada dezessete","-46.5299987792969","-23.6599998474121",NA,"Arbustiva 3,0m., estéril",NA,NA,NA,NA,"1994","27258","auto",NA,NA,NA,NA,NA,"09","29",NA,NA,NA
"149","2019-11-21 10:11:09-03","IBt","SP","277681","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kawasaki, ML","Kirizawa, M; Mariano Neto, E","2968","1995","03","24",NA,"Brasil","São Paulo","Santo André","Estação Campo Grande, Fazenda Campo Grande, mata atlântica preservada, na beirada perto do portão da fazenda","-46.5299987792969","-23.6599998474121",NA,"Árvore ca. 8m alt., frutos verdes",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 10:11:09-03","IBt","SP","304792","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kawasaki, ML","Moraes, PLR","1209","1995","03","03",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Local aberto","-47.9900016784668","-23.8700008392334",NA,"Arvoreta ca. 4m alt., frutos verdes, local aberto",NA,NA,NA,NA,"1997","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:11:09-03","IBt","SP","5851","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Gehrt, A","s.n.","1921","11","22",NA,"Brasil","São Paulo","São Paulo","Cultivada em Pirajussara.","-46.6300010681152","-23.5400009155273",NA,"Árvore com flores alvas.","SP006905","SP006905",NA,NA,"1989","53584","auto",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"152","2019-11-21 10:11:09-03","IBt","SP","307171","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kawasaki, ML","Garcia, RJF","769","1996","01","19",NA,"Brasil","São Paulo","São Paulo","Distrito de Parelheiros. Centro Paulus","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1996","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:11:09-03","IBt","SP","299150B","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Landrum, LR; Kawasaki, ML","Kawasaki, ML; et al.","896","1995","10","25",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Árvore ca. 4m alt., flores brancas, folhas para estudos químicos",NA,NA,NA,NA,"1995","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
