"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"114","2021-04-08 17:41:00-03","EAO","IAN","189116","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Oliveira, JCL de; Carvalho, LT de; Nascimento, EAP; Souza, HJR","645","Southern America","Brasil","Pará",NA,"Árvore de 3m de altura, botões florais verdes claros.","IAN189116",NA,"Oliveira, JCL de; Nascimento, EAP","2012","11","29","Bragança","Propriedade do Sr. José Antônio, Comunidade Jundiá","-46.459389","-1.232333",NA,NA,NA,NA,NA,"-46.459389","-1.232333","2013","03","21",NA,NA,NA,NA
"115","2021-04-08 17:41:00-03","EAO","IAN","177256","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Rios, M; Brito, JM de","827","Southern America","Brasil","Pará",NA,"Árvore de 2 m; folhas com cheiro apimentado.","IAN177256",NA,"Silva, ASL da","2000","09","10","Bragança","Comunidade Benjamin Constant. Propriedade de Manoela Ferreira F. da Silva. Capoeira.","-46.666667","-1.183333","30","30",NA,NA,NA,"-46.666667","-1.183333",NA,NA,NA,NA,NA,NA,NA
"116","2021-04-08 17:41:00-03","EAO","IAN","190999","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Santos, AA","3581","Southern America","Brasil","Rondônia",NA,"Árvore com 32cm de altura, DAP 70cm. Frutos imaturos marrom. Frutos para a carpoteca.","IAN190999",NA,"Pinto, RB","2012","06","15","Porto Velho","Floresta Ombrófila Densa. Solo argilo-arenoso, relevo altamente inclinado, ocasional. Local onde será instalada a linha de transmissão (LT) 38, onde está ocorrendo a supressão!","-64.328056","-9.233333",NA,NA,NA,NA,NA,"-64.328056","-9.233333","2014","09","22",NA,NA,NA,NA
"117","2021-04-08 17:41:00-03","EAO","IAN","191725","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Cruz, ED; Freitas, JC; Nascimento, MP do; Silva, MVF da","793","Southern America","Brasil","Pará",NA,"DAP= 46, 5cm; AC= 4m; AT= 10m. Fruto marrom.","IAN191725",NA,"Pinto, RB","2013","06","26","Moju","Estrada Acará- Moju, PA 252, Km 29, fazenda da Marborges.","-48.775167","-2.100861",NA,NA,NA,NA,NA,"-48.775167","-2.100861","2014","09","22",NA,NA,NA,NA
"118","2021-04-08 17:41:00-03","EAO","IAN","38234","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ducke, A","s.n.","Southern America","Brasil","Roraima",NA,NA,"IAN038234","IAN038234 IAN038234_e IAN038234_e1","Lee, Y-T","1943","08","23","Rio Branco","Boa Vista, capoeirão em terra alta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"119","2021-04-08 17:41:00-03","EAO","IAN","48719","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Costa, M da","229","Southern America","Brasil",NA,NA,NA,"IAN048719",NA,"Lee, Y-T","1932","01",NA,NA,"Cajutuba. High land.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"120","2021-04-08 17:41:00-03","EAO","IAN","51899","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","25653","Southern America","Brasil","Maranhão",NA,NA,"IAN051899",NA,"Lee, Y-T","1950","01","10",NA,"Estrada que vai do Rio Anil para Maioba. Terra alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"121","2021-04-08 17:41:00-03","EAO","IAN","61726","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Black, GA; Ledoux, PVD","10426","Southern America","Brasil","Pará",NA,NA,"IAN061726","IAN061726 IAN061726_e IAN061726_e1","Lee, Y-T","1950","10","30",NA,"Cacaual Grande, mata do Puruí, capoeira velha, terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"122","2021-04-08 17:41:02-03","EAO","IAN","86537","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","31226","Southern America","Brasil","Pará",NA,NA,"IAN086537",NA,"Lee, Y-T","1954","10","23",NA,"Rio Curuaúna, Cachoeira do Portão, região do planalto de Santarém. Terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"123","2021-04-08 17:41:02-03","EAO","IAN","86617","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","31314","Southern America","Brasil","Pará",NA,NA,"IAN086617",NA,"Lee, Y-T","1954","10",NA,NA,"Rio Curuaúna, região do planalto de Santarém onde o IAN, SPVEA e FAO estão fazendo levantamento estatístico florestal. Terra firme, alta mata virgem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"124","2021-04-08 17:41:02-03","EAO","IAN","97907","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Oliveira, E","18","Southern America","Brasil","Pará",NA,NA,"IAN097907",NA,"Lee, Y-T","1957","01","18",NA,"Lago Preto de Jurutí, beira do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"125","2021-04-08 17:40:59-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Carmo, NAS do; Leão, DCS; Nascimento, MP do; Oliveira, JCL de","s.n.","Southern America","Brasil","Pará",NA,"Árvore de 38m alt. x 88cm DAP; base com sapopemas a 80 cm do solo; fuste tortuoso; ritidoma marrom-claro, com lenticelas; casca morta marrom, 2mm espess.; casca viva vermelha, 0,5cm espess.; exsuda resina com velocidade mediana; alburno amarelado.",NA,NA,"Oliveira, JCL de","2004","03","02","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150.","-49.588664","-0.351417",NA,NA,NA,NA,NA,"-49.588664","-0.351417","2004","03",NA,NA,NA,NA,NA
"126","2021-04-08 17:41:02-03","EAO","IAN","XILO2264","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","sc","s.n.","Southern America","Brasil",NA,NA,NA,"IANXILO2264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-04-08 17:41:02-03","EAO","IAN","XILO5123X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Krukoff, BA","6250","Southern America","Brasil",NA,NA,NA,"IANXILO5123X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-04-08 17:41:02-03","EAO","IAN","XILO5123X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Krukoff, BA","6250","Southern America","Brasil",NA,NA,NA,"IANXILO5123X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-04-08 17:41:00-03","EAO","IAN","38986","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Krukoff, BA","6250","Southern America","Brasil","Amazonas",NA,NA,"IAN038986","IAN038986 IAN038986_e","Lee, Y-T","1934","09","14","Humaitá","Near trees Casa. On low terra firme.","-63.0208015441895","-7.50611019134521",NA,NA,"202650","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"130","2021-04-08 17:41:02-03","EAO","IAN","97512","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","33087","Southern America","Brasil","Amazonas",NA,NA,"IAN097512",NA,"Lee, Y-T","1957","01","18","Parintins","Região de Parintins, Lago do Jurutí. Mata de terra firme.","-56.7358016967773","-2.62832999229431",NA,NA,"80460","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"131","2021-04-08 17:41:02-03","EAO","IAN","82366","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","30737","Southern America","Brasil","Maranhão",NA,NA,"IAN082366",NA,"Lee, Y-T","1954","04","10","Alcântara","Na mesma.","-44.4146995544434","-2.40889000892639",NA,NA,"41458","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"132","2021-04-08 17:41:00-03","EAO","IAN","51801","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","25624","Southern America","Brasil","Maranhão",NA,NA,"IAN051801",NA,"Lee, Y-T","1950","01","04","São Luis","Granja Barreto.","-44.3027992248535","-2.52972006797791",NA,NA,"33693","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"133","2021-04-08 17:41:00-03","EAO","IAN","38175","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ducke, A","2182","Southern America","Brasil","Maranhão",NA,NA,"IAN038175","IAN038175 IAN038175_e IAN038175_e1","Lee, Y-T","1948","11","06","São Luis","Granja Barreto, viveiros de aves.","-44.3027992248535","-2.52972006797791",NA,NA,"33693","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"134","2021-04-08 17:41:00-03","EAO","IAN","38207","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ducke, A","15","Southern America","Brasil","Maranhão",NA,NA,"IAN038207","IAN038207 IAN038207_e IAN038207_e1","Lee, Y-T","1948","10","25","São Luis","Granja do Fomento Agrícola, viveiros de aves.","-44.3027992248535","-2.52972006797791",NA,NA,"33693","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"135","2021-04-08 17:41:00-03","EAO","IAN","43185","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","24249","Southern America","Brasil","Maranhão",NA,NA,"IAN043185",NA,"Lee, Y-T","1949","05","12","São Luis","High land, selected trees in Granja Federal.","-44.3027992248535","-2.52972006797791",NA,NA,"33693","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"136","2021-04-08 17:41:00-03","EAO","IAN","191916","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Rodrigues, MS","495","Southern America","Brasil","Maranhão",NA,"Arbusto com 2,5 m de alt. Ramos com lenticelas. Folha composta, bipinada, face abaxial e adaxial glabra. Flor creme. Fruto marrom escuro com ca. de 3,5 cm de comprimento. Semente marrom.","IAN191916",NA,"Rodrigues, MS","2012","03","20","São Luís","Parque Estadual do Bacanga, Pré-Amazônico, vegetação mata pluvial Amazônica. Solo pedregoso.","-44.3027992248535","-2.52972006797791",NA,NA,"33693","auto",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA
"137","2021-04-08 17:40:59-03","EAO","IAN","157183","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Silva, MG da; Pinheiro, A","4276","Southern America","Brasil","Mato Grosso",NA,NA,"IAN157183",NA,NA,"1979","01","16","Aripuanã","Km 238 da BR 174, núcleo Juina, área urbana. Mata de terra firme.","-59.459400177002","-10.1667003631592",NA,NA,"273871","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-04-08 17:41:00-03","EAO","IAN","163387","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Rodrigues, IA","s.n.","Southern America","Brasil","Pará",NA,NA,"IAN163387",NA,NA,"1988","06","09","Acará","Fazenda CREA, Glaba 2.","-48.1967010498047","-1.96082997322083",NA,NA,"100976","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-04-08 17:40:59-03","EAO","IAN","115270","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Oliveira, E","2486","Southern America","Brasil","Pará",NA,NA,"IAN115270",NA,"Lee, Y-T","1963","04","21","Almeirim","Igarapé do Inferno, região do Rio Jarí. S. Miguel, no capoeirão da terra firme.","-52.5816993713379","-1.52332997322083",NA,NA,"564600","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"140","2021-04-08 17:40:59-03","EAO","IAN","124565","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Oliveira, E","4331","Southern America","Brasil","Pará",NA,NA,"IAN124565",NA,"Lee, Y-T","1968","04","27","Almeirim","Monte Dourado, Rio Jarí, à margem direita do rio.","-52.5816993713379","-1.52332997322083",NA,NA,"564600","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"141","2021-04-08 17:40:59-03","EAO","IAN","127902","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Silva, NT da","1526","Southern America","Brasil","Pará",NA,NA,"IAN127902",NA,"Lee, Y-T","1968","12","11","Almeirim","Monte Dourado, Rio Jarí, mata de terra firme.","-52.5816993713379","-1.52332997322083",NA,NA,"564600","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"142","2021-04-08 17:40:59-03","EAO","IAN","133928","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Silva, NT da","2061","Southern America","Brasil","Pará",NA,NA,"IAN133928",NA,NA,"1969","05","28","Almeirim","Monte Dourado, Terra firme, capoeira.","-52.5816993713379","-1.52332997322083",NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-08 17:41:00-03","EAO","IAN","178320","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Carvalho, ACM; Oliveira, JCL de","46","Southern America","Brasil","Pará",NA,"Árvore com 20m x 1,50m de CAP; forma da árvore reta. Lenticelas horizontais, estrias verticais; ritidoma castanho-acinzentado; tronco com base digitada; manchas verdes (musgos).","IAN178320",NA,"Pinto, RB","2003","01","08","Barcarena","Vila dos Cabanos. Praia do Caripi, próximo ao Hotel Sumaúma, lado esquerdo, em frente à praia do Caripi para dentro da mata. Vegetação de mata secundária, do tipo mata de terra firme. Solo areno-argiloso.","-48.6258010864258","-1.50583004951477",NA,NA,"34723","auto",NA,NA,NA,"2014","09","22",NA,NA,NA,NA
"144","2021-04-08 17:41:00-03","EAO","IAN","178388","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Oliveira, JCL de; Gurgel, ESC","s.n.","Southern America","Brasil","Pará",NA,"Árvore de 10 m alt. x 20 cm CAP; base reta; fuste cilíndrico; ritidoma lenticelado; casca morta castanho claro ou/e castanho escuro; casca viva castanho escuro ou/e castanho claro; copa irregular. Folhas coriáceas, discolor; face abax","IAN178388",NA,"Cordeiro, MR","2003","09","05","Belém","Campus de pesquisa da Embrapa Amazõnia Oriental, no antigo campo de fruteiras do Hans. Vegetação cultivada. Solo areno-argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,"2003","09",NA,NA,NA,NA,NA
"145","2021-04-08 17:41:00-03","EAO","IAN","179236","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Gurgel, ESC; Nascimento, MP do","216","Southern America","Brasil","Pará",NA,"Árvore com 12 m de altura x 74 cm de CAP. Copa assimétrica, disposição dos ramos assimétricos. Fuste cilíndrico, tortuoso. Ritidoma verde-acinzentado, suja, com lenticelas e estrias; casca morta castanho com mais ou menos 2 mm de espes","IAN179236",NA,"Gurgel, ESC","2004","01","09","Belém","Campus de Pesquisa da Embrapa Amazônia Oriental, no campo de fruteiras do Hans. Vegetação cultivada. Solo areno-argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,"2004","02",NA,NA,NA,NA,NA
"146","2021-04-08 17:41:02-03","EAO","IAN","SEM167","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Gurgel, ESC; Nascimento, MP do","216","Southern America","Brasil","Pará",NA,"Árvore com 12 m de altura x 74 cm de CAP. Copa assimétrica, disposição dos ramos assimétricos. Fuste cilíndrico, tortuoso. Ritidoma verde-acinzentado, suja, com lenticelas e estrias; casca morta castanho com mais ou menos 2 mm de espes","IANSEM167",NA,"Gurgel, ESC","2004","01","09","Belém","Campus de Pesquisa da Embrapa Amazônia Oriental, no campo de fruteiras do Hans. Vegetação cultivada. Solo areno-argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,"2004","02",NA,NA,NA,NA,NA
"147","2021-04-08 17:41:00-03","EAO","IAN","176898","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Carvalho, ACM; Freitas, JC","43","Southern America","Brasil","Pará",NA,"Árvore, 12m alt.; fuste reto, cilíndrico; base do tronco arredondada; ritidoma com lenticelas verticais, estriado, marrom-acinzentado, com manchas acinzentadas. Fruto marrom.&nf;.","IAN176898",NA,NA,"2002","09","30","Belém","Mata da Embrapa, campo de frutifera. Solo areno-argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-04-08 17:41:02-03","EAO","IAN","SEM59","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Carvalho, ACM; Freitas, JC","43","Southern America","Brasil","Pará",NA,"Árvore, 12m alt.; fuste reto, cilíndrico; base do tronco arredondada; ritidoma com lenticelas verticais, estriado, marrom-acinzentado, com manchas acinzentadas. Fruto marrom.&nf;.","IAN0SEM59",NA,NA,"2002","09","30","Belém","Mata da Embrapa, campo de frutifera. Solo areno-argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-08 17:41:02-03","EAO","IAN","FRUTO225","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Carvalho, ACM; Freitas, JC","43","Southern America","Brasil","Pará",NA,"Árvore, 12m alt.; fuste reto, cilíndrico; base do tronco arredondada; ritidoma com lenticelas verticais, estriado, marrom-acinzentado, com manchas acinzentadas. Fruto marrom.&nf;.","IANFRUTO225",NA,NA,"2002","09","30","Belém","Mata da Embrapa, campo de frutifera. Solo areno-argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-08 17:41:00-03","EAO","IAN","178324","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Carvalho, ACM; Oliveira, JCL de","50","Southern America","Brasil","Pará",NA,"Árvore com 30m x 2,5m de CAP; forma da árvore reta; base digitada; casca lenticelada; estrias verticais e horizontais; casca viva avermelhada; casca morta marrom; alburno branco-amarelado.","IAN178324",NA,"Cordeiro, MR","2003","01","21","Belém","Mocambo Apeg. Vegetação: mata primária. Solo areno-argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,"2003","02",NA,NA,NA,NA,NA
"151","2021-04-08 17:40:59-03","EAO","IAN","10228","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ducke, A","613","Southern America","Brasil","Pará",NA,NA,"IAN010228","IAN010228 IAN010228_e","Lee, Y-T","1940","10","19","Belém","Mosqueiro, In relictis silvae non inundabilis ad ripas altas fluvii Pará.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"152","2021-04-08 17:40:59-03","EAO","IAN","136806","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Oliveira, E","5790","Southern America","Brasil","Pará",NA,NA,"IAN136806",NA,NA,"1971","07","15","Belém","Mosqueiro, L.11 - Q.13 - Levantamento de Mosqueiro.","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-08 17:40:59-03","EAO","IAN","13299","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Townsend, C","s.n.","Southern America","Brasil","Pará",NA,NA,"IAN013299","IAN013299 IAN013299_e IAN013299_e1","Lee, Y-T","1945","06",NA,"Belterra",NA,"-54.937198638916","-2.63638997077942",NA,NA,"74752","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"154","2021-04-08 17:40:59-03","EAO","IAN","144541","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Pires, JM","14928","Southern America","Brasil","Pará",NA,NA,"IAN144541",NA,NA,"1974","10","20","Benevides","Granja Maratá.","-48.244701385498","-1.36138999462128",NA,NA,"16472","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-08 17:41:00-03","EAO","IAN","42199","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Fróes, RL","23544","Southern America","Brasil","Pará",NA,NA,"IAN042199",NA,"Lee, Y-T","1948","09","27","Breu Branco","Rio Tocantins. T.f. high land high forest between train road and Tocantins river.","-49.4609985351562","-4.00899982452393",NA,NA,"108062","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"156","2021-04-08 17:40:59-03","EAO","IAN","117370","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Prance, GT; Pennington, TD","1914","Southern America","Brasil","Pará",NA,NA,"IAN117370",NA,"Lee, Y-T","1965","11","02","Capanema","Km 98. Várzea forest. Road BR 22.","-47.1808013916016","-1.19582998752594",NA,NA,"31137","auto",NA,NA,NA,"1971","09",NA,NA,NA,NA,NA
"157","2021-04-08 17:41:00-03","EAO","IAN","173492","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ferreira, GC; Procópio, LC","665","Southern America","Brasil","Pará",NA,"Árvore de 32m alt. e 87cm CAP, caída sobre ramal de acesso a área (morta); tronco circular, tortuoso; base do tronco reta; ritidoma acinzentado com manchas brancas e vermelhas deixadas pelos líquens e verdes por musgos, estriado; casca","IAN173492",NA,NA,"2001","02","15","Moju","Área de manejo. Mata de terra firme; solo areno-argiloso.","-48.7689018249512","-1.88389003276825",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-04-08 17:41:00-03","EAO","IAN","165757","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ferreira, GC; Freitas, JC","433","Southern America","Brasil","Pará",NA,NA,"IAN165757",NA,NA,"1998","02","17","Moju","Campo Experimental da Embrapa Amazônia Oriental&nf;no Km-30 da rodovia PA-150. Mata alta de terra firme.","-48.7689018249512","-1.88389003276825",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-08 17:40:59-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará",NA,"Árvore com 30m alt. x 2m CAP; base digitada; fuste reto com 20m alt.; ritidoma rugoso, marrom-claro, com leves estrias em linhas verticais, lenticelas grandes espocadas de cor marrom-escura em sentido verticais, presença de líquens, esbranquiçado; ca",NA,NA,"Cordeiro, MR","2002","06","14","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,"186920","auto",NA,NA,NA,"2002","07",NA,NA,NA,NA,NA
"160","2021-04-08 17:40:59-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Detarioideae","Hymenaea","parviflora","Hymenaea parviflora","Huber","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará",NA,"Árvore com 30m alt. x 2m CAP; base digitada; fuste reto com 20m alt.; ritidoma rugoso, marrom-claro, com leves estrias em linhas verticais, lenticelas grandes espocadas de cor marrom-escura em sentido verticais, presença de líquens, esbranquiçado; ca",NA,NA,"Cordeiro, MR","2002","06","14","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,"186920","auto",NA,NA,NA,"2002","07",NA,NA,NA,NA,NA
