"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","eventTime","sex"
"897","2021-02-11 17:18:24-03","UFPR","UPCB","52652","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Tardivo, R.C.","2001","08","05","Cervi, A.C.","81005","2000","11","09","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Rio São João","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Epífita, brácteas róseas e corola roxa..",NA,NA,NA,NA,"39570",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2021-02-11 17:18:24-03","UFPR","UPCB","63114","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Ribas, O.S.","2009","02",NA,"Urben-Filho, A.","204","2008","11","10","Brasil","Paraná","Telêmaco Borba","Poço Preto.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Epifíta, flores cor de rosa..",NA,NA,NA,NA,"35037",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-02-11 17:18:24-03","UFPR","UPCB","21120","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Guimarães, O.A.","1993","07",NA,"Marquesini, N.R.",NA,"1991","11","27","Brasil","Paraná","Manoel Ribas","Posto indígena: Ivaí","-51.6678009033203","-24.5163993835449",NA,NA,NA,NA,"Epífita, flor alaranjada..",NA,NA,NA,NA,"21531",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2021-02-11 17:18:24-03","UFPR","UPCB","13943","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Silva, S.M.",NA,NA,NA,"Souza, W.S.",NA,"1986","05","25","Brasil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita, brácteas vermelhas, flor branca..",NA,NA,NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2021-02-11 17:18:24-03","UFPR","UPCB","27325","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Cervi, A.C.","1993","11",NA,"Cervi, A.C.","4186","1993","12","29","Brasil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Epífita, brácteas róseas, corola azul. Floresta ciliar..",NA,NA,NA,NA,"44368",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2021-02-11 17:18:24-03","UFPR","UPCB","33201","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Tardivo, R.C.","1998","03","10","Cervi, A.C.","6396","1997","10","31","Brasil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Epífita, flor vermelha. Floresta..",NA,NA,NA,NA,"44368",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2021-02-11 17:18:24-03","UFPR","UPCB","9760","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Hatschbach, G.","1971","11",NA,"Hatschbach, G.","25557","1970","11","19","Brasil","Paraná","São José da Boa Vista","Rio Jaguariaíva, Corredeira Paulista","-49.6521987915039","-23.9158000946045",NA,NA,NA,NA,"Epífita, brácteas rosa, flor lilás. Mata de galeria..",NA,NA,NA,NA,"21399",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2021-02-11 17:18:24-03","UFPR","UPCB","24099","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Tardivo, R.C.","1996","05","17","Bidá, A.","394","1984","03","14","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13536",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2021-02-11 17:18:24-03","UFPR","UPCB","49938","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"Barbosa, A.C.",NA,"2004","09","03","Brasil","Paraná","Piraquara","Várzea do Rio Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2021-02-11 17:18:24-03","UFPR","UPCB","53273","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Reginato, M.","2005","01","01","Reginato, M.","525","2005","08","25","Brasil","Paraná","Piraquara","Várzea do Rio Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita à 2m, flor roxa, bráctea rosa..",NA,NA,NA,NA,"12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2021-02-11 17:18:24-03","UFPR","UPCB","42261","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia var. surinamensis","L.","Tardivo, R.C.","2000","09","18","Varassin, I.G.","27","1998","03","26","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Epífita a 11m de altura, heliófila, flores velhas. Mata Atlântica de encosta. Alt. 6500-800m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. surinamensis",NA,NA,NA,NA,NA,NA,NA
"908","2021-02-11 17:18:24-03","UFPR","UPCB","4808","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia var. tenuifolia","L.","Flora Ilustrada Catarinense","1983","01","01","Hatschbach, G.","11672","1964","10","03","Brasil","Paraná","Castro","Carambeí, Rio São João","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Rupícola, brácteas e cálice róseo, corola lilás. Zona de campo, afloramentos de arenito..",NA,NA,NA,NA,"50779",NA,"auto",NA,NA,NA,"var. tenuifolia",NA,NA,NA,NA,NA,NA,NA
"909","2021-02-11 17:18:24-03","UFPR","UPCB","41701","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia var. tenuifolia","L.","Kaehler, M.","1999","05",NA,"Kaehler, M.","87","1999","04","18","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita a 5m do solo, brácteas róseas e flores brancas. Floresta ombrófila densa de terras baixas, permanentemente inundável..",NA,NA,NA,NA,"24916",NA,"auto",NA,NA,NA,"var. tenuifolia",NA,NA,NA,NA,NA,NA,NA
"910","2021-02-11 17:18:24-03","UFPR","UPCB","2797","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia var. vaginata","L.","Flora Ilustrada Catarinense","1983","01","01","Braga, R.","100","1959","11","06","Brasil","Paraná","Cruzeiro do Oeste","Serra Dourada","-53.073299407959","-23.7849998474121",NA,NA,NA,NA,"Epífita. Interior da mata..",NA,NA,NA,NA,"32572",NA,"auto",NA,NA,NA,"var. vaginata",NA,NA,NA,NA,NA,NA,NA
"911","2021-02-11 17:18:24-03","UFPR","UPCB","42261","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia var. surinamensis","L.","Tardivo, R.C.","2000","09","18","Varassin, I.G.","27","1998","03","26","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Epífita a 11m de altura, heliófila, flores velhas. Mata Atlântica de encosta. Alt. 6500-800m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. surinamensis",NA,NA,NA,NA,NA,NA,NA
"912","2021-02-11 17:18:24-03","UFPR","UPCB","4808","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia var. tenuifolia","L.","Flora Ilustrada Catarinense","1983","01","01","Hatschbach, G.","11672","1964","10","03","Brasil","Paraná","Castro","Carambeí, Rio São João","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Rupícola, brácteas e cálice róseo, corola lilás. Zona de campo, afloramentos de arenito..",NA,NA,NA,NA,"50779",NA,"auto",NA,NA,NA,"var. tenuifolia",NA,NA,NA,NA,NA,NA,NA
"913","2021-02-11 17:18:24-03","UFPR","UPCB","41701","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia var. tenuifolia","L.","Kaehler, M.","1999","05",NA,"Kaehler, M.","87","1999","04","18","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita a 5m do solo, brácteas róseas e flores brancas. Floresta ombrófila densa de terras baixas, permanentemente inundável..",NA,NA,NA,NA,"24916",NA,"auto",NA,NA,NA,"var. tenuifolia",NA,NA,NA,NA,NA,NA,NA
"914","2021-02-11 17:18:24-03","UFPR","UPCB","2797","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia var. vaginata","L.","Flora Ilustrada Catarinense","1983","01","01","Braga, R.","100","1959","11","06","Brasil","Paraná","Cruzeiro do Oeste","Serra Dourada","-53.073299407959","-23.7849998474121",NA,NA,NA,NA,"Epífita. Interior da mata..",NA,NA,NA,NA,"32572",NA,"auto",NA,NA,NA,"var. vaginata",NA,NA,NA,NA,NA,NA,NA
"915","2010-06-17 10:25:00-03","MO","MOBOT","2453720","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","pseudomontana","Tillandsia pseudomontana","W. Weber & Ehlers",NA,NA,NA,NA,"* THIEKEN","THIEKEN s.n.1","1981","7",NA,"Brazil","Santa Catarina",NA,"São Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2009-10-05 18:23:00-03","MO","MOBOT","3014264","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.",NA,NA,NA,NA,"Pedro Jörgensen|Émile Hassler","Jörgensen 3968","1930","7",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2011-06-21 11:39:00-03","MO","MOBOT","3240417","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella","Hook.","Foster's catalog note file",NA,NA,NA,"Martín Cárdenas","Cárdenas Hermosa 3521",NA,NA,NA,"Bolivia","Santa Cruz","Florida","Samaipata","-63.86666","-18.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2011-12-22 05:01:00-02","MO","MOBOT","1070527","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. f.) Mez",NA,NA,NA,NA,"Teodoro Rojas","Rojas 3538","1919","5",NA,"Paraguay","Paraguarí",NA,"Cerros de Acahay.","-57.2","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"919","2011-12-22 05:01:00-02","MO","MOBOT","1070527","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","pulchella","Tillandsia pulchella pityphylla","(Mart. ex Schult. f.) Mez",NA,NA,NA,NA,"Teodoro Rojas","Rojas 3538","1919","5",NA,"Paraguay","Paraguarí",NA,"Cerros de Acahay.","-57.2","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,"pityphylla",NA,NA,NA,NA,NA,NA,NA
"920","2008-05-27 22:02:00-03","MO","MOBOT","3299865","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","subulata","Tillandsia subulata","Vell.",NA,NA,NA,NA,"Benkt Sparre","Sparre 16756","1967","5","31","Ecuador","Pichincha",NA,"Road Nono - Nanegal, Rio Alambí, km 43-45, transition between subtropical and cloud forest.","-78.65","-1.2333",NA,NA,"2200.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2010-05-25 21:45:00-03","MO","MOBOT","100211540","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2010-12-06 15:54:00-02","MO","MOBOT","100328123","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini (CTES)",NA,NA,NA,"Fátima Mereles","Mereles H. 2019","1988","12","5","Paraguay","Caazapá",NA,"San Juan Nepomuceno.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2008-05-27 22:02:00-03","MO","MOBOT","604909","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","Zardini 9958","1989","1","26","Paraguay","Paraguarí",NA,"Cerro Mbatoví. Forest near the summit.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"20",NA,NA
"924","2008-05-27 22:02:00-03","MO","MOBOT","604977","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini","Zardini 5848","1988","7","21","Paraguay","Paraguarí",NA,"Macizo Acahay. On diorite rock outcrops on Eastern side of Eastern peak.","-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,"2",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"88-55",NA,NA
"925","2008-05-27 22:02:00-03","MO","MOBOT","603585","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","Zardini 13125","1989","6","24","Paraguay","Paraguarí",NA,"Mbatoví Mountain. Forest on rocks of cerrado type.","-57.11666","-25.41666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"4",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"116",NA,NA
"926","2010-04-23 21:39:00-03","MO","MOBOT","2191471","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Belgrano, M. J.",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1421","1996","10","15","Argentina","Misiones","General Manuel Belgrano","Bernardo de Irigoyen, 2 Km al S de B. Irigoyen, sobre las nacientes del Río Pepirí Guazú","-53.63333","-26.26666",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2013-11-26 05:40:00-02","MO","MOBOT","100140192","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","H.E. Luther (SEL)",NA,NA,NA,"Julia Gutiérrez R.","Gutiérrez Romero 1039","2004","10","12","Bolivia","Chuquisaca","Tomina","Aprox. a 1 hr bajando de Abra Santa Cruz.","-64.0875","-19.3158333",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2008-09-03 12:12:00-03","MO","MOBOT","100146770","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","H.E. Luther (SEL)",NA,NA,NA,"Martha Serrano","Serrano 4903","2004","9","18","Bolivia","Tarija","Arce","Municipio Padcaya. Cantón Emborozú. Reserva Natural Alarachi. Cerro Los Tejerinas.","-64.6097222","-22.2055556",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,"2",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2013-09-17 13:27:00-03","MO","MOBOT","100163295","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","H. Luther (SEL)",NA,NA,NA,"Maribel Vargas C.","Vargas Contreras 156","2006","8","29","Bolivia","Santa Cruz","Florida","Bella Vista, a orillas del camino, entre el refugio y el ingreso al Circuito ecoturístiso El Cañadon vegetación ribereña.","-63.7255556","-18.2444444",NA,NA,"1493.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2013-01-29 12:15:00-02","MO","MOBOT","100210146","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","L.B. Smith",NA,NA,NA,"Stephan G. Beck","Beck 8677","1983","5","12","Bolivia","La Paz","Larecaja","Sorata 4,4 kms hacia Consata via San Pedro.",NA,NA,NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2009-08-26 15:09:00-03","MO","MOBOT","100211535","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.V. Coffani-Nunes",NA,NA,NA,"R. Kummrow","Kummrow 2781","1986","9","1","Brazil","Paraná",NA,"Quatro Pinheiros (mun. Mandirituba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2009-08-26 15:13:00-03","MO","MOBOT","100211536","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.V. Coffani-Nunes",NA,NA,NA,"William R. Anderson","Anderson 36279","1972","1","19","Brazil","Minas Gerais",NA,"On rock faces. Limestone (marble) outcrop ca. 10 km S of Serrado Cipó, at Cardeal Mota; marble being cut by a company called Marmores Brasil.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2009-12-07 21:03:00-02","MO","MOBOT","100211537","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.V. Coffani-Nunes",NA,NA,NA,"Rosa Guaglianone|Nélida M. Bacigalupo|S. Gattuso|Ricardo O. Vanni","Guaglianone 2631","1991","9","14","Argentina","Jujuy","Ledesma","El Cafetal. En selva, borde de arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2009-08-26 15:34:00-03","MO","MOBOT","100211558","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.A. Steyermark",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 120826","1979","12","1","Venezuela",NA,NA,"Estado Sucre: Peninsula de Paria: Las Melenas.",NA,NA,NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2009-08-26 15:54:00-03","MO","MOBOT","100211569","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","W. Till",NA,NA,NA,"Nelson Ramírez","Ramírez 3211","1992","4","27","Venezuela","Miranda",NA,"Arboretum Escuela de Biología. Bosque decíduo secundario. Sur-Oeste del Valle de Caracas. Colinas de Bello Monte.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2009-11-14 21:52:00-02","MO","MOBOT","100211694","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","L.B. Smith",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121289","1980","2","18","Venezuela","Sucre",NA,"Distrito Benítez; swamp forest with standing water, east of Los Pozotes, between Guaráunos and Ajíes.","-63.1166667","10.5013889",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2015-08-13 05:50:00-03","MO","MOBOT","100211696","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.F. Coffani-Nunes",NA,NA,NA,"R.M. Harley|Renato de Mello-Silva|I. Cordeiro|Lucia Rossi","Harley 26548","1988","12","1","Brazil","Bahia",NA,"Mun.: Agua Quente. Pico das Almas. Vertente norte. Vale ao noroeste do Pico. Grandes rochas e árvores na orla da mata ciliar.","-41.9833333","-13.5",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-06-05 15:09:00-03","MO","MOBOT","100247862","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Fuentes (LPB)",NA,NA,NA,"D. Alanes|Alfredo F. Fuentes|D. Salazar|Saul Cusi|R. Lipa","Alanes 146","2009","9","26","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Sumpulo, pasando el río Mojos, entre Mojos y Pata.","-68.7760834","-14.581",NA,NA,"976.00000000",NA,NA,NA,NA,NA,NA,NA,"5",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"09-06",NA,NA
"939","2013-01-28 05:13:00-02","MO","MOBOT","100270439","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","P. Ibisch (SEL)",NA,NA,NA,"René Guillén V.|Miguelina Muñoz|M. Suarez","Guillén Villarroel 5668","2001","11","20","Bolivia","Santa Cruz","Chiquitos","Santiago de Chiquitos, serranía de Santiago, sector La Cruz, ladera escarpada de exposición Oeste. Comunidad saxícola d Farallones, ladera con pendiente topográfica escarpadas, suelo gris oscuro concentrado en las grietas de las paredes rocosoas, poco profundos y bien drenados.","-59.5658333","-18.3263889",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2014-04-21 22:56:00-03","MO","MOBOT","100314311","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","G. A. Parada (USZ) 2012",NA,NA,NA,"Luzmila Arroyo P.|Mary Mendizábal","Arroyo Padilla 4533","2009","9","20","Bolivia","Santa Cruz","Vallegrande","Catarata la P'ajcha. Limítrofe con la provincia Florida. Subiendo al filo del cerro.","-63.825","-18.4033333",NA,NA,"1965.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"09-11",NA,NA
"941","2013-08-03 06:36:00-03","MO","MOBOT","100316671","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","G. A. Parada (USZ) 2012",NA,NA,NA,"Luzmila Arroyo P.|Mary Mendizábal","Arroyo Padilla 4692","2009","9","23","Bolivia","Santa Cruz","Vallegrande","Camino entre la Comunidad El Empinao y La Chacra.","-63.8330556","-18.3377777",NA,NA,"1789.00000000","1895.00000000",NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"09-17",NA,NA
"942","2010-12-06 15:39:00-02","MO","MOBOT","100328113","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini (CTES)",NA,NA,NA,"Itaipú Binacional","Binacional 790","1980","6","28","Paraguay","Alto Paraná",NA,"Pto. Palma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2010-12-06 15:43:00-02","MO","MOBOT","100328114","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini (CTES)",NA,NA,NA,"Rosa Degen","Degen 889","1988","10","28","Paraguay","Caazapá",NA,"Tavai, bosque cercano al hospital.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2010-12-06 15:47:00-02","MO","MOBOT","100328116","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini (CTES)",NA,NA,NA,"Itaipú Binacional","Binacional 948","1981","10","25","Paraguay","Canindeyú",NA,"Pozuelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2010-12-06 15:53:00-02","MO","MOBOT","100328119","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini",NA,NA,NA,"L.C. Stutz","Stutz de Ortega 436","1982","6","2","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2015-08-23 05:45:00-03","MO","MOBOT","100328124","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","A. Schinini (CTES)",NA,NA,NA,"S.A. Renvoize|C.M. Wilmot-Dear|A. A. Sáenz","Renvoize 3224","1978","10","23","Argentina","Misiones",NA,"Opposite Puerto Piray. Beside road through dense forest.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
