"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"653","2020-07-23 12:17:50-03","CEPLAC","CEPEC","42889","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","L. A. Mattos-Silva","2402","1991","05","05",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-d'alho",NA,NA,NA,NA,"I. M. A. Brito","Bahia","JUSSARÍ","Faz. Teimoso. Raml c/ entrada Km 8 Rod. Jussari/Palmira, a esquerda.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,"30/07/2000",NA,NA,NA,NA,NA
"654","2020-07-23 12:17:50-03","CEPLAC","CEPEC","41515","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","H. P. Bautista","1020","1985","06","18",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-d'alho",NA,NA,NA,NA,"I. M. A. Brito","Bahia","FEIRA DE SANTANA","Distrito de São José da Itapororoca, Serra de São José.","-39.466667","-12.633333",NA,NA,NA,"39W28'","12S38'",NA,NA,NA,NA,NA,NA,"27/09/2001",NA,NA,NA,NA,NA
"655","2020-07-23 12:17:50-03","CEPLAC","CEPEC","153732","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Santos, E.A.","1330","2016","02","29",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"L. Daneu","Bahia","FEIRA DE SANTANA","Conglomerado BA_670_F-1-9-17","-38.966667","-12.266667",NA,NA,NA,"38W58'0","12S16'0",NA,NA,NA,NA,NA,NA,"27/4/2017",NA,NA,NA,NA,NA
"656","2020-07-23 12:17:50-03","CEPLAC","CEPEC","40858","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","H. P. Bautista","1018","1985","06","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"I. M. A. Brito","Bahia","FEIRA DE SANTANA","Distrito de São José da Itapororoca, Serra de São José.","-39.466667","-12.633333",NA,NA,NA,"39W28'","12S38'",NA,NA,NA,NA,NA,NA,"27/09/2001",NA,NA,NA,NA,NA
"657","2020-07-23 12:17:50-03","CEPLAC","CEPEC","142479","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Nogueira, M.G.C.","366","2014","09","16",NA,"Brasil",NA,NA,"Duplicatas: RB",NA,NA,NA,NA,"Sem Informação","Bahia","WENCESLAU GUIMARÃES","Conglomerado BA_1065-1-10-31","-39.42","-13.679722",NA,NA,NA,"39W25'12","13S40'47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-07-23 12:17:50-03","CEPLAC","CEPEC","65540","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","L. A. Mattos-Silva","3092","1995","03","31",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-d'-alho",NA,NA,NA,NA,"I. M. A. Brito","Bahia","ILHÉUS","Km 16 Rod. Ilheus/Itabuna. Campus da UESC. Detrás da torre Central.","-39.166667","-14.8",NA,NA,NA,"39W10'","14S48'",NA,NA,NA,NA,NA,NA,"27/09/2001",NA,NA,NA,NA,NA
"659","2020-07-23 12:17:50-03","CEPLAC","CEPEC","90806","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","J. G. Jardim","3877","2001","09","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-d'arco",NA,NA,NA,NA,"P. Fiaschi","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 47. Árvore 1306.","-39.531111","-15.154444",NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA,NA
"660","2020-07-23 12:17:50-03","CEPLAC","CEPEC","1765","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","R. P. Belém","964","1965","05","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"I. M. A. Brito","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"27/09/2001",NA,NA,NA,NA,NA
"661","2020-07-23 12:17:50-03","CEPLAC","CEPEC","61024","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","M. Hummel","89","1994","09","21",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-d'alho",NA,NA,NA,NA,"I. M. A. Brito","Bahia","ILHÉUS","Faz. Serra Grande ao W CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"27/09/2001",NA,NA,NA,NA,NA
"662","2020-07-23 12:17:50-03","CEPLAC","CEPEC","58497","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","L. P. de Queiroz","2181","1989","03","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. A. Kallunki","Bahia","ITAPETINGA","3Km a E cidade, BR-415. Marg. Rio da Nega.","-40.2477989196777","-15.2489004135132",NA,NA,NA,NA,NA,NA,NA,NA,"59623","auto",NA,"30/12/1993",NA,NA,NA,NA,NA
"663","2020-07-23 12:17:50-03","CEPLAC","CEPEC","43815","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","scorododendrum","Gallesia scorododendrum","J. L. Hage","2252","1980","06","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-d'alho",NA,NA,NA,NA,"J. L. Hage","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1988",NA,NA,NA,NA,NA
"664","2020-07-23 12:17:50-03","CEPLAC","CEPEC","61038","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","scorododendrum","Gallesia scorododendrum","M. Hummel","100","1994","04","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Hummel","Bahia","ILHÉUS","Faz. Serra Grande, ao W do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1994",NA,NA,NA,NA,NA
"665","2020-07-23 12:17:50-03","CEPLAC","CEPEC","31228","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","scorododendrum","Gallesia scorododendrum","T. S. dos Santos","3858","1992","03","05",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-d'alho",NA,NA,NA,NA,"T. S. dos Santos","Bahia","ILHÉUS","Quadra G do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1983",NA,NA,NA,NA,NA
"666","2009-11-26 13:54:53-02","INPA","INPAW","7169","S","Plantae","Phytolacaceae","Gallesia","integrifolia","Gallesia integrifolia","Co&#234;lho, L.F.","1756","1980","05","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","W.A. Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","06","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2009-11-26 13:54:53-02","INPA","INPAW","8114","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","L.O.A. Teixeira","1519","1983","02","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","L.O.A. Teixeira","Rond&#244;nia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983","02","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2009-11-26 13:54:53-02","INPA","INPAW","4212","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Baran",NA,NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"Junin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2009-11-26 13:52:08-02","INPA","INPAW","4652","S","Plantae","Leguminosae-Pap","Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-11-19 14:06:29-03","Unimontes","MCMG","6267","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(spreng.) Harms","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Rio Casca","Rio Casca","-42.6507987976074","-20.2261009216309",NA,NA,NA,"W42° 44' 33.6","S20° 00' 36.2",NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA,NA
"671","2019-12-20 18:46:49-03","UFSJ","HUFSJ","4194","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Dias, MC","s.n.","1986","05","15",NA,"Brasil",NA,NA,"Árvore cerca de 20m de altura, frutos imaturos verdes, cheiro intenso.","HUFSJ004194",NA,NA,"(Spreng.) Harms","Dias, MC","Paraná","Londrina","Bosque de Londrina.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1986",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"672","2020-09-22 13:49:00-03","USP","SPFW","5247","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Campinas",NA,"-47.05","-22.916667","652","652",NA,"47º03'W","22º55'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-09-22 13:49:00-03","USP","SPFW","5246","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Campinas",NA,"-47.05","-22.916667","652","652",NA,"47º03'W","22º55'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-09-22 13:49:00-03","USP","SPFW","5253","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Bauru",NA,"-48.833333","-22.383333","500","500",NA,"48º50'W","22º23'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-09-22 13:49:00-03","USP","SPFW","5242","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Ribeirão Preto",NA,"-47.85","-21.183333","530","530",NA,"47º51'W","21º11'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-09-22 13:49:00-03","USP","SPFW","5241","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Ribeirão Preto",NA,"-47.85","-21.183333","530","530",NA,"47º51'W","21º11'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-09-22 13:49:00-03","USP","SPFW","3691","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-09-22 13:49:00-03","USP","SPFW","5239","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Ribeirão Preto",NA,"-47.85","-21.183333","530","530",NA,"47º51'W","21º11'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-09-22 13:49:00-03","USP","SPFW","5251","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Bauru",NA,"-48.833333","-22.383333","500","500",NA,"48º50'W","22º23'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-09-22 13:49:00-03","USP","SPFW","5254","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Bauru",NA,"-48.833333","-22.383333","500","500",NA,"48º50'W","22º23'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-09-22 13:49:00-03","USP","SPFW","5250","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Campinas",NA,"-47.05","-22.916667","652","652",NA,"47º03'W","22º55'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-09-22 13:49:00-03","USP","SPFW","5249","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Campinas",NA,"-47.05","-22.916667","652","652",NA,"47º03'W","22º55'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-09-22 13:49:00-03","USP","SPFW","5244","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Ribeirão Preto",NA,"-47.85","-21.183333","530","530",NA,"47º51'W","21º11'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-09-22 13:49:00-03","USP","SPFW","5256","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Bauru",NA,"-48.833333","-22.383333","500","500",NA,"48º50'W","22º23'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-09-22 13:49:00-03","USP","SPFW","8083","PreservedSpecimen","Plantae","Petiveriaceae","Gallesia","integrifolia","Gallesia integrifolia","Rossetto, E.F.S. Sá, C.F.C.; Cunha Neto, I.L.","446","2019","04","18",NA,"Brasil",NA,NA,"Material em sílica e amostras de madeira para estudo anatômico.",NA,NA,NA,"(Spreng.) Harms","C.F.C., Sá","Espírito Santo","Linhares","Lagoa Juparanã","-40.084472","-19.305389",NA,NA,NA,"40°05'04.1W","19°18'19.4S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-09-22 13:49:00-03","USP","SPFW","5252","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Bauru",NA,"-48.833333","-22.383333","500","500",NA,"48º50'W","22º23'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-09-22 13:49:00-03","USP","SPFW","5255","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Bauru",NA,"-48.833333","-22.383333","500","500",NA,"48º50'W","22º23'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-09-22 13:49:00-03","USP","SPFW","5243","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Ribeirão Preto",NA,"-47.85","-21.183333","530","530",NA,"47º51'W","21º11'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-09-22 13:49:00-03","USP","SPFW","5240","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Ribeirão Preto",NA,"-47.85","-21.183333","530","530",NA,"47º51'W","21º11'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-09-22 13:49:00-03","USP","SPFW","5248","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Campinas",NA,"-47.05","-22.916667","652","652",NA,"47º03'W","22º55'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-09-22 13:49:00-03","USP","SPFW","5040","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,"(Spreng.) Harms","Serviço Florestal","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-09-22 13:49:00-03","USP","SPFW","5245","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","Instituto Florestal","São Paulo","Campinas",NA,"-47.05","-22.916667","652","652",NA,"47º03'W","22º55'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-09-22 13:49:00-03","USP","SPFW","5232","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Scheel-Ybert , R.","179","1997","08","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms","G. Ceccantini","Mato Grosso","Jangada","Serra das Araras","-56.489200592041","-15.2356004714966",NA,NA,NA,NA,NA,NA,NA,NA,"33259","auto",NA,NA,NA,NA,NA,NA,NA
"694","2020-09-22 13:49:00-03","USP","SPFW","6000","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) Harms",NA,"São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"695","2021-04-08 17:13:06-03","UESB","HUESB","12275","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Morato, K.V.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","249","2016","07","30",NA,"Brasil",NA,NA,"Árvore, ca.12 m alt. Folha verde, membranaceae. Fruto imaturo verde. Cheiro forte.; Mata de gerais","HUESB000012275","Dicotyledoneae",NA,"(Spreng.) Harms",NA,"Bahia","Lafaiete Coutinho","Fazenda Boa Esperança","-40.331361","-13.641806","502","502",NA,"-40.331361","-13.641806","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-07-02 15:56:19-03","UEM","HUEM","11154","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","P.E.Carvalho","298","2002","06","28",NA,"Brasil",NA,NA,"Árvore.","HUEM000009767",NA,NA,"(Spreng.) Harms","P.E.Carvalho","Paraná","Bela Vista do Paraíso",NA,"-51.183333","-22.983333","590","590","HUEM000009767","-51.183333","-22.983333","2002","06","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-11-04 17:30:14-03","UEM","HUEM","15791","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","V.C.Harthman; G.S.Rosa; K.Kawakita; C.G.Almeida; S.Rodrigues","161","2009","05","06",NA,"Brasil",NA,NA,"Arbórea, cerca de 16m de altura. Botões florais de coloração verde; flores de coloração branca. Frutos imaturos coloração marrom. Coordenadas aproximadas: Google Earth.; Arbórea, cerca de 16m de altura; botões florais de coloração","HUEM000024337",NA,NA,"(Spreng.) Harms","K.Kawakita","Paraná","Porto Rico","córrego Caracu, margem direita","-53.258056","-22.765556",NA,NA,NA,"-53.258056","-22.765556","2009","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2020-11-04 17:30:14-03","UEM","HUEM","15939","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Pascotto, CR","6","2009","05","19",NA,"Brasil",NA,NA,"Aproximadamente 9m de altura. Botões de coloração verde.; Floresta Estacional Semidecidual.","HUEM000009765",NA,NA,"(Spreng.) Harms","Romagnolo, MB","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Próximo ao Ribeirão Conceição.","-52.866944","-22.596667","297","297","HUEM000009765","-52.866944","-22.596667","2009","05","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2020-11-04 17:30:14-03","UEM","HUEM","23169","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","J.M.Garcia; Bento Fernandes, CE; Pacifco, RB; Pulzatto, MM; Souza, VF","196","2012","04","09",NA,"Brasil",NA,NA,"arbórea, cerca de 10m de altura; botões florais coloração verde; estames brancos.","HUEM000024333",NA,NA,"(Spreng.) Harms","K.Kawakita","Mato Grosso do Sul","Batayporã","rio Samambaia, fazenda Fortaleza, margem direita","-53.081667","-22.495","232","232",NA,"-53.081667","-22.495","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-07-03 20:06:37-03","UEM","HUEM","2365","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ma.C.Souza","464","1992","06","06",NA,"Brasil",NA,NA,"Arbórea, cerca de 9m de altura.",NA,NA,NA,"(Spreng.) Harms","Ma.C.Souza","Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.317272","-22.789133",NA,NA,NA,"-53.317272","-22.789133","1992","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-07-02 15:56:19-03","UEM","HUEM","24081","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","L.M.Garcia","65","2009","08","13",NA,"Brasil",NA,NA,"Arbórea, 30m; frutos maturos de coloração bege.; Floresta Estacional Semidecidual.","HUEM000009770",NA,NA,"(Spreng.) Harms","L.M.Garcia","Paraná","Maringá","fazenda do CESUMAR, próximo a cerca do lado de cima da mata","-51.862456","-23.333919","506","506","HUEM000009770","-51.862456","-23.333919","2009","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-07-02 15:56:19-03","UEM","HUEM","28493","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","L.M.Garcia","857","2014","06","19",NA,"Brasil",NA,NA,"Arbórea, cerca de 8,0 m de altura; frutos maturos de coloração verde; Floresta Estacional Semidecidual","HUEM000009763",NA,NA,"(Spreng.) Harms","L.M.Garcia","Paraná","Maringá","fazenda do CESUMAR, Lado de cima da mata, próximo a cerca","-51.866667","-23.346111",NA,NA,"HUEM000009763","-51.866667","-23.346111","2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-07-02 15:56:19-03","UEM","HUEM","30974","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Rafael Marchi","03","2016","02","16",NA,"Brasil",NA,NA,"Arbórea, cerca de 7,0 m de altura; botões florais de coloração verde claro; pétalas de coloração verde e estâmes de coloração branca","HUEM000011569",NA,NA,"(Spreng.) Harms",NA,"Paraná","Maringá","ADUEM, Sede Campestre,, Próximo ao estacionamaneto da ADUEM","-51.947222","-23.4025",NA,NA,"HUEM000011569","-51.947222","-23.4025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-07-02 15:56:19-03","UEM","HUEM","34424","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Rosado","687","2018","10","18",NA,"Brasil",NA,NA,"Árvore odorífera, aproximadamente 15,0m de altura. Botões florais verdes; frutos imaturos verdes.","HUEM000019828",NA,NA,"(Spreng.) Harms","Rosado","Paraná","Maringá","Parque Florestal dos Pioneiros (Bosque II).","-51.940315","-23.434029",NA,NA,"HUEM000019828","-51.940315","-23.434029","2018","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-11-04 17:30:14-03","UEM","HUEM","35163","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Nascimento, JEM","202","2019","03","27",NA,"Brasil",NA,NA,"Árvore. Inflorescências verdes; odorífera; visitada por abelhas Euglossini e Apis.","HUEM000021160",NA,NA,"(Spreng.) Harms","Rosado","Paraná","Maringá","Distrito de Iguatemi., Fazenda Experimental de Iguatemi - UEM.","-51.95","-23.416667","550","550",NA,"-51.95","-23.416667","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
