"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","typeStatus","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"51","2020-06-05 10:41:16-03","UFG","HJ","3654","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","taubatensis","Struthanthus taubatensis","Eichler",NA,"Kirkbride Jr, J.H.","5409","1983","10","11",NA,"Brasil","Distrito Federal","Entre DF 6 e córrego Fazendinha.",NA,"Campo Cerrado muito perturbado com cascalho na superfície","HJ00003654","Brasília","-47.716667","-15.766667","1000","1000",NA,NA,NA,NA,NA,NA,NA,"47º43'W","15º46'S",NA,NA,NA,NA
"52","2020-12-02 09:07:21-03","UNITINS","HUTO","4467","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis","Rizz.",NA,"Kirkbride, J.H.","5409","1983","10","11",NA,"Brasil","Distrito Federal","Entre DF-06 e córrego Fazendinha",NA,"Parasita com ramos pendentes. Flores verdes; Campo cerradp muito pertubado com cascalho na superficie do solo","HUTO004467","Brasília","-47.716667","-15.766667","1000","1000",NA,NA,NA,NA,NA,NA,NA,"-47.716667","-15.766667",NA,NA,NA,NA
"53","2019-10-07 09:37:29-03","UEFS","HUEFS","121954","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","andersonii","Struthanthus andersonii","Kuijt","E.Melo","Melo, E.","4851","2007","06","30",NA,"Brasil","Bahia","Fazenda Guariba; nascentes do Rio Salitre.",NA,"Vegetação da Mata.","HUEFS0121954","Morro do Chapéu","-41.193333","-11.439444","1058","1058","HUEFS0121954",NA,NA,"2017","02",NA,NA,"41W11'36''","11S26'22''","Santalanae",NA,NA,NA
"54","2019-10-07 09:37:29-03","UEFS","HUEFS","128370","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","andersonii","Struthanthus andersonii","Kuijt","E.Melo","Melo, E.","5190","2007","10","12",NA,"Brasil","Bahia","Fazenda Guariba, Bacia do Salitre.",NA,"Cerrado, borda da mata.","HUEFS0128370","Morro do Chapéu","-41.193889","-11.437222","390","390","HUEFS0128370",NA,NA,"2017","02",NA,NA,"41W11'38''","11S26'14''","Santalanae",NA,NA,NA
"55","2019-10-07 09:37:29-03","UEFS","HUEFS","131104","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","andersonii","Struthanthus andersonii","Kuijt","E.Melo","Silva, F.B.L.","30","2007","11","10",NA,"Brasil","Bahia","Lajes.",NA,"Caatinga.","HUEFS0131104","Morro do Chapéu","-41.326667","-11.493611","974","974","HUEFS0131104",NA,NA,"2017","02",NA,NA,"41W19'36''","11S29'37''","Santalanae",NA,NA,NA
"56","2019-10-07 09:37:29-03","UEFS","HUEFS","62345","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","andersonii","Struthanthus andersonii","Kuijt","C.S.Caires","Carvalho, A.M.de","6972","2001","08","17",NA,"Brasil","Bahia","Rod. Encruzilhada/Ribeirão do Largo 13,3 km N.",NA,NA,"HUEFS0062345","Encruzilhada","-40.814167","-15.515","895","895","HUEFS0062345",NA,NA,"2009","02",NA,NA,"40W48'51''","15S30'54''","Santalanae",NA,NA,NA
"57","2019-11-22 16:09:27-03","UEFS","HUEFS","253198","PreservedSpecimen","Plantae","Angiospermae","Santalales","Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis","Rizzini",NA,"Kirkbride Jr., J.H.","5409","1983","10","11",NA,"Brasil","Distrito Federal","Entre DF 6 e Córrego Fazendinha.",NA,"Campo cerrado muito perturbado com cascalho na superfície do solo.","HUEFS0253198","Brasília","-47.716667","-15.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47W43'","15S46'","Santalanae",NA,NA,NA
"58","2019-09-04 19:31:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","glomeriflorus","Struthanthus glomeriflorus",NA,NA,"J. S. Blanchet","3181",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA
"59","2019-09-04 19:27:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","hoehnei","Struthanthus hoehnei",NA,NA,"F. C. Hoehne","2602",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA
"60","2015-03-07 03:59:35-03","F","FMNH-SEEDPLANTS","V0200653F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0200653F",NA,"-52.8731","-10.8339",NA,NA,"V0200653F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"61","2015-03-07 03:59:35-03","F","FMNH-SEEDPLANTS","V0200654F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0200654F",NA,"-52.8731","-10.8339",NA,NA,"V0200654F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"62","2019-09-04 19:00:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","taubatensis","Struthanthus taubatensis",NA,NA,"A. Glaziou","12753",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA
"63","2019-01-23 11:15:40-02","F","FMNH-SEEDPLANTS","V0062423F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Struthanthus","taubatensis","Struthanthus taubatensis",NA,NA,"L. Riedel","s.n.",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,"V0062423F",NA,"-49","-22",NA,NA,"V0062423F_01",NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA
"64","2020-07-23 12:10:16-03","CEPLAC","CEPEC","88557","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","andersonii","Struthanthus andersonii",NA,"C. S. Caires","A. M. de Carvalho","6972","2001","08","17",NA,"Brasil","Bahia","Rod. Encruzilhada/Ribeirão do Largo. 13,3Km ao N.",NA,NA,NA,"ENCRUZILHADA","-40.814167","-15.515",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W48'51","15S30'54",NA,NA,NA,"06/03/2009"
"65","2020-07-23 12:10:16-03","CEPLAC","CEPEC","125413","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Struthanthus","andersonii","Struthanthus andersonii",NA,"C. S. Caires","A. M. Amorim","7538",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,"<ll>dwc_commonname:</ll>",NA,"NOVA VENÉCIA","-40.4006004333496","-18.710599899292",NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-17 11:29:41-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis","Rizzini",NA,"Kirkbride Junior, J.H.","5409","1983","10","11","Southern America","Brasil","Distrito Federal","Entre DF 6 e Córrego Fazendinha",NA,"Ramos pendentes.",NA,"Brasília","-47.716667","-15.766667","1000","1000",NA,NA,NA,NA,NA,NA,NA,"-47.716667","-15.766667",NA,NA,NA,NA
"67","2021-03-16 09:43:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","andersonii","Struthanthus andersonii","Kuijt","Caires, CS","Faria, JEQ; Paz, JRL","8956","2018","10","07","Southern America","Brasil","Distrito Federal","Parque Ecológico Dom Bosco",NA,"Herbário HEPH - 35275; Hemiparasita sobre Nyctaginaceae, botões florais verdes e flores creme-esverdeadas; Cerrado sensu stricto",NA,"Brasília","-47.807222","-15.796944",NA,NA,NA,NA,NA,"2018","10",NA,NA,"-47.807222","-15.796944",NA,NA,NA,NA
"68","2019-11-01 15:02:17-03","UnB","UB","12626","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","andersonii","Struthanthus andersonii","Kuijt","Proença, CEB","Anderson, WR","7773","1973","03","23","Southern America","Brasil","Goiás","3 km ao Sul de São João da Aliança.",NA,"Parasitic vine in trees; fruit green.; .","UB0037405","São João d'Aliança","-47.5247001647949","-14.7055997848511","1040","1040","UB0037405","91641","auto",NA,NA,NA,"paratype",NA,NA,NA,NA,NA,NA
"69","2019-11-01 15:02:18-03","UnB","UB","93072","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","hamatilis","Struthanthus hamatilis","Rizzini","Caires, CS","Irwin, HS","6188","1964","09","13","Southern America","Brasil","Distrito Federal","55km ao E de Brasília",NA,NA,"UB0037410",NA,NA,NA,NA,NA,"UB0037410",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA
"70","2019-11-01 15:02:18-03","UnB","UB","93074","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","hamatilis","Struthanthus hamatilis","Rizzini","Caires, CS","Irwin, HS","9616","1965","10","27","Southern America","Brasil","Distrito Federal","Chapada da Contagem, 20km ao E de Brasília",NA,NA,"UB0037409",NA,NA,NA,NA,NA,"UB0037409",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA
"71","2019-11-01 15:02:18-03","UnB","UB","121166","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","hoehnei","Struthanthus hoehnei","Krause","Caires, CS","Kuhlmann, MP","64","2008","06","10","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília",NA,"Foto em www.frutosatrativosdocerrado.bio.br; Hemiparasita do caule. Fruto rosa. Zoocórico; Cerrado sentido restrito.",NA,"Brasília","-47.840961","-15.892861",NA,NA,NA,NA,NA,"2018","01","26",NA,"-47.840961","-15.892861",NA,NA,NA,NA
"72","2019-11-01 15:02:18-03","UnB","UB","13524","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis","Rizzini",NA,"Kirkbride Junior, JH","5409","1983","10","11","Southern America","Brasil","Distrito Federal","Entre DF 6 e Córrego Fazendinha",NA,"parasita com ramos pendentes; flores verdes; Campo Cerrado muito pertubado com cascalho no superfície do solo",NA,"Brasília","-47.716667","-15.766667","1000","1000",NA,NA,NA,NA,NA,NA,NA,"-47.716667","-15.766667",NA,NA,NA,NA
"73","2019-11-01 15:02:18-03","UnB","UB","153129","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis","Rizzini","Caires, CS","Kollmann, L; Kollmann, RL; Fontana, AP","7162","2004","10","30","Southern America","Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,"Trepadeira no sol. Flores amarelas.",NA,"Castelo","-41.184700012207","-20.6035995483398",NA,NA,NA,"23588","auto","2011","04","14",NA,NA,NA,NA,NA,NA,NA
"74","2019-11-01 15:02:18-03","UnB","UB","13525","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis","Rizzini","Barboza, MA","Sucre, D; Heringer, EP","548","1965","06","17","Southern America","Brasil","Distrito Federal","Perto da Ponte do Rio São Bartolomeu",NA,".",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-01 15:02:18-03","UnB","UB","93073","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Struthanthus","planaltinae","Struthanthus planaltinae","Rizzini","Caires, CS","Irwin, HS","8755","1965","09","28","Southern America","Brasil","Distrito Federal",NA,NA,NA,"UB0037411","Planaltina",NA,NA,NA,NA,"UB0037411",NA,NA,NA,NA,NA,"paratype",NA,NA,NA,NA,NA,NA
"76","2017-09-11 17:10:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Loranthaceae","Struthanthus","glomeriflorus","Struthanthus glomeriflorus","Eichler",NA,"Blanchet, JS","3181A",NA,NA,NA,"Southern America","Brazil",NA,"In prov. Bahiae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2017-09-11 17:10:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Loranthaceae","Struthanthus","glomeriflorus","Struthanthus glomeriflorus","Eichler",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"loco non indicato Brasiliae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2017-09-11 17:10:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Loranthaceae","Struthanthus","taubatensis","Struthanthus taubatensis","Eichler",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Prope Taubaté prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-05 09:46:15-03","IBt","SP","12809","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","glomeriflorus","Struthanthus glomeriflorus","Eichler","Rizzini, CT","Loefgren, A","CGG1850","1892","09","14",NA,"Brasil","São Paulo","Boa Vista",NA,NA,"SP116281","São Luís do Paraitinga","-45.310001373291","-23.2199993133545",NA,NA,"SP116281","27362","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-01-22 15:48:54-03","IBt","SP","2602","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","hoehnei","Struthanthus hoehnei","K.Krause","Krause, K","Hoehne, FC","s.n.","1918","12","05",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,NA,"SP004149","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto",NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA
"81","2019-12-05 09:46:15-03","IBt","SP","220901","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","hoehnei","Struthanthus hoehnei","K.Krause","Sugiyama, M","Kirizawa, M; Lopes, EA","1927","1987","10","27",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Picada 27",NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto","1988","05","23",NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 10:07:42-03","IBt","SP","185388","S","Plantae",NA,NA,"Loranthaceae","Struthanthus","maricensis","Struthanthus maricensis","Rizzini","Rizzini, CT","Rizzini, CT","s.n.","1971","10","30",NA,"Brasil","Rio de Janeiro","Barra do Maricá. Restinga",NA,"Planta sobre árvores, ramos longos e pendentes. Flores e folhas verde-amareladas","SP001120",NA,NA,NA,NA,NA,"SP001120",NA,NA,"1971","11","05","Original material",NA,NA,NA,NA,NA,NA
