"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber"
"92","2020-02-08 09:08:01-03","NBC","NL-BOTANY","L.2025590","PreservedSpecimen","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba parahyba",NA,"Bortoluzzi RLC",NA,NA,NA,"Hatschbach GG",NA,"1967","10","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2025590 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2025590","NL-L2025590",NA,NA,NA,"Fabales",NA,"Southern America",NA,"parahyba","Magnoliopsidae","L 0488186",NA,NA
"93","2020-02-08 09:08:01-03","NBC","NL-BOTANY","L.2025591","PreservedSpecimen","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba parahyba","(Vell.) Blake",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","04","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2025591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2025591","NL-L2025591",NA,NA,NA,"Fabales",NA,"Southern America",NA,"parahyba","Magnoliopsidae",NA,NA,NA
"94","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U.1332138","PreservedSpecimen","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba parahyba","(Vell.) Blake","Bortoluzzi RLC","2004","09","01","Reitz R",NA,"1947","08","22","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332138","NL-U1332138",NA,NA,NA,"Fabales",NA,"Southern America",NA,"parahyba","Magnoliopsidae","U 0019165",NA,NA
"95","2020-02-08 09:08:01-03","NBC","NL-BOTANY","L 0488188","PreservedSpecimen","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba parahyba","(Vell.) Blake",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","04","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200488188 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0488188",NA,NA,NA,NA,"Fabales",NA,"Southern America",NA,"parahyba","Magnoliopsidae",NA,NA,NA
"96","2020-02-08 09:08:01-03","NBC","NL-BOTANY","L.2025590","PreservedSpecimen","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba parahyba",NA,"Bortoluzzi RLC",NA,NA,NA,"Hatschbach GG",NA,"1967","10","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2025590 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2025590","NL-L2025590",NA,NA,NA,"Fabales",NA,"Southern America",NA,"parahyba","Magnoliopsidae","L 0488186",NA,NA
"97","2020-02-08 09:08:01-03","NBC","NL-BOTANY","L.2025591","PreservedSpecimen","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba parahyba","(Vell.) Blake",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","04","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2025591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2025591","NL-L2025591",NA,NA,NA,"Fabales",NA,"Southern America",NA,"parahyba","Magnoliopsidae",NA,NA,NA
"98","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U.1332138","PreservedSpecimen","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba parahyba","(Vell.) Blake","Bortoluzzi RLC","2004","09","01","Reitz R",NA,"1947","08","22","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332138","NL-U1332138",NA,NA,NA,"Fabales",NA,"Southern America",NA,"parahyba","Magnoliopsidae","U 0019165",NA,NA
"99","2020-11-04 11:10:20-03","ESALQ","ESA","1327","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","excelsum","Schizolobium excelsum",NA,NA,NA,NA,NA,"Viegas, A.P.",NA,"1941","11","26","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA001327",NA,"23900","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-11-04 11:10:20-03","ESALQ","ESA","1328","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","excelsum","Schizolobium excelsum",NA,NA,NA,NA,NA,"Santos, P.M.O.",NA,"1933","09","13","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA001328",NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-04 11:10:20-03","ESALQ","ESA","95139","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake",NA,NA,NA,NA,"Romão, G.O. ; Duarte, A.R.","196.0","2000","09","19","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA095139","ESA095139","53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-11-04 11:10:20-03","ESALQ","ESA","39758","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) Blake",NA,"1995","02","10","Ziller, S.R. ; Svolenski, A.C.","554.0","1994","11","09","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"ESA039758","ESA039758","37295","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-11-04 11:10:20-03","ESALQ","ESA","46832","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) Blake","Souza, V.C.","2012","03","23","Hoehne, W.",NA,"1944","10","03","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA046832","ESA046832","53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-04 11:10:20-03","ESALQ","ESA","106562","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba",NA,"Lima, H.C.",NA,NA,NA,"Lima, H.C.","4362.0","1992","01","03","Brasil","Rio de Janeiro","Guapimirim",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,NA,"ESA106562","ESA106562","21463","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-11-04 11:10:20-03","ESALQ","ESA","1465","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba",NA,NA,NA,NA,NA,"Borges, H.B.N. ; Rodrigues, R.R.",NA,"1986","08","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA001465",NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-11-04 11:10:20-03","ESALQ","ESA","125154","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba",NA,"Ivanauskas, N.M. & Souza, V.C.","2013","04","23","Virillo, C.B.",NA,"2013","03","31","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra, trilha da vila dos moradores em direção à caixa d'água. Floresta Ombrófila Densa","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"ESA125154",NA,"41034","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-11-04 11:10:20-03","ESALQ","ESA","5380","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) Blake",NA,NA,NA,NA,"Silva, A.A.S.P.",NA,"1989","10","28","Brasil","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,"ESA005380","ESA005380","23869","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-11-04 11:10:20-03","ESALQ","ESA","10415","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba",NA,NA,NA,NA,NA,"Barreto, K.D. et al.","252.0","1993","04","13","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA010415",NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-11-04 11:10:20-03","ESALQ","ESA","89219","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) Blake",NA,NA,NA,NA,"Cury, G. ; Ferreira, M.A.P.","2.0","2004","09","30","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"ESA089219","ESA089219","17840","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-11-04 11:10:20-03","ESALQ","ESA","16761","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba",NA,NA,NA,NA,NA,"Rocha, M.H.M.","2.0","1994","10","30","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA016761","ESA016761","44778","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-11-04 11:10:20-03","ESALQ","ESA","105699","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba",NA,"Bernacci, L.C. & Kotchetkoff-Henriques",NA,NA,NA,"Kotchetkoff-Henrique, O.","212.0","2001","12","03","Brasil","São Paulo","Ribeirão Preto",NA,"-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,"ESA105699","ESA105699","24390","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-11-04 11:10:20-03","ESALQ","ESA","121270","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba",NA,NA,NA,NA,NA,"Neto, S.J.S.","996.0","1997","08","01","Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras. Reservatório de Saracuruna.","-43.3116989135742","-22.7856006622314",NA,NA,"50","50",NA,"ESA121270",NA,"34388","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-11-04 11:10:20-03","ESALQ","ESA","42649","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) Blake",NA,NA,NA,NA,"Assis, M.C.; Árbocz, G.F.; Silva, M.R.; Zanella, J.","492.0","1997","07","04","Brasil","Mato Grosso","Aripuanã","Cachoeira das Andorinhas - mirante. Floresta Ombrófila alterada. Relevo plano. Solo tipo podzólico.","-59.459400177002","-10.1667003631592",NA,NA,NA,NA,"Árvore de 35m. Frutos imaturos verdes.","ESA042649","ESA042649","273871","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-31 13:40:08-03","MN","R","67012","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","excelsum","Schizolobium excelsum","Vogel",NA,NA,NA,NA,"Glaziou, A.F.M.",NA,"1895","07","06","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Gabinete de Botânica da Escola Polytechnica, 984; Herb. J. de Saldanha","R000067012","R000067012_001 R000067012_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-01-14 15:30:13-03","MN","R","8778","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","excelsum","Schizolobium excelsum","Vogel",NA,NA,NA,NA,"Glaziou, A.F.M.; Schwacke, C.A.W.; Netto, L.S.M.; Fortunato, R.H.; Rangel, E.S.","4994","1879","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","São Cristóvão","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Plantas do Brasil Central","R000008778","R000008778_001","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-01-14 15:30:13-03","MN","R","2369","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake",NA,NA,NA,NA,"Ducke, W.A.","12137",NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-01-14 15:30:13-03","MN","R","2436","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake",NA,NA,NA,NA,"s.col.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-01-14 15:30:13-03","MN","R","2438","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake",NA,NA,NA,NA,"Ducke, W.A.","11522",NA,NA,NA,"Peru","Ucayali","Ucayali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-01-14 15:30:13-03","MN","R","27576","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake",NA,NA,NA,NA,"s.col.",NA,"1952","10","07","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estrada de Ferro Central do Brasil. Ispectoria Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-01-14 15:30:13-03","MN","R","124475","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba var.amazonicum","(Huber ex Ducke) Barneby",NA,NA,NA,NA,"Prance, G.T.; Forero, E.; Coelho, L.F.; Ramos, J.F. & Farias, L.G.","5779","1968","07","10","Bolívia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.amazonicum",NA,NA,NA,NA
"121","2021-01-14 15:30:13-03","MN","R","54741","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba var.amazonicum","(Huber ex Ducke) Barneby",NA,NA,NA,NA,"Ducke, W.A.","400","1937","01","29","Brasil","Amazônas","São Paulo de Olivença",NA,"-68.8724975585938","-3.37832999229431",NA,NA,NA,NA,NA,NA,NA,"362329","auto",NA,NA,NA,NA,NA,"var.amazonicum",NA,NA,NA,NA
"122","2021-01-14 15:30:13-03","MN","R","54740","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba var.amazonicum","(Huber ex Ducke) Barneby",NA,NA,NA,NA,"Ducke, W.A.","1239","1943","05","24","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,"var.amazonicum",NA,NA,NA,NA
"123","2021-03-31 13:40:08-03","MN","R","85503","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","Burkart, A.",NA,NA,NA,"Reitz, R.","1822","1947","08","22","Brasil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-01-15 14:42:18-03","MN","R","15863","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake",NA,NA,NA,NA,"Vecchi, O.","II - 108",NA,NA,NA,"Brasil","São Paulo","Araras",NA,"-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,"Serviço Florestal da Companhia Paulista de Estradas de Ferro.",NA,NA,"22739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-31 13:40:08-03","MN","R","112189","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","A. Lima","1962","01","09","Vasconcelos, J.M.","s.n.","1961","12","27","Brasil","Pernambuco","Recife","Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-31 13:40:08-03","MN","R","33032","PreservedSpecimen","Plantae","Fabaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","Mello Barreto",NA,NA,NA,"Mello Barreto, H.L.","5819","1935","03","30","Brasil","Minas Gerais","Belo Horizonte","Horto Florestal","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Jardim Botânico de Belo Horizonte n. 18541.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-04-02 11:39:54-03","UFPI","TEPB","3982","PreservedSpecimen","Plantae","Caesalpiniaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","G. Hatschboch","1983","01","01","G. Hatschbach","45312","1982","09","22","Brasil","Paraná","Antonina","Rio Xaxim","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, ca. 12m,flor amarela",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2016-02-02 14:38:29-02","BGBM","B","B 10 0005686","S","Plantae","Leguminosae","Schizolobium","excelsum","Schizolobium excelsum",NA,NA,NA,NA,NA,"A. F. M. Glaziou","1569","1907",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005686 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005686","B100005686",NA,NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA
"129","2016-02-02 14:38:29-02","BGBM","B","B 10 0005687","S","Plantae","Leguminosae","Schizolobium","excelsum","Schizolobium excelsum",NA,NA,NA,NA,NA,"A. F. M. Glaziou","4994","1889","07","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005687 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005687","B100005687",NA,NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA
"130","2019-07-26 11:40:11-03","IPA","IPA","87337","S","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","Lima, H.C. de","2001","05",NA,"Braga, J.M.A.; et al.; et al.","4524","1997","12","05","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional do Itatiaia","-44.75","-22.466667","-44.75","-22.466667","1000","1000","Árvore ca. 20m de altura; frutos imaturos verdes e poucos maduros secos. Indivíduo emergente na orla da mata alterada.","IPA0087337",NA,NA,NA,"Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"131","2019-02-22 11:44:42-03","IPA","IPA","9489","S","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","Andrade-Lima","1963","04","17","Pickel, B.","4842","1939","11","25","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"IPA0009489",NA,"53584","auto","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"132","2019-02-22 11:44:42-03","IPA","IPA","24650","S","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake",NA,NA,NA,NA,"Silva, I.A.","22","1978","10","02","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore aproximadamente 27m de altura, flor amarela, botão verde-escuro. crescendo em floresta alta","IPA0024650",NA,"48094","auto","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"133","2019-02-22 11:44:42-03","IPA","IPA","1225","S","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","Andrade-Lima","1963","04","17","Andrade-Lima","49228","1949","03","29","Brasil","Pernambuco","Recife","Sementeira, Jardim de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Árvore alta. Madeira fraca","IPA0001225",NA,"18865","auto","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"134","2019-02-22 11:44:42-03","IPA","IPA","65658","S","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","Costa e Silva, M.B.","2004","08","31","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","166","1997","10","21","Brasil","Pernambuco","São João","Sítio Tiririca","-36.36669921875","-8.87555980682373",NA,NA,NA,NA,"Árvore ca. 30m de altura; flores amarelas, frutos marrom escuro","IPA0065658",NA,"12220","auto","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"135","2019-07-26 11:40:11-03","IPA","IPA","9488","S","Plantae","Leguminosae-Caes.","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) S.F. Blake","Andrade-Lima","1963","04","17","Koscinski, M.","9488","1939","09",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"IPA0009488",NA,"53584","auto","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"136","2019-08-27 13:29:18-03","IAP","PACA-AGP","110423","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) Blake","M. Verdi","2009","11","07","M. Verdi","3072","2009","11","07","Brasil","SC","Nova Veneza","São Bonifácio.","-49.588611","-28.708056","49°35'19W","28°42'29S","124","124","FURB 16766 Fenofase: flor amarela Hábito: árvore Ecossistema: floresta ombrófila densa","PACA110423",NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"137","2019-08-27 13:29:18-03","IAP","PACA-AGP","51138","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba var. parahyba","(Vell.) Blake","R.L.C. Bortoluzzi","2003","09",NA,"Hatschbach, G.","1511","1949","10","02","Brasil","PR","Rio Ribeira",NA,NA,NA,NA,NA,NA,NA,"Habitat: In silva. Fenofase: flor","PACA051138",NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"var. parahyba","Magnoliatae",NA,NA,NA
"138","2019-08-27 13:29:18-03","IAP","PACA-AGP","137","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba var. parahyba","(Vell.) Blake","R.L.C. Bortoluzzi","2003","09",NA,"Rambo, B.",NA,"1933","11","05","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Culta. Fenofase: flor","PACA000137",NA,"29946","auto","Magnoliophyta","Fagales",NA,NA,NA,"var. parahyba","Magnoliatae",NA,NA,NA
"139","2019-08-27 13:29:18-03","IAP","PACA-AGP","52761","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba var. parahyba","(Vell.) Blake","R.L.C. Bortoluzzi","2003","09",NA,"Emrich, K.",NA,"1952","11","10","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Culta. Fenofase: flor","PACA052761",NA,"29946","auto","Magnoliophyta","Fagales",NA,NA,NA,"var. parahyba","Magnoliatae",NA,NA,NA
"140","2019-08-27 13:29:18-03","IAP","PACA-AGP","29304","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba var. parahyba","(Vell.) Blake","R.L.C. Bortoluzzi","2003","09",NA,"Rambo, B.",NA,"1945","10","16","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: Culta. Fenofase: flor","PACA029304",NA,"29946","auto","Magnoliophyta","Fagales",NA,NA,NA,"var. parahyba","Magnoliatae",NA,NA,NA
"141","2019-08-27 13:29:18-03","IAP","PACA-AGP","58774","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba var. parahyba","(Vell.) Blake","R. L. C. Bortoluzzi","2003","09",NA,"Camargo, O. R.","114","1956","03","01","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Habitat: Culta. Fenofase: estéril","PACA058774",NA,"37819","auto","Magnoliophyta","Fagales",NA,NA,NA,"var. parahyba","Magnoliatae",NA,NA,NA
"142","2019-08-27 13:29:18-03","IAP","PACA-AGP","92618","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba","(Vell.) Blake","C. M. Oliveira & C. Mondin",NA,NA,NA,"C. M. Oliveira","77","2000","06","27","Brasil","RS","São Leopoldo","Novo Câmpus da UNISINOS","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Cultivada, flores amarelas e nativa do Brasil. Exótica para o RS. HASU 14899. Habitat: ambiente seco e de sol","PACA092618",NA,"10287","auto","Magnoliophyta","Fagales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"143","2019-08-27 13:29:18-03","IAP","PACA-AGP","50738","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba var. parahyba","(Vell.) Blake","R.L.C. Bortoluzzi","2003","09",NA,"Reitz, R.","1822","1947","08","22","Brasil","SC","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Habitat: In silva primaeva. Fenofase: fruto maturo","PACA050738",NA,"19684","auto","Magnoliophyta","Fagales",NA,NA,NA,"var. parahyba","Magnoliatae",NA,NA,NA
"144","2019-08-27 13:29:18-03","IAP","PACA-AGP","51138","PreservedSpecimen","Plantae","Caesalpinaceae","Schizolobium","parahyba","Schizolobium parahyba var. parahyba","(Vell.) Blake","R.L.C. Bortoluzzi","2003","09",NA,"Hatschbach, G.","1511","1949","10","02","Brasil","PR","Rio Ribeira",NA,NA,NA,NA,NA,NA,NA,"Habitat: In silva. Fenofase: flor","PACA051138",NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"var. parahyba","Magnoliatae",NA,NA,NA
