"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem"
"122","2021-03-01 16:41:39-03","UNICAMP","UEC","105430","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Garcia, RJF; Ferreira, GMP; Pimentel, CMA; Fonseca, J","884","1996","05","17",NA,"Brazil","Sítio morro verde, à rua José Motta. Mata em fundo de vale.",NA,NA,"Árvore 12m alt, DAP 15cm, flores brancas.","UEC047831","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Parelheiros","-46.740278","-23.859167","170","170","UEC047831",NA,"-46.740278","-23.859167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:41:39-03","UNICAMP","UEC","200464","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Pereira, LS; Belinello, R; Gomes, JAMA","N769","2007","12",NA,NA,"Brazil","Parque Estadual da Serra do Mar",NA,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica","UEC158060","Magnoliopsida",NA,"Sendtn.","Giacomin, LL","São Paulo","São Luiz do Paraitinga","-45.183333","-23.4","990","1045","UEC158060","2009","-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:41:39-03","UNICAMP","UEC","160448","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","456","2011","03","11",NA,"Brazil","Parque Estadual da Serra do Mar",NA,NA,"Material vegetativo. Cerca de 14 m de altura e 28 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC039435","Magnoliopsida",NA,"Sendtn.","Marchiori, NM","São Paulo","São Luiz do Paraitinga","-45.945278","-23.330333","999","999","UEC039435","2011","-45.945278","-23.330333","05",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:41:39-03","UNICAMP","UEC","1181101","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Silva, AF; Capellari Jr, L","1415","1986","03","20",NA,"Brazil","mata do Horto.",NA,NA,"Arvoreta de 2,5m; frutos vermelhos.; mata","UEC074335","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"UEC074335","2011","-45.9375","-23.075","04",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:41:39-03","UNICAMP","UEC","150003","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Yamamoto, LF","1335","2003","08","14",NA,"Brazil","Serrra do Lopo, Trilha Pdra das Flores.",NA,NA,"Árvore 11m. Frutos verdes.","UEC013390","Magnoliopsida",NA,"Sendtn.",NA,"Minas Gerais","Extrema","-46.302778","-22.866111",NA,NA,"UEC013390",NA,"-46.302778","-22.866111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:41:39-03","UNICAMP","UEC","152873","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Polisel, RT; Ivanauskas, NM; Esteves, RL; Souza, D","784","2008","09","05",NA,"Brazil","Estação Ecológica de Bananal, na área do estudo fitossocilógico em Floresta Ómbrofila Mista(SAD 69, zona 23K).",NA,NA,"Árvore de 14 m. Frutos imaturos verdes.","UEC074326","Magnoliopsida",NA,"Sendtn.","Ivanauskas, NM","São Paulo","Bananal","-44.416667","-22.816667","1115","1115","UEC074326","2008","-44.416667","-22.816667","11",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:41:39-03","UNICAMP","UEC","181074","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Godoy, SAP; Ferreira, GMP; Garcia, RJF; et al.","632","1995","03","23",NA,"Brazil","Jd Novo Parelheiros, sítio do senhor José Guilguer Reimberg(José Toco), à direita na Estrada Engº Marsilac, após o entroncamento com à estrada da Colônia.",NA,NA,"Árvore ca. 8 m de Altura, DAP 0,3m. Caule de casca rugosa. Flores alvas, astames amarelo ouro. Frutos imaturos verdes.","UEC058944","Magnoliopsida",NA,"Sendtn.","Stehmann, JR; Semir, J","São Paulo","São Paulo","-46.735","-23.835556",NA,NA,"UEC058944",NA,"-46.735","-23.835556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:41:39-03","UNICAMP","UEC","160446","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","200","2011","07","12",NA,"Brazil","Parque Estadual da Serra do Mar",NA,NA,"Material fértil. Cerca de 14,5 m de altura e 28 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC039438","Magnoliopsida",NA,"Sendtn.","Marchiori, NM","São Paulo","São Luiz do Paraitinga","-45.945278","-23.330333","999","999","UEC039438","2011","-45.945278","-23.330333","05",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:41:39-03","UNICAMP","UEC","181100","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Silva, AF; Capellari Jr, L","1409","1986","03","20",NA,"Brazil",NA,NA,NA,"Árvore de 12m, flores brancas, castaneo-amarelada, lenho bege, súber escamoso madeira pouco aromático, folhas bicolores sendo cinza-prata, na face dorsal e verde escuro na ventral.","UEC074336","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"UEC074336","2011","-45.9375","-23.075","04",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-25 09:28:15-03","UNICAMP","UEC","23240","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Custódio-Filho, A","284",NA,NA,NA,NA,"Brazil","Reserva Florestal.",NA,NA,"Arvore 15m, flores brancas, estames amarelos.","UEC074337","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Cunha","-45.601064","-23.128978",NA,NA,"UEC074337","2011","-45.601064","-23.128978","04",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:41:39-03","UNICAMP","UEC","78602","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Godoy, SAP; Garcia, RJF; Ferreira, GMP","589","1995","06","21",NA,"Brazil","Sítio à esquerda na Estrada engº. Marsilac, sentido Engº .Mata após travessia do riacho, trilha depois do pasto.",NA,NA,"Árvore ca. 4,5 m de alt., DAP 0,05 m. Caule de casca levemente rugosa. Flores alvas, estames amarelo ouro.","UEC074369","Magnoliopsida",NA,"Sendtn.","Stehmann, JR; Semir, J","São Paulo","Parelheiros","-46.727778","-23.896111",NA,NA,"UEC074369","2000","-46.727778","-23.896111","02",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:41:39-03","UNICAMP","UEC","73789","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Ivanauskas, NM","199","1995","05","25",NA,"Brazil","Estação experimental do IAC.",NA,NA,"Árvore de 9 m. Flors de pétalas brancas com centro lilás.; Mata Atlântica.","UEC047833","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Pariquera-Açu","-47.885","-24.608333",NA,NA,"UEC047833","1995","-47.885","-24.608333","04",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:41:39-03","UNICAMP","UEC","74801","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Godoy, SAP; Agostinho, V; Romero, AF","702","1995","08","14",NA,"Brazil","Sítio à esquerda da Estrada ENgº Marsilac, sentido Engº Marsilac. Trilha que margea o Riacho.",NA,NA,"Árvore ca. 8 m alt, DAP 0,30 m, flores creme, anteras amarelo ouro. Frutos imaturos verdes.","UEC074327","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São Paulo","-46.727778","-23.896111",NA,NA,"UEC074327","2011","-46.727778","-23.896111","09","13",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:41:39-03","UNICAMP","UEC","84605","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Godoy, SAP; Ferreira, GMP; Garcia, RJF; Sordi, SJ","241","1994","09","14",NA,"Brazil","Jd. Novo Palhereiros, Sítio do Sr. José Guilguer Reimberg (José Toco) , à direita na estrasda Engº Marsilac, após o entrocamento com a Estrada da Colónia. Borda da Mata",NA,NA,"Árvore ca. de 6 m de altura, DAP 0,14 m. Frutos verdes.","UEC058946","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São Paulo","-46.735","-23.835556",NA,NA,"UEC058946","2000","-46.735","-23.835556","02",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:41:39-03","UNICAMP","UEC","85806","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Shirasuna, RT; Catharino, ELM; Esteves, GL; Rodrigues, EA","88","1994","09","30",NA,"Brazil","Serra da Bicaina. Subida da Serra da Bocaina.",NA,NA,"Arvoreta, cerca de 8m de altura, folhas discolores, frutos maduros vináceos.","UEC047835","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Bananal","-44.416667","-22.816667",NA,NA,"UEC047835","2000","-44.416667","-22.816667","08",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:41:39-03","UNICAMP","UEC","85874","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Garcia, RJF; Agostinho, V; Ogata, H","465","1994","05","24",NA,"Brazil","Parque Ecológico da APA do Carmo.",NA,NA,"Borda de mata, árvore de 6 m de altura frutos verdes.","UEC047829","Magnoliopsida",NA,"Sendtn.","Giacomin, LL","São Paulo","São Paulo","-46.466667","-23.583333","850","850","UEC047829","2009","-46.466667","-23.583333","08",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:41:39-03","UNICAMP","UEC","88355","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Silva, AF; Capellari Jr, L","1415","1986","03","20",NA,"Brazil","mata do Horto.",NA,NA,"Arvoreta de 2,5m; frutos vermelhos.; mata","UEC042668","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"UEC042668","2011","-45.9375","-23.075","04",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:41:39-03","UNICAMP","UEC","92621","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; et al.","148",NA,NA,NA,NA,"Brazil","Estação Experimental da Serra do Mar - Núcleo Cunha - Morro da Malene- Trilha em direção ao campo de altitude.",NA,NA,"Árvore de 15m, ápice foliart em cartucho.; Floresta Ombrófila Densa, Floresta secundária.","UEC074370","Magnoliopsida",NA,"Sendtn.",NA,"São Paulo","Cunha","-45.033611","-23.212222",NA,NA,"UEC074370",NA,"-45.033611","-23.212222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:41:39-03","UNICAMP","UEC","95781","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Ivanauskas, NM","266","1995","07","22",NA,"Brazil","Estação Experimental do Instituto Agronômico.",NA,NA,"Árvore de 8 m. Frutos verdes.; Floresta Atlântica.","UEC047838","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Pariquera-Açu","-47.876944","-24.608333",NA,NA,"UEC047838","1996","-47.876944","-24.608333","04","06",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:41:39-03","UNICAMP","UEC","193592","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Valdemarin, KS; et al.","235","2016","10","06",NA,"Brazil","Macaé de Cima - Estrada de acesso ao hotel Amantes da natureza. (-22.405861; -42.51724).",NA,NA,"Arbusto 2m de altura. Frutos verdes.","UEC142903","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"UEC142903","2019",NA,NA,"07","10","33190","auto",NA,NA,NA,NA,NA
"142","2021-03-01 16:41:39-03","UNICAMP","UEC","104129","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Correia, CMB","s.n.","1990","08","12",NA,"Brazil","Macaé de cima, rio Macaé, Sítio Fazewnda Velha. Ind. 4339, Alt. 13m, Fuste 6m, CAP 27,5+6ocm.",NA,NA,"Parcela II-B, Microparcela 7-E, Ind.4339, alt. 13m, Fuste 6m, CAP 27,5 + 60cm.","UEC058943","Magnoliopsida",NA,"Sendtn.","Freire, LRJ","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"UEC058943",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"143","2021-03-01 16:41:39-03","UNICAMP","UEC","104130","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Guedes, R","2162","1988","09","12",NA,"Brazil","Macaé de Cima, Sítio Sophonites, nascente do rio das flores.",NA,NA,"Alt 18m, DAP 48cm, Árvore, ramos ferruginosos, folhas na face adaxial prateada com pelos ferrugineos, corola alva, cálice ferrugineo.","UEC074332","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"UEC074332","2011",NA,NA,"04",NA,"33190","auto",NA,NA,NA,NA,NA
"144","2021-03-01 16:41:39-03","UNICAMP","UEC","104128","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Peron, M","814","1989","07","21",NA,"Brazil","Macaé de Cima, Sítio Sophoronites, picada para Pedra Bicuda.",NA,NA,"Árvore 20m de altura, heliófila, folhas infl. Cálice verde argenteos, corola branca, stames amarelos.; Floresta tropical Úmida-Mata Atlântica.","UEC047834","Magnoliopsida",NA,"Sendtn.",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","1200","1200","UEC047834",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"145","2021-03-01 16:41:39-03","UNICAMP","UEC","29092","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Martins, FR; Dias, AC","12363","1980","07","11",NA,"Brazil","Reserva Estadual de Cunha.",NA,NA,"Árvore de 15m, flores com pétalas brancas e estames amarelos. Interior de mata.","UEC074371","Magnoliopsida",NA,"Sendtn.",NA,"São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"UEC074371",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"146","2021-03-01 16:41:39-03","UNICAMP","UEC","071798","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Stehmann, JR; Semir, J","1601","1995","04","22",NA,"Brazil","Serra do Japí.",NA,NA,"Arbuato, na borda da mata, interior da mata, corola branca.","UEC074322","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"UEC074322","2011",NA,NA,"04",NA,"17840","auto",NA,NA,NA,NA,NA
"147","2021-03-01 16:41:39-03","UNICAMP","UEC","50698","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Vasconcellos-Neto, J","21596","1989","05","09",NA,"Brazil","Serra do Japí.",NA,NA,"Arvoreta.","UEC074325","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"UEC074325","2011",NA,NA,"04",NA,"17840","auto",NA,NA,NA,NA,NA
"148","2021-03-01 16:41:39-03","UNICAMP","UEC","50357","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Vasconcellos-Neto, J","20866","1988","11","07",NA,"Brazil","Serra do Japí.",NA,NA,"Árvore com 8 m de altura, flores brancas.","UEC074331","Magnoliopsida",NA,"Sendtn.","Giacomin, LL","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"UEC074331","2011",NA,NA,"04",NA,"17840","auto",NA,NA,NA,NA,NA
"149","2021-03-01 16:41:39-03","UNICAMP","UEC","50043","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Buzato, S","20759","1988","10","03",NA,"Brazil","Serra do Japí.",NA,NA,"Arbusto com 4 m, flores e frutos com estrias marro.","UEC074330","Magnoliopsida",NA,"Sendtn.","Giacomin, LL","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"UEC074330","2011",NA,NA,"04",NA,"17840","auto",NA,NA,NA,NA,NA
"150","2021-03-01 16:41:39-03","UNICAMP","UEC","48963","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Vasconcellos-Neto, J","20399","1988","06","13",NA,"Brazil","Serra do Japí.",NA,NA,"Arbusto com 3m, flores cremes, frutos.","UEC074324","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"UEC074324","2011",NA,NA,"04",NA,"17840","auto",NA,NA,NA,NA,NA
"151","2021-03-01 16:41:39-03","UNICAMP","UEC","48962","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Vasconcellos-Neto, J","20398","1988","06","13",NA,"Brazil","Serra do Japí.",NA,NA,"Arbusto com 2 m de alr, flores cremes.","UEC074329","Magnoliopsida",NA,"Sendtn.","Giacomin, LL","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"UEC074329","2011",NA,NA,"04",NA,"17840","auto",NA,NA,NA,NA,NA
"152","2021-03-01 16:41:39-03","UNICAMP","UEC","71074","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Tamashiro, JY; Rodrigues, RR; Ivanauskas, NM; Belinello, R","969","1995","05","08",NA,"Brazil","Do outro lado da cidade em estrada de terra.",NA,NA,"Árvore de 20m, flores brancas, frutos verdes.","UEC047836","Magnoliopsida",NA,"Sendtn.",NA,"São Paulo","Pedra Bela","-46.439998626709","-22.7900009155273",NA,NA,"UEC047836",NA,NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA
"153","2021-03-01 16:41:39-03","UNICAMP","UEC","75893","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Sugiyama, M; Kirizawa, M; Kawasaki, ML","1334","1995","04","27",NA,"Brazil","Fazenda Intervales. trilha do pano Amarelo.",NA,NA,"Árvore ca. 6m alt pétalas brancas amarelos, aroma adocicado., Estrada Barra grande, perto da casa pequena.","UEC074334","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,"UEC074334","2011",NA,NA,"04",NA,"25028","auto",NA,NA,NA,NA,NA
"154","2021-03-01 16:41:39-03","UNICAMP","UEC","84667","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Rossi, L; Catharino, ELM","1589","1994","07","18",NA,"Brazil","Parque Nacional da bocaina. Trilha do Ouro. Mada de fundo de vale.",NA,NA,"Árvore, 12 m de altura, folhas prateadas na face abaxial, fruto verdeescuro na base, ápice verde-claro.","UEC047828","Magnoliopsida",NA,"Sendtn.","Giacomin, LL","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,"UEC047828","2009",NA,NA,"08",NA,"30784","auto",NA,NA,NA,NA,NA
"155","2021-03-01 16:41:39-03","UNICAMP","UEC","53273","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Silva, AF","1323","1985","10","24",NA,"Brazil","Flora da Reserva Florestal da Boa Vista.",NA,NA,"Árvore até 10m, flores brancas, frutos cor verde, folhas bicolores sendo verde-claro ferrugineas na face dorsal.","UEC058942","Magnoliopsida",NA,"Sendtn.",NA,"São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"UEC058942",NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA
"156","2021-03-01 16:41:39-03","UNICAMP","UEC","532459","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Silva, AF","1323","1985","10","24",NA,"Brazil","Flora da Reserva Florestal da Boa Vista.",NA,NA,"Árvore até 10m, flores brancas, frutos cor verde, folhas bicolores sendo verde-claro ferrugineas na face dorsal.","UEC074372","Magnoliopsida",NA,"Sendtn.",NA,"São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,"UEC074372",NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA
"157","2021-03-01 16:41:39-03","UNICAMP","UEC","67363","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Moraes, PLR","465","1991","07","03",NA,"Brazil","Parque Estadual Carlos Botelho.",NA,NA,"Beire de mata, com flores e frutos, folhas verdes, flores brancas com androceu amarelo.","UEC047832","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"UEC047832","1995",NA,NA,"03",NA,"27904","auto",NA,NA,NA,NA,NA
"158","2021-03-01 16:41:39-03","UNICAMP","UEC","82497","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Moraes, PLR","135","1990","06","12",NA,"Brazil","Parque Estadual Carlos Botelho.",NA,NA,"Árvore com +- 6m de altura, borda de mata.","UEC074323","Magnoliopsida",NA,"Sendtn.","Giacomin, LL","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"UEC074323","2011",NA,NA,"04",NA,"27904","auto",NA,NA,NA,NA,NA
"159","2021-03-01 16:41:39-03","UNICAMP","UEC","33697","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Gianotti, E; Joly, CA; Martins, FR","14934","1983","09","22",NA,"Brazil","Reserva Estadual de Carlos Bolelho. Vegetação de Mata Atlântica de encosta.",NA,NA,"Arvoreta 5,0 m, frutos de cor verde. frutos coletados.","UEC074338","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,"UEC074338","2011",NA,NA,"04",NA,"27904","auto",NA,NA,NA,NA,NA
"160","2021-03-01 16:41:39-03","UNICAMP","UEC","75810","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Godoy, SAP; Bellezzo, AS; Pereira, DL; Silva, LL; Ramos, VA","545","1995","05","23",NA,"Brazil","Parque Ecológico da APA do Carmo-Trilha 1º (em direção ao Tabor).",NA,NA,"Árvore com 10 m de alt, DAP 0,38 m. Frutos imaturos verdes.","UEC074328","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC074328","2011",NA,NA,"04",NA,"53584","auto",NA,NA,NA,NA,NA
"161","2021-03-01 16:41:39-03","UNICAMP","UEC","181075","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Ussui, SY; Melo, MMRF; Costa, M","45","1983","08","30",NA,"Brazil","reserva Biológica Parque Estadual das Fontes do Ipiranga.",NA,NA,"Arbusto ca. 2,5m alt. Frutos verdes imaturos. ; botões verdes. Flores com pétalas brancas; folhas discolores e sépelas verdes.","UEC047827","Magnoliopsida",NA,"Sendtn.","Giacomin, LL","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC047827","2009",NA,NA,"08",NA,"53584","auto",NA,NA,NA,NA,NA
"162","2019-08-20 10:26:38-03","UNICAMP","UEC","57859","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Aguiar, OT","s.n.","1977","04","14",NA,"Brazil","Serra da Cantareira, região da Chapada, Estrada da Pedra Grande, árvore 12.",NA,NA,NA,"UEC058940","Magnoliopsida",NA,"Sendtn.","Stehmann, JR; Giacomin, LL","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC058940","2011",NA,NA,"09",NA,"53584","auto",NA,NA,NA,NA,NA
"163","2019-08-20 10:26:38-03","UNICAMP","UEC","51857","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Braga, B","20","1969","03","17",NA,"Brazil","Serra da Cantareira, região do Pinheirinho.",NA,NA,NA,"UEC058941","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC058941","2011",NA,NA,"04",NA,"53584","auto",NA,NA,NA,NA,NA
"164","2021-03-01 16:41:39-03","UNICAMP","UEC","181102","S","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Makino, H","36","1977","05","20",NA,"Brazil","Ca. 30 Km ao S de Sorocaba, Munic. Ibiuna, entre COTIA E iBIUNA, rODOVIA sp 250.",NA,NA,"Árvore, ca. 8 m de altura, flores brancas, frutos carnosos, Mata ciliar.","UEC074333","Magnoliopsida",NA,"Sendtn.","Stehmann, JR","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,"UEC074333","2011",NA,NA,"04",NA,"17154","auto",NA,NA,NA,NA,NA
"165","2019-11-19 14:09:37-03","UFRPE","PEUFR","1020","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"A. Lima","3362","1959","07","09",NA,"Brasil",NA,NA,NA,"Árvore 7,0-8,0m, mais ou menos 18cm de diâmetro na base. Flores alvo-creme, perfumadas. Estames com poros alvos.","PEUFR001020",NA,NA,"Sendtn.","J. R. Stehmann","Minas Gerais","Porto Firme, Guaraciaba",NA,NA,NA,NA,NA,"2006",NA,NA,"12","05",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-06 09:57:43-03","UFOP","OUPR","24767","PreservedSpecimen","Plantae","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,"Tonaco, A.C.; Neto, M.F. & Silva, M.V.","34","2010","04","08",NA,"Brasil","Parque Estadual do Itacolomi, Lagoa Seca",NA,NA,"Árvore. 20 m. Frutos maduros verdes. Borda da mata na estrada para o Morro do Cachorro, em frente a entrada da trilha para a Lagoa Seca",NA,NA,NA,"Sendtn.","Cândido, E.S.","Minas Gerais","Ouro Preto","-43.496944","-20.428889","1460","1460",NA,"2010","-43.496944","-20.428889","01",NA,NA,NA,NA,NA,NA,NA,NA
