"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"104","2020-09-12 05:00:02-03","US","US","1931050","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. Asplund","7250","1939","6","27","South America - Neotropics","Ecuador","Pichincha",NA,"Puente Gloria de María ( W of Quito)",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","2787778","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. González M.","271","1963","7","30","South America - Neotropics","Ecuador","Esmeraldas",NA,"Lita - (San Lorenzo)",NA,NA,NA,NA,NA,"MO, US",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","1098088","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"O. Buchtien","1822","1907","8",NA,"South America - Neotropics","Bolivia",NA,NA,"San Carlos and Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","1418753","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"M. Bang","1499","1892","7",NA,"South America - Neotropics","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","3418821","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. G. Beck","13923","1988","8","6","South America - Neotropics","Bolivia","La Paz","Nor Yungas","De Chuspipata bajando 14 km hacia Yolosa y entrando 5 km hacia el río Huarinillas.",NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","3476256","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"D. A. Neill & M. Asanza","10356","1994","4","16","South America - Neotropics","Ecuador","Pichincha","Quito","Mindo, on W slopes of Andes. On hills near town of Mindo.","-78.75","-0.08","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","1516633","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"O. Buchtien","7368","1922","8","10","South America - Neotropics","Bolivia",NA,NA,"Tipuani - Valley, Hacienda Casana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","3525965","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"J. Schunke Vigo & J. Graham","15965","2004","9","15","South America - Neotropics","Peru","Ucayali",NA,"Prov. Padre Abad. Distr. Padre Abad. Quebrada Chesman, cerca al Boqueron de Padre Abad.","-75.67","-9.05","350","500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","2907628","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"R. A. Ferreyra, -. Cerrate & -. Tovar","10806","1955","5","1","South America - Neotropics","Peru","Piura","Huancabamba","Palambla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","3683572","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Fuentes, A.","S. G. Beck","30482","2005","11","13","South America - Neotropics","Bolivia","La Paz","P. D. Murillo","Valle de Zongo, Fin de la carretera planta electrica Huaji","-67.98","-16.0461","950","950",NA,NA,NA,NA,NA,NA,"Dicotyledonae","67 58 65 W",NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","1098087","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"O. Buchtien","1823","1907","8",NA,"South America - Neotropics","Bolivia",NA,NA,"San Carlos and Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","3418828","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. G. Beck","3683","1980","6","14","South America - Neotropics","Bolivia","La Paz","Murillo","Valle de Zongo, Cahua (fin del camino), media hora río Zongo abajo, sobre sendero.",NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","2750698","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"J. Schunke Vigo","3547","1969","10","22","South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Campanilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","3334468","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"F. Woytkowski","6330","1961","6","25","South America - Neotropics","Peru","Junín",NA,"Yaupe",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","3359280","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"J. C. Solomon","13985","1985","6","11","South America - Neotropics","Bolivia","La Paz","Nor Yungas","Serrania de Bella Vista, N of Carrasco","-67.4667","-15.6667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","3684598","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Vásquez, M. Huamán & R. Rivera",NA,"2010","7","21","South America - Neotropics","Peru","Pasco","Oxapampa","Villa Rica. Comunidad Nativa Yanesha Bella Esperanza-Sector Sares","-75.0722","-10.5414","835","835",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","3534776","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"J. Teran, E. Rodriguez & D. Soux","1457","2007","9","27","South America - Neotropics","Bolivia","Cochabamba","Carrasco","Sehuencas, proximo al rio y el puente de madera.","-65.2731","-17.4958","2159",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","3683578","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Fuentes, A.","S. G. Beck","30482","2005","11","13","South America - Neotropics","Bolivia","La Paz","P. D. Murillo","Valle de Zongo, Fin de la carretera planta electrica Huaji","-67.98","-16.0461","950","950",NA,NA,NA,NA,NA,NA,"Dicotyledonae","67 58 65 W",NA,NA,NA,NA,NA,NA,"1"
"122","2019-11-13 11:25:05-03","USP","SPF","150508","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Esteves, GL","Souza, FO","27","2000","07","18",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SPF00150508",NA,"2001",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA
"123","2019-09-05 15:45:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,"E. F. Poeppig","2053","1830","9",NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"124","2016-06-29 15:43:44-03","F","FMNH-SEEDPLANTS","V0333178F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333178F","V0333178F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-06-29 15:45:38-03","F","FMNH-SEEDPLANTS","V0333179F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333179F","V0333179F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"126","2016-06-29 15:45:06-03","F","FMNH-SEEDPLANTS","V0333180F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333180F","V0333180F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"127","2016-07-18 09:26:32-03","F","FMNH-SEEDPLANTS","V0333181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333181F","V0333181F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"128","2016-06-29 15:44:40-03","F","FMNH-SEEDPLANTS","V0333185F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333185F","V0333185F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"129","2016-07-18 09:27:12-03","F","FMNH-SEEDPLANTS","V0333186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333186F","V0333186F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"130","2016-06-29 15:43:34-03","F","FMNH-SEEDPLANTS","V0333187F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333187F","V0333187F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"131","2016-06-29 15:44:27-03","F","FMNH-SEEDPLANTS","V0333188F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0333188F","V0333188F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"132","2016-06-29 15:44:37-03","F","FMNH-SEEDPLANTS","V0333189F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333189F","V0333189F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"133","2016-06-29 15:44:04-03","F","FMNH-SEEDPLANTS","V0333177F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333177F","V0333177F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"134","2016-07-18 09:27:09-03","F","FMNH-SEEDPLANTS","V0333182F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333182F","V0333182F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"135","2016-07-18 09:26:58-03","F","FMNH-SEEDPLANTS","V0333183F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333183F","V0333183F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"136","2016-07-18 09:26:50-03","F","FMNH-SEEDPLANTS","V0333184F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0333184F","V0333184F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-09-04 19:45:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Tiliaceae","Triumfetta","nemoralis","Triumfetta nemoralis",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Holotype",NA,NA
"138","2019-10-03 14:21:02-03","IAC","IAC","20774","S","Plantae",NA,NA,"Malvaceae-1.Grewioideae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","B.M. Souza","H.F. Leitão Filho","s/nº","1969","07","22",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"1997","07",NA,"-45.0711","-23.4339","24",NA,NA,NA,NA,NA
"139","2019-01-25 15:42:15-02","IAC","IAC","4824","S","Plantae",NA,NA,"Malvaceae-1.Grewioideae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","B.M. Souza","C. Smith","s/nº","1939","07","15",NA,"Brasil","São Paulo","Ubatuba","IAC, Estação Experimental","-45.0711","-23.4339",NA,NA,NA,"nome popular: carrapicho-grande",NA,NA,"1997","07",NA,"-45.0711","-23.4339","24",NA,NA,NA,NA,NA
"140","2021-03-04 15:44:53-03","IF","SPSF","36563","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,"J.E.Meireles","343","2005","03","31","América do Sul","Brasil","SP","Cananéia","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.141944","-25.0775",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-04 15:44:53-03","IF","SPSF","28714","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,"F.O. Souza","27","2000","07","18","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"30093","auto",NA,NA,NA
"142","2021-03-04 15:44:53-03","IF","SPSF","28656","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora",NA,NA,"L.Rossi","2152","2000","09","19","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"30093","auto",NA,NA,NA
"143","2020-10-22 10:13:27-03","IBt","SP","350811","S","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"Rossi, L","2152","2000","09","19",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA
"144","2020-10-22 10:13:27-03","IBt","SP","350812","S","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"Souza, FO","27","2000","07","18",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA
"145","2021-01-21 15:29:39-03","IBt","SP","492110","S","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"Delfini, C","801","2013","03","26",NA,"Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA
"146","2015-10-14 03:36:16-03","UM","RECOLNAT_UM_MPU","MPU017133","PreservedSpecimen",NA,NA,NA,"Malvaceae","Triumfetta","nemoralis","Triumfetta nemoralis","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu017133' target='other'> <mi>dwc_moreinfo</mi></a>","MPU017133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
"147","2014-09-23 10:58:37-03","G","G","G00357271","S","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Lay, K. K.","Glaziou, A. F. M.","9356","1879",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00357271",NA,"1950","01",NA,"-42.9125","-22.48222222","01",NA,NA,"TYPUS of Triumfetta grandiflora var. brasiliensis Hochr.",NA,NA
