"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","day","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet"
"97","2008-05-27 22:02:00-03","MO","MOBOT","313919","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","C. Proenga (UB), May/","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49605","1985","1","South America","Brazil","CARACA: Trail to Cascatinha, behind monastery, Parque Natural de Caraca. transition between cerrado and campo de altura along black water stream.",NA,NA,NA,NA,"Minas Gerais","16","-43.5","-20.25","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-48","2",NA,NA
"98","2019-06-10 10:11:14-03","FZB-BH","BHZB","2762","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans",NA,"C. Proença","Ordones, J.","545","2000","12",NA,"Brasil","Caraça/ Bocaína",NA,NA,NA,NA,"MG","14","-43.4075012207031","-20.0746994018555",NA,NA,"Catas Altas",NA,NA,"11966","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-06-10 10:11:14-03","FZB-BH","BHZB","2409","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans",NA,NA,"Ordones, J. et al.","117","2000","04",NA,"Brasil","Caraça/ Campo de Fora",NA,"ameaçada ( cf.)",NA,NA,"MG","02","-43.4075012207031","-20.0746994018555",NA,NA,"Catas Altas",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-06-10 10:11:14-03","FZB-BH","BHZB","1099","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans",NA,"C. Proença","Grandi, T.S.M.",NA,"1990","01",NA,"Brasil","Serra da Moeda",NA,"(C. Proença) Gênero endêmico da Serra do Caraça e região, conhecida aré agora de Stª Barbara, Itabirito e Barão de Cocais.",NA,NA,"MG","24","-44.0527992248535","-20.3330993652344",NA,NA,"Moeda",NA,NA,"14750","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-03 13:56:22-03","UFF","NIT","NIT10495","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos","T. Fernandes, J.E.Q. Faria, T.N.C. Vasconcelos","329","2018","09",NA,"Brasil","Serra do Cipó, próximo à entrada para Morro do Pilar.",NA,"Sub-arbusto, 30 cm. Folhas discolores, botões verdes.","NIT00001729",NA,"Minas Gerais","07","-43.499722","-19.207222","1318","1318","Conceição do Mato Dentro","43º29'59''W","19º12'26''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-09-02 16:33:44-03","Cenargen","CEN","75406","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","J. E. Q. Faria Júnior","Roberta Gomes Chacon","571","2009","11",NA,"Brasil","Serra do Cipó, Alto Palácio, região das Vellozia gigantes.","Exsicatas",NA,"CEN00075406","CEN00075406","MG","02",NA,NA,NA,NA,"CONCEICAO DO MATO DENTRO",NA,NA,NA,NA,"2010","03",NA,NA,NA,NA,"2",NA,NA
"103","2020-09-02 16:33:44-03","Cenargen","CEN","80352","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","J. E. Q. Faria Júnior","Jair Eustáquio Quintino de Faria Jr.","973","2010","11",NA,"Brasil","RPPN Serra do Caraça, base da trilha para o Pico do Sol.","Exsicatas","Botões florais imaturos verdes. HERBÁRIO UB - Minas Gerais.","CEN00080352","CEN00080352","MG","13","-43.473888","-20.105555","1360","1360","CATAS ALTAS DA NORUEGA","-43.473888","-20.105555",NA,NA,"2010","11",NA,NA,NA,NA,"1",NA,NA
"104","2019-11-13 11:26:33-03","USP","SPF","160310","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Sobral, M","Souza, VC","28629","2002","02",NA,"Brasil","Serra do Cipó",NA,NA,"SPF00160310",NA,"Minas Gerais","28","-43.527222","-19.253611","1300","1300","Santana do Riacho","-43.527222","-19.253611",NA,NA,"2003","02",NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:26:33-03","USP","SPF","175501","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Paula, CC","308","2002","09",NA,"Brasil","Serra do Ouro Branco",NA,NA,"SPF00175501",NA,"Minas Gerais","21","-43.638611","-20.505556","1343","1343","Ouro Branco","-43.638611","-20.505556",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:26:33-03","USP","SPF","175502","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Paula, CC","506","2002","12",NA,"Brasil","Serra do Ouro Branco",NA,NA,"SPF00175502",NA,"Minas Gerais","07","-43.636111","-20.505833","1300","1300","Ouro Branco","-43.636111","-20.505833",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-13 11:26:33-03","USP","SPF","175503","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Paula, CC","546","2002","12",NA,"Brasil","Serra do Ouro Branco",NA,NA,"SPF00175503",NA,"Minas Gerais","21","-43.721667","-20.479444","1480","1480","Ouro Branco","-43.721667","-20.479444",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 18:28:56-03","USP","SPF","210702","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Borges, LM","246","2007","11",NA,"Brasil","Serra do Cipó, Vilarejo Inhame. Trilha para o topo da Serra a partir da porteira azul na estrada vilarejo - Faz. Toucan Cipó.",NA,"Arbusto ca. 1 m. Folhas verde escuro discolores. Cálice verde. Botões florais verdes.; Campo rupestre. Solo areno-pedregoso, entre rochas.","SPF00210702",NA,"Minas Gerais","19","-43.784586","-18.965774",NA,NA,"Santana de Pirapama","-43.784586","-18.965774",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 18:28:56-03","USP","SPF","218048","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Pena, MA","Pena, MA","624","2007","11",NA,"Brasil","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.",NA,"Arbusto ca. 1,6 m. Folhas no ápice do ramo. Sépalas verdes. Botões brancos com ápice vináceo.","SPF00218048",NA,"Minas Gerais","13","-43.550556","-19.261389","1326","1326","Santana do Riacho","-43.550556","-19.261389",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 18:28:56-03","USP","SPF","218051","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Pena, MA","Pena, MA","736","2008","03",NA,"Brasil","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.",NA,"Subarbusto. Folhas discolores com face abaxial alvo-esverdeadas. Sépalas verdes. Estigma vináceo.","SPF00218051",NA,"Minas Gerais","11","-43.550556","-19.261389","1326","1326","Santana do Riacho","-43.550556","-19.261389",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 18:28:56-03","USP","SPF","218053","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Pena, MA","Pena, MA","755","2008","03",NA,"Brasil","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.",NA,"Subarbusto. Folhas discolores com face abaxial alvo-esverdeadas. Sépalas verdes. Estigma vináceo.","SPF00218053",NA,"Minas Gerais","11","-43.511667","-19.247222","1280","1280","Morro do Pilar","-43.511667","-19.247222",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 18:28:56-03","USP","SPF","218306","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Pena, MA","Pena, MA","10A","2007","11",NA,"Brasil","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.",NA,"Flores alvas, estames amarelos a alvos, cálice esverdeado com mancha vermelha.","SPF00218306",NA,"Minas Gerais","12","-43.511667","-19.247222","1280","1280","Morro do Pilar","-43.511667","-19.247222",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-13 11:26:33-03","USP","SPF","22270","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Proença, C","Hensold, N","CFCR2790","1982","01",NA,"Brasil","Serra do Caraça",NA,NA,"SPF00022270",NA,"Minas Gerais","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-13 11:26:33-03","USP","SPF","223208","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Verdi, M","6594","2013","10",NA,"Brasil","Parque Nacional da Serra do Cipó, Alto Palácio; trilha para as Vellozia gigantea.",NA,NA,"SPF00223208",NA,"Minas Gerais","15","-43.518889","-19.247222","1308","1308","Morro do Pilar","-43.518889","-19.247222",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-13 11:26:33-03","USP","SPF","132661","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Souza, JP","238","1995","10",NA,"Brasil",NA,NA,NA,"SPF00132661",NA,"Minas Gerais","14","-43.801399230957","-20.2532997131348",NA,NA,"Itabirito",NA,NA,"20553","auto","2010","04",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-13 11:26:33-03","USP","SPF","121836","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Kawasaki, ML","Kawasaki, ML","1009","1997","05",NA,"Brasil","Serra do Ouro Branco",NA,NA,"SPF00121836",NA,"Minas Gerais","28","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-13 11:26:33-03","USP","SPF","175504","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Santos, MF","53","2006","01",NA,"Brasil","Serra do Ouro Branco",NA,NA,"SPF00175504",NA,"Minas Gerais","08","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto","2006","05",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-13 11:26:33-03","USP","SPF","175505","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Santos, MF","88","2006","01",NA,"Brasil","Serra do Ouro Branco",NA,NA,"SPF00175505",NA,"Minas Gerais","09","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto","2006","05",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-13 11:26:33-03","USP","SPF","160309","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Sobral, M","Souza, VC","28648","2002","02",NA,"Brasil","Serra do Cipó",NA,NA,"SPF00160309",NA,"Minas Gerais","28","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho",NA,NA,"26557","auto","2003","02",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-13 11:26:33-03","USP","SPF","20845","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Landrum, LR","Hensold, N","CFSC7711","1981","12",NA,"Brasil","Serra do Cipó",NA,NA,"SPF00020845",NA,"Minas Gerais","05","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho",NA,NA,"26557","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-13 11:26:33-03","USP","SPF","198320","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Santos, MF","Borges, LM","299","2008","10",NA,"Brasil","Serra do Cipó",NA,NA,"SPF00198320",NA,"Minas Gerais","28","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho",NA,NA,"26557","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:26:33-03","USP","SPF","35140","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Landrum, LR","Menezes, NL","CFCR6080","1984","11",NA,"Brasil","Serra do Cipó, Alto do Palácio.",NA,NA,"SPF00035140",NA,"Minas Gerais","16","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho",NA,NA,"26557","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-04 11:17:34-03","UEFS","HUEFS","184014","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,"Faria, J.E.Q.","2075","2011","10",NA,"Brasil","Serra do Cipó Serra do Cipoó. Margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio.",NA,"Campo sujo de altitude.","HUEFS0184014","HUEFS0184014","Minas Gerais","20","-43.516944","-19.233056","1294","1294","Santana do Riacho","43W31'1''","19S13'59''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"124","2021-03-04 11:17:34-03","UEFS","HUEFS","185285","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,"Faria, J.E.Q.","981","2010","11",NA,"Brasil","RPPN Serra do Caraça, trilha para o Pico do Sol, na metade da trilha, próximo ao Portal.",NA,"Campo rupestre.","HUEFS0185285","HUEFS0185285","Minas Gerais","13","-43.462222","-20.105556","1699","1699","Catas Altas","43W27'44''","20S6'20''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"125","2021-03-04 11:17:34-03","UEFS","HUEFS","34729","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,"Souza, J.P.de","238","1995","10",NA,"Brasil","Ca. 10km da cidade em direção a Belo Horizonte.",NA,"Campo rupestre.","HUEFS0034729","HUEFS0034729","Minas Gerais","14","-43.801399230957","-20.2532997131348",NA,NA,"Itabirito",NA,NA,"20553","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"126","2021-03-04 11:17:40-03","UEFS","HUEFS","86664","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrtus","elegans","Myrtus elegans","DC.",NA,"Martius, K.F.P.von","980",NA,NA,NA,"Brasil","Serra do Caraça.",NA,NA,"HUEFS0086664",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA
"127","2019-11-22 16:09:17-03","UEFS","HUEFS","86661","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","elegans","Psidium elegans","(DC.) O.Berg",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA
"128","2015-12-28 12:20:43-02","F","FMNH-SEEDPLANTS","V0107224F","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Accara","elegans","Accara elegans",NA,NA,"P. H. Claussen","119","1839","10","South America","Brazil",NA,NA,NA,"V0107224F","V0107224F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-12-28 12:19:05-02","F","FMNH-SEEDPLANTS","V0107225F","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Accara","elegans","Accara elegans",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107225F","V0107225F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-02-06 13:05:51-03","F","FMNH-SEEDPLANTS","V0107226F","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Accara","elegans","Accara elegans",NA,"L. R. Landrum","H. S. Irwin","29294","1971","1","South America","Brazil",NA,NA,NA,"V0107226F","V0107226F_01","Minas Gerais","28","-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-12-28 12:19:47-02","F","FMNH-SEEDPLANTS","V0107227F","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Accara","elegans","Accara elegans",NA,NA,"M. L. Kawasaki","1009","1997","5","South America","Brazil",NA,NA,NA,"V0107227F","V0107227F_01",NA,"28","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-09-04 20:00:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrtus","elegans","Myrtus elegans",NA,NA,"C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA
"133","2020-04-29 16:30:11-03","UFVJM","HDJF","6749","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Chaves, DA","7811","2017","06","Southern America","Brasil","Chapada do Couto",NA,NA,"HDJF006749",NA,"Minas Gerais","06","-43.345833","-18.261111","1584","1584","Diamantina","-43.345833","-18.261111",NA,NA,"2017","06",NA,NA,NA,NA,NA,NA,NA
"134","2020-04-29 16:30:11-03","UFVJM","HDJF","4130","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ","6168","2016","06","Southern America","Brasil","Arvoreta ca. 2 m de altura, frutos imaturos vináceos",NA,NA,"HDJF004130","HDJF004130_01","Minas Gerais","30","-43.517222","-19.232778","1311","1311","Santana do Riacho","-43.517222","-19.232778",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA
"135","2020-04-29 16:30:11-03","UFVJM","HDJF","6951","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Chaves, DA","8018","2017","07","Southern America","Brasil","Estrada após a entrada para Cachoeira do Tempo Perdido, próximo a Capivari",NA,NA,"HDJF006951",NA,"Minas Gerais","12","-43.418611","-18.423056","1249","1249","Serro","-43.418611","-18.423056",NA,NA,"2017","07",NA,NA,NA,NA,NA,NA,NA
"136","2020-04-29 16:30:11-03","UFVJM","HDJF","6752","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Chaves, DA","7814","2017","06","Southern America","Brasil","Chapada do Couto",NA,NA,"HDJF006752",NA,"Minas Gerais","06","-43.344722","-18.257778","1603","1603","Diamantina","-43.344722","-18.257778",NA,NA,"2017","06",NA,NA,NA,NA,NA,NA,NA
"137","2020-02-17 11:29:53-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Incógnito; Incógnito","Hunt, D.R.; Faria, J.E.Q.","981","2010","11","Southern America","Brasil","RPPN Serra do Caraça, trilha para o Pico do Sol, na metade da trilha, próximo ao Portal",NA,"Arbusto ca. 1,2 m de altura, botões florais verde e flores senescendo (Material para DNA); Campo rupestre",NA,NA,"Minas Gerais","13","-43.462222","-20.105556",NA,NA,"Catas Altas","-43.462222","-20.105556",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"138","2020-02-17 11:29:53-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Proença, C.E.B.","Fróes, R.L.; Faria, J.E.Q.","2069","2011","10","Southern America","Brasil","Serra do Cipó, margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio",NA,"Arbusto ca. 1 m de altura, botões florais e flores verdes (coletado material em sílica gel); Campo sujo de altitude",NA,NA,"Minas Gerais","20","-43.516944","-19.233056",NA,NA,"Santana do Riacho","-43.516944","-19.233056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-02-17 11:29:53-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Ramos, P.C.M.","Irwin, H.S.; Faria, J.E.Q.","2075","2011","10","Southern America","Brasil","Serra do Cipó, margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio",NA,"Arbusto ca. 1 m de altura, botões florais e flores verdes (coletado material em sílica gel); Campo sujo de altitude",NA,NA,"Minas Gerais","20","-43.516944","-19.233056",NA,NA,"Santana do Riacho","-43.516944","-19.233056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-02-17 11:29:53-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Incógnito; Maguire, B.","Gibbs, P.E.; Faria, J.E.Q.","973","2010","11","Southern America","Brasil","RPPN Serra do Caraça, base da trilha para o Pico do Sol",NA,"Arbusto ca. 1 m de altura, botões imaturos verdes; Campo rupestre",NA,NA,"Minas Gerais","13","-43.473889","-20.105556",NA,NA,"Catas Altas","-43.473889","-20.105556",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"141","2020-11-19 14:06:25-03","Unimontes","MCMG","3892","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-12-09 10:46:01-03","UFSJ","HUFSJ","5762","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Faria, JEQ","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2417","2012","02",NA,"Brasil","Serra do Caraça, Campo de Fora",NA,"Arbusto ca. 1 m de altura, fruto imaturo verde","HUFSJ005762",NA,"Minas Gerais","22","-43.496389","-20.12","149","149","Catas Altas","-43.496389","-20.12",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA
"143","2019-02-27 14:02:33-03","UFSJ","HUFSJ","6465","S","Plantae",NA,NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Sobral, M","Costa, MTR; Sobral, M","35","2014","01",NA,"Brasil","Serra de Ouro Branco.",NA,"Arbusto de 1 m de altura com flores brancas e frutos; campo rupestre alterado.","HUFSJ006465",NA,"Minas Gerais","04","-44.17275","-20.826667","142","142","Ouro Branco","-44.17275","-20.826667",NA,NA,"2014","07","15",NA,NA,NA,NA,NA,NA
"144","2016-08-23 10:59:58-03","NHMLondon","NHM-LONDON-BOT","BM000796912","S","Plantae",NA,NA,"Myrtaceae","Psidium","elegans","Psidium elegans","O.Berg","Proença","F. Sellow","s.n.",NA,NA,NA,"Brasil",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/eb557fab9e8e3d3bd57b2e6cffc24bec11c18bb0/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"2003",NA,NA,NA,"Isotype",NA,NA,"NHMUK:ecatalogue:4989856",NA
"145","2019-11-01 15:05:02-03","UnB","UB","129791","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Landrum, LR","Irwin, HS","28880","1971","01","Southern America","Brasil","Ca. 10km W of Barão de Cocais",NA,"Fruit green, maturing black-violet.; Shrub 2m.; Gallery margin.",NA,NA,"Minas Gerais","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-01 15:05:02-03","UnB","UB","129792","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Landrum, LR","Irwin, HS","19936","1968","02","Southern America","Brasil","Ca. 45km SE of Belo Horizonte",NA,"Fruit green.; Shrub 1,5m.",NA,NA,"Minas Gerais","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-01 15:05:02-03","UnB","UB","129793","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum",NA,"Irwin, HS","29294","1971","01","Southern America","Brasil","Ca. 12km W of Barão de Cocais",NA,"Fruit green, maturing black-violet.; Shrub 1m.; Campo and gallery margin",NA,NA,"Minas Gerais","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-01 15:05:02-03","UnB","UB","148486","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Costa, IR","Costa, IR","532","2004","09","Southern America","Brasil","Entrada após a casa do IBAMA.",NA,"Arbusto,menos de 1m ,margem das folhas e pedunculo avermelhadas.",NA,NA,"Minas Gerais","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-01 15:05:02-03","UnB","UB","148487","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Accara","elegans","Accara elegans","(DC.) Landrum","Costa, IR","Costa, IR","546","2004","10","Southern America","Honduras","Serra do Ouro Branco,Afloramento á direita das antenas de transição.",NA,"Arbusto ,menos de 1m,flores brancas,base do receptáculo e margem das folhas avermelhadas,estilete branco passando para roxa após a antese.",NA,NA,"El Paraiso","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
