"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"99","2008-05-27 22:02:00-03","MO","MOBOT","636693","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Walter A. Palacios","Palacios Cuenca 1711","1987","7","3","South America","Ecuador","RESERVA BIOLOGICA JATUN SACHA, 8 km. de Puerto de Misahualli, margen derecha del Río Napo. Bosque húmedo tropical. Bosque primario.","450.00000000",NA,NA,NA,NA,NA,NA,"Napo",NA,"-77.61666","-1.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-10","1"
"100","2020-03-19 04:37:00-03","MO","MOBOT","636815","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Calaway H. Dodson|Carl A. Luer|Jane Luer|Pete Morgan|H. Morgan|Janet Kuhn|A. Perry","Dodson 10429","1980","9","13","South America","Ecuador","Km 122 on Santo Domingo-Esmeraldas road.","100.00000000",NA,NA,NA,NA,NA,NA,"Esmeraldas",NA,"-79.54","0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53",NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","636922","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Carlos E. Cerón|Carlos Iguago","Cerón Martínez 5630","1988","11","17","South America","Ecuador","Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical.","450.00000000",NA,NA,NA,NA,NA,NA,"Napo",NA,"-77.6","-1.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-30","1"
"102","2008-05-27 22:02:00-03","MO","MOBOT","638770","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"James L. Zarucchi|Julio C. Betancur B.|et al.","Zarucchi 5116","1987","3","28","South America","Colombia","Mpio. de Uramita; 16 km E of Uramita on road to Juntas de Uramita. Disturbed Tropical Dry forest near road.","1030.00000000",NA,NA,NA,NA,NA,"E.A. Christenson (SEL)","Antioquia",NA,"-76.05","6.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-44","2"
"103","2011-06-09 17:10:00-03","MO","MOBOT","642775","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Calaway H. Dodson|et al.","Dodson 17759","1988","11","23","South America","Ecuador",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","646419","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"G. A. Suárez","Suárez 30",NA,NA,NA,"South America","Ecuador",NA,"450.00000000",NA,NA,NA,NA,NA,NA,"Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-06-09 16:42:00-03","MO","MOBOT","646964","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Carl A. Luer|et al.","Luer 467","1975","7","26","South America","Ecuador","Tena-Baeza.","600.00000000",NA,NA,NA,NA,NA,NA,"Napo",NA,"-77.792","-0.644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","648831","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Calaway H. Dodson","Dodson 5181",NA,NA,NA,"South America","Ecuador","Río Palenque Biological Station.","220.00000000",NA,NA,NA,NA,NA,NA,"Los Ríos",NA,"-79.36666","-0.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-03-19 04:37:00-03","MO","MOBOT","649518","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Calaway H. Dodson|Carl A. Luer|Jane Luer|Pete Morgan|H. Morgan|A. Perry|Janet Kuhn","Dodson 10543","1980","9","21","South America","Ecuador","Epiphytic on Psidium guajava trees along the Río Zamora, E of the city and across the Río Bombuscaro.","950.00000000",NA,NA,NA,NA,NA,NA,"Zamora-Chinchipe",NA,"-78.94639","-4.06472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63",NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","653674","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Percy Núñez V.","Núñez Vargas 13945","1991","8","10","South America","Peru","Hills around Río Araza between Pande Azucar and Quince Mil Airport. Forests 292 km from Cusco.","643.00000000",NA,NA,NA,NA,NA,"E.A. Christenson (NY)","Cusco","Quispicanchis","-70.75","-13.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","3"
"109","2008-05-27 22:02:00-03","MO","MOBOT","661180","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Alexander Hirtz","Hirtz 973",NA,NA,NA,"South America","Ecuador",NA,"800.00000000",NA,NA,NA,NA,NA,NA,"Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-04 17:26:00-03","MO","MOBOT","662368","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Hólguer Lugo S.","Lugo Sánchez 2837","1973","1","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2011-06-09 17:11:00-03","MO","MOBOT","664191","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Calaway H. Dodson|et al.","Dodson 8817","1979","10","4","South America","Ecuador","Jauneche forest, km 70 Quevedo-Palenque, via Mocachi.","70.00000000",NA,NA,NA,NA,NA,NA,"Los Ríos","Vinces","-79.7","-1.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","665847","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Calaway H. Dodson","Dodson 173A","1960","7","26","South America","Ecuador",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2011-06-14 16:32:00-03","MO","MOBOT","667450","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Carlos E. Cerón","Cerón Martínez 12825",NA,NA,NA,"South America","Ecuador",NA,"250.00000000",NA,NA,NA,NA,NA,NA,"Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2012-08-16 05:10:00-03","MO","MOBOT","670659","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Galo A. Tipaz|Severo Espinoza|César Gualinga","Tipaz 524","1991","12","3","South America","Ecuador","Pozo Villano 2 de Arco. 2 km del pueblo de Villano. Bosque Húmedo Tropical. Bosque primario. Arboles cortados por las obras petroleras.","400.00000000",NA,NA,NA,NA,NA,NA,"Pastaza","Pastaza","-77.33333","-1.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-18","4"
"115","2008-05-27 22:02:00-03","MO","MOBOT","676979","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Percy Núñez V.|C. Cárdenas|W. Duellman|B. Buchanan","Núñez Vargas 10020","1988","10","29","South America","Peru","Alrededores del Albergue turístico Cusco Amazónico. Margen izquierdo del Río Madre de Dios, ca 35 km de Puerto Maldonado.","200.00000000",NA,NA,NA,NA,NA,"G. Carnevali","Madre de Dios","Tambopata","-69.05","-12.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","1"
"116","2008-05-27 22:02:00-03","MO","MOBOT","677388","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Percy Núñez V.|C. Cárdenas|W. Duellman|B. Buchanan","Núñez Vargas 9980","1988","10","29","South America","Peru","Alrededores del Albergue turístico Cusco Amazónico. Margen izquierdo del Río Madre de Dios, ca 35 km de Puerto Maldonado.","200.00000000",NA,NA,NA,NA,NA,"E.A. Christenson","Madre de Dios","Tambopata","-69.05","-12.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","6"
"117","2011-06-09 17:24:00-03","MO","MOBOT","679440","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Percy Núñez V.","Núñez Vargas 6899","1987","1","18","South America","Peru","Pakitza, between Romero and Cocha Totora. Clearing near the postgrand and adjacent trails.","350.00000000",NA,NA,NA,NA,NA,"E.A. Christenson (SEL)","Madre de Dios","Manu","-70.96666","-12.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-46","1"
"118","2014-02-25 05:40:00-03","MO","MOBOT","2846444","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Ángel Fernández","Fernández 5198","1989","3",NA,"South America","Venezuela","Río Caura, Jabillal.","70.00000000",NA,NA,NA,NA,NA,"G. Carnevali","Sucre",NA,"-64.91666","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-01 18:19:15-03","UNESP-IBILCE","SJRP","22800","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"E.C. Smidt",NA,NA,NA,NA,"América do Sul","Brasil","PETAR",NA,NA,NA,"Epífita;",NA,NA,"E.C. Smidt","São Paulo","PETAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"120","2020-08-31 09:19:52-03","INPA","INPA","286990","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Klein, VP","379","2019","11","27","Southern America","Brasil","FLONA do Tapajós, Rio Cupuari",NA,NA,NA,NA,"INPA0286990",NA,"Klein, VP","Pará","Rurópolis","-3.400278","-3.400278",NA,NA,NA,"-3.400278","-3.400278",NA,NA,NA,NA,NA,NA,NA
"121","2020-08-31 09:19:52-03","INPA","INPA","24624","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Prance, GT","7825","1968","10","04","Southern America","Brasil","Rio Iaco, East of Rio Iaco, 10 Km above Sena Madureira. Forest on terra firme.",NA,NA,NA,NA,"INPA0024624","INPA0024624 INPA0024624_e INPA0024624_e1 INPA0024624_e2","Pabst, GFJ","Acre","Sena Madureira","-68.676216","-9.116428","1969",NA,NA,"-68.676216","-9.116428",NA,NA,NA,NA,NA,NA,NA
"122","2020-08-31 09:19:52-03","INPA","INPA","24677","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Prance, GT","7878","1968","10","05","Southern America","Brasil","Rio Iaco, Trail from Rio Iaco to Rio Purus, 3 Km above confluence. Forest on terra firme.",NA,NA,NA,NA,"INPA0024677","INPA0024677 INPA0024677_e","Pabst, GFJ","Acre","Sena Madureira","-68.6567","-9.0658","1970",NA,NA,"-68.6567","-9.0658",NA,NA,NA,NA,NA,NA,NA
"123","2020-08-31 09:19:52-03","INPA","INPA","29284","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Prance, GT","10934","1971","03","13","Southern America","Brasil","Mucajaí airstrip, Vicinity of Mucajaí airstrip. Forest on terra firme.",NA,NA,NA,NA,"INPA0029284","INPA0029284 INPA0029284_d INPA0029284_e INPA0029284_e1","Braga, PIS","Roraima",NA,"-60.919436","2.443722","1975",NA,NA,"-60.919436","2.443722",NA,NA,NA,NA,NA,NA,NA
"124","2020-08-31 09:19:52-03","INPA","INPA","29235","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Prance, GT","10884","1971","03","08","Southern America","Brasil","Vicinity of Uaicá airstrip, Rio Uraricoeira. Forest on terra firme.",NA,NA,NA,NA,"INPA0029235","INPA0029235 INPA0029235_d INPA0029235_e INPA0029235_e1","Braga, PIS","Roraima",NA,"-63.183333","3.55","1975",NA,NA,"-63.183333","3.55",NA,NA,NA,NA,NA,NA,NA
"125","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","4326",NA,"Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"K. Brown Jr.",NA,"1987","12","10",NA,"Brasil",NA,NA,NA,NA,"Flores brancas esverdeadas; labelo laranja no ápice. Ácool.","MBML004326",NA,"H. Q. B. Fernandes/Dez.1987","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"126","2021-03-04 11:06:03-03","UFRB","HURB","24760","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","4987","2019","01","23",NA,"Brasil",NA,NA,NA,NA,"PM 06","HURB000024760","HURB000024760",NA,"Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"127","2014-11-06 16:18:38-02","UFPB","EAN","6090","S","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,NA,"3326","1990","11","20",NA,"Brasil","Fazenda Unacau",NA,NA,NA,"Erva; flores brancas.Habitat: Epífita, sobre cacaueiro",NA,NA,"L. P. Felix","Bahia","Una","-39.0753","-15.2933","1990","11","23",NA,NA,"36070","auto",NA,NA,NA,NA,NA
"128","2021-02-25 10:11:27-03","CVRD","CVRD","5054","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Folli, D.A.","2417","1994","11","14","América do Sul","BRASIL","Erva epífita próximo ao Pomar de Frutos Tropicais.",NA,NA,NA,"<ll>dwc_commonname:</ll> Orquídea leque","CVRD005054","CVRD005054","J. T. Atwood","ES","Linhares","-40.0722007751465","-19.3910999298096","1995","06","30",NA,NA,"48094","auto","Liliopsida",NA,NA,NA,NA
"129","2021-03-01 11:50:12-03","UFPE","UFP","6887","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Gomes, JG","s.n.","1986","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,"UFP006887",NA,"Ferreira, ABG","Pernambuco",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 11:50:12-03","UFPE","UFP","78770","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Pessoa, E; Amorim, BS; Maciel, JR","1210","2013","12","10",NA,"Brasil",NA,NA,NA,NA,"Epífita com flores beges.","UFP078770",NA,"Pessoa, E","Bahia","Itabuna","-39.2803001403809","-14.7855997085571","2013","12",NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","1191846","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"F. W. Pennell","10845","1922","9","20","South America - Neotropics","Colombia",NA,"600","800",NA,NA,NA,NA,NA,"Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2819536","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"J. J. Wurdack & F. W. Wright","403","1955","4","28","South America - Neotropics","Venezuela",NA,"300","300",NA,NA,NA,NA,NA,"Bolivar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","1804164","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"J. Saer","813","1941","7",NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"Carabobo","Valencia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","1470392","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"C. Schunke","A 60","1923","8",NA,"South America - Neotropics","Peru",NA,"1300","1700",NA,NA,NA,NA,NA,"Junín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","2699300","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"H. García Barriga & R. Jaramillo M.","20122","1970","7","27","South America - Neotropics","Colombia",NA,"1250","1250",NA,NA,NA,NA,NA,"Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","2343959","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"C. H. Dodson","173","1960","7","26","South America - Neotropics","Ecuador",NA,"1100","1100",NA,NA,NA,NA,NA,"Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","1144028","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"F. W. Pennell & E. P. Killip","6276","1922","6","3","South America - Neotropics","Colombia",NA,"1150","1200",NA,NA,NA,NA,NA,"Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","602190","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"H. F. Pittier","6501","1913","6","26","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","1519040","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"W. A. Archer","1885","1931","4",NA,"South America - Neotropics","Colombia",NA,"60","60",NA,NA,NA,NA,NA,"Chocó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","1144123","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"F. W. Pennell, E. P. Killip & T. E. Hazen","8420","1922","7","21","South America - Neotropics","Colombia",NA,"970","1050",NA,NA,NA,NA,NA,"Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","531771","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"H. F. Pittier","s.n.","1905","12",NA,"South America - Neotropics","Colombia",NA,"30","100",NA,NA,"US01860815",NA,NA,"Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2535258","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"R. Reitz & R. M. Klein","10275","1960","10","21","South America","Brazil",NA,"100","100",NA,NA,"US00009077","US00009077_01",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","1065229","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"H. F. Pittier","8789","1920","4","2","South America - Neotropics","Venezuela",NA,"10","100",NA,NA,NA,NA,NA,"Carabobo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","1359517","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"E. P. Killip & A. C. Smith","25251","1929","6","19","South America - Neotropics","Peru",NA,"700","700",NA,NA,NA,NA,NA,"Junín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","1708914","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"O. L. Haught","4141","1944","5","6","South America - Neotropics","Colombia",NA,"250","250",NA,NA,NA,NA,NA,"Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","3422891","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"P. Nuñez V., P. Acevedo-Rodriguez & M. Chuspe","20968","1997","10","2","South America - Neotropics","Peru",NA,"320","320",NA,NA,NA,NA,NA,"Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","2451233","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"M. López Figueiras","8059","1962","10","11","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"148","2019-10-29 10:08:19-03","UFPR","EFC","17708","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Souza, I.","332","2018","12","13",NA,"Brasil","Reserva Natural Guaricica","7","7",NA,"Epífita a 2,5 m. Cápsulas amareladas. Sobre Myrtaceae em floresta com 12 anos.","EFC017708",NA,"Souza, I.","PR","Antonina","-48.700097","-25.313054","2018","12","15","-48.700097","-25.313054",NA,NA,NA,NA,NA,NA,NA
"149","2019-12-09 17:30:35-03","UFPR","EFC","17620","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Souza, I.","320","2018","11","16",NA,"Brasil","Estrada da Graciosa - primeiro recanto da subida.","210","210",NA,"Epífita 5 m, frutos imaturos verdes. Floresta Ombrófila Densa Submontana","EFC017620",NA,"Souza, I.","Paraná","Morretes","-48.8754","-25.3636","2018","11","19","-48.8754","-25.3636",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-25 13:53:07-03","UNIVILLE","JOI","9710","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Mancinelli, W.S.","1004","2009","09","20",NA,"Brasil","Rio Cachoeira.","100","100",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI009710",NA,"Mancinelli, W. S.","Paraná","Morretes","-48.834400177002","-25.476900100708","2009","09","20",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"151","2019-10-07 09:20:12-03","UEFS","HUEFS","66813","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata","Lindl.",NA,"Jardim, J.G.","4060","2002","11","15",NA,"Brasil","2,5km da entrada da BA 052 Transoricana.","98","98",NA,"Plantação de cacau.","HUEFS0066813","HUEFS0066813","E.C.Smidt","Bahia","Canavieiras","-38.999167","-15.677222","2002","12",NA,"38W59'57''","15S40'38''",NA,NA,"Lilianae",NA,NA,NA,NA
"152","2019-07-09 12:44:25-03","F","FMNH-SEEDPLANTS","V0450920F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"Ll. Williams","7270","1930","1","10","South America","Peru",NA,NA,NA,NA,NA,"V0450920F","V0450920F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"153","2019-07-09 12:44:23-03","F","FMNH-SEEDPLANTS","V0450927F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"C. Schunke","1130","1930","8",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0450927F","V0450927F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"154","2019-07-09 12:44:29-03","F","FMNH-SEEDPLANTS","V0450933F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Trizeuxis","falcata","Trizeuxis falcata",NA,NA,"O. Kuntze",NA,"1892","4","13","South America","Bolivia",NA,NA,NA,NA,NA,"V0450933F","V0450933F_01",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
