"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"414","2019-06-10 10:11:08-03","FZB-BH","BHZB","5151","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Justo, A.G.",NA,"2004","05","20",NA,"Brasil",NA,NA,"Coord. UTM: 655500/ 8012500. Altitude entre 676m a 1548m.",NA,NA,NA,NA,"Paula Morais de Souza","MG","Fazenda Palheiros","676",NA,"-43.531389","-17.970278","676","Diamantina",NA,NA,"2012","43W 31' 53","17S 58' 13","04","24",NA,NA,NA,NA,NA
"415","2019-06-10 10:11:10-03","FZB-BH","BHZB","8524","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Souza, P.M. et al.","590","2012","03","28",NA,"Brasil",NA,NA,"outro coletor : A.R. Rezende",NA,NA,NA,NA,NA,"MG","Parque Municipal das Mangabeiras, ,Trilha 12 em Direção ao Lago dos Sonhos",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-06-10 10:11:08-03","FZB-BH","BHZB","4808","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Echternacht, L.A.","76","2005","03","09",NA,"Brasil",NA,NA,"Carpoteca 933.",NA,NA,NA,NA,"Carvalho, M.G","MG","FZB/BH",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto","2005",NA,NA,"08",NA,NA,NA,NA,NA,NA
"417","2019-06-10 10:11:08-03","FZB-BH","BHZB","6888","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ordones, J. et al.","1478","2007","12","06",NA,"Brasil",NA,NA,"Nº 71. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C.",NA,NA,NA,NA,"Renato Goldenberg, PR","MG","FZBBH/ Jardim Botânico - Setor Extra",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto","2008",NA,NA,"08","17",NA,NA,NA,NA,NA
"418","2019-06-10 10:11:08-03","FZB-BH","BHZB","1274","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Fernandes, M.G.C. et al.","999","1996","03","21",NA,"Brasil",NA,NA,"Mata. Solo com muita serrapilheira, argiloso, declividade acentuada. Outros coletores: Pôrto de Paula, L.M.; Fernandes, F.M.; Oliveira, A.; Xavier, C.M.; Santos, A.L.M. dos & Bacelar, M.",NA,NA,NA,NA,"Carvalho, M.G. (Por comparação c/ BHZB - 1954)","MG","Horto Florestal do Betânia",NA,NA,"-43.988056","-19.969444",NA,"Belo Horizonte",NA,NA,"2001","43W 59' 17","19S 58' 10","08","01",NA,NA,NA,NA,NA
"419","2019-06-10 10:11:08-03","FZB-BH","BHZB","7249","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Couto, P.A.",NA,"2008","06","20",NA,"Brasil",NA,NA,"Nº 100. Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata.",NA,NA,NA,NA,"R.C.Mota","MG","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha",NA,NA,"-44.04725","-19.85725",NA,"Contagem",NA,NA,"2008","44W 02' 50.1","19S 51' 26.1","08",NA,NA,NA,NA,NA,NA
"420","2019-06-10 10:11:08-03","FZB-BH","BHZB","2920","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Fernandes, M.G.C.",NA,"2001","11","27",NA,"Brasil",NA,NA,"Com duplicata.",NA,NA,NA,NA,NA,"MG","FZBBH/",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-06-10 10:11:08-03","FZB-BH","BHZB","6889","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ordones, J. et al.","1479","2007","12","06",NA,"Brasil",NA,NA,"Nº 81. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C.",NA,NA,NA,NA,"Renato Goldenberg, PR","MG","FZBBH/ Setor Extra",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto","2008",NA,NA,"09","17",NA,NA,NA,NA,NA
"422","2019-06-10 10:11:08-03","FZB-BH","BHZB","1954","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Paiva, D.Q.",NA,"1991","09","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. Goldenberg.","MG","Horto Florestal do Betânia",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto","2001",NA,NA,"06",NA,NA,NA,NA,NA,NA
"423","2019-06-10 10:11:08-03","FZB-BH","BHZB","1992","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Caldeira, F.M.","10","1997","11","14",NA,"Brasil",NA,NA,"Borda de mata mesófila.",NA,NA,NA,NA,"carvalho, M.G.(Por comparação c/ BHZB - 1954)","MG","Horto Florestal do Betânia",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto","2001",NA,NA,"08","01",NA,NA,NA,NA,NA
"424","2019-06-10 10:11:08-03","FZB-BH","BHZB","7697","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Rezende, S.G.","3098","2008","10","20",NA,"Brasil",NA,NA,"BHCB 127690. Doada pela SETE Soluções Consultoria. Lat. 19° 42' 37'' S; Long. 43° 55' 7'' O; 770m. Outro coletor: Siqueira, P.C. Sem duplicata.Estágio Intermediário de Regeneração",NA,NA,NA,NA,NA,"MG","Próximo à Linha Verde.","770",NA,"-43.918611","-19.710278","770","Vespasiano",NA,NA,NA,"43W 55' 7''","19S 42' 37''",NA,NA,NA,NA,NA,NA,NA
"425","2019-06-10 10:11:08-03","FZB-BH","BHZB","7293","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Couto, P.A.",NA,"2008","09","19",NA,"Brasil",NA,NA,"Nº 37. Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata.",NA,NA,NA,NA,"R.C. Mota","MG","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha",NA,NA,"-44.04725","-19.85725",NA,"Contagem",NA,NA,"2009","44W 02' 50.1","19S 51' 26.1","02","13",NA,NA,NA,NA,NA
"426","2019-06-10 10:11:08-03","FZB-BH","BHZB","6903","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ordones, J. et al.","1494","2008","04","23",NA,"Brasil",NA,NA,"Nº 423. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C.",NA,NA,NA,NA,"Renato Goldenberg, PR","MG","FZBBH/ Cerrado",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto","2008",NA,NA,"09","17",NA,NA,NA,NA,NA
"427","2019-06-10 10:11:08-03","FZB-BH","BHZB","1531","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Pôrto de Paula, L.M.",NA,"1996","09","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Carvalho, M.G.(Por comparação c/ BHZB - 1954.)","MG","Horto Florestal do Betânia",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto","1996",NA,NA,"09","11",NA,NA,NA,NA,NA
"428","2019-06-10 10:11:08-03","FZB-BH","BHZB","551","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Fernandes, M.G.C.",NA,"1995","10","16",NA,"Brasil",NA,NA,"Coletada em barranco.",NA,NA,NA,NA,"R. Goldemberg.","MG","Horto Florestal do Betânia",NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto","2001",NA,NA,"06",NA,NA,NA,NA,NA,NA
"429","2021-01-26 13:56:23-03","IMA","MAC","8451","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J.H.Kirkbride Jr.","5464","1983","11","01",NA,"Brasil",NA,NA,"Arbusto ca. de 40cm de alt. Flores brancas.; Cerrado","MAC0008451",NA,NA,"Benth.","C.Munhoz","Distrito Federal","Córrego Bananal, Mata ciliar muito perturbada.",NA,"MAC0008451","-47.916667","-15.966667",NA,"Brasília",NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,NA
"430","2014-09-09 14:08:42-03","UNIVILLE","JOIW","461","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","G.Q.Freire","221","2007","02","01",NA,"Brasil",NA,NA,"Arbusto, h=1,0m. Frutos vermelhos. Madeira coletada da base do perfilho",NA,NA,NA,"Benth.","G.C.T. Ceccantini","MG","Cerrado PRECON","785",NA,"-43.955056","-19.507694","785","Matozinhos",NA,NA,NA,"43º57'18,2'' W","19º30'27,7'' S",NA,NA,NA,NA,NA,NA,NA
"431","2014-12-23 12:40:59-02","UNIVILLE","JOIW","418","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","G.C.T.Ceccantini","3032","2006","12","03",NA,"Brasil",NA,NA,"Arbusto, h= 1,3 m, DB= (menor que) 1 cm. Frutos verdes. Com coleta de madeira",NA,NA,NA,"Benth.","G.C.T. Ceccantini","MG","Fazenda Cauaia - Região de acesso a Mata Seca sobre a Lapa do Santo","644",NA,"-44.015167","-19.477194","644","Matozinhos",NA,NA,NA,"44º00'54,6'' W","19º28'37,9'' S",NA,NA,NA,NA,NA,NA,NA
"432","2021-02-04 10:29:16-03","UFRPE","HST","23142","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","B.T.P.M.Góes; M.L.Fonseca; L.L.Bergamini; L.L.Guimarães","258","2018","10","23",NA,"Brasil",NA,NA,"Arbusto 90 cm altura. Semi-ciófila. Caule com casca lisa, marrom claro. Folhas cartáceas, discolores, face abaxial ferrugínea. Cálice e haste da inflorescência ferrugíneos. Botões florais brancos. Frutos imaturos cor verde.","HST023142",NA,NA,"Benth.","M.L.Fonseca","Goiás","Entorno do PARNA da Chapada dos Veadeiros. Propriedade do Sr. José, estrada de acesso para o interior do Parque.","842",NA,"-46.982222","-13.845278","842","Nova Roma",NA,NA,"2018","46W58'56''","13S50'43''","11","22",NA,NA,NA,NA,NA
"433","2021-02-04 10:29:16-03","UFRPE","HST","23143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","B.T.P.M.Góes; M.L.Fonseca; L.L.Bergamini; L.L.Guimarães","307","2018","10","26",NA,"Brasil",NA,NA,"Arbusto ca. 1,8 m alt. Heliófita. Haste da inflorescência ferrugínea pilosa. Folhas cartáceas, discolores, face abaxial ferrugínea. Cálice verde ferrugíneo. Botões florais e corola brancos. Frutos imaturos verde ferrugíneos. Presença d","HST023143",NA,NA,"Benth.","M.L.Fonseca","Goiás","Entorno do PARNA da Chapada dos Veadeiros. Estrada acessada pela Propriedade do Sr. José.","935",NA,"-46.880298614502","-13.7419004440308","935","Nova Roma","46333","auto","2018",NA,NA,"11","22",NA,NA,NA,NA,NA
"434","2021-03-01 11:49:12-03","UFPE","UFP","35351","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Farias, R; Barboza, MA; Fonseca-Filho, J; Gonçalves, EG","240","1999","01","15",NA,"Brasil",NA,NA,"Arbusto; folha discolor, inferior cinza claro; fruto vermelho vináceo.","UFP035351",NA,NA,"Benth.","Goldemberg, R","Rondônia",NA,NA,NA,"-61.916111","-12.278056",NA,"Alto Alegre",NA,NA,"2010","-61.916111","-12.278056",NA,NA,NA,NA,NA,NA,NA
"435","2021-03-01 11:49:12-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Farias, R; Barboza, MA; Fonseca-Filho, J; Gonçalves, EG","240","1999","01","15",NA,"Brasil",NA,NA,"Arbusto; folha discolor, inferior cinza claro; fruto vermelho vináceo.",NA,NA,NA,"Benth.","Goldemberg, R","Rondônia",NA,NA,NA,"-61.916111","-12.278056",NA,"Alto Alegre",NA,NA,"2010","-61.916111","-12.278056",NA,NA,NA,NA,NA,NA,NA
"436","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. J. Gillespie, V. A. Funk, T. McDowell & S. Tiwari","3071","1990","1","19","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","U. Demerara-Berbice","About 24 km from Ituni along Ituni - Kwakwani road, ±5-8 km along track to farm","30",NA,"-58.1167","5.36667","60",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"437","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. J. Gillespie, V. A. Funk, T. McDowell & S. Tiwari","2979","1990","1","17","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","U. Demerara-Berbice","About 27 km from Ituni along Ituni - Kwakwani road","30",NA,"-58.1167","5.36667","60",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"438","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. J. Gillespie, C. L. Kelloff & S. Tiwari","2501","1989","10","29","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","E. Berbice-Corentyne","Digitima Savanna, Canje River ±20 km S of Mora, 185 km from mouth of Canje","10",NA,"-57.6667","5.55","20",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"439","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","B. Hoffman & R. Jacobs","1214","1992","3","6","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","U. Takutu-U. Essequibo","S Pakaraima Mts, 2 km SW of Tipuru Village near Tipuru River","275",NA,"-59.5833","4.18333","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"440","2020-09-12 05:00:02-03","US","US","2448891","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. A. Steyermark","88710","1961","1","23","South America - Neotropics","Venezuela",NA,NA,NA,"US00651409",NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar","Altiplanicie de Nuria, E of Miamo, between Hato de Nuria and camp","400",NA,"-61.5","7.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"441","2020-09-12 05:00:02-03","US","US","2769045","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin, H. Maxwell & D. C. Wasshausen",NA,"1968","1","21","South America - Neotropics","Brazil",NA,NA,NA,"US01907425",NA,"Myrtales","Benth.",NA,"Goiás","75km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Maranhão","700","US01907425_01 US01907425_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"442","2020-09-12 05:00:02-03","US","US","3392920","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","T. Henkel & M. Chin","5519","1994","7","9","South America - Neotropics","Guyana",NA,NA,NA,"US00636134",NA,"Myrtales","Benth.","Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Potaro-Siparuni","Pakaraima Mts; Upper Ireng R watershed; Kaatnang R, near base of Malakwalai-Tipu","700","US00636134_01","-60.2","4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"443","2020-09-12 05:00:02-03","US","US","3076287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","B. G. Stergios, G. A. Aymard & O. Palacios","3578","1982","5","18","South America - Neotropics","Venezuela",NA,NA,NA,"US00651415",NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar","Tumeremo, Camino Tumremo - Bochinche, entre Puesto (GN) Corumo y Caño Matuco del Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"444","2020-09-12 05:00:02-03","US","US","3230785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","G. Picón Navas, J. Rosales & E. Briceño","1525","1989","5","19","South America - Neotropics","Venezuela",NA,NA,NA,"US00651419",NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar","Mun. Autonomo Piar; camino hacia al NE del Caserío El Plomo","300",NA,"-62.73","6.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"445","2020-09-12 05:00:02-03","US","US","2591409A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin, E. Onishi, S. F. Fonseca, R. Souza, R. R. Santos & et al.",NA,"1970","1","22","South America - Neotropics","Brazil",NA,NA,NA,"US01907427",NA,"Myrtales","Benth.",NA,"Goiás","ca. 24 km NE of Catalão","875","US01907427_01 US01907427_02","-47.9463996887207","-18.1658000946045",NA,"Catalão","94621","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"446","2020-09-12 05:00:02-03","US","US","2966700","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. H. Kirkbride",NA,"1981","10","23","South America - Neotropics","Brazil",NA,NA,NA,"US01907435",NA,"Myrtales","Benth.",NA,"Distrito Federal","Perto de DF","840","US01907435_01 US01907435_02","-47.9","-15.6",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"447","2020-09-12 05:00:02-03","US","US","3673660","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","W. A. Díaz, O. Acosta, J. García & E. Rodriguez","3622","1998","3","9","South America - Neotropics","Venezuela",NA,NA,NA,"US01255510",NA,"Myrtales","Benth.","Goldenberg, R.","Bolivar","Los Calcetones. Via Hato Vijo El Pegòn","120",NA,"-63.67","7.5",NA,"Raul Leoni",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"448","2020-09-12 05:00:02-03","US","US","1796928","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. Cuatrecasas","4760","1938","11","12","South America - Neotropics","Colombia",NA,NA,NA,"US01252514",NA,"Myrtales","Benth.",NA,"Meta","Villa Vicencia, Apiai","500",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"449","2020-09-12 05:00:02-03","US","US","3308833","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. Betancur & J. Porras","1482","1990","1","26","South America - Neotropics","Colombia",NA,NA,NA,"US02940720",NA,"Myrtales","Benth.",NA,"Caquetá","Municipio San Vicente del Caguán: Sabanas del Yarí, Hato El Retorno (Tranquilandia), Vereda Candilejas.","210","US02940720_01","-74.1167","1.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"450","2020-09-12 05:00:02-03","US","US","2988921","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. Pineiro, C. S. Rosário & et al.",NA,"1981","8","8","South America - Neotropics","Brazil",NA,NA,NA,"US01907434",NA,"Myrtales","Benth.",NA,"Pará","Sete Varas airstrip on Rio Curua",NA,"US01907434_01 US01907434_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"451","2020-09-12 05:00:02-03","US","US","2906537","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","J. Ratter, M. Rocha & R. De Castro",NA,"1980","9","22","South America - Neotropics","Brazil",NA,NA,NA,"US01907433",NA,"Myrtales","Benth.",NA,"Tocantins","Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (c. 2 km from Macaúba)",NA,"US01907433_01 US01907433_02","-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"452","2020-09-12 05:00:02-03","US","US","1707300","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","O. Haught","2763","1939","4","13","South America - Neotropics","Colombia",NA,NA,NA,"US02940718",NA,"Myrtales","Benth.",NA,"Meta","Los Llanos. Intendencia El Meta. 20 km. south of Orocue.","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"453","2020-09-12 05:00:02-03","US","US","2849295","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","E. Fuentes","71","1978","5","21","South America - Neotropics","Venezuela",NA,NA,NA,"US00651418",NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","Amazonas","Río Ocamo, entre los Yanomami",NA,"US00651418_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"454","2020-09-12 05:00:02-03","US","US","1777481","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","A. C. Smith","2427","1937","11","9","South America - Neotropics","Guyana",NA,NA,NA,"US00606702",NA,"Myrtales","Benth.",NA,NA,"British Guiana. Basin of Rupununi RiverL Isherton.",NA,"US00606702_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"455","2020-09-12 05:00:02-03","US","US","2456699","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin & T. R. Soderstrom",NA,"1964","10","3","South America - Neotropics","Brazil",NA,NA,NA,"US01907438",NA,"Myrtales","Benth.",NA,"Mato Grosso","ca. 10 km S of Garapú",NA,"US01907438_01 US01907438_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"456","2020-09-12 05:00:02-03","US","US","2591408A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","H. S. Irwin, E. Onishi, S. F. Fonseca, R. Souza, R. R. Santos & et al.",NA,"1970","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US01907429",NA,"Myrtales","Benth.",NA,"Minas Gerais","ca. 2 km N of Paracatú","700","US01907429_01 US01907429_02","-46.874698638916","-17.2222003936768",NA,"Paracatu","72344","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"457","2020-09-12 05:00:02-03","US","US","3362233","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","F. Delascio C. & R. L. Liesner","7070","1978","7",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00651420",NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar","La Peluca, al SO de El Manteco","270",NA,"-62.96","7.23",NA,"Piar",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"458","2020-09-12 05:00:02-03","US","US","1932462","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","V. Assis",NA,"1945","10","25","South America - Neotropics","Brazil",NA,NA,NA,"US01907443",NA,"Myrtales","Benth.",NA,"Minas Gerais","Fazenda da Chicaca","1100","US01907443_01 US01907443_02","-43.8513984680176","-19.7696990966797",NA,"Santa Luzia","19939","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"459","2020-09-12 05:00:02-03","US","US","2953849","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","G. Davidse & A. C. González","19345","1981","11","24","South America - Neotropics","Venezuela",NA,NA,NA,"US02940724",NA,"Myrtales","Benth.",NA,NA,"Anzoátegui: Distrito Bolívar: Rocky mountain savanna, just south of El Zamuro, Fila El Purgatorio, 9 airline km NE of Bergantín.","1100",NA,"-64.28","10.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","3083834","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","F. Oldenburger, R. Norde & J. P. Schulz","571","1968","11","27","South America - Neotropics","Suriname",NA,NA,NA,"US00606700",NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)",NA,"Sipaliwini Savanna, Brazilian frontier","325",NA,"-56.15","2.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","3230048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","L. J. Gillespie, V. A. Funk, T. McDowell & S. Tiwari","3014","1990","1","17","South America - Neotropics","Guyana",NA,NA,NA,"US00606631",NA,"Myrtales","Benth.","Wurdack, J. J., (US), US (UNITED STATES)","U. Demerara-Berbice","About 27 km from Ituni along Ituni - Kwakwani road","30","US00606631_01","-58.1167","5.36667","60",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","2596326","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias",NA,"1969","1","15","South America - Neotropics","Brazil",NA,NA,NA,"US01907437",NA,"Myrtales","Benth.",NA,"Roraima","Dormida, foothills of serra da Lua",NA,"US01907437_01 US01907437_02","-69.18","-2.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
