"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"96","2020-10-01 14:25:52-03","JBB","HEPH","21223","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Salles, AEH","2004","06","20","Salles, AEH; Oliveira, MS; Jesus, FPR de; Carvalho, FJ de; Azevedo, INC de","3424","2004","06","20","Brasil","Minas Gerais","Araponga","Serra do Brigadeiro, Serra do Brigadeiro, próximo a pousada Serra da ág","-42.487861","-20.708389","-42.487861","-20.708389",NA,NA,NA,NA,NA,"Monocotyledon","Asparagales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:44:19-03","UFMG","BHCB","118587","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Carmo, FF","2816","2008","04","01","Brasil","Minas Gerais","Nova Lima","P.E. do Rola Moça/C1","-44.033333","-20.066667","-44.033333","-20.066667","1450","1450","Coletado em capão. Afloramento de canga.",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:44:19-03","UFMG","BHCB","116339","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Carmo, FF","1991","2008","01","17","Brasil","Minas Gerais","Nova Lima","P.E. do Rola Moça/C2","-44.033333","-20.044722","-44.033333","-20.044722","1430","1430","Coletado em fendas e depressões na rocha; afloramento de canga.",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:44:19-03","UFMG","BHCB","179092","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,"2015","11",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2636","2015","10","07","Brasil","Minas Gerais","Itabirito","RPPN Capivari II","-43.663056","-21.6425","-43.663056","-21.6425",NA,NA,"Erva saxícola; bulbos amarelos; botões florais roxos.; Campo Rupestre Quartzítico",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:44:19-03","UFMG","BHCB","116336","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Carmo, FF","994","2007","09","08","Brasil","Minas Gerais","Moeda","Marinho da Serra/C1","-43.938083","-20.348444","-43.938083","-20.348444","1544","1544","Coletado em fendas e depressões na rocha; afloramento de canga.","BHCB001019","BHCB001019","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:44:19-03","UFMG","BHCB","116337","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Carmo, FF; Vasconcelos, MF de","1190","2007","10","11","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela/C1","-43.683111","-20.093806","-43.683111","-20.093806","1624","1624","Coletado em fendas e depressões na rocha; afloramento de canga.",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:44:19-03","UFMG","BHCB","178552","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,"2015","11",NA,"Paiva, JAM; Tomich, S; Nascimento, L","551","2015","08","13","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611","-43.436667","-20.153611",NA,NA,"Erva rupícola; botões florais brancos e roxos.; Campo Rupestre Quartzítico",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:44:19-03","UFMG","BHCB","178810","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,"2015","11",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","809","2015","09","24","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222","-43.605","-20.197222",NA,NA,"Prensado em álcool; Erva rupícola; flores rosas com labelo branco e roxo; coluna branca.; Campo Rupestre Quartzítico",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:44:19-03","UFMG","BHCB","178964","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,"2015","11",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","963","2015","09","30","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222","-43.605","-20.197222",NA,NA,"Prensada em álcool; Erva rupícola; flores com pétalas roxas,labelo com estrias roxas e brancas e centro amarelo e coluna branca.; Campo Rupestre Quartzítico",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:44:19-03","UFMG","BHCB","179062","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,"2015","11",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2606","2015","09","25","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222","-43.605","-20.197222",NA,NA,"Prensado em álcool; Erva rupícola; bulbos amarelos; pétalas laranjas; labelo com estrias vemelhas.; Campo Rupestre Quartzítico",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:44:19-03","UFMG","BHCB","82150","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Mota, RC da; Viana, PL","2015","2002","11","08","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.574528","-19.103417","-43.574528","-19.103417",NA,NA,"Planta coletada em campo rupestre; erva rupestre; labelo vinho-escuro, pétalas laterais e sépalas vinho-claras; flores com aroma adocicado.",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:44:19-03","UFMG","BHCB","26073","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Teixeira, WA","s.n.","1994","09","13","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"Campo rupestre, herbáceo/rupícola. Coletada sobre afloramentos de hematita, MBR. Flores predominantemente roxeadas em várias tonalidades.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:44:19-03","UFMG","BHCB","11813","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Reis, CC; et al.","37","1987","10","10","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Campo rupestre, herbáceo. 1ª estação de coleta. Pétalo branco, sépalo marrom, calosidade amarela e labelo estriado de roxo. Inflorescência na base do pseudobulbo.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:44:19-03","UFMG","BHCB","49232","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","1999","08","16","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,"1750","1750","Campo rupestre, rupícola.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:44:19-03","UFMG","BHCB","67065","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Mota, RC da","867","2000","08","19","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Planta coletada em campo rupestre; erva; flores vináceas.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:44:19-03","UFMG","BHCB","92278","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Mota, RC da","2399","2004","09","15","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Planta coletada em campo rupestre; rupestre; sépalas cremes com sopros vináceos, pétalas brancas; labelo amarelado com guias e região apical vináceos, calosidade amarela.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:44:19-03","UFMG","BHCB","28333","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb",NA,NA,NA,NA,"Tameirão Neto, E; et al.","s.n.","1990","09","11","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Campo rupestre; herbáceo; rupícola.",NA,NA,"Monocotyledon",NA,"Southern America",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"113","2021-02-11 17:20:53-03","UFPR","UPCB","63243","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Baptista, D.H.","2006","10","06","Bonnet, A.","93074","2006","09","12","Brasil","Paraná","Ponta Grossa","Epífita. Floresta Ombrófila Mista.","-50.1618995666504","-25.0949993133545",NA,NA,"930","930","Floresta em cânion do rio Tibagi..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:20:53-03","UFPR","UPCB","49378","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Kersten, R.","2007","10","30","Dala Rosa, S.","41","2000","10","10","Brasil","Paraná","Morretes","Parque Estadual do Parque do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Pétalas brancas e vinosas, labelo rajado de branco e vinho, floresta ombrófila densa altomontana..",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:20:53-03","UFPR","UPCB","44960","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Barros, F. de","2001","12",NA,"Kaehler, M.","37","1997","10","11","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita, pétalas lilases, labelo lilás com guias de néctar vinosas. Coletada em floresta ombrófila densa altomontana..",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:20:53-03","UFPR","UPCB","72449","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Mancinelli, W.S.","2010","12","03","Mancinelli, W.S.","1361","2010","12","03","Brasil","Santa Catarina","Garuva","Serra Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,"1000","1000","Epífita, flores amarelas, ocorrente em Mata Nebular..",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:20:53-03","UFPR","UPCB","56091","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Reginato, M.","2005","01","01","Reginato, M.","609","2005","10","09","Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho","-48.983333","-25.483333","-48.983333","-25.483333","1100","1100","Epífita 0,5m, flor rosa com branco. FOM/FODM..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:20:53-03","UFPR","UPCB","65490","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Meyer, F.S.","2008","11",NA,"Meyer, F.S.","820","2008","11","08","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"Epífita a ca de 3 m do solo, sob caule de arvoreta no sub-bosque da floresta (região de Floresta Ombrófila Densa Montana)..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:20:53-03","UFPR","UPCB","67278","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Mancinelli, W.S.","2009","09","23","Brotto, M.L.","207","2008","10","14","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Rochedinho.","-48","-25","-48","-25","600","600","Erva epífita, flores com labelo rosa-roxo. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:20:53-03","UFPR","UPCB","55379","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Kersten, R.",NA,NA,NA,"Kersten, R.","705","2003","10","30","Brasil","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita ca. 8m do solo. Transição floresta ombrófila mista/floresta ombrófila densa..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"121","2021-02-11 17:20:53-03","UFPR","UPCB","72399","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Mancinelli, W.S.","2010","11","07","Mancinelli, W.S.","1350","2010","11","07","Brasil","Santa Catarina","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","Epífita, ocorrente em Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:20:53-03","UFPR","UPCB","50447","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Ribas, O.S.","2004","01","01","Stange, E.J.","66","2004","10","17","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Pétalas brancas, sobre o solo. Refúgio vegetacional..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"123","2021-02-11 17:20:53-03","UFPR","UPCB","50029","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Giongo, C.","1998","10",NA,"Giongo, C.","66","1998","10","11","Brasil","Paraná","Morretes","Parque Estadual do Parque do Marumbi, trilha do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita de flores brancas, levemente rosa, coluna branca, labelo com listras vinosas na parte interna. Alt.: 900m s.n.m...",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"124","2021-02-11 17:20:53-03","UFPR","UPCB","49347","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Giongo, C.","1999","11",NA,"Kaehler, M.","102","1999","11","06","Brasil","Paraná","Morretes","Parque Estadual do Parque do Marumbi, trilha do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita em local sombreado, pétalas brancas, labelo branco com listras vinho e borda vinho. Alt.: 900m s.n.m..",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:20:53-03","UFPR","UPCB","17261","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Hatschbach, G.","1989","10",NA,"Cervi, A.C.","2864","1989","10","18","Brasil","Paraná","Ponta Grossa","Parque Vila Velha, Fortaleza","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Rupícola, pétalas lilases..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:20:53-03","UFPR","UPCB","44530","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.F.","Santos, E.P.","2015","11",NA,"Santos, E.P.","1065","2001","10","10","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"850","850","Epífita, flor amarela com manchas marrom. Interior de Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:20:53-03","UFPR","UPCB","35529","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Richb.f.","Barros, F. de","2000","08","10","Santos, E.P.","605","1998","11","13","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Erva rupícola de ± 15 cm, flor vinácea com listras escuras. Campo rupestre, 1280 m de altitude..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","2813898","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb. f.","Pabst",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20070","1968","10","13","Brazil","Paraná",NA,"Fda Cajuru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2009-07-17 17:34:00-03","MO","MOBOT","2814664","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb. f.","R. Dusen",NA,NA,NA,"Per Dusén","Dusén 16084","1914","12","10","Brazil","Paraná",NA,"Serra de Mar Volta Graudein silva pn' maeas as traacosart.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-06-15 15:31:06-03","UNESP-RC","HRCB","70649","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Marcusso, G. M.",NA,NA,NA,"Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,"-23.233333","45º01O","23°14'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-10-09 16:31:58-03","UFLA","ESAL","24158","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Massensini Jr.; A.","2016","08","22","Mansanares, ME; Campos, CCF; Domingos, DQ","1912","2010","10","15","Brasil","Minas Gerais","Carrancas","Chapada das Perdizes, Ponto 5 - estrada acima do Complexo da Zilda","-44.643889","-21.5775","-44.643889","-21.5775",NA,NA,"Projeto CSBC; Sépalas e pétalas verdes, labelo com guias de néctar vináceo, polínea amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-07 11:44:46-03","FUVATES","HVAT","833","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","E. Freitas","2002","02","20","?","s.n.","2001","10","17","Brasil","Rio Grande do Sul","Tabaí",NA,"-51.682222","-29.643056","-51º40'56''W","-29º38'35''S",NA,NA,"Exemplar apreendido pelo DEFAP em 10/10/2001","HVAT00000833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-12-09 17:30:34-03","UFPR","EFC","17566","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Völtz, R.R.","2018","11","12","Völtz, R.R.","1946","2018","11","03","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.2927","-25.1591","-48.2927","-25.1591","320","320","Erva epífita; sépalas e pétalas rosadas com ápice alvo, labelo rosado com listras marrons, e uma mancha amarela na parte superior; interior de Floresta Ombrófila Densa Submontana de topo de morro.","EFC017566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-12-09 17:30:34-03","UFPR","EFC","8989","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Mancinelli, W.S.","2010","07","01","Ziller, S.R.; Maschio, W.","1936","1999","10","20","Brasil","Paraná","Ponta Grossa","Capela Nossa Senhora das Pedras, Faz.das Almas","-49.8294","-25.3023","-49.8294","-25.3023",NA,NA,"Herbácea rupestre rara, em afloramentos de arenito. Flores alvas com amarelo e rosa.","EFC008989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-12-09 17:30:34-03","UFPR","EFC","9203","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Mancinelli, W.S.","2010","07","01","Ziller, S.R.; Maschio, W.","1972","1999","10","10","Brasil","Paraná","Ponta Grossa","Nascente do Rio Tibagi","-49.8637","-25.2682","-49.8637","-25.2682",NA,NA,"Epífita em capão com araucária, ocasional. Flores rosa com branco, roxo e amarelo.","EFC009203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-12-09 17:30:34-03","UFPR","EFC","16730","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Engels, M.E.","2009","09",NA,"Engels, M.E.","115","2009","09","16","Brasil","Paraná","Carambeí","Rio São João","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Rupícola, corola branca-rósea, labelo amarelo-marrom","EFC016730",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-12-09 17:30:34-03","UFPR","EFC","11170","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Kersten, R.","2012","06","19","Kersten, R.","958","2004","09","20","Brasil","Paraná","Pinhais","Haras Santo Antônio","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"Epífita em transição Araucária/Atlântica, 1000m s.n.m.","EFC011170",NA,NA,NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA
"138","2014-04-04 18:28:04-03","PNFM","IRAI","2113","S","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Cordeiro, J.","2011","01","01","Ristow, R.","606","2010","04","21","Brasil","Paraná","Campo Largo","Setor 1, Cristo, São Luiz do Purunã","-49.645833","-25.4675","-49.645833","-25.4675",NA,NA,"Herbácea, rupícola, 20 cm, fruto","IRAI00002113",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-25 13:53:02-03","UNIVILLE","JOI","16932","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","MANCINELLI, W.S.","2017","11","06","BILK, K.D.; MANCINELLI, W. S.","377","2016","11","06","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.120833","-26.178611","49º7'15''W","26º10'43''S","750","750","epífita","JOI016932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-25 13:53:02-03","UNIVILLE","JOI","16935","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","MANCINELLI, W.S.","2016","01","23","BILK, K.D.; CRUZ DE LIMA; A.R.; MANCINELLI, W.S.; PAGANI, A.; SCHEGUSCHEWSKY, V.","139","2016","01","23","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.9825","-26.141389","48º58'57''W","26º8'29''S","215","215","epífita","JOI016935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-25 13:53:02-03","UNIVILLE","JOI","14988","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Mancinelli, W. S.","2006","10","15","Mancinelli, W.S.","714","2006","09","04","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITO: Epífita","JOI014988",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-25 13:53:02-03","UNIVILLE","JOI","9026","PreservedSpecimen","Plantae","Orchidaceae","Bifrenaria","harrisoniae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","Meyer, F.S.","2008","11","08","Meyer, F.S.","820","2008","11","08","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: sub bosque da floresta; HABITO: epífita sob caule de arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI009026",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
