"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","individualCount","relatedCatalogItem","previousCatalogNumber"
"51","2020-09-29 14:53:06-03","UFPR","UPCB","57766","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Labiak, P.H.","4055","2007","07","12",NA,"Brasil","Espírito Santo","BLOQUEADO","760","760",NA,"Terresre em local alterado. Mata Atlântica de encosta..",NA,NA,"Santa Teresa",NA,NA,"Labiak, P.H. & Matos, F.B.",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"52","2020-09-29 14:53:06-03","UFPR","UPCB","57831","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Labiak, P.H.","4014","2007","07","11",NA,"Brasil","Espírito Santo","BLOQUEADO","600","600",NA,"Terrestre ao lado da trilha. Floresta de Encosta, próximo ao rio Timbuí..","UPCB0000754","UPCB0000754","Santa Teresa",NA,NA,"Ferreira, J.L.",NA,NA,NA,"2008","04","23","9999","9999",NA,NA,NA,NA
"53","2020-09-29 14:53:06-03","UFPR","UPCB","69024","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Matos, F.B.","1017","2006","02","16",NA,"Brasil","Bahia","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","1000","1000",NA,"Terrestre associada à vegetação herbáceo-arbustiva no topo do morro. Floresta Ombrófila Densa Montana.",NA,NA,"Arataca","-39.341667","-15.173611","Mickel, J.T.",NA,NA,NA,"2008","05",NA,"-39.341667","-15.173611",NA,NA,NA,NA
"54","2020-09-29 14:53:06-03","UFPR","UPCB","69148","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Labiak, P.H.","3654","2006","08","06",NA,"Brasil","Bahia","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 Km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.",NA,NA,NA,"Rupícola, próximo ao cume, em local exposto ao sol. Floresta Ombrófila Densa Montana..","UPCB0000751","UPCB0000751","Arataca","-39.341667","-15.173611","Matos, F.B.",NA,NA,NA,"2008","08",NA,"-39.341667","-15.173611",NA,NA,NA,NA
"55","2020-09-29 14:53:06-03","UFPR","UPCB","69240","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Amorim, A.M.","5317","2005","10","12",NA,"Brasil","Bahia","Serra do Peito-de-Moça, complexo Serra das Lontras. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso ao Peito-de-Moça, após residência do Senhor Mormaço",NA,NA,NA,"Terrestre, heliófila. Crescendo entre as fendas das rochas no cume da serra.  .","UPCB0000755","UPCB0000755","Arataca","-39.341667","-15.173611","Mickel, J.T.",NA,NA,NA,"2008","05",NA,"-39.341667","-15.173611",NA,NA,NA,NA
"56","2021-02-11 17:21:44-03","UFPR","UPCB","94078","PreservedSpecimen","Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis vilosa",NA,"Melo-Silva, R. | Forzza, R. C. | Temponi, L. G. | Calió, M. F. A.","2652","2004","06","18",NA,"Brasil","Rio de Janeiro","Pedra Dubois. Trilha para o alto da pedra, após a mata de encosta.","1050","1050",NA,"Area aberta, com Lycopodiela e Anemia (Pteridophyta) em solo brejoso. GrANDE População entre licopódios. Heliófila. Folhas verde claras.","UPCB0041928","UPCB0041928","Santa Maria Madalena","-42.0080986022949","-21.9552993774414","Jascone, C. E.",NA,"30526","auto",NA,NA,NA,NA,NA,"vilosa",NA,NA,NA
"57","2020-11-10 04:40:00-03","MO","MOBOT","100931145","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Pedro L. R. de Moraes|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Moraes 4738","2015","1","29","South America","Brazil","Espírito Santo","Pedra da Colina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alan R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","3275181","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","BRADE","BRADE 18210","1946","5","14","South America","Brazil","Espírito Santo","Alto Einoeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-07-28 04:12:00-03","MO","MOBOT","3275570","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","H.Q.B. Fernandes|Ariane L. Peixoto|H. van der Werff","Fernandes 3068","1990","11","12","South America","Brazil","Espírito Santo","Mun. Santa Teresa, Valsugana Velha, Estação Biológica de Santa Lúcia.","550.00000000","800.00000000",NA,NA,NA,NA,NA,"-40.5333333","-19.9666667","J. Mickel (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"60","2020-11-10 04:40:00-03","MO","MOBOT","100931144","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4782","2015","2","15","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Guaratinga","-39.7827987670898","-16.5839004516602","Alan R. Smith",NA,"55290","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"61","2020-11-10 04:40:00-03","MO","MOBOT","100931147","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Pedro L. R. de Moraes|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Moraes 4713","2015","1","27","South America","Brazil","Espírito Santo","Reserva Biológica de Santa Lúcia.",NA,NA,NA,NA,NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","Alan R. Smith",NA,"23813","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"62","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","51342",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","I.V. Damaceno","108","2012","09","08",NA,"Brasil","Espírito Santo","Patrimônio do Dois, Córrego do Sol Nascente, Sítio Renascer, Proprietário: Luiz Antônio Barbosa, a 11 km da sede do município",NA,NA,NA,NA,"MBML051342","MBML051342","Ecoporanga","-40.8306007385254","-18.3733005523682","N.T.L. Pena/25-01-2018",NA,"46687","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","47028",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","cf. organensis","Anemia cf. organensis","Ros.","A. P. Fontana; K.A. Brahim & L.C. Bissoli","3483","2007","06","06",NA,"Brasil","Espírito Santo","Serra do Caparaó, beira da estrada.","846","846",NA,"Rupícola no sol. Fértil. Projeto CORES - Conservação das Orquídeas em risco de extinção.","MBML047028","MBML047028","Itaguaçu","-40.941667","-19.740833","P. Labiak/2007",NA,NA,NA,NA,NA,NA,"40W56'30","19S44'27",NA,NA,NA,NA
"64","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31378",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","P. Labiak; et al","4121","2007","07","13",NA,"Brasil","Espírito Santo","Alto Misterioso",NA,NA,NA,NA,"MBML031378","MBML031378","São Roque do Canaã","-40.775","-19.797222","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,NA,NA,"40W46'30","19S47'50",NA,NA,NA,NA
"65","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","16242",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","L. Kollmann; et al","5563","2002","02","19",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,"Capoeirão. Terrestre na meia sombra.","MBML016242","MBML016242","Santa Teresa","-40.553056","-19.9075","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"66","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","17093",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","R.R. Vervloet; et al","655","2002","08","01",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,"Terrestre, topo de morro, folhas com 40cm de comprimento, local seco.","MBML017093","MBML017093","Santa Teresa","-40.553056","-19.9075","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"67","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","17331",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","R.R. Vervloet; et al","917","2002","09","16",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,NA,"Terrestre, local aberto, dossel 6m.","MBML017331","MBML017331","Santa Teresa","-40.530278","-19.971389","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"68","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","17785",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","G. M. F. V. Aquije","148","1993","08","19",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,NA,"Terrestre, as margens do rio.","MBML017785","MBML017785","Santa Teresa","-40.530278","-19.971389","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"69","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","17788",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","G. M. F. V. Aquije","148","1993","08","19",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,NA,"Terrestre, as margens do rio.","MBML017788","MBML017788","Santa Teresa","-40.530278","-19.971389","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"70","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","23602",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","L. Kollmann; et al","7536","2005","03","22",NA,"Brasil","Espírito Santo","Penha",NA,NA,NA,"Erva 1,2m na sombra.","MBML023602","MBML023602","Santa Teresa","-40.552778","-19.953333","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W33'10","19S57'12",NA,NA,NA,NA
"71","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","23871",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","L. Kollmann; et al","7130","2004","10","24",NA,"Brasil","Espírito Santo","Misterioso, Pedra dos Três Carneiros",NA,NA,NA,"Terrestre na sombra.","MBML023871","MBML023871","São Roque do Canaã","-40.739444","-19.760833","M. Guerra Santos/21-XI-2007",NA,NA,NA,NA,NA,NA,"40W44'22","19S45'39",NA,NA,NA,NA
"72","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","24324",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","A. P. Fontana; et al","1153","2005","03","15",NA,"Brasil","Espírito Santo","Luxemburgo, Pedra Preta",NA,NA,NA,"Rupestre, fértil.","MBML024324","MBML024324","Santa Leopoldina","-40.614444","-20.173056","C. E. Jascone/19-III-2007",NA,NA,NA,NA,NA,NA,"40W36'52","20S10'23",NA,NA,NA,NA
"73","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","24401",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","A. P. Fontana; et al","1258","2005","04","05",NA,"Brasil","Espírito Santo","Santo Antônio",NA,NA,NA,"Rupestre, heliófila, fértil.","MBML024401","MBML024401","Santa Teresa","-40.589167","-19.922222","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA
"74","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","25898",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","L. Kollmann; et al","7620","2005","04","05",NA,"Brasil","Espírito Santo","Santo Antônio",NA,NA,NA,"Rupestre na meia sombra.","MBML025898","MBML025898","Santa Teresa","-40.589167","-19.922222","P. Labiak/10-07-2007",NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA
"75","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","26632",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","C. M. Mynssen; et al","644","2004","08","24",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,NA,"Rupícola, heliófila, às margens da trilha, ca. 650m alt.","MBML026632","MBML026632","Santa Teresa","-40.530278","-19.971389","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"76","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","30563",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2782","2007","07","04",NA,"Brasil","Espírito Santo","Santa Luzia, Prop. Ciro Ferreira","170","170",NA,"Terrestre, soros verde. Afloramento.","MBML030563","MBML030563","Águia Branca","-40.665556","-18.978056","M. Guerra Santos/21-XI-2007",NA,NA,NA,NA,NA,NA,"40W39'56","18S58'41",NA,NA,NA,NA
"77","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31018",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","R.R. Vervloet; V. Demuner, E. Bausen","3119","2007","08","02",NA,"Brasil","Espírito Santo","Santa Luzia. Firmino","350","350",NA,"Terrestre, soros de cor verde e marrons.","MBML031018","MBML031018","Governador Lindenberg","-40.463333","-19.275833","M. Guerra Santos/21-XI-2007",NA,NA,NA,NA,NA,NA,"40W27'48","19S16'33",NA,NA,NA,NA
"78","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31361",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","P. Labiak; et al","4055","2007","07","12",NA,"Brasil","Espírito Santo","Alto de Santo Antônio, terreno do Boza",NA,NA,NA,NA,"MBML031361","MBML031361","Santa Teresa","-40.591667","-19.909167","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,NA,NA,"40W35'30","19S54'33",NA,NA,NA,NA
"79","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31383",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","P. Labiak; et al","4104","2007","07","13",NA,"Brasil","Espírito Santo","Alto Misterioso",NA,NA,NA,NA,"MBML031383","MBML031383","São Roque do Canaã","-40.775","-19.797222","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,NA,NA,"40W46'30","19S47'50",NA,NA,NA,NA
"80","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31387",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","P. Labiak; et al","4173","2007","07","17",NA,"Brasil","Espírito Santo","Morro do Caparaó",NA,NA,NA,NA,"MBML031387","MBML031387","Itaguaçu","-40.981111","-19.741389","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,NA,NA,"40W58'52","19S44'29",NA,NA,NA,NA
"81","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31564",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","P. Labiak; et al","4176","2007","07","17",NA,"Brasil","Espírito Santo","Morro do Caparaó",NA,NA,NA,NA,"MBML031564","MBML031564","Itaguaçu","-40.981111","-19.741389","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,NA,NA,"40W58'52","19S44'29",NA,NA,NA,NA
"82","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","31566",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","P. Labiak; et al","4036","2007","07","11",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"MBML031566","MBML031566","Santa Teresa","-40.530278","-19.971389","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"83","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","33989",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","P. Labiak; et al","4544","2008","02","12",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,NA,NA,"Rupicola, em local ensolarado. Material prensado em álcool.","MBML033989","MBML033989","Castelo","-41.083611","-20.516111","N.T.L. Pena/25-09-2018",NA,NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA
"84","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","34162",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","C. Esgario; et al","135","2007","03","20",NA,"Brasil","Espírito Santo","Alto Misterioso",NA,NA,NA,"Herbácea 40cm, heliófila, fértil, esporófito verde, folhas verdes com pêlos.","MBML034162","MBML034162","São Roque do Canaã","-40.775","-19.797222",NA,NA,NA,NA,NA,NA,NA,"40W46'30","19S47'50",NA,NA,NA,NA
"85","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","34424",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","A. P. Fontana; et al","4872","2008","02","19",NA,"Brasil","Espírito Santo","Serra de Baixo, Pedra do Elefante",NA,NA,NA,NA,"MBML034424","MBML034424","Nova Venécia","-40.4625","-18.766944","N.T.L. Pena/03-06-2016",NA,NA,NA,NA,NA,NA,"40W27'45","18S46'1",NA,NA,NA,NA
"86","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","34983",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","R. Goldenberg; et al","1148","2008","05","10",NA,"Brasil","Espírito Santo","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,NA,NA,"MBML034983","MBML034983","Nova Venécia","-40.457778","-18.766944","N.T.L. Pena/03-06-2016",NA,NA,NA,NA,NA,NA,"40W27'28","18S46'1",NA,NA,NA,NA
"87","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","37488",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","5110","2009","01","14",NA,"Brasil","Espírito Santo","APA da Pedra do Elefante. Afloramento rochoso à direita na subida para a Pedra do Elefante. Afloramento rochoso.","300","300",NA,"Rupícola em local exposto ao sol","MBML037488","MBML037488","Nova Venécia","-40.4475","-18.770278","N.T.L. Pena/03-06-2016",NA,NA,NA,NA,NA,NA,"40W26'51","18S46'13",NA,NA,NA,NA
"88","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","44839",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","A. M. Assis; M. D. S. Demuner & M. B. Redighieri","2491","2010","04","26",NA,"Brasil","Espírito Santo","APA Pedra do Elefante","630","630",NA,"Rupícola, soros verdes","MBML044839","MBML044839","Nova Venécia","-40.457611","-18.767","N.T.L. Pena/03-06-2016",NA,NA,NA,NA,NA,NA,"40W27'27,4","18S46'1,2",NA,NA,NA,NA
"89","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","50588",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","L. Kollmann; C. N. Fraga, R.Goldenberg, L. e D. Goldenberg","13175","2016","07","14",NA,"Brasil","Espírito Santo","Garrafão, Pedra do Garrafão",NA,NA,NA,"Erva ao sol","MBML050588",NA,"Santa Maria de Jetibá","-40.919722","-20.1775","N.T.L. Pena/25-01-2018",NA,NA,NA,NA,NA,NA,"40W55'11","20S10'39",NA,NA,NA,NA
"90","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","51080",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","A. P. Fontana; C.P. Esgario","2142","2006","05","22",NA,"Brasil","Espírito Santo","Misterioso, Pedra dos Três Carneiros. Inselbergue.","600","600",NA,"Erva rupícola no sol. Fértil.","MBML051080","MBML051080","São Roque do Canaã","-40.756389","-19.768056","N.T.L. Pena/25-01-2018",NA,NA,NA,NA,NA,NA,"40W45'23","19S46'5",NA,NA,NA,NA
"91","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","6087",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","H. Q. Boudet Fernandes; et al","3068","1990","11","12",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,NA,"Sobre afloramento de rocha, trilha entre a entrada e a pinguela. Margem direita do rio.","MBML006087","MBML006087","Santa Teresa","-40.530278","-19.971389","A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"92","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","24177",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","L. Kollmann; et al","7745","2005","05","06",NA,"Brasil","Espírito Santo","Lombardia",NA,NA,NA,"Erva 40cm no sol.","MBML024177","MBML024177","Ibiraçu","-40.369701385498","-19.8318996429443","M. Guerra Santos/21-XI-2007",NA,"13709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","17790",NA,"Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Ros.","G. M. F. V. Aquije; et al","198","1993","09","28",NA,"Brasil","Espírito Santo","Estrada do Espírito Santo",NA,NA,NA,"Rupícola.","MBML017790","MBML017790","Santa Teresa","-40.6002998352051","-19.9356002807617","A. Salino/XI-2006",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2017-04-12 15:43:07-03","F","FMNH-PTERIDOPHYTES","C0641678F","PreservedSpecimen","Plantae","Pteridophyta","Schizaeales","Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","A. C. Brade","56917","1946","5","14","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"C0641678F","C0641678F_01",NA,"-40.75","-20",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2018-10-29 11:58:59-03","F","FMNH-PTERIDOPHYTES","C0671348F","PreservedSpecimen","Plantae","Pteridophyta","Schizaeales","Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","A. C. Brade","18210","1946","5","14","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"C0671348F","C0671348F_01",NA,"-42.5","-22","J. T. Mickel","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-25 10:13:30-03","CVRD","CVRD","11831","PreservedSpecimen","Plantae","Pteridophyta",NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Paciencia, M.B.","2425","2006","04","10","América do Sul","BRASIL","ES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,NA,"erva terrícola, borda da mata <ll>dwc_commonname:</ll> Samambaia ferrugem","CVRD011831",NA,"Linhares","-40.0722007751465","-19.3910999298096","Paciencia, M.",NA,"48094","auto","2006","04","13",NA,NA,NA,NA,NA,NA
"97","2021-02-25 10:13:30-03","CVRD","CVRD","11823","PreservedSpecimen","Plantae","Pteridophyta",NA,"Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","Paciencia, M.B.","2367","2006","04","07","América do Sul","BRASIL","ES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,NA,"erva terrícola, borda de mata; esporângios imaturos verdes, maduros castanhos <ll>dwc_commonname:</ll> Samambaia ferrugem","CVRD011823",NA,"Linhares","-40.0722007751465","-19.3910999298096","Paciencia, M.",NA,"48094","auto","2006","04","13",NA,NA,NA,NA,NA,NA
"98","2021-03-01 11:52:11-03","UFPE","UFP","40832","PreservedSpecimen","Plantae",NA,NA,"Schizaeaceae","Anemia","organensis","Anemia organensis","Rosenst.","Hatscbach, G; Hatscbach, M; Ribas, OS; Carneiro, J","75190","2003","06","11",NA,"Brasil","Bahia",NA,NA,NA,NA,"Paredão Rochoso e Úmido, próximo ao alto do morro.; Paredão Rochoso e Úmido, próximo ao alto do morro.","UFP040832",NA,"Porto Seguro","-39.0647010803223","-16.4496994018555","Smith, AR",NA,"68835","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","683990","PreservedSpecimen","Plantae",NA,"Schizaeales","Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","J. Ball","s.n.","1890","7","10","South America","Brazil",NA,"Australi-americanum, umbrosis Brasilæ prope Petropolis","2000","3000",NA,NA,"US01427742","US01427742_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2948654","PreservedSpecimen","Plantae",NA,"Schizaeales","Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","A. C. Brade","18210","1946","5","14","South America - Neotropics","Brazil","Espírito Santo","Alto Limoliro [interpreted]",NA,NA,NA,NA,"US01427740","US01427740_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","763052","PreservedSpecimen","Plantae",NA,"Schizaeales","Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","J. N. Rose & P. G. Russell","20800","1915","8","12","South America - Neotropics","Brazil","Rio de Janeiro","Organ Mountains","1000","1500",NA,NA,"US01427741","US01427741_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","2687303","PreservedSpecimen","Plantae",NA,"Schizaeales","Anemiaceae","Anemia","organensis","Anemia organensis","Rosenst.","G. Eiten & L. T. Eiten","7302","1966","7","23","South America - Neotropics","Brazil","Rio de Janeiro","Município de Resende: Itatiáia Mational Park, At creek, ''Rio Campo Belo'', near ''Lago Azul''","820",NA,NA,NA,"US01427739","US01427739_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
