"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"95","2019-08-20 10:24:35-03","UNICAMP","UEC","147782","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung-Mendaçolli, SL","Campos, MCR; Belinello, R","926","2006","07","17",NA,"Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,"indivíduo E1237, altura 8m","UEC108962",NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-20 10:24:35-03","UNICAMP","UEC","150189","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Bertoncello, R","Bertoncello, R; Pansonato, M","781","2007","02","27",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Morro do Cuscuzeiro","-44.791389","-23.296111",NA,NA,"UEC108979","UEC108979","820","820",NA,NA,NA,NA,"-44.791389","-23.296111",NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:39:34-03","UNICAMP","UEC","116476","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Stella, A","Oliveira, AA; Baptista, VR; Foster, W; Ferreira, L; Cielo-Filho, R; Zidko, A; et al.","3656","2000","04","23",NA,"Brazil","Alagoas","São Sebastião","Praia da Baleia.","-36.55419921875","-9.93360996246338",NA,"Árvore ca. 2m de alt, frutos imaturos verdes. Interior da mata.; Antiga Rio-Santos, Remanescente margeando loteamentos. Floresta de Restinga - Caixetal, com pertubação.","UEC108976","UEC108976",NA,NA,NA,"2000",NA,NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA
"98","2021-03-01 16:39:34-03","UNICAMP","UEC","13835","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Rosa, NA","Rosa, NA; Nascimento, OC","2571","1978","07","11",NA,"Brazil","Maranhão","São Luis","Margem direita da BR 135, lugarejo Tíbiri. Capoeira de terra firme. Solo argilo-granulado.","-44.3027992248535","-2.52972006797791",NA,"Arbusto de 3m, flores com o cálice verde, petalas brancas.","UEC108978","UEC108978",NA,NA,NA,NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA
"99","2021-03-01 16:39:34-03","UNICAMP","UEC","133359","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung-Mendaçolli, SL","Urbanetz, C","371","2004","03","17",NA,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Divisa.","-47.9199981689453","-25.0100002288818",NA,"Arvoreta 3m.","UEC108965","UEC108965",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"100","2021-03-01 16:39:34-03","UNICAMP","UEC","149414","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung-Mendaçolli, SL","Urbanetz, C","371","2004","03","17",NA,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Divisa.","-47.9199981689453","-25.0100002288818",NA,"Arvoreta 3m.","UEC108964","UEC108964",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"101","2021-03-01 16:39:34-03","UNICAMP","UEC","50260","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Leitão Filho, HF; Pagano, SN","20804","1988","10","04",NA,"Brazil","São Paulo","Cubatão","Mata preservada do Vale do Rio Pilões.","-46.4199981689453","-23.8899993896484",NA,"Arbusto até 4m, floresbrancas.","UEC108974","UEC108974",NA,NA,NA,"1999",NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"102","2021-03-01 16:39:34-03","UNICAMP","UEC","37843","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Rodrigues, RR; Figueiredo, N","15667","1982","09","11",NA,"Brazil","São Paulo","Peruíbe","Estação Ecológica de Juréia, mun. de Peruibe.","-46.9900016784668","-24.3199996948242",NA,"Árvore com 3m de alt, frutos verdes.","UEC108973","UEC108973",NA,NA,NA,"1999",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"103","2021-03-01 16:39:34-03","UNICAMP","UEC","37842","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Rodrigues, RR; Figueiredo, N","15679","1982","11","17",NA,"Brazil","São Paulo","Peruíbe","Estação Ecológica de Juréia, mun. de Peruibe.","-46.9900016784668","-24.3199996948242",NA,"Arvoreta de 2,5 m de alt, botões verdes.","UEC108970","UEC108970",NA,NA,NA,"1999",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"104","2021-03-01 16:39:34-03","UNICAMP","UEC","87629","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Kuhlmann, M","2806","1996","02","23",NA,"Brazil","São Paulo","São Paulo","Jardim Botânico,","-46.6300010681152","-23.5400009155273",NA,"Amostra de madeira nº 121. Em flor.","UEC108977","UEC108977",NA,NA,NA,"1999",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"105","2021-03-01 16:39:34-03","UNICAMP","UEC","112701","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Garcia, FCP","305","1988","12","04",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,"Árvore, 8 m de alt. Botões Verdes.","UEC108966","UEC108966",NA,NA,NA,"1999",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"106","2021-03-01 16:39:34-03","UNICAMP","UEC","112699","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Furlan, A; et al.","1014","1986","12","08",NA,"Brazil","São Paulo","Ubatuba","Trilha do Rio Picinguaba Mangue doce seco. Informações sobrea Planta:","-45.0699996948242","-23.4300003051758",NA,"Arbusto Sub-escandente. Flores brancas perfumadas.","UEC108967","UEC108967",NA,NA,NA,"1999",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"107","2020-04-22 16:24:10-03","UFPB","JPB","26150","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Corrêa, P","287","1996","10","31","Southern America","Brasil","São Paulo","Agudos",NA,"-48.9799995422363","-22.4599990844727",NA,"; DESC: Árvore de 3,5 m. folhas coráceas, caule rugoso, pecíolo avremelhado, flores brancas aromáticas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA,NA,NA
"108","2020-04-22 16:24:10-03","UFPB","JPB","26158","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Christianini","651","1997","10","23","Southern America","Brasil","São Paulo","Agudos","Fazenda Cia Cervejaria Brahma","-48.9799995422363","-22.4599990844727",NA,"; DESC: Árvore de 6 m de altura, folhas cartáceas, cálice verde (botões florais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52219","auto",NA,NA,NA,NA,NA
"109","2021-02-12 18:12:30-03","UFES","VIES","944","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Santos, G.F.","s.n.","1985","12","27",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES000944","VIES000944",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"110","2020-06-29 09:31:59-03","UFRRJ","RBR","24775","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","M. Gomes",NA,"s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"RBR00024775",NA,NA,NA,NA,"1992","10","22",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"111","2020-06-29 09:31:59-03","UFRRJ","RBR","42855","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/04.","-43.255278","-22.973056",NA,NA,"RBR00042855",NA,NA,NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA,NA,NA
"112","2020-06-29 09:31:59-03","UFRRJ","RBR","24774","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","M. Gomes","D. Suco","9722","1972","11","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro( Guanabara)","'Jardim Botânico do Rio de Janeiro, Taquara da Tijuca'",NA,NA,NA,NA,"RBR00024774",NA,NA,NA,NA,"1992","10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:43:28-03","MBM","MBM","144715","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Bertoni, J.E.A.","16894",NA,NA,NA,"Southern America","Brazil","São Paulo","Porto Ferreira","Reserva Estadual Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,"MBM144715","MBM144715",NA,NA,NA,NA,NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:43:28-03","MBM","MBM","18979","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Kirkbride, J.H.","Hatschbach, G.","25807",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Rio Morato","-48.3288993835449","-25.3066997528076",NA,NA,"MBM018979","MBM018979",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:43:28-03","MBM","MBM","58866","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Matthes, L.A.F.","7758",NA,NA,NA,"Southern America","Brazil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,"MBM058866","MBM058866",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"116","2017-06-06 14:39:16-03","MNHN","RECOLNAT_MNHN_P","P00836753","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Maio","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia, Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836753' target='other'> <mi>dwc_moreinfo</mi></a>","P00836753","P00836753_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"472",NA,NA,NA,NA
"117","2015-11-04 03:20:58-02","MNHN","RECOLNAT_MNHN_P","P00836765","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Maio","Glaziou, A.",NA,"1892","11","30",NA,"Brésil",NA,NA,"Rio de Janeiro: Bois de la Tijuca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836765' target='other'> <mi>dwc_moreinfo</mi></a>","P00836765","P00836765_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"6154",NA,NA,NA,NA
"118","1996-02-22 16:14:10-03","MNHN","RECOLNAT_MNHN_P","P00836764","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836764' target='other'> <mi>dwc_moreinfo</mi></a>","P00836764","P00836764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"705",NA,NA,NA,NA
"119","2015-11-04 03:55:39-02","MNHN","RECOLNAT_MNHN_P","P00836766","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Maio","Glaziou, A.",NA,"1892","11","30",NA,"Brésil",NA,NA,"Rio de Janeiro: Bois de la Tijuca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836766' target='other'> <mi>dwc_moreinfo</mi></a>","P00836766","P00836766_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"6154",NA,NA,NA,NA
"120","2015-11-04 03:21:18-02","MNHN","RECOLNAT_MNHN_P","P00836767","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Maio","Glaziou, A.",NA,"1892","11","30",NA,"Brésil",NA,NA,"Rio de Janeiro: Bois de la Tijuca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836767' target='other'> <mi>dwc_moreinfo</mi></a>","P00836767","P00836767_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"6154",NA,NA,NA,NA
"121","2020-10-01 14:21:12-03","JBB","HEPH","33076","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Kuhlmann, MP","Kuhlmann, MP","199","2013","04","04","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,"Foto em www.frutosatrativosdocerrado.bio.br",NA,NA,NA,NA,NA,"2013","04","04",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"122","2020-12-11 11:40:54-03","UFMG","BHCB","1619","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Matthles, LAF","750A",NA,NA,NA,"Southern America","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,"Coleção Bosque dos Jequitibás nº750-A;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","3145520","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","S.L. Jung Mendaçolli, 25-v-","F.C. Hoehne","Hoehne 179","1931",NA,NA,"South America","Brazil","São Paulo",NA,"São Paulo, Parque do Estado, Alto do viveiro das orchidaceas, degronte da pic. C. Velloso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2009-07-09 17:05:00-03","MO","MOBOT","2477769","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete, P. G.","Gert G. Hatschbach","Hatschbach 25807","1970","12","11","South America","Brazil","Paraná",NA,"Rio Murato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-05-02 04:38:00-03","MO","MOBOT","3146115","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","CMT","Julio A. Lombardi|J.R. Stehmann|R.C. da Mota|Lívia G. Temponi","Lombardi 5403","2003","8","23","South America","Brazil",NA,NA,"Santa Maria do Salto-MG. Fazenda Duas Barras 40:02'50, 5-38.3 W","-40.04722","-16.41111",NA,NA,NA,NA,"774.00000000","940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-01-09 13:37:00-02","MO","MOBOT","3146399","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","S.L. Jung Mendancolli","M. Kirizawa","Kirizawa 1529","1985",NA,NA,"South America","Brazil","São Paulo",NA,"Cananeia, Parque Estadual da Ilha do Cardoso.","-46.65","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"127","2014-04-30 13:52:00-03","MO","MOBOT","3146514","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","CMT","Julio A. Lombardi|A. Salino|R.C. da Mota|T.E. Almeida|P.L. Viana","Lombardi 5869","2004","3","7","South America","Brazil",NA,NA,"Santa Maria do Salto-MG. Fazenda Duas Barras 16:24'50S, 40:02''57,4W",NA,NA,NA,NA,NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","3149111","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","S.L. Jung 3 Mendançolli","I. Cordeiro","Cordeiro 569","1989",NA,NA,"South America","Brazil","São Paulo",NA,"Cananéia, Ilha do Cardoso, mata da beira do rio Cachoeira Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","29617","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Rezende,A.A.","719.0","2000","06","28","América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"Árvore 10m, vegetativa",NA,NA,NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"130","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","16036",NA,"Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"L. Kollmann; et al","5273","2002","01","09",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arvoreto 4m. Flores brancas.","MBML016036",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"131","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","17650",NA,"Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Daniela Zappi/Set.-2009","R.R. Vervloet; et al","497","2002","07","17",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore de 18m de altura, frutos imaturos de cor verde, fundo de vale, dossel aproximado 18m.","MBML017650",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"132","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","18956",NA,"Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Daniela Zappi/Set.-2009","R.R. Vervloet; et al","1475","2002","12","10",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore com 8m, flores com sép verde, pét brancas, topo de morro, dossel 10m, altitude 950m.","MBML018956",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"133","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","44620",NA,"Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"A. D. Mattedi; et al","143","2009","11","06",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, Alt. Montana","-41.095278","-20.411111",NA,"9m, botões verdes, estípulas foliares interpeciolares","MBML044620",NA,NA,NA,NA,NA,NA,NA,"41W5'43","20S24'40",NA,NA,NA,NA,NA,NA,NA
"134","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","44630",NA,"Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"A. D. Mattedi; et al","195","2009","12","18",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, Alt. Montana","-41.085114","-20.401847",NA,"10m. Pétalas brancas, estípulas","MBML044630",NA,NA,NA,NA,NA,NA,NA,"41W5'6,41","20S24'6,65",NA,NA,NA,NA,NA,NA,NA
"135","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","49680",NA,"Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"P.J. Coelho; A.D. Ferreira","91","2014","12","05",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, Borda do cafezal, subida lado esquerdo, lago seco","-40.533333","-19.95",NA,"Arbusto 3m, inflorescência em forma de cacho na cor laranja, flores amarelas, sépalas verdes","MBML049680",NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA
"136","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","53189",NA,"Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.",NA,"A.D. Ferreira","330","2018","04","21",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Macaco Barbado. Trilha Radical","-40.609514","-19.990989",NA,"Arbusto de 2m, frutos arroxeados","MBML053189",NA,NA,NA,NA,NA,NA,NA,"40W36'34,25","19S59'27,56",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-04 11:06:19-03","UFRB","HURB","2379","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Gandolfi, S.; et al.",NA,"1983","10","11",NA,"Brasil","São Paulo","Guarulhos","Aeroporto Internacional de São paulo; sítio","-46.481389","-23.425",NA,NA,"HURB000002379","HURB000002379",NA,NA,NA,NA,NA,NA,"46°28'53 W","23°25'30 S",NA,NA,NA,NA,NA,NA,NA
"138","2020-07-15 14:43:38-03","UNESP-RC","HRCB","49760","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Lombardi","7406","2008","04","26",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,"Arbusto ca. 3 m, folhas herbáceas, frutos imaturos verdes",NA,NA,"850","850",NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S","17840","auto",NA,NA,NA,NA,NA
"139","2020-07-15 14:43:38-03","UNESP-RC","HRCB","50646","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Lombardi","7508","2008","11","03",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,"borda da trilha e ao longo de córrego dentro da mata. Arbusto ca. 1 m, folhas cartáceas, flores brancas",NA,NA,"985","985",NA,NA,NA,NA,"46º56'08.8W","23º13'49,6S","17840","auto",NA,NA,NA,NA,NA
"140","2020-07-15 14:43:39-03","UNESP-RC","HRCB","9858","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"141","2020-07-15 14:43:39-03","UNESP-RC","HRCB","9850","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"142","2020-07-15 14:43:39-03","UNESP-RC","HRCB","23675","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"143","2020-07-15 14:43:39-03","UNESP-RC","HRCB","20685","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"144","2020-07-15 14:43:39-03","UNESP-RC","HRCB","15846","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"145","2020-07-15 14:43:39-03","UNESP-RC","HRCB","11326","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"146","2020-07-15 14:43:39-03","UNESP-RC","HRCB","10430","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll. Arg.","Delprete","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
