"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus"
"48","2020-12-21 16:43:35-03","MBM","MBM","416584","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","Marinero, F.","Marinero, F.; Brotto, M.L.; Brotto, M.L.","546","2016","12","19","Southern America","Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.293","-25.157444",NA,"Arbusto 1,3 m; flor alva.; Floresta Ombrófila Densa Submontana.","MBM416584",NA,NA,"70","70","2019","09","10","-48.293","-25.157444",NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:43:46-03","MBM","MBM","210175","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.",NA,"Andrade, P.M.","1385",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Nova Lima","Reserva Biológica da Mata do Jambeiro","-43.8466987609863","-19.9855995178223",NA,NA,"MBM210175","MBM210175",NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA
"50","2020-12-21 16:43:46-03","MBM","MBM","115600","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Smith, S.F.","Silva, F.C.","s.n.","1983","08","09","Southern America","Brazil","Paraná","São José dos Pinhais","Trilha para o Pico, Ferrovia Curitiba - Paranaguá","-49.2064018249512","-25.5347003936768",NA,NA,"MBM115600","MBM115600",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"51","2020-12-21 16:43:46-03","MBM","MBM","109482","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Kirkbride, J.H.; J.H.","Paciornik, E.F.","211","1985","12","31","Southern America","Brazil","Minas Gerais","Caxambú","Parque das Águas","-44.9324989318848","-21.9771995544434",NA,NA,"MBM109482","MBM109482",NA,NA,NA,NA,NA,NA,NA,NA,"11683","auto",NA,NA,NA,NA
"52","2020-12-21 16:43:46-03","MBM","MBM","24192","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Hatschbach, G.","Hatschbach, G.","31022","1972","12","20","Southern America","Brazil","Paraná","Bocaiúva do Sul","Cerrinho","-49.1150016784668","-25.2061004638672",NA,NA,"MBM024192","MBM024192",NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"53","2020-12-21 16:43:46-03","MBM","MBM","641","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Hatschbach, G.","Hatschbach, G.","13167","1965","11","21","Southern America","Brazil","Paraná","Campina Grande do Sul","Rio Pardinho","-49.0553016662598","-25.3055992126465",NA,NA,"MBM000641","MBM000641",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"54","2020-12-21 16:43:46-03","MBM","MBM","51825","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Hatschbach, G.","Hatschbach, G.","13167","1965","11","21","Southern America","Brazil","Paraná","Campina Grande do Sul","Rio Pardinho","-49.0553016662598","-25.3055992126465",NA,NA,"MBM051825","MBM051825",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"55","2020-12-21 16:43:46-03","MBM","MBM","51826","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Hatschbach, G.","Hatschbach, G.","8732","1961","12","03","Southern America","Brazil","Paraná","Campina Grande do Sul","Rod. BR-2, Ribeirão do Cedro","-49.0553016662598","-25.3055992126465",NA,NA,"MBM051826","MBM051826",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"56","2020-12-21 16:43:46-03","MBM","MBM","109483","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Kirkbride, J.H.; J.H.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","242","1986","02","20","Southern America","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,"MBM109483","MBM109483",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"57","2020-12-21 16:43:46-03","MBM","MBM","51823","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Smith, L.B.","Hatschbach, G.","1425","1949","04","15","Southern America","Brazil","Paraná","Piraquara","Base Anhangava","-49.0633010864258","-25.4416999816895",NA,NA,"MBM051823","MBM051823",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"58","2020-12-21 16:43:46-03","MBM","MBM","5894","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Hatschbach, G.","Hatschbach, G.; Imaguire, N.; Imaguire, N.","18627","1968","02","21","Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM005894","MBM005894",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"59","2020-12-21 16:43:46-03","MBM","MBM","172110","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","61487","1995","01","17","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,"MBM172110","MBM172110",NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA
"60","2020-12-21 16:43:46-03","MBM","MBM","17322","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Hatschbach, G.","Hatschbach, G.","26012","1971","01","19","Southern America","Brazil","Paraná","Morretes","Serra Marumbi, Picada ao Olimpo","-48.834400177002","-25.476900100708",NA,NA,"MBM017322","MBM017322",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"61","2020-12-21 16:43:46-03","MBM","MBM","350535","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Zappi","Forzza, R.C.; et al.; et al.","4200","2006","06","30","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Arbusto no subosque. Folhas discolores, frutos verdes. Mata Grande","MBM350535","MBM350535",NA,NA,NA,"2007",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"62","2019-11-01 15:28:39-03","PUC-RIO","FCAB","2371","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"P. Capell S.J.","s.n.","1953","02","07",NA,"Brasil","Rio de Janeiro","Santa Bárbara",NA,NA,NA,NA,"Heterotípico de Psychotria forsteronioides Müll.Arg.&nf;Fazenda colégio Aloisianorum.","002371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-01 15:33:10-03","PUC-RIO","FCAB","3174","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Mario Gomes","D. Suare; Braga","2367","1968","12","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Petrópolis, estrada de Contôrno, mais ou menos 650","-43.2075","-22.9028",NA,"Heterotípico de Psychotria forsteronioides Müll.Arg. Arbusto com mais ou menos 1m. de altura., umbrofilo, crescendo em mata secundária, rachis verde, flor branco amarelado, material F.P.A.","003174",NA,NA,NA,NA,"1991","04","05","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA
"64","2019-11-01 15:28:39-03","PUC-RIO","FCAB","2370","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"P. Capell S.J.","s.n.","1952","11","25",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,"Heterotípico de Psychotria forsteronioides Müll.Arg.&nf;Para fora da floresta.","002370",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA
"65","2019-11-01 15:28:39-03","PUC-RIO","FCAB","2368","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","P. Capell S.J.","P.E. Leite S.J.","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,"Heterotípico de Psychotria forsteronioides Müll.Arg.","002368",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"66","2020-12-11 11:41:01-03","UFMG","BHCB","164611","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"Silva Neto, SJ; et al.","680","1996","05","17","Southern America","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha antes do últimos adeus que vai até o rio Campo Belo.","-44.566667","-22.25",NA,"Arvoreta heliófila, ca. 3,5 metros de altura; folhas discolores cartáceas; frutos imaturos verdes e passados pretos.; Arvoreta heliófila, ca. 3,5 metros de altura; folhas discolores cartáceas; frutos imaturos verdes e passados pretos.","BHCB009826",NA,NA,NA,NA,"2000","11",NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:41:01-03","UFMG","BHCB","73230","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"Barreto, HLM","9075","1937","08","09","Southern America","Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Arbusto; 1,00 metros; muito frequente; Lugar fresco","BHCB044080","BHCB044080",NA,NA,NA,"1937",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"68","2020-12-11 11:41:01-03","UFMG","BHCB","73229","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"Barreto, HLM","9074","1937","08","10","Southern America","Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto. Morro de Sant'Anna.","-43.5080986022949","-20.2875003814697",NA,"Arbusto; 3,00 metros; pouco frequente; Capão","BHCB044079","BHCB044079",NA,NA,NA,"1937",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"69","2020-12-11 11:41:01-03","UFMG","BHCB","73231","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"Barreto, HLM","8991","1938","02","06","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, km 149, estrada de Conceição.","-43.4249992370605","-19.0372009277344",NA,"Arbusto; 1,00 metros; flor amarelada; muito frequente; Margem de capão","BHCB044078","BHCB044078",NA,NA,NA,"1938",NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA
"70","2021-02-11 17:21:35-03","UFPR","UPCB","50744","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Reginato, M.","Reginato, M.","106","2004","11",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arbusto 1m, fruto preto..",NA,NA,NA,NA,NA,"2004","01","01",NA,NA,"12577","auto",NA,NA,NA,NA
"71","2021-02-11 17:21:35-03","UFPR","UPCB","50732","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Reginato, M.","Reginato, M.","110","2004","11",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arbusto 1m..",NA,NA,NA,NA,NA,"2004","01","01",NA,NA,"12577","auto",NA,NA,NA,NA
"72","2021-02-11 17:21:35-03","UFPR","UPCB","50637","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Reginato, M.","Reginato, M.","83","2004","10",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Subarbusto 1m..",NA,NA,NA,NA,NA,"2004","01","01",NA,NA,"12577","auto",NA,NA,NA,NA
"73","2021-02-11 17:21:35-03","UFPR","UPCB","50635","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Reginato, M.","Reginato, M.","188","2005","01",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arbustiva 1m..",NA,NA,NA,NA,NA,"2005","01","01",NA,NA,"12577","auto",NA,NA,NA,NA
"74","2021-02-11 17:21:35-03","UFPR","UPCB","5302","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Hatschbach, G.","Hatschbach, G.","13167","1965","11","21",NA,"Brasil","Paraná","Campina Grande do Sul","Rio Pardinho","-49.0553016662598","-25.3055992126465",NA,"Arbusto, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,"1966","01","01",NA,NA,"55154","auto",NA,NA,NA,NA
"75","2016-08-03 16:22:00-03","MO","MOBOT","100158258","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Rafaela C. Forzza","Forzza 4441","2007","1","24","South America","Brazil","Minas Gerais",NA,"Lima Duarte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"76","2017-01-03 14:18:00-02","MO","MOBOT","100946065","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor",NA,"J.B.E. Pohl","Pohl 4365",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype"
"77","2017-01-03 14:23:00-02","MO","MOBOT","100946068","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor",NA,"F. Sellow","Sellow s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype"
"78","2017-01-03 14:26:00-02","MO","MOBOT","100946069","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor",NA,"Ludwig Riedel","Riedel 360 p.p.","1822","12",NA,"South America","Brazil","Rio de Janeiro",NA,"Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype"
"79","2016-08-03 16:23:00-03","MO","MOBOT","3203500","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Julio A. Lombardi|A. Salino|J.R. Stehmann|R.C. da Mota|P.L. Viana","Lombardi 4689","2002","4","23","South America","Brazil","Minas Gerais",NA,"São Gonçalo do Rio Abaixo-MG. Estação Ambiental de Peti-CEMIG, trilha partindo da Barragem até o Bom Será",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-08-03 16:23:00-03","MO","MOBOT","3203730","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","FERREIRA","FERREIRA s.n.","1997","12","12","South America","Brazil","Minas Gerais",NA,"Mata. Rio Acima",NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-08-03 16:22:00-03","MO","MOBOT","3203731","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","E. Tameirão Neto","Tameirão Neto 2862","2000","2","16","South America","Brazil","Minas Gerais",NA,"Aiuruoca-MG. Floresta Ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2016-08-04 05:18:00-03","MO","MOBOT","3203761","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","J.B. Baitello","Baitello 761","1995","5","8","South America","Brazil","São Paulo",NA,"Capital, P.E. de Cantareira. Núcleo Engordador, trilha de Cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-08-03 16:23:00-03","MO","MOBOT","3203992","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Ynés Mexia","Mexia 4565","1930","4","4","South America","Brazil","Minas Gerais",NA,"viçosa. Road to São Miguel: just beyond km.4; cut-over woods on slope to left.",NA,NA,NA,NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2016-08-04 05:18:00-03","MO","MOBOT","3204078","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","J.A. Pastore|J.B. Baitello","Pastore 613","1995","7","21","South America","Brazil","São Paulo",NA,"Município de Ibiùna, Parque Estadual De Jurupara, estrada de Fazenda Tucano, sobre barranco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2016-08-03 16:22:00-03","MO","MOBOT","3204222","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Ynés Mexia","Mexia 4565","1930","4","4","South America","Brazil","Minas Gerais",NA,"Viçosa to São Miguel; just beyond 4 cut-over woods on slope to left.",NA,NA,NA,NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-03-26 13:16:00-03","MO","MOBOT","3204378","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","S.A.P. Godoy|C. Palaria|V. Agostinho","Godoy 505","1995","4","20","South America","Brazil","São Paulo","São Paulo","Parelheiros, SP-SP. Centro Paulus, Trilha á esquerda da casa.","-46.7302778","-23.8186111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2016-08-03 16:24:00-03","MO","MOBOT","3204519","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","P. Martuscelli","Martuscelli 065","1984",NA,NA,"South America","Brazil","São Paulo",NA,"Miracarú, Sítio Irapuã km 348,5 Br 116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-03-26 12:39:00-03","MO","MOBOT","3204852","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","R.J.F. Garcia","Garcia 451","1994","5","24","South America","Brazil","São Paulo",NA,"Parque Ecológico da APA DO CARMO: Trilha 1.","-46.4666667","-23.5833333",NA,NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2016-08-03 16:22:00-03","MO","MOBOT","3205027","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","PIRANI","PIRANI s.n.","1986","5","3","South America","Brazil","Minas Gerais",NA,"MunicÌpio de Santana de Riach: km 128 no longo da rodovia Belo Horizonte-Conceiç do Mato Dentro. Habitat: Capão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2016-08-03 16:24:00-03","MO","MOBOT","3205137","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Renato de Mello-Silva","Mello-Silva 912","1994","5","11","South America","Brazil","São Paulo",NA,"TAPIRA: mata pluvial atlâtica de encosta, rodovia SP 79, após a saida da cidade em direção a Juquiá, lado esquerdo. Propriedade da São José Administração e Matérias Primas",NA,NA,NA,NA,NA,NA,NA,"900.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2016-08-03 16:24:00-03","MO","MOBOT","3205289","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Jim Conrad|Werner Dietrich","Conrad 1987","1974","1","5","South America","Brazil","São Paulo",NA,"on Road 116 at km 78, between Sao Paulo and Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2016-08-03 16:24:00-03","MO","MOBOT","3205468","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","García","García 757","1996",NA,NA,"South America","Brazil","São Paulo",NA,"distrito de Marcilac. Sitio na Estrada para Marsilac. Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-09 04:34:00-03","MO","MOBOT","3205836","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Nádia Roque","Roque 131","1996","2","13","South America","Brazil","Minas Gerais",NA,"Conceiçã do Mato Dentro, Capão Redondo, Fazenda Boa Esperança-margem esquerda da rodovia MG 010 Belo Horizonte-Conceição do Mato Dentro (km 145 da rodovia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2017-01-10 05:16:00-02","MO","MOBOT","3205855","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","M. Sugiyama|M. Kirizawa|Maria L. Kawasaki","Sugiyama 1316","1995",NA,NA,"South America","Brazil","São Paulo",NA,"município de Iporanga. Fazenda Intervales, Bas do Carmo. Trilha do Carmo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2016-08-03 16:22:00-03","MO","MOBOT","3205949","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Rafaela C. Forzza|E.G. Gonçalves|Piero G. Delprete","Forzza 1459","1999",NA,NA,"South America","Brazil","São Paulo",NA,"Município de Cotia, Calcaia de alto: Mata do Governo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2016-08-03 16:24:00-03","MO","MOBOT","3206059","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Gert G. Hatschbach","Hatschbach 26012","1971","1","19","South America","Brazil","Paraná",NA,"Serra Marumbi, picada so Olimpo (mm.Morretes)",NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2016-08-03 16:23:00-03","MO","MOBOT","3206201","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","ROSSI","ROSSI 1581","1994",NA,NA,"South America","Brazil","São Paulo",NA,"município de São José do Barreiro, Parque Nacional de Bocaina. Sítio do Sr. Sebastião Arantes - Grotão de mata úmida, Provavelamente remanescente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2016-08-03 16:24:00-03","MO","MOBOT","3206561","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","Geraldo M. Magalhães","Magalhães 1264","1942","1","15","South America","Brazil",NA,NA,"Vallo no campo. Morro De São Sebastião.Ouro Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2016-08-03 16:23:00-03","MO","MOBOT","3206978","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","P.M. Andrade","Andrade 1385","1991",NA,NA,"South America","Brazil","Minas Gerais",NA,"Mata. Res. Biol. Mata do Jambreiro/Nove Lima-MG.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2016-08-03 16:22:00-03","MO","MOBOT","3206990","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll. Arg.) C.M. Taylor","C.M. Taylor","PIRANI","PIRANI 3093","1994","4","19","South America","Brazil","São Paulo",NA,"Mun. Miracatu, Fazenda Itereí, Serra de Paranapiacaba, BR 116 Km 350. Floresta pluvial Atlântica de encosta Trilha Riacho Posse Nova","-47.21666","-24.05",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
