"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"96","2015-09-04 07:49:41-03","MNHN","RECOLNAT_MNHN_P","P03566778","PreservedSpecimen",NA,"Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Glaziou, A.","1879","8","7",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03566778' target='other'> <mi>dwc_moreinfo</mi></a>","P03566778",NA,NA,"Vell.",NA,"P03566778_01",NA,"Rio de Janeiro","Rio de Janeiro","Brésil: Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"11342",NA,NA,NA,NA
"97","2020-10-01 14:21:27-03","JBB","HEPH","17846","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Hatschbach, G; Guimarães, O","1966","09","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Vell.","14708",NA,"Ezcurra, C","Paraná","Morretes","Estrada para Itupava, Rio São João","-48.834400177002","-25.476900100708",NA,NA,"30514","auto","1991",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:31:14-03","UFMG","BHCB","34168","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Vell.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:31:14-03","UFMG","BHCB","38527","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Lombardi, JA","1997","09","14","Southern America","Brasil",NA,NA,"Erva, folhas herbáceas, flores azuladas.; Mata Atlântica.","BHCB053562","Dicotyledon",NA,"Vell.","2003","BHCB053562",NA,"Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Estrada Salão Dourado - Campolina, logo após cancela.","-42.5","-19.7",NA,NA,NA,NA,"1999",NA,"04",NA,"-42.5","-19.7",NA,NA,NA,NA,NA
"100","2020-12-11 11:31:14-03","UFMG","BHCB","49839","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Lombardi, JA","1999","11","18","Southern America","Brasil",NA,NA,"Erva, folhas papiráceas, flores lilases.; Cerrado.","BHCB053556","Dicotyledon",NA,"Vell.","3509","BHCB053556",NA,"Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Do alojamento ao ribeirão das Éguas, daí margeando o rio até a cachoeira dos Crioulos e depois pelo rio e trilha no cerrado até o camping.","-43.371111","-18.143611",NA,NA,NA,NA,"2008",NA,"06",NA,"-43.371111","-18.143611",NA,NA,NA,NA,NA
"101","2020-12-11 11:31:14-03","UFMG","BHCB","7376","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Lopes, MA; Andrade, PM de","1984","08","20","Southern America","Brasil",NA,NA,"Herbáceo, flor lilás claro.; Mata Atlântica.","BHCB053558","Dicotyledon",NA,"Vell.","488","BHCB053558",NA,"Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto","1999",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:31:14-03","UFMG","BHCB","1236","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Lopes, MA; Andrade, PM de","1984","08","22","Southern America","Brasil",NA,NA,"Herbáceo, flores lilases.; Mata Atlântica.","BHCB053559","Dicotyledon",NA,"Vell.","508","BHCB053559",NA,"Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto","1999",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:31:14-03","UFMG","BHCB","34168","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Hatschbach, G","1968","08","07","Southern America","Brasil",NA,NA,"Subarbusto até 50cm, flor lilás.; Interior de mata pluvial, vertente atlântica.","BHCB053557","Dicotyledon",NA,"Vell.","19556","BHCB053557",NA,"Paraná","Morretes","Estrada da Graciosa, Ferradura.","-48.834400177002","-25.476900100708","300","500","30514","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:31:14-03","UFMG","BHCB","70737","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Hatschbach, G; Guimarães, O","1966","09","13","Southern America","Brasil",NA,NA,"Erva, 30cm, flor lilás.; Mata pluvial da vertente atlântica.","BHCB053555","Dicotyledon",NA,"Vell.","14708","BHCB053555",NA,"Paraná","Morretes","Estrada Itupava, Rio São João.","-48.834400177002","-25.476900100708",NA,NA,"30514","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:31:14-03","UFMG","BHCB","37904","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Vasconcelos, MF de","1997","07","07","Southern America","Brasil",NA,NA,"Herbáceo.; Borda de mata.","BHCB053561","Dicotyledon",NA,"Vell.","s.n.","BHCB053561",NA,"Minas Gerais","Aimorés","Fazenda Nicoli","-41.0638999938965","-19.4958000183105",NA,NA,"54161","auto","1998",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:31:14-03","UFMG","BHCB","22492","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Borba, EL","1993","08","28","Southern America","Brasil",NA,NA,"Arbustivo, corola branca com nervuras roxas e face abaxial das folhas roxas.; Floresta Atlântica.","BHCB053560","Dicotyledon",NA,"Vell.","26","BHCB053560",NA,"Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"28215","auto","1999",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:17:46-03","UFPR","UPCB","28054","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Hatschbach, G.","1968","08","07",NA,"Brasil",NA,NA,"Subarbusto até 50cm, flor lilás. Interior da mata pluvial. Vertente atlântica. Alt.: 300 - 500m..",NA,NA,NA,"Vell.","19556",NA,"Ezcurra, C.","Paraná","Morretes","Estrada da Graciosa - Ferradura","-48.834400177002","-25.476900100708",NA,NA,"30514","auto","1992",NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:17:46-03","UFPR","UPCB","41885","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Kozera, C.","1999","08","22",NA,"Brasil",NA,NA,"Herbácea com flores azuis. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,"Vell.","1187",NA,"Kozera, C.","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"30514","auto","1999",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-08-10 05:49:00-03","MO","MOBOT","3090645","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","schaueriana","Ruellia schaueriana","Amaro Macedo","1952","7","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","Macedo 3610",NA,"Rizzini","Goiás",NA,"Rio Maranhão, Mun. Pirenópolis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-07-09 17:05:00-03","MO","MOBOT","2456945","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Gert G. Hatschbach",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Vell.","Hatschbach 345",NA,NA,"Paraná",NA,"Morretes. Formigueiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2014-11-04 19:24:00-02","MO","MOBOT","3080468","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","André M. Amorim|Talmon S. dos Santos|Sérgio C. de Sant'Ana|Jomar G. Jardim","1992","12","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vell.","Amorim 878",NA,"D Wassh","Bahia",NA,"Mun de Itacare; Estrada que liga Taboquinhas, ca 6km de Itacare; Mata Higrofila Sul Baiana;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-31 08:58:27-03","INPA","INPA","11130","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Huber, JE","1898","10","14","Southern America","Brasil",NA,NA,NA,"INPA0011130","Dicotyledon Asterids","Lamiales","Vell.","MG1197","INPA0011130 INPA0011130_e","Silva, FA","Pará","Belém","Rio Ucayali, Rio Ucayali.","-48.4","-1.3",NA,NA,NA,NA,"2017",NA,"11","07","-48.4","-1.3",NA,NA,NA,NA,NA
"113","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","12934",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","V. Demuner","2000","06","26",NA,"Brasil",NA,NA,"Arbusto 1m, flores rosadas com nervuras azuis para o centro folha face abaxial rosa escuro, face adaxial verde normal. Interior de mata, próximo a nascente de água.","MBML012934",NA,NA,"Vell.","1199","MBML012934","Sheila R. Profice/21-01-2004","Espírito Santo","Santa Teresa","Pedra Alegre","-40.824722","-19.888889",NA,NA,NA,NA,NA,NA,NA,NA,"40W49'29","19S53'20",NA,NA,NA,NA,NA
"114","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","13218",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","V. Demuner; et al","2000","07","27",NA,"Brasil",NA,NA,"Subarbusto 40cm, frutos jovens de cor verde. Folha face abaxial vinoso. Subida da cachoeira, ambiente sombreado.","MBML013218",NA,NA,"Vell.","1315","MBML013218","Sheila R. Profice/21-01-2004","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222",NA,NA,NA,NA,NA,NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA
"115","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","1729",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","W. Boone","1984","06","19",NA,"Brasil",NA,NA,"Trepadeira com flores de cor branca.","MBML001729",NA,NA,"Vell.","235","MBML001729","D. C. Wasshausen/08-1991","Espírito Santo","Santa Teresa","Mata Fria","-40.683333","-19.931111",NA,NA,NA,NA,NA,NA,NA,NA,"40W41'0","19S55'52",NA,NA,NA,NA,NA
"116","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","1745",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria",NA,"1972","03","10",NA,"Brasil",NA,NA,NA,"MBML001745",NA,NA,"Vell.",NA,"MBML001745",NA,"Espírito Santo","São Mateus","Guriri","-39.755833","-18.7375",NA,NA,NA,NA,NA,NA,NA,NA,"39W45'21","18S44'15",NA,NA,NA,NA,NA
"117","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","1746",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria",NA,"1972","10","10",NA,"Brasil",NA,NA,NA,"MBML001746",NA,NA,"Vell.",NA,"MBML001746",NA,"Espírito Santo","São Mateus","Guriri","-39.755833","-18.7375",NA,NA,NA,NA,NA,NA,NA,NA,"39W45'21","18S44'15",NA,NA,NA,NA,NA
"118","2020-09-14 16:46:05-03","MBML","MBML-HERBARIO","21917",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","A. M. Assis; et al","2003","07","16",NA,"Brasil",NA,NA,"Herbácea, 0,2m alt. Flores azuladas, folhas discolor verde/vinosa. Mata em bom estado de conservação (dossel de 10-15 m alt.) em uma grota próximo à cachoeira. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021917",NA,NA,"Vell.","960","MBML021917","Sheila R. Profice/Agosto-2009","Espírito Santo","Santa Teresa","Margens do Rio Sta. Maria, Rio Doce","-40.732167","-19.93975",NA,NA,NA,NA,NA,NA,NA,NA,"40W43'55,8","19S56'23,1",NA,NA,NA,NA,NA
"119","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","24185",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. Kollmann; et al","2005","06","12",NA,"Brasil",NA,NA,"Erva 20cm na sombra, flores lilás.","MBML024185",NA,NA,"Vell.","7832","MBML024185","Sheila R. Profice/Agosto-2009","Espírito Santo","Itarana","Alto Limoeiro","-40.833333","-19.966667",NA,NA,NA,NA,NA,NA,NA,NA,"40W50'","19S58'",NA,NA,NA,NA,NA
"120","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","27220",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2006","07","12",NA,"Brasil",NA,NA,"Arbusto 50cm, flores lilás claro. Ambiente rupestre","MBML027220",NA,NA,"Vell.","2570","MBML027220","Sheila R. Profice/Agosto-2009","Espírito Santo","Colatina","Alto Moacir, Prop.: Lalau","-40.558611","-19.339167","270","270",NA,NA,NA,NA,NA,NA,"40W33'31","19S20'21",NA,NA,NA,NA,NA
"121","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","27302",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2006","07","14",NA,"Brasil",NA,NA,"Arbusto 50cm, botões florais, flores lilás claro. Fundo de vale.","MBML027302",NA,NA,"Vell.","2636","MBML027302","Sheila R. Profice/Agosto-2009","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444","250","250",NA,NA,NA,NA,NA,NA,"40W30'57,6","19S21'16",NA,NA,NA,NA,NA
"122","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","27417",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2006","08","24",NA,"Brasil",NA,NA,"Herbácea 30cm, flores lilás. Beira de riacho.","MBML027417",NA,NA,"Vell.","2778","MBML027417","Sheila R. Profice/Agosto-2009","Espírito Santo","Governador Lindenberg","Morelo. Prop.:Fernando Nicolli","-40.4575","-19.148333","110","110",NA,NA,NA,NA,NA,NA,"40W27'27","19S8'54",NA,NA,NA,NA,NA
"123","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","28438",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","2006","02","01",NA,"Brasil",NA,NA,"Herbácea. Flores lilás . Folha abaxial vinácea. Mata.","MBML028438",NA,NA,"Vell.","562","MBML028438","Sheila R. Profice/Agosto-2009","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278","300","300",NA,NA,NA,NA,NA,NA,"40W49'33","18S53'25",NA,NA,NA,NA,NA
"124","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","28734",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","08","03",NA,"Brasil",NA,NA,"Herbácea. Flor lilás. Mata.","MBML028734",NA,NA,"Vell.","1198","MBML028734","Sheila R. Profice/Agosto-2009","Espírito Santo","Santa Leopoldina","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.","-40.497222","-20.028889","300","300",NA,NA,NA,NA,NA,NA,"40W29'50","20S1'44",NA,NA,NA,NA,NA
"125","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","29707",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","2007","04","18",NA,"Brasil",NA,NA,"Herbácea flores brancascom listras lilás. Interior de mata em regeneração.","MBML029707",NA,NA,"Vell.","3639","MBML029707","Sheila R. Profice/Agosto-2009","Espírito Santo","Santa Leopoldina","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi (Luiz Pilger).","-40.490556","-20.200556","250","250",NA,NA,NA,NA,NA,NA,"40W29'26","20S12'2",NA,NA,NA,NA,NA
"126","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","30267",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","V. Demuner; R. R. Vervloet, M. Belisario e Elias Bausen.","2007","05","29",NA,"Brasil",NA,NA,"Arbusto/escandente botões florais, flores azuis claro. Interior de mata.","MBML030267",NA,NA,"Vell.","4068","MBML030267","Sheila R. Profice/Agosto-2009","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).","-40.442222","-20.107778","150","150",NA,NA,NA,NA,NA,NA,"40W26'32","20S6'28",NA,NA,NA,NA,NA
"127","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","30649",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","07","18",NA,"Brasil",NA,NA,"Erva com bracteas e sépalas de cor verde, pétalas de cor azul claro.","MBML030649",NA,NA,"Vell.","2913","MBML030649","Sheila R. Profice/Agosto-2009","Espírito Santo","Santa Leopoldina","Fazenda Caioaba.","-40.480972","-20.086944","150","150",NA,NA,NA,NA,NA,NA,"40W28'51,5","20S5'13",NA,NA,NA,NA,NA
"128","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","31520",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","30",NA,"Brasil",NA,NA,"Erva 0,5m, flores com sépalas de cor verde e pétalas de cor lilás.","MBML031520",NA,NA,"Vell.","3373","MBML031520","Sheila R. Profice/Agosto-2009","Espírito Santo","Santa Leopoldina","Colina Verde, Morro do Agudo, D. Maria","-40.43","-20.095556","150","150",NA,NA,NA,NA,NA,NA,"40W25'48","20S5'44",NA,NA,NA,NA,NA
"129","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","40867",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","V.C. Manhães; D.R. Couto; A.P. Fontana; L.J.C. Kollmann & V. Rocha Leite R. Sobreira; E. Braga & K. Suhett","2008","07","22",NA,"Brasil",NA,NA,"Terrestre. Folhas verdes com lado abaxial vináceo. Flor com corola de base branca e ápice lilás, com listras longitudinais lilás esuro.","MBML040867",NA,NA,"Vell.","90","MBML040867","A.P. Fontana/20-06-2016","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Derivação, mata ciliar","-41.492222","-20.669722",NA,NA,NA,NA,NA,NA,NA,NA,"41W29'32","20S40'11",NA,NA,NA,NA,NA
"130","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","49251",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","A. M. Assis; J. Freitas","2013","07","01",NA,"Brasil",NA,NA,"Subarbusto 0,4m. Folhas discolores. Flor lilás. Interior de mata ciliar (Córrego do Bicho).","MBML049251",NA,NA,"Vell.","3842","MBML049251","André M. Assis/2013","Espírito Santo","Santa Leopoldina","RPPN Rancho Chapadão - Bragança","-40.554111","-20.11075","580","580",NA,NA,NA,NA,NA,NA,"40W33'14,8","20S6'38,7",NA,NA,NA,NA,NA
"131","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","9070",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. Kollmann; E. Bausen & W. Pizziolo","1999","01","27",NA,"Brasil",NA,NA,"Planta de 20cm. Flores rosas.","MBML009070",NA,NA,"Vell.","1684","MBML009070","Sheila R. Profice/21-01-2004","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,NA,NA,NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA
"132","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","9450",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","L. Kollmann; E. Bausen & W. Pizziolo","1998","12","02",NA,"Brasil",NA,NA,"Mata de encosta. Planta 30cm. Flores roxas.","MBML009450",NA,NA,"Vell.","1173","MBML009450","Sheila R. Profice/21-01-2004","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,NA,NA,NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA
"133","2020-07-10 09:43:09-03","MBML","MBML-HERBARIO","1758",NA,"Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","R. M. Pizziolo","1984","07","10",NA,"Brasil",NA,NA,"Herbácea, flores roxas.","MBML001758",NA,NA,"Vell.","176","MBML001758",NA,"Espírito Santo","Barra de São Francisco","Boa Sorte","-40.8908004760742","-18.7549991607666",NA,NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-15 15:28:10-03","UNESP-RC","HRCB","69496","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Azevedo",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vell.",NA,NA,"Azevedo, I.H.F.","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca","-43.821467",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º49'17.28W","22º93'38.25S",NA,NA,NA,NA,NA
"135","2020-06-15 15:28:10-03","UNESP-RC","HRCB","29446","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Silva, J.M.","1997","09","11",NA,"Brasil",NA,NA,"Ereta, flor lilás",NA,NA,NA,"Vell.","1965",NA,"Bráz, D.M.","Paraná","Tunas",NA,NA,NA,NA,NA,NA,NA,"2000",NA,"04","10",NA,NA,NA,NA,NA,NA,NA
"136","2020-06-15 15:28:10-03","UNESP-RC","HRCB","65066","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Grupo Azul",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vell.",NA,NA,"I.H.F. Azevedo","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia -Trilha ao redor da Casa do Pesquisador","-44.608101","-22.454642","718","718",NA,NA,NA,NA,NA,NA,"44°36'29.163W","22°27'16.7106S",NA,NA,NA,NA,NA
"137","2020-06-15 15:28:10-03","UNESP-RC","HRCB","31142","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Cordeiro, J.","1996","10","15",NA,"Brasil",NA,NA,"Subarbusto, 80cm, flor lilás",NA,NA,NA,"Vell.","1319",NA,"Wasshausen, D.","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,"55154","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-15 15:28:10-03","UNESP-RC","HRCB","65390","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","de Moraes, P.L.R.","2015","09","10",NA,"Brasil",NA,NA,"Herbácea 15cm, flores brancas.",NA,NA,NA,"Vell.","4952",NA,"Azevedo, I.H.F.","Espírito Santo","Linhares","Reserva Natural da Vale","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2015",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-06-15 15:28:10-03","UNESP-RC","HRCB","62393","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","de Moraes, P.L.R.","2015","09","12",NA,"Brasil",NA,NA,"Herbácea, flores lilás.",NA,NA,NA,"Vell.","4963",NA,"Azevedo, I.H.F.","Espírito Santo","Linhares","Reserva Natural da Vale","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2015",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-06-10 10:10:01-03","FZB-BH","BHZB","6300","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Ordones, J.","2005","11","01",NA,"Brasil",NA,NA,"Epífita.",NA,NA,NA,NA,"956",NA,"C.S.Pessoa","MG","Marliéria","Pq. Estadual do Rio Doce - Lagoa do MeioLong: 42º38' W a 48º28' W e Lat: 19º45' S a 19º30' S","-42.633333","-19.5",NA,NA,NA,NA,"2011",NA,"12","11","42W 38'","19S 30'",NA,NA,NA,NA,NA
"141","2019-06-10 10:10:01-03","FZB-BH","BHZB","6325","S","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Ordones, J. et al.","2006","06","27",NA,"Brasil",NA,NA,"Nº 421. Doação de duplicata para Herbário PERD Setembro 2018",NA,NA,NA,NA,"1027",NA,"C.S.Pessoa","MG","Marliéria","Pq. Estadual do Rio Doce - Lagoa dos Aníbal.Long: 42º38' W a 48º28' W e Lat: 19º45' S a 19º30' S","-42.633333","-19.5",NA,NA,NA,NA,"2012",NA,"10","29","42W 38'","19S 30'",NA,NA,NA,NA,NA
"142","2021-03-12 08:14:11-03","IMA","MAC","44994","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Chagas-Mota","2009","11","10",NA,"Brasil",NA,NA,"Arbusto ca. 1 m de altura. Flores alvas com roxo.","MAC0044994",NA,NA,"Vell.","6498",NA,"E.C.O.Chagas","Alagoas","Maceió","Serra da Saudinha.","-35.7352981567383","-9.6658296585083",NA,NA,"34538","auto","2009",NA,"11","10",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-12 08:14:11-03","IMA","MAC","49953","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Chagas-Mota","2010","10","07",NA,"Brasil",NA,NA,"Arbusto ca. 60 cm de altura. Frutos verdes.","MAC0049953",NA,NA,"Vell.","8992",NA,"E.C.O.Chagas","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada, Pedra D'Água.","-36.4710998535156","-9.31888961791992",NA,NA,"16583","auto","2010",NA,"10","07",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-12 08:14:11-03","IMA","MAC","35118","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","solitaria","Ruellia solitaria","Chagas-Mota; J.W.A.Silva; P.B.Alves","2009","01","10",NA,"Brasil",NA,NA,"Sub-arbusto ca. 60 cm de altura. Flores brancas com listras roxas.","MAC0035118",NA,NA,"Vell.","1626",NA,"E.C.O.Chagas","Alagoas","São Luiz do Quitunde","Garabu.",NA,NA,NA,NA,NA,NA,"2009",NA,"01","16",NA,NA,NA,NA,NA,NA,NA
