"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"90","2021-03-01 16:35:16-03","UNICAMP","UEC","22756","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Baldassari, IB","Mathes, LAF; et al.","659","1980","12","03",NA,"Brazil","Minas Gerais","campo da colina","-46.564722","-21.838889",NA,NA,NA,"Subarbusto de 1m, flores roxas",NA,NA,"(A.DC.) Cogn.","Poços de Caldas",NA,NA,"1987",NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA
"91","2021-03-01 16:35:16-03","UNICAMP","UEC","22943","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Baldassari, IB","Stubblebine, WH; et al.","554","1980","12","01",NA,"Brazil","Minas Gerais","Campo de Santa Rosália","-46.564722","-21.838889",NA,NA,NA,"Arbusto de 1,5m, frutos vinosos",NA,NA,"(A.DC.) Cogn.","Poços de Caldas",NA,NA,"1987",NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA
"92","2021-03-01 16:35:16-03","UNICAMP","UEC","22957","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Baldassari, IB","Stubblebine, WH; et al.","589","1980","12","02",NA,"Brazil","Minas Gerais","Campo do Saco","-46.564722","-21.838889",NA,NA,NA,"Subarbustos flores roxas",NA,NA,"(A.DC.) Cogn.","Poços de Caldas",NA,NA,"1987",NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA
"93","2020-02-10 17:55:18-03","UNICAMP","UEC","25790","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Baldassari, IB","Leitão Filho, HF; Gouvêa, LSK; Martins, FR; Tamashiro, JY; et al.","1468","1981","12","01",NA,"Brazil","Minas Gerais","Morro do Ferro, Campo.","-46.564722","-21.838889",NA,NA,NA,"flor e fruto, Arbusto de 2 m de altura, flores com pétalas roxas.","UEC038209","UEC038209","(A.DC.) Cogn.","Poços de Caldas",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA
"94","2021-03-01 16:35:16-03","UNICAMP","UEC","29627","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Freitas, GA","Shepherd, GJ","10948","1980","02","24",NA,"Brazil","Minas Gerais","Serra do Caracol, Estrada entre Andradas e Poços de Caldas, km 102. Beira da estrada.",NA,NA,"1200","1200",NA,"Subarbusto de 1,5 m. Flores roxas.",NA,NA,"(A.DC.) Cogn.",NA,NA,NA,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-02-10 17:55:18-03","UNICAMP","UEC","5658","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Baldassari, IB","Leitão Filho, HF; Gouvêa, LSK; Martins, FR; Tamashiro, JY; et al.","1468","1981","12","01",NA,"Brazil","Minas Gerais","Morro do Ferro, Campo.","-46.564722","-21.838889",NA,NA,NA,"flor e fruto, Arbusto de 2 m de altura, flores com pétalas roxas.","UEC041485","UEC041485","(A.DC.) Cogn.","Poços de Caldas",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA
"96","2021-03-01 16:35:16-03","UNICAMP","UEC","96713","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Freitas, AL","Barreto, KD; Fernandes, GD; Vitti, FX","2452","1994","05","11",NA,"Brazil","São Paulo","Parque da Ferradura, Trilha do Pinhão.","-45.507889","-22.723639",NA,NA,NA,"Arbusto, 0,7m alt.; frutos imaturos verdes.; Campo de altitude.","UEC076871","UEC076871","(A.DC.) Cogn.","Campos do Jordão",NA,NA,"2010","04",NA,"-45.507889","-22.723639",NA,NA,NA,NA,NA
"97","2020-02-10 17:55:18-03","UNICAMP","UEC","124586","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Guimarães, P","Meireles, LD","887","2002","01","27",NA,"Brazil","Minas Gerais","Monte Verde, Afloramento do Platô","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Subarbusto, até 50 cm, flores arroxeadas","UEC038811",NA,"(A.DC.) Cogn.","Camanducaia","22140","auto","2004","04",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:35:16-03","UNICAMP","UEC","115623","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Matsumoto, K; Guimarães, P","Matsumoto, K; Simões, AO; Lopes, CA; Jannini, AW","604","1998","01","10",NA,"Brazil","Minas Gerais","Fazenda Água Limpa, Afloramento rochoso.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Subarbusto ca 80 cm, folhas verticiladas, pétalas vináceas, estames com anteras roxas e filetes creme-arroxeados.","UEC012717","UEC012717","(A.DC.) Cogn.","Carrancas","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:35:16-03","UNICAMP","UEC","115622","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Matsumoto, K; Guimarães, P","Matsumoto, K; Simões, AO; Lopes, CA; Jannini, AW","608","1998","01","10",NA,"Brazil","Minas Gerais","Fazenda Água Limpa, Afloramento rochoso.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Folhas opostas, pétalas vináceas, estames com anteras roxas e filetes creme-arroxeados.","UEC012718","UEC012718","(A.DC.) Cogn.","Carrancas","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:35:16-03","UNICAMP","UEC","115621","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Matsumoto, K; Guimarães, P","Matsumoto, K; Simões, AO","628","1998","02","03",NA,"Brazil","Minas Gerais","Fazenda Água Limpa, Afloramento rochoso.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Arbusto ca 1 metro, pétalas vináceas, base creme, estames roxos.","UEC012715","UEC012715","(A.DC.) Cogn.","Carrancas","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:35:16-03","UNICAMP","UEC","139710","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula",NA,"Simões, AO; Jannini, AW; Singer, RB","736","1999","03","14",NA,"Brazil","Minas Gerais","Serra de Bicas, Afloramento no alto da Serra","-44.6425018310547","-21.4874992370605","1400","1400",NA,"Arbusto, 1,5m, flores roxas, estames também roxos, botões avermelhados.",NA,NA,"(A.DC.) Cogn.","Carrancas","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:35:16-03","UNICAMP","UEC","185633","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Freitas, AL","Kinoshita, LS; Leite, FB; Simões, JC; Carreira, JYO; Vilarta, MR; Brito, VLG","11/236","2011","05","26",NA,"Brazil","Minas Gerais","Região da Serra da Canastra","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto, 1m de altura, fruto cápsula","UEC116072","UEC116072","(A.DC.) Cogn.","Delfinópolis","41380","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:35:16-03","UNICAMP","UEC","162504","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Matsumoto, K","Yamamoto, LF","1965","2005","04","20",NA,"Brazil","Minas Gerais","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,"Frutos.; Campo de altitude.","UEC038497","UEC038497","(A.DC.) Cogn.","Extrema","15223","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:35:16-03","UNICAMP","UEC","162505","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Matsumoto, K","Yamamoto, LF","1676","2004","12","05",NA,"Brazil","Minas Gerais","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,"Flor rosa.; Campo de altitude.","UEC038498","UEC038498","(A.DC.) Cogn.","Extrema","15223","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-02-10 17:55:18-03","UNICAMP","UEC","162488","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Matsumoto, K","Yamamoto, LF","1578","2004","05","14",NA,"Brazil","Minas Gerais","Serra do Lopo, Trilha para Pedra das Flores.","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"UEC038524","UEC038524","(A.DC.) Cogn.","Extrema","15223","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:35:16-03","UNICAMP","UEC","175642","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Freitas, AL","Ranieri, BD","s.n.","2003","09","09",NA,"Brazil","Minas Gerais","Morro do chapéu.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Herbáceo, pétalas com lilás.; Trilha em quartzito.","UEC099524","UEC099524","(A.DC.) Cogn.","Nova Lima","29211","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:35:16-03","UNICAMP","UEC","99780","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula",NA,"Almeida, F; Romero, R; Robinson, O; Robinson, D","5273","1998","05","26",NA,"Brazil","Minas Gerais","Serra de Ouro Branco, subida para o Cruzeiro,próximo ao topo da Serra.","-43.6918983459473","-20.5207996368408",NA,NA,NA,"Material testemunho para estudo Molecular. &nf;Projeto Financiado pela National Geographic Society e autorizado pelo Instituto Brasileiro do Meio Ambiente (IBAMA); Arbusto, ca. 0,6m. Corola arroxeada; estames roxos, filete com a metade","UEC026404","UEC026404","(A.DC.) Cogn.","Ouro branco","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-02-10 17:55:18-03","UNICAMP","UEC","126126","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Mello Barreto, HL","Magalhães, GM","1248","1942","01","18",NA,"Brazil","Minas Gerais","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"flor, Subarbusto de flor violácea. Pouco freqüente.",NA,NA,"(A.DC.) Cogn.","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:35:16-03","UNICAMP","UEC","96886","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Freitas, AL","Goldenberg, R; Semir, J; Romero, R; Dutilh, JHA","531","1998","02","13",NA,"Brazil","Minas Gerais","Estrada Pimenta - Santo Hilário","-45.798900604248","-20.4839000701904",NA,NA,NA,"Vegetação secundária em encosta íngreme. Arbusto, 80cm, com folhas verticiladas; flores com pétalas purpúreas, estames com filetes avermelhados e anteras roxas.",NA,NA,"(A.DC.) Cogn.","Pimenta","21095","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:35:16-03","UNICAMP","UEC","99045","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Meyer, FS","Semir, J; Martins, E","35248","1994","05","05",NA,"Brazil","Minas Gerais","Antigo Km 128","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto 80 cm. Flores violetas. Estames com anteras lilás, conectivo branco, filetes lilás de base branca, estilete lavanda.","UEC087935","UEC087935","(A.DC.) Cogn.","Santana do Riacho","26557","auto","2012","05","30",NA,NA,NA,NA,NA,NA,NA
"111","2020-02-10 17:55:18-03","UNICAMP","UEC","104879","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Martins, AB","Freitas, L; San Martin-Gajardo, I","28","1997","12","30",NA,"Brazil","Minas Gerais","São José do Barreiro","-46.3657989501953","-20.2453002929688",NA,NA,NA,"flor, Subarbusto cespitoso de 80 cm de altura, corola e estames violeta. Órgão subterrâneo bem desenvolvido. Abundante em áreas queimadas. Campo de altitude.",NA,NA,"(A.DC.) Cogn.","São Roque de Minas","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:35:16-03","UNICAMP","UEC","104890","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Meyer, FS","Freitas, L; San Martin-Gajardo, I","27","1997","07","30",NA,"Brazil","Minas Gerais","São José do Barreiro","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto cespitoso, 80cm. Corola e estames violeta. Órgão subterrâneo bem desenvolvidos. Abundante em áreas queimadas.",NA,NA,"(A.DC.) Cogn.","São Roque de Minas","57119","auto","2011","07","14",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:35:16-03","UNICAMP","UEC","104891","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Freitas, AL","Freitas, L; San Martin-Gajardo, I","26","1997","07","30",NA,"Brazil","Minas Gerais","São José do Barreiro","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto cespitoso, 70cm. Corola e estames violeta. Órgão subterrâneo bem desenvolvidos. Abundante em áreas queimadas.",NA,NA,"(A.DC.) Cogn.","São Roque de Minas","57119","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-02-10 17:55:18-03","UNICAMP","UEC","104893","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Martins, AB","Freitas, L; San Martin-Gajardo, I","419","1998","07","06",NA,"Brazil","Minas Gerais","São José do Barreiro","-46.3657989501953","-20.2453002929688",NA,NA,NA,"flor, Arbusto de cerca de 1 m de altura, corola violeta, anteras e estilete vermelhos. Campo de altitude.",NA,NA,"(A.DC.) Cogn.","São Roque de Minas","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:35:16-03","UNICAMP","UEC","104892","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Freitas, AL","Freitas, L; San Martin-Gajardo, I","25","1997","12","30",NA,"Brazil","São Paulo","Serra da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,"Subarbusto cespitoso/70cm. Flores corola e estames violeta.&nf;Obs.: órgão subterrâneo bem desenvolvido, abundante em áreas queimadas.; Campo de Altitude.","UEC076876","UEC076876","(A.DC.) Cogn.","São José do Barreiro","30784","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-02-10 17:55:18-03","UNICAMP","UEC","159348","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Meyer, FS","Longhi-Wagner, HM; Boechat, SC; Araújo, AC; et al.","3029","1996","01","23",NA,"Brazil","São Paulo","Serra da Bocaina, Estrada para a fazenda Pinheirinho, a 1.200 da entrada. Campo limpo na encosta; rara.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"UEC032499","UEC032499","(A.DC.) Cogn.","São José do Barreiro","30784","auto","2012","05","30",NA,NA,NA,NA,NA,NA,NA
"117","2020-02-10 17:55:18-03","UNICAMP","UEC","172286","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Guimarães, P","Brade, AC","6066","1913","02","23",NA,"Brazil","São Paulo","Mooca.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC084708","UEC084708","(A.DC.) Cogn.","São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-02-10 17:55:18-03","UNICAMP","UEC","78150","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Uhlmann, A","Felice, T; Sciamarelli, A","27935","1993","01","02",NA,"Brazil","São Paulo","Serra de Mursa","-46.8199996948242","-23.2099990844727",NA,NA,NA,"flor e fruto, Arbusto de 1 m, flores róseas e botões, frutos imaturos.",NA,NA,"(A.DC.) Cogn.","Várzea Paulista","5590","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-06 09:56:30-03","UFOP","OUPR","23378","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","frigidulum","Pleroma frigidulum","Freitas, A.L.","Scalon, V.R.; Cândido, E.S.; Bünger, M.O. & Silva, J.L.","623","2009","02","09",NA,"Brasil","Minas Gerais","Estrada para o distrito de Camargos.","-43.4160995483398","-20.377799987793",NA,NA,NA,"Arbusto, ca. 50cm alt., flores com corola púrpurea.",NA,NA,"(Schrank et Mart. ex DC.) Triana","Mariana","33524","auto","2012","02",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-06 09:56:32-03","UFOP","OUPR","6199","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Badini, J.","Badini, J.","s.n.","1937",NA,NA,NA,"Brasil","Minas Gerais","Caboclo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo. Arbusto. Flores violáceas",NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-06 09:56:32-03","UFOP","OUPR","6202","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Badini, J.","Badini, J.","s.n.","1974","05","27",NA,"Brasil","Minas Gerais","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo. Subarbusto. Flores violáceas",NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto","1974","05","28",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-06 09:56:32-03","UFOP","OUPR","17654","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Badini, J.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Terreno pedregoso. Arbusto. Flores roxas",NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-06 09:56:32-03","UFOP","OUPR","6201","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Badini, J.","Badini, J.","s.n.","1972","01","06",NA,"Brasil","Minas Gerais","Caveira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campos altos. Subarbusto. Flores violáceas",NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto","1972","01","06",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-06 09:56:32-03","UFOP","OUPR","6208","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Lisboa, M.A.","Lisboa, M.A.","s.n.","1972",NA,NA,NA,"Brasil","Minas Gerais","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-06 09:56:32-03","UFOP","OUPR","6200","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Badini, J.","Badini, J.","s.n.","1972","01","06",NA,"Brasil","Minas Gerais","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campos altos. Subarbusto. Flores violáceas",NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto","1972","01","06",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-06 09:56:32-03","UFOP","OUPR","6204","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Badini, J.","Badini, J.","s.n.","1972","01","06",NA,"Brasil","Minas Gerais","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Subarbusto. Flores violáceas",NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto","1972","01","06",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-06 09:56:32-03","UFOP","OUPR","6203","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campos áridos. Subarbusto. Flores violáceas",NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto","1982","12","14",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-06 09:56:32-03","UFOP","OUPR","6202","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Lisboa, M.A.","Badini, J.","s.n.","1975","01","09",NA,"Brasil","Minas Gerais","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto","1975","01","10",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-06 09:56:32-03","UFOP","OUPR","6206","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo. Arbusto. Flores violáceas",NA,NA,"(DC.) Cogn.","Ouro Preto","44599","auto","1976","12","31",NA,NA,NA,NA,NA,NA,NA
"130","2014-10-14 15:56:55-03","BS","M","M-0005191","S","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in sylvarum margine et in campis altis prope Comanducaya et alibi. Provinciae St. Pauli.",NA,NA,NA,NA,NA,NA,"M0005191",NA,"(DC.) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"NOTATYPE",NA,NA
"131","2014-10-14 15:56:55-03","BS","M","M-0005192","S","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in campis Serro Frio ad fl. Itacambioussa. Provinciae M. Ger.",NA,NA,NA,NA,NA,NA,"M0005192",NA,"(DC.) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"NOTATYPE",NA,NA
"132","2019-08-16 08:40:05-03","UTFPR","HCF","19296","S","Plantae",NA,NA,"Melastomataceae","Pleroma","frigidulum","Pleroma frigidulum","E. Barboza","J.M. Silva","7712","2011","02","22",NA,"Brasil","PR","Biscaia","-50.1618995666504","-25.0949993133545",NA,NA,NA,"subarbusto de 80 cm; flores lilases. Paredão rochoso.",NA,NA,"(DC.) Triana","Ponta Grossa","46557","auto","2014","07","29",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:35:00-03","MBM","MBM","302115","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","frigidulum","Pleroma frigidulum","Guimarães, P.","Mello-Silva, R.; Forzza, R.C.; Temponi, L.G.; Calió, M.F.A.; Forzza, R.C.; Temponi, L.G.; Calió, M.F.A.","2633","2004","06","17","Southern America","Brazil","Rio de Janeiro","Cônego, Pedra do Imperador. Alto da Pedra, em trilha calçada que leva à torre","-42.5325","-22.320556","1380","1380",NA,"Arbusto, 1 m de altura. Folhas discolores, verde-claras na face abaxial. Corola roxa. Anteras roxas. Filetes alvos.; Afloramentos rochosos, carrascos, campo sujo e matas de altitude perturbados.","MBM302115","MBM302115","(Schrank & Mart. ex DC.) Triana","Nova Friburgo",NA,NA,"2007",NA,NA,"-42.5325","-22.320556",NA,NA,NA,NA,NA
"134","2020-12-21 16:35:08-03","MBM","MBM","233892","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Guimarães, P.","Teixeira, W.A.","s.n.","1994","01","20","Southern America","Brazil","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"MBM233892","MBM233892","(DC.) Cogn.","Itabirito","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:35:08-03","MBM","MBM","226139","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Ribas, O.S.","Dombrowski, L.T.; et al.; et al.","11304",NA,NA,NA,"Southern America","Brazil","Paraná","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM226139",NA,"(DC.) Cogn.","Balsa Nova","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:35:08-03","MBM","MBM","49762","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Ribas, O.S.","Hatschbach, G.","36",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Capivari, estrada para São Paulo","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM049762","MBM049762","(DC.) Cogn.","Bocaiúva do Sul","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:35:08-03","MBM","MBM","304939","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Guimarães, P.","Silva, J.M.; Abe, L.M.; Abe, L.M.","4254","2005","03","03","Southern America","Brazil","Paraná","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM304939","MBM304939","(DC.) Cogn.","Bocaiúva do Sul","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:35:08-03","MBM","MBM","157772","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Wurdack, J.J.","Cordeiro, J.; Barboza, E.; Barboza, E.","1020",NA,NA,NA,"Southern America","Brazil","Paraná","Serra de Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM157772","MBM157772","(DC.) Cogn.","Bocaiúva do Sul","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:35:08-03","MBM","MBM","189076","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","frigidula","Tibouchina frigidula","Wurdack, J.J.","Ribas, O.S.; Motta, J.T.; Cordeiro, J.; Motta, J.T.; Cordeiro, J.","1050",NA,NA,NA,"Southern America","Brazil","Paraná","Serra de Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM189076","MBM189076","(DC.) Cogn.","Bocaiúva do Sul","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
