"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"381","2021-02-11 17:20:03-03","UFPR","UPCB","83345","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Goldenberg, R.","2166","2015","05","12",NA,"Brasil","Espírito Santo","Governador Lindenberg","Pedra de Santa Luzia, floresta na base da pedra, no começo da trilha.",NA,NA,NA,NA,NA,"Arvoreta 3m à sombra; inflorescências jovens..","UPCB0016013","UPCB0016013",NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"382","2021-02-11 17:20:03-03","UFPR","UPCB","83537","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Goldenberg, R.","161","1996","05","23",NA,"Brasil","São Paulo","Queluz","Margens do Rio das Cruzes","-44.782","-22.456",NA,NA,NA,"Pequena mata próxima a pasto, árvore de 7m; flores brancas e frutos imaturos verdes.","UPCB0015503","UPCB0015503",NA,NA,NA,NA,"-44.782","-22.456","2009",NA,NA,NA,NA,NA,NA,NA
"383","2021-02-11 17:20:03-03","UFPR","UPCB","83538","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Tamashiro, J.Y.","1182","1995","06","13",NA,"Brasil","São Paulo","Manduri","Horto Florestal de Manduri","-49.357","-23.009",NA,NA,NA,"Árvore de 12m., frutos imaturos verdes..","UPCB0015996","UPCB0015996",NA,NA,NA,NA,"-49.357","-23.009","2009",NA,NA,NA,NA,NA,NA,NA
"384","2021-02-11 17:20:03-03","UFPR","UPCB","83908","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Gomes, J.M.L.","3760","2011","05","15",NA,"Brasil","Espírito Santo","Muniz Freire","Parque Florestal do Rio Pardo","-41.4131","-20.4642",NA,NA,NA,"Planta com 5,0 metros de altura; sobre afloramento rochoso.","UPCB0015981","UPCB0015981",NA,NA,NA,NA,"-41.4131","-20.4642","2013",NA,NA,NA,NA,NA,NA,NA
"385","2021-02-11 17:20:03-03","UFPR","UPCB","83909","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Valadares, R.T.","898","2009","10","19",NA,"Brasil","Espírito Santo","Linhares","Canivete: Remanescente de Tabuleiro","-40.071","-19.3213",NA,NA,NA,"Árvore ca. De 6,0 metros de altura; inflorescência marrom; folhas discolores.","UPCB0016014","UPCB0016014",NA,NA,NA,NA,"-40.0710","-19.3213","2013",NA,NA,NA,NA,NA,NA,NA
"386","2021-02-11 17:20:03-03","UFPR","UPCB","84429","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Zappi, D.C.","3129","2011","03","05",NA,"Brasil","Mato Grosso","Santa Cruz do Xingu","Parque Estadual do Xingu, limite norte do parque.","-52.607","-9.731","340","340",NA,"Árvore 12m alt., inflorescência rosadas a ferrugíneas, frutos imaturos. Habitat: Floresta ombrófila aberta com rochas de arenito..","UPCB0015942","UPCB0015942",NA,NA,NA,NA,"-52.607","-9.731","2013",NA,NA,NA,NA,NA,NA,NA
"387","2021-02-11 17:20:03-03","UFPR","UPCB","85046","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Pessoa, E. et al.","399","2010","09","16",NA,"Brasil","Roraima","Caracaraí","Parque Nacional Viruá","-61.011","1.487","60","60",NA,"Arvoreta com folhas de face adaxial verdes a abaxial salmon. Frutos jovens verdes..","UPCB0016061","UPCB0016061",NA,NA,NA,NA,"-61.011","1.487","2015",NA,NA,NA,NA,NA,NA,NA
"388","2021-02-11 17:20:03-03","UFPR","UPCB","85047","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Lourenço, A.R.","352","2010","09","13",NA,"Brasil","Roraima","Caracaraí","Parque Nacional Viruá","-60.985","1.396","57","57",NA,"Arvoreta ca. 3-4m. alt. Folhas ferrugíneas na face abaxial, verdes na adaxial..","UPCB0016062","UPCB0016062",NA,NA,NA,NA,"-60.985","1.396","2015",NA,NA,NA,NA,NA,NA,NA
"389","2021-02-11 17:20:03-03","UFPR","UPCB","85061","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Silva-Luz, C.L. et al.","100","2010","09","14",NA,"Brasil","Roraima","Caracaraí","Parque Nacional Viruá","-61.013","1.477","124","124",NA,"Árvore ca. 10m altura no subdossel. DAP 7 cm. Ritidoma verde-acinzetado com muitas fissuras, sem desprendimento de placas. Casca morta 1mm, marrom-acinzentado; casca viva ca. 2mm, avermelhada. Alburno creme. Folhas discolores, face a","UPCB0015998","UPCB0015998",NA,NA,NA,NA,"-61.013","1.477","2015",NA,NA,NA,NA,NA,NA,NA
"390","2021-02-11 17:20:03-03","UFPR","UPCB","87551","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Meirelles, J.","Viana, P.L. et al.","5619","2015","03","26",NA,"Brasil","Pará","Parauapebas","Floresta Nacional de Carajás - Serra dos Carajás, Serra Norte - N2.","-50.253611","-6.055833","689","689",NA,"Árvore 5m. Borda de canga. Folhas discolores. Botões florais brancos. Frutos imaturos verdes..","UPCB0015010","UPCB0015010",NA,NA,NA,NA,"-50.253611","-6.055833","2016",NA,NA,NA,NA,NA,NA,NA
"391","2021-02-11 17:20:03-03","UFPR","UPCB","89908","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Folli, D.A.","6084","2008","06","10",NA,"Brasil","Espírito Santo","Alegre","Parque Cachoeira da Fumaça","-41.591115","-20.634074","445","445",NA,"Porte: arbóreo; Forma de vida: terrestre; Cor botão: branco; Cor flor: branca; Cor fruto maduro: roxo; Cor fruto imaturo: verde; Cor exsudação: Incolor; Descamação: ausente; Metros: 1400 Forma fuste: Cilíndrico; Superfície casca: ásp","UPCB0030605","UPCB0030605",NA,NA,NA,NA,"-41.591115","-20.634074","2017",NA,NA,NA,NA,NA,NA,NA
"392","2021-02-11 17:20:03-03","UFPR","UPCB","91031","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Martinelli, G. | Viana, W.","7357","1980","07","10",NA,"Brasil","Pará","Oriximiná","Reserva Biológica de Trombetas. Rio trombetas, Lago Erepecú","-56.833333","-1.416667","60","60",NA,"Crescendo em terra firme, árvore com 16 metros de altura; folhas discolores; flores em botões de cor ferrugíneos; frutos imaturos da cor verde..","UPCB0033428","UPCB0033428",NA,NA,NA,NA,"-56.833333","-1.416667","2010",NA,NA,NA,NA,NA,NA,NA
"393","2021-02-11 17:20:03-03","UFPR","UPCB","91134","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Silva, N.T.",NA,"1969","04","12",NA,"Brasil","Pará",NA,"Estrada entre Planalto A e Braço",NA,NA,NA,NA,NA,"Árvore de 10m e 10cm diâmetro; flor branca. Col. de madeira..","UPCB0028266","UPCB0028266",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"394","2021-02-11 17:20:03-03","UFPR","UPCB","87916","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Lorenzi, H.","6231","2007","02","20",NA,"Brasil","Minas Gerais","Paraguaçu","Coletado na localidade de Chico Santos, em áreas abertas de pasto; comum localmente.","-45.7374992370605","-21.5471992492676","1000","1000",NA,"Árvore, copa piramidal e densa; casca lisa, ca. 8m de altura. Flores (botões esbranquiçados). Frutos..","UPCB0023551","UPCB0023551",NA,NA,"18686","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"395","2021-02-11 17:20:03-03","UFPR","UPCB","43415","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Falcão, P.",NA,"2000","11","08",NA,"Brasil","Pernambuco","Recife","Dois Irmãos, mata próxima ao açude do Prata.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UPCB0015943","UPCB0015943",NA,NA,"18865","auto",NA,NA,"2001","01","01",NA,NA,NA,NA,NA
"396","2021-02-11 17:20:03-03","UFPR","UPCB","51818","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Macedo, G.E.L.","1216","2004","08","18",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo","-40.0835990905762","-13.8575000762939",NA,NA,NA,"Árvore 12m, folha discolor, amarronzada na face abaxial, simples e oposta, botões creme..","UPCB0015940","UPCB0015940",NA,NA,"49443","auto",NA,NA,"2005","01","01",NA,NA,NA,NA,NA
"397","2021-02-11 17:20:03-03","UFPR","UPCB","45970","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Leoni, L.S.","4666","2001","05",NA,NA,"Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita, ao lado da trilha principal","-42.0297012329102","-20.8083000183105",NA,NA,NA,"Árvore ereta 20m alt., frutos imaturos, no interior da floresta, 600m s.n.m..","UPCB0015971","UPCB0015971",NA,NA,"14353","auto",NA,NA,"2002","01","01",NA,NA,NA,NA,NA
"398","2021-02-11 17:20:03-03","UFPR","UPCB","85748","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Braga, M | Suemitsu, C.","28","2011","05","06",NA,"Brasil","Pará","Belterra","Flona do Tapajós, Itapaiuna","-54.937198638916","-2.63638997077942",NA,NA,NA,"Arbusto de áreas secundárias, folhas verde amarronzadas..","UPCB0015987","UPCB0015987",NA,NA,"74752","auto",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"399","2021-02-11 17:20:03-03","UFPR","UPCB","94761","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Echternacht, L.A.","121","2005","05","04",NA,"Brasil","Minas Gerais","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711",NA,NA,NA,"Cerrado, Transição Mata estacional semidecidual|Cerradão. Botões com cálice verde, corola e perianto brancos","UPCB0042492","UPCB0042492",NA,NA,"17082","auto",NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA
"400","2021-02-11 17:20:03-03","UFPR","UPCB","63636","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Ordones, J.","1326","2008","04","09",NA,"Brasil","Minas Gerais","Belo Horizonte","FZBBH, Camelo.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Projeto Cerrado N° 395. Flores brancas. Cerrado. Arbóreo..","UPCB0016000","UPCB0016000",NA,NA,"17082","auto",NA,NA,"2008","01","01",NA,NA,NA,NA,NA
"401","2021-02-11 17:20:03-03","UFPR","UPCB","63638","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Ordones, J.","1329","2008","05","21",NA,"Brasil","Minas Gerais","Belo Horizonte","FZBBH, Elefante.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Projeto Cerrado Salaminho N° 449. 7 metros. Cerrado. Arbóreo..","UPCB0016063","UPCB0016063",NA,NA,"17082","auto",NA,NA,"2008","01","01",NA,NA,NA,NA,NA
"402","2021-02-11 17:20:03-03","UFPR","UPCB","63637","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Ordones, J.","1328","2008","05","07",NA,"Brasil","Minas Gerais","Belo Horizonte","FZBBH, Ninhal.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Projeto Cerrado N° 429. Em botão verde. Cerrado. Arbóreo..","UPCB0015975","UPCB0015975",NA,NA,"17082","auto",NA,NA,"2008","01","01",NA,NA,NA,NA,NA
"403","2021-02-11 17:20:03-03","UFPR","UPCB","44053","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Mendonça, C.V.","342","1997","05","15",NA,"Brasil","Minas Gerais","Belo Horizonte","Jardim Zoológico FZB, Mata do pau d'óleo (Setor Extra)","-43.937801361084","-19.9207992553711",NA,NA,NA,"Flores albas..","UPCB0016067","UPCB0016067",NA,NA,"17082","auto",NA,NA,"2001","06",NA,NA,NA,NA,NA,NA
"404","2021-02-11 17:20:03-03","UFPR","UPCB","56343","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Leoni, L.S.","2864","1995","03","26",NA,"Brasil","Minas Gerais","Araponga","Parque Estadual","-42.5208015441895","-20.6667003631592","1270","1270",NA,"Arbusto ca. 2-2,5m, corola amarelada. Vegetação alterada..","UPCB0016003","UPCB0016003",NA,NA,"16385","auto",NA,NA,"2007","01","01",NA,NA,NA,NA,NA
"405","2021-02-11 17:20:03-03","UFPR","UPCB","85431","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Goldenberg, R. et al.","1965","2014","04","23",NA,"Brasil","Amazonas","Barcelos","Parque Estadual da Serra do Aracá. Igarapé Preto, abaixo do acampamento na base da Serra do Aracá.","-62.9241981506348","-0.974722027778625","40","50",NA,"Arvoreta 4m; flores velhas com hipanto verde a castanho. Habitat: Floresta de Igapó.","UPCB0015935","UPCB0015935",NA,NA,"358570","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"406","2021-02-11 17:20:03-03","UFPR","UPCB","79403","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Meirelles, J.","Meirelles, J. et al.","680","2011","08","27",NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Parque Nacional do Pico da Neblina. Morro dos Seis Lagos, margem do Lago do Dragão.","-67.0892028808594","-0.130278006196022",NA,NA,NA,"Árvore ca. 10m alt. Casca com fissuras longitudinais. Frutos avernelhados..","UPCB0015965","UPCB0015965",NA,NA,"377621","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"407","2021-02-11 17:20:03-03","UFPR","UPCB","79294","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Meirelles, J.","Meirelles, J. | Boelter, C.R.","860","2012","10","13",NA,"Brasil","Pará","Santarém","Próximo ao aeroporto, no início da estrada para a Praia de Pajuçara.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Arvoreta ca. 3m alt., inflrescência cor de bronze. Presença de formigas fazendo ninho nos ramos..","UPCB0016017","UPCB0016017",NA,NA,"205258","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"408","2021-02-11 17:20:03-03","UFPR","UPCB","88909","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Wurdack, J.J.","Folli, D.A.","408","1982","11","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Aceiro Catelã enriquecimento linha 6","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte: Arbóreo. Forma de vida: Terrestre. Forma Fuste: Superfic. Sulcado. Cor do botão: Marrom. Cor flor: Branco. Cor Exsudação: Incolor. Descamação: em placas. Metros: 230. Superfície casca: áspera. Altura total (m): 9. Altura Fuste","UPCB0031856","UPCB0031856",NA,NA,"48094","auto",NA,NA,"1986","07","28",NA,NA,NA,NA,NA
"409","2021-02-11 17:20:03-03","UFPR","UPCB","88910","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Folli, D.A.","Folli, D.A.","4196","2002","03","05",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Área de capoeira do Projeto Zico. Estrada Municipal do MME","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte: Arbóreo. Forma de vida: Terrestre. Forma Fuste: Cilíndrico. Cor do botão: Marrom. Cor flor: Branco. Cor Exsudação: Incolor. Descamação: em escamas. Metros: 2100. Superfície casca: Escamosa. Altura total (m): 12. Altura Fuste (","UPCB0031860","UPCB0031860",NA,NA,"48094","auto",NA,NA,"2002","03","05",NA,NA,NA,NA,NA
"410","2021-02-23 16:20:39-03","UFPR","UPCB","97090","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Bacci, L. F.","Couto, D. R. | Lube, S. G. | Vieira, M. D. & Silva, A. E.","1926","2011","04","10",NA,"Brasil","Espírito Santo","Mimoso do Sul","Torres: Sítio Prof. Franklin Chichoro","-41.3664016723633","-21.0641994476318",NA,NA,NA,"Mata Atlântica. Árvore, cálice verde, corola alva. Face abaxial das folhas com verde menos intenso que o apresentado na face adaxial.","UPCB0046898",NA,NA,NA,"29430","auto",NA,NA,"2015","02",NA,NA,NA,NA,NA,NA
"411","2021-02-11 17:20:03-03","UFPR","UPCB","42735","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Tameirão Neto, E.","2710","1998","04","05",NA,"Brasil","Minas Gerais","Mariana","UHE Caldeirões, Rio Gualaxo do Sul, Fazenda Antônio Sampaio","-43.4160995483398","-20.377799987793",NA,NA,NA,"Arbórea, flores ciliar. Nome vulgar: pixirica..","UPCB0015938","UPCB0015938",NA,NA,"33524","auto",NA,NA,"2000","01","01",NA,NA,NA,NA,NA
"412","2021-02-11 17:20:03-03","UFPR","UPCB","42749","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Costa, L.V.",NA,"1999","04",NA,NA,"Brasil","Minas Gerais","Juiz de Fora","UHE Sobragi","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"UPCB0016069","UPCB0016069",NA,NA,"36144","auto",NA,NA,"2000","01","01",NA,NA,NA,NA,NA
"413","2021-02-11 17:20:03-03","UFPR","UPCB","86979","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Silva, J.A.C. da et al.","1181","2005","12","08",NA,"Brasil","Amazonas","Presidente Figueiredo","Vila de Balbina, Base de fiscalização WABA, nas Ilhas da área do Quatá. Solo argiloso.","-60.0250015258789","-2.03444004058838",NA,NA,NA,"Arvoreta de 6m de altura com frutos imaturos verdes..","UPCB0015999","UPCB0015999 UPCB0015999_1",NA,NA,"229398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","3088368","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Foster's 1958 catalog notes file","Miguel Bang","Bang 1685","1892","12",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","3225631","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Foster's 1958 catalog notes file","Henry H. Rusby","Rusby 2271",NA,NA,NA,"South America","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2009-07-13 12:29:00-03","MO","MOBOT","3244239","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Anibal Castillo","Castillo 1419","1981","7","29","South America","Venezuela","Amazonas",NA,"Dpto. de Atures. Bosque húmedo del río Cataniapo, entre la comunidad de La Reforma y el puente que va hacia Samariapo.","-67.41666","6.41666","37.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2009-08-05 16:31:00-03","MO","MOBOT","3247434","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. Wurdack","Steven R. Hill","Hill 12986","1983","7","8","South America","Brazil","Amazonas",NA,"Rio Abacaxis, across from Axinim, fazenda of Francisco Ceará.","-58.68333","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2014-03-29 16:26:00-03","MO","MOBOT","3403863","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. J. Wurdack","M.N. Silva","Silva 190","1983",NA,NA,"South America","Brazil","Pará",NA,"Estrada Santarem/Cuiba, km. 877 de Cuiaba, Cerrado de solo pedregoso, nas vizinhanças da Cachoeira da Luzdo Curua.","-54.95","-8.75","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2011-03-21 05:53:00-03","MO","MOBOT","3261445","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J.J. Wurdack","Gustavo Martinelli","Martinelli 7357","1980","7","10","South America","Brazil","Pará",NA,"Rio Trombetas, Lago Erepecú, Reserva Biológica do IBDF.","-56.96666","-1.41666","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","3247337","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. Wurdack","Michael H. Nee","Nee 34529","1987","3","28","South America","Brazil","Rondônia",NA,"Partly disturbed medium tropical evergreen forest on sandy and gravelly soil between road from Costa Marques to Forte Principe da Beira and Rio Guapore, 9.5 km. E of Forte Principe da Beira, Mun. Costa Marques.","-64.33333","-12.43333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2017-02-03 05:18:00-02","MO","MOBOT","1939350","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","D. Cardenas","Dairon Cárdenas L.|et al.","Cárdenas López 2619","1990","4","8","South America","Colombia","Antioquia","San Francisco","Carretera de Aquitania","-74.93333","5.88333","500.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","1918853","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","P.E.Berry (FVG)","Ronald L. Liesner","Liesner 4037","1977","11","29","South America","Venezuela","Amazonas",NA,"Disturbed forest 0-0.5 km SE of San Carlos de Río Negro.","-67.06666","1.91666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"385",NA,NA
"423","2014-01-31 14:27:00-02","MO","MOBOT","100669158","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. Wurdack","Nilo T. Silva","Silva 2213","1969","6","17","South America","Brazil","Pará",NA,"Jari, estrada entre Tinguelim e Braço km 16.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"424","2016-06-30 11:34:00-03","MO","MOBOT","100915257","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Renato Goldenberg","Goldenberg 2074","2014","10","13","South America","Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Wenceslau Guimarães; trilha da Água Vermelha.","-39.7108333","-13.5783334","530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"425","2018-02-14 11:03:00-02","MO","MOBOT","101030129","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","J. Wurdack","* SANAIOTHI","SANAIOTHI 5","1989","4","19","South America","Brazil","Pará","Santarém","Penisula de Alter-do-Chao.","-54.95","-2.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"426","2013-02-13 05:33:00-02","MO","MOBOT","1152754","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","S. Renner (MO)","Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3169","1994","4","10","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; camino entre el campamento viejo Los Fierros y el Puente Los Cepes; bosque húmedo de 20-25 m de altura en pie de monte. Parcela en estudio.","-60.7833333","-14.6","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"427","2017-02-03 05:18:00-02","MO","MOBOT","1706125","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Dairon Cárdenas L.|et al.","Cárdenas López 2619","1990","4","8","South America","Colombia","Antioquia","San Francisco","Carretera de Aquitania. Nacimiento de la quebrada La Cristalina.","-74.93333","5.88333","500.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2017-07-21 08:35:00-03","MO","MOBOT","3106696","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","R. Goldenberg","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo|A. Utani","Monteagudo Mendoza 8715","2005","6","12","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillén. Parcela Permanente 1 ha. Cerro Paujil-Ozuz. Proyecto Dinámica de bosques montanos en la selva central. Bosque primario muy húmedo tropical.","-75.16666","-10.16666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
