"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","sex"
"1693","2011-03-02 10:02:00-03","MO","MOBOT","3125389","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Otto Huber|Stephen S. Tillett","Huber 6431","1982","5","29","Venezuela","Amazonas",NA,"Rio puruname 9Afluente derecho(oriental)del Río Orinoco) bosque riberño a aprox. 40km (en línea recta) desde la boca","-66.3","3.41666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"100.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1694","2009-12-29 05:37:00-02","MO","MOBOT","3125505","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 84020614","1986","5","5","Venezuela","Bolívar",NA,"Dist. Piar, R=o Acanán at the Ibana-merü rapids. 3 or 4km SW of SW corner of Amaruay-tepui. patches of gallery forest, surrounding savanna and river edge","-62.26666","5.9",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Julian A. Steyermark",NA,"480.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1695","2008-05-27 22:02:00-03","MO","MOBOT","3126448","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ghillean T. Prance","Prance 59338","1964",NA,NA,"Brazil","Mato Grosso",NA,"Serra do Roncador; Riverine forest, 50km N of Chavantina, Rio Vau",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,NA,NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1696","2009-12-06 16:24:00-02","MO","MOBOT","3126955","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"A.H.G. Alston","Alston 6339","1939",NA,NA,"Venezuela","Lara",NA,"Santa Rosa;",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"400.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1697","2008-05-27 22:02:00-03","MO","MOBOT","3127962","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Howard S. Irwin","Irwin 17197","1966","6","15","Brazil",NA,NA,"Gallery forest, ca. 75km S. of Xavantia Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.Steyermark.",NA,"500.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1698","2014-07-25 06:20:00-03","MO","MOBOT","3127987","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","Lleras 16668","1973",NA,NA,"Brazil","Amazonas",NA,"Lago de Tefe, Manua; flooded lakeshore",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"JH. Kirkbride",NA,NA,NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1699","2008-05-27 22:02:00-03","MO","MOBOT","514113","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Elsa M. Zardini","Zardini 6806","1988","8","27","Paraguay","Cordillera",NA,"camino entre Emboscada, Arroyos y Esteros. Río Piribebuy. In marginal forest.","-57.25","-25.08333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"L. Perez de Molas (PY)",NA,NA,NA,"americana",NA,NA,NA,NA,NA,"88-80","3",NA
"1700","2008-05-27 22:02:00-03","MO","MOBOT","536549","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 20614","1986","5","5","Venezuela","Bolívar",NA,"Piar, Río Acanán at the Ibana-merü rapids. 3 or 4 km SW of SW corner of Amaruay-tepui. Patches of gallery forest, surrounding savanna and river edge. Alt. 480 m. 5º54'N, 62º16'W.","-62.26666","5.9",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Julian A. Steyermark",NA,"480.00000000",NA,"americana",NA,NA,NA,NA,NA,"86-17","2",NA
"1701","2008-05-27 22:02:00-03","MO","MOBOT","537038","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ronald L. Liesner|Vicki A. Funk","Liesner 16531","1984","3","10","Venezuela","Amazonas",NA,"Río Negro. Along Río Mawarinuma. 0 to .5 km east of Cerro de La Neblina Base Camp. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Julian A. Steyermark",NA,"140.00000000",NA,"americana",NA,NA,NA,NA,NA,"84-50","5",NA
"1702","2008-05-27 22:02:00-03","MO","MOBOT","518852","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Elsa M. Zardini","Zardini 8108","1988","12","1","Paraguay","Paraguarí",NA,"Cerro Palacios. On forest.","-57.16666","-25.41666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"L. Perez de Molas (PY)",NA,"250.00000000",NA,"americana",NA,NA,NA,NA,NA,"88-114","3",NA
"1703","2008-08-07 03:32:00-03","MO","MOBOT","3127830","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Mónica Moraes","Moraes R. 1273","1990","3","6","Bolivia","Beni","Yacuma","Espiritu, alrededores de Lucumos, palmas de Copernicia alba","-66.4","-14.13333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"M. Moraes",NA,"189.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1704","2013-10-05 06:33:00-03","MO","MOBOT","1826502","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 12656","1977","5","5","Venezuela","Apure",NA,"Distrito Pedro Camejo; 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla la Urbana.","-67.05","7.16666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"30.00000000",NA,"caruto",NA,NA,NA,NA,NA,"1265",NA,NA
"1705","2013-10-05 06:33:00-03","MO","MOBOT","1827017","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 12912","1977","5","8","Venezuela","Apure",NA,"Distrito Pedro Camejo; 11 km directly (in a straight line) east of Paso de San Pablo and ca. 2 km ENE of Fundo Picachón along the banks of the Río Capanaparo.","-67.65","7.03333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"45.00000000",NA,"caruto",NA,NA,NA,NA,NA,"1268",NA,NA
"1706","2013-10-05 06:33:00-03","MO","MOBOT","1844150","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18401","1980","6","21","Venezuela","Zulia",NA,"Distrito Perijá; between the ríos Yasa and Tucuco along the Machiques and Los Angeles de Tucuco road.","-72.66666","9.83333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"30.00000000","50.00000000","caruto",NA,NA,NA,NA,NA,"1407",NA,NA
"1707","2019-10-01 06:18:00-03","MO","MOBOT","1846870","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 19710","1981","11","27","Venezuela","Anzoátegui","Libertad","Road from El Vigia to Buenos Aires, 8-15 airline km ENE of Bergantán.","-64.2166667","10.0166667",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"500.00000000","1200.00000000","caruto",NA,NA,NA,NA,NA,"1436","1",NA
"1708","2013-10-05 06:34:00-03","MO","MOBOT","1849969","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 14814","1978","3","4","Venezuela","Apure",NA,"Distrito Muñoz, Caño Guaritico, Hato Matadero, 5 km W of the Bruzual-San Fernando Highway. Gallery forest grading into deciduous savanna, forest and open grassland.","-69.28333","7.75",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,"70.00000000",NA,"caruto",NA,NA,NA,NA,NA,"1307",NA,NA
"1709","2014-04-24 11:04:00-03","MO","MOBOT","1944451","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 5556","1978","7","24","Venezuela","Bolívar","Piar","Junction of Río Paragua and Caroni. San Pedro de las Dos Bocas, W bank of river.","-62.9833333","6.9833333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J. Steyermark (MO)",NA,"200.00000000",NA,"caruto",NA,NA,NA,NA,NA,"484","1",NA
"1710","2013-10-05 06:35:00-03","MO","MOBOT","1944977","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 5621","1978","7","25","Venezuela","Bolívar",NA,"2 to 8 km E of La Paragua S of Río Paragua, forest and savannah.","-63.25","6.83333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J. Steyermark (MO)",NA,"200.00000000",NA,"caruto",NA,NA,NA,NA,NA,"487",NA,NA
"1711","2020-07-25 10:55:00-03","MO","MOBOT","2516300","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Émile Hassler","Hassler 12403","1903","12",NA,"Paraguay","Central",NA,"región del Lago Ypacaraí",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,"1",NA
"1712","2008-05-27 22:02:00-03","MO","MOBOT","3124327","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Ghillean T. Prance","Prance 9558","1969","2","1","Brazil","Roraima",NA,"85km north of Boa Vista, Fazenda Uniao. Primary forest.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J.A. Steyermark",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1713","2009-12-06 16:27:00-02","MO","MOBOT","3124753","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"A.H.G. Alston","Alston 5962","1939",NA,NA,"Venezuela","Carabobo",NA,"Chirgua; Wild near entrance to Danish Colony",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"700.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1714","2009-12-13 15:52:00-02","MO","MOBOT","3124933","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Francisco J. Ortega","Ortega 691","1979",NA,NA,"Venezuela","Portuguesa",NA,"Pozo Blanco; Estacion lluviosa",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"190.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1715","2008-05-27 22:02:00-03","MO","MOBOT","3125115","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"J. de Bruijn","Bruijn 1306","1966",NA,NA,"Venezuela","Zulia",NA,"35km N of Santa Barbara-San Carlos del Zulia; shore-forest near Ensenada Congo near the lake of Maracaibo.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1716","2009-09-09 14:40:00-03","MO","MOBOT","3125243","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123152","1980",NA,NA,"Venezuela","Zulia",NA,"Dtto Mara; forested hills; near experimental open pit coal mine; 1km W of Coprozulia","-72.28333","11",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"J. Dwyer",NA,"80.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1717","2010-10-05 21:30:00-03","MO","MOBOT","3125318","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"George S. Bunting|Jorge Trujillo|Romer León","Bunting 12718","1982",NA,NA,"Venezuela","Zulia",NA,"Mara; cuenca del rio Guasare; alrededores del Destacamento Guasare no 1","-72.48333","10.86666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"200.00000000","250.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1718","2009-12-13 15:52:00-02","MO","MOBOT","3125363","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Francisco J. Ortega","Ortega 702","1979",NA,NA,"Venezuela","Portuguesa",NA,"Pozo Blanco;",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"190.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1719","2011-09-30 16:18:00-03","MO","MOBOT","3125600","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Brian M. Boom|Margot Grillo","Boom 6269","1985","10","6","Venezuela","Bolívar",NA,"Dist. Cedeño, vicinity of Panare village of Corozal, 6km from maniapure toward Caicara. Semideciduous forest on granitic slopes and savanna., 90-400m elev. Edge of village","-66.5","6.91666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"90.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1720","2009-05-15 13:24:00-03","MO","MOBOT","3125636","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Pedro Jörgensen","Jörgensen 2694",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lidia P. de Molas",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1721","2009-08-21 07:03:00-03","MO","MOBOT","3125705","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Émile Hassler","Hassler 7953","1903",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lidia P. de Molas",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1722","2011-12-22 14:46:00-02","MO","MOBOT","3125732","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Gilberto N. Morillo","Morillo 3133","1973",NA,NA,"Venezuela","Amazonas",NA,"Alrededores del aeropueto; Ayacucho;",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"120.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1723","2009-09-10 13:01:00-03","MO","MOBOT","3125773","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123133","1980",NA,NA,"Venezuela","Zulia",NA,"Mara; sandstone wooded bluffs along Rio Socuy (NW side), west of Cerro Caracara, 5km SW of Corpozulia Campamento Socuy.","-72.33333","10.9",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Dwyer",NA,"80.00000000","90.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1724","2009-08-25 17:40:00-03","MO","MOBOT","3125826","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Luciano Bernardi","Bernardi 20626","1980",NA,NA,"Paraguay",NA,NA,"Concepcion",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lidia P. de Molas",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1725","2009-09-09 14:42:00-03","MO","MOBOT","3125873","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Julian A. Steyermark|Gerrit Davidse","Steyermark 116433","1978",NA,NA,"Venezuela","Miranda",NA,"Cerros del Bachiller, near east end; virgin semi-deciduous forest, low rolling topography between Quebrada Corozal and Santa Cruz, S of Santa Cruz.","-65.8","10.15",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"18.00000000","20.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1726","2009-11-17 17:10:00-02","MO","MOBOT","3125997","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Julian A. Steyermark|Bruno J. Manara|Gilberto N. Morillo","Steyermark 108715","1973",NA,NA,"Venezuela","Sucre",NA,"Lomas secas pedregosas arriba de la Ensenada Punto Viejo, Mochima.","-64.33333","10.33333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1727","2012-05-01 15:50:00-03","MO","MOBOT","3126223","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 6293","1982","2","13","Paraguay","Amambay",NA,"Cerca de Bellavista, ribernas del rio Apa. En bosqueres y taludes.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lidia P. de Molas",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,"1",NA
"1728","2016-09-14 05:18:00-03","MO","MOBOT","3126756","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Paul J. M. Maas|J. Koek-Noorman|Harry Lall|Ben J.H. ter Welle|L. Y. T. Westra","Maas 7155","1988","9","1","Guyana",NA,NA,"Karanambo. Low secondary forest on lateritic gravel overlying clay, close o the river","-59.3333333","3.75",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"M.J. Jansen-Jacobs",NA,NA,NA,"caruto",NA,NA,NA,NA,NA,NA,"1",NA
"1729","2012-04-24 05:05:00-03","MO","MOBOT","3126951","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"Marion J. Jansen-Jacobs|Christian P.G.-A. Feuillet|Paul Hiepko|Laurence E. Skog|Ben J.H. ter Welle","Jansen-Jacobs 78",NA,NA,NA,"Guyana",NA,NA,"Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls","-59.46666","3.06666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"M.J. Jansen-Jacobs",NA,"90.00000000","120.00000000","caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1730","2011-06-08 17:16:00-03","MO","MOBOT","3127655","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"José Steinbach","Steinbach G. 7335","1925","11","10","Bolivia","Santa Cruz","Sara","Buenavista","-63.75","-17.6",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R.C. Foster",NA,"400.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,"1",NA
"1731","2014-12-27 21:31:00-02","MO","MOBOT","3128052","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana caruto","(Kunth) K. Schum.",NA,NA,"R. Ortiz|Mauricio Ramia","Ortiz 2089a","1994",NA,NA,"Venezuela","Guárico",NA,"Hato El Socorro, 10km al sur de Sta. Rita, via Cabruta","-66.23333","8.05",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"40.00000000",NA,"caruto",NA,NA,NA,NA,NA,NA,NA,NA
"1732","2013-06-10 04:59:00-03","MO","MOBOT","3125959","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Jacques S. Blanchet","Blanchet 3535",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1733","2009-08-23 08:56:00-03","MO","MOBOT","3139901","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Richard Spruce","Spruce s.n.","1850","8",NA,"Brazil","Pará",NA,"In vicinibus Santarem, Rio Amazon.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","2008-05-27 22:02:00-03","MO","MOBOT","3139943","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Richard Spruce","Spruce 2495","1852","10",NA,"Brazil",NA,NA,"Prope Panuré ad Rio Uaupés.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","2013-10-05 06:32:00-03","MO","MOBOT","1340526","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 10804","1981","3","19","Venezuela","Táchira",NA,"La Buenana, 6-12 km W of Quebrada Colorado, ca. 35 km SSE of San Cristóbal; primary forest.","-72.15","7.46666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyerm.",NA,"600.00000000","1000.00000000","americana",NA,NA,NA,NA,NA,"115",NA,NA
"1736","2009-08-21 07:03:00-03","MO","MOBOT","2516288","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Émile Hassler","Hassler 182",NA,NA,NA,"Paraguay","Paraguarí",NA,"en bosques, Cordillera de Altos",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1737","2009-10-21 21:32:00-02","MO","MOBOT","3124604","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Gilberto N. Morillo|Ronald L. Liesner","Morillo 8867","1982","5",NA,"Venezuela","Bolívar",NA,"Río Caura, 5-20km Sur (río arriba) del Campamento Las Pavas (Salto Para), bosque húmedo riparino","-64.41666","6.25",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"220.00000000","240.00000000","americana",NA,NA,NA,NA,NA,NA,NA,NA
"1738","2014-02-25 05:40:00-03","MO","MOBOT","3124755","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ángel Fernández","Fernández 2624","1986","3",NA,"Venezuela","Bolívar",NA,"Municipio Raul Leoni. Alto Rio Paragua. Campamento de Edelca en Mahigia.","-62.8","4.45",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"360.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1739","2014-02-25 05:40:00-03","MO","MOBOT","3124903","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ángel Fernández","Fernández 2817","1986","5",NA,"Venezuela","Bolívar",NA,"Municipio Roscio. Sabanas entre Hato El MAnguito y el rio Oronata.","-62.23333","7.6",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"200.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1740","2011-10-28 04:58:00-02","MO","MOBOT","3125225","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ghillean T. Prance|Cornelis C. Berg|Frank A. Bisby|William C. Steward|O.P. Monteiro|José F. Ramos","Prance 17733","1973",NA,NA,"Brazil","Amazonas",NA,"Above mouth of Rio Brancinho, flooded river bank;",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Kirkbride",NA,NA,NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1741","2011-03-02 10:02:00-03","MO","MOBOT","3125389","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Otto Huber|Stephen S. Tillett","Huber 6431","1982","5","29","Venezuela","Amazonas",NA,"Rio puruname 9Afluente derecho(oriental)del Río Orinoco) bosque riberño a aprox. 40km (en línea recta) desde la boca","-66.3","3.41666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,"100.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1742","2009-12-29 05:37:00-02","MO","MOBOT","3125505","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 84020614","1986","5","5","Venezuela","Bolívar",NA,"Dist. Piar, R=o Acanán at the Ibana-merü rapids. 3 or 4km SW of SW corner of Amaruay-tepui. patches of gallery forest, surrounding savanna and river edge","-62.26666","5.9",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Julian A. Steyermark",NA,"480.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1743","2008-05-27 22:02:00-03","MO","MOBOT","3126448","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"Ghillean T. Prance","Prance 59338","1964",NA,NA,"Brazil","Mato Grosso",NA,"Serra do Roncador; Riverine forest, 50km N of Chavantina, Rio Vau",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark",NA,NA,NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
"1744","2009-12-06 16:24:00-02","MO","MOBOT","3126955","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana americana",NA,NA,NA,"A.H.G. Alston","Alston 6339","1939",NA,NA,"Venezuela","Lara",NA,"Santa Rosa;",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"400.00000000",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA
