"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"49","2015-09-04 21:03:31-03","MNHN","RECOLNAT_MNHN_P","P05319928","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Glaziou, A.",NA,"1876",NA,"Brasil","Villa Thereza.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05319928' target='other'> <mi>dwc_moreinfo</mi></a>","P05319928","P05319928_01",NA,"1","18","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,"8363",NA,NA,NA,NA
"50","2021-02-11 17:19:56-03","UFPR","UPCB","86548","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","cf. cf. polyandra","Miconia cf. cf. polyandra","Gardner","Folli, D.A.","6701","2010",NA,"Brasil","Estrada Alto Parajú a Garrafão",NA,"Porte arbóreo; forma de vida terrestre; fruto maduro roxo; fruto imaturo verde; exsudação seiva incolor; descamação ausente; forma fuste cilíndrico; altura total 6m, altura fuste 4m; cap fuste 31 cm; diâmetro da copa 4m. Mata de Alti","UPCB0020952","UPCB0020952","Goldenberg, R.","10","08","Espírito Santo","Domingos Martins","-40.865974","-20.327542",NA,NA,NA,NA,NA,NA,"2016",NA,"-40,865974","-20,327542",NA,NA,NA,NA,NA,NA
"51","2021-02-11 17:20:06-03","UFPR","UPCB","53992","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","313","1998",NA,"Brasil","BLOQUEADO",NA,"Arvoreto 3m, fruto verde. Chapada..","UPCB0020833","UPCB0020833","Goldenberg, R.","08","05","Espírito Santo","Fundão",NA,NA,"850","850",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"52","2021-02-11 17:20:05-03","UFPR","UPCB","53967","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Assis, A.M.de","906","2003",NA,"Brasil","BLOQUEADO",NA,"Arbusto 3,5m. Fruto verde e vinoso. Beira da estrada, vegetação secundária(capoeira)..","UPCB0015518","UPCB0015518","Goldenberg, R.","07","16","Espírito Santo","Santa Teresa",NA,NA,"700","950",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"53","2021-02-11 17:20:05-03","UFPR","UPCB","53989","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","3770","2001",NA,"Brasil","BLOQUEADO",NA,"Arbusto 1,5m. Flor passada verde amarronzada. Caule e Pecíolo morrons..","UPCB0020945","UPCB0020945","Goldenberg, R.","05","30","Espírito Santo","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"54","2021-02-11 17:20:06-03","UFPR","UPCB","53990","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","2567","1999",NA,"Brasil","BLOQUEADO",NA,"Arvoreto 8m x 22cm. Fuste 3m. Fruto marrom. Mata de encosta..","UPCB0020953","UPCB0020953","Goldenberg, R.","06","15","Espírito Santo","Santa Teresa",NA,NA,"850","850",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"55","2021-02-11 17:20:06-03","UFPR","UPCB","53991","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Thomas, L.D.","824","1994",NA,"Brasil","BLOQUEADO",NA,"Altura 10m x 30cm. Caule interno Branco, externo vinoso, restos flores..","UPCB0021112","UPCB0021112","Goldenberg, R.","06","28","Espírito Santo","Santa Teresa",NA,NA,"650","800",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"56","2021-02-11 17:20:06-03","UFPR","UPCB","53993","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","134","1998",NA,"Brasil","BLOQUEADO",NA,"Arvore 11m x 20cm, flor branca. Mata de Encosta..","UPCB0020892","UPCB0020892","Goldenberg, R.","06","25","Espírito Santo","Santa Teresa",NA,NA,"750","750",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"57","2021-02-11 17:20:06-03","UFPR","UPCB","53994","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","2114","1999",NA,"Brasil","BLOQUEADO",NA,"Arbusto 2m, flor branca..","UPCB0021104","UPCB0021104","Goldenberg, R.","03","10","Espírito Santo","Santa Teresa",NA,NA,"650","650",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"58","2021-02-11 17:20:06-03","UFPR","UPCB","53995","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","2622","1999",NA,"Brasil","BLOQUEADO",NA,"Arbusto 2m, fruto marrom esverdeado. Capoeira..","UPCB0020947","UPCB0020947","Goldenberg, R.","06","17","Espírito Santo","Santa Teresa",NA,NA,"850","850",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"59","2021-02-11 17:20:06-03","UFPR","UPCB","53996","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Boudet Fernandes, H.","3196","1997",NA,"Brasil","BLOQUEADO",NA,"Arbusto 4m x 2,5cm. Botões florais verdes com indumento castanho. Fruto jovem verde..","UPCB0020840","UPCB0020840","Goldenberg, R.","03","04","Espírito Santo","Santa Teresa",NA,NA,"600","600",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"60","2021-02-11 17:20:06-03","UFPR","UPCB","53997","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","5298","2002",NA,"Brasil","BLOQUEADO",NA,"Arbusto, 1m. Fruto verde. No Sol, brejo..","UPCB0020944","UPCB0020944","Goldenberg, R.","01","09","Espírito Santo","Santa Teresa",NA,NA,"850","850",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"61","2021-02-11 17:20:06-03","UFPR","UPCB","53998","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","5354","2002",NA,"Brasil","BLOQUEADO",NA,"Arvoreto 4m, Fruto verde. Capoeira..","UPCB0020970","UPCB0020970","Goldenberg, R.","01","29","Espírito Santo","Santa Teresa",NA,NA,"800","800",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"62","2021-02-11 17:20:06-03","UFPR","UPCB","53999","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","5609","2002",NA,"Brasil","BLOQUEADO",NA,"Arvoreto 4m, fruto marrom..","UPCB0020852","UPCB0020852","Goldenberg, R.","02","20","Espírito Santo","Santa Teresa",NA,NA,"850","850",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"63","2021-02-11 17:20:06-03","UFPR","UPCB","54000","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","2022","1999",NA,"Brasil","BLOQUEADO",NA,"Arbusto 3m. Fruto verde. Mata de encosta..","UPCB0020874","UPCB0020874","Goldenberg, R.","02","23","Espírito Santo","Santa Teresa",NA,NA,"750","750",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"64","2021-02-11 17:20:06-03","UFPR","UPCB","54001","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","3560","2001",NA,"Brasil","BLOQUEADO",NA,"Arbusto 3m, Flor branca. No sol..","UPCB0020886","UPCB0020886","Goldenberg, R.","02","13","Espírito Santo","Santa Teresa",NA,NA,"750","750",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"65","2021-02-11 17:20:06-03","UFPR","UPCB","54002","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Vervloet, R.R.","2379","2003",NA,"Brasil","BLOQUEADO",NA,"Árvore 12m, fruto imaturo de cor verde, maduro de cor vinho. Meia encosta, borda de mata..","UPCB0020890","UPCB0020890","Goldenberg, R.","05","07","Espírito Santo","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"66","2021-02-11 17:20:06-03","UFPR","UPCB","54003","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","7888","2005",NA,"Brasil","BLOQUEADO",NA,"Arvoreto 4m, flor branca. No sol..","UPCB0020870","UPCB0020870","Goldenberg, R.","07","05","Espírito Santo","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"67","2021-02-11 17:20:06-03","UFPR","UPCB","54004","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","7650","2005",NA,"Brasil","BLOQUEADO",NA,"Arvoreto 6m. Fruto marrom. No sol..","UPCB0020859","UPCB0020859","Goldenberg, R.","04","15","Espírito Santo","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"68","2021-02-11 17:20:06-03","UFPR","UPCB","54005","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Vervloet, R.R.","1609","2003",NA,"Brasil","BLOQUEADO",NA,"Arvoreta 2m, flor com sepala verde, pétalase estames branco rosados, frutos jovens de cor verde. Bixada, dossel 10m, beira do córrego..","UPCB0021106","UPCB0021106","Goldenberg, R.","01","07","Espírito Santo","Santa Teresa",NA,NA,"810","810",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"69","2021-02-11 17:20:06-03","UFPR","UPCB","54006","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Hupp, G.","67","1997",NA,"Brasil","BLOQUEADO",NA,"Flor Branca. Trilha principal..","UPCB0020900","UPCB0020900","Goldenberg, R.","01","28","Espírito Santo","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"70","2021-02-11 17:20:06-03","UFPR","UPCB","54007","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Demuner, V.","398","1999",NA,"Brasil","BLOQUEADO",NA,"Arbusto 3m, botão floral e flor branca..","UPCB0020884","UPCB0020884","Goldenberg, R.","12","23","Espírito Santo","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"71","2021-02-11 17:20:07-03","UFPR","UPCB","54008","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, R.L.","2245","1999",NA,"Brasil","BLOQUEADO",NA,"Arbusto 2m, fruto verde, flor branca..","UPCB0020943","UPCB0020943","Goldenberg, R.","03","24","Espírito Santo","Santa Teresa",NA,NA,"650","650",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"72","2021-02-11 17:20:07-03","UFPR","UPCB","54009","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Demuner, V.","587","2000",NA,"Brasil","BLOQUEADO",NA,"Arbusto 3m, botão floral, flor branca, frutos de cor verde. Sobre rochas, próximo a cachoeira..","UPCB0020954","UPCB0020954","Goldenberg, R.","01","25","Espírito Santo","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"73","2021-02-11 17:20:07-03","UFPR","UPCB","54010","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Chamas, C.C.","83","1996",NA,"Brasil","BLOQUEADO",NA,"Arbustiva, flor branca, fruto róseo alaranjado. Trilha Timbuí, mata de vale..","UPCB0020876","UPCB0020876","Goldenberg, R.","06","10","Espírito Santo","Santa Teresa",NA,NA,"500","950",NA,NA,NA,NA,"2006","01","9999","9999","01",NA,NA,NA,NA,NA
"74","2021-02-11 17:20:07-03","UFPR","UPCB","56243","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Amorim, A.M.","5908","2006",NA,"Brasil","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri, Trilha do sul que sai em Santa Maria do Salto",NA,"Árvore ca. 8m, ramos ferrugíneos, folhas verdes, face superior escura, fruto jovem verde. Floresta ombrófila densa montana..","UPCB0020946","UPCB0020946","Goldenberg, R.","04","22","Minas Gerais","Santa Maria do Salto","-40.054444","-16.403611","950","950",NA,NA,NA,NA,"2007","01","-40.054444","-16.403611","01",NA,NA,NA,NA,NA
"75","2021-02-11 17:20:07-03","UFPR","UPCB","56260","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Amorim, A.M.","5562","2006",NA,"Brasil","Divisa entre Bahia e Minas Gerais, Fazenda Duas Barras, Reserva do Alto Cariri, Trilha da Caixa d'Água",NA,"Árvore ca. 6m, ramos castanhos, lâminas verdes concolores, raque e hipanto castanhos, pétalas alvas. Floresta ombrófila densa montana..","UPCB0020664","UPCB0020664","Goldenberg, R.","02","08","Minas Gerais","Santa Maria do Salto","-40.054444","-16.406389","950","950",NA,NA,NA,NA,"2007","01","-40.054444","-16.406389","01",NA,NA,NA,NA,NA
"76","2021-02-11 17:20:07-03","UFPR","UPCB","73184","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Bünger, M.O.","449","2010",NA,"Brasil","Parque Nacional do Caparaó, Pedra Roxa.",NA,"Arbusto ca. 3m, frutos verdes passando a negros..","UPCB0021101","UPCB0021101","Goldenberg, R.","03","08","Minas Gerais","Espera Feliz","-41.736111","-20.394444","1085","1085",NA,NA,NA,NA,"2011","01","-41.736111","-20.394444","01",NA,NA,NA,NA,NA
"77","2021-02-11 17:20:07-03","UFPR","UPCB","56261","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Amorim, A.M.","5632","2006",NA,"Brasil","Divisa entre Bahia e Minas Gerais, Fazenda Duas Barras, Reserva do Alto Cariri, Trilha da Divisa Bahia-Minas Gerais",NA,"Árvore ca. 12m, folhas verdes concolores, raque cinérea, hipanto castanho, pétalas e estames alvos, frutos imaturos verdes. Floresta ombrófila densa montana..","UPCB0020949","UPCB0020949","Goldenberg, R.","02","09","Minas Gerais","Santa Maria do Salto","-40.054444","-16.406389","950","950",NA,NA,NA,NA,"2007","01","-40.054444","-16.406389","01",NA,NA,NA,NA,NA
"78","2021-02-11 17:20:07-03","UFPR","UPCB","56374","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Fontana, A.P.","1602","2005",NA,"Brasil","BLOQUEADO",NA,"Arbusto 2m, ombrófilo, frutos verdes e quando maduros pretos..","UPCB0020860","UPCB0020860","Goldenberg. R.","07","19","Espírito Santo","São Roque do Canaã",NA,NA,"850","1143",NA,NA,NA,NA,"2001",NA,"9999","9999",NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:20:07-03","UFPR","UPCB","62624","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Goldenberg, R.","1057","2008",NA,"Brasil","BLOQUEADO",NA,"Arbusto 3m. Frutos imaturos verdes, mesclados com vermelhos-pálido, frutos maduros enegrecidos. Floresta ombrófila densa altomontana com inselbergues..","UPCB0015519","UPCB0015519","Goldenberg, R.","05","02","Espírito Santo","Castelo",NA,NA,"1100","1400",NA,NA,NA,NA,"2020","05","9999","9999",NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:20:07-03","UFPR","UPCB","71919","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Caddah, M.K.","854","2011",NA,"Brasil","BLOQUEADO",NA,"Arvoreta ca. 2,5. Flores velhas, botões muito jovens e frutos imaturos. Coleta em sílica..","UPCB0020844","UPCB0020844","Goldenberg, R.","02","08","Espírito Santo","Santa Teresa",NA,NA,"760","760",NA,NA,NA,NA,"2011","02","9999","9999","08",NA,NA,NA,NA,NA
"81","2021-02-11 17:20:07-03","UFPR","UPCB","83059","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Bacci, L.F.","161","2015",NA,"Brasil","Luxemburgo, subida para o Alto do Misterioso",NA,"Árvore 7m alt. Frutos imaturos verdes..","UPCB0020660","UPCB0020660","Goldenberg, R.","05","11","Espírito Santo","São Roque do Canaã","-40.772","-20.319","280","280",NA,NA,NA,NA,"2015",NA,"-40.772","-20.319",NA,NA,NA,NA,NA,NA
"82","2021-02-11 17:20:07-03","UFPR","UPCB","81149","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Gomes, J.M.L.","3275","2009",NA,"Brasil","Próximo Parque Estadual Forno Grande",NA,"Arborea, fruto arroxeado..","UPCB0020663","UPCB0020663","Goldenberg, R.","04","18","Espírito Santo","Castelo","-41.1847","-20.6036",NA,NA,NA,NA,NA,NA,"2014",NA,"-41.1847","-20.6036",NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:20:07-03","UFPR","UPCB","84047","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Pereira, O.J.","6863","2001",NA,"Brasil","Fazenda Candelaria: Floresta Ciliar - Atlântica. Vegetação de encosta.",NA,"Planta com 10 metros de altura. Flor alba..","UPCB0020658","UPCB0020658","Goldenberg, R.","03","14","Espírito Santo","Domingos Martins","-40.9583","-20.2854",NA,NA,NA,NA,NA,NA,"2013",NA,"-40.9583","-20.2854",NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:20:07-03","UFPR","UPCB","91964","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Bacci, L.F. & Zorzanelli, J.P.F.","30","2013",NA,"Brasil","Serra do Caparaó, vale de Santa Marta",NA,"Árvore ca. 2m alt. Frutos imaturos..","UPCB0033195","UPCB0033195","Bacci, L.F.","06","15","Espírito Santo","Ibitirama","-40.4524","-20.293",NA,NA,NA,NA,NA,NA,"2013",NA,"-40.4524","-20.2930",NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:20:07-03","UFPR","UPCB","88351","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Rosa, P. et al.","701","2016",NA,"Brasil","Rio Bonito, Sertão, Sítio Toca da Coruja. Área de regeneração natural, à esquerda do caminho para a sede, ca. 300m",NA,"Heliófila, ramos folhosos densamente estrigosos, folhas discolores, face adaxial verde escura e face abaxial verde-clara a ferrugínea. Frutos imaturos verde-claro, maduros nigrescentes, cálice persistente castanho-claro. Visto ca. De","UPCB0032069","UPCB0032069","Goldenberg, R.","02","28","Rio de Janeiro","Nova Friburgo","-42.416111","-22.405278","816","816",NA,NA,NA,NA,"2017",NA,"-42.416111","-22.405278",NA,NA,NA,NA,NA,NA
"86","2021-02-11 17:20:07-03","UFPR","UPCB","91293","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Martinelli, G. et al.","19422","2016",NA,"Brasil","Área de Proteção Ambiental de Macaé de Cima. Matas de Altitude na cumieira da Serra dos Pirineus, na divisa dos Municípios de Nova Friburgo e Silva Jardim",NA,"Mata atlântica de altitude. Arbusto, 3m, semi-heliófila; folhas verdes, discolores; frutos imaturos de cor verde; inflorescência de cor ferrugínea.","UPCB0034109","UPCB0034109","Goldenberg, R.","08","11","Rio de Janeiro","Nova Friburgo","-42.525833","-22.438056","1100","1100",NA,NA,NA,NA,"2017",NA,"-42.525833","-22.438056",NA,NA,NA,NA,NA,NA
"87","2021-02-23 16:20:39-03","UFPR","UPCB","97089","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Couto, D. R. | Pinto-Junior, H.","1785","2011",NA,"Brasil","Conceição do Muqui: Pedra dos Pontões.",NA,"Mata Atlântica. Arbusto rupícola, ca. 1.5 m altura; frutos verdes. Vegetando sob sol pleno.","UPCB0046897",NA,"Bacci, L. F.","01","05","Espírito Santo","Mimoso do Sul","-41.5083","-20.97",NA,NA,NA,NA,NA,NA,"2015","02","-41.5083","-20.9700",NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:20:07-03","UFPR","UPCB","81157","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Thomaz, L.D.","1862","1997",NA,"Brasil","Aracê: EMCAPA - Centro de Pesquisa e Desenvolvimento Centro Serrano (CPDSC). Alt.: 900-1100msm...",NA,"Planta com 11 metros de altura, PAP de 22 cm; frutos verdes; caule interno branco..","UPCB0020657","UPCB0020657","Goldenberg, R.","04","29","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"48150","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:20:07-03","UFPR","UPCB","81147","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Thomaz, L.D.","1858","1997",NA,"Brasil","Aracê: EMCAPA - Centro de Pesquisa e Desenvolvimento Centro Serrano (CPDSC). Alt.: 900-1100msm...",NA,"Planta com 9,0 metros de altura, PAP de 28 cm; frutos jovens verdes; caule interno branco..","UPCB0020662","UPCB0020662","Goldenberg, R.","04","29","Espírito Santo","Domingos Martins","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"48150","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:20:07-03","UFPR","UPCB","84108","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Hoehne, F.C.","s/n","1923",NA,"Brasil","E. B. do Alto da Serra de Paranapiacaba",NA,NA,"UPCB0020659","UPCB0020659","Goldenberg, R.","02","28","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"27258","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:20:07-03","UFPR","UPCB","87968","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Britto, R.C. | Krausi, S.","95","2006",NA,"Brasil","Localidade de Nova Lombardia, terreno do senhor Valdecir Freire, borda de mata.",NA,"Arvore com 10 metros de altura. Frutos jovens..","UPCB0023473","UPCB0023473","Goldenberg, R.","07","12","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"23813","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:20:07-03","UFPR","UPCB","83035","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Goldenberg, R.","2153","2015",NA,"Brasil","Mata na entrada da trilha para o Alto Misterioso.",NA,"Árvore 7m; frutos verdes, maduros enegrecidos..","UPCB0020661","UPCB0020661","Goldenberg, R.","04","30","Espírito Santo","São Roque do Canaã","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"14641","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:20:07-03","UFPR","UPCB","87969","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Kollmann, L. | Krauser, S.","9070","2006",NA,"Brasil","Nova Lombardia, terreno de N. Furlani.",NA,"Arvoreto 4m, frutos verdes marrons..","UPCB0023471","UPCB0023471","Goldenberg, R.","05","11","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"23813","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:20:05-03","UFPR","UPCB","45969","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Leoni, L.S.","4920","2002",NA,"Brasil","Parque Estadual Fazenda Neblina",NA,"Árvore 5-6m alt., corola branca, 1200m s.n.m..","UPCB0020834","UPCB0020834","Goldenberg, R.","03","04","Minas Gerais","Fervedouro","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,"20038","auto","2002","01",NA,NA,"01",NA,NA,NA,NA,NA
"95","2021-02-11 17:20:07-03","UFPR","UPCB","83029","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Goldenberg, R.","2190","2015",NA,"Brasil","Parque Nacional do Caparaó, estrada acima da portaria; floresta ombrófila.",NA,"Árvore 6m; frutos verdes, passando a enegrecidos..","UPCB0020665","UPCB0020665","Goldenberg, R.","05","28","Espírito Santo","Dores do Rio Preto","-41.8452987670898","-20.6888999938965",NA,NA,NA,NA,"23972","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:20:05-03","UFPR","UPCB","45043","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Leoni, L.S.","3851","1998",NA,"Brasil","Parque Nacional do Caparaó, Portal da Macieira",NA,"Arbusto 2,5-2,7m, corola alvacenta. Alt.: 1250m s.n.m..","UPCB0020868","UPCB0020868","Goldenberg, R.","01",NA,"Minas Gerais","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,"21988","auto","2002","03",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:20:07-03","UFPR","UPCB","82891","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","polyandra","Miconia polyandra","Gardner","Couto, D.R.","1100","2009",NA,"Brasil","Pedra dos Pontões",NA,"Arbusto, 4metros, frutos verdes imaturos e vinho quando maturos. Jardim dos Pontões..","UPCB0020831","UPCB0020831","Goldenberg, R.","03","12","Espírito Santo","Mimoso do Sul","-41.3664016723633","-21.0641994476318","900","900",NA,NA,"29430","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
