"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"238","2019-08-15 09:02:52-03","UESC","UESC","3657","S","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Sambuichi, R.H.R.","155","1998","09","07","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"UESC0003657",NA,"Planta arbórea: alt: 35,3m dap: 71,6cm casca: rugosa.",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"239","2015-09-04 08:58:06-03","MNHN","RECOLNAT_MNHN_P","P00252882","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Fougère-Danezan",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,"P00252882","P00252882_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00252882' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-09-04 08:31:51-03","MNHN","RECOLNAT_MNHN_P","P00252883","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Fougère-Danezan",NA,NA,NA,"Hunger Filho, M.",NA,"1928","7",NA,"Brésil",NA,NA,"Navarro de Andrade",NA,NA,NA,NA,NA,NA,"P00252883","P00252883_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00252883' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-09-04 02:43:48-03","MNHN","RECOLNAT_MNHN_P","P00481468","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Regnell",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P00481468","P00481468_01",". s.d. Reçu ex herb Glaziou <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481468' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IV 213"
"242","2015-09-04 02:26:59-03","MNHN","RECOLNAT_MNHN_P","P00481469","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Dwyer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00481469","P00481469_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481469' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30"
"243","2015-09-04 02:43:48-03","MNHN","RECOLNAT_MNHN_P","P00481472","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Glaziou, A.",NA,"1876","2","16","Brasil","Rio de Janeiro",NA,"Brésil (Rio Janeiro) Alto Macahé. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P00481472","P00481472_01",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481472' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19055"
"244","2015-09-04 02:43:48-03","MNHN","RECOLNAT_MNHN_P","P00481473","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil, Rio Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P00481473","P00481473_01",". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481473' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13727"
"245","2015-09-04 02:42:41-03","MNHN","RECOLNAT_MNHN_P","P00541169","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Dwyer",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"[Province de Minas Geraes]",NA,NA,NA,NA,NA,NA,"P00541169",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00541169' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 30"
"246","2015-09-04 02:43:48-03","MNHN","RECOLNAT_MNHN_P","P00481474","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Glaziou, A.",NA,"1896","2","16","Brasil","Rio de Janeiro","Nova Friburgo","Brésil, Rio Janeiro, Alto Macahe. Nova Friburgo, Rio de Janeiro, Sudeste, Brasil, América do Sul","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"P00481474","P00481474_01",". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481474' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"33190","auto",NA,NA,NA,"19055"
"247","2015-09-04 02:43:48-03","MNHN","RECOLNAT_MNHN_P","P00481476","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","6","27","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, Rio Janeiro, Tijuca (Olho). Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P00481476","P00481476_01",". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481476' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"2984"
"248","2015-09-04 02:43:48-03","MNHN","RECOLNAT_MNHN_P","P00481475","PreservedSpecimen",NA,"Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Glaziou",NA,"1868","12","19","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Rio Janeiro. Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P00481475","P00481475_01",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481475' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"2542"
"249","2020-12-11 11:35:53-03","UFMG","BHCB","24427","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:35:54-03","UFMG","BHCB","28858","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Silva, JM; Ribas, OS","1386","1994","09","01","Brasil","Paraná","Bocaiúva do Sul","Estrada para o Parque das Lauráceas, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"Árvore, 8m. mata pluvial às margens do rio.","Southern America",NA,NA,"Dicotyledon",NA,NA,"61623","auto",NA,NA,NA,NA
"251","2020-12-11 11:35:54-03","UFMG","BHCB","28858","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Silva, JM; Ribas, OS","1386","1994","09","01","Brasil","Paraná","Bocaiúva do Sul","Estrada para o Parque das Lauráceas, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"Árvore, 8m. mata pluvial às margens do rio.","Southern America",NA,NA,"Dicotyledon",NA,NA,"61623","auto",NA,NA,NA,NA
"252","2020-12-11 11:35:54-03","UFMG","BHCB","27460","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach, G; Kummorow, R","57097","1992","06","23","Brasil","Paraná","Cerro Azul","Rio Ponta Grossa","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Árvore copada, 20m. Mata pluvial.","Southern America",NA,NA,"Dicotyledon",NA,NA,"32006","auto",NA,NA,NA,NA
"253","2020-12-11 11:35:54-03","UFMG","BHCB","27460","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Hatschbach, G; Kummorow, R","57097","1992","06","23","Brasil","Paraná","Cerro Azul","Rio Ponta Grossa","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Árvore copada, 20m. Mata pluvial.","Southern America",NA,NA,"Dicotyledon",NA,NA,"32006","auto",NA,NA,NA,NA
"254","2021-02-11 17:18:58-03","UFPR","UPCB","43319","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, R.L.C.","2002","12",NA,"Reitz, R.","5711","1953","09","04","Brasil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50","50",NA,NA,"Árvore, 10m, fruto vagem, semente preta..",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA
"255","2021-02-11 17:18:58-03","UFPR","UPCB","86380","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","2004",NA,NA,"Barbosa, E. et al.","950","2004","02","28","Brasil","São Paulo","Barra do Turvo","Posto Manecão","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"Árvore, 10m, flor creme. Floresta atlântica. .",NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"256","2021-02-11 17:18:58-03","UFPR","UPCB","52254","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","2004","01","01","Barbosa, E.","950","2004","02","28","Brasil","São Paulo","Barra do Turvo","Posto Manecão","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"Árvore 10m, flor creme. Floresta Atlântica..",NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"257","2021-02-11 17:18:26-03","UFPR","UPCB","1979","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A.","1955","01","01","Reitz, R.","1624","1954","03","02","Brasil","Santa Catarina",NA,"Ibirama.",NA,NA,NA,NA,"100","100",NA,NA,"Árvore, 15m, flor branco-esverdeada. Capoeira..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-11 17:18:58-03","UFPR","UPCB","25465","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Athayde, S.F.","1995","05",NA,"Athayde, S.F.","207","1994","11","14","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão.","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,NA,NA,"Árvore, 11 x 0,40m, estéril. Interior de floresta secundária..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-11 17:18:58-03","UFPR","UPCB","43323","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Burkart, A.","1955","01","01","Reitz, R.","1624","1954","03","02","Brasil","Santa Catarina",NA,"Ibirama.",NA,NA,NA,NA,"100","100",NA,NA,"Árvore, 15m, flor branco-esverdeada. Capoeira..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-11 17:18:58-03","UFPR","UPCB","83654","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Caglioni, E.","2012","04","01","Caglioni, E.","209","2012","04","01","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.059","-49.078","-27.059","320","320",NA,NA,"Árvore de 27m de altura, com flores creme. Parque Nacional da Serra do Itajaí..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-11 17:18:58-03","UFPR","UPCB","87309","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Barboza, E.","2013","10","02","Engels, M.E.","1564","2013","09","07","Brasil","Paraná","Guaratuba","Serra do Mar. Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","-48.943056","-25.881944","800","800",NA,NA,"Arbórea. Caule castanho. Folhas e frutos verdes. Floresta Ombrófila Densa..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-11 17:18:26-03","UFPR","UPCB","1978","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, R.L.C.","2002","12",NA,"Reitz, R.","5711","1953","09","04","Brasil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50","50",NA,NA,"Árvore, 10m, fruto vagem, semente preta..",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA
"263","2021-02-11 17:18:57-03","UFPR","UPCB","16378","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1984","10",NA,"Hatschbach, G.","48089","1984","07","17","Brasil","Paraná","Cerro Azul","Bom Sucesso.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Árvore, 10m. Mata de galeria do rio. Ribeira..",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA
"264","2021-02-11 17:18:58-03","UFPR","UPCB","7551","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1969","03",NA,"Hatschbach, G.","20913","1969","01","24","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"50","100",NA,NA,"Árvore, 25 x 060m, flor creme. Mata pluvial, encosta de morro..",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"265","2021-02-11 17:18:58-03","UFPR","UPCB","7415","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1968","12",NA,"Hatschbach, G.","20222","1968","11","06","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"100","100",NA,NA,"Árvore, 25 x 050m. Mata pluvial, encosta de morro..",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"266","2021-02-11 17:18:58-03","UFPR","UPCB","84673","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Silva, J.M | Ribas, O.S.","1386","1994","09","01","Brasil","Paraná","Bocaiúva do Sul","Estrada para o Parque das Lauráceas, Rio Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"Árvore, 8m, mata pluvial às margens do rio.",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"267","2021-02-11 17:18:58-03","UFPR","UPCB","21723","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Bortoluzzi, R.L.C.","2002","12",NA,"Klein, R.M.","103","1949","10","27","Brasil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50","50",NA,NA,"Árvore, 25m..",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA
"268","2021-02-11 17:18:26-03","UFPR","UPCB","4269","PreservedSpecimen","Plantae","Caesalpiniaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1963","03",NA,"Hatschbach, G.","9765","1963","03","04","Brasil","Paraná","Cerro Azul","Morro Grande.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Árvore, 15m, flor creme. Mata pluvial da vertente atlântica..",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA
"269","2021-02-11 17:18:57-03","UFPR","UPCB","15447","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1986","10",NA,"Silva, J.M.","130","1986","07","14","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"Árvore, 10m. Mata remanescente a beira do rio..",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"270","2021-02-11 17:18:58-03","UFPR","UPCB","22284","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1993","01","01","Hatschbach, G.","57097","1992","06","23","Brasil","Paraná","Cerro Azul","Rio Ponta Grossa.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Árvore copada, 20m. Mata pluvial..",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA
"271","2021-02-11 17:18:58-03","UFPR","UPCB","9965","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1974","01","01","Hatschbach, G.","33737","1974","01","24","Brasil","Paraná","Cerro Azul","Rio Ribeira.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Árvore, 15m, flor creme. Mata de galeria..",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA
"272","2021-02-11 17:18:58-03","UFPR","UPCB","8082","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1969","09",NA,"Hatschbach, G.","21681","1969","07","03","Brasil","Paraná","Antonina","S. Sebastião.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Árvore, 25 x 040m. Mata pluvial da vertente atlântica..",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"273","2020-05-25 15:13:54-03","FSU","FSU","000067445","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"M. Stieber, J. H. Kirkbride, Jr. , W. R. Anderson","37069",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-05-25 15:13:54-03","FSU","FSU","000067444","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"William R. Anderson","10772",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-11-10 04:40:00-03","MO","MOBOT","3246377","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"H. C. de Lima","Lima 6084","2003","3","18","Brazil","Rio de Janeiro",NA,"Mun. Volta Redonda, ARIE Floresta da Cicuta.","-44.08777","-22.56",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","3247956","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20222","1968","11","6","Brazil","Paraná",NA,"Mun Morretes. Col. Floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2012-03-30 18:12:00-03","MO","MOBOT","3247864","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","R. S. Cowan",NA,NA,NA,"William R. Anderson|S.G. da Fonseca|R. Reis dos Santos|R. Souza","Anderson 10772","1974","2","11","Brazil","Pará",NA,"Alto Tapajós, Rio Cururú. Region of village of Pratatí, ca.","-57.0001147","-8.0004247",NA,NA,"300.00000000","400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2009-11-20 06:16:00-02","MO","MOBOT","3196511","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 57097","1992","6","23","Brazil","Paraná",NA,"Mun. Cerro Azul. Rio Ponta Grossa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","3244119","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","J.D. Dwyer",NA,NA,NA,"Roberto M. Klein","Klein 1436","1955","6","24","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí. Mata",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","3244283","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 21681","1969","7","3","Brazil","Paraná",NA,"Mun Antonina. S. Sebastião.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","3244397","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Roberto M. Klein","Klein 1597","1955","9","15","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajaí. Mata.",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2011-01-17 10:00:00-02","MO","MOBOT","3244514","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","R.S. Cowan",NA,NA,NA,"William R. Anderson|Paul A. Fryxell|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 9062","1973","4","18","Brazil","Minas Gerais",NA,"7.5 km by road W of Rio Pandiros on road from Januária to Serra das Araras; sandy cerrado.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2008-05-27 22:02:00-03","MO","MOBOT","3244802","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20913","1969","1","24","Brazil","Paraná",NA,"Col. Floresta (mun Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","3244891","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 33737","1974","1","24","Brazil","Paraná",NA,"Rio Ribeira (mun. Cerro Azul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2008-05-27 22:02:00-03","MO","MOBOT","3245335","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","M. Kuhlmann",NA,NA,NA,"Moysés Kuhlmann","Kuhlmann 3764","1956","3","1","Brazil","São Paulo",NA,"São Paulo (Capital), mata natural do Jardim Botânico (Parque do Estado).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","3245433","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","M.K. Arroyo",NA,NA,NA,"Howard S. Irwin","Irwin 34632","1972","1","21","Brazil","Goiás",NA,"Gravelly hills and sandy cerrado ca. 15km S. of Niquelândia.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2018-06-22 05:25:00-03","MO","MOBOT","3245853","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","J.D. Dwyer",NA,NA,NA,"Pe. Raulino Reitz","Reitz 5711","1953","9","4","Brazil","Santa Catarina",NA,"Azambuja, Brusque. Capoeirão.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2011-02-17 08:49:00-02","MO","MOBOT","3246080","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","P Dusén",NA,NA,NA,"Per Dusén","Dusén 6793","1915","3","11","Brazil","Paraná",NA,"Patrimonia, in silva primaeva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","3246195","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach",NA,NA,NA,"E.L. Barbosa","Barbosa 950","2004","2","28","Brazil","São Paulo",NA,"Posto Manecão (Mun. Barra do Turvo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
