"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","recordNumber","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"94","2012-04-12 05:10:00-03","MO","MOBOT","100266616","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Alfredo F. Fuentes|J. Salas|R. Huasurco","2009","6","15","South America","Bolivia","La Paz",NA,NA,NA,NA,"Parque Nacional Madidi. Sector Catarata San Ignacio, por el antiguo camino Pelechuco-Apolo.",NA,NA,"A. Rich.","Fuentes Claros 14276","Franz Tamayo","-68.9345555","-14.7475416",NA,"M. Mendoza (USZ)","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-76","4"
"95","2018-02-26 13:49:00-03","MO","MOBOT","100321662","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|J.L. Mateo|Valerio Flores|R. Rivera","2008","2","13","South America","Peru","Pasco",NA,NA,NA,NA,"Dist. Huancabamba. Parque Nacional Yanachaga-Chemillen, Sector Tunqui.",NA,NA,"A. Rich.","Vásquez Martínez 33458","Oxapampa","-75.5180556","-10.2916666",NA,"I. Villalba (HOXA)","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1025","5"
"96","2017-04-11 09:01:00-03","MO","MOBOT","100964660","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Gregory M. Plunkett|Porter P. Lowry II","2016","9","26","South America","Peru","Pasco",NA,NA,NA,NA,"Road from Huarapo to Suiza Nueva (c. 10 km direct distance SW of Oxapampa).",NA,NA,"A. Rich.","Plunkett 3433","Oxapampa","-75.4533333","-10.6447222",NA,"G.M. Plunkett","2129.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"97","2008-05-27 22:02:00-03","MO","MOBOT","1493008","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Miguel Bang","1894","9",NA,"South America","Bolivia","La Paz",NA,NA,NA,NA,"Coroico, Yungas",NA,NA,"A. Rich.","Bang 2442",NA,NA,NA,NA,"!M. Mendoza F. (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","1507888","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Alwyn H. Gentry|et al.","1982","3","10","South America","Peru","Huánuco",NA,NA,NA,NA,"Carish, Huanuco-Tingo Maria road.",NA,NA,"A. Rich.","Gentry 36169",NA,"-76.03333","-9.58333",NA,"Lincoln Constance, 1992-","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2276",NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1739912","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Nur Ritter|M. Ritter","1995","4","14","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"Small marsh and stream adjacent to the road to Tablas Monte, ca 4.5 km west of Río Corani Mayu.",NA,NA,"A. Rich.","Ritter 1851","Chapare","-65.975","-17.10388",NA,"N. Ritter (NHA)","2470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1739931","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Nur Ritter|J.R.I. Wood","1995","4","2","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"Comunidad de Incachaca Man-made laguna ca. 3 km. east of Incachaca. Area = 1.5 ha.",NA,NA,"A. Rich.","Ritter 1717","Chapare","-65.81555","-17.24916",NA,"N. Ritter (NHA)","2385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-01-25 04:35:00-02","MO","MOBOT","1925603","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|F. Carazas","2002","6","8","South America","Peru","Cusco",NA,NA,NA,NA,"Dist. Vilcabamba, Paltaybamba, Bosque Secundario",NA,NA,"A. Rich.","Valenzuela Gamarra 137",NA,"-72.73777","-13.02722",NA,"M. Mendoza (USZ)","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"102","2011-02-25 14:05:00-03","MO","MOBOT","1932378","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Jorge E. Ramos|J. Contreras|R. Ramos|F. Biteri","2003","8","8","South America","Ecuador","Cotopaxi",NA,NA,NA,NA,"Cantón Sigchos, en el bosque hacia Triunfo Bajo.",NA,NA,"A. Rich.","Ramos 7121",NA,"-78.9897222","-0.5316667",NA,"M. Mendoza (USZ)","2485.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"103","2011-02-22 06:39:00-03","MO","MOBOT","2197372","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","F. Biganzoli|Paola Peralta|G. Márquez","2004","1","29","South America","Argentina","Misiones",NA,NA,NA,NA,"Estancia de Elsa Prates sobre el río Uruguay. Bajo inundable, suelo con agua permanente en campo pastoreado",NA,NA,"A. Rich.","Biganzoli 1715","Concepción","-55.54166","-28.09722",NA,"Martínez, S.","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-08-21 04:37:00-03","MO","MOBOT","2197655","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","2","28","South America","Argentina","Misiones",NA,NA,NA,NA,"Predio de Moconá Naturaleza y Aventura, sendero y alrededores del Salto Horacio Foerster, Arroyo Oveja Negra",NA,NA,"A. Rich.","Deginani 1539","Guaraní","-53.91666","-27.13333",NA,"Martínez, S.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-03-14 06:37:00-03","MO","MOBOT","2340274","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","1992","12","9","South America","Argentina","Corrientes",NA,NA,NA,NA,"Reserva Natural Provincial del Ibera. Costa W de la laguna Ibera",NA,NA,"A. Rich.","Tressens 4301","San Martín",NA,NA,NA,"Tressens, S. G., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-03-24 16:21:00-03","MO","MOBOT","2408652","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","23","South America","Argentina","Corrientes",NA,NA,NA,NA,"Estancia Yatay Corá, 50 km NE de Chavarría. Aprox. 2 km al NE del casco",NA,NA,"A. Rich.","Arbo 6795","Concepción",NA,NA,NA,"Pedersen, T. M., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2017-08-25 05:21:00-03","MO","MOBOT","2408669","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","1999","8","31","South America","Argentina","Misiones",NA,NA,NA,NA,"Predio Guaraní. A 300 m de aldea aborigen (Caramelito). Afluente del Ayo. Caramelito",NA,NA,"A. Rich.","Tressens 6351","Guaraní","-54.205","-26.91638",NA,"Keller, H. A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-08-23 08:48:00-03","MO","MOBOT","2454685","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Lyman B. Smith|Roberto M. Klein","1964","12","4","South America","Brazil","Santa Catarina",NA,NA,NA,NA,"Agua Doce. Campos de Palmas, 15-19 km south of Horisonte",NA,NA,"A. Rich.","Smith 13596",NA,NA,NA,NA,NA,"1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","2489126","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","SWART","1967","10","19","South America","Paraguay","Misiones",NA,NA,NA,NA,"Estancia La Soledad, Santiago",NA,NA,"A. Rich.","SWART 8656",NA,NA,NA,NA,"Pedersen, T. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2011-02-24 13:41:00-03","MO","MOBOT","2514302","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","P. Commerson",NA,NA,NA,"South America","Uruguay",NA,NA,NA,NA,NA,"dans les lieux arides des environs de Montevideo",NA,NA,"A. Rich.","Commerson s.n.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-05-27 04:37:00-03","MO","MOBOT","2550546","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Moises Mendoza","2001","5","10","South America","Bolivia","La Paz",NA,NA,NA,NA,"Chulumani, 5 km NE Huancani lado del camino bajo.",NA,NA,"A. Rich.","Mendoza 55","Sud Yungas","-67.5","-16.35",NA,"M. Mendoza","2016.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2009-06-27 16:40:00-03","MO","MOBOT","2667234","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Simon Lægaard","1999","2","5","South America","Ecuador","Zamora-Chinchipe",NA,NA,NA,NA,"From Romerillos Altos ca two hours walk on trails along Rio Jamboy and small quebradas.",NA,NA,"A. Rich.","Lægaard 19554",NA,"-78.9333333","-4.25",NA,"S. Laegaard, herb. LOJA/AAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2008-05-27 22:02:00-03","MO","MOBOT","2895624","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Otto Buchtien",NA,NA,NA,"South America","Bolivia","La Paz",NA,NA,NA,NA,"San Carlos, Nr Mapiri.",NA,NA,"A. Rich.","Buchtien 1162",NA,NA,NA,NA,"Foster's 1958 Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2012-04-12 05:10:00-03","MO","MOBOT","2996912","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Alfredo F. Fuentes|C. Monroy|E. Monroy","2006","5","18","South America","Bolivia","La Paz",NA,NA,NA,NA,"Monte Puncu, Machayani, entre Camata y Cuibaja. Mancha mas o menos extensa del bosque montano superior estacional humedo con Weinmannia spp, Lauraceae spp y Melastomataceae spp. Inventario Fitosociologico Madidi 77. Plantas alcoholizadas.",NA,NA,"A. Rich.","Fuentes Claros 10794","Muñecas","-68.76666","-15.30972",NA,"M. Mendoza (USZ)","2680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-39","5"
"115","2008-05-27 22:02:00-03","MO","MOBOT","347490","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Julian A. Steyermark","1943","4","22","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,"A. Rich.","Steyermark 52539",NA,NA,NA,NA,"Mathias & Constance","1830.00000000","2430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2011-04-01 18:03:00-03","MO","MOBOT","3203105","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Martha Serrano|Jeaneth Villalobos|Ariel Lliully","2005","3","6","South America","Bolivia","Tarija",NA,NA,NA,NA,"Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquía. E del campamento Campo los Pinos. Próximo a un arroyo de agua permanente. Bosque montano Tucumano-Boliviano. Abundancia de especies siempreverdes; Myrcianthes callicoma, Siphoneugena occidentalis. Area con alta influencia de neblina permanente, muy húmedo.",NA,NA,"A. Rich.","Serrano 6032","Arce","-64.5166667","-21.9202778",NA,"M. Mendoza (USZ)","1630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"117","2013-11-26 05:40:00-02","MO","MOBOT","3249551","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","2005","12","21","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Bajando de la Estación El Rosal-El Astillero. Ladera húmeda, con abundantes Cyperáceas.",NA,NA,"A. Rich.","Serrano 6812","Hernando Siles","-64.0361111","-19.7872222",NA,"M. Serrano (HSB)","1191.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"118","2011-02-25 11:47:00-03","MO","MOBOT","3352085","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Calaway H. Dodson|Alvin Embree","1982","7","19","South America","Ecuador","Cotopaxi",NA,NA,NA,NA,"Tenefuerste. Río Pilalo, km 52-53, Quevedo-Latacunga.",NA,NA,"A. Rich.","Dodson 13413",NA,"-79.092","-0.868",NA,NA,"750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2011-04-04 19:30:00-03","MO","MOBOT","3352172","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Calaway H. Dodson|William R. Thurston|Micky Thurston","1984","4","7","South America","Ecuador","Pichincha",NA,NA,NA,NA,"Dos Rios, km 90, old road via Chiriboga, Santo Domingo.",NA,NA,"A. Rich.","Dodson 14171","Quito",NA,NA,NA,"C. H. Dodson","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2009-10-21 21:56:00-02","MO","MOBOT","3352358","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Julian A. Steyermark|Ronald L. Liesner|Basil Stergios","1982","10","29","South America","Venezuela","Portuguesa",NA,NA,NA,NA,"Selva nublada, 15 kms al Este de Chabasquén, 67 kms al NNO de Guanare. Moist banks.",NA,NA,"A. Rich.","Steyermark 126664",NA,"-69.91527","9.44083",NA,"Constance & Mathias","1450.00000000","1520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-07-13 12:31:00-03","MO","MOBOT","3352609","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Felix Woytkowski","1961","7","14","South America","Peru","Junín",NA,NA,NA,NA,"Yunguy. On stones, among moss in mountain brook.",NA,NA,"A. Rich.","Woytkowski 6580",NA,NA,NA,NA,"Mildred Mathias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2013-07-28 16:19:00-03","MO","MOBOT","3411048","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Mendoza","2003","8","9","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Prov.: J.M. Caballero Vallegrande; Siberia, Carretera Jarahuasi-Comarapa, pasando ca. 8-10 km. de Jarahuasi. 17º49.47'S, 64º41.32'W. Alt: 2520m Bosque siempre nublado, lugar humedo, con presencia Gunnera sp, creciendo en sotobosque, sobre una piedra llena de materia organizza y musgos, bajo la sombre de arbustos. Una colonia.",NA,NA,"A. Rich.","Mendoza 628","Manuel Maria Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2020-05-27 04:38:00-03","MO","MOBOT","3411234","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Moises Mendoza","2001","9","15","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Pampa Grande 17º57'S, 64º08'W/1600 msnm. Río Santa Rosa a 25 km N de los Negros camino a Santa roasa de Lima, Bosque montano semi humedo con presencia de Bromelias terrestres.",NA,NA,"A. Rich.","Mendoza 156","Florida",NA,NA,NA,"M. Mendoza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2013-11-26 05:40:00-02","MO","MOBOT","3412575","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Julia Gutiérrez R.","2005","4","21","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Las Casas Aproximadamente a 3 km de la comunidad Las Casas, en el sector de Pampillos. 19º19', 41,2 L.S. 64º06'55,1 L.W. 1370 m.s.n.m. Bosque montano algo húmedo, con presencia de Betulacaceas y helechos dominantemente, al borde superior se observa algunos pajonales en ladera inclinada con presencia de agua. Especie frecuente, creciendo formando tapicas, junto a Apiaceas, en área anegada.",NA,NA,"A. Rich.","Gutiérrez Romero 1333","Tomina",NA,NA,NA,"Mendoza, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2011-03-23 19:42:00-03","MO","MOBOT","3446083","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|E. Portal|R. León","2005","1","17","South America","Bolivia","Tarija",NA,NA,NA,NA,"Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquia. SE de la Comunidad Cambarí. Sendero hacia Quebrada Cangrejos. Bosque premontano Tucumano-Boliviano. En el dosel diatenopteryx sorbifolia, Tabebuia lapacho Lonchocarpus lilloi y Chrysophyllum gonocarpum, Myrcianthes pungens. En el subdosel Allophylus edulis, Urera baccifera y Trichilia clausenii. Sotobosque ralo.",NA,NA,"A. Rich.","Serrano 5614","Arce","-64.4241667","-22.1586111",NA,"M. Serrano (HSB)","1241.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"126","2008-05-27 22:02:00-03","MO","MOBOT","345526","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Benjamin Øllgaard|Suzanne Roth|Calvin R. Sperling","1980","7","30","South America","Ecuador","Pastaza",NA,NA,NA,NA,"C. 5 km E of Mera, on road to Shell Mera. Rocky escarpment, road bank and riverside vegetation.",NA,NA,"A. Rich.","Øllgaard 35537",NA,"-78.08333","-1.46666",NA,"B. Øllgaard","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2018-09-21 04:36:00-03","MO","MOBOT","346119","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","James L. Zarucchi|Alan E. Brant|Carlos J. Castaño","1987","9","25","South America","Colombia","Antioquia",NA,NA,NA,NA,"Mpio. de Frontino; Km 15 of road Nutibara-Murrí.",NA,NA,"A. Rich.","Zarucchi 5773",NA,"-76.3833333","6.75",NA,"Constance & Affolter (UC)","1840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-79","4"
"128","2008-05-27 22:02:00-03","MO","MOBOT","346771","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Erik Asplund",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"A. Rich.","Asplund 19365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","346929","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","John M. MacDougal|Diego L. Restrepo|et al.","1989","2","11","South America","Colombia","Antioquia",NA,NA,NA,NA,"Mpio. de Frontino: region of Murrí, road between Nutibara and La Blanquita, 19.2 km from Nutibara. Disturbed primary forest and edges, ridge top, bosque pluvial premontaño. Specimen treated with ethanol.",NA,NA,"A. Rich.","MacDougal 3974",NA,"-76.43333","6.66666",NA,"L. Constance (UC)","1560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","4"
"130","2008-05-27 22:02:00-03","MO","MOBOT","347476","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","5","5","South America","Ecuador","Azuay",NA,NA,NA,NA,"Km 91 on Pan American Highway, N of Loja.",NA,NA,"A. Rich.","Holm-Nielsen 5049",NA,"-79.16666","-3.41666",NA,"Øllgaard","2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","783837","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Felix Woytkowski","1963","8","4","South America","Peru","Amazonas",NA,NA,NA,NA,"Mendoza. Low forests of the eastern slopes of the Andes, mountains and hills covered with grasses, shrubs and low trees. Higher up there stretch true forests, trees of larger size and thickets too shady to produce flowering herbs.",NA,NA,"A. Rich.","Woytkowski 8094","Rodriquez de Mendoza","-77.4","-6.33333",NA,"M.E. Mathias & L. Constance","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"132","2009-06-25 13:34:00-03","MO","MOBOT","1965132","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","Paul C. Hutchison|J. Kenneth Wright","1964","1","8","South America","Peru","Lambayeque",NA,NA,NA,NA,"Km. 28 east of Olmos, vicinity of El Salvador restaurant. Mesones-Muro Highway between Olmos and Jaen.",NA,NA,"A. Rich.","Hutchison 3476","Lambayeque","-79.5166667","-5.9",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48",NA
"133","2020-09-12 05:00:02-03","US","US","2249668","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","L. Smith, R. Reitz & O. Sufridini","1956","12","26","South America","Brazil","Santa Catarina",NA,NA,NA,"US03071060","Mun. Chapecó: Rocky banks of Rio Capetinga Gorge, Fazenda Campo, São Vicente, 26 km west of Campo Eré.",NA,"Apiales","A. Rich.","9293",NA,NA,NA,"US03071060_01",NA,"900","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","2652543","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","E. Asplund","1956","2","14","South America - Neotropics","Ecuador",NA,NA,NA,NA,"US03071062","Prov. Napo-Pastaza, Cashurco.",NA,"Apiales","A. Rich.","19365",NA,NA,NA,NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","1572850","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","F. W. Pennell","1917","12","1","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,"US03071065","Department of Cundinamarca, Icononzo.",NA,"Apiales","A. Rich.","2799",NA,NA,NA,NA,NA,"1000","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","2267608","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","L. Smith, R. Reitz & R. M. Klein","1956","11","25","South America","Brazil","Santa Catarina",NA,NA,NA,"US03071061","Streambank, Mun. Bom Retiro: Pinheiral, Riozinho.",NA,"Apiales","A. Rich.","7937",NA,NA,NA,"US03071061_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","3249399","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","T. Pederson","1967","2","12","South America","Argentina","Corrientes",NA,NA,NA,"US03071056","Estancia Santa Teresa, Dep. Mburucuyá.",NA,"Apiales","A. Rich.","8059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","1157132","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","K. Fiebrig","1909",NA,NA,"South America","Paraguay","Alto Parana",NA,NA,NA,"US03071066","In regione fluminis Alto Paraná.",NA,"Apiales","A. Rich.","5419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","1400771","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","A. Regnell","1864","12","14","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US03071051","Brasilia, prov. Minas Geraës, Caldas.",NA,"Apiales","A. Rich.","610",NA,NA,NA,"US03071051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","2940214","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","C. H. Dodson & A. Embree","1982","7","19","South America - Neotropics","Ecuador","Cotopaxi",NA,NA,NA,"US03071044","Tenefuerste, Rio Pilalo, km 52-53, Quevedo-Latacunga.",NA,"Apiales","A. Rich.","13413",NA,NA,NA,NA,NA,"750","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","1140759","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","pusilla","Hydrocotyle pusilla","E. P. Killip & T. E. Hazen","1922","7","29","South America - Neotropics","Colombia","Caldas",NA,NA,NA,"US03071046","Department of Caldas, Rio Santa Rita, Salento, Cordillera Central.",NA,"Apiales","A. Rich.","8960",NA,NA,NA,"US03071046_01",NA,"1600","1800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
