"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1007","2020-08-31 09:11:19-03","INPA","INPA","147880","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Pedralli, G","Hatschbach, GG","1976","03","26","Brasil","Goiás","Filadélfia","Arapoema","-48.256083","-8.18925","-48.256083","-8.18925",NA,NA,"INPA0147880","INPA0147880 INPA0147880_e","1985",NA,NA,"38371",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2021-01-10 20:48:22-03","INPA","INPA","221965","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Assunção, PACL","Stropp, J","2007","08","06","Brasil","Amazonas","São Gabriel da Cachoeira","Rio Içana, Igarapé Pamáali, Rio Içana - Igarapé Pamáali - Próximo a Escola Indígena Baniwa Coripaco - Pamáali (EIBC - Pamáali). Terra firme. Solo argiloso","-68","1","-68","1","116","116","INPA0221965","INPA0221965 INPA0221965_e","2010","03","22","189",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2020-08-31 09:11:19-03","INPA","INPA","161253","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Vaz, AMSF de F.","Ururahy, JCC","1980","11","12","Brasil","Rio de Janeiro",NA,NA,"-44.466667","-22.816667","-44.466667","-22.816667","1180","1180","INPA0161253","INPA0161253 INPA0161253_e","1982",NA,NA,"27",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2020-08-31 09:11:19-03","INPA","INPA","147862","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Pedralli, G","Hatschbach, GG","1967","04","09","Brasil","Paraná","Campina Grande do Sul","Sitio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","INPA0147862","INPA0147862 INPA0147862_e","1986",NA,NA,"16277",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"1011","2020-08-31 09:11:19-03","INPA","INPA","102619","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Vattimo, Í","Hatschbach, GG","1960","11","17","Brasil","Paraná","Piraquara","Borda do campo","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"INPA0102619","INPA0102619 INPA0102619_e","1961",NA,NA,"7437",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"1012","2021-01-09 21:48:35-03","UNICENTRO","HUCO","6652","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Benvenutti, L.","Benvenutti, L.","2014","10","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"2014",NA,NA,"s.n.","IC Emilio Gomes, Parcela 41, Número 1465; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1013","2021-01-09 21:48:35-03","UNICENTRO","HUCO","2425","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees",NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002425",NA,NA,NA,NA,"s.n.","IC Matheus, parcela 16",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1014","2021-01-09 21:48:35-03","UNICENTRO","HUCO","2367","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Lopes, G.L.","SIlva, L.D.","2004","05","15","Brasil","Paraná","Irati","Fazenda Virginia","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002367",NA,NA,NA,NA,"4","Arbóreo, 7 metros, DAP 49 cm; DESC: Arbóreo, 7 metros, DAP 49 cm",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1015","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5903","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Saueressig, D.","Janiski, A.","2014","05","19","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA
"1016","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5389","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Verdi M.","Verdi M.; Hasckel R. P.; Klemz G.","2009","01","20","Brasil","Santa Catarina","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,NA,"2008","12","11","1327","FURB 11485; FOM e FED; HABITAT: FOM e FED",NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA
"1017","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5390","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Verdi M.","Verdi M.; Klettenberg D. H.; Klemz G.","2010","02","19","Brasil","Santa Catarina","Lauro Muller",NA,"-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,NA,NA,"2010","02","19","3661","FURB 21842; Arbórea; FOD; HABITAT: FOD; DESC: Arbórea",NA,NA,NA,NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA
"1018","2021-01-09 21:48:35-03","UNICENTRO","HUCO","6421","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Saueressig, D.","Albuquerque, J. .M.; Janiski, A.","2014","11","11","Brasil","Paraná","Rebolças",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"s.n.","Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2021-01-09 21:48:35-03","UNICENTRO","HUCO","1413","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Blum, C.T.","Blum, C.T.; Costa, J.M.; Lantas, R.; Costa, J.M.; Lantas, R.","2002","11","20","Brasil","Paraná","Candói","Reservatório Santa Clara","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"HUCO001413",NA,NA,NA,NA,"s.n.","Altitude 690 metros; Arvoreta, 18 metros, botões, com flor, dossel; Beira do rio; HABITAT: Beira do rio; DESC: Arvoreta, 18 metros, botões, com flor, dossel",NA,NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA
"1020","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0983","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Lopes, G.L.","Chiquetto, A.; et al.; et al.","2009","10","23","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO000983",NA,"2009","10","23","s.n.","Regeneração 10 ha, B3/ P2/ F4; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1021","2021-01-09 21:48:35-03","UNICENTRO","HUCO","6149","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Benvenutti, L.","Benvenutti, L.","2014","09","03","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1022","2021-01-09 21:48:35-03","UNICENTRO","HUCO","2487","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees",NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002487",NA,NA,NA,NA,"s.n.","IC Matheus, parcela 2",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1023","2021-01-09 21:48:35-03","UNICENTRO","HUCO","2366","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Lopes, G.L.","Altran, A.A.; et al.; et al.","2004","05","29","Brasil","Paraná","Irati","Fazenda Virginia","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002366",NA,NA,NA,NA,"13","Arbóreo, 7 metros, DAP 15,5 cm; DESC: Arbóreo, 7 metros, DAP 15,5 cm",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1024","2021-01-09 21:48:35-03","UNICENTRO","HUCO","2137","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Inoue, M.T.","Altran, A.A.; et al.; et al.","2004","05","15","Brasil","Paraná","Irati","Fazenda Virginia Rebesco","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002137",NA,"2004",NA,NA,"2","Arbóreo, 8 m, DAP 23,87 cm; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, 8 m, DAP 23,87 cm",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1025","2021-01-09 21:48:35-03","UNICENTRO","HUCO","1447","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Mario Takao Inoue","Takinoue; OPPJR; PSCHRAIER; OPPJR; PSCHRAIER","2003","07","01","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO001447",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1026","2021-01-09 21:48:35-03","UNICENTRO","HUCO","2012","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Lopes, G.L.","Martins, E.; et al.; et al.","2010","09","10","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002012",NA,"2010",NA,NA,"359","Projeto Emílio Gomes- parcela 11",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1027","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3084","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Lopes, G.L.","Martins, E.; et al.; et al.","2010","10","21","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO003084",NA,"2010",NA,NA,"538","Emílio Gomes, Parcela 13",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1028","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0152","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Borgo, M.","Souza, M.K.F.","2000","03","21","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HUCO000152",NA,NA,NA,NA,"s.n.","Flor marrom; Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista; DESC: Flor marrom",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1029","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0427","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Borgo, M.","Souza, M.K.F.","2000","05","17","Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HUCO000427",NA,"2000","05",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1030","2021-01-09 21:48:35-03","UNICENTRO","HUCO","0506","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees",NA,"Souza, M.K.F.","2000","05","16","Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HUCO000506",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1031","2021-01-09 21:48:35-03","UNICENTRO","HUCO","7330","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Lima, F. .F.","Lima, F. .F.","2016","01","30","Brasil","Paraná","Rio Bonito do Iguaçu",NA,"-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"s.n.","Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"26511","auto",NA,NA,NA,NA,NA,NA
"1032","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3799","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Verdi, M.","Verdi, M.; et al.; et al.","2008","11","20","Brasil","Santa Catarina","Capinzal","Alto São Roque","-51.6119003295898","-27.343599319458",NA,NA,NA,NA,"HUCO003799",NA,"2008","11","20","1019","Florística IFFSC 398/O/36, FURB 11969; Arbóreo, com flor; Ecótono de Floresta Ombrófila Mista; HABITAT: Ecótono de Floresta Ombrófila Mista; DESC: Arbóreo, com flor",NA,NA,NA,NA,NA,NA,NA,"19949","auto",NA,NA,NA,NA,NA,NA
"1033","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3336","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Verdi, M.","Verdi, M.; et al.; et al.","2009","01","28","Brasil","Santa Catarina","Celso Ramos","Linha Silva","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,"HUCO003336",NA,"2008","12","01","1477","Florística IFFSC 1123, Lat.: 27° 40' 30 S; Log.: 51° 18' 09 O; Altitude: 627 m, FURB 11565; Fruto imaturo verde; Ecótono de Floresta Estacional Decidual e Floresta Ombrófila Mista; HABITAT: Ecótono de Floresta Estacional Decidual e",NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA
"1034","2021-01-09 21:48:35-03","UNICENTRO","HUCO","5414","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Verdi M.","Verdi M.; Hasckel R. P.; Klemz G.","2009","01","24","Brasil","Santa Catarina","Cerro Negro",NA,"-50.8758010864258","-27.7952995300293",NA,NA,NA,NA,NA,NA,"2009","01","24","1410","FURB 11584; FOM e FED; HABITAT: FOM e FED",NA,NA,NA,NA,NA,NA,NA,"26434","auto",NA,NA,NA,NA,NA,NA
"1035","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3788","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Dreveck, S.","Dreveck, S.; et al.; et al.","2008","11","20","Brasil","Santa Catarina","Ibicaré","Lageado Cruzeiro","-51.3650016784668","-27.0918998718262",NA,NA,NA,NA,"HUCO003788",NA,"2008","11","20","391","Florística IFFSC 2101, FURB 11998; Arbóreo, com flor, estádio de sucessão médio de regeneração; Floresta Ombrófila Densa, interior do fragmento; HABITAT: Floresta Ombrófila Densa, interior do fragmento; DESC: Arbóreo, com flor, estádi",NA,NA,NA,NA,NA,NA,NA,"12166","auto",NA,NA,NA,NA,NA,NA
"1036","2021-01-09 21:48:35-03","UNICENTRO","HUCO","3795","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart. ex Nees","Stival-Santos, A.","Stival-Santos, A.; et al.; et al.","2010","04","03","Brasil","Santa Catarina","Itapema","Canto da Praia","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"HUCO003795",NA,"2010","05","26","2669","Florística IFFSC 584, FURB 25277; Arbóreo, com flor; DESC: Arbóreo, com flor",NA,NA,NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"1037","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60588","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Vattimo, I. de","Leitão Filho, H.F.","1967","09","03","Brasil","São Paulo","Itapetininga","Horto Florestal de Itapetininga. Nativa.","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,"1968","06",NA,"198","Árvore com 3 metros. Na época em floração.",NA,NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA
"1038","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60587","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, J.B.","Leitão Filho, H.F.","1971","09","01","Brasil","São Paulo","Piracaia","Rodovia Piracaia-Joanópolis. Nativo.","-46.3499984741211","-23.0499992370605",NA,NA,NA,NA,NA,NA,"1998","03","26","1266","Árvore com 8-10 m; flores brancas, grandes, ornamentais, com folhagem nova.",NA,NA,NA,NA,NA,NA,NA,"26647","auto",NA,NA,NA,NA,NA,NA
"1039","2020-06-15 15:30:51-03","UNESP-RC","HRCB","16223","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Leitão Filho, H.F.","Almeida, R.J.","1990","09","22","Brasil","São Paulo","Analândia","Parque Rawitscher","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,"1992","09","25","290","Árvore, 5m, flores brancas com odor.",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1040","2020-06-15 15:30:51-03","UNESP-RC","HRCB","45909","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Rambo","Pivetta","1953","10","11","Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,"500","500",NA,NA,NA,NA,NA,"904","Árvore, flores brancas. <ll>dwc_commonname:</ll> canela loura",NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA
"1041","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60592","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, J.B.","Viegas, A.P.","1940","10","03","Brasil","São Paulo","Guará","Estrada rodagem Guará-Cunha","-47.8199996948242","-20.4200000762939",NA,NA,NA,NA,NA,NA,"1998","03","26","s.n.","Árvore. 6 folhas no herbário.",NA,NA,NA,NA,NA,NA,NA,"20904","auto",NA,NA,NA,NA,NA,NA
"1042","2020-06-15 15:30:51-03","UNESP-RC","HRCB","18669","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Tamashiro, J.Y.","1994","09","28","Brasil","São Paulo","Taguaí","Estrada Taguaí - Itaporanga","-49.4000015258789","-23.4500007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"677","Arvoreta de 5m, flores com pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,"12402","auto",NA,NA,NA,NA,NA,NA
"1043","2020-06-15 15:30:51-03","UNESP-RC","HRCB","34702","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Andrade, S.F.","Francisco, E.M.","2000","11","01","Brasil","Paraná","Tamarana","Acampamento Água Viva","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s/nº","Árvore 6m, flores brancas.",NA,NA,NA,NA,NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA
"1044","2020-06-15 15:30:51-03","UNESP-RC","HRCB","52935","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Estevan, D.A.","Estevan, D.A.","2004","09","28","Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2004",NA,NA,"464","Árvore 9m; pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"1045","2020-06-15 15:30:51-03","UNESP-RC","HRCB","15221","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Almeida, R.J.","1990","09","22","Brasil","São Paulo","Analândia","Parque Rawitscher","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,"1996","11","19","300","Árvore, 17m, flores brancas e botões florais.",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1046","2020-06-15 15:30:51-03","UNESP-RC","HRCB","15219","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Baitello, J.B.","Almeida, R.J.","1989","10","14","Brasil","São Paulo","Analândia","Parque Rawitscher","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,"1996","11","19","134","Árvore, 17m, poucas flores brancas com odor.",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1047","2020-06-15 15:30:51-03","UNESP-RC","HRCB","29864","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Moraes, P.L.R. de","Pinheiro, M.H.O.","1996","10","07","Brasil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"1997","03",NA,"153","Árvore de 22m de altura; flores brancas.",NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA
"1048","2020-06-15 15:30:51-03","UNESP-RC","HRCB","55920","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Moraes, P.L.R. de","Biral, L.","2011","09","10","Brasil","São Paulo","Botucatu","Cultivado em terreno","-48.439998626709","-22.8799991607666","48º43'68.5W","22º88'52S",NA,NA,NA,NA,"2011","11",NA,"619","Árvore, 15m, tronco robusto, indumento ferrugíneo, corola branca.",NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"1049","2020-06-15 15:30:51-03","UNESP-RC","HRCB","57538","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","van der Werff, H.","Souza, V.D.","1991","05","27","Brasil","Espírito Santo","Guaçui","Fazenda Geraldo Luiz Carvalho - Córrego Três Barros","-41.6794013977051","-20.7756004333496",NA,NA,NA,NA,NA,NA,"1991","11","30","101","Arbóreo, terrestre, fuste cilíndrico, altura total 15m, fuste 8m, cap fuste 150,17cm, diâmetro copa 9m. Botão verde claro, flor branca, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela baiana",NA,NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA
"1050","2020-06-15 15:30:51-03","UNESP-RC","HRCB","33128","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Hatschbach, G.","Cruz, J.M.","1999","11","09","Brasil","Paraná","Rio Branco do Sul","Rio Açungui","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"200","Pequena árvore de flores alvas.",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"1051","2020-06-15 15:30:51-03","UNESP-RC","HRCB","43941","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Hatschbach, G.","Cruz, J.M.","1999","11","09","Brasil","Paraná","Rio Branco do Sul","Rio Açungui","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"200","Pequena árvore, flor alva.",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"1052","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60590","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, J.B.","Leitão Filho, H.F.","1971","09","16","Brasil","São Paulo","São José dos Campos","Rodovia S.J. dos Campos-Campos do Jordão. Nativa.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,"1998","03","26","1267","Árvore; 6-8 metros; flores brancas.",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"1053","2020-06-15 15:30:51-03","UNESP-RC","HRCB","46859","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Pivetta, J.","Fr. Daniel","1954","10","15","Brasil","Rio Grande do Sul","Vale Veneto",NA,NA,NA,NA,NA,"120","120",NA,NA,NA,NA,NA,"s/nº","Árvore, flores brancas. <ll>dwc_commonname:</ll> canela loura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60593","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Baitello, J.B.","Ramos, E.","2006","10","24","Brasil","Minas Gerais","Caldas",NA,"-46.386111","-21.923611","46º23'10W","21º55'25S","1105","1105",NA,NA,"2007","08","22","110","Árvore, 5m; frutos jovens, cúpula verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-06-15 15:30:51-03","UNESP-RC","HRCB","15220","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Almeida, R.J.","Almeida, R.J.","1990","10","20","Brasil","São Paulo","Analândia","Parque Rawitscher","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,NA,NA,"1992","09",NA,"304","Árvore, 1,80m. Flores secas, folhas e caule com odor.",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
