"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1506","2020-07-07 09:56:00-03","MO","MOBOT","2516168","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"J. Chebataroff","1938","1",NA,"Uruguay","Río Negro",NA,"Bañado próximo al R. Uruguay Medio (S. Javier)",NA,NA,NA,NA,NA,NA,NA,NA,"Chebataroff 3160",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1507","2009-08-21 20:53:00-03","MO","MOBOT","2516181","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Bernardo Rosengurtt","1937","1","26","Uruguay","Salto",NA,"A° San Antonio Grande",NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 921",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","2014-02-26 21:47:00-03","MO","MOBOT","2516201","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Diego Legrand","1944","1","18","Uruguay","Tacuarembo",NA,"Gruta de los Cuervos",NA,NA,NA,NA,NA,NA,NA,NA,"Legrand 3383",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","2009-08-21 20:53:00-03","MO","MOBOT","2516213","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Bernardo Rosengurtt","1945","3","14","Uruguay","Tacuarembo",NA,"A° Caraguatá",NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 4784",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","2008-05-27 22:02:00-03","MO","MOBOT","266519","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","12","2","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 1.5 km S of Villeta. Savanna and patches of Cerrado.","-57.53333","-25.51666",NA,NA,NA,NA,NA,NA,"Zardini 34012",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","787",NA
"1511","2017-08-22 07:55:00-03","MO","MOBOT","266618","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","12","2","Paraguay","Central",NA,"Estero del Ypoá. Villeta-Puerto Guyrati. 4.5 km S of Villeta.","-57.5333333","-25.55",NA,NA,NA,NA,NA,NA,"Zardini 34132",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","789",NA
"1512","2016-06-16 08:09:00-03","MO","MOBOT","266826","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","1","7","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7 km S of Villeta.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,"Zardini 34394",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","794",NA
"1513","2017-08-22 07:57:00-03","MO","MOBOT","266985","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","2","10","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park. 1 km S of Arroyo Corrientes.","-56.75","-26",NA,NA,NA,NA,NA,NA,"Zardini 35019",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","805",NA
"1514","2008-05-27 22:02:00-03","MO","MOBOT","268932","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","Gerrit Davidse",NA,NA,NA,"James C. Solomon","1988","7","2","Bolivia","Santa Cruz","Andrés Ibáñez","5.8 km al este de La Bélgica (surtidor de gasolina) por el camino entre La Bélgica y Buena Vista (cerca Estancia Salsipuedes). Sabanas y bosque bajo, muy tocado.","-63.25","-17.56666",NA,NA,"400.00000000",NA,NA,NA,"Solomon 18631",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-105",NA
"1515","2008-05-27 22:02:00-03","MO","MOBOT","270314","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Fátima Mereles","1985","11","3","Paraguay","Central",NA,"Ypacaraí, Cñia. Mbooayaty. Zonas bajas e inundadas.",NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 571",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","2008-05-27 22:02:00-03","MO","MOBOT","273249","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"William J. Hahn|et al.","1983","3","17","Paraguay","San Pedro",NA,"30 km N of Guayayvi, somewhat grazed, cerrado/estero mixture. Gochnatia, Ludwigia, Mimosa, Cyperaceae and Asteraceae dominant. Soil red sand. Low area above stream.","-56.5","-24.25",NA,NA,"50.00000000",NA,NA,NA,"Hahn 1166",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","83-15",NA
"1517","2008-05-27 22:02:00-03","MO","MOBOT","273330","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","Gerrit Davidse (MO)",NA,NA,NA,"William J. Hahn|et al.","1982","12","13","Paraguay","Caaguazú",NA,"4 km S of Yhu. Crossing at Río Yhu; open vegetation in marshy area above stream. No evidence of cattle. Soil red & sandy.","-55.91666","-25.08333",NA,NA,NA,NA,NA,NA,"Hahn 852",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","82-10",NA
"1518","2008-05-27 22:02:00-03","MO","MOBOT","2914415","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","G. Davidse",NA,NA,NA,"Josefina Espina Z.","1985","2","23","Colombia","Chocó","Quibdo","Carretera Quibdó-Guayabal.","-76.66222","5.69472",NA,NA,NA,NA,NA,NA,"Espina Z. 1476",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","2012-05-15 15:41:00-03","MO","MOBOT","3089322","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Jim Conrad|Werner Dietrich","1974","1","15","Paraguay","Cordillera",NA,"Chaco plant community outlier near Luque.",NA,NA,NA,NA,NA,NA,NA,NA,"Conrad 2204",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2011-05-03 17:11:00-03","MO","MOBOT","3089324","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Edith Lurvey","1980","5","8","Paraguay",NA,NA,"Carmen del Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,"Lurvey 136",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2009-07-17 07:39:00-03","MO","MOBOT","3089325","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 8191",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2011-05-03 17:11:00-03","MO","MOBOT","3089326","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Edith Lurvey","1982","3","14","Paraguay",NA,NA,"Eusebio Ayala. Rice paddy.",NA,NA,NA,NA,NA,NA,NA,NA,"Lurvey 441",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","2009-08-07 05:34:00-03","MO","MOBOT","3089327","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Thomas Morong","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 567",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","2014-03-26 20:59:00-03","MO","MOBOT","3089328","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","G. Davidse",NA,NA,NA,"Lidia Pérez de Molas|Esmerio Gonzalez","1982","1","29","Paraguay","Central",NA,"Ñemby a 100 m de la Ruta. Exp. descrubierta, cerca del Arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,"Pérez de Molas 43",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","2009-05-15 13:24:00-03","MO","MOBOT","3089329","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","G. Davidse",NA,NA,NA,"Pedro Jörgensen","1928","11","4","Paraguay",NA,NA,"Villarrica.",NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3584",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","2008-05-27 22:02:00-03","MO","MOBOT","3089331","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Timothy J. Killeen","1985","10","28","Bolivia","Santa Cruz","Nuflo de Chavez","Concepción, laguna W of pueblo. Eroded tertiary planation surface overlying precambrian shield; disturbed savanna and savanna wetland.","-62.05","-16.13333",NA,NA,"500.00000000",NA,NA,NA,"Killeen 1326",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","2008-08-07 03:32:00-03","MO","MOBOT","3089455","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Nur Ritter","1996","12","4","Bolivia","Santa Cruz","Nuflo de Chavez","Town of Concepción Wetland; ca. 0.5 km northeast of Concepción. Growing along the edges of the system in seasonally inundated areas, and occasionally on floating mats of vegetation. Substrate: sand and sediment. Habitat: a fairly large marshy area with large floating mats of Pontederia cordata.","-62.01666","-16.11666",NA,NA,"485.00000000",NA,NA,NA,"Ritter 3962",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","2011-06-15 17:26:00-03","MO","MOBOT","3089456","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","R. Guaglianone",NA,NA,NA,"Rosa Guaglianone|Nuncia M. Tur|E.P. Carrillo F.","1983","1","27","Paraguay","Misiones",NA,"Dpto. Iguazú, represa privada, Aº Tupicuá.",NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 1040",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","2011-04-06 16:40:00-03","MO","MOBOT","3089457","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Ronaldo Wasum","1989","1","4","Brazil","Rio Grande do Sul",NA,"Paverama. No campo - formando touceiras.",NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 5109",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","2008-05-27 22:02:00-03","MO","MOBOT","3089458","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Howard S. Irwin","1970","2","7","Brazil","Minas Gerais",NA,"Serra da Anta. Wet ground at creek margin. Cerrado, ca. 2 km NW of Paracatú.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Irwin 26280",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2008-05-27 22:02:00-03","MO","MOBOT","3089459","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"G.J. Schwarz","1947","1","10","Argentina",NA,NA,"Gob. Misiones. Dep. San Javiér. Arrollo Portera.",NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 3844",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","2008-05-27 22:02:00-03","MO","MOBOT","3089460","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Aurelio Schinini","1973","5","25","Argentina","Corrientes","Lavalle","Lavalle, barrancas del río Paraná. Suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 6612",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","2014-02-23 17:36:00-03","MO","MOBOT","3089461","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"C. Orth","1933","1",NA,"Brazil","Rio Grande do Sul",NA,"Porto Alegre. In silvula campestri.",NA,NA,NA,NA,NA,NA,NA,NA,"Orth 709",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","2014-08-23 05:35:00-03","MO","MOBOT","3089462","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","2","17","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Wet sand at creek margin, ca. 18 km west of Grão Mogol.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,"Irwin 23434",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","2014-08-23 05:35:00-03","MO","MOBOT","3089463","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","2","24","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Brejo, ca. 33 km west of Montes Claros, road to Agua Boa.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Irwin 23817",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","2011-03-16 22:19:00-03","MO","MOBOT","3089464","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Bernardo Rosengurtt","1945","3","14","Uruguay","Tacuarembo",NA,"Arroyo Caraguatá. Paso Maria no campo arenoso uliginosos.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-4794",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","2009-07-10 17:57:00-03","MO","MOBOT","3089465","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Troels M. Pedersen","1955","1","30","Paraguay","Misiones",NA,"Estancia La Soledad. Santiago. Wet meadows.",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 3178",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","2009-07-10 17:57:00-03","MO","MOBOT","3089466","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Troels M. Pedersen","1949","12","14","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 513",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","2013-05-07 06:03:00-03","MO","MOBOT","3089467","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Ynés Mexia","1930","2","14","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; southeast of dormitory; swampy flood-plain of Corriga Bartholomeo.",NA,NA,NA,NA,"670.00000000",NA,NA,NA,"Mexia 4347",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","2009-08-18 12:10:00-03","MO","MOBOT","3089468","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Erik L. Ekman","1907","11","29","Argentina","Misiones",NA,"Posadas, pr. praedium La Granja, loco humido.",NA,NA,NA,NA,NA,NA,NA,NA,"Ekman 1283",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","2008-05-27 22:02:00-03","MO","MOBOT","3089469","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Per Dusén","1913","12","29","Brazil","Paraná",NA,"Curibyba app., in campo paludoso.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,"Dusén 14326",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","2011-04-15 17:12:00-03","MO","MOBOT","3089471","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"O. Ahumada|et al.","1978","4","10","Argentina","Corrientes","Ituzaingó","5 km NE de Ituzaingó. Camino a Apipé. En bajos.",NA,NA,NA,NA,NA,NA,NA,NA,"Ahumada 2447",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","2008-05-27 22:02:00-03","MO","MOBOT","3089473","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"O. Ahumada","1978","3","16","Argentina","Corrientes","General Paz","6 km SW de Caa-Catí. Ruta 13. En cultivo de arroz.",NA,NA,NA,NA,NA,NA,NA,NA,"Ahumada 1986",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","2011-03-06 14:58:00-03","MO","MOBOT","3089474","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Aurelio Schinini|O. Ahumada","1976","3","11","Argentina","Corrientes","San Roque","San Roque, orillas de la ciudad. En bajos del río Sta. Lucía.",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 12642",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2009-07-17 07:41:00-03","MO","MOBOT","3089475","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Basil Stergios","1984","9","9","Venezuela","Portuguesa",NA,"Dtto. Guanare, terrenos de la UNELLEZ.","-69.81666","9.06666",NA,NA,NA,NA,NA,NA,"Stergios 7115",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","2008-05-27 22:02:00-03","MO","MOBOT","3089476","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"J.G. Fernández","1987","12","10","Argentina","Corrientes",NA,"Ea. Infran Cué (Arrocera Storti). Bajo húmedo, común en abra.",NA,NA,NA,NA,NA,NA,NA,NA,"Fernández 1053",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","2009-08-21 06:56:00-03","MO","MOBOT","3089477","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","G. Davidse",NA,NA,NA,"Keiichi Mizoguchi","1978","2","7","Brazil","São Paulo",NA,"Gaibõta, Mun. Itanhaen, on sandy soil by road side, near sea level.",NA,NA,NA,NA,"0E8",NA,NA,NA,"Mizoguchi 368",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","2013-05-20 09:15:00-03","MO","MOBOT","3089478","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Jorge E. Ramos","1987","4","12","Colombia","Valle del Cauca","Restrepo","Vereda de Rio Grande, margen derecha del río abajo del puente, en la cienaguita en predios de la finca de la Familia Reyna, por la carretera entre Pavas y Restrepo.",NA,NA,NA,NA,"1250.00000000","1350.00000000",NA,NA,"Ramos Pérez 734",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","2013-05-20 09:15:00-03","MO","MOBOT","3089479","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Jorge E. Ramos","1987","4","12","Colombia","Valle del Cauca","Restrepo","Vereda de Rio Grande, margen derecha del río abajo del puente, en la cienaguita en predios de la finca de la Familia Reyna, por la carretera entre Pavas y Restrepo.",NA,NA,NA,NA,"1250.00000000","1350.00000000",NA,NA,"Ramos Pérez 732",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","2013-05-20 09:15:00-03","MO","MOBOT","3089480","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Jorge E. Ramos","1987","4","12","Colombia","Valle del Cauca","Restrepo","Vereda de Rio Grande, margen derecha del río abajo del puente, en la cienaguita en predios de la finca de la Familia Reyna, por la carretera entre Pavas y Restrepo.",NA,NA,NA,NA,"1250.00000000","1350.00000000",NA,NA,"Ramos Pérez 736",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","2014-01-18 05:58:00-02","MO","MOBOT","3089481","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"Boris Vassilievich Skvortsov","1964","1","28","Brazil","São Paulo",NA,"Mun. de São Paulo: ca. 10 km due south of center of São Paulo. Parque do Estado, grounds of the Instituto de Botânica. In marsh.",NA,NA,NA,NA,NA,NA,NA,NA,"Skvortsov 219",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552","2010-01-29 20:51:00-02","MO","MOBOT","3089482","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"W.G. Herter","1948","3","24","Uruguay","Rivera",NA,"Tranqueras. Ad vias. arg. hum. ill.",NA,NA,NA,NA,"150.00000000","180.00000000",NA,NA,"Herter 2208",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","2009-12-29 15:07:00-02","MO","MOBOT","3089483","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","G. Davidse",NA,NA,NA,"Philipp Salzmann","1827",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salzmann s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","2009-07-10 17:57:00-03","MO","MOBOT","3089484","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke","G. Davidse",NA,NA,NA,"Troels M. Pedersen","1951","10","5","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 1211",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","2014-12-25 13:44:00-02","MO","MOBOT","3089485","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"S. Rabello|José Barbosa","1908","2","6","Brazil",NA,NA,"Sumpf bei S. Anna unweit S. Paulo in Brasilien auf schwarzer, sehr humoser Erde.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Rabello 240",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","2012-09-28 09:55:00-03","MO","MOBOT","3089486","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B. Clarke",NA,NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
