"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1263","2008-05-27 22:02:00-03","MO","MOBOT","404640","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","J. Solomon",NA,NA,NA,"James C. Solomon","Solomon 10147","1983","4","25","Bolivia","Tarija","Arce","Ca. 2 hours by trail N of Sidras (trail to Tariquia). Moist subtropical forest with some disturbance.","-64.53333","-22.2",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","83-53",NA
"1264","2008-05-27 22:02:00-03","MO","MOBOT","404644","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 7965","1988","11","12","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.","-56.1515","-25.8998",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-112",NA
"1265","2008-05-27 22:02:00-03","MO","MOBOT","404646","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","J. Solomon",NA,NA,NA,"James C. Solomon","Solomon 11056","1983","10","4","Bolivia","Tarija","O'Connor","23.7 km E of Narvaez on road to Entre Rios (5.4 km W of Entre Rios). Disturbed moist, sub-tropical forest.","-63.21666","-21.48333",NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","83-98",NA
"1266","2008-05-27 22:02:00-03","MO","MOBOT","404691","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 8004","1988","11","12","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.","-56.1515","-25.8998",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-112",NA
"1267","2008-05-27 22:02:00-03","MO","MOBOT","404698","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 8006","1988","11","12","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.","-56.1515","-25.8998",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-112",NA
"1268","2008-05-27 22:02:00-03","MO","MOBOT","404729","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 8077","1988","11","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Southern and Eastern slopes of Cerro Peró, 2 kms E of Destacamento Tororo.","-56.25","-25.91666",NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-113",NA
"1269","2008-05-27 22:02:00-03","MO","MOBOT","404821","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 8264","1988","12","3","Paraguay","Cordillera",NA,"Meseta Ybytú Silla, Serranía de Tobatí. On forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","88-119",NA
"1270","2008-05-27 22:02:00-03","MO","MOBOT","404849","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 8325","1988","12","4","Paraguay","Paraguarí",NA,"Macizo Acahay. On gallery forest.","-57.15","-25.9",NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-121",NA
"1271","2008-05-27 22:02:00-03","MO","MOBOT","404925","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 8471","1988","12","10","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-123",NA
"1272","2008-05-27 22:02:00-03","MO","MOBOT","405666","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"David R. Brunner","Brunner 1546","1985","11","19","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Bosque ribereño humedo de 30 m de altura al lado el Río Aquidaban, poco perturbado. Cerca del fortín militar.","-56.06666","-22.63333",NA,NA,"270.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","85-29",NA
"1273","2008-05-27 22:02:00-03","MO","MOBOT","405674","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"David R. Brunner","Brunner 1748","1986","4","4","Paraguay","Concepción",NA,"Arroyo Tagatiya-mí. Bosque ribereño de 20-35 m. de altura cambiando a savanas y campos fuera del arroyo. Suelo calcareo de poco profundidad sobre piedra caliza.","-57.53333","-22.61666",NA,NA,"140.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","86-5",NA
"1274","2008-05-27 22:02:00-03","MO","MOBOT","405730","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","W.J. Hahn (MO)",NA,NA,NA,"William J. Hahn","Hahn 2631","1984","7","22","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Forest. Some artificial light present.","-56.83333","-26.08333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","84-36",NA
"1275","2008-05-27 22:02:00-03","MO","MOBOT","405777","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","W.J. Hahn (MO)",NA,NA,NA,"William J. Hahn","Hahn 1838","1983","12","2","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Remnants of forest surrounding administration house.","-56.83333","-26.08333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","83-80",NA
"1276","2008-05-27 22:02:00-03","MO","MOBOT","406166","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","D. Brunner (MO)",NA,NA,NA,"Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59297","1987","9","24","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 1","-55.53333","-24.13333",NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","87-249",NA
"1277","2008-05-27 22:02:00-03","MO","MOBOT","406663","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Alwyn H. Gentry","Gentry 66159","1989","5","27","Paraguay","Alto Paraná",NA,"Itaipu, Forest Reserve Noe. Pto. Puente Stroessner.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","383",NA
"1278","2010-04-30 10:03:00-03","MO","MOBOT","407362","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Alves-Araújo",NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 4178","1987","1","22","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-12",NA
"1279","2011-06-09 17:49:00-03","MO","MOBOT","407592","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Blas Pérez","Pérez Maricerich 13","1990","6","20","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA
"1280","2016-06-16 08:31:00-03","MO","MOBOT","407624","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Blas Pérez","Pérez Maricerich 988","1991","8",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4",NA
"1281","2008-05-27 22:02:00-03","MO","MOBOT","407657","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Fuentes (LPB)",NA,NA,NA,"Alwyn H. Gentry","Gentry 71098","1990","6","11","Bolivia","La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 5.","-68.46666","-14.56666",NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","374",NA
"1282","2010-04-16 11:47:00-03","MO","MOBOT","407685","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Alvez-Araújo (UFPE)",NA,NA,NA,"Alwyn H. Gentry","Gentry 71124","1990","6","12","Bolivia","La Paz",NA,"Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 8.","-68.4666667","-14.5666667",NA,NA,"1000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","377",NA
"1283","2008-05-27 22:02:00-03","MO","MOBOT","407850","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Gentry",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49178","1985","1","4","Brazil","São Paulo",NA,"SANTA GENEBRA: UNICAMP Forest Reserve, near Campinas, Betel. Transect 1.","-47.13333","-22.83333",NA,NA,"600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","85-1",NA
"1284","2013-02-13 05:33:00-02","MO","MOBOT","408251","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Alwyn H. Gentry|Michael H. Nee|Mario Saldias P.","Gentry 73624","1991","5","9","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz Botanical Garden, 12 km E of Santa Cruz.","-63.06666","-17.76666",NA,NA,"375.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","600",NA
"1285","2008-05-27 22:02:00-03","MO","MOBOT","409183","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","L. Perez de Molas (PY)",NA,NA,NA,"Elsa M. Zardini|Lidia Pérez de Molas","Zardini 2876","1987","5","31","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Sendero dentro del bosque ribereño.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","87-26",NA
"1286","2008-05-27 22:02:00-03","MO","MOBOT","409189","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|María T. Florentín P.","Zardini 7023","1988","9","5","Paraguay","Paraguarí",NA,"Macizo Acahay. Gallery forest along creek.","-57.15","-25.9",NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","88-89",NA
"1287","2008-05-27 22:02:00-03","MO","MOBOT","409324","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 21751","1990","7","7","Paraguay","Cordillera",NA,"Compañía Río Negro, N of Vapor Cué. Gallery forest along creek.","-56.66666","-25.25",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","375",NA
"1288","2008-05-27 22:02:00-03","MO","MOBOT","409351","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","Zardini 3150","1987","9","30","Paraguay","San Pedro",NA,"Colonia 8 de diciembre, 12 kms al SE de Choré. Bosque. Transecta 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-37",NA
"1289","2008-05-27 22:02:00-03","MO","MOBOT","409357","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 7292","1988","9","15","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Road to César Barrientos. On gallery forest along Arroyo Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-94",NA
"1290","2008-05-27 22:02:00-03","MO","MOBOT","409424","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","Zardini 3301","1987","10","2","Paraguay","San Pedro",NA,"Compañia Naciente, 8 kms SE de Choré. Transecta 9. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","87-45",NA
"1291","2008-05-27 22:02:00-03","MO","MOBOT","409448","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 7451","1988","10","21","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest along Arroyo Minas, on trail to Salto Guaraní.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-98",NA
"1292","2008-05-27 22:02:00-03","MO","MOBOT","409491","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","Zardini 3371","1987","10","3","Paraguay","San Pedro",NA,"Linea Ovetense, 10 kms NE de Choré.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","87-49",NA
"1293","2008-05-27 22:02:00-03","MO","MOBOT","409554","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","Zardini 3431","1987","10","2","Paraguay","San Pedro",NA,"Colonia Naciente, 8 kms al SE de Choré.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","87-52",NA
"1294","2008-05-27 22:02:00-03","MO","MOBOT","409615","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 28327","1991","8","3","Paraguay","Central",NA,"Lake Ypoá basin. Lake Yabeby. Tall forest.","-57.46666","-25.66666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","603",NA
"1295","2008-05-27 22:02:00-03","MO","MOBOT","409677","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 32560","1992","7","10","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 2 km S of Melgarejo on Arroyo Tacuara. Gallery forest.","-56.26666","-25.75",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","701",NA
"1296","2008-05-27 22:02:00-03","MO","MOBOT","409728","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 7838","1988","10","30","Paraguay","Caazapá",NA,"Tavaí. Five kms S of Destacamento, on Constancio Trociuk Ranch. Tall forest.","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","88-109",NA
"1297","2008-05-27 22:02:00-03","MO","MOBOT","934447","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Bonifacio Mostacedo C.|J.L. López","Mostacedo C. 2524","1994","11","13","Bolivia","Santa Cruz","Andrés Ibáñez","San José, pasando el Río Piraí camino a Espejillos; bosque semi cauducifolio, especies comunes de Shellea princeps, Anadenanthera macrocarpa, Chrysophyllum gonocarpum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2008-05-27 22:02:00-03","MO","MOBOT","936482","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"M. Toledo G.|G. Montaño|J. Parapaino","Toledo G. 523","1994","11","28","Bolivia","Santa Cruz","Nuflo de Chavez","Región de Lomerio. A 4 km al N de la plaza de la comuidad de Florida. Bosque semideciduo con árboles emergentes hasta 20 m.","-61.87111","-16.70722",NA,NA,"300.00000000","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2013-10-13 05:48:00-03","MO","MOBOT","936847","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Penington (K)",NA,NA,NA,"Timothy J. Killeen|Antony Jardim|Alina Freire|Corine Vriesendorp|S. Cabrera|René Guillén V.","Killeen 7093","1994","11","11","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio comunidad Las Trancas, 40 Km al S de Concepción. Bosque seco chiquitano, semideciduo, dominado por Anaderanthera colubrina 10-20 m de alto. Sotobosque dominado por Garabatá.","-61.9911111","-16.5444444",NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1300","2013-03-09 05:41:00-03","MO","MOBOT","936970","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Bonifacio Mostacedo C.|T. Ruiz de Centurión|G. Navarro","Mostacedo C. 2234","1994","8","19","Bolivia","Santa Cruz","Andrés Ibáñez","Río Pantano (Chore Chore) 20 km de la ciudad de Santa Cruz, camino a las brechas. Transición entre bosque alto y bosque Chaqueño.","-63.11666","-17.93333",NA,NA,"380.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2008-05-27 22:02:00-03","MO","MOBOT","938029","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Bonifacio Mostacedo C.|G. Saldías","Mostacedo C. 2255","1994","8","20","Bolivia","Santa Cruz","Andrés Ibáñez","Pampa, predominancia de gramíneas con pequeñas islas de bosque.","-63.13333","-17.65",NA,NA,"380.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2012-04-05 16:19:00-03","MO","MOBOT","941583","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Penington (K)",NA,NA,NA,"Bonifacio Mostacedo C.|R.C. Quevedo","Mostacedo C. 2189","1994","8","5","Bolivia","Santa Cruz","Andrés Ibáñez","Laguna Urubó, a 7 km de la ciudad de Santa Cruz. Bosque caducifolio.","-63.2166667","-17.7166667",NA,NA,"420.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1303","2013-01-28 05:13:00-02","MO","MOBOT","941961","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Pennington (K)",NA,NA,NA,"R.C. Quevedo|René Guillén V.|E. Gutiérrez|Antony Jardim|B. Vacadiez","Quevedo Sopepí 801","1993","7","13","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Piso Firme, Cruce al Remanso 8 km antes de Piso Firme.","-61.8666667","-13.6833333",NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1304","2008-05-27 22:02:00-03","MO","MOBOT","968489","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Penington (K)",NA,NA,NA,"Antony Jardim|Timothy J. Killeen|R.A. Medina","Jardim 1171","1994","11","13","Bolivia","Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio, cerca las parcelas de Bolfor. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.84638","-16.52027",NA,NA,"450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2008-05-27 22:02:00-03","MO","MOBOT","978455","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T.D. Penington (K)",NA,NA,NA,"Antony Jardim|A. Cadden|M. Ward","Jardim 2128","1995","7","3","Bolivia","Santa Cruz","Chiquitos","Bocamina, Serranía de Sunsas, Tucavaca. Cerca el campamento de Emicruz/RTZ. Bosque seco chiquitano de Anadenanthera con influencia chaqueno. Suelos lateríticos con piedra caliza.","-58.916667","-18.6",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2008-05-27 22:02:00-03","MO","MOBOT","978840","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Antony Jardim|A. Cadden","Jardim 2239","1995","7","5","Bolivia","Santa Cruz","Chiquitos","Cerro Bocamina, Serranía de Sunsas, Tucavaca. Cerca el area de exploracion de RTZ/Comsur. Bosque seco chiquitano de Anadenanthera con influencia chaqueña. Suelos con mucho piedra caliza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA
"1307","2012-03-18 05:12:00-03","MO","MOBOT","978916","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"Antony Jardim|Fabiana Mamani M.","Jardim 1300","1994","11","22","Bolivia","Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.84805","-16.52166",NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
