"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","yearIdentified","infraspecificEpithet","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"410","2019-11-01 15:06:20-03","UnB","UB","207912","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","parnahibensis","Myrcia parnahibensis","(O.Berg) Kiaersk.","Rosa, PO","Proença, CEB; Oliveira, RS","171A","1996","10","26","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-16.75","-47.666667","-16.75",NA,NA,NA,NA,"Erva 0,5m. Flor Branco-roseo; Campo cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"10",NA,NA,NA,NA
"411","2019-11-01 15:06:20-03","UnB","UB","131624","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","parnahibensis","Myrcia parnahibensis","(O.Berg) Kiaersk.","Rosa, PO","Heringer, EP","16141","1978","09","10","Brasil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,"Flores alvas.; Arbusto 2m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,"83221","auto",NA,NA,NA,"2014",NA,"10",NA,NA,NA,NA
"412","2019-11-01 15:06:20-03","UnB","UB","174240","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","parnahibensis","Myrcia parnahibensis","(O.Berg) Kiaersk.","Rosa, PO","Mattos, A; Heringer, EP; Rizzini","387","1963","07","18","Brasil","Goiás","São João d'Aliança","Chapada dos Veadeiros.","-47.5247001647949","-14.7055997848511",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"91641","auto",NA,NA,NA,"2014",NA,"10",NA,NA,NA,NA
"413","2019-11-01 15:06:23-03","UnB","UB","132054","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","Proença, CEB","Harley, RM","10516","1968","10","07","Brasil","Mato Grosso",NA,"Ca. 3km E of Base Camp","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,NA,"Flowers fragrant.; Shrub 3m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-11-01 15:06:23-03","UnB","UB","132049","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.",NA,"Ratter, JA","1974","1968","06","25","Brasil","Mato Grosso",NA,"8km NE of the Base Camp of the Expedition, ca. 270km N of Xavantina","-51.866667","-12.9","-51.866667","-12.9",NA,NA,NA,NA,"Small tree 3m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-11-01 15:06:23-03","UnB","UB","132050","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.",NA,"Ratter, JA","8169","1999","04","18","Brasil","Goiás",NA,"17km from Niquelândia on road to Colinas do Sul","-48.3","-14.45","-48.3","-14.45",NA,NA,NA,NA,"Small tree 3,5m.; Dense cerradão","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-01 15:06:23-03","UnB","UB","7925","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","Proença, CEB","Proença, CEB","1899","1997","11","15","Brasil","Goiás",NA,"Sítio Próximo da Serra Dourada ca. 50 km ao S de Porangatu","-49.05","-13.833333","-49.05","-13.833333","500","500",NA,NA,"Casca lisa (indivíduo jovem).; Arvoreta 1,8m; Cerrado residual na beira da estrada.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-11-01 15:06:23-03","UnB","UB","132044","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","Proença, CEB","Philcox, D","4107","1968","01","19","Brasil","Mato Grosso",NA,"Ca. 1-3km W of Km 261 Xavantina-Cachimbo road","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,NA,"Young buds green.; Tree 2-3m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"418","2019-11-01 15:06:23-03","UnB","UB","132043","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","Proença, CEB","Philcox, D","3286","1967","11","28","Brasil","Mato Grosso",NA,"Ca. 1km W of Km 247 Xavantina-Cachimbo road","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,NA,"Young fruit and foliage pale yellow-green.; Shrub 1m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA
"419","2019-11-01 15:06:23-03","UnB","UB","132048","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","Proença, CEB","Eiten, G","9096","1968","10","04","Brasil","Mato Grosso","Barra do Garças","210km along new road NNE of village of Xavantina","-51.75","-12.85","-51.75","-12.85",NA,NA,NA,NA,"Petals & filaments white.; Tree 3,5m.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-11-01 15:06:23-03","UnB","UB","132046","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","Proença, CEB","Eiten, G","8324A","1968","08","24","Brasil","Mato Grosso","Barra do Garças","City of Xavantina on the Rio das Mortes","-52.35","-14.7","-52.35","-14.7",NA,NA,NA,NA,"Petals white.; Small shrub.; Cerrado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-01 15:06:23-03","UnB","UB","132047","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","Proença, CEB","Taituba","6415","1968","07","14","Brasil","Mato Grosso","Xavantina","Near Plot 4, P/C transect","-52.233333","-14.633333","-52.233333","-14.633333",NA,NA,NA,NA,"Flowers white.; Shrub 1.2m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-01 15:06:26-03","UnB","UB","121249","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Correia, CAS","Correia, CAS","309","2008","09","15","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.235833","-16.225","-48.235833","-16.225","1079","1079",NA,NA,"Área com afloramentos lateríticos. Casca castanho-acinzentada. Folhas glaucas, levemente discolores. Raque verde-clara com galhas verdes. Inflorescência nova vinácea. Botões rosa-escuros. Flor com perfume doce suave. Presença de abelhas nativas. Foto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-11-01 15:06:26-03","UnB","UB","121245","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Correia, CAS","Correia, CAS","298","2008","09","06","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.235","-16.2275","-48.235","-16.2275","1072","1072",NA,NA,"Planta ereta, ramificada apenas no terço superior. Casca cinzenta, fina, lisa. Poucas folhas, discolores, glaucas, cerosas. Raque e pedicelos amarelo-vináceos. Galhas vináceas na inflorescência. Botões róseos. Flores velhas, pouco perfumadas. Foto.;","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-01 15:06:26-03","UnB","UB","121279","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Correia, CAS","Correia, CAS","346","2008","11","05","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.234444","-16.225833","-48.234444","-16.225833","1075","1075",NA,NA,"Planta ereta, pouco ramificada. Folhas glaucas, concolores, com odor de goiaba. Raque amarelo-avermelhada. Três frutos maduros, negro-vináceos, cerosos. Indivíduo coletado em flor em 14/09/08 (Correia, CAS 306). Foto.; Arbusto 0,7m; Cerrado-ralo. To","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-11-01 15:06:26-03","UnB","UB","121248","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Correia, CAS","Correia, CAS","307","2008","09","14","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.234444","-16.225833","-48.234444","-16.225833","1075","1075",NA,NA,"Planta com 3 ramos partindo do solo. Casca lisa, marrom-acinzentada, com líquens crostosos. Folhas velhas glaucas, concolores, com leve odor de goiaba. Folhas novas vermelho-vináceas. Botões creme-rosados. Hipanto e cálice verde-vináceos. Flor com pe","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-01 15:06:26-03","UnB","UB","106800","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Bezerra, KMG","Correia, CAS","138","2007","10","28","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Assoc. Euler Paranhos, Chácara Angaturama","-47.736944","-15.733889","-47.736944","-15.733889","1090","1090",NA,NA,"Indivíduo em aceiro. Caule avermelhado, ritidoma esfoliante. Folhas discolores, cerosas, brilhantes em AD, com nervura central clara. Fraco odor de goiaba quando maceradas. Folhas novas vináceas, membranáceas. Mancha rosada nas pétalas. Flor levement","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2012",NA,"05",NA,NA,NA,NA
"427","2019-11-01 15:06:26-03","UnB","UB","106801","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Gomes-Bezerra, KM","Correia, CAS","139","2007","10","28","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Assoc. Euler Paranhos, Chácara Angaturama","-47.736944","-15.733889","-47.736944","-15.733889","1090","1090",NA,NA,"Individuo em aceiro. Caule castanho-claro, ritidoma esfoliante. Folhas discolores, cerosas. Folhas novas vináceas. Cálice amarelo-avermelhado. Fruto com mancha vinácea. Foto.; Arbusto ramificado desde a base 0,7m. Fruto verde.; Cerrado. Topologia: A","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2013",NA,"05",NA,NA,NA,NA
"428","2019-11-01 15:06:26-03","UnB","UB","102004","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, MA","5583","2005","10","28","Brasil","Goiás",NA,"Lago Sul, Parque Ecológico do Rasgado","-47.484444","-15.836667","-47.484444","-15.836667",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-01 15:06:26-03","UnB","UB","102002","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, MA","5780","2005","12","10","Brasil","Goiás","Pirenópolis","Pirenópolis, Parque Estadual dos Pirineus","-48.836667","-15.790833","-48.836667","-15.790833",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:06:26-03","UnB","UB","10627","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Farias, R","545a","1998","11","26","Brasil","Distrito Federal","Brasília","Reserva da Embrapa Cerrados - Planaltina","-47.666667","-15.616667","-47.666667","-15.616667","1000","1000",NA,NA,"Arbusto até 2m, ereto, solitário. Folha verde acinzentada; fruto imaturo verde-amarelado, maduro vináceo.; Cerrado fechado. Topologia: Plano.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:06:26-03","UnB","UB","106795","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Gomes-Bezerra, KM","Correia, CAS","133","2007","10","23","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Assoc. Euler Paranhos, Chácara Angaturama","-47.738056","-15.734167","-47.738056","-15.734167","1100","1100",NA,NA,"Caule castanho-claro. Folhas glaucescentes, levemente discolores. Botões róseos. Flor com odor intenso e agradável. Cálice vináceo. Frutos pouco numerosos, com mancha vinácea.; Arbusto 1,2m. Flor branco-rosada. Fruto verde.; Cerrado. Topologia: Acid","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2013",NA,"05",NA,NA,NA,NA
"432","2019-11-01 15:06:26-03","UnB","UB","107211","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Gomes-Bezerra, KM","Silva, MA; Goes, BTPM; Santos, TP; Vale, JV","5748","2005","08","31","Brasil","Distrito Federal","Brasília","Fazenda Santa Prisca. Próximo a entrada para Cachoeira do Tororó","-47.841111","-15.984167","-47.841111","-15.984167",NA,NA,NA,NA,"Botões florais vináceos; folhas glabras, discolores verdes; odor característico.; Subarbusto ereto 0,6m. Flor branca rosada; Cerrado. Solo: Solo arenoso rochoso.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2013",NA,"05",NA,NA,NA,NA
"433","2019-11-01 15:06:26-03","UnB","UB","107489","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Fonseca, ML; Oliveira, FCA; Mendonça, RC; Nunes, G","1524","1997","08","13","Brasil","Goiás","Niquelândia","Fazenda Engenho. Ca. de 11km de Niquelândia/Dois irmãos","-48.461111","-14.600833","-48.461111","-14.600833","585","585",NA,NA,"Folhas de cor verde, cartáceas; cálice verde; botões róseo-esverdeados.; Erva heliófita 0,6m; Cerrado. Solo: Solo pedregoso/argiloso.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2008",NA,"02",NA,NA,NA,NA
"434","2019-11-01 15:06:26-03","UnB","UB","108686","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Faria, JEQ","Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","34074","1972","01","14","Brasil","Goiás","Serra dos Pireneus","Rocky slopes and adjacent sandy fields, Serra dos Pireneus, ca. 20km E. of Pirenópolis .",NA,NA,NA,NA,"1000","1000",NA,NA,"Fruit red on insolated side. Roadside, in sand; .","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:06:26-03","UnB","UB","109123","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS","27","2007","09","18","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Botões florais rosas; Subarbusto; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-01 15:06:26-03","UnB","UB","109138","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS","42","2007","09","18","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Botões florais rosa-escuros; Subarbusto; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-01 15:06:26-03","UnB","UB","109192","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS; Ribeiro, GHPM; Solórzano, A","96","2007","10","05","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Botões florais rosa-escuros; Subarbusto; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-01 15:06:26-03","UnB","UB","109269","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS; Silveira, I; Solórzano, A","173","2007","10","22","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Frutos imaturos; Subarbusto. Fruto verde.; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-01 15:06:26-03","UnB","UB","109282","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS; Carvalho, AM","186","2007","11","06","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Subarbusto. Flor rosa-escuro; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-01 15:06:26-03","UnB","UB","109290","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS; Carvalho, AM","194","2007","11","06","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Frutos imaturos; Subarbusto. Fruto verde.; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-01 15:06:26-03","UnB","UB","109291","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS; Carvalho, AM","195","2007","11","06","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Botões florais rosados; Subarbusto. Flor branca e vermelha; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-01 15:06:26-03","UnB","UB","109336","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS; Carvalho, AM","240","2007","11","16","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Frutos imaturos; Subarbusto. Fruto verde.; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-01 15:06:26-03","UnB","UB","109500","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS; Gonçalves, JC; Solórzano, A","404","2008","03","18","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Frutos imaturos; Arbusto 0,4m. Fruto verdes.; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-01 15:06:26-03","UnB","UB","109640","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Silva, JS; Alves, MM","544","2008","07","29","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Subarbusto 0,9m. Flor rosa-escuro; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-01 15:06:26-03","UnB","UB","109676","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Silva, JS","Silva, JS; Alves, MM","580","2008","08","13","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85",NA,NA,NA,NA,"Subarbusto 0,4m. Flor vermelha; Cerradão. Solo: Solo distrófico.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 15:06:26-03","UnB","UB","110450","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Faria, JEQ","Faria, JEQ; Santos, ML","147","2007","03","11","Brasil","Goiás",NA,"Parque Estadual da Serra dos Pirineus",NA,NA,NA,NA,NA,NA,NA,NA,"Caule com ritidoma esfoliante.; Subarbusto 0,15m. Fruto imaturo-avermelhado.; Campo rupestre.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"447","2019-11-01 15:06:26-03","UnB","UB","110462","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Faria, JEQ","Faria, JEQ; Santos, ML","169","2007","07","07","Brasil","Goiás",NA,"Parque Estadual da Serra dos Pirineus",NA,NA,NA,NA,NA,NA,NA,NA,"Flores em panículas terminais com 5 pétalas brancas vináceas; hipâncio prolongado acima do nível de inserção do estilete.; Arbusto 1,5m; Cerrado sensu stricto.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-01 15:06:26-03","UnB","UB","11000","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Brito, DS; Simon, MF; Duval, FG","121","2000","10","30","Brasil","Distrito Federal","Gama","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.05","-48.05","-16.05","850","850",NA,NA,"SubArbusto 1m. Fruto vinho.; Campo úmido rupestre.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-01 15:06:26-03","UnB","UB","111351","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Bezerra, KMG","Cezare, CHG; Souza-Silva, S; Raimundo, R","161","2007","09","27","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.9476","-16.7795","-47.9476","-16.7795","761","761",NA,NA,"frutos imaturos; Subarbusto 0,7m. Fruto verde.; Cerrado ralo, sobre solo pedregoso. Topologia: Inclinado.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA
"450","2019-11-01 15:06:26-03","UnB","UB","111754","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Cavalcanti, TB; et al.","964","1991","10","11","Brasil","Goiás","Minaçu","Estrada Nova Minaçu - Serra da Mesa. 24km do asfalto","-48.2","-13.666667","-48.2","-13.666667","900","900",NA,NA,"Cálice verde. Botões brancos.; Arbóreo 2,5m; Campo sujo. Topologia: Ondulado. Solo: Solo areno-pedregoso.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"451","2019-11-01 15:06:26-03","UnB","UB","112489","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Faria, JEQ","Delprete, PG; Klein, VLG","9207","2005","07","24","Brasil","Goiás","Pirenópolis","Serra dos Pireneus. 5-8Km da cidade em direção para Cocalzinho","-48.878333","-15.8075","-48.878333","-15.8075","1180","1180",NA,NA,"Folhas subcoriáceas, verde-claras. Corolas brancas.; Arbusto ou arvoreta 1-1,5m; Mata de galeria.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-01 15:06:26-03","UnB","UB","109924","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Bezerra, KMG","Amaral, AG; Matos, MQ; Haidar, RF","2426","2007","07",NA,"Brasil","Distrito Federal","Sobradinho","Reserva Biológica Chapada da Contagem","-47.999167","-15.727778","-47.999167","-15.727778","1200","1200",NA,NA,"Subarbusto; Cerrado sensu stricto.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2012",NA,"03","02",NA,NA,NA
"453","2019-11-01 15:06:26-03","UnB","UB","121246","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Correia, CAS","Correia, CAS","300","2008","09","08","Brasil","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.238611","-16.227778","-48.238611","-16.227778","1090","1090",NA,NA,"Planta ereta. Casca desprendendo-se em placas finas. Folhas levemente discolores, glaucas, cerosas, com odor de goiaba quando maceradas. Hipanto e cálice vináceos. Botões inicialmente vináceos e avermelhados, assim como a raque. Flor com odor doce in","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-01 15:06:26-03","UnB","UB","112922","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Delprete, PG; et al.","10313","2007","08","19","Brasil","Goiás","Pirenópolis",NA,"-48.926667","-15.839722","-48.926667","-15.839722","800","800",NA,NA,"Folhas rígidas, pruinosas. Raque verde claro. Corolas brancas.; Arbusto 1,5m; .","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2014",NA,"07",NA,NA,NA,NA
