"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"156","2019-11-21 14:32:29-03","UFJF","CESJ","40932","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","F.M. Ferreira","F.M. Ferreira","523","2003","11","08","América do Sul","Brasil","Minas Gerais","São Tomé das Letras","Fazenda dos Correa - Paredão","-44.9852981567383","-21.7222003936768",NA,"Arbusto ca. 1,5m. Flores roxas.","CESJ040932",NA,"(Vell.) DC.",NA,NA,NA,NA,"16076","auto","2004","05",NA,NA,NA,NA,NA,NA
"157","2019-11-21 14:32:29-03","UFJF","CESJ","57897","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","D.S. Santiago","L.C.Pereira; R.M. Mello","12","2010","09","18","América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Pq. Est. da Serra do Papagaio, Baependi, Minas Gerais - Brasil. Planta coletada no alto do chapadão em campos de altitude.","-44.8899993896484","-21.9589004516602",NA,"Arbusto, com folhas pequenas e opostas, com flores de coloração roxa .","CESJ057897",NA,"(Vell.) DC.",NA,NA,NA,NA,"29865","auto","2013","02",NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:41:50-03","UFMS","CGMS","45522","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"A. Pott; V.J. Pott; S.M. Salis; A. Arantes; O. Branco; S.L.G.P. Moura","7236","1995","09","15",NA,"Brasil","Mato Grosso","Rondonópolis","Estrada MT-270 (estrada velha Rondonópolis-Cuiabá). Entre Rondonópolis e São Lourenço de Fátima.","-54.8380555","-16.3708334",NA,"Flor roxa. Habitat: Cerradão em regeneração após correntão. Solo arenoso. Relevo suave ondulado. Habito: Arbusto 3-4m de altura, delgado, pouco ramificado. Frequente.","CGMS1075488",NA,"(Vell.) DC.","400","400","-54,8380555","-16,3708334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-27 13:46:28-03","UFS","ASE","13831","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Silva, LAM","Lúcena, MFA; Martins, S; Araújo, D; Melo, Y","1355","2006","04","26","Southern America","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana","-37.315","-10.758056",NA,"Arvoreta ca. 5m de altura. Frutos pretos. Freqüente.; Arvoreta ca. 5m de altura. Frutos pretos. Freqüente.; Mata Atlântica. Substrato arenoso. Fazenda do Sr. Desidério.","ASE0021141","ASE0021141","(Vell.) DC.",NA,NA,"-37.315","-10.758056",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:46:28-03","UFS","ASE","20857","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Eq. Disc. Taxonomia no Campo","Sztutman, M; Brito, MCC; Cezare, CHG; Santos, JD; Santos, MJC; Felipim, AP","141","1999","01","07","Southern America","Brasil","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera-Abaixo (PEPA), Floresta de Caxeta acessado pela rodovia Pariquera-Iguape, no sitio do Sr. Dario, no lado sul do PEPA, na margem do Ribeirão (condição aluvial).","-47.783333","-24.666667",NA,"Arvoreta, 3m alt.; Arvoreta, 3m alt.; Floresta ombrófila densa.","ASE0027605","ASE0027605","(Vell.) DC.",NA,NA,"-47.783333","-24.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-02-10 17:51:28-03","UNICAMP","UEC","106046","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Rezende, JM","Rezende, JM","45","1995","08","07",NA,"Brazil","Distrito Federal","Brasília","Samambaia Parque Boca da Mata, No Campo de Murundus, perto da fábrica da Coca-Cola","-48.5","-15.866667",NA,"Flores, Subarbusto com mais de 2 m de altura, flor de cor roxa. Folhas bipinadas com raquis canaliculados, folhas aproximadamentecom 25 cm de comprimento; pinas cerca de 15cm de comprimento e filíolos cerca de 5 cm de comprimento, pl","UEC140083","UEC140083","(Vell.) A.DC.","1150","1150","-48.5","-15.866667",NA,NA,"1995","08",NA,NA,NA,NA,NA,NA
"162","2020-02-10 17:51:28-03","UNICAMP","UEC","107883","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Sztutman, M; Brito, MC; Cezare, CHG; Santos, JD; Santos, AP; Felipim, MJC","141","1999","01","07",NA,"Brazil","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera-abaixo, Acesso pela rodovia Pariquera-Iguape, no sítio do Sr. Dario, no lado sul da PEPA, na margem do ribeirão.","-47.783333","-24.666667",NA,"Flores e fruto, Arvoreta de 3 m de altura. Floresta ombrófila densa. Floresta de Caxeta. Condição aluvial.","UEC140077","UEC140077","(Vell.) A.DC.",NA,NA,"-47.783333","-24.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-02-10 17:51:28-03","UNICAMP","UEC","109188","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Bittencourt Jr, NS; NS","Bittencourt Jr, NS","99/28","1999","09","21",NA,"Brazil","Minas Gerais","Cardeal Mota","Parque Nacional da Serra do Cipó",NA,NA,NA,"Flores, Arbusto. Cerrado.","UEC140065","UEC140065","(Vell.) A.DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-01-29 12:45:36-03","UNICAMP","UEC","27549","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Giulietti, AM; Menezes, NL; Semir, J; Giulietti, N; Mattos, AJ","1739","1981","08","29",NA,"Brazil","Minas Gerais","Gouveia","Fazenda Contagem, A 13km a direita no km Curvelo-Diamantina","-48.9","-18.6",NA,"Flores, Subarbusto a arbusto até 1,5m de altura, flores púrpuras com mancha alva na fauce","UEC140062","UEC140062","(Vell.) A.DC.",NA,NA,"-48.9","-18.6",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"165","2020-02-10 17:51:28-03","UNICAMP","UEC","147970","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Tamashiro, JY; Santos, FAM","1474","2008","02","06",NA,"Brazil","São Paulo","Itirapina","Cerrado do Valério.","-47.85","-22.2",NA,"Arbusto de 1m, frutos velhos.","UEC140038","UEC140038","(Vell.) A.DC.",NA,NA,"-47.85","-22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:26:34-03","UNICAMP","UEC","195911","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Monge, M","Monge, M","1555","2013","02","22",NA,"Brazil","Minas Gerais","Serro",". Estrada para Capivari. Próxima a ao Pico do itambé.","-43.450611","-18.461806",NA,"Subarbusto com cerca de 50 cm de altura. Frutos verdes.; campo rupestre, com muita areia e criatais de quartzo","UEC141187","UEC141187","(Vell.) A.DC.","1220","1220","-43.450611","-18.461806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-02-10 17:51:28-03","UNICAMP","UEC","20456","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Tamashiro, JY","159","1980","08","27",NA,"Brazil",NA,NA,NA,NA,NA,NA,"Flores, Subarbusto de 1,0m, flores roxas. Nativo em campo- Campo do Saco","UEC140056","UEC140056","(Vell.) A.DC.",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"168","2020-02-10 17:51:28-03","UNICAMP","UEC","30980","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Leitão Filho, HF; Martins, AB; Semir, J; Dutilh, JHA","1998","1983","03","07",NA,"Brazil",NA,NA,"Campo próximo à estação ferroviária, em área urbana no Morro das Camisinhas.",NA,NA,NA,"Flores, Arbusto até 1,20 m; flores lilases. Início da floração.","UEC140064","UEC140064","(Vell.) A.DC.",NA,NA,NA,NA,NA,NA,"1999","12",NA,NA,NA,NA,NA,NA
"169","2020-02-10 17:51:28-03","UNICAMP","UEC","60748","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Tamashiro, JY; Santos, FAM","1474","2008","02","06",NA,"Brazil","São Paulo","Itirapina","Cerrado do Valério.","-47.85","-22.2",NA,"Arbusto de 1m, frutos velhos.","UEC104688","UEC104688","(Vell.) A.DC.",NA,NA,"-47.85","-22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-02-10 17:51:28-03","UNICAMP","UEC","65512","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Wykrota, JLM; Costa, JMP","02","1987","09","12",NA,"Brazil","Minas Gerais",NA,"Serra da Moeda, Estrada vicinal km 561, esquerda BR-040.",NA,NA,NA,"Flores, Campanulas roxas com interior branco. Hábito arbustivo, vegetação de canga.","UEC140073","UEC140073","(Vell.) A.DC.",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"171","2020-02-10 17:51:28-03","UNICAMP","UEC","65807","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Reis, CE","35","1987","08","11",NA,"Brazil","Minas Gerais",NA,"Serra da Moeda, Morro da Piedade.",NA,NA,NA,"Flores, Sub-arbustivo. Campo rupestre","UEC140051","UEC140051","(Vell.) A.DC.",NA,NA,NA,NA,NA,NA,"2000","01",NA,NA,NA,NA,NA,NA
"172","2020-02-10 17:51:28-03","UNICAMP","UEC","106045","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Rezende, JM","Rezende, JM","37","1995","07","31",NA,"Brazil","Distrito Federal","Brasília","Brazlandia Núcleo Rural Alexandre Gusmão, Chácara 3315. Dentro da chácara, nates da ponte do Ribeirão das Pedras.","-47.9296989440918","-15.7797002792358",NA,"Flores, Subarbusto com cerca de 2 m de altura. Flor roxa. Freqüência ocasional. Adjacências de mata em área antropizada. Solo argiloso e amarelo. Região de montanhas.","UEC140081","UEC140081","(Vell.) A.DC.",NA,NA,NA,NA,"70570","auto","1995","08",NA,NA,NA,NA,NA,NA
"173","2020-02-10 17:51:28-03","UNICAMP","UEC","723","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Heringer, EP; Mendonça, RC; Paula, JE; Heringer-Salles, AE","560","1978","08","09",NA,"Brazil","Distrito Federal","Brasília","Coletado no cerrdo do transcecto I.","-47.9296989440918","-15.7797002792358",NA,"Flores, Arbusto com 2 m de altura, flores roxo escuro, sem folhas.","UEC140045","UEC140045","(Vell.) A.DC.",NA,NA,NA,NA,"70570","auto","1999",NA,NA,NA,NA,NA,NA,NA
"174","2020-02-10 17:51:28-03","UNICAMP","UEC","28493","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","3333","1976","07","30",NA,"Brazil","Distrito Federal","Brasília","Fazenda Água Limpa, University of Brasília field station, near Vargem Bonita, c. 18 km. SSW of Brasília TV tower.","-47.9296989440918","-15.7797002792358",NA,"Flores, Renewable shrub; i.e. renewing aerial parts every year. Erect umbranched wody shorts to 80 cm tall, flowering after leaves have fallen. Flowers dark wine-purple. On an island (hummock) in campo. (Murundum).","UEC140035","UEC140035","(Vell.) A.DC.",NA,NA,NA,NA,"70570","auto","1999",NA,NA,NA,NA,NA,NA,NA
"175","2020-02-10 17:51:28-03","UNICAMP","UEC","99386","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Dutilh, JHA; Marcondes-Ferreira, W","64","1998","02","02",NA,"Brazil","Minas Gerais","Aiuruoca","BR-267, Km 244, 22 km depois da entrada de Aiuruoca, direção de Juiz de Fora. Na beira da estrada.","-44.603099822998","-21.9755992889404",NA,"Flores e fruto, Flores violeta claro, frutos velhos, arvoreta até 205 m de altura.","UEC140057","UEC140057","(Vell.) A.DC.",NA,NA,NA,NA,"27460","auto","2003","05",NA,NA,NA,NA,NA,NA
"176","2020-02-10 17:51:28-03","UNICAMP","UEC","43264","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Brites, VLO","163","1982","07","27",NA,"Brazil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"Flores, Arbusto com 1,0m de altura","UEC140036","UEC140036","(Vell.) A.DC.",NA,NA,NA,NA,"22010","auto","1999",NA,NA,NA,NA,NA,NA,NA
"177","2020-02-10 17:51:28-03","UNICAMP","UEC","109187","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Bittencourt Jr, NS","99/35","1999","10","12",NA,"Brazil","Minas Gerais","Bom Jardim De Minas","Serra da mantiqueira","-44.1911010742188","-21.9472007751465",NA,"Flores, Arbusto. Cerrado.","UEC140048","UEC140048","(Vell.) A.DC.",NA,NA,NA,NA,"20996","auto","2003","05",NA,NA,NA,NA,NA,NA
"178","2020-02-10 17:51:28-03","UNICAMP","UEC","66065","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Arndt, MHL","18632","1990","08","16",NA,"Brazil","Minas Gerais","Brumadinho","Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,"Flores, Hábito arbustivo. Flor lilás. Campo rupestre.","UEC140052","UEC140052","(Vell.) A.DC.",NA,NA,NA,NA,"26639","auto","2000","01",NA,NA,NA,NA,NA,NA
"179","2020-02-10 17:51:28-03","UNICAMP","UEC","198478","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Monge, M; et al.","646","2008","11",NA,NA,"Brazil","Minas Gerais","Capitólio","Serra da Canastra.","-46.0499992370605","-20.6152992248535",NA,NA,"UEC157728","UEC157728","(Vell.) A.DC.",NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:26:34-03","UNICAMP","UEC","135750","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Semir, J","Simões, AO; Belinello, R; Koehler, S","396","1998","11","10",NA,"Brazil","Minas Gerais","Carrancas","Afloramento na propriedade do Sr. João Galdêncio","-44.6425018310547","-21.4874992370605",NA,"Subarbusto, 30cm, frutos verdes. Em campo.","UEC140050","UEC140050","(Vell.) A.DC.",NA,NA,NA,NA,"21143","auto","2005",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:26:34-03","UNICAMP","UEC","135756","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Semir, J","Simões, AO; Belinello, R; Koehler, S; Singer, RB","1012","1999","10","05",NA,"Brazil","Minas Gerais","Carrancas","Fazenda Grão Mogol, Afloramento.","-44.6425018310547","-21.4874992370605",NA,"Subarbusto, 40-50cm, flores lilases.","UEC140053","UEC140053","(Vell.) A.DC.",NA,NA,NA,NA,"21143","auto","2005",NA,NA,NA,NA,NA,NA,NA
"182","2020-02-10 17:51:28-03","UNICAMP","UEC","102251","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Kinoshita, LS; Simões, AO; Forster, W","98550","1998","10","08",NA,"Brazil","Minas Gerais","Carrancas","Serra de Carrancas, Afloramento junto à sede da fazenda do Sr. João Galdêncio.","-44.6425018310547","-21.4874992370605",NA,"Flores e fruto, Arbusto, 1 m, flores lilases, frutos imaturos.","UEC140055","UEC140055","(Vell.) A.DC.",NA,NA,NA,NA,"21143","auto","2003","05",NA,NA,NA,NA,NA,NA
"183","2020-02-10 17:51:28-03","UNICAMP","UEC","51421","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Zickel, CS; Queiróz, LP","21709","1989","07","03",NA,"Brazil","Minas Gerais","Diamantina","A 17 km da estrada da rodovia para Conselheiro Mata.","-43.6002998352051","-18.2493991851807",NA,"Flores, Arbusto 1,30 m. Flores vináceas. Campo rupestre.","UEC140068","UEC140068","(Vell.) A.DC.",NA,NA,NA,NA,"101169","auto","1999","12",NA,NA,NA,NA,NA,NA
"184","2020-02-10 17:51:28-03","UNICAMP","UEC","692","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Gentry, AH","Shepherd, GJ; Kinoshita, LS; Tamashiro, JY; Andrade, JB","3862","1976","12","01",NA,"Brazil","Minas Gerais","Diamantina","Estrada Diamantina a Corinto, Até 10 km.","-43.6002998352051","-18.2493991851807",NA,"Flores, Subarbusto 1,50 m; flores roxas","UEC140069","UEC140069","(Vell.) A.DC.",NA,NA,NA,NA,"101169","auto","1992",NA,NA,NA,NA,NA,NA,NA
"185","2020-02-10 17:51:28-03","UNICAMP","UEC","43903","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Carvalho, DA","s.n.","1987","08","14",NA,"Brazil","Minas Gerais","Itumirim","Serra da Bocaina, Morro Janela.","-44.8711013793945","-21.3169002532959",NA,"Flores, Subarbusto, flor roxa. Freqüente.","UEC140071","UEC140071","(Vell.) A.DC.","1100","1100",NA,NA,"16596","auto","2000","01",NA,NA,NA,NA,NA,NA
"186","2020-02-10 17:51:28-03","UNICAMP","UEC","690","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Joly, AB; Semir, J","3045","1972","08","21",NA,"Brazil","Minas Gerais","Jaboticatubas","Estrada da Usina, Aproximadamente 10 km da entrada da estrada principal.","-43.7449989318848","-19.513599395752",NA,"Flores e fruto, Flor roxo púrpura, arbusto 2,50 m.","UEC140046","UEC140046","(Vell.) A.DC.",NA,NA,NA,NA,"31264","auto","1999",NA,NA,NA,NA,NA,NA,NA
"187","2020-02-10 17:51:28-03","UNICAMP","UEC","691","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Joly, AB; Semir, J","2857","1972","08","20",NA,"Brazil","Minas Gerais","Jaboticatubas","Km 112 ao longo da Rodovia Lagoa Santa- Conceição do Mato Dentro- Diamantina","-43.7449989318848","-19.513599395752",NA,"Flores e fruto, Flor púrpura. Plantas de até 1,80 m.","UEC140037","UEC140037","(Vell.) A.DC.",NA,NA,NA,NA,"31264","auto","1999",NA,NA,NA,NA,NA,NA,NA
"188","2020-02-10 17:51:28-03","UNICAMP","UEC","23043","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Leitão Filho, HF; Martins, FR; Shepherd, GJ","11958","1980","12","10",NA,"Brazil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,"Flores, Subarbusto até 50 cm, flores roxeadas","UEC042410","UEC042410","(Vell.) A.DC.",NA,NA,NA,NA,"20044","auto","1999",NA,NA,NA,NA,NA,NA,NA
"189","2020-02-10 17:51:28-03","UNICAMP","UEC","22705","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Leitão Filho, HF; Martins, FR; Shepherd, GJ","11885","1980","12","09",NA,"Brazil","Minas Gerais","Lavras","Cerrado próximo à cidade.","-44.999698638916","-21.2453002929688",NA,"Flores, subarbusto até 40 cm, flores lilás-arroxeadas, em campo rupestre.","UEC140066","UEC140066","(Vell.) A.DC.",NA,NA,NA,NA,"20044","auto","1999",NA,NA,NA,NA,NA,NA,NA
"190","2020-02-10 17:51:28-03","UNICAMP","UEC","34314","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Leitão Filho, HF; Semir, J; Tozzi, AMGA; Yamamoto, K","15292","1983","12","07",NA,"Brazil","Minas Gerais","Lavras","Serrinha, Entrada dá acesso à Retransmissora.","-44.999698638916","-21.2453002929688",NA,"Flores e fruto, Subarbusto de até 1,5 m; flores púrpuras. No campo.","UEC140070","UEC140070","(Vell.) A.DC.",NA,NA,NA,NA,"20044","auto","1999",NA,NA,NA,NA,NA,NA,NA
"191","2020-02-18 09:33:39-03","UNICAMP","UEC","66073","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","T.S.M.G.","4209","1982","07","25",NA,"Brazil","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,"Flores, Sub-arbustivo, flores roxas. Nome vulgar: carobinha. Campo rupestre.","UEC140072","UEC140072","(Vell.) A.DC.",NA,NA,NA,NA,"29211","auto","2000","01",NA,NA,NA,NA,NA,NA
"192","2020-02-10 17:51:28-03","UNICAMP","UEC","65504","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Braccini, CM","13969","1988","10","02",NA,"Brazil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,"Flores, Sub-arbustivo. Nome vulgar: caroba. Campo rupestre.","UEC140044","UEC140044","(Vell.) A.DC.",NA,NA,NA,NA,"13809","auto","1999",NA,NA,NA,NA,NA,NA,NA
"193","2020-02-10 17:51:28-03","UNICAMP","UEC","693","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Davis, PH; Shepherd, GJ","59699","1976","07","31",NA,"Brazil","Minas Gerais","Ouro Preto","Between Itabirita and junction with Belo Horizonte road, at km 16.","-43.5080986022949","-20.2875003814697",NA,"Flores, Campo rupestre. 1-2 m woody herb, leaves pinnate (falling). Flowers violet.","UEC140067","UEC140067","(Vell.) A.DC.","1200","1200",NA,NA,"44599","auto","1999",NA,NA,NA,NA,NA,NA,NA
"194","2020-02-10 17:51:28-03","UNICAMP","UEC","116970","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Souza, VC; Souza, JP; Capellari Jr, L; Scalon, VR","11544","1996","07","03",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Cerca de 1-2 km acima do Córrego Chapéu do Sol","-43.7144012451172","-19.1688995361328",NA,"Frutos, Arbusto, ca. 1,2 m de altura, frutos castanhos. Campo rupestre.","UEC140054","UEC140054","(Vell.) A.DC.",NA,NA,NA,NA,"26557","auto","2003","05",NA,NA,NA,NA,NA,NA
"195","2020-02-10 17:51:28-03","UNICAMP","UEC","66072","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Rennó, LR","141","1957","08",NA,NA,"Brazil","Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,"Frutos","UEC140047","UEC140047","(Vell.) A.DC.",NA,NA,NA,NA,"22227","auto","1999","12",NA,NA,NA,NA,NA,NA
"196","2020-02-10 17:51:28-03","UNICAMP","UEC","66066","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R","Souza, HL","17155","1988","08","16",NA,"Brazil","Minas Gerais","Tapira","Área da Indústria Titânio Tapira","-46.8231010437012","-19.9221992492676",NA,"Flores, Planta de aproximadamente 1 m de altura, sem folhas, flores roxas. Nome vulgar: carobinha. Área de cerrado degradado.","UEC140075","UEC140075","(Vell.) A.DC.",NA,NA,NA,NA,"37174","auto","2000","01",NA,NA,NA,NA,NA,NA
"197","2020-02-10 17:51:28-03","UNICAMP","UEC","59316","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Meira Neto, JAA","Meira Neto, JAA","393","1989","05","31",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"Flores, Arbusto com 2,0 m; flores roxas. Cerrado.","UEC140080","UEC140080","(Vell.) A.DC.",NA,NA,NA,NA,"18363","auto","1991","07",NA,NA,NA,NA,NA,NA
"198","2020-02-10 17:51:28-03","UNICAMP","UEC","55801","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Meira Neto, JAA","Meira Neto, JAA","589","1990","04","19",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"Flores e fruto, Com flores margenta-roxas e frutos imaturos, cerrado. Arbusto com 2,0 m.","UEC140076","UEC140076","(Vell.) A.DC.",NA,NA,NA,NA,"18363","auto","1991","07",NA,NA,NA,NA,NA,NA
"199","2020-02-10 17:51:28-03","UNICAMP","UEC","55931","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Sciamarelli, A; Coffani-Nunes, JV","546","1990","03","17",NA,"Brazil","São Paulo","Cajuru","Fazenda Santa Carlota, Cerrado 2.","-47.2999992370605","-21.2700004577637",NA,"Flores e fruto, Flor roxa, com frutos verdes. Arbusto cerca de 4 m.","UEC140033","UEC140033","(Vell.) A.DC.",NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-02-10 17:51:28-03","UNICAMP","UEC","94680","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, RP","Baitello, JB; Pastore, JFB","836","1997","10","08",NA,"Brazil","São Paulo","Franco da Rocha","Parque Estadual do Juqueri","-46.7200012207031","-23.3199996948242",NA,"Flores e fruto, Arbustiva 1,5 m de altura, flores roxas e frutos imaturos.","UEC140049","UEC140049","(Vell.) A.DC.",NA,NA,NA,NA,"12135","auto","2003","05",NA,NA,NA,NA,NA,NA
"201","2020-02-10 17:51:28-03","UNICAMP","UEC","86007","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Tamashiro, JY; Belinello, R; Galvão, JC; Gardolinski, PC; Santos, FAM","627","1994","09","26",NA,"Brazil","São Paulo","Itatinga","Estrada de terra Itatinga-Avaré","-48.6100006103516","-23.1000003814697",NA,"Flores e fruto, Arbusto de 1,5 m, flores roxas, frutos imaturos verdes","UEC140078","UEC140078","(Vell.) A.DC.",NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA
