"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"712","2015-03-06 21:42:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"G. G. Hatschbach",NA,NA,NA,"Brazil","Minas Gerais",NA,"S. Antonio do Itambe, Pico Itambe",NA,NA,NA,NA,NA,NA,NA,NA,"30099","South America",NA,NA,"Spermatophyta",NA,"1000",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"713","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"I. S. Gottsberger",NA,NA,NA,"Brazil","São Paulo",NA,"Botucatu, 18 km N of Botucatu (14 km E of Sao Manuel). Along Sao Manuel - Piracicaba Hwy. Near ex-RR station '13 de Maio'","-48","-22.75",NA,NA,NA,NA,NA,NA,"366","South America",NA,NA,"Spermatophyta",NA,"550",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"714","2015-03-06 21:42:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil","Mato Grosso",NA,"Cuyaba",NA,NA,NA,NA,NA,NA,NA,NA,"14","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"715","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"G. T. Prance et al.",NA,NA,NA,"Brazil","Mato Grosso",NA,"5 km E of town of Chapada dos Guimaraes on road to Embratel",NA,NA,NA,NA,NA,NA,NA,NA,"19373","South America",NA,NA,"Spermatophyta",NA,"720",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"716","2015-03-06 21:42:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"C. L. Collenette",NA,NA,NA,"Brazil","Mato Grosso",NA,"Burity, Cuyaba",NA,NA,NA,NA,NA,NA,NA,NA,"168","South America",NA,NA,"Spermatophyta",NA,"670",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"717","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"G. M. Felipe",NA,NA,NA,"Brazil","São Paulo",NA,"Itirapina, 5 km da rodovia Washington Luiz, na estr. Itirapina - Rio Claro",NA,NA,NA,NA,NA,NA,NA,NA,"62","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"718","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Robert",NA,NA,NA,"Brazil","Mato Grosso",NA,"Central, S. Ana da Chapada",NA,NA,NA,NA,NA,NA,NA,NA,"641","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"719","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"I. S. Gottsberger",NA,NA,NA,"I. S. Gottsberger",NA,NA,NA,"Brazil","São Paulo",NA,"Botucatu, 18 km N of Botucatu (14 km E of Sao Manuel). Along Sao Manuel - Piracicaba Hwy. Near ex-RR station '13 de Maio'","-48","-22.75",NA,NA,NA,NA,NA,NA,"251180","South America",NA,NA,"Spermatophyta",NA,"550",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"720","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"F. C. Hoehne",NA,NA,NA,"Brazil","Minas Gerais",NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,"6087","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"721","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"A. Amaral, Jr.",NA,NA,NA,"I. S. Gottsberger",NA,NA,NA,"Brazil","São Paulo",NA,"Botucatu, 18 km N of Botucatu (14 km E of Sao Manuel). Along Sao Manuel - Piracicaba Hwy. Near ex-RR station '13 de Maio'","-48","-22.75",NA,NA,NA,NA,NA,NA,"18872","South America",NA,NA,"Spermatophyta",NA,"550",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"722","2015-03-06 21:42:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","São Paulo",NA,"Campinas",NA,NA,NA,NA,NA,NA,NA,NA,"5665","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"723","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,NA,"Brazil","Mato Grosso",NA,"Ilha do Bananal, na divisa com o Parque Nacional de Araguaia; coletas no Parque Indigena",NA,NA,NA,NA,NA,NA,NA,NA,"1247","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"724","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"E. Hassler",NA,NA,NA,"Paraguay","Canindeyú",NA,"Sierra de Maracayu",NA,NA,NA,NA,NA,NA,NA,NA,"5252","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"725","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"W. W. Thomas et al.",NA,NA,NA,"Brazil","Mato Grosso",NA,"Chapada dos Guimaraes, Veu da Noiva falls, along Rio Coxipozinho at base of falls",NA,NA,NA,NA,NA,NA,NA,NA,"4492","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"726","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"I. S. Gottsberger",NA,NA,NA,"Brazil","São Paulo",NA,"Botucatu, 18 km N of Botucatu (14 km E of Sao Manuel). Along Sao Manuel - Piracicaba Hwy. Near ex-RR station '13 de Maio'","-48","-22.75",NA,NA,NA,NA,NA,NA,"716","South America",NA,NA,"Spermatophyta",NA,"550",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"727","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Robert",NA,NA,NA,"Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"785","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"728","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Löfgren",NA,NA,NA,"Brazil",NA,NA,"Caapuera, Putihs",NA,NA,NA,NA,NA,NA,NA,NA,"343","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"729","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"730","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. E. B. Warming",NA,NA,NA,"Brazil","Minas Gerais",NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"731","2019-09-04 17:44:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Saint-Hilaire","1816",NA,NA,"Brazil","Minas Gerais",NA,"Itajuru, near village of S. Miguel de Mato Dentro",NA,NA,NA,NA,NA,NA,NA,"Holotype","B.564","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"732","2015-03-06 21:42:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. G. Kuhlmann",NA,NA,NA,"Brazil","Minas Gerais",NA,"Escola de Viçosa",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"733","2019-09-04 18:00:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. C. V. M. D. d'Orbigny",NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"974","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"734","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. E. B. Warming",NA,NA,NA,"Brazil","Minas Gerais",NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"735","2015-03-06 21:42:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Macedo",NA,NA,NA,"Brazil","Minas Gerais",NA,"S. Terezinho, Ituiutaba",NA,NA,NA,NA,NA,NA,NA,NA,"1983","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"736","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"G. A. Black",NA,NA,NA,"Brazil","Bahia",NA,"Grameal Nanica --Malhada--, regiao de Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,"17939","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"737","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"F. J. Fernández Casas & J. Molero",NA,NA,NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá: en la base del Cerro Nuralla",NA,NA,NA,NA,NA,NA,NA,NA,"1096","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"738","2015-03-06 21:42:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. E. de Oliveira",NA,NA,NA,"Brazil","Minas Gerais",NA,"Capoeira. Estacao Experimental, Mun. de Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"1150","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"739","2019-09-04 19:50:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"s.n.","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"740","2015-03-06 21:42:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"W. J. Burchell",NA,NA,NA,"Brazil","Minas Gerais",NA,"Cocaes to Tambau","-47","-21.7",NA,NA,NA,NA,NA,NA,"5322","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"741","2015-03-13 19:02:26-03","F","FMNH-SEEDPLANTS","V0271191F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr. & C. J. Campos","1973","5","4","Brazil","São Paulo",NA,"Botucatu, A mais ou menos 5 Km a oeste da Faculdade de Cienc. Med. e Bil. de Botucatu",NA,NA,NA,NA,NA,"V0271191F","V0271191F_01",NA,"1529","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"742","2015-03-13 18:29:51-03","F","FMNH-SEEDPLANTS","V0271146F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1974","2","9","Brazil","São Paulo",NA,"Distrito de Borebi, proximo a Fazenda Santa Isabel",NA,NA,NA,NA,NA,"V0271146F","V0271146F_01",NA,"1717","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"743","2015-03-13 18:29:51-03","F","FMNH-SEEDPLANTS","V0271148F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"Y. Mexía","1930","10","4","Brazil","Minas Gerais",NA,"Vicosa, Agricultural College lands. Hill NW of main buildings",NA,NA,NA,NA,NA,"V0271148F","V0271148F_01",NA,"5144","South America",NA,NA,"Spermatophyta",NA,"675",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"744","2015-03-06 17:17:09-03","F","FMNH-SEEDPLANTS","V0271150F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"J. R. Pirani & et al.","1984","10","14","Brazil","Minas Gerais",NA,"Rio Vermelho, Pedra Menina, Fazenda Vargem do Anjo, Morro da Mato virgem",NA,NA,NA,NA,NA,"V0271150F","V0271150F_01",NA,"5495","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"745","2015-03-06 17:17:09-03","F","FMNH-SEEDPLANTS","V0271151F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"R. Vieira & et al.","1993","10","27","Brazil","Goiás",NA,"Caldas Novas, Margem direita do Rio Corumbá; proximo a Alternativa 9","-48","-17.7",NA,NA,NA,"V0271151F","V0271151F_01",NA,"1723","South America",NA,NA,"Spermatophyta",NA,"720",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"746","2015-03-06 17:17:09-03","F","FMNH-SEEDPLANTS","V0271152F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"A. Amaral, Jr.",NA,NA,NA,"M. A. Lopes & P. M. Andrade","1984","10","22","Brazil","Minas Gerais",NA,"Est. Biol. Caratinga",NA,NA,NA,NA,NA,"V0271152F","V0271152F_01",NA,"560","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"747","2019-12-01 17:42:07-03","F","FMNH-SEEDPLANTS","V0271153F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"A. Amaral, Jr.",NA,NA,NA,"P. M. Andrade & M. A. Lopes","1984","9","21","Brazil","Minas Gerais",NA,"Est. Biol. Caratinga",NA,NA,NA,NA,NA,"V0271153F","V0271153F_01",NA,"331","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"748","2015-03-06 17:17:09-03","F","FMNH-SEEDPLANTS","V0271154F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"G. G. Hatschbach & et al.","1997","11","24","Brazil","Minas Gerais",NA,"Serro, Fazenda Bocaina",NA,NA,NA,NA,NA,"V0271154F","V0271154F_01",NA,"67459","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"749","2015-03-06 17:17:09-03","F","FMNH-SEEDPLANTS","V0271155F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"G. G. Hatschbach & et al.","1997","11","21","Brazil","Minas Gerais",NA,"Santo Antonio do Itambe, rodovia para Serro",NA,NA,NA,NA,NA,"V0271155F","V0271155F_01",NA,"67398","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"750","2015-03-07 09:09:45-03","F","FMNH-SEEDPLANTS","V0271156F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"R. Guillén & R. Medina","1994","11","26","Bolivia","Santa Cruz","Ñuflo de Chávez","Lomerío, campamento Las Trancas","-61","-16.6",NA,NA,NA,"V0271156F","V0271156F_01",NA,"2671","South America",NA,NA,"Spermatophyta",NA,"450",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"751","2015-03-07 09:09:45-03","F","FMNH-SEEDPLANTS","V0271157F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"S. Pinheiro Cordovil & et al.","1992","10","6","Brazil","Goiás",NA,"Uruacu, Fazenda Amarra Cachorro (afluente do Rio Macaco)",NA,NA,NA,NA,NA,"V0271157F","V0271157F_01",NA,"28","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"752","2015-03-07 09:09:46-03","F","FMNH-SEEDPLANTS","V0271158F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1993","2","12","Brazil","Paraná",NA,"Foz do Iguacu, Parque Nacional de Foz de Iguacu, trilha do Poco Preto",NA,NA,NA,NA,NA,"V0271158F","V0271158F_01",NA,"120293","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"753","2015-03-07 09:09:46-03","F","FMNH-SEEDPLANTS","V0271159F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr. et al.","1986","9","5","Brazil","São Paulo",NA,"Botucatu, Rodovia que liga Vitoriana ao Rio Bonito (estrada do Roberto), Fazenda Gold Farm",NA,NA,NA,NA,NA,"V0271159F","V0271159F_01",NA,"1388","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"754","2015-03-07 09:09:46-03","F","FMNH-SEEDPLANTS","V0271160F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr. et al.","1985","10","10","Brazil","São Paulo",NA,"Botucatu, Rodovia Geraldo P. de Barros (estrada sao Manuel-Santa Maria da Serra), km 27 a 29",NA,NA,NA,NA,NA,"V0271160F","V0271160F_01",NA,"30","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"755","2015-03-07 09:09:46-03","F","FMNH-SEEDPLANTS","V0271161F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"M. A. Lopes & P. M. Andrade","1984","10","19","Brazil","Minas Gerais",NA,"Est. Biol. Caratinga",NA,NA,NA,NA,NA,"V0271161F","V0271161F_01",NA,"524","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"756","2015-03-06 21:40:43-03","F","FMNH-SEEDPLANTS","V0271162F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"E. P. Heringer","1982","10","22","Brazil","Minas Gerais",NA,"Timoteo, Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,"V0271162F","V0271162F_01",NA,"18556","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"757","2015-03-06 21:40:43-03","F","FMNH-SEEDPLANTS","V0271163F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"D. Sucre","1971","10","7","Brazil","Rio de Janeiro",NA,"Segudno Distrito do Río das Flores, Fazenda Santa Genoveva",NA,NA,NA,NA,NA,"V0271163F","V0271163F_01",NA,"7773","South America",NA,NA,"Spermatophyta",NA,"500","600",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"758","2015-03-13 18:29:51-03","F","FMNH-SEEDPLANTS","V0271164F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"E. Hassler","1905",NA,NA,"Paraguay","Canindeyú",NA,"Sierra de Maracayu",NA,NA,NA,NA,NA,"V0271164F","V0271164F_01",NA,"5158","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"759","2015-03-06 21:40:43-03","F","FMNH-SEEDPLANTS","V0271165F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"G. G. Hatschbach & J. M. Silva","1985","11","20","Brazil","Bahia",NA,"Candido Sales, Rod. BR-116",NA,NA,NA,NA,NA,"V0271165F","V0271165F_01",NA,"50031","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"760","2015-03-06 21:40:43-03","F","FMNH-SEEDPLANTS","V0271166F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"D. Sucre & P. I. S. Braga","1968","11","24","Brazil","Rio de Janeiro",NA,"Petrópolis, Mata do Judeu",NA,NA,NA,NA,NA,"V0271166F","V0271166F_01",NA,"4189","South America",NA,NA,"Spermatophyta",NA,"800",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"761","2018-04-05 17:15:02-03","F","FMNH-SEEDPLANTS","V0271167F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Schinini & E. Bordas","1980","8","28","Paraguay","Amambay",NA,"Cerro Chanchito","-56","-22.43",NA,NA,NA,"V0271167F","V0271167F_01",NA,"20362","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"762","2015-03-06 21:40:43-03","F","FMNH-SEEDPLANTS","V0271168F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"H. S. Irwin","1958","11","8","Brazil","Minas Gerais",NA,"Viçosa State Agricultural School",NA,NA,NA,NA,NA,"V0271168F","V0271168F_01",NA,"2039","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"763","2015-03-06 21:41:08-03","F","FMNH-SEEDPLANTS","V0271169F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum",NA,NA,NA,NA,NA,"A. Amaral, Jr.","1973","7","27","Brazil","São Paulo",NA,"Botucatu, Margem direita do Rio Capivara, na estrada Sao Manoel-Santa Maria de Serra, a 50 m da margen do Rio",NA,NA,NA,NA,NA,"V0271169F","V0271169F_01",NA,"1597","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
