"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","typeStatus","recordNumber","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"587","2021-04-07 11:43:03-03","UFMS","CGMS","24483","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","V.J. Pott; H.C. Vinci-Carlos","2008","07","18","H.C. Vinci-Carlos; M.L. Bueno; V.A. Assunção","2007","12","Brasil","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3980555","-20.5866666","-54,3980555","-20,5866666","551","551","Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,30 m de altura.","CGMS1053913",NA,"128","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2021-04-07 11:43:03-03","UFMS","CGMS","14733","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","2004","11","Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Ponte Nova (Fazenda do Lageado); Rio.","-51.5558333","-19.8363889","-51,5558333","-19,8363889","390","390","Flor branca. Habitat: Mancha de campo graminoso úmido de Vereda em cerrado em contato com Mata de Galeria e o Rio (com lages) perturbado pelo gado. Solo arenoso com matéria orgânica. Relevo inclinado. Frequente. Habito: Erva rosulada","CGMS1044218",NA,"7313","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2021-04-07 11:43:06-03","UFMS","CGMS","68994","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","V.J. Pott","2017","12","10","V.J. Pott; A. Pott","2017","09","Brasil","Mato Grosso do Sul","Campo Grande","Rancho WN (Waldir Neves). A norte do açude grande com aterro.","-54.5111111","-20.5608333","-54,5111111","-20,5608333","594","594","Flor branca. Habitat: Borda de Vereda, no entorno de um pequeno açude para o gado. Solo hidromórfico, orgânico. Relevo encosta intermediário de ondulado. Habito: Erva aquática, emergente. 20-30 cm de altura. Rara.","CGMS1101952",NA,"12426","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2021-04-07 11:43:03-03","UFMS","CGMS","46843","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","V.J. Pott","2003","03","20","V.J. Pott; A. Pott","1999","10","Brasil","Mato Grosso do Sul","Alcinópolis","Fazenda Agua Limpa, Vereda Da Nascente Do Corregoagua Limpa.","-53.7266667","-18.2252778","-53,7266667","-18,2252778",NA,NA,"Flor branca. CPAP - 18614. Habitat: Nascente de Córrego em Vereda De Buriti, 2-20Cm Prof. Solo arenoso. Relevo plano deprimido. Habito: Erva aquática anfibia, 10-12 cm de altura. Freqüente.","CGMS1108046",NA,"4020","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2021-04-07 11:42:58-03","UFMS","CGMS","13064","PreservedSpecimen","Plantae","Cyperaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","V.J. Pott",NA,NA,NA,"U.M. Resende","2002",NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"CGMS1042455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"592","2021-04-07 11:43:03-03","UFMS","CGMS","48062","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott; J.S.V. Silva; M.M. Abdon; R.F. dos Santos","2002","02","Brasil","Mato Grosso do Sul","Camapuã","Córrego Valeriano, Fazenda Girassol estrada MS-436, entre Camapuã e Figueirão.","-54.0438995361328","-19.531400680542",NA,NA,NA,NA,"Flor branca. Habitat: Vereda de buriti semiassoreada. Solo arenoso. Relevo plano, vale. Habito: Erva ereta. Frequente. 20 cm de altura.","CGMS1078022",NA,"5061","27",NA,NA,NA,NA,NA,NA,NA,"123887","auto",NA,NA,NA,NA,NA
"593","2021-04-07 11:43:03-03","UFMS","CGMS","48056","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","V.J. Pott",NA,NA,NA,"V.J. Pott; L.C.P. Lima","2001","10","Brasil","Mato Grosso do Sul","Campo Grande","Anel viário, Indubrasil para Sidrolândia cerca de 20 Km da Embrapa.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Fruto avermelhado. Habitat: Brejo de nascente ao longo da vereda de buriti, com gado. Solo argiloso. Relevo levemente inclinado. Habito: Erva rosulada com inflorescência. Esparsa. 10-15 cm de altura.","CGMS1078016",NA,"4984","09",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"594","2021-04-07 11:43:06-03","UFMS","CGMS","8744","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","P. Sano","2013","03","26","U.M. Resende; M.M. Resende","2000","12","Brasil","Mato Grosso do Sul","Três Lagoas","Reserva Legal da CESP.","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"Flor alva. Fruto tipo aquênio. Higrófita. Habitat: Palustre. Habito: Erva.","CGMS1018013",NA,"2052","11",NA,NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA
"595","2021-04-07 11:43:03-03","UFMS","CGMS","49710","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","V.C. Souza","1993","06","29","C.A. de M. Scaramuzza","1991","02","Brasil","São Paulo","Itararé","Banhado. Brejo do HortoFlorestal.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Capítulo amarelo. Habitat: Brejo. Habito: Erva.","CGMS1079641",NA,"638","08",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"596","2019-11-27 13:48:03-03","UFS","ASE","10270","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, PT","2016","08","26","Prata, AP; R.Moura; G.J.Silva",NA,NA,"Brasil","São Paulo","São Carlos","Lagoa 29, Fazenda Canchim( Embrapa )","-47.890833","-22.0175","-47.890833","-22.0175",NA,NA,NA,"ASE0009610",NA,"985",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-08-20 10:00:20-03","UNICAMP","UEC","37217","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Amoroso, MC","1985","08","Brazil","Pará","Serra Norte","Serra dos Carajás",NA,NA,NA,NA,NA,NA,NA,"UEC057734",NA,"17933",NA,NA,NA,NA,"Liliopsida",NA,"UEC057734",NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-02-18 09:32:02-03","UNICAMP","UEC","103227","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, MLO; Echternacht, LA","2009","08",NA,"Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Moreira, JLA; Santos, K; Filliettaz, AM","1998","12","Brazil","São Paulo","Votorantim","Serra de São Francisco, Campo.","-47.4","-23.483333","-47.4","-23.483333","980","980","Erva cespitosa, crescendo em local alagado, com inflorescências brancas.","UEC057750",NA,"263","02",NA,NA,NA,"Liliopsida",NA,"UEC057750",NA,NA,NA,NA,NA,NA,NA,NA
"599","2021-03-01 16:19:48-03","UNICAMP","UEC","100925","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, PT","2000","12",NA,"Feres, FR; Faria, AD; Matsumoto, K; Aona, LYS; Belinello, R; Pansarin, ER","1997","01","Brazil","São Paulo","Mococa","Estrada Mococa-São Benedito das Areias. Brejo ao lado da estrada.","-47.016667","-21.433333","-47.016667","-21.433333",NA,NA,"Brejo.","UEC062183",NA,"97/27","23",NA,NA,NA,"Liliopsida",NA,"UEC062183",NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-08-20 10:00:20-03","UNICAMP","UEC","100938","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, PT","2000","12",NA,"Faria, AD; Belinello, R","1997","03","Brazil","São Paulo","Pirapora","Margem de lago a beira de estrada localizado ao lado da fazenda Garrafinha, sentido Cabreuva_Pirapora.",NA,NA,NA,NA,NA,NA,NA,"UEC062190",NA,"97/504","13",NA,NA,NA,"Liliopsida",NA,"UEC062190",NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-02-18 09:32:02-03","UNICAMP","UEC","129705","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, MLO; Echternacht, LA","2009","08","25","Ricarte, JD; Belinello, R; Watanabe, TM","2003","01","Brazil","São Paulo","Pratânia","Fazenda Palmeira da Serra, Brejo localizado em área de cerrado.","-49.57275","-23.910417","-49.57275","-23.910417",NA,NA,"Erva até 15 cm, inflorescência bege.","UEC057743",NA,"7/2003","09",NA,NA,NA,"Liliopsida",NA,"UEC057743",NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-08-20 10:00:20-03","UNICAMP","UEC","112320","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, PT","2000","10",NA,"Ferreira, MCC; Pansarin, ER; Faria, AD; Belinello, R","2000","03","Brazil","São Paulo",NA,"Cerca de 10 km antes da divisa Itararé-Itapeva, afluente do Rio Verde.",NA,NA,NA,NA,NA,NA,NA,"UEC062185",NA,"46",NA,NA,NA,NA,"Liliopsida",NA,"UEC062185",NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-08-20 10:00:20-03","UNICAMP","UEC","148466","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","1990",NA,NA,"Torres, RB; Machado, JWB","1986","07","Brazil","Pará","Serra Norte","Projeto carajás",NA,NA,NA,NA,NA,NA,"Flores brancas; canga do N1.","UEC057741",NA,"18440","14",NA,NA,NA,"Liliopsida",NA,"UEC057741",NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-08-20 10:00:20-03","UNICAMP","UEC","16669","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Davis, PH; Kinoshita, LS; Semir, J; Gibbs, PE; Andrade, JB","1976","07","Brazil","Minas Gerais","Serra Do Cabral","entrada de Buenópolis, Em beira de riacho.",NA,NA,NA,NA,NA,NA,NA,"UEC057738",NA,"2300","27",NA,NA,NA,"Liliopsida",NA,"UEC057738",NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-08-20 10:00:20-03","UNICAMP","UEC","16670","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Davis, PH; Kinoshita, LS; Semir, J; Gibbs, PE; Andrade, JB","1976","07","Brazil","Minas Gerais","Serra do Cabral","Rodovia Joaquim Felício - Pirapora., Ao lado do riacho.",NA,NA,NA,NA,NA,NA,"Capítulos brancos de aspecto farinhoso.","UEC057735",NA,"2472","28",NA,NA,NA,"Liliopsida",NA,"UEC057735",NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-08-20 10:00:20-03","UNICAMP","UEC","16671","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Moldenke, HN","1971",NA,NA,"Hatschbach, G","1970","08","Brazil","Mato Grosso","Terenos","Cachoeirão, Brejo.",NA,NA,NA,NA,NA,NA,NA,"UEC057729",NA,"24562","09",NA,NA,NA,"Liliopsida",NA,"UEC057729",NA,NA,NA,NA,NA,NA,NA,NA
"607","2021-03-01 16:19:48-03","UNICAMP","UEC","173955","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Tannus, JLS","2006","05","Brazil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé.","-49.205278","-24.268333","-49.205278","-24.268333",NA,NA,"Erva capítulos creme, em solo alagadiço.; Ecossistema: campo altimontano. Campo úmido.","UEC089433",NA,"1211","04",NA,NA,NA,"Liliopsida",NA,"UEC089433",NA,NA,NA,NA,NA,NA,NA,NA
"608","2021-03-01 16:19:48-03","UNICAMP","UEC","196894","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","2015",NA,NA,"Amaral, MCE; et al.","1995","07","Brazil","São Paulo","Itirapina","Represa do Broa - Margens ao lado do asfalto, a 6km do trevo de Itirapina - São Carlos (Rodovia Municipal Airton Senna).","-47.75","-22.2","-47.75","-22.2",NA,NA,"Erva c/ ca. de 15-20 cm de altura.","UEC138263",NA,"9640","17",NA,NA,NA,"Liliopsida",NA,"UEC138263",NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-03-01 16:19:48-03","UNICAMP","UEC","201617","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Garcia, GS","2015","09","15","Garcia, GS; Gonçalves, LMG","2015","09","Brazil","Rio Grande do Norte","Pedro Velho","APA Piquiri-Una.","-35.452778","-6.647222","-35.452778","-6.647222","130","130","Erva, provavelmente anual. Folhas membranáceas verde-claras. Inflorescências abundantes e brancas. Heliófila. Frequente em solo enxarcado.; Estepe ripícola.","UEC160275",NA,"23","13",NA,NA,NA,"Liliopsida",NA,"UEC160275",NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-03-01 16:19:48-03","UNICAMP","UEC","196896","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Amaral, MCE; et al.","1995","07","Brazil","São Paulo","Itirapina","Represa do Broa - Margem ao lado do asfalto a 6km do trevo Itirapina - Sâo Carlos (Rodovia Municipal Airton Senna).","-47.75","-22.2","-47.75","-22.2",NA,NA,"Erva com ca. de 20cm de altura; capítulos creme.","UEC138266",NA,"9538","17",NA,NA,NA,"Liliopsida",NA,"UEC138266",NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-02-18 09:32:02-03","UNICAMP","UEC","30930","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, MLO; Echternacht, LA","2009","08",NA,"Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1982","11","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Erva 0,20 m, abundante em locais brejosos, flores brancas.","UEC057745",NA,"1707","30",NA,NA,NA,"Liliopsida",NA,"UEC057745",NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-08-20 10:00:20-03","UNICAMP","UEC","31530","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Parra, LR","1993","10",NA,"Garcia, WBG","1979",NA,"Brazil","Mato Grosso do Sul","Amambai","Arredores da tribo Caiuá","-55.320619","-23.118472","-55.320619","-23.118472",NA,NA,NA,"UEC057730",NA,"13941",NA,NA,NA,NA,"Liliopsida",NA,"UEC057730",NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-08-20 10:00:20-03","UNICAMP","UEC","37220","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Morellato-Fonzar, LPC; Rosa, N","1985","08","Brazil","Pará","Serra Norte","Serra dos Carajás, Próximo a Buriti-Canga N3.",NA,NA,NA,NA,NA,NA,"Erva, até 0,6 m de altura.","UEC057736",NA,"17931",NA,NA,NA,NA,"Liliopsida",NA,"UEC057736",NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-08-20 10:00:20-03","UNICAMP","UEC","37222","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Morellato-Fonzar, LPC","1985","07","Brazil","Pará","Serra Norte","Serra dos Carajás, Próximo à lagoan1.",NA,NA,NA,NA,NA,NA,"Erva, 40 cm de altura, crescendo sobre solo lodoso.","UEC057733",NA,"17929","17",NA,NA,NA,"Liliopsida",NA,"UEC057733",NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-02-12 10:02:13-03","UNICAMP","UEC","38684","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","1988","05",NA,"Mendonça, RC","1985","01","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, acero da cerca próximo ao córrego Taquara. Local alagado.","-47.907778","-15.912222","-47.907778","-15.912222",NA,NA,"Erva, flores alvas, muito frequente no acero.","UEC057732",NA,"432","31",NA,NA,NA,"Liliopsida",NA,"UEC057732",NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-02-18 09:32:02-03","UNICAMP","UEC","47345","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, MLO; Echternacht, LA","2009","08",NA,"Kinoshita, LS; Lombardi, JA; Shepherd, GJ; Nogueira-Borges, HB; Zickel, CS; Suda, CNK","1987","06","Brazil","Minas Gerais","Tirandentes","Serra de São José, campo rupestre",NA,NA,NA,NA,"900","1100","Erva 5-20 cm alt., junto a água.","UEC057746",NA,"19049","30",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2021-03-01 16:19:48-03","UNICAMP","UEC","156298","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, MLO; Echternacht, LA","2009","08","26","Uliana, VLCR; Elias, SI; Foster, W","2002","05","Brazil","Goiás","Alto Paraíso de Goiás","27 Km de Alto de Paraíso. Campo rupestre.","-47.5099983215332","-14.1324996948242",NA,NA,"1488","1488","Inflorescência branca.","UEC062073",NA,"650",NA,NA,NA,NA,"Liliopsida",NA,"UEC062073",NA,"44724","auto",NA,NA,NA,NA,NA
"618","2019-08-20 10:00:20-03","UNICAMP","UEC","16690","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM",NA,NA,NA,"Pereira, JF","1977","05","Brazil","Goiás","Planaltina","Em cerrado do CPAC - EMBRAPA.","-47.614200592041","-15.4527997970581",NA,NA,NA,NA,NA,"UEC057727",NA,"9489",NA,NA,NA,NA,"Liliopsida",NA,"UEC057727",NA,"61159","auto",NA,NA,NA,NA,NA
"619","2019-08-20 10:00:20-03","UNICAMP","UEC","42971","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","1988","05",NA,"Macedo, M; Assumpção, S","1983","08","Brazil","Mato Grosso do Sul","Campo Grande","Fazenda Ponte Nova, Próx. a sede. Solo arenoso encharcado.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Planta herbácea, flores alvacentas.","UEC057725",NA,"1778","30",NA,NA,NA,"Liliopsida",NA,"UEC057725",NA,"161190","auto",NA,NA,NA,NA,NA
"620","2019-08-20 10:00:20-03","UNICAMP","UEC","48414","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","1990",NA,NA,"Leitão Filho, HF; et al.","1985","11","Brazil","Mato Grosso do Sul","Selvíria","Fazenda do Cacildo","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"Inflorescências brancas.","UEC057737",NA,"48","05",NA,NA,NA,"Liliopsida",NA,"UEC057737",NA,"74358","auto",NA,NA,NA,NA,NA
"621","2019-08-20 10:00:20-03","UNICAMP","UEC","20578","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","1990",NA,NA,"Leitão Filho, HF; et al.","1985","11","Brazil","Mato Grosso do Sul","Selvíria","Fazenda do Cacildo","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"Inflorescências brancas.","UEC101712",NA,"48","05",NA,NA,NA,"Liliopsida",NA,"UEC101712",NA,"74358","auto",NA,NA,NA,NA,NA
"622","2020-02-18 09:32:02-03","UNICAMP","UEC","47701","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, MLO; Echternacht, LA","2009","08",NA,"Leitão Filho, HF; Santin, DA; Franco, GADC; Grombone-Guaratini, MT; Francini, RB; Meira Neto, JAA","1987","07","Brazil","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,"1100","1100","Erva 10 cm, flores brancas e secas.","UEC057752",NA,"19422","02",NA,NA,NA,"Liliopsida",NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA
"623","2019-08-20 10:00:20-03","UNICAMP","UEC","90689","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","2000",NA,NA,"Matsumoto, K; Martins, AB; Belinello, R; Lopes, CA; Okamoto, JM; Faria, AD","1997","03","Brazil","Minas Gerais","Carrancas","Brejo.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,"UEC057726",NA,"229","26",NA,NA,NA,"Liliopsida",NA,"UEC057726",NA,"21143","auto",NA,NA,NA,NA,NA
"624","2019-08-20 10:00:20-03","UNICAMP","UEC","34298","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","1987",NA,NA,"Leitão Filho, HF; Semir, J; Tozzi, AMGA","1983","12","Brazil","Minas Gerais","Carrancas","Cachoeira da Fumaça e Serra de Carranca, Na beira do rio.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Herbáceo até 20 cm.","UEC057740",NA,"15371","09",NA,NA,NA,"Liliopsida",NA,"UEC057740",NA,"21143","auto",NA,NA,NA,NA,NA
"625","2019-08-20 10:00:20-03","UNICAMP","UEC","46928","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","1990",NA,NA,"Semir, J; Martins, AB; Dutilh, JHA; Bernacci, LC","1987","07","Brazil","Minas Gerais","Carrancas","Cachoeira da Fumaça, Próximo à cachoeira.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Planta com escapo de até 30 cm, crescendo em fendas de rocha.","UEC057731",NA,"19605","02",NA,NA,NA,"Liliopsida",NA,"UEC057731",NA,"21143","auto",NA,NA,NA,NA,NA
"626","2020-02-18 09:32:02-03","UNICAMP","UEC","83048","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Trovó, MLO; Echternacht, LA","2009","08","25","Secco, RS; Sperling, CR; Condon, M; Gilberto, B; Mesquita, A; Marinho, L","1982","05","Brazil","Pará","Marabá","Serra Norte, km 134, Arredores do lago; solo de canga; N5.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"Herbácea, botões cremes; flor branca.","UEC057748",NA,"161","14",NA,NA,NA,"Liliopsida",NA,"UEC057748",NA,"262883","auto",NA,NA,NA,NA,NA
"627","2021-03-01 16:19:48-03","UNICAMP","UEC","154137","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Costa, SM; Barbosa, TDM","2010","09","Brazil","Roraima","Caracaraí","PARNA Viruá, grade do PPBio, campina da L3/N2","-61.128101348877","1.81611001491547",NA,NA,NA,NA,"Erva, ca. 20 cm. Inflrescência branca; Campinarana graminosa-arbustiva","UEC007918",NA,"7262","13",NA,NA,NA,"Liliopsida",NA,"UEC007918",NA,"365858","auto",NA,NA,NA,NA,NA
"628","2019-08-20 10:00:20-03","UNICAMP","UEC","55524","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","1991","07",NA,"Meira Neto, JAA; Martins, E; Siqueira, MF","1990","10","Brazil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara, Cerrado. No banhado.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,NA,"UEC057728",NA,"635","09",NA,NA,NA,"Liliopsida",NA,"UEC057728",NA,"18363","auto",NA,NA,NA,NA,NA
"629","2019-08-20 10:00:20-03","UNICAMP","UEC","156233","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, PT","2000","12",NA,"Aona, LYS; Faria, AD; Barbosa, A; Singer, RB; Galvão, JC; Belinello, R","1997","11","Brazil","São Paulo","Águas de Santa Bárbara","Sp 280 Castelo Branco, Brejo localizado na Fazenda Prata, na altura do Km 285.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,NA,"UEC062196",NA,"97/263","01",NA,NA,NA,"Liliopsida",NA,"UEC062196",NA,"18363","auto",NA,NA,NA,NA,NA
"630","2019-08-20 10:00:20-03","UNICAMP","UEC","100040","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Sano, PT","2000","12",NA,"Faria, AD; Aona, LYS; Barbosa, A; Galvão, JC; Singer, RB; Belinello, R","1997","10","Brazil","São Paulo","Assis","Margens da Represa do Balneário.","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"UEC062188",NA,"97/778",NA,NA,NA,NA,"Liliopsida",NA,"UEC062188",NA,"23972","auto",NA,NA,NA,NA,NA
"631","2021-03-01 16:19:48-03","UNICAMP","UEC","196895","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Giulietti, AM","2015",NA,NA,"Aona, LYS; et al.","1997","01","Brazil","São Paulo","Batatais","SP 351","-47.5800018310547","-20.8899993896484",NA,NA,NA,NA,"Solo encharcado próximo a margem do rio.","UEC138264",NA,"9766","17",NA,NA,NA,"Liliopsida",NA,"UEC138264",NA,"22006","auto",NA,NA,NA,NA,NA
