"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1063","2020-08-05 19:29:00-03","MO","MOBOT","100190156","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Alejandro Araujo M.|A.L. Moya|J. Gutierrez|M.P. Paco|A. T. Fernández C.","2008","7","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","Carolina Romero (MO)","Araujo Murakami 4299","La Paz","Parque Nacional Madidi, Sumpulo, comunidad Virgen del Rosario.",NA,"Franz Tamayo","-68.7639444","-14.5820278","1060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-04","6",NA
"1064","2012-01-21 20:03:00-02","MO","MOBOT","100443249","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G.A. Parada|Y. Inturias|M. Betancur","2011","11","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","G. A. Parada (USZ) 2011","Parada-Gutierrez 3889","Santa Cruz","Entre Las Vueltas y Corosito.",NA,"Vallegrande","-63.9575","-18.8694445","1388.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-75","1",NA
"1065","2016-08-03 05:22:00-03","MO","MOBOT","100475250","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","T. E. Boza E.|E. Renjifo|R. Villegas","2012","3","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","R. Villegas (LPB)","Boza Espinoza 2727","La Paz","Area Natural de Manejo Integrado Apolobamba, Sumpulo entre la senda Keara - Sumpulo.",NA,"Franz Tamayo","-68.7640278","-14.5828611","1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1066","2012-07-08 14:14:00-03","MO","MOBOT","100485986","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Luzmila Arroyo P.|Y. Inturias|G.A. Parada|M. Betancur|M. Huanca|H. Fernandez|C. Roth|M.T. Martinez","2012","4","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Arroyo Padilla 6705","Santa Cruz","Comunidad Plan Sitanos.",NA,"Vallegrande","-63.9480555","-18.8738889","1403.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-22","1",NA
"1067","2018-09-12 14:01:00-03","MO","MOBOT","101067343","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Michael H. Nee","2014","2","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","D. Villarroel","Nee 60780","Santa Cruz","26km al SW del centrol de Puerto Suárez, Cerro Mutún, declives moderados, cerca al letrero del entronique de los caminos para Mastiles y Zona Norte, sobre hematita.",NA,"Germán Busch","-57.8791667","-19.1894444","745.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1068","2020-10-26 15:37:00-03","MO","MOBOT","101230543","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Michael H. Nee","2014","2","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Nee 60814","Santa Cruz","Cerro Mutún, 19 km al SW de Puerto Suárez, 2.9 km ENE (línea recta) de las oficinas y entrada de la empresa minera, pendiente gradual del lado W de Cerro Mutún, cerca de una parcela ecológica de Daniel Villarroel S.",NA,"Germán Busch","-57.9136111","-19.2072222","475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1069","2008-05-27 22:02:00-03","MO","MOBOT","1117699","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Timothy J. Killeen|Luzmila Arroyo P.|S.N. Panfil|K. Kiel","1993","4","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","E. Gutiérrez","Killeen 5273","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Bosque húmedo, con muchas epífitas; árboles de hasta 45 m de altura.",NA,"Velasco","-60.38333","-14.8","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"1070","2021-01-25 10:22:00-03","MO","MOBOT","1151200","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ademar Soto|S.N. Panfil|Moore|Soliz","1997","1","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Soto 536","Santa Cruz","Parque Nacional Noel Kempff Mercado colectas generales de Huanchaca I",NA,"Velasco","-60.8127778","-13.8947222","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1071","2014-11-06 05:37:00-02","MO","MOBOT","1152343","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silvia Jiménez|E. Gutiérrez|R. Choré","1997","3","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis (K)","Jiménez 1200","Santa Cruz","Parque Nacional Noel Kempff Mercado; a 10 km del campamento Los Fierros. Bosque de transición entre cerrado y pampa.",NA,"Velasco","-60.85777","-14.60805","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"1072","2009-02-05 03:32:00-02","MO","MOBOT","1153693","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Bonifacio Mostacedo C.|M. Menacho","1993","11","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","E. Gutiérrez","Mostacedo C. 1131","Santa Cruz","Parque Nacional Noel Kempff Mercado; campamento Los Fierros, 10 km al SE y 1 Km al E sobe la brecha hacia la Mezeta; pampa La Toledo. Parcela permanente de estudio.",NA,"Velasco","-60.9","-14.56666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2011-12-08 09:05:00-02","MO","MOBOT","1195939","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","G.A. Parada|Y. Inturias|M. Lazarte","2008","4","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","Carolina Romero (MO)","Parada-Gutierrez 872","Santa Cruz","Monumento Natural Espejillos.",NA,"Andrés Ibáñez","-63.4448055","-17.9023333","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"1074","2012-04-12 05:10:00-03","MO","MOBOT","1196498","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Alfredo F. Fuentes|et al.","1997","5","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","A. Fuentes","Fuentes Claros 1822","Santa Cruz","Nacientes del Río Santo Corazón, 7 km al NO de Santo Corazón; cerro aislado con Cerrado en la cima, con Callisthene hassleri y Qualea spp.",NA,"Angel Sandoval","-61.91666","-18.4","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2008-05-27 22:02:00-03","MO","MOBOT","1340399","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","R.C. Quevedo","1990","4","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis (K)","Quevedo Sopepí 62","Santa Cruz","La Guardia. A 20 km de santa Cruz al suroeste.",NA,"Andrés Ibáñez","-63.25","-17.81666","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2008-05-27 22:02:00-03","MO","MOBOT","1429282","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Timothy J. Killeen",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Killeen 1943","Santa Cruz","8 km al NW de Concepción, Estancia San Josecito",NA,"Nuflo de Chavez",NA,NA,"490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2008-05-27 22:02:00-03","MO","MOBOT","1523387","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Nee 40792","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"-63.2","-17.74166","465.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2008-05-27 22:02:00-03","MO","MOBOT","1530661","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Nee 41239","Santa Cruz","Probably Depto. Santa Cruz",NA,NA,"-61","-13.6","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","2008-05-27 22:02:00-03","MO","MOBOT","1531667","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Nee 49438","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,"-63.95","-18.10833","1050.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2008-05-27 22:02:00-03","MO","MOBOT","1535455","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Nee 48659","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,"-63.95","-18.10833","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","2012-03-18 05:12:00-03","MO","MOBOT","1555571","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","J.R.I. Wood|Fabiana Mamani M.","1998","11","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","D.A. Neill (MO)","Wood 14108","Santa Cruz","c. 2-6 km E of Taperas on road to Robore. Open cerrado on soft sandy soil. Locally frequent. Constituent of open cerrado on soft sand.",NA,"Chiquitos",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","2008-05-27 22:02:00-03","MO","MOBOT","1717733","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Marielos Peña","1995","5","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Peña 104","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2008-05-27 22:02:00-03","MO","MOBOT","1717742","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","M. Toledo G.","1998","11","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","M.Toledo, 95","Toledo G. 490","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2008-05-27 22:02:00-03","MO","MOBOT","1717753","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Israel G. Vargas C.|et al.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","I. G. Vargas '95","Vargas Caballero 3259","Santa Cruz","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Pequeños cerros (suelo ondulado), con afloramiento de piedra. Cerrado, árboles y arbustos ralos hasta 15 m de altura; laderas con hierbas principalmente gramíneas. Area con signo evidente de estar sometida a quemas periódicas.",NA,"Chiquitos","-57.86861","-19.18444","730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2016-04-29 08:58:00-03","MO","MOBOT","1921447","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas","2003","11","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","D. Neill (MO)","Fuentes Claros 5564","La Paz","Área Natural de Manejo Integrado Madidi,entre Pata y Virgen del Rosario.",NA,"Franz Tamayo","-68.6827778","-14.6152778","1220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","7",NA
"1086","2008-05-27 22:02:00-03","MO","MOBOT","2222266","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Isabel Basualdo","1991","7","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Benth.","A. Fuentes","Basualdo 3275","Concepción","Potrero Ita. Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2020-07-16 15:07:00-03","MO","MOBOT","2880118","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Consuelo Cuevas","2005","11","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","A. Fuentes (LPB)","Araujo Murakami 2337","La Paz","Parque Nacional Madidi, rio Tuichi, Virgen del Rosario, cerro Satapamayo al este de la comunidad. Sabanas arboladas (cerrado) con Anadenanthera colubrina, Astronium urundeuva y Pseudobombax septenatum. Plantas secadas en campo.",NA,"Franz Tamayo","-68.6913889","-14.5972222","1110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-14","6",NA
"1088","2011-08-15 09:33:00-03","MO","MOBOT","2926739","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","José R. Pirani","1985","10","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Pirani 1336",NA,"Excursão ao Estado do Mato Grosso. Mun. Cuiabá, mata ciliar do alto da chapada dos Guimarães, perto da cach. Véu de Noiva, do Rio Coxipozinho.",NA,NA,"-55.75","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2009-07-31 17:15:00-03","MO","MOBOT","2927009","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","3","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis","Irwin 21529","Goiás","Cerrado ca. 9km S. of Guará,",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2008-05-27 22:02:00-03","MO","MOBOT","2927059","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","George E. Schatz","1983","3","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Schatz 1007","Maranhão","Municipio de Grajaú, 20km N of Grajaú, along highway 006. Cerrado vegetation on sandy soil.",NA,NA,"-46.18333","-5.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2012-07-28 05:08:00-03","MO","MOBOT","2927606","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","* SILVA","1986","5","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis","SILVA SPF 42453","Minas Gerais","Município de Santana do Riacho: km ao longo da rodovia Belo Horizonte-Conccição do Mato Dentro. Vale da Mãe Dágua. Habítat: Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2009-12-05 06:40:00-02","MO","MOBOT","2927647","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Gert G. Hatschbach|A. Pott|V. Pott|E.L. Barbosa","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Hatschbach 63514",NA,"Rodovia Jaciara a Chapada dos Guimarães, 10 km O de Campo Verde (mun. Campo Verde) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2010-10-07 15:27:00-03","MO","MOBOT","2927654","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","3","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","H.S. Irwin","Irwin 13834","Goiás","Serra dos Cristais, Occasional. Cerrado, ca. 25 km. S. of Cristalina,",NA,NA,"-48.0001","-17.00025","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2009-08-25 17:40:00-03","MO","MOBOT","2928879","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Luciano Bernardi","1980",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis","Bernardi 20646","Concepción","Collina humilis, saxosa circa Estancia San Luis",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2010-10-07 15:18:00-03","MO","MOBOT","2927715","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","H.S. Irwin","Irwin 16823",NA,"Drainage of the upper Rio Araguaia, Estado de Mato Grosso. Cerrado, reddish sand, ca. 20 km. S. of Xavantina, Mato Grosso.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2008-05-27 22:02:00-03","MO","MOBOT","2927777","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","James A. Ratter","1968",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","J.A. Ratter","Ratter 2070",NA,"Flora of Matto Grosso. Close to the Base Camp of the Expedition. (Base Camp, c.270 km N. of Xavantina on the Xavantina-São Felix road).",NA,NA,"-51.86666","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2009-09-03 17:39:00-03","MO","MOBOT","2927851","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","William R. Anderson|Gert G. Hatschbach|Rupert C. Barneby|Bronwen Gates","1975","2","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R.S. Cowan","Anderson 11284",NA,"Mato Grosso. Mun. Rio Verde: 5-10 km N of Rio Verde on highway BR-163.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2009-07-31 07:05:00-03","MO","MOBOT","2927943","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","George Eiten|Liene T. Eiten","1962","5","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R.S. Cowan 80","Eiten 4660","Maranhão","Município de Loreto: ca. 30 km SSE of Loreto. Fazenda Morros, ca. 1 km NE of house at Sambaíba, a few hundred meters from the head of the brook, Riacho da Macaúba. In cerradão xeromorphic arboreal woodland (locally called chapada).",NA,NA,"-45.03333","-7.4","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2008-05-27 22:02:00-03","MO","MOBOT","2928012","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ezechias P. Heringer","1980",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","B.A.S. Pereira","Heringer 5427","Distrito Federal","Bacia do Rio São Bartolomeu.",NA,NA,"-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2011-01-17 10:00:00-02","MO","MOBOT","2928019","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","William R. Anderson|Paul A. Fryxell|Steven R. Hill|R. Reis dos Santos|R. Souza","1973","4","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Anderson 8323","Goiás","35 km by road E of Cristalina; cerrado.",NA,NA,NA,NA,"990.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2011-01-17 10:00:00-02","MO","MOBOT","2928083","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","William R. Anderson|Paul A. Fryxell|Steven R. Hill|R. Reis dos Santos|R. Souza","1973","4","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Ronald Liesner","Anderson 9118",NA,"About 1 km E of Rio Pandeiros, near road to Januária; sandy cerrado, with some rocky areas.",NA,NA,NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2010-05-13 21:22:00-03","MO","MOBOT","2928184","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","1994","12","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Cervi 7298","Alagoas","Município de Quebrangulo. Reserva Biológica de Pedra Talhada, Agreste, Area de transição Florestas Estacional Semidecidual/ Decidual Contrafortes da Borborema, solos argilosos profundos con aflor. de rochas (gneiss). Mata densa.",NA,NA,"-36.41666","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2011-01-27 11:26:00-02","MO","MOBOT","2928317","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ghillean T. Prance|Nilo T. Silva","1964","10","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Prance 59648","Goiás","Serra do Caiapó, 40 km. south of Caiaponia. Cerradão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2009-07-24 16:00:00-03","MO","MOBOT","2928354","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","C.A. Cid Ferreira","1985","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Cid Ferreira 6391",NA,"Estado do Mato Grosso, Mun. de Santa Terezinha. Faz. União, a 05 km da cidade. Cerrado, solo arenoso.",NA,NA,"-50.58333","-10.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2009-07-24 16:00:00-03","MO","MOBOT","2928490","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","C.A. Cid Ferreira","1985","4","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","L. Coelho & C.A. Cid 85","Cid Ferreira 5594","Amazonas","Mun. de Novo Aripuanã, BR 230. 150 km ao L de Humaitá e 30 km para o S na Rod. do Estanho. Campo natural, solo areno-pedregoso.",NA,NA,"-61.75","-8.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2011-01-17 10:00:00-02","MO","MOBOT","2928583","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","William R. Anderson|Paul A. Fryxell|Steven R. Hill|R. Reis dos Santos|R. Souza","1973","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Ronald Liesner","Anderson 8819","Minas Gerais","Serra do Espinhaço. Rocky cerrado and sparse woods by Rio Jequití, 2 km from Mendanha;",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2008-05-27 22:02:00-03","MO","MOBOT","2928648","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ezechias P. Heringer","1980","4","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Heringer 4515","Distrito Federal","Bacia do Rio S. Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2008-05-27 22:02:00-03","MO","MOBOT","2928775","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ezechias P. Heringer","1980",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","B.A.S. Pereira","Heringer 5674","Distrito Federal","Adjace|6ncias da Cacheoeira do Pipiripau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2014-01-01 12:16:00-02","MO","MOBOT","2928797","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Manoela F.F. da Silva|Edith L. Taylor|Nelson A. Rosa|J.B.F. da Silva|J. Oliveira|Carlos S. Rosário|M.R. dos Santos","1983","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Silva 1058","Maranhão","Munic. Carolina, BR010, Transamazônica, margem esquerda da rodovia, lugar Pedra Caida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1110","2008-05-27 22:02:00-03","MO","MOBOT","2928896","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Ghillean T. Prance","1985","11","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Prance 29899","Maranhão","Road between Barreirinhas and Urbano Santos, 10 km W from Sobradinho. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
