"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"49","2020-12-21 16:40:36-03","MBM","MBM","148872","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Radovancich, A.",NA,NA,NA,"Schinini, A.; et al.; et al.","27265",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM148872","MBM148872",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:40:36-03","MBM","MBM","426392","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Carmo, F.R.","2019","02",NA,"Biral, L.","1490","2018","11","27","Brazil","Paraná","São Pedro do Iguaçu","-53.911944","-24.915833","-53.911944","-24.915833","500","500","MBM426392",NA,"Parque Estadual Cabeça do Cachorro, Na trilha principal",NA,NA,"Southern America",NA,"Herbácea, cariopses verdes. Comum.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:40:36-03","MBM","MBM","104","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Clayton, W.D.",NA,NA,NA,"Hatschbach, G.","12929",NA,NA,NA,"Brazil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"MBM000104","MBM000104","Orto Florestal",NA,NA,"Southern America",NA,NA,NA,"19250","auto",NA,NA,NA,NA
"52","2020-12-21 16:40:36-03","MBM","MBM","1843","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Renvoize, S.A.",NA,NA,NA,"Hatschbach, G.","1843",NA,NA,NA,"Brazil","Paraná","Terra Boa","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,"MBM001843","MBM001843","Rio Ivaí",NA,NA,"Southern America",NA,NA,NA,"26445","auto",NA,NA,NA,NA
"53","2020-12-21 16:40:36-03","MBM","MBM","63004","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Clark, L.G.",NA,NA,NA,"Muller, C.","43",NA,NA,NA,"Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM063004","MBM063004","Córrego Cambezinho",NA,NA,"Southern America",NA,NA,NA,"63728","auto",NA,NA,NA,NA
"54","2020-12-21 16:40:36-03","MBM","MBM","9537","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Clark, L.G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","20548",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM009537","MBM009537","Rio Iguaçu, Salto Osório",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA
"55","2019-11-01 15:28:35-03","PUC-RIO","FCAB","1424","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"P. Capell S.J.","s.n.","1951","04","23","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"001424",NA,"Gávea",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-03-17 12:22:23-03","MNHN","RECOLNAT_MNHN_P","P01828996","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828996","P01828996_01","Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828996' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA
"57","2015-09-03 23:26:52-03","MNHN","RECOLNAT_MNHN_P","P01828997","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Gardner",NA,"1866","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828997","P01828997_01","Brésil. Environs de Rio de Janeiro.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828997' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"137",NA
"58","2015-09-03 23:26:51-03","MNHN","RECOLNAT_MNHN_P","P01828980","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Martinet",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"P01828980","P01828980_01","Pérou.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828980' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"1514",NA
"59","2015-09-03 23:26:51-03","MNHN","RECOLNAT_MNHN_P","P01828982","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Weddell, H.A.",NA,"1843","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828982","P01828982_01","Brésil. Environs de Rio-Janeiro.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828982' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"157",NA
"60","2016-03-17 12:22:23-03","MNHN","RECOLNAT_MNHN_P","P01828983","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Weddell, H.A.",NA,"1843","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828983","P01828983_01","Brésil. Environs de Rio-Janeiro.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828983' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"157",NA
"61","2015-09-03 23:26:51-03","MNHN","RECOLNAT_MNHN_P","P01828984","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Weddell, H.A.",NA,"1843","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828984","P01828984_01","Brésil. Environs de Rio-Janeiro.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828984' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"157",NA
"62","2015-09-03 23:26:51-03","MNHN","RECOLNAT_MNHN_P","P01828986","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828986","P01828986_01","Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828986' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA
"63","2015-09-03 23:26:51-03","MNHN","RECOLNAT_MNHN_P","P01828987","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828987","P01828987_01","Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828987' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA
"64","2016-03-17 12:22:23-03","MNHN","RECOLNAT_MNHN_P","P01828988","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Riedel",NA,"1874","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828988","P01828988_01","Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828988' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"160",NA
"65","2015-09-03 23:26:51-03","MNHN","RECOLNAT_MNHN_P","P01828989","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828989","P01828989_01","Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828989' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA
"66","2016-03-17 12:22:23-03","MNHN","RECOLNAT_MNHN_P","P01828990","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P01828990","P01828990_01","Brésil.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828990' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"160",NA
"67","2015-09-03 23:26:51-03","MNHN","RECOLNAT_MNHN_P","P01828991","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"McClure, F.A.",NA,"1945","12","9","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"P01828991","P01828991_01","Huanuco, along road between Chinchao and Puente Durand.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828991' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"21458",NA
"68","2016-03-17 12:22:23-03","MNHN","RECOLNAT_MNHN_P","P01828985","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Smith, L.B.|Klein, R.M.",NA,"1964","11","10","Brasil","Santa Catarina","Águas de Chapecó","-52.91667","-27.11667",NA,NA,NA,NA,"P01828985","P01828985_01","2-4 km east of Águas de Chapecó.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828985' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"13107",NA
"69","2016-03-17 12:22:23-03","MNHN","RECOLNAT_MNHN_P","P01828994","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Glaziou, A.",NA,"1890","7","26","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P01828994","P01828994_01","Brésil. Santa Thereza.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828994' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57442","auto",NA,NA,"18642",NA
"70","2015-09-03 23:26:51-03","MNHN","RECOLNAT_MNHN_P","P01828992","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Glaziou, A.",NA,"1890","9","26","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P01828992","P01828992_01","Brésil. Santa Thereza.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828992' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57442","auto",NA,NA,"18642",NA
"71","2015-09-03 23:26:52-03","MNHN","RECOLNAT_MNHN_P","P01828995","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Glaziou, A.",NA,"1890","9","26","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P01828995","P01828995_01","Brésil. Satna Thereza ? M. benjamin Constant.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01828995' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57442","auto",NA,NA,"18642",NA
"72","2015-09-04 03:39:17-03","MNHN","RECOLNAT_MNHN_P","P03646969","PreservedSpecimen",NA,"Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira & Dorea",NA,NA,NA,"Calderón, C.E.",NA,"1968","1","3","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P03646969","P03646969_01","Estado da Guanabara, Rio de Janeiro, Strada de Gávea, próximo a São Conrado.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03646969' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57442","auto",NA,NA,"2024",NA
"73","2021-03-24 17:18:20-03","UFMA","MAR","10041","S","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","LONGHI-WAGNER, H.M","2008","10","16","DIAS, L.S.N; KACZOR, M.",NA,"1998","10","21","Brasil","Paraná","Rolandia","-51.369167","-23.31","51º22'09W","23º18'36S",NA,NA,NA,NA,"Chácara Rolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-24 17:18:20-03","UFMA","MAR","10043","S","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","LONGHI-WAGNER, H.M","2008","10","16","FRANCISCO DAS CHAGAS E SILVA; SOARES-SILVA, L.H; FREGOLENTE, R.M.","966","1986","02","23","Brasil","Paraná","Londrina","-51.180278","-23.340278","51º10'49W","23º20'25S",NA,NA,NA,NA,"Vivendas do Arvoredo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-24 17:18:20-03","UFMA","MAR","10040","S","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","LONGHI-WAGNER, H.M","2008","10","16","FRANCISCO DAS CHAGAS E SILVA; SOARES-SILVA, L.H; FREGOLENTE, R.M.","951","1985","11","28","Brasil","Paraná","Londrina","-50.975278","-23.540833","50º58'31W","23º32'27S",NA,NA,NA,NA,"Mata do Godoy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:21:19-03","UFPR","UPCB","16238","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Zuloaga, F.O.","1985","05","24","Sucre, D.","6406","1969","02","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"450","450","UPCB0038891","UPCB0038891","Serra do Mendanha",NA,NA,NA,NA,"Extensa formaçõa umbrófila, colmos até 2m, eretos levemente inclinados, inflorescência inclinada com ramos do ápice pêndulos todos dirigidos para um só lado, flor masculina arroxeada e feminina verde, solo argiloso..",NA,NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:21:19-03","UFPR","UPCB","63163","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Ribas, O.S.","2009","02",NA,"Kaehler, M.","317","2008","10","28","Brasil","Paraná","Telêmaco Borba","-50.7","-24.033333","-50.7","-24.033333","680","680","UPCB0038892","UPCB0038892","Bota Fora Dois. Mata na margem direita da futura barragem da UH Mauá.",NA,NA,NA,NA,"A. Erva de flores brancas..",NA,NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:21:19-03","UFPR","UPCB","55230","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Oliveira, R.P. de","2003","01","01","Silva, J.M.","2074","1997","10","14","Brasil","Paraná","Quedas do Iguaçu","-52.9081001281738","-25.4496994018555",NA,NA,NA,NA,"UPCB003888",NA,"Barra do Rio Perdido, Fazenda ADM.",NA,NA,NA,NA,"Ereta, interior da mata..",NA,"24667","auto",NA,NA,NA,NA
"79","2012-04-20 05:09:00-03","MO","MOBOT","1814026","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","A. Radovancich",NA,NA,NA,"Aurelio Schinini|Guillermo Caballero M.","Schinini Cacace 27265","1990","10","13","Paraguay","Alto Paraná",NA,"-54.58333","-24.36666",NA,NA,NA,NA,NA,NA,"4-5 km NE de Hernandarias. Reserva Biologica Tati Yupi. En selva",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2012-04-20 05:09:00-03","MO","MOBOT","2516922","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","López, M. G., //",NA,NA,NA,"Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","Schinini Cacace 31505","1996","10","17","Paraguay","Alto Paraná",NA,"-54.58333","-24.36666",NA,NA,NA,NA,NA,NA,"Reserva Biológica Tatí-yupi. Selva de la Represa Itaipú, del río Paraná, 18 Km N de Ciudad del Este",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2011-09-22 14:31:00-03","MO","MOBOT","100269816","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse",NA,NA,NA,"L. Hernani","Hernani 248","2007","8","22","Peru","Pasco","Oxapampa","-75.2922222","-10.6325",NA,NA,"297.00000000",NA,NA,NA,"Dist. Palcazú. Comunidad Nativa Santa Rosa de Chuchurras.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"82","2020-09-17 21:58:00-03","MO","MOBOT","100402913","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","I. Villalba (HOXA)",NA,NA,NA,"Rodolfo Vásquez|Rocío Rojas|R. Rivera","Vásquez Martínez 35833","2009","5","27","Peru","Pasco","Oxapampa","-75.6430555","-10.0275",NA,NA,"842.00000000",NA,NA,NA,"Distrito Pozuzo. Tingo Mal Paso.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"620","7"
"83","2008-05-27 22:02:00-03","MO","MOBOT","1116890","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Gerrit Davidse (MO)",NA,NA,NA,"Michael H. Nee|Israel G. Vargas C.","Nee 43345","1992","12","27","Bolivia","Santa Cruz","Florida","-63.55","-18.16666",NA,NA,"800.00000000","1000.00000000",NA,NA,"3 km SW of Angostura, deciduous forest on steep slope on N side of canyon of Río Pirai. Gallesia integrifolia, Anadenanthera macrocarpa, Cariniana estrellensis. Not grazed, but lower part disturbed by slash-and-burn agriculture.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"84","2013-04-04 16:43:00-03","MO","MOBOT","1116903","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse (MO)",NA,NA,NA,"Stephan G. Beck","Beck 9265","1983","6","30","Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,"500.00000000","700.00000000",NA,NA,"Subiendo el camino cerca a la orilla del Río Beni de Santa Ana de Alto Beni hacia el puente del Río Beni. Borde del camino.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"85","2008-05-27 22:02:00-03","MO","MOBOT","1520996","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 39610",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.6","-17.5",NA,NA,"360.00000000",NA,NA,NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","1522055","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 47845","1998","1","9","Bolivia","Santa Cruz",NA,"-63.51666","-18.16666",NA,NA,"700.00000000","800.00000000",NA,NA,"Easternmost rocky foothills of the Andes, above narrowest point at La Angostura on highway from Santa Cruz to Samaipata. Steep slopes. Subtropical semideciduous forest",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","1526193","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Michael H. Nee","Nee 44984",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.33333","-17.66666",NA,NA,"400.00000000",NA,NA,NA,"The Terevinto area, a small strip of cerrado-like vegetation between the city of Santa Cruz and the first Andean foothills to the west",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","1528989","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse",NA,NA,NA,"Michael H. Nee","Nee 38044","1989","12","9","Bolivia","Santa Cruz","Andrés Ibáñez","-63.5","-18.09166",NA,NA,"700.00000000",NA,NA,NA,"5 km WNW of bridge over Rio Pirai (of highway from Santa Cruz to Samaipata), Rio El Salado, along old mule trail and current pipeline from Santa Cruz to Bermejo and Samaipata. Steep slopes with subtropical semi-deciduous forest, easternmost foothills of the Andes",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2013-05-24 05:54:00-03","MO","MOBOT","1532693","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","T. Killeen",NA,NA,NA,"Michael H. Nee|G. Coimbra S.","Nee 36095","1988","1","30","Bolivia","Santa Cruz","Ichilo","-63.68333","-17.45833",NA,NA,"340.00000000",NA,NA,NA,"2 km WSW of Buena Vista on road to El Cairo. Rolling terrain, former lowland tropical evergreen forest, now mostly in orchards",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","1533669","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse",NA,NA,NA,"Michael H. Nee","Nee 41902","1991","12","5","Bolivia","Santa Cruz","Ichilo","-63.6","-17.73333",NA,NA,"500.00000000",NA,NA,NA,"Parque Nacional Amboró, 0.5-2 km upstream and SW from park camp, along Río Macuñucú. Tropical evergreen forest on slopes and along river, with Socratea exorrhiza, Iriartea deltoidea, Scheelea princpes, Poulsenia armata",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","1534884","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 40479",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.6","-17.5",NA,NA,"360.00000000",NA,NA,NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","1535706","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse",NA,NA,NA,"Michael H. Nee","Nee 42016","1991","12","11","Bolivia","Santa Cruz","Andrés Ibáñez","-63.5","-18.1",NA,NA,"750.00000000",NA,NA,NA,"Dry subtropical semi-deciduous forest along Quebrada Salada and oil pipeline, first rocky foothills of the Andes, 4 km W of highway bridge over Río Piraí. Deciduous subtropical dry forest",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2013-02-13 05:33:00-02","MO","MOBOT","1536603","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","G. Davidse",NA,NA,NA,"Michael H. Nee|Mario Saldias P.","Nee 36323","1988","2","16","Bolivia","Santa Cruz","Florida",NA,NA,NA,NA,"800.00000000",NA,NA,NA,"Gorge of Rio Pirai, ca. 1 km NE of junction with Rio Bermejo. Steep slopes with semi-deciduous forest",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2013-02-13 05:33:00-02","MO","MOBOT","1536918","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","T. Killeen",NA,NA,NA,"Michael H. Nee|Mario Saldias P.","Nee 36342","1988","2","16","Bolivia","Santa Cruz","Florida","-63.55","-18.18333",NA,NA,"800.00000000",NA,NA,NA,"Gorge of Río Pirai, ca. 1 km NE of junction with Río Bermejo. Steep slopes with semi-deciduous forest",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","1717569","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Israel G. Vargas C.|A. Vissinoni","Vargas Caballero 5343","2000","10","4","Bolivia","Santa Cruz","Ichilo","-63.58333","-18.08333",NA,NA,"400.00000000",NA,NA,NA,"Estancia San Rafael (20 km al S de Buena Vista, por el camino a Huaytú), propiedad de la Univ. NUR, luego entrando 2-3 km al NE de las instalaciones. Bosque secundario antiguo, vegetación original con Zeyheria tuberculosa, Sparattosperma leucanthum y Anadenanthera macrocarpa.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","1717579","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","M. Nee '96",NA,NA,NA,"Israel G. Vargas C.|et al.","Vargas Caballero 2456","1997","5","18","Bolivia","Santa Cruz","Ichilo","-63.85","-17.55138",NA,NA,"370.00000000","450.00000000",NA,NA,"PARQUE NACIONAL AMBORÓ. Yapacaní. Trayecto entre el campamento Mataracú y Río Puerto Picón (Catarata). Bosque húmedo de piedemonte, con Swietenia macrophylla, Terminalia oblonga, Talauma boliviana e Iriartea deltoidea. Terreno ondulado de las primeras estribaciones de la cordillera.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","1811056","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.","Soderstrom & Zuloaga",NA,NA,NA,"Russell J. Seibert","Seibert 2297","1945","12","9","Peru","Huánuco",NA,NA,NA,NA,NA,"1066.80000000",NA,NA,NA,"Rocky hillside along road. Brownish loam soil. Km. 100. Huanuco to Tingo Maria, Rio Chinchao",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","1811535","PreservedSpecimen","Plantae","Poaceae","Olyra","fasciculata","Olyra fasciculata","Trin.",NA,NA,NA,NA,"Floyd A. McClure","McClure 21458","1945","12","9","Peru","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Along road between Chinchao and Puente Durand",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
