"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","maximumElevationInMeters","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem"
"47","2019-08-28 09:36:17-03","IPA","IPA","93315","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Machado-Filho, H.O.","2019","01","17","Silva, R.B.S.; Silva, M.C.G.; Machado-Filho, H.O.; Silva, M.C.G.; Machado-Filho, H.O.","2019","01","11","Brasil","Paraíba","João Pessoa","Intermares, Praia Urbana","-34.8630981445312","-7.11499977111816","15975","Material botânico em estudo para fim de TCC das alunas Rita Braga Soares da Silva e Maria Clara Gomes da Silva no IFPB Campus de João Pessoa, sob a orientação do Prof° Dr. Hermes de Oliveira Machado Filho.; Litoral. Vegetação de dunas","IPA0093315","auto","Plantae",NA,"100","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-28 09:36:17-03","IPA","IPA","93274","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Machado-Filho, H.O.","2018","10","08","Silva, R.B.S.; Silva, M.C.G.; Machado-Filho, H.O.; Silva, M.C.G.; Machado-Filho, H.O.","2018","10","08","Brasil","Paraíba","João Pessoa","Intermares, Praia Urbana","-34.8630981445312","-7.11499977111816","15975","Material botânico em estudo para fim de TCC das alunas Rita Braga Soares da Silva e Maria Clara Gomes da Silva no IFPB Campus de João Pessoa, sob a orientação do Prof° Dr. Hermes de Oliveira Machado Filho.; Litoral. Vegetação de dunas","IPA0093274","auto","Plantae",NA,"54","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-02-15 11:40:19-02","IPA","IPA","5087","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","O'Neill","1934","02",NA,"Pickel, B.","1932","04","22","Brasil","Pernambuco","Recife","Boa Viagem, beira mar.","-34.8810997009277","-8.05389022827148","18865",NA,"IPA0005087","auto","Plantae",NA,"2983","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-28 09:36:17-03","IPA","IPA","93413","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Machado-Filho, H.O.","2019","06","14","Silva, R.B.S.; Silva, M.C.G.; Machado-Filho, H.O.; Silva, M.C.G.; Machado-Filho, H.O.","2019","05","31","Brasil","Paraíba","João Pessoa","Intermares, Praia Urbana","-34.8630981445312","-7.11499977111816","15975","Material botânico em estudo para fim de TCC das alunas Rita Braga Soares da Silva e Maria Clara Gomes da Silva no IFPB Campus de João Pessoa, sob a orientação do Prof° Dr. Hermes de Oliveira Machado Filho.; Litoral. Vegetação de dunas","IPA0093413","auto","Plantae",NA,"217","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-07-26 11:40:02-03","IPA","IPA","1636","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Andrade-Lima",NA,NA,NA,"Vasconcellos Sobrinho","1937","07",NA,"Brasil","Pernambuco","Recife","Boa Viagem, Dunas.","-34.8810997009277","-8.05389022827148","18865","Flores alvas.","IPA0001636","auto","Plantae",NA,"1636","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:28:13-03","IAP","PACA-AGP","48161","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","E. Asplund","1949",NA,NA,"Hatschbach, G.","1948","10","23","Brasil","PR","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637","24916","pl. psamofila Habitat: ad litus in arenosis Fenofase: flor Hábito: erva","PACA048161","auto","Magnoliophyta","Campanulales","1059",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"53","2019-08-27 13:28:13-03","IAP","PACA-AGP","109479","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Sehnem, A.","1959","12","28","Brasil","RS","Florianópolis","Morro da Pedras.",NA,NA,NA,"Habitat: herba ad litus maris arenoso","PACA109479",NA,"Magnoliophyta","Campanulales","7618",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"54","2019-08-27 13:28:13-03","IAP","PACA-AGP","115723","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Funez, L. A.","2012","11",NA,"Funez, L. A.","2012","11","05","Brasil","SC","Navegantes","Meia Praia","-48.638228","-26.860167",NA,"Altura: 0,6m; cor/flor: branca Habitat: Floresta Ombrófila Densa, dunas Hábito: erva terrícola","PACA115723",NA,"Magnoliophyta","Campanulales","1288",NA,NA,NA,"5","5","48°38'17,62W","26°51'36,60S","Magnoliatae",NA,NA,NA,NA
"55","2019-08-27 13:28:13-03","IAP","PACA-AGP","68972","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","M. L. Guedes","1986","07","20","M. L. Guedes","1986","07","07","Brasil","BA",NA,"Praia da Mangabeira",NA,NA,NA,"Herb. ALCB 16801; suculento, com folhas concolor e suculentas Fenofase: fi Hábito: subarbusto","PACA068972",NA,"Magnoliophyta","Campanulales","1055",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"56","2019-08-27 13:28:13-03","IAP","PACA-AGP","69011","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","M. L. Guedes","1986","07","20","M. L. Guedes","1986","07","07","Brasil","BA",NA,"Praia da Mangabeira",NA,NA,NA,"Herb. ALCB 16801; com folhas concolor Fenofase: fi Hábito: subarbusto","PACA069011",NA,"Magnoliophyta","Campanulales","1055",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"57","2019-08-27 13:28:13-03","IAP","PACA-AGP","3305","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Emrich-Rambo","1954","08","01","Sehnem, A.","1940",NA,NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335","27000","Habitat: ad litus in arenosis Fenofase: flor","PACA003305","auto","Magnoliophyta","Campanulales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"58","2019-08-27 13:28:13-03","IAP","PACA-AGP","3122","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Emrich-Rambo","1954","08","01","Rambo, B.","1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335","27000","Habitat: ad litus in arenosis Fenofase: flor","PACA003122","auto","Magnoliophyta","Campanulales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"59","2019-08-27 13:28:13-03","IAP","PACA-AGP","58322","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","E. Asplund","1953",NA,NA,"R. M. Klein","1953","03","05","Brasil","SC","Itajaí","Praia Braba","-48.6618995666504","-26.9078006744385","27253","HBR 7019 Habitat: in arenosis Fenofase: flor Hábito: arbusto","PACA058322","auto","Magnoliophyta","Campanulales","384",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"60","2020-12-21 16:36:49-03","IAP","PACA-AGP","6863","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Emrich-Rambo","1954","08","01","Bruxel, A.","1935",NA,NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335","27000","Habitat: ad litus in arenosis Fenofase: estéril","PACA006863","auto","Magnoliophyta","Campanulales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"61","2020-12-20 21:17:58-03","UFV","VIC","017854","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","Vahl",NA,NA,NA,NA,"Da Silva, A.F.; et al.","1997","03","05","Brasil","Espirito Santo","Setiba","Parque Estadual Paulo Cesar Vinha, Restinga, limite norte do parque.",NA,NA,NA,"Frutos maduros negros.","VIC017854",NA,NA,NA,"1962",NA,NA,"VIC017854",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:17:58-03","UFV","VIC","17854","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Silva, A.F.","1997","03","05","Brasil","Espirito Santo","Setiba","Parque Estadual Paulo Cesar Vinha, Parque Estadual Paulo cesar vinha.",NA,NA,NA,"Frutos maduros negros.","VIC017854",NA,NA,NA,"1962",NA,NA,"VIC017854",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:17:58-03","UFV","VIC","29087","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Kuk, K.N.","2004","12","08","Brasil","Espirito Santo","Setiba",NA,NA,NA,NA,"Flores de corola amarela, 50 cm de altura e 1 m de largura, comunidade pós praia, restinga de Anchieta.","VIC029087",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-20 21:17:58-03","UFV","VIC","33474","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Valente, G.E.","2009","05",NA,"Valente, G.E.; et al.",NA,NA,NA,"Brasil","Espirito Santo","Setiba","Parque Estadual Paulo Cesar Vinha, Restinga.",NA,NA,NA,"Flor de corola branca, fruto verde e negro quando maduro.","VIC033474",NA,NA,NA,"2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-20 21:17:58-03","UFV","VIC","53328","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Firmino, A.D.","2019","04","08","Firmino, A.D.; et al.","2019","04","08","Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos","-39","-18",NA,"Erva","VIC053328",NA,NA,NA,"765",NA,NA,NA,NA,NA,"-39","-18",NA,NA,NA,NA,NA
"66","2020-12-20 21:17:58-03","UFV","VIC","27736","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Valente, G.E.; et al.","2003","05","24","Brasil","Espirito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha","-40.5110015869141","-20.6580009460449","28401","Planta crescendo em moita de restinga, florbranca fendida pelo estilete, fruto verde e negro quando maduro.","VIC027736","auto",NA,NA,"1331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:17:58-03","UFV","VIC","32587","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Kuster, V.C.","2009","12","27","Kuster, V.C.; Possatti, L.","2009","12","27","Brasil","Espirito Santo","Guarapari","Setiba, Formação Herbacea. Nao inundavel do Parque Estadual Paulo Cesar Vinha.","-40.5110015869141","-20.6580009460449","28401","Subarbusto com flores compostas por petalas brancas. Folhas simples e suculentas","VIC032587","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:17:58-03","UFV","VIC","2872","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Kulhmann.;",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Reserva da Tijuca","-43.2075004577637","-22.9027996063232","57442",NA,"VIC002872","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-27 16:43:57-03","UFSC","CTBS","901","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pestana, C.N.; Santos, K.S.;Freitas, I.S.; Coêlho, M.R.V. (disciplina de sistemática)","2010","04","10","Brasil","Bahia","Valença","Guaibim","-39.0731010437012","-13.3703002929688","43634","Subarbusto, ca. 1m, caule amarelo, folhas carnosas, flores brancas, fruto preto.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HURB 01693",NA,NA,NA
"70","2020-02-27 16:43:57-03","UFSC","CTBS","715","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Santos, C.M.A.; Leite, S.G.S.; Santana, R.G. & Coelho, M.T.O.","2010","04","10","Brasil","Bahia","Valença","Guaibim","-39.0731010437012","-13.3703002929688","43634","Flores bissexuadas, amarelas, ovário bi-plurilocular, lóculos do ovário com um único óvulo, ovário ínfero",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HURB 02078",NA,NA,NA
"71","2021-03-24 17:09:13-03","UFES","SAMES","9741","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2019","01","24","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596","37987","Planta com 0,8m de altura. Fruto vinoso. Flor alba","SAMES09741","auto",NA,NA,"8908",NA,NA,NA,NA,NA,"-399286111.0","-196972222.0",NA,NA,NA,NA,NA
"72","2021-03-24 17:09:13-03","UFES","SAMES","10026","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2019","03","15","Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra. Restinga Holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","41644","Planta com 80 cm. Flor alba. Fruto vinoso.","SAMES10026","auto",NA,NA,"9019",NA,NA,NA,NA,NA,"-397444444.0","-186797223.0",NA,NA,NA,NA,NA
"73","2021-03-24 17:09:13-03","UFES","SAMES","2659","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Giaretta,A.O.; Menezes,L.F.T.;Martins,R.F.A.;Araújo-Filho,P.B.","2007","10","06","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Vegetação de restinga sobre dunas, com elevação de até 30m, distante do mar aproximadamente 80m. Dunas localizadas depois da ponte do Rio Itaúnas, na direção de Riacho Doce.","-39.7322006225586","-18.5932998657227","41644","Planta de dunas, herbácea com flores albo.","SAMES02659","auto",NA,NA,"242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-24 17:09:13-03","UFES","SAMES","2656","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","C.Farney","2007","03","12","Farney,C.; Ribeiro,R.D.;Menezes,L.F.T.;Giaretta,A.O.;Fantin,R.","2007","03","12","Brasil","Espírito Santo","Conceição da Barra","Restingas próximas a Pontal do Sul e Barreiras, foz do Rio Cricaré.","-39.7322006225586","-18.5932998657227","41644","Erva; helifólia; folhas suculentas verdes; levemente discolores; flores com cálice verde, corola amarela/creme; fauce da corola alva; frutos imaturos verdes; maduros nigrescentes.","SAMES02656","auto",NA,NA,"4573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-24 17:09:13-03","UFES","SAMES","6357","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Jesus,M.C.F.","2010","11","01","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-40.0722007751465","-19.3910999298096","48094","Flores brancas e frutos verdes. Habito: Erva","SAMES06357","auto",NA,NA,"374",NA,NA,NA,NA,NA,"-403530556.0","-192238889.0",NA,NA,NA,NA,NA
"76","2021-03-24 17:09:13-03","UFES","SAMES","6350","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Jesus,M.C.F.","2010","04","24","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-40.0722007751465","-19.3910999298096","48094","Flores brancas e frutos Habito: Herbácea","SAMES06350","auto",NA,NA,"233",NA,NA,NA,NA,NA,"-403530556.0","-192238889.0",NA,NA,NA,NA,NA
"77","2021-03-24 17:09:13-03","UFES","SAMES","9399","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","2018","12","06","Brasil","Espírito Santo","Linhares","Praia de Cacimbas.","-40.0722007751465","-19.3910999298096","48094","Planta com 80cm de altura. Flor alba, fruto vinoso.","SAMES09399","auto",NA,NA,"8681",NA,NA,NA,NA,NA,"-397383333.0","-194841666.0",NA,NA,NA,NA,NA
"78","2021-03-24 17:09:13-03","UFES","SAMES","8719","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Barboza, L.C.; Lemes,B.X.;Penha,J.S.","2019","08","09","Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749","56510","Planta com 80cm de altura. Folhas suculentas verdes e amareladas, frutos vinosos.","SAMES08719","auto",NA,NA,"74",NA,NA,NA,NA,NA,"-397488889.0","-187983333.0",NA,NA,NA,NA,NA
"79","2021-03-24 17:09:13-03","UFES","SAMES","8609","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Sant#?#Anna,G.C.C.; Aoyama,E.M.",NA,NA,NA,"Brasil","Espírito Santo","São Mateus","Coletado na restinga de Guriri.","-39.8588981628418","-18.716100692749","56510","Folhas alternas,suculentas. Fruto do tipo drupa de cor escura(preta). Habito: Subarbusto","SAMES08609","auto",NA,NA,"1",NA,NA,NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA
"80","2021-03-24 17:09:13-03","UFES","SAMES","2660","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Monteiro,M.M.; Giaretta,A.O.;Assunção,M.;Pascoalini,S.","2010","04","25","Brasil","Espírito Santo","São Mateus","Guriri. Mata seca de restinga, localizado próximo ao projeto tamar, herbácea praia.","-39.8588981628418","-18.716100692749","56510","Erva com flores brancas e frutos negros.","SAMES02660","auto",NA,NA,"230",NA,NA,NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA
"81","2021-03-24 17:09:13-03","UFES","SAMES","9823","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2018","12","13","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227","41644","Planta com 0,7 metros de altura. Folha suculenta. Flor alba. Fruto vinoso","SAMES09823","auto",NA,NA,"8790",NA,NA,NA,NA,NA,"-397327778.0","-186225000.0",NA,NA,NA,NA,NA
"82","2021-03-24 17:09:13-03","UFES","SAMES","2658","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Menezes,L.F.T.; Sá,C.F.C.;Ribeiro,R.;Martins,R.F.A.;Giaretta,A.O.","2007","03","12","Brasil","Espírito Santo","Conceição da Barra","Pontal do Sul. Final da restinga de guriri, próximo à foz do Rio Cricaré.","-39.7322006225586","-18.5932998657227","41644","Plnata herbácea com frutos enegrecidos, flores brancas. Desenvolvendo-se no primeiro cordão proximo ao mar, limitando a formação de palmeiras.","SAMES02658","auto",NA,NA,"1593",NA,NA,NA,NA,NA,"-397477777.0","-186347222.0",NA,NA,NA,NA,NA
"83","2021-03-24 17:09:13-03","UFES","SAMES","9629","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","2019","08","21","Brasil","Espírito Santo","Linhares","Distrito de Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094","Planta com 80cm de altura. Flor alba. Fruto verde.","SAMES09629","auto",NA,NA,"9220",NA,NA,NA,NA,NA,"-397072222.0","-191880555.0",NA,NA,NA,NA,NA
"84","2021-03-24 17:09:13-03","UFES","SAMES","7854","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Lemes,B,X.; Smarzaro,R.","2017","11","16","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094","Flores brancas amareladas, fruto roxo escuro.","SAMES07854","auto",NA,NA,"8",NA,NA,NA,NA,NA,"-397063889.0","-191983333.0",NA,NA,NA,NA,NA
"85","2021-03-24 17:09:13-03","UFES","SAMES","9035","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","2018","10","18","Brasil","Espírito Santo","Linhares","Praia de Cacimbas. Restinga holocênica.","-40.0722007751465","-19.3910999298096","48094","Planta com 1 metro, flor alba.","SAMES09035","auto",NA,NA,"8281",NA,NA,NA,NA,NA,"-397372222.0","-194816667.0",NA,NA,NA,NA,NA
"86","2021-03-24 17:09:13-03","UFES","SAMES","10407","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S; Firmino, A.D.","2020","01","08","Brasil","Espírito Santo","Linhares","Regência. Reserva Biológica Comboios","-40.0722007751465","-19.3910999298096","48094","Planta com 0,4 metros de altura. Fruto vinoso e verde, flor alba.","SAMES10407","auto",NA,NA,"9464",NA,NA,NA,NA,NA,"-398858333.0","-196736111.0",NA,NA,NA,NA,NA
"87","2021-03-24 17:09:13-03","UFES","SAMES","9036","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","2018","10","04","Brasil","Espírito Santo","São Mateus","Aldeia do Coco. Restinga holocênica.","-39.8588981628418","-18.716100692749","56510","Planta com 1 metro de altura, flor alba, fruto vinoso.","SAMES09036","auto",NA,NA,"8333",NA,NA,NA,NA,NA,"-397488889.0","-187988889.0",NA,NA,NA,NA,NA
"88","2021-03-24 17:09:13-03","UFES","SAMES","9675","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","2019","09","04","Brasil","Espírito Santo","São Mateus","Barra Nova.","-39.8588981628418","-18.716100692749","56510","Planta com 80cm de altura. Flor alba.","SAMES09675","auto",NA,NA,"9283",NA,NA,NA,NA,NA,"-397372222.0","-189580556.0",NA,NA,NA,NA,NA
"89","2021-03-24 17:09:13-03","UFES","SAMES","9034","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X. Silva, M.M.","2018","10","16","Brasil","Espírito Santo","São Mateus","Distrito de Barra Nova. Restinga holocênica.","-39.8588981628418","-18.716100692749","56510","Planta com 1 m de altura, flor alba, fruto vinoso","SAMES09034","auto",NA,NA,"8238",NA,NA,NA,NA,NA,"-397386111.0","-189591667.0",NA,NA,NA,NA,NA
"90","2021-03-24 17:09:13-03","UFES","SAMES","2657","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Menezes,L.F.T.","2006","09","01","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao Projeto Tamar.","-39.8588981628418","-18.716100692749","56510","Flores Brancas e frutos verdes. Promófila reptante.","SAMES02657","auto",NA,NA,NA,NA,NA,NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA
"91","2021-03-24 17:09:13-03","UFES","SAMES","2661","PreservedSpecimen","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Rigon-Junior,M.J.","2011","01","17","Korte,A.; Gasper,A.L.","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí. Praia do Ervino.","-48.6380996704102","-26.2432994842529","23627","Florística IFFSC 8010 (erva terrícola); restinga; estádio suces.: avançado; hábito: erva terrícola; cor/flor: branca.","SAMES02661","auto",NA,NA,"5214",NA,NA,NA,"5","5",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:31:42-03","UNICAMP","UEC","40773","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl","Sugiyama, M","1990","10","23","Leitão Filho, HF; Tamashiro, JY; et al.","1985","12","04","Brazil","São Paulo",NA,"Ilha do Cardoso.",NA,NA,NA,"Subarbusto até 30 cm, flores brancas.; Nativo em restinga baixa e duna.","UEC141501",NA,"Magnoliopsida",NA,"18027",NA,NA,"UEC141501",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:31:42-03","UNICAMP","UEC","80112","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Sazima, M; Sazima, I","1994","03","08","Brazil","Santa Catarina","Florianópolis","Praia Mole.","-48.475556","-27.576667",NA,"Plantas de 50 cm de altura. Flores brancas, frutos jovens e maduros de cor roxa.; Em dunas.","UEC141500",NA,"Magnoliopsida",NA,"31031",NA,NA,"UEC141500",NA,NA,"-48.475556","-27.576667",NA,NA,NA,NA,NA
"94","2019-08-20 10:15:44-03","UNICAMP","UEC","5473","S","Plantae","Goodeniaceae","Scaevola","plumieri","Scaevola plumieri","(L.) Vahl",NA,NA,NA,NA,"Gomes, MAF","1978","10","18","Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758","34265",NA,"UEC141499","auto","Magnoliopsida",NA,"9124",NA,NA,"UEC141499",NA,NA,NA,NA,NA,NA,NA,NA,NA
