"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"52","2019-12-05 18:44:19-03","UTFPR","HCF","30037","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","G. Hatschbach","1988","02","04","Brasil","PR","Morretes","Rio Bonito","-48.834400177002","-25.476900100708",NA,NA,"100","100",NA,NA,NA,NA,"M. Sobral","51869",NA,NA,"árvore 20 m, flores alvas. Mata pluvial, encosta de morro.","1988","30514","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 09:31:27-03","UFRRJ","RBR","11564","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","M.C. Souza","2002","03","09","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Campo de provas da Marambaia, linha II.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011564","RBR00011564",NA,NA,NA,"240",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 09:31:27-03","UFRRJ","RBR","11453","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.F.T. Menezes","1999","02","05","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Duna da Linha IV.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011453","RBR00011453",NA,NA,NA,"s.n.",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 09:31:27-03","UFRRJ","RBR","11362","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","M.C. Souza","1999","11","15","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Floresta sobre duna, linha IV.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011362","RBR00011362",NA,NA,NA,"66",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 09:31:27-03","UFRRJ","RBR","7193","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","D.N. Castro","2004","05","01","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Área de moitas, linha 4.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00007193","RBR00007193",NA,NA,NA,"8",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 09:31:27-03","UFRRJ","RBR","14694","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","A.S. Afonso","2005","07","02","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Lagoa vermelha , gradiente mais alto.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00014694","RBR00014694",NA,NA,NA,"2",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 09:31:27-03","UFRRJ","RBR","7329","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.F.T. Menezes","2003","02","22","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação , área de moitas.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00007329","RBR00007329",NA,NA,NA,"1061",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 09:31:27-03","UFRRJ","RBR","11565","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","M.C. Souza","2001","01","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação, estrada para Gaeta.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00011565","RBR00011565",NA,NA,NA,"170",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:31:27-03","UFRRJ","RBR","30798","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","D. Araújo","1984","08","08","Brasil","Rio de Janeiro","Maricá","Restinga da Barra, Na restinga arbustiva aberta.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"RBR00030798","RBR00030798",NA,NA,"N. Silveira","6358",NA,NA,NA,"1986","20726","auto","02","05",NA,NA,NA,NA,NA
"61","2020-06-29 09:31:27-03","UFRRJ","RBR","34535","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","G.A. Gomes","2010","06","03","Brasil","Rio de Janeiro","Arraial do Cabo","Restinga do Salgado, Próximo ao Condomínio Caiçara.Vegetação arbustiva de moita.","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"RBR00034535","RBR00034535",NA,NA,"M.C. Souza","s.n.",NA,NA,NA,"2010","25964","auto","06","03",NA,NA,NA,NA,NA
"62","2020-06-29 09:31:27-03","UFRRJ","RBR","42914","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","T.P.P. Alverga","2015","05","28","Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar R21/2.","-43.6025","-23.048611","43º36'9''W","23º2'55''S",NA,NA,"RBR00042914",NA,NA,NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:31:27-03","UFRRJ","RBR","42911","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.H. Soares","2015","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar R24/115.","-43.606944","-23.048611","43º36'25''W","23º2'55''S",NA,NA,"RBR00042911",NA,NA,NA,"L.H. Soares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:31:27-03","UFRRJ","RBR","42913","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","T.P.P. Alverga","2015","05","28","Brasil","Rio de Janeiro","Itaguaí","Inventário Carbono - Rio de Janeiro. Marambaia. Inventário complementar R12/14.","-43.63","-23.0475","43º37'48''W","23º2'51''S",NA,NA,"RBR00042913",NA,NA,NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 09:31:27-03","UFRRJ","RBR","44333","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.O.L. Pedreira","2018","04","09","Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana. Copacabana. Setor Chacrinha, ao lado da sede. Parque Natural Municipal Paisagem Carioca","-43.18","-22.963056","43º10'48''W","22º57'47''S","20","20","RBR00044333","RBR00044333",NA,NA,"L.O.L. Pedreira","25",NA,NA,NA,"2018",NA,NA,"04","09",NA,NA,NA,NA,NA
"66","2020-06-29 09:31:27-03","UFRRJ","RBR","44704","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.O.L. Pedreira; L.G. Silva","2018","07","24","Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca. Barra da Tijuca. Ao lado Avenida Prefeito Dulcídio Cardoso. Parque Natural Municipal Marapendi","-43.439167","-23.014722","43º26'21''W","23º0'53''S",NA,NA,"RBR00044704","RBR00044704",NA,NA,"L.G. Silva","48",NA,NA,NA,"2018",NA,NA,"07","24",NA,NA,NA,NA,NA
"67","2020-06-18 10:58:05-03","UFRRJ","RBR","46810","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","M.C. Souza","2013","06","25","Brasil","Rio de Janeiro","Arraial do Cabo","Massambaba. Restinga.","-42.271389","-22.926111","42º16'17''W","22º55'34''S","20","20","RBR00046810",NA,NA,NA,NA,"1174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:31:27-03","UFRRJ","RBR","30797","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.",NA,"1934","03","00","Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"RBR00030797","RBR00030797",NA,NA,"Legrand","s.n.",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:31:27-03","UFRRJ","RBR","11367","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.F.T. Menezes","1994","12","30","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011367","RBR00011367",NA,NA,NA,"157",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 09:31:27-03","UFRRJ","RBR","11566","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","M.C. Souza","2002","03","09","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Campo de provas da Marambaia, linha II.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011566","RBR00011566",NA,NA,NA,"243",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 09:31:27-03","UFRRJ","RBR","11563","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","M.C. Souza","1998","07","03","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Campo de provas do exército, linha IV, floresta sobre duna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011563","RBR00011563",NA,NA,NA,"21",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 09:31:27-03","UFRRJ","RBR","11567","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.F.T. Menezes","1999","03","21","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Duna da LInha IV.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011567","RBR00011567",NA,NA,NA,"241",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 09:31:27-03","UFRRJ","RBR","11569","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","M.C. Souza","1999","06","08","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Floresta sobre a duna da linha IV.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011569","RBR00011569",NA,NA,NA,"111",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 09:31:27-03","UFRRJ","RBR","11570","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","M.C. Souza","1999","01","09","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Floresta sobre a duna da linha IV.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011570","RBR00011570",NA,NA,NA,"38",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 09:31:27-03","UFRRJ","RBR","11562","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.F.T. Menezes","1995","10","20","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Linha 2 .","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011562","RBR00011562",NA,NA,NA,"160",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 09:31:27-03","UFRRJ","RBR","11366","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.F.T. Menezes","1999","05","29","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00011366","RBR00011366",NA,NA,NA,"291",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:31:27-03","UFRRJ","RBR","11568","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.F.T. Menezes","1999","05","29","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00011568","RBR00011568",NA,NA,NA,"297",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:31:27-03","UFRRJ","RBR","5986","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","H.F. Baylão-Junior","2003","08","13","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00005986","RBR00005986",NA,NA,NA,"37",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:31:27-03","UFRRJ","RBR","11571","S","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","L.F.T. Menezes","2003","03","13","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação, área de moitas.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00011571","RBR00011571",NA,NA,NA,"s.n.",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:36:28-03","MBM","MBM","405076","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hottz, D.; Nascimento, L.S.; Ferreira, M.A.; Nascimento, L.S.; Ferreira, M.A.","2013","10",NA,"Brazil","Rio de Janeiro","Arraial do Cabo","Conglomerado 5-Ex3","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"MBM405076","MBM405076",NA,NA,"Souza, M.","229","Southern America",NA,"Arbusto com 2m de alt. Fruto cor de abobora.; Solo arenoso.","2014","25964","auto","03","12",NA,NA,NA,NA,NA
"81","2020-12-21 16:36:28-03","MBM","MBM","106619","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Lima, H.C. de; et al.; et al.","1986","03","24","Brazil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"MBM106619","MBM106619",NA,NA,"Lima, H.C. de","2680","Southern America",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:36:28-03","MBM","MBM","193679","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Lima, H.C. de; et al.; et al.","1986","03","24","Brazil","Rio de Janeiro","Maricá","Barrar de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"MBM193679","MBM193679",NA,NA,"Lima, H.C. de","2680","Southern America",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:36:28-03","MBM","MBM","271080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Sobral, M.; et al.; et al.","1992","01",NA,"Brazil","São Paulo","Peruíbe","Estação Ecológica Juréia - Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM271080","MBM271080",NA,NA,NA,"7243","Southern America",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:36:28-03","MBM","MBM","429926","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2020","07","21","Brazil","Rio de Janeiro","Cabo Frio","Morro Alto","-42.127778","-22.945556","-42.127778","-22.945556","5","5","MBM429926",NA,NA,NA,"Brotto, M.L.","3901","Southern America",NA,"Arbusto com 2,8 m de altura; frutos verdes.; Restinga.","2020",NA,NA,"08","21",NA,NA,NA,NA,NA
"85","2020-12-21 16:36:28-03","MBM","MBM","425078","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Brotto, M.L.; Barboza, E.; Barboza, E.","2019","09","15","Brazil","Paraná","Antonina","morro próximo ao porto","-48.687222","-25.475278","-48.687222","-25.475278","85","85","MBM425078",NA,NA,NA,"Brotto, M.L.","3757","Southern America",NA,"Árvore com 20 m de altura; frutos amarelos/alaranjados, atrativos para a avifauna. Sementes com cotilédones soldados.; Floresta Ombrófila Densa Submontana.","2019",NA,NA,"11","05",NA,NA,NA,NA,NA
"86","2020-12-21 16:36:28-03","MBM","MBM","430137","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Völtz, R.R.; Brotto, M.L.; Bizarro, O.M.R.; Brotto, M.L.; Bizarro, O.M.R.","2015","09","13","Brazil","Paraná","Guaraqueçaba","Parque Nacional do Superagui","-48.19","-25.221111","-48.19","-25.221111","180","180","MBM430137",NA,NA,NA,"Völtz, R.R.","2162","Southern America",NA,"Arvoreta 3 m alt.; frutos imaturos esverdeados; floresta de encosta.; Floresta Ombrófila Densa Submontana.","2020",NA,NA,"03","02",NA,NA,NA,NA,NA
"87","2020-12-21 16:36:28-03","MBM","MBM","164058","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kuniyoshi, Y.S.","1985","04","26","Brazil","Paraná","Guaraqueçaba","Guaraqueçaba, arredores","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM164058","MBM164058",NA,NA,"Sobral, M.","4849","Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:36:28-03","MBM","MBM","6535","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hatschbach, G.","1968","01","29","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM006535","MBM006535",NA,NA,"Sobral, M.","28495","Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:36:28-03","MBM","MBM","229054","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, J.M.; Barboza, E.; Barboza, E.","1998","08","28","Brazil","Paraná","Guaratuba","Estrada para a Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM229054","MBM229054",NA,NA,"Sobral, M.","2439","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:36:28-03","MBM","MBM","57625","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hatschbach, G.","1977","11","11","Brazil","Paraná","Morretes","Fartura","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM057625","MBM057625",NA,NA,"Sobral, M.","40502","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:36:28-03","MBM","MBM","265301","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, J.M.","2001","10","16","Brazil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM265301","MBM265301",NA,NA,"Sobral, M.","3493","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:36:28-03","MBM","MBM","120997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","1988","02","04","Brazil","Paraná","Morretes","Rio Bonito","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM120997","MBM120997",NA,NA,"Sobral, M.","51869","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:36:28-03","MBM","MBM","232037","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, J.M.; Poliquesi, C.B.; Ferreira, L.A.; Poliquesi, C.B.; Ferreira, L.A.","1998","12","15","Brazil","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM232037","MBM232037",NA,NA,NA,"2708","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:36:28-03","MBM","MBM","87459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Landrum, L.R.","1982","01","21","Brazil","Rio de Janeiro","Maricá","Próximo a Lagoa de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"MBM087459","MBM087459",NA,NA,"Sobral, M.","4190","Southern America",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 15:28:28-03","PUC-RIO","FCAB","5931","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Araújo; Moreno","2003","11","13","Brasil","Rio de Janeiro","Rio de Janeiro","PUC-Rio","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"005931",NA,NA,"Angiospermae",NA,"18",NA,NA,"Espécie ameaçada de extinção.",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"96","2020-11-16 11:26:30-03","MNHN","RECOLNAT_MNHN_P","P01902251","PreservedSpecimen",NA,"Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Glaziou, A.","1870","2","1","Brésil",NA,NA,"Copacabana (Rio Jan.)",NA,NA,NA,NA,NA,NA,"P01902251","P01902251_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902251' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"isolectotype","3982",NA,NA,NA
"97","2015-04-01 13:15:24-03","MNHN","RECOLNAT_MNHN_P","P01902252","PreservedSpecimen",NA,"Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Glaziou, A.","1870","2","1","Brésil",NA,NA,"Copacabana (Rio Jan.)",NA,NA,NA,NA,NA,NA,"P01902252","P01902252_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902252' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"isolectotype","3982",NA,NA,NA
"98","2015-09-05 02:57:59-03","MNHN","RECOLNAT_MNHN_P","P05121619","PreservedSpecimen",NA,"Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Capacabana.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05121619","P05121619_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05121619' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57442","auto",NA,NA,NA,"3982",NA,NA,NA
"99","2020-12-11 11:39:08-03","UFMG","BHCB","109510","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Arzolla, FARDP; Souza, FM; Araújo, CO; Corrêa, W","2005","03","31","Brasil","São Paulo","Biritiba Mirim","Parque Estadual da Serra do Mar, Núcleo São Sebastião, trilha de Guaratuba","-44.993333","-23.245833","-44.993333","-23.245833","864","864","BHCB019786",NA,"Dicotyledon",NA,NA,"851","Southern America",NA,"Árvore ca. 16m, frutos; Floresta ombrófila Densa Montana (Floresta Sempre-verde do Planalto)","2005",NA,NA,"07","04",NA,NA,NA,NA,NA
"100","2020-12-11 11:39:08-03","UFMG","BHCB","75821","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Silva, JM",NA,NA,NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"3493","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:39:08-03","UFMG","BHCB","173940","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kollmann, L; Bausen, E; Pizziolo, W","1998","07","15","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.4067001342773","-19.9325008392334",NA,NA,"880","880","BHCB019254",NA,"Dicotyledon",NA,NA,"218","Southern America",NA,"Árvore 10m. Frutos vermelhos; Chapada. Mata baixa.","1998","27186","auto",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:39:08-03","UFMG","BHCB","173939","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kollmann, L; Bausen, E; Pizziolo, W","1998","07","15","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.4067001342773","-19.9325008392334",NA,NA,"800","800","BHCB019253",NA,"Dicotyledon",NA,NA,"246","Southern America",NA,"Árvore 10m. Frutos verde avermelhados.; Mata de encosta","1998","27186","auto",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:39:08-03","UFMG","BHCB","113500","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Kollmann, L; Bausen, E; Pizziolo, W","1998","09","29","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica de Santa Lúcia, Fundo de vale","-40.6002998352051","-19.9356002807617",NA,NA,"60","60","BHCB006554","BHCB006554","Dicotyledon",NA,NA,"632","Southern America",NA,"Arvoreto 6m, Dap 12cm. Fuste 4m. Frutos verdes.","2007","23813","auto",NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:20:39-03","UFPR","UPCB","16895","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","copacabanensis","Eugenia copacabanensis","Kiaersk.","Hatschbach, G.","1988","02","04","Brasil","Paraná","Morretes","Ri Bonito","-48.834400177002","-25.476900100708",NA,NA,"100","100",NA,NA,NA,NA,"Sobral, M.","51869",NA,NA,"Árvore, 20m, flor alva. Mata pluvial encosta de morro..","1988","30514","auto","01","01",NA,NA,NA,NA,NA
