"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","identifiedBy","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"240","2008-05-27 22:02:00-03","MO","MOBOT","261200","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ronald L. Liesner|Bruce K. Holst","1987","3","7","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Liesner 21727","Amazonas","ATURES Along stream on plateau north of unnamed 1760 m peak, 9 km NW of settlement of Yutaje, 4 km W of Río Coro-Coro, W of Serranía de Yutaje. Forested area.","-66.16666","5.68333",NA,NA,"M. Olson",NA,NA,"1050.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-22","4"
"241","2008-05-27 22:02:00-03","MO","MOBOT","261428","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Bruce K. Holst|Ronald L. Liesner","1987","3","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Holst 3420","Amazonas","ATURES: Valley of Río Coro-Coro, W of Serrania de Yutaje. E base of forested mountain 5 km W of river. Evergreen forested slope, seasonally dry. Trees 30-40 m.","-66.15833","5.68333",NA,NA,"R. Liesner",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-47","5"
"242","2008-05-27 22:02:00-03","MO","MOBOT","261445","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","H. van der Werff|et al.","1988","8","10","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","van der Werff 10057","Loreto","Jenaro Herrera. Arboretum in tahuampa (flooded forest), 1/2 hr. by boat from Jenaro Herrera.","-73.75","-4.91666",NA,"Requena","R. Liesner",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-20","7"
"243","2013-11-21 06:10:00-02","MO","MOBOT","2680403","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Jens E. Madsen|R. Alvarado|Omar Cabrera|C. Rosales|O.A. Sánchez","2000","9","19","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Madsen 7329","Loja","Road Macara - Tambo Negro. Semi-deciduous dry forest with Celtis and Pisonia.","-79.85583","-4.38944",NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2012-01-18 05:06:00-02","MO","MOBOT","2927953","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Egleé Zent|Stanford Zent","1999","7","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Zent zhka-2358","Bolívar","San Jose de Kayama. Weedy vegetation near Caño Moya bank.","-65.35","6.31666",NA,NA,"R. Liesner",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-04-18 18:14:00-03","MO","MOBOT","2936001","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","M. Heredia","1996","4","24","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Heredia 67","Monagas","Monichal el Esfuerzo Jusepin. crece en el ecotono morichal.",NA,NA,NA,NA,"R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"246","2012-05-10 16:33:00-03","MO","MOBOT","2936044","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Basil Stergios|Manuel Yánez|Leo Nico","1991","2","15","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Stergios 15431","Amazonas","Dpto. Atabapo (Río Negro). Río Orinoco; entre Boca de Ocamo y Boca Mavaca. Selvas siempreverdes ribereñas.",NA,NA,NA,NA,"R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2008-05-27 22:02:00-03","MO","MOBOT","3075570","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","B.G. Bordenave","2006","4","5","South America","Suriname",NA,NA,NA,NA,NA,NA,"Kunth","Bordenave 8375",NA,"Mts Bakhuis, concession BMS: Zona 22, centre. Fourré sclerophile. Savane roche. a fourre xerophytique a Byrsonima, Croton argyophylloides, Myrtaceae, Rubiaceae & Bromeliaceae. Parcelle Site 027 (Savane a Bromeliaceae).","-57.01638","4.49583",NA,NA,"J.J. de Granville",NA,NA,"232.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2012-12-23 18:46:00-02","MO","MOBOT","3124272","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Gerardo Aymard|Marilyn Norconk","1991","7","23","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Aymard C. 9428","Bolívar","Municipio Piar. Isla en el lago de Guri. (Sector Danto Manchado). Bosques medios tropófitos en lomerio. 40 km al S de la Presa R. Leoni.","-62.96666","7.58333",NA,NA,"M. Olson",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2009-11-26 18:07:00-02","MO","MOBOT","3124319","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Julian A. Steyermark|Paul E. Berry|G.C.K. Dunsterville|E. Dunsterville","1978","5","22","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Steyermark 117182","Bolívar","Alrededores del campamento Las Pavas. arriba del Salto Para.","-64.25","6.2",NA,NA,"Ronald Liesner",NA,NA,"250.00000000","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2015-12-27 05:33:00-02","MO","MOBOT","3124351","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","T. D. Pennington|R. Calero|L. Veloz|L. Zambrano|G. Rodriguez|M. Guevara","1993",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"Kunth","Pennington 14520","Esmeraldas","Anchayacu, Eloy Alfaro, Mayronga. Mixed forest on hills, heavy clay.","-79.2175","0.89583",NA,NA,"Ronald Liesner",NA,NA,"100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2014-05-20 12:30:00-03","MO","MOBOT","3124893","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Diego Giraldo-Cañas","1992","11","20","South America","Colombia",NA,NA,NA,NA,NA,NA,"Kunth","Giraldo-Cañas 1269","Antioquia","Vereda La Piñuela, carretera a San Francisco; bmt-T/bp-PM.","-75.1333333","6.0333333",NA,"Cocorná","R. Liesner",NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"252","2010-11-22 17:41:00-02","MO","MOBOT","3125281","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Tim McDowell|Doorjoohan Gopaul","1990","4","24","South America","Guyana",NA,NA,NA,NA,NA,NA,"Kunth","McDowell 2456",NA,"E. Berbice-Corentyne Region. Corentyne River and Potoko Creek. Banks of creek and river.","-57.31666","5.1",NA,NA,"M.H. Alford",NA,NA,"10.00000000","25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2014-02-25 05:40:00-03","MO","MOBOT","3125442","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ángel Fernández","1987","4",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Fernández 4225","Bolívar","Municipio Raul Leoni. Bosque semideciduo en lomerio. Hato El Arbolito, 14Km al E. de los Hicoteos.","-63.8333333","7.6333333",NA,NA,"Molson",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"254","2010-10-08 17:41:00-03","MO","MOBOT","3125484","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","P. Mutchnick","1995","3","24","South America","Guyana",NA,NA,NA,NA,NA,NA,"Kunth","Mutchnick 1003",NA,"E. Berbice-Corentyne Region. Corentyne River; Marabunta Creek. Riverine forest on sandy loams and clay wastes.","-57.82416","4.93444",NA,NA,"Ronald Liesner",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2009-08-25 17:32:00-03","MO","MOBOT","3125530","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","James L. Luteyn","1983","5","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Luteyn 9248","Zulia","Serrania de Perijá. Along road southwest out of Campamento Guasare No. 1 towards frontier to ca. 5 km from camp. Secondary growth, sunny roadsides.","-72.48333","10.86666",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2011-03-20 08:18:00-03","MO","MOBOT","3125576","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","David S. Seigler|A. Larez|J. Mayz|O. Cediño","1979","5","14","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Seigler 11239","Monagas","River between Aguasay and Sta. Barbara Tocata, Monagas.",NA,NA,NA,NA,"H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2009-08-28 14:30:00-03","MO","MOBOT","3125650","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","David S. Seigler","1979","4","30","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Seigler 11152","Monagas","Los Chorros (on Rio Huarapiche) near Jusepin, Monagas.",NA,NA,NA,NA,"H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","3126067","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","N.M. Heyde","1976",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,"Kunth","Heyde 291","Commewijne","Marsh forest next to sand ridge S of LBB post Perica near the Perica R., distr. Commewijne.",NA,NA,NA,NA,"H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-04-22 11:18:00-03","MO","MOBOT","3126071","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Omar Zambrano|Noel Gutiérrez","1987","3","23","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Zambrano 1589","Zulia","Region del Socopo. Río Las Piñas, lado derecho de la casa de Diego Coronel, reserva de Burro Negro.","-70.8166667","10.45",NA,"Miranda","Ronald Liesner",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"260","2014-01-23 05:32:00-02","MO","MOBOT","3126187","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","M.G.A. Lobo|R. Vilhena|B.G. Ribeiro","1978","12","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Lobo 123","Pará","Santarem, Belterra, Porto Novo. Estrada para o acampamento, capoeira de terra firme.",NA,NA,NA,NA,"R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-04-19 14:21:00-03","MO","MOBOT","3126261","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Euler Marín","1988","3",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Marín 13","Bolívar","Salto El Loro.","-62.4833333","4.25",NA,"Raúl Leoni","Ronald Liesner",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"262","2014-01-06 20:59:00-02","MO","MOBOT","3126398","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","W. Wayt Thomas|C.A. Cid Ferreira|D. Ackerly|J.O. Guedes|J. Ramos|R. Pereira de Lima","1985","10","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Thomas 4725",NA,"Mato Grosso: Mun. Vila Bela da Santíssima Trindade: 41 km NNW of Pontes e Lacerda on BR364 to Vilhena. Forest on terra firme, canopy ± 30 m.","-59.58333","-14.95",NA,NA,"Karl A. Vincent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","3126620","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Douglas C. Daly","1994","9","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Daly 8231","Acre","Tarauacá: Rio Tarauacá, river at low water. Várzea (floodplain forest) behind beach.","-71.26861","-8.375",NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2011-06-08 12:20:00-03","MO","MOBOT","3126937","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Manuel Rimachi Y.","1979","6","20","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Rimachi Y. 4474","Loreto","Dtto. Iquitos. Río Momón (trib. Río Nanay), shoreline forest, from Quebrada de Polis to caserio.",NA,NA,NA,"Maynas","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2011-06-08 12:20:00-03","MO","MOBOT","3126987","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Manuel Rimachi Y.","1976","7","8","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Rimachi Y. 2360","Loreto","Dtto. Iquitos. Río Nanay, Cocha de la Marina, freq. innundated low woods over gumbo.",NA,NA,NA,"Maynas","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2014-02-25 05:40:00-03","MO","MOBOT","3127104","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ángel Fernández","1989","4",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Fernández 5533","Bolívar","Municipio Cedeno. Serranía de Maigualida. Montañas graníticas, 20km al E de San José de Kayamá, 45km al E de San José de Kayamá, 45km al N de Cerro Impacto.","-65.2","6.3166667",NA,NA,"R.L. Liesner",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"267","2016-09-14 05:18:00-03","MO","MOBOT","3127159","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Paul J. M. Maas|Hiltje Maas|Jefferson Prado|D.P. Gomes Silva|R.L.O. Maia|E.C. de Oliveira|José R. Bandeira","2001","10","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Maas 9076","Acre","Mun. Mâncio Lima: BR-307, Ramal Feijão Insosso, km 15. Forest on white sand.","-72.9647222","-7.5980555",NA,NA,"R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"268","2014-02-25 05:40:00-03","MO","MOBOT","3127233","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ángel Fernández","1986","5",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Fernández 3031","Bolívar","Municipio Piar. Hato el Oregano. Via Upata-El Manteco.","-62.5166667","7.7333333",NA,NA,"R.L. Liesner",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"269","2008-05-27 22:02:00-03","MO","MOBOT","3127268","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Nelson A. Rosa","1979","12","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Rosa 2999","Maranhão","Margem do Rio Graján, km 285 da Rod. BR 316. Campo temporariamente alagado.",NA,NA,NA,NA,"N.T. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","3127340","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Pekka Soini","1979",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Soini 92","Loreto","Catalán, Quebrada Vainilla.",NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2013-05-31 16:07:00-03","MO","MOBOT","3127376","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Claudia Knab-Vispo|Germán Rodríguez","1996","5","8","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Knab-Vispo 558","Bolívar","Municipio Cedeño Río Caura, Boca del Rio Nichare. Bosque tropical siempreverde.","-64.75","6.58333",NA,NA,"M. Olsen",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2014-02-25 05:40:00-03","MO","MOBOT","3127532","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ángel Fernández","1989","4",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Fernández 5539","Bolívar","Municipio Cedeno. Serranía de Maigualida. Montañas graníticas, 20km al E de San José de Kayamá, 45km al N de Cerro Impacto.","-65.2","6.3166667",NA,NA,"R.L. Liesner",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"273","2009-07-13 12:29:00-03","MO","MOBOT","3127612","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Anibal Castillo","1976","4","15","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Castillo 477","Guárico","Distrito Miranda. Municipio Calabozo. Bosque de galeria del Río Orituco. Sector Laguna de los Patos.","-67.43166","8.765",NA,NA,"Ronald Liesner",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","3126875","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Douglas C. Daly","1980","10","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Daly 421","Maranhão","Road from São Luiz Gonzaga to Santo Antonio, 53 to 35 km from Bacabal. Capoeira.","-44.66666","-4.31666",NA,NA,"H. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2013-05-31 16:07:00-03","MO","MOBOT","3127748","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Claudia Knab-Vispo|Germán Rodríguez","1995","8","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Knab-Vispo 497","Bolívar","Municipio Cedeño, Río Caura, abajo de Boca de Río Nichare.","-64.75","6.66666",NA,NA,"M. Olson",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","3127774","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Julian A. Steyermark","1973","4","18","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Steyermark 107418","Amazonas","Sierra Parima: Vecindades de Simarawochi, Río Matacuni. A unos 6-7 Km. al Oeste de la frontera Venezolana-Brasilera. Along Río Matacuni.","-64.6","3.81666",NA,NA,"Ronald L. Liesner",NA,NA,"795.00000000","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-04-20 14:49:00-03","MO","MOBOT","3127844","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Elio Sanoja","1986","2",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Sanoja 323","Bolívar","Vegetacion secundaria y de borde del Rio Uaiparu a pocos metros de su afluencia en el Icabaru.","-61.8","4.2666667",NA,"Gran Sabana","Mark Olsen",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"278","2014-02-25 05:40:00-03","MO","MOBOT","3127946","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ángel Fernández","1990","10",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Fernández 6542","Amazonas","Dpto. Atabapo. Río Ocamo, alrededor del raudal Arata.","-67.4833333","3.05",NA,NA,"Mark Olson",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"279","2012-01-18 05:06:00-02","MO","MOBOT","3128048","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Stanford Zent","1986","7","2","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Zent 0786-04","Amazonas","Caño Moriche/wari ahe/wari ahe: middle reaches of left bank tributary of upper Cuao river.","-66.58333","5.5",NA,NA,"Mark Olson",NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-04-17 12:04:00-03","MO","MOBOT","3128491","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Yajaira Fernández|Manuel Yánez","1989","6",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Fernández 432","Bolívar","Peniplanicie y lomeríos ubicados al sureste de Pie de Salto (Río Caura, aprox. a 20' en helicópt. Bosques medios y bajo.","-64.2","6.2333333",NA,"Sucre","R.L. Liesner",NA,NA,"308.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"281","2011-06-08 11:54:00-03","MO","MOBOT","3128492","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","José Schunke V.","1964","4","17","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Schunke Vigo 6409","Loreto","Puerto Margarita. Low forest.",NA,NA,NA,"Requena","Ronald Liesner",NA,NA,"223.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2015-11-05 21:46:00-02","MO","MOBOT","3149638","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Claudia Knab-Vispo|Mario Montier|Wilmer A. Díaz","1997","5","6","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Knab-Vispo 677","Bolívar","Municipio Sucre. Raudales La Mura, Isla Yokore, Rio Caura. Bosque tropical semideciduo.","-64.83333","6.91666",NA,NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-04-16 21:05:00-03","MO","MOBOT","3153108","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Wilmer A. Díaz","1993","5",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Kunth","Díaz 1797","Bolívar","Area de pequeña Minería El Guaniamo. Bosque Ombrófilo Macrotérmico.","-65.8666667","6.45",NA,"Cedeño","E. Sanoja",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"284","2009-10-16 08:57:00-03","MO","MOBOT","772555","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Victor Huashikat","1979","9","11","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Huashikat 515","Amazonas","Canto de la Quebrada Caterpiza, 1 km. de la comunidad de Caterpiza, Río Santiago.","-77.7","-3.916667",NA,"Condorcanqui","R.E. Gereau (MO)",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","3"
"285","2011-06-13 06:24:00-03","MO","MOBOT","790511","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","1986","6","4","South America","Peru",NA,NA,NA,NA,NA,NA,"Kunth","Lewis 10714","Loreto","Pampa Hermosa and vicinity, Río Corrientes, 1 km S of jct. with Río Macusari. Low rainforest, mostly firma with scattered white sand. Mayna Jívaro","-75.8333333","-3.25",NA,"Loreto","R.E. Gereau",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-1","3"
"286","2013-01-28 05:13:00-02","MO","MOBOT","942538","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","René Guillén V.","1994","6","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Guillén Villarroel 1900","Santa Cruz","Campamento EL REFUGIO, a 1500 m al SE de la casa, yendo al empalme Río Tarbo Paragúa. Bosque ribereño pionero. Suelos arcillosos con presencia de arena.","-61.02861","-14.77944",NA,"Velasco","R.Liesner(MO)",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","258472","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Thomas B. Croat","1986","8","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Croat 62545","Acre","Municipio Canamar Amazona, North of Cruziero do Sul, downstream along Río Jurua, along Varsea riverbank forest, about 1 km upstream from Floresta","-72.6","-7.61666",NA,NA,"Ronald Liesner",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-74","10"
"288","2011-02-19 10:51:00-02","MO","MOBOT","3126509","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Bruce W. Nelson","1980",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Kunth","Nelson 852","Acre","Vizinhanca de Brasileia; capoeira de terra firme na margem do pasto de gado.","-68.00025","-11.0009167",NA,NA,"R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2012-05-01 05:07:00-03","MO","MOBOT","3125608","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","H. David Clarke","1996","7","15","South America","Guyana",NA,NA,NA,NA,NA,NA,"Kunth","Clarke 2224","Essequibo","Region: U. Takutu-U. Essequibo Kuyuwini R., 0-10 km from Kuyuwini Landing. Riparian vegetation.","-59.06666","2.06666",NA,NA,"R. Liesner",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2012-05-01 05:07:00-03","MO","MOBOT","3125753","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","H. David Clarke|C. Watson|R. Williams|C. Perry|J. Clarke|K. Hurtubise","1997","9","18","South America","Guyana",NA,NA,NA,NA,NA,NA,"Kunth","Clarke 6520","Essequibo","Region: U. Takutu-U. Essequibo. Kwitaro River, 0-5 km N of camp. Riparian vegetation.","-58.81666","3.16666",NA,NA,"R. Liesner",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
