"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","fieldNumber","typeStatus"
"100","2020-12-21 16:19:16-03","MBM","MBM","409042","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Rau, T.G.","Rau, T.G.; Brotto, M.L.; Ferreira, P.C.; Lozano, E.D.; Brotto, M.L.; Ferreira, P.C.; Lozano, E.D.","18","2017","05","06","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.968333","-25.87","-48.968333","-25.87","975","975","MBM409042","MBM409042","2017","05","15","Epífita.; Relevo: fortemente ondulado. Vegetação: Floresta Ombrófila Densa Montana, estágio avançado.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"101","2020-12-21 16:19:16-03","MBM","MBM","429273","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Lozano, E.D.","Lozano, E.D.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.","3658","2017","04","30","Brazil","Santa Catarina","Itapoá","Área para ampliação do terminal retroportuário G. LAFFITTE","-48.613056","-26.171194","-48.613056","-26.171194",NA,NA,"MBM429273",NA,"2017",NA,NA,"Terrícola, 80 cm, sépalas vermelhas, pétalas amarelas, interior da mata. Local alagadiço.; Floresta Ombrófila Densa de Terras Baixas.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA
"102","2020-12-21 16:19:16-03","MBM","MBM","33643","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Smith, L.B.","Hatschbach, G.","3257","1953","05","01","Brazil",NA,"São Francisco do Sul","Estrada Dona Margarida, Mina Velha","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"MBM033643","MBM033643",NA,NA,NA,"Epífita",NA,NA,NA,"23627","auto",NA,"Southern America",NA,NA,NA,NA
"103","2020-12-21 16:19:16-03","MBM","MBM","298575","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Andrade, P.R.P.","s.n.",NA,NA,NA,"Brazil","Paraná","Colombo","Hotel Betânia","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM298575","MBM298575",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,"Southern America",NA,NA,NA,NA
"104","2020-12-21 16:19:16-03","MBM","MBM","297699","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Martinelli, G.","s.n.","1998","05","27","Brazil","Paraná","Guaraqueçaba","Parque Nacional do Superagui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM297699","MBM297699",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,"Southern America",NA,NA,NA,NA
"105","2020-12-21 16:19:16-03","MBM","MBM","33642","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hatschbach, G.","Hatschbach, G.","11069","1963","12","29","Brazil","Paraná","Guaratuba","Alto da Serra, estrada p/ Ouro Fino","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM033642","MBM033642",NA,NA,NA,"Epífita",NA,NA,NA,"41937","auto",NA,"Southern America",NA,NA,NA,NA
"106","2020-12-21 16:19:16-03","MBM","MBM","12094","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hatschbach, G.","Hatschbach, G.","22092","1969","08","03","Brazil","Paraná","Guaratuba","Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM012094","MBM012094",NA,NA,NA,"Epífita",NA,NA,NA,"41937","auto",NA,"Southern America",NA,NA,NA,NA
"107","2020-12-21 16:19:16-03","MBM","MBM","255258","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Martinelli, G.","Krieger, L.","13884","1975","07","22","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM255258","MBM255258",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,"Southern America",NA,NA,NA,NA
"108","2020-12-21 16:19:16-03","MBM","MBM","33641","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Smith, L.B.","Hatschbach, G.","10130","1963","06","19","Brazil","Paraná","Guaratuba","Morro do Morretes","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM033641",NA,NA,NA,NA,"Epífita",NA,NA,NA,"41937","auto",NA,"Southern America",NA,NA,NA,NA
"109","2020-12-21 16:19:16-03","MBM","MBM","7450","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hatschbach, G.","Hatschbach, G.","19422","1968","06","25","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM007450","MBM007450",NA,NA,NA,"Epífita",NA,NA,NA,"41937","auto",NA,"Southern America",NA,NA,NA,NA
"110","2020-12-21 16:19:16-03","MBM","MBM","396237","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Barboza, E.","Engels, M.E.; Imig, D.C.; Nunes, M.G.; Imig, D.C.; Nunes, M.G.","2499","2014","05","29","Brazil","Paraná","Guaratuba","Serra do Mar","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM396237",NA,"2015","02","12","Epífita. Folhas verdes com bainha roxa azulada. Espinhos negros, ápice roxo nigrescente. Flores com sépalas vermelhas e pétalas amarelas.; Floresta Ombrófila Densa.",NA,NA,NA,"41937","auto",NA,"Southern America",NA,NA,NA,NA
"111","2020-12-21 16:19:16-03","MBM","MBM","69728","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hatschbach, G.","Braga, R.","1612","1961","06","01","Brazil","Paraná","Matinhos","Morro da Passagem","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM069728","MBM069728",NA,NA,NA,"Epífita",NA,NA,NA,"15275","auto",NA,"Southern America",NA,NA,NA,NA
"112","2020-12-21 16:19:16-03","MBM","MBM","180452","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Kersten, R.A.","Dombrowski, L.T.","12783","1980","02",NA,"Brazil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM180452","MBM180452","2009","06","26","Epífita, frequente",NA,NA,NA,"30514","auto",NA,"Southern America",NA,NA,NA,NA
"113","2020-12-21 16:19:16-03","MBM","MBM","180456","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Kersten, R.A.","Dombrowski, L.T.; et al.; et al.","2806","1988","01",NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM180456","MBM180456","2009","06","26","Epífita frequente",NA,NA,NA,"12577","auto",NA,"Southern America",NA,NA,NA,NA
"114","2020-12-21 16:19:16-03","MBM","MBM","384453","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Barboza, E.","Dunaiski Jr.; A.","366","1997","12","09","Brazil","Paraná","São José dos Pinhais","Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM384453","MBM384453","2012",NA,NA,"Flores amarelas.; Epífita.",NA,NA,NA,"45291","auto",NA,"Southern America",NA,NA,NA,NA
"115","2020-12-21 16:19:16-03","MBM","MBM","3131","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Kersten, R.","Hatschbach, G.","15964","1967","02","03","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM003131",NA,"2009","06","26","Epífita da mata pluvial. Inflo. vermelha pétalas aniladas. Folhas verdes com base anilada; Epífita. Inflor. vermelha, pétalas aniladas. Folhas verdes com base anilada.; Mata pluvial.",NA,NA,NA,"45291","auto",NA,"Southern America",NA,NA,NA,NA
"116","2020-12-21 16:19:16-03","MBM","MBM","100731","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Leme, U.M.C.","Hatschbach, G.","48953","1985","02","27","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM100731","MBM100731",NA,NA,NA,"Epífita",NA,NA,NA,"45291","auto",NA,"Southern America",NA,NA,NA,NA
"117","2020-12-21 16:19:16-03","MBM","MBM","384450","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Barboza, E.","Dunaiski Jr.; A.; Amaral, W.; Amaral, W.","2625","2004","12","05","Brazil","Paraná","São José dos Pinhais","Cunhãy","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM384450","MBM384450","2012",NA,NA,"Frutos amarelos.; Epífita.",NA,NA,NA,"45291","auto",NA,"Southern America",NA,NA,NA,NA
"118","2020-12-21 16:19:16-03","MBM","MBM","132875","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hatschbach, G.","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","53379","1988","01","06","Brazil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM132875",NA,"1990",NA,NA,"Epífita; Epífita. Flores amarelas.; Mata transição Araucaria - Pluvial.",NA,NA,NA,"25228","auto",NA,"Southern America",NA,NA,NA,NA
"119","2020-12-21 16:19:16-03","MBM","MBM","33644","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Smith, L.B.","Hatschbach, G.","8997","1961","12","07","Brazil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM033644","MBM033644",NA,NA,NA,"Epífita",NA,NA,NA,"25228","auto",NA,"Southern America",NA,NA,NA,NA
"120","2020-12-21 16:19:16-03","MBM","MBM","19314","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hatschbach, G.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","27532","1971","10","16","Brazil","Santa Catarina","Laguna","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"MBM019314","MBM019314",NA,NA,NA,"Epífita",NA,NA,NA,"21199","auto",NA,"Southern America",NA,NA,NA,NA
"121","2015-09-03 21:03:18-03","MNHN","RECOLNAT_MNHN_P","P02176190","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176190","P02176190_01",NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"16414",NA
"122","2015-09-03 21:03:19-03","MNHN","RECOLNAT_MNHN_P","P02176194","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02176194","P02176194_01",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176194' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA
"123","2015-09-03 21:03:19-03","MNHN","RECOLNAT_MNHN_P","P02176193","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Smith, L.B.",NA,"1929","3","8","Brasil","São Paulo","São Vicente","Monte Japuhy, vicinity of São Vicente. São Vicente, São Paulo, Sudeste, Brasil, América do Sul","-46.38333","-23.98333",NA,NA,NA,"50","P02176193","P02176193_01",NA,NA,NA,"Flora of Brazil. São Paulo State. . Reçu le 28 avril 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176193' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"2099",NA
"124","2015-09-03 21:03:18-03","MNHN","RECOLNAT_MNHN_P","P02176191","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Glaziou, A.",NA,"1886","11","12","Brasil","Rio de Janeiro","Petrópolis","Brésil. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"P02176191","P02176191_01",NA,NA,NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176191' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"36524","auto",NA,NA,"hb",NA,"16414",NA
"125","2015-09-03 21:03:19-03","MNHN","RECOLNAT_MNHN_P","P02176192","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Glaziou, A.",NA,"1886","11","12","Brasil","Rio de Janeiro","Petrópolis","Brésil. RJ. Paço Isabel. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"P02176192","P02176192_01",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176192' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"36524","auto",NA,NA,"hb",NA,"36414",NA
"126","2021-02-11 17:18:20-03","UFPR","UPCB","3840","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Smith, L.B.","Braga, R.","1612","1961","06","01","Brasil","Paraná","Caiobá","Morro da Passagem, Serra da Prata",NA,NA,NA,NA,NA,NA,"UPCB0033625","UPCB0033625","1962","01","01","Epífita. Interior da mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:18:20-03","UFPR","UPCB","59870","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Kersten, R.","Kersten, R.","969","2004","10","04","Brasil","Paraná","Balsa Nova","Capão de floresta ombrófila nas linhas de drenagem dos campos do segundo planalto, cabeceira da Escarpa Devoniana.","-49.666667","-25.45","-49.666667","-25.45","1000","1000","UPCB0033619","UPCB0033619","2004","10","04","Epífita, bainha e ponta da folha roxa, em frutos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:18:20-03","UFPR","UPCB","5807","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Tardivo, R.C.","Cacilda, M.","s.n.","1967","09","17","Brasil","Santa Catarina","Araguari",NA,NA,NA,NA,NA,NA,NA,"UPCB0033626","UPCB0033626","1996","03","01","Cálice vermelho, pétalas brancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:18:20-03","UFPR","UPCB","59570","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindman","Sampaio, L.K.A.","Morokawa, R. | Sampaio, L.K.A.","65","2006","08","27","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978611","-25.95","-48.978611","-25.95",NA,NA,"UPCB0033617","UPCB0033617","2007","01","01","Epífita, ca. 4m do solo, frutos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:18:20-03","UFPR","UPCB","65249","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindman","Sampaio, L.K.A.","Morokawa, R. | Sampaio, L.K.A.","89","2006","10","22","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978333","-25.950556","-48.978333","-25.950556",NA,NA,"UPCB0033616","UPCB0033616","2007","01","01","Epífita caída no chão, inflorescência ereta, sépala laranjada, pétala amarela, bráctea floral e primária verde, bráctea do escapo esverdeado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:18:20-03","UFPR","UPCB","65890","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindman","Sampaio, L.K.A.","Sampaio, L.K.A.","42","2008","05","27","Brasil","Paraná","Guaratuba","Comunidade do Riozinho.","-48.733333","-25.9","-48.733333","-25.9","1","5","UPCB0033615","UPCB0033615","2008","01","01","Bráctea floral vermelha, brácteas primárias verdes, sépala e pétala amarela/laranja..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-11 17:18:20-03","UFPR","UPCB","44272","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Kozera, C. & Isernhagen, I.","Kozera, C. | Isernhagen, I.","1408","2000","06","18","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UPCB0033624","UPCB0033624","2000","01","01","Terrícola com inflorescência rósea, em floresta ombrófila densa das terras baixas..",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:18:20-03","UFPR","UPCB","43728","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindman","Kozera, C. & Isernhagen, I.","Kozera, C.","1463","2000","07","15","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UPCB0033623","UPCB0033623","2000","01","01","Epífita. Bainha lilás, inflorescência vermelha. Floresta Ombrófila Densa das Terras Baixas..",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:18:20-03","UFPR","UPCB","39889","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Hatschbach, G.","Petean, M.P. | Borgo, M.","94","1999","10","27","Brasil","Paraná","Pinhais","Estação Experimental do Cangüiri","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"UPCB0033621","UPCB0033621","1999","11",NA,"Epífita a 4m do solo, frutos alaranjados..",NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:18:20-03","UFPR","UPCB","33595","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindman","Tardivo, R.C.","Giongo, C. et al.","6","1997","10","05","Brasil","Paraná","Guaraqueçaba","Fazenda Jurueri, Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0033587","UPCB0033587","1997","11",NA,"Epífita de inflorescência amarela. Em floresta ombrófila densa de planície..",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"136","2021-02-11 17:18:20-03","UFPR","UPCB","59906","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Kersten, R.","Kersten, R.","734","2003","11","20","Brasil","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UPCB0033620","UPCB0033620","2003","11","20","Epífita rara, ecótono floresta ombrófila mista/floresta ombrófila densa..",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:18:20-03","UFPR","UPCB","49935","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindman","Tardivo, R.C.","Barbosa, A.C. et al.",NA,"2004","09","24","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UPCB0033613","UPCB0033613","2004","10","01","Flores vermelhas..",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:18:20-03","UFPR","UPCB","44336","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Silva, S.M.","Isernhagen, I.","328","2000","01","13","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"UPCB0033588","UPCB0033588","2000","01",NA,"Epífita com frutos amarelos, coletada sobre árvore caída em floresta primária..",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"139","2021-02-11 17:18:20-03","UFPR","UPCB","38947","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindman","Tardivo, R.C.","Gatti, G. | Dittrich, V.A.O.","294","1998","09","16","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Estrada da Figueira, próximo à Saibreira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0033584","UPCB0033584","1998","12",NA,"Epífita, cálice róseo, corola roxo claro. Floresta ombrófila densa submontana, capoeirão..",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:18:20-03","UFPR","UPCB","40582","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Tardivo, R.C.","Gatti, G. | Dittrich, V.A.O.","294","1998","09","16","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, próximo à Saibreira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0033585","UPCB0033585","1998","12","01","Epífita, cálice róseo, corola roxa clara. Floresta ombrófila densa submontana, capoeirão..",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"141","2021-02-11 17:18:20-03","UFPR","UPCB","27317","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Tardivo, R.C.","Negrelle, R.R.B.","A901","1993","08","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0033627","UPCB0033627","1996","03","01","Epífita, inflorescência ramificada amarelo-alaranjada..",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:18:20-03","UFPR","UPCB","22873","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindman","Waechter, J.L.","Negrelle, R.R.B. et al.","A281","1992","07","30","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0033614","UPCB0033614","1994","03","14","Flor amarela..",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:18:20-03","UFPR","UPCB","44494","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Tardivo, R.C.","Santos, E.P. et al.","1027","2001","08","17","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"850","850","UPCB0033618","UPCB0033618","2001","08",NA,"Epífita, cálice laranja e corola amarela. Interior de Floresta Ombrófila Densa Montana..",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:18:20-03","UFPR","UPCB","43306","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.","Tardivo, R.C.","Santos, E.P. | Vieira, E.R.","937","2001","01","19","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"900","900","UPCB0033622","UPCB0033622","2001","05","28","Epífita, cálice laranja e corola amarela. Interior de floresta ombrófila densa montana..",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"145","2018-06-22 05:25:00-03","MO","MOBOT","2458999","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Pe. Raulino Reitz","Reitz 1746","1946","11","28","Brazil","Santa Catarina",NA,"Orleães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","2753914","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata","Lindm.",NA,"Per Dusén","Dusén 17497","1916","1","12","Brazil","Paraná",NA,"Jacarehy, in silvnla as terram reg. lit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA
"147","2020-12-17 04:41:00-03","MO","MOBOT","2753905","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata variegata","M.B. Foster",NA,"M. B. Foster","Foster 2834","1955","6",NA,"Brazil",NA,NA,"Cultivated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"variegata","South America",NA,NA,NA,NA
"148","2020-12-17 04:41:00-03","MO","MOBOT","2753905","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata variegata","M.B. Foster",NA,"M. B. Foster","Foster 2834","1955","6",NA,"Brazil",NA,NA,"Cultivated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"variegata","South America",NA,NA,NA,NA
"149","2011-03-02 13:20:00-03","MO","MOBOT","2811106","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","platzmannii","Aechmea platzmannii","Wittm.","Carl Mez","Heinrich C. Strauss","Strauss s.n.","1911","11","13","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA
"150","2011-03-02 13:20:00-03","MO","MOBOT","2811106","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","platzmannii","Aechmea platzmannii","Wittm.","Carl Mez","Heinrich C. Strauss","Strauss s.n.","1911","11","13","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA
"151","2019-06-10 10:10:27-03","FZB-BH","BHZB","11808","S","Plantae","Bromeliaceae","Aechmea","caudata","Aechmea caudata",NA,"Elton. C. M. Leme","Swerts, M.","80","2016","12","16","Brasil","MG","Belo Horizonte","FZBBH - Coleção de Plantas Exóticas e Sem Procedência CVJBFZB 0318","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unicata/: Planta com folhas verdes de base e ápice enegrecidas, presença de espinho no ápice da folha. Flores com cálice verde e corola amarela. Planta originalmente do Rio Grande do Sul.",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
