"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"250","2020-09-02 16:34:08-03","Cenargen","CEN","96818","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Francisco Ferreira de Miranda Santos","698","2016","11","16",NA,"Brasil","Exsicatas",NA,"Fruto: carnosos. Patrocinadores: VSB - Vale so São Bartolomeu Transmissora de Energia. Parte integrante do programa Ambiental Linha de Transmissão 500 kv (C1 e C2). Doação Flora do DF e do Goiás.","CEN00096818",NA,NA,"O.Berg","F. F. M. Santos","DF","Long: 210876,9229 e Lat: 8232604,5905 Ponto 778.","CEN00096818","BRASILIA","-47.9296989440918","-15.7797002792358",NA,"2016","70570","auto",NA,NA,NA,"11",NA,NA,NA,NA,"2",NA
"251","2020-09-02 16:34:08-03","Cenargen","CEN","43894","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Glocimar Pereira-Silva","5607","2001","10","16",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava. Influência indireta.","CEN00043894",NA,NA,"O.Berg","B. M. T. Walter","GO","Estrada Balsa dos Paulistas (rio Tocantins) rio do Carmo km 4, entrada para porto 1.","CEN00043894","CAVALCANTE","-47.4583015441895","-13.7974996566772","370","2007","92497","auto","-4812139.0","-1346361.0","370","11",NA,NA,NA,NA,"4",NA
"252","2020-09-02 16:34:08-03","Cenargen","CEN","48877","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Glocimar Pereira-Silva","6780","2002","11","05",NA,"Brasil","Exsicatas",NA,NA,"CEN00048877",NA,NA,"O.Berg",NA,"GO","Área próximo ao encontro dos rios Lagoinha e Alagado. Ponto 6. AII.","CEN00048877","LUZIANIA","-47.9502983093262","-16.2525005340576","860",NA,"83221","auto","-4820389.0","-1628583.0","860",NA,NA,NA,NA,NA,"4",NA
"253","2020-09-02 16:34:08-03","Cenargen","CEN","17159","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Bruno Machado Teles Walter","1383","1992","04","15",NA,"Brasil","Exsicatas",NA,"Área de influência da UHE Serra da Mesa.","CEN00017159",NA,NA,"O.Berg","C. E. B. Proença","GO","Fazenda Aroeira, ao lado da CODEMIN, lado direito do rio Bagagem.","CEN00017159","NIQUELANDIA","-48.4597015380859","-14.4738998413086","470","1995","74171","auto","-4836667.0","-1416667.0","470",NA,NA,NA,NA,NA,"4",NA
"254","2020-09-02 16:34:08-03","Cenargen","CEN","60489","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Anderson Cássio Sevilha","3460","2003","09","09",NA,"Brasil","Exsicatas",NA,"Próximo à mata de galeria. Casca parecida com goiabeira.","CEN00060489",NA,NA,"O.Berg","B. M. T. Walter","TO","Fazenda São João.","CEN00060489","PARANA","-47.8830986022949","-12.6153001785278","316","2007","96675","auto","-4756611.0","-1291556.0","316","11",NA,NA,NA,NA,"4",NA
"255","2020-09-02 16:34:08-03","Cenargen","CEN","100877","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Terezinha Aparecida Borges Dias","939","2000","10","16",NA,"Brasil","Exsicatas",NA,"Rop japahô.","CEN00100877",NA,NA,"O.Berg","T. A. B. Dias","TO","Território Indígena Krahò. Aldeia Santa Cruz, pelo rio Manoel Alves, capoeira do Sr. Tavarelho.","CEN00100877","ITACAJA","-47.7677993774414","-8.39167022705078",NA,"2006","82101","auto",NA,NA,NA,"10",NA,NA,NA,NA,"2",NA
"256","2020-09-02 16:34:08-03","Cenargen","CEN","35647","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Alexandre Bonesso Sampaio","259","1998","11","13",NA,"Brasil","Exsicatas",NA,"Planta coletada no topo de um morro. Ambiente rupestre.","CEN00035647",NA,NA,"O.Berg","A. Mesquita","DF","Campos na estrada da Fazenda Sucupira (CENARGEN/EMBRAPA).","CEN00035647","BRASILIA","-48.033333","-15.083333",NA,"2016",NA,NA,"-48.033333","-15.083333",NA,"05",NA,NA,NA,NA,"4",NA
"257","2020-09-02 16:34:08-03","Cenargen","CEN","23520","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Marta Camargo de Assis","7","1994","05","05",NA,"Brasil","Exsicatas",NA,"Botões róseos. Flores creme; fuste lisa; cinerea; cálice verde-claro; corola face abaxial rósea; adaxial creme.","CEN00023520",NA,NA,"O.Berg","A. Mesquita","DF","Cerrado a 500 m da Fazenda Sucupira; Logo após o açude da fazenda.","CEN00023520","BRASILIA","-48.016666","-15.916666","1080","2016",NA,NA,"-48.016666","-15.916666","1080","05",NA,NA,NA,NA,"2",NA
"258","2020-09-02 16:34:08-03","Cenargen","CEN","39112","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Ernestino de S. Gomes Guarino","12","1999","11","08",NA,"Brasil","Exsicatas",NA,NA,"CEN00039112",NA,NA,"O.Berg","A. Mesquita","DF","Lado direito da estrada que liga o Riacho Fundo ao restaurante da Fazenda Sucupira.","CEN00039112","BRASILIA","-48","-15.866666","1110","2016",NA,NA,"-48.0","-15.866666","1110","05",NA,NA,NA,NA,"3",NA
"259","2020-09-02 16:34:08-03","Cenargen","CEN","49150","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Roberta Cunha de Mendonça","5082","2002","09","25",NA,"Brasil","Exsicatas",NA,"Arvoreta heliófila. Tronco com casca lisa com marca de pedaços que se soltaram. Folhagem nova; fruto imaturo jovem cor verde. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Distrito Federal.","CEN00049150",NA,NA,"O.Berg","A. Mesquita","DF","Área de Proteção Ambiental (APA) do Gama - Cabeça de Veado, Fazenda Água Limpa-UnB, Árie de Relevante Interesse Ecológico do Capetinga, Região Administrativa do Lago Sul. Campo rupestre no topo do morro. Cood.: 15°58'14,5'' S e 47°57'19,1'' O.","CEN00049150","BRASILIA","-47.955277","-15.970555","1155","2016",NA,NA,"-47.955277","-15.970555","1155","05",NA,NA,NA,NA,"1",NA
"260","2020-09-02 16:34:09-03","Cenargen","CEN","7168","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Cilúlia Maria Maury","244","1982","10","08",NA,"Brasil","Exsicatas",NA,"Mata de galeria do Córrego Tabatinga. Botões rosados, casca cinzenta com manchas brancas. Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007168",NA,NA,"O.Berg","A. Mesquita","DF","Reserva Biológica de Águas Emendadas. Ca. de 40 km a NE de Brasília. Entre 15º32'-15º38' S e 47º33' - 47º37' O. Alt. entre 1000-1150 m.","CEN00007168","BRASILIA","-47.9296989440918","-15.7797002792358",NA,"2016","70570","auto",NA,NA,NA,"05",NA,NA,NA,NA,"1",NA
"261","2019-12-09 17:30:26-03","UFPR","EFC","6879","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Koehler, A.","94","1996","08","25",NA,"Brasil",NA,NA,"Espécie frequente no subosque da FOM, casca lisa de coloração clara.","EFC006879",NA,NA,"O. Berg","Sobral, M.","Paraná","Campina dos Martins",NA,"Araucária","-49.4103012084961","-25.5930995941162",NA,"2015","21346","auto",NA,NA,NA,"05",NA,"08",NA,NA,NA,NA
"262","2019-11-13 11:27:22-03","USP","SPF","163932","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Brito, DS","91","2000","10","15",NA,"Brasil",NA,NA,NA,"SPF00163932",NA,NA,"O.Berg","Proença, C","Distrito Federal","Parque Recreativo do Gama",NA,"Gama","-48.055","-16.048333",NA,"2000",NA,NA,"-48.055","-16.048333",NA,"10",NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:27:22-03","USP","SPF","143158","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Feretti, F","6","1999","11","14",NA,"Brasil",NA,NA,NA,"SPF00143158",NA,NA,"O.Berg","Feretti, F","Distrito Federal","Parque Ecológico do Gama",NA,"Gama",NA,NA,NA,"1999",NA,NA,NA,NA,NA,"11",NA,"14",NA,NA,NA,NA
"264","2019-11-13 11:27:22-03","USP","SPF","41420","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Hatschbach, G","40044","1981","10","07",NA,"Brasil",NA,NA,NA,"SPF00041420",NA,NA,"O.Berg","Anônimo","Goiás","Serra dos Cristais",NA,"Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:27:22-03","USP","SPF","101279","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Godoy, SAP","471","1995","04","19",NA,"Brasil",NA,NA,NA,"SPF00101279",NA,NA,"O.Berg","Proença, C","São Paulo","Parelheiros",NA,"São Paulo","-46.774444","-23.9",NA,"2010",NA,NA,"-46.774444","-23.9",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:27:22-03","USP","SPF","200394","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Freitas, HS","53","2008","05","19",NA,"Brasil",NA,NA,NA,"SPF00200394",NA,NA,"O.Berg","Sobral, M","São Paulo",NA,NA,"Areias","-44.736944","-22.645278","731","2009",NA,NA,"-44.736944","-22.645278","731",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:27:22-03","USP","SPF","22013","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Giulietti, AM","CFCR2488","1981","10","31",NA,"Brasil",NA,NA,NA,"SPF00022013",NA,NA,"O.Berg","Tuler, AC","Minas Gerais","Estrada Diamantina-Biribiri, a 14 km de Diamantina.",NA,NA,NA,NA,"1006","2015",NA,NA,NA,NA,"1006","10",NA,"29",NA,NA,NA,NA
"268","2020-01-29 08:59:40-03","USP","SPF","226419","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Nascimento, FHF","700","2005","11",NA,NA,"Brasil",NA,NA,NA,"SPF00226419",NA,NA,"O.Berg","Stadnik, A; Lucresia, L","Bahia","Serra das Almas, Sítio Gaia da Mata.",NA,"Rio de Contas","-41.903889","-13.538333","1350","2019",NA,NA,"-41.903889","-13.538333","1350","11",NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:27:22-03","USP","SPF","100975","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Campos, MTVA","CFSC13372","1993","09","21",NA,"Brasil",NA,NA,NA,"SPF00100975",NA,NA,"O.Berg","Tuler, AC","Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:27:22-03","USP","SPF","19494","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Furlan, A","CFSC7512","1981","10","05",NA,"Brasil",NA,NA,NA,"SPF00019494",NA,NA,"O.Berg","Proença, C","Minas Gerais","Serra do Cipó",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"2010","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:27:22-03","USP","SPF","162133","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Tameirão Neto, E","3302","2001","03","16",NA,"Brasil",NA,NA,NA,"SPF00162133",NA,NA,"O.Berg","Tuler, AC","Minas Gerais",NA,NA,"Turmalina","-42.7299995422363","-17.2856006622314",NA,"2015","36128","auto",NA,NA,NA,"10",NA,"29",NA,NA,NA,NA
"272","2020-12-02 09:07:33-03","UNITINS","HUTO","3673","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Mendonça, R.C.","6194","2008","10","10",NA,"Brasil",NA,NA,"Arvoreta 4 m de altura e 11 cm DAP. Tronco com casca lisa, escamosa. Folhas cartáceas, flor com cálice verde. Botão floral cor verde; Cerrado ralo","HUTO003673",NA,NA,"O. Berg","Cardoso, E.","Tocantins","Bacia do Tocantins. Sub-bacia do rio Santos Antônio. Solo areno-argiloso. Relevo plano",NA,"Gurupi","-48.772806","-11.77575","260","2008",NA,NA,"-48.772806","-11.77575","260","10",NA,NA,NA,NA,NA,NA
"273","2020-12-02 09:07:33-03","UNITINS","HUTO","2312","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Santos, E.R.","1099","2009","10","07",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura. Botões florais com cálice verde e estrutura da corola branca; Cerrado stricto sensu","HUTO002312",NA,NA,"O. Berg",NA,"Tocantins","Sub-bacia do Ribeirão São João. Estrada para o aterro sanitário","HUTO002312","Palmas","-48.263028","-10.356","280",NA,NA,NA,"-48.263028","-10.356","280",NA,NA,NA,NA,NA,NA,NA
"274","2020-12-02 09:07:33-03","UNITINS","HUTO","4509","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Silva, L.H.S.","1132","2001","10","16",NA,"Brasil",NA,NA,"Árvore 6 m. Flor branca. Caule liso, acinzentado com cicatrizes circulares arrendondadas, córtex róseo-alaranjado, botão creme com macula rósea; Cerrado","HUTO004509",NA,NA,"O. Berg","Silva, L.H.S.","Distrito Federal","Jardim Botânico de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"2001","70570","auto",NA,NA,NA,"10",NA,"16",NA,NA,NA,NA
"275","2020-12-02 09:07:33-03","UNITINS","HUTO","1857","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Santos, E.R.","1644","2008","07","05",NA,"Brasil",NA,NA,"Arbusto com cerca de 2,50 m de altura. Cálice verde e corola branca; Cerrado stricto sensu","HUTO001857",NA,NA,"O. Berg",NA,"Tocantins","Estrada Novo Acordo - São Félix do Tocantins","HUTO001857","Novo Acordo","-47.540278","-10.025278","296",NA,NA,NA,"-47.540278","-10.025278","296",NA,NA,NA,NA,NA,NA,NA
"276","2020-12-02 09:07:33-03","UNITINS","HUTO","6006","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Santos, E.R.","1871","2010","10","10",NA,"Brasil",NA,NA,"Árvore com cerca de 3 m de altura. Frutos imaturos de cor verde com manchas marrom.; Cerrado stricto sensu","HUTO006006",NA,NA,"O. Berg",NA,"Tocantins","Distrito de Taquaruçu. Estrada Taquaruçu-Santa Tereza",NA,"Palmas","-48.095278","-10.263889","605",NA,NA,NA,"-48.095278","-10.263889","605",NA,NA,NA,NA,NA,NA,NA
"277","2020-12-02 09:07:33-03","UNITINS","HUTO","5036","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Fernandes, M.H.","74","2012","05","03",NA,"Brasil",NA,NA,"Árvore com cerca de 3 m de altura. Botões florais verdes. Frequente a ocasional no local; Cerrado <em>stricto sensu</em>","HUTO005036",NA,NA,"O. Berg",NA,"Distrito Federal","Fazenda Santa Cecília. Núcleo Rural Rajadinha II. Relevo acidentado. Combissolo latossólico",NA,"Brasília","-47.631667","-15.758889","1030",NA,NA,NA,"-47.631667","-15.758889","1030",NA,NA,NA,NA,NA,NA,NA
"278","2020-12-02 09:07:33-03","UNITINS","HUTO","1994","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Alegria, P.A.","07","2009","03","05",NA,"Brasil",NA,NA,"Árvore com cerca de 3,50 m de altura. Frutos imaturos verdes e amarelos quando maduros.; Cerrado stricto sensu","HUTO001994",NA,NA,"O. Berg",NA,"Tocantins","Taquaruçu, Ecotropical - Fazenda São Frnacisco","HUTO001994","Palmas","-48.148611","-10.269444",NA,NA,NA,NA,"-48.148611","-10.269444",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-02 09:07:33-03","UNITINS","HUTO","4465","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkbride, J.H.","5466","1983","11","07",NA,"Brasil",NA,NA,"arvore até 4 m. Pétalas brancas","HUTO004465",NA,NA,"O. Berg","Proença, C.","Distrito Federal","Fazenda Água Limpa, campo experimentaal da UNB",NA,"Brasília","-47.9","-15.95","1060","1994",NA,NA,"-47.9","-15.95","1060",NA,NA,NA,NA,NA,NA,NA
"280","2019-10-07 09:35:54-03","UEFS","HUEFS","33305","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","França, F.","2267","1997","05","13",NA,"Brasil",NA,NA,"Cerrado com solo arenoso e pedregoso.","HUEFS0033305","Angiospermae","Myrtales","O.Berg",NA,"Bahia",NA,NA,"Riachão das Neves","-44.914167","-11.780833","684",NA,NA,NA,"44W54'51''","11S46'51''","684",NA,"Rosanae",NA,NA,NA,NA,NA
"281","2019-10-07 09:35:54-03","UEFS","HUEFS","38662","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Bridgewater, S.","1018","1998","07","23",NA,"Brasil",NA,NA,NA,"HUEFS0038662","Angiospermae","Myrtales","O.Berg",NA,"Bahia","5 km from Coribe on the road to Cocos.","HUEFS0038662",NA,"-44.45","-13.866667","690",NA,NA,NA,"44W27'","13S52'","690",NA,"Rosanae",NA,NA,NA,NA,NA
"282","2019-10-07 09:35:54-03","UEFS","HUEFS","41963","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Klug, G.","1610","1838","10",NA,NA,"Brasil",NA,NA,NA,"HUEFS0041963","Angiospermae","Myrtales","O.Berg",NA,"Ceará","Serra do Araripe - Araca de Viada.",NA,NA,"-39.2","-6.883333",NA,NA,NA,NA,"39W12'","6S53'",NA,NA,"Rosanae",NA,"Isótipo",NA,NA,NA
"283","2019-10-07 09:35:54-03","UEFS","HUEFS","41964","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Klug, G.","1610A","1838","10",NA,NA,"Brasil",NA,NA,NA,"HUEFS0041964","Angiospermae","Myrtales","O.Berg",NA,"Ceará","Serra do Araripe - Araca de Viada.",NA,NA,"-39.2","-6.883333",NA,NA,NA,NA,"39W12'","6S53'",NA,NA,"Rosanae",NA,"Isótipo",NA,NA,NA
"284","2019-10-07 09:35:54-03","UEFS","HUEFS","64486","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Brito, D.S.de","91","2000","10","15",NA,"Brasil",NA,NA,"Cerrado sensu strictu.","HUEFS0064486","Angiospermae","Myrtales","O.Berg",NA,"Distrito Federal","Parque Recreativo do Gama. CENTRO OESTE.","HUEFS0064486",NA,"-48.055","-16.048333",NA,NA,NA,NA,"48W3'18''","16S2'54''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"285","2019-10-07 09:35:54-03","UEFS","HUEFS","82602","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Pereira-Silva, G.","4559","2001","01","23",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUEFS0082602","Angiospermae","Myrtales","O.Berg",NA,"Goiás","Balsa Serra Branca (Rio Tocantins) Serra Branca km 03.","HUEFS0082602","Cavalcante","-48.135278","-13.395278","360",NA,NA,NA,"48W8'7''","13S23'43''","360",NA,"Rosanae",NA,NA,NA,NA,NA
"286","2019-10-07 09:35:54-03","UEFS","HUEFS","86795","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Sem coletor",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086795","Angiospermae","Myrtales","O.Berg",NA,"Minas Gerais","Rio San Francisco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,NA,NA
"287","2019-10-07 09:35:54-03","UEFS","HUEFS","83332","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Castro, R.M.","1017","2004","05","08",NA,"Brasil",NA,NA,NA,"HUEFS0083332","Angiospermae","Myrtales","O.Berg","R.M.Santos","Bahia","Fazenda Vaccaria.","HUEFS0083332","Rio de Contas","-42.4","-13.816667",NA,"2007",NA,NA,"42W24'","13S49'",NA,"07","Rosanae",NA,NA,NA,NA,NA
"288","2019-10-07 09:35:54-03","UEFS","HUEFS","201282","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Faria, J.E.Q.","2492","2012","03","28",NA,"Brasil",NA,NA,"Floresta ombrófila densa montana.","HUEFS0201282","Angiospermae","Myrtales","O.Berg",NA,"Espírito Santo","Estrada para Goiapabaçu.","HUEFS0201282","Santa Teresa","-40.5325","-19.912778","850",NA,NA,NA,"40W31'57''","19S54'46''","850",NA,"Rosanae",NA,NA,NA,NA,NA
"289","2019-10-07 09:35:54-03","UEFS","HUEFS","237158","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Chagas, D.B.das","142","2016","08","10",NA,"Brasil",NA,NA,"Cerrado stricto sensu","HUEFS0237158","Angiospermae","Myrtales","O.Berg",NA,"Tocantins","Faz. Providência - Porto Nacional - TO",NA,"Porto Nacional","-48.4","-10.55","217",NA,NA,NA,"48W24'","10S33'","217",NA,"Rosanae",NA,NA,NA,NA,NA
"290","2020-03-13 15:43:50-03","UEFS","HUEFS","254920","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Gonçalves, L.F.","435","2017","06","05",NA,"Brasil",NA,NA,NA,"HUEFS0254920","Angiospermae","Myrtales","O.Berg",NA,"Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha do Sino-Início.",NA,"Teresópolis","-43.001667","-22.451667","1177",NA,NA,NA,"43W0'6''","22S27'6''","1177",NA,"Rosanae",NA,NA,NA,NA,NA
"291","2019-10-07 09:35:54-03","UEFS","HUEFS","35686","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","França, F.","2628","1999","02","04",NA,"Brasil",NA,NA,"Capoeira.","HUEFS0035686","Angiospermae","Myrtales","O.Berg","M.Sobral","Bahia","3Km na estrada Maracás para Pé de Serra.","HUEFS0035686","Maracás","-40.464167","-13.453056","900","2003",NA,NA,"40W27'51''","13S27'11''","900","09","Rosanae",NA,NA,NA,NA,NA
"292","2020-05-08 11:14:05-03","UEFS","HUEFS","36292","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Melo, E.","2625","1999","03","01",NA,"Brasil",NA,NA,"Vegetação arbustiva muito antropizada.","HUEFS0036292","Angiospermae","Myrtales","O.Berg","L.Landrum","Bahia","ca. 5km da cidade de Maracás.",NA,"Maracás","-40.464444","-13.453056","890","2012",NA,NA,"40W27'52''","13S27'11''","890",NA,"Rosanae",NA,NA,NA,NA,NA
"293","2019-11-22 16:09:17-03","UEFS","HUEFS","86792","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086792","Angiospermae","Myrtales","O.Berg",NA,"São Paulo","Ad Vicum Ypanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,NA,NA
"294","2019-11-22 16:09:17-03","UEFS","HUEFS","86793","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides",NA,"1069",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086793","Angiospermae","Myrtales","O.Berg",NA,"São Paulo","Ad Ricum Ypanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,NA,NA
"295","2019-10-07 09:35:54-03","UEFS","HUEFS","86794","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Pohl, E.","1020",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086794","Angiospermae","Myrtales","O.Berg",NA,"Goiás","Ad Carmo et Natividad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,NA,NA
"296","2019-10-07 09:35:54-03","UEFS","HUEFS","246804","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Moonlight, P.W.","818","2018","03","26",NA,"Brasil",NA,NA,"Relatively closed Cerrado, with dense grass layer and scattered to dense trees to around 5m.","HUEFS0246804","Angiospermae","Myrtales","O.Berg",NA,"Piauí","Nordeste Plot 1. Around 20m E of western perimeter fence of PN7C.",NA,"Piripiri","-41.719167","-41.719167","236",NA,NA,NA,"41W43'9''","41S43'9''","236",NA,"Rosanae",NA,NA,NA,NA,NA
"297","2019-10-07 09:35:54-03","UEFS","HUEFS","135680","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Miranda, A.M.","3106","1999","01","12",NA,"Brasil",NA,NA,NA,"HUEFS0135680","Angiospermae","Myrtales","O.Berg","M.Sobral","Ceará",NA,"HUEFS0135680","Crato","-39.4094009399414","-7.23416996002197",NA,"2012","30071","auto",NA,NA,NA,"08","Rosanae",NA,NA,NA,NA,NA
"298","2019-09-04 18:16:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","J. B. E. Pohl","1020",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Syntype",NA,NA,NA
"299","2019-01-23 10:05:42-02","F","FMNH-SEEDPLANTS","V0065706F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","J. B. E. Pohl","1020",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0065706F","Spermatophyta",NA,NA,NA,NA,NA,"V0065706F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isosyntype",NA,NA,NA
"300","2015-03-07 08:57:34-03","F","FMNH-SEEDPLANTS","V0120451F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120451F","Spermatophyta",NA,NA,NA,NA,NA,"V0120451F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
