"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"45","2015-09-04 10:49:59-03","MNHN","RECOLNAT_MNHN_P","P04429010","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Villiers, J.F.|Sarthou, C.",NA,"1997","4","17",NA,"Guyane française",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04429010' target='other'> <mi>dwc_moreinfo</mi></a>","P04429010","P04429010_01",NA,NA,"-52.73333","3.81667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6119",NA
"46","2015-09-04 10:49:59-03","MNHN","RECOLNAT_MNHN_P","P04429011","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Villiers, J.F.|Sarthou, C.",NA,"1997","4","17",NA,"Guyane française",NA,"Lieu de récolte: Inselberg Mont Chauve.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04429011' target='other'> <mi>dwc_moreinfo</mi></a>","P04429011","P04429011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6118",NA
"47","2015-09-04 10:49:59-03","MNHN","RECOLNAT_MNHN_P","P04429012","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Villiers, J.J.|Sarthou, C.",NA,"1997","4","17",NA,"Guyane française",NA,"Mount Chauve.","265",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04429012' target='other'> <mi>dwc_moreinfo</mi></a>","P04429012","P04429012_01",NA,NA,"-52.73333","3.81667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6121",NA
"48","2015-09-04 10:49:59-03","MNHN","RECOLNAT_MNHN_P","P04429014","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Villiers, J.F.|Sarthou, C.",NA,"1997","4","9",NA,"Guyane française",NA,"Lieu de récolte: Inselberg Roche-Dachine.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04429014' target='other'> <mi>dwc_moreinfo</mi></a>","P04429014","P04429014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6063",NA
"49","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03573995","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Weddell, H.A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573995' target='other'> <mi>dwc_moreinfo</mi></a>","P03573995","P03573995_01",NA,"Sabará","-43.8067016601562","-19.8864002227783",NA,NA,NA,NA,NA,NA,NA,"18805","auto",NA,NA
"50","2020-12-11 11:37:10-03","UFMG","BHCB","27817","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","1093074","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","Ritter 3600","1996","8","16","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. The Meseta; a small arroyo near the trail to the camp at Huanchaca II.","760.00000000",NA,NA,NA,NA,NA,NA,"Velasco","-60.77055","-14.56083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"52","2014-09-11 10:45:00-03","MO","MOBOT","1839360","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 17679","1980","3","31","South America","Brazil","Pará","Ca. 9 km SE of Vigia along Highway (PA-140) to Belém. Campinas de Palha.","50.00000000",NA,NA,NA,NA,NA,"P. Taylor","Vigia","-48.0666667","-0.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-5","1"
"53","2009-08-23 08:48:00-03","MO","MOBOT","2452270","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"Lyman B. Smith|Roberto M. Klein","Smith 14961","1965","1","22","South America","Brazil","Paraná","Lapa. Rio Passa Dois","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2012-11-04 07:52:00-02","MO","MOBOT","498703","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"Bruce K. Holst|Julian A. Steyermark|Bruno J. Manara","Holst 2177","1985","4","3","South America","Venezuela","Bolívar","PIAR: 1 km al N del Puente Tarota, carretera El Dorado-Sta. Elena. Aprox. 100 kms al S de El Dorado en línea directa. 61º30'W, 5º40'N, alt. 1300 m. Sabana pantonosa, con muchos arbustos.","1300.00000000",NA,NA,NA,NA,NA,"P. Taylor",NA,"-61.5","5.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-22","2"
"55","2020-08-31 08:59:17-03","INPA","INPA","132773","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Prance, GT","29119","1984","02","16","Southern America","Brasil","Amazonas","Serra do Aracá, Plateau of north massif of Serra aracá. Southern extreme of northern mountains of Serra Araca'. Stream margins. Growing in marsh beside river.","1200","1200",NA,NA,"INPA0132773","INPA0132773 INPA0132773_d INPA0132773_e",NA,"Barcelos","-63.356111","0.865833",NA,NA,NA,NA,NA,"-63.356111","0.865833",NA,NA,NA,NA
"56","2020-08-31 08:59:17-03","INPA","INPA","234971","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Barbosa, TMB","1353","2010","07","27","Southern America","Brasil","Roraima","Parque Nacional do Viruá","66","66",NA,NA,"INPA0234971","INPA0234971 INPA0234971_e","Costa, SM","Caracaraí","-61.032528","1.4595",NA,"2011","08",NA,NA,"-61.032528","1.4595",NA,NA,NA,NA
"57","2020-08-31 08:59:17-03","INPA","INPA","235523","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Costa, SM","696","2010","09","12","Southern America","Brasil","Roraima","Parque Nacional do Viruá, na grade da PPBio, L1/N6","192","192",NA,NA,"INPA0235523","INPA0235523 INPA0235523_1 INPA0235523_e","Costa, SM","Caracaraí","-61.056167","1.488417",NA,"2011","08",NA,NA,"-61.056167","1.488417",NA,NA,NA,NA
"58","2020-08-31 08:59:17-03","INPA","INPA","235525","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Costa, SM","699","2010","09","12","Southern America","Brasil","Roraima","Parque Nacional do Viruá, na grade da PPBio, L1/N6","192","192",NA,NA,"INPA0235525","INPA0235525 INPA0235525_e","Costa, SM","Caracaraí","-61.056167","1.488417",NA,"2011","08",NA,NA,"-61.056167","1.488417",NA,NA,NA,NA
"59","2020-08-31 08:59:17-03","INPA","INPA","42487","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Prance, GT","18996","1973","10","15","Southern America","Brasil","Mato Grosso","Colegio de Buriti, Vicinity of ColégioBuriti. Swamp beside stream.","720","720",NA,NA,"INPA0042487","INPA0042487_nd","Taylor, PG","Chapada dos Guimarães","-55.80725","-15.415111",NA,"1988",NA,NA,NA,"-55.80725","-15.415111",NA,NA,NA,NA
"60","2019-08-20 12:04:50-03","UFLA","ESAL","32064","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Arruda, I A C; Martins, C P V; Biondi, M; Ribeiro, W S","200","2015","10","31",NA,"Brasil","Minas Gerais","Serra do Pombeiro porção Norte","103","103",NA,"Erva, 6cm, flores amarelas.; Campo Rupestre, campo geral brejoso próximo a córrego de água.",NA,NA,NA,"Itutinga","-44.687","-21.353139",NA,NA,NA,NA,NA,"-44.687","-21.353139",NA,NA,NA,NA
"61","2021-02-04 10:29:01-03","UFRPE","HST","13627","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"S.M.Rodrigues; et L.P.Félix","109A","1994","05","24",NA,"Brasil","Paraíba","Reserva Biológica Guaribas",NA,NA,NA,"Erva áfila, haste floral verde, flores amarelas, ornamentais.","HST013627",NA,"F.M.Guedes","Mamanguape","-35.1260986328125","-6.83861017227173",NA,"2017","08","07",NA,NA,NA,"36853","auto",NA,NA
"62","2021-03-01 11:48:23-03","UFPE","UFP","85498","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Guedes, FM; Cavalcanti, D","77","2017","10","07",NA,"Brasil","Paraíba",NA,NA,NA,NA,"Erva pequena de flores amarelas; sépala superior com nervuras prominentes, sépala inferior maior,; Solo arenoso alagado, córrego atravessando. Mata Atlântica.","UFP085498",NA,"Guedes, FM","Mamanguape","-35.125278","-6.702778",NA,"2017","10","07",NA,"-35.125278","-6.702778",NA,NA,NA,NA
"63","2020-09-12 05:00:02-03","US","US","1743661","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","arenicola",NA,"Utricularia arenicola","Tutin","Isotype","T. G. Tutin","666","1933","8","30","South America - Neotropics","Guyana",NA,"Kaietuk, Potaro River.",NA,NA,NA,NA,"US00136357","US00136357_01",NA,NA,"-59.4878","5.17083","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","2622273","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","104230","1970","12","22","South America - Neotropics","Venezuela","Bolívar","Gran Sabana, formacion Roraima, Río Aponguao, 145 km sur de El Dorado","1350","1400",NA,NA,"US00796183",NA,"Taylor, P.",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","3439866","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"M. Caruso Duarte Macedo & J. F. Santos","0070","2002","6","16","South America - Neotropics","Brazil","Minas Gerais","Dos paredões da Serra. Dos paredes molhadas da Montanha. Nos paredões da Serra do Dimas, Gurinhatá.",NA,NA,NA,NA,"US03216492","US03216492_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","3192988","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"M. Hoff & G. Cremers","5585","1989","5","26","South America - Neotropics","French Guiana",NA,"Savane Macoua","10",NA,NA,NA,"US00706321",NA,"Cremers, G.",NA,"-53.55","5.48","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"67","2020-09-12 05:00:02-03","US","US","2471077","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"L. Smith & R. M. Klein","14961","1965","1","22","South America","Brazil","Paraná","Mun. Lapa: bog, Fazendinha, Rio Passa Dois, 12-15 km southwest of Lapa.","900","1000",NA,NA,"US03216495","US03216495_01",NA,NA,"-49.73","-25.8","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"68","2020-09-12 05:00:02-03","US","US","2833734","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"J. H. Kirkbride & E. Lleras","2918","1977","2","20","South America - Neotropics","Brazil","Pará","Serra do Cachimbo, alongside BR 163, Cuiaba-Santarem road, Km 879.","290",NA,NA,NA,"US03216493","US03216493_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2020-09-12 05:00:02-03","US","US","3004132","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"T. C. Plowman, N. A. Rosa & C. S. Rosário","9723","1980","3","18","South America - Neotropics","Brazil","Pará","Município Tucurui: 16 km. east of Reprêsa Tucuruí (Rio Tocantins) along new road (PA-263).","70",NA,NA,NA,"US03216494","US03216494_01",NA,NA,"-49.65","-3.75","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"70","2020-09-12 05:00:02-03","US","US","3412226","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A. St.-Hil. & Girard",NA,"Y. Veyret & G. Cremers","4365","1977","5","22","South America - Neotropics","French Guiana","Cayenne","Cayenne, route du tour de l'Ile",NA,NA,NA,NA,"US00629844",NA,"Cremers, G.",NA,"-52.46","4.78","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2020-09-02 16:30:32-03","Cenargen","CEN","37221","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Zenilton de Jesus Gayoso Miranda","60","2001","01","14",NA,"Brasil","DF","Taguatinga; Margem da BR-070, na altura do setor de oficinas de taguatinga Norte, na saída para Pirenópolis.",NA,NA,"Exsicatas","Sépalas verde oliva claro para marrom. Doação da Flora do Brasil - Distrito Federal - Taguatinga.","CEN00037221","CEN00037221","V. Albuquerque","BRASILIA","-47.9296989440918","-15.7797002792358",NA,"2010","04",NA,NA,NA,NA,"70570","auto",NA,"1"
"72","2019-11-13 11:23:33-03","USP","SPF","169941","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1692","2003","08","14",NA,"Brasil","Bahia",NA,"35","35",NA,NA,"SPF00169941","SPF00169941","Rivadavia, F","Camaçari","-38.1714","-12.45181",NA,"2003",NA,NA,NA,"-38.1714","-12.45181",NA,NA,NA,NA
"73","2019-11-13 11:23:33-03","USP","SPF","171987","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1994","2005","07","12",NA,"Brasil","Bahia",NA,"855","855",NA,NA,"SPF00171987","SPF00171987","Rivadavia, F","Ibicoara","-41.11864","-13.20692",NA,"2005",NA,NA,NA,"-41.11864","-13.20692",NA,NA,NA,NA
"74","2019-11-13 11:23:33-03","USP","SPF","139259","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","565","1997","02","26",NA,"Brasil","Minas Gerais","Serra da Mangabeira","1115","1115",NA,NA,"SPF00139259","SPF00139259","Rivadavia, F","Congonhas do Norte","-43.44208","-18.51087",NA,"1997",NA,NA,NA,"-43.44208","-18.51087",NA,NA,NA,NA
"75","2019-11-13 11:23:33-03","USP","SPF","137665","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1119","1999","07","12",NA,"Brasil","Minas Gerais",NA,"1250","1250",NA,NA,"SPF00137665","SPF00137665","Rivadavia, F","Diamantina","-43.3726","-18.15277",NA,"1999",NA,NA,NA,"-43.3726","-18.15277",NA,NA,NA,NA
"76","2019-11-13 11:23:33-03","USP","SPF","158999","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1659","2003","07","03",NA,"Brasil","Minas Gerais","Serra do Cabral","1100","1100",NA,NA,"SPF00158999","SPF00158999","Rivadavia, F","Joaquim Felício","-44.22698","-17.42579",NA,"2003",NA,NA,NA,"-44.22698","-17.42579",NA,NA,NA,NA
"77","2019-11-13 11:23:33-03","USP","SPF","158996","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1609","2003","06","29",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto","900","900",NA,NA,"SPF00158996","SPF00158996","Rivadavia, F","São Gonçalo do Rio Preto","-43.21902","-18.08733",NA,"2003",NA,NA,NA,"-43.21902","-18.08733",NA,NA,NA,NA
"78","2019-11-13 11:23:33-03","USP","SPF","137667","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1152","1999","07","17",NA,"Brasil","Minas Gerais",NA,"900","900",NA,NA,"SPF00137667","SPF00137667","Rivadavia, F","Serranópolis de Minas","-42.47753","-15.49084",NA,"1999",NA,NA,NA,"-42.47753","-15.49084",NA,NA,NA,NA
"79","2019-11-13 11:23:33-03","USP","SPF","157243","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1576","2003","04","06",NA,"Brasil","Minas Gerais",NA,"1220","1220",NA,NA,"SPF00157243","SPF00157243","Rivadavia, F","Serro","-43.3347","-18.21533",NA,"2003",NA,NA,NA,"-43.3347","-18.21533",NA,NA,NA,NA
"80","2019-11-13 11:23:33-03","USP","SPF","136808","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","942","1999","04","26",NA,"Brasil","Distrito Federal",NA,"1175","1175",NA,NA,"SPF00136808","SPF00136808","Rivadavia, F","Gama","-48.04584","-15.5953",NA,"1999",NA,NA,NA,"-48.04584","-15.5953",NA,NA,NA,NA
"81","2019-11-13 11:23:33-03","USP","SPF","136813","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1062","1999","05","04",NA,"Brasil","Goiás","Parque Nacional das Emas","800","800",NA,NA,"SPF00136813","SPF00136813","Rivadavia, F","Mineiros","-52.53323","-18.15677",NA,"1999",NA,NA,NA,"-52.53323","-18.15677",NA,NA,NA,NA
"82","2019-11-13 11:23:33-03","USP","SPF","136810","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1009","1999","05","02",NA,"Brasil","Goiás","Serra do Caiapó","750","750",NA,NA,"SPF00136810","SPF00136810","Rivadavia, F","Montividiu","-51.03372","-16.57358",NA,"1999",NA,NA,NA,"-51.03372","-16.57358",NA,NA,NA,NA
"83","2019-11-13 11:23:33-03","USP","SPF","137005","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","917","1999","04","22",NA,"Brasil","Goiás",NA,"1300","1300",NA,NA,"SPF00137005","SPF00137005","Rivadavia, F","Pirenópolis","-48.52892","-15.4833",NA,"1999",NA,NA,NA,"-48.52892","-15.4833",NA,NA,NA,NA
"84","2019-11-13 11:23:33-03","USP","SPF","127470","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Forzza, RC","593","1998","01","11",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,NA,NA,"SPF00127470","SPF00127470","Campos, GL","Joaquim Felício","-44.291944","-17.698889",NA,NA,NA,NA,NA,"-44.291944","-17.698889",NA,NA,NA,NA
"85","2019-11-13 11:23:33-03","USP","SPF","135533","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","807","1999","01","20","Southern America","Venezuela","Bolívar","Kavanayen","1300","1300",NA,NA,"SPF00135533","SPF00135533","Rivadavia, F","Gran Sabana","-61.42506","5.37673",NA,"1999",NA,NA,NA,"-61.42506","5.37673",NA,NA,NA,NA
"86","2019-11-13 11:23:33-03","USP","SPF","135534","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","826","1999","01","21","Southern America","Venezuela","Bolívar","Luepa","1450","1450",NA,NA,"SPF00135534","SPF00135534","Rivadavia, F","Gran Sabana","-61.26806","5.49978",NA,"1999",NA,NA,NA,"-61.26806","5.49978",NA,NA,NA,NA
"87","2019-11-13 11:23:33-03","USP","SPF","135535","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","883","1999","04","02",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra","1200","1200",NA,NA,"SPF00135535","SPF00135535","Rivadavia, F","São Roque de Minas","-46.31769","-20.17947",NA,"1999",NA,NA,NA,"-46.31769","-20.17947",NA,NA,NA,NA
"88","2019-11-13 11:23:33-03","USP","SPF","135536","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","889","1999","04","03",NA,"Brasil","Minas Gerais","Serra da Canastra","1300","1300",NA,NA,"SPF00135536","SPF00135536","Rivadavia, F","São Roque de Minas","-46.33625","-20.10637",NA,"1999",NA,NA,NA,"-46.33625","-20.10637",NA,NA,NA,NA
"89","2019-11-13 11:23:33-03","USP","SPF","136812","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1039","1999","05","03",NA,"Brasil","Goiás",NA,"725","725",NA,NA,"SPF00136812","SPF00136812","Rivadavia, F","Mineiros","-52.54904","-17.38442",NA,"1999",NA,NA,NA,"-52.54904","-17.38442",NA,NA,NA,NA
"90","2019-11-13 11:23:33-03","USP","SPF","136811","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1017","1999","05","02",NA,"Brasil","Goiás",NA,"750","750",NA,NA,"SPF00136811","SPF00136811","Rivadavia, F","Rio Verde","-51.25257","-17.50129",NA,"1999",NA,NA,NA,"-51.25257","-17.50129",NA,NA,NA,NA
"91","2019-11-13 11:23:33-03","USP","SPF","136809","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","961","1999","04","28",NA,"Brasil","Minas Gerais","Parque Nacional Grande Sertão Veredas","800","800",NA,NA,"SPF00136809","SPF00136809","Rivadavia, F","Chapada Gaúcha","-45.39095","-15.10927",NA,"1999",NA,NA,NA,"-45.39095","-15.10927",NA,NA,NA,NA
"92","2019-11-13 11:23:33-03","USP","SPF","158119","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1513","2003","01","04","Southern America","Venezuela","Amazonas","Cerro Duida: pico ao extremo NW do maciço, vizinho ao vilarejo de Culebra.","835","835",NA,NA,"SPF00158119","SPF00158119","Rivadavia, F",NA,"-60.58348","3.38716",NA,"2003",NA,NA,NA,"-60.58348","3.38716",NA,NA,NA,NA
"93","2019-11-13 11:23:33-03","USP","SPF","157240","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1302","2001","10","28",NA,"Brasil","Mato Grosso do Sul",NA,"800","800",NA,NA,"SPF00157240","SPF00157240","Rivadavia, F","Costa Rica","-52.56948","-18.25653",NA,"2001",NA,NA,NA,"-52.56948","-18.25653",NA,NA,NA,NA
"94","2019-11-13 11:23:33-03","USP","SPF","158118","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1451","2002","11","30",NA,"Brasil","Bahia",NA,"50","50",NA,NA,"SPF00158118","SPF00158118","Rivadavia, F","Camaçari","-38.12881","-12.41897",NA,"2002",NA,NA,NA,"-38.12881","-12.41897",NA,NA,NA,NA
"95","2019-11-13 11:23:33-03","USP","SPF","139260","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","604","1997","03","05",NA,"Brasil","Minas Gerais",NA,"1330","1330",NA,NA,"SPF00139260","SPF00139260","Rivadavia, F","Itacambira","-43.19477","-17.04808",NA,"1997",NA,NA,NA,"-43.19477","-17.04808",NA,NA,NA,NA
"96","2019-11-13 11:23:33-03","USP","SPF","152319","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nana",NA,"Utricularia nana","A.St.-Hil. & Girard",NA,"Rivadavia, F","1251","2001","03","17",NA,"Brasil","Pará",NA,NA,NA,NA,NA,"SPF00152319","SPF00152319","Rivadavia, F","Vigia","-47.40574","-0.36458",NA,"2001",NA,NA,NA,"-47.40574","-0.36458",NA,NA,NA,NA
