"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","class","individualCount"
"51","2020-12-21 16:17:21-03","MBM","MBM","10219","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, J.N.","Lindeman, J.; Haas, H.; Haas, H.","4317","1967","02","01","Southern America","Brazil","Rio de Janeiro","Abrigo Rebouças","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM010219","MBM010219","Itatiaia","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2015-10-02 03:41:52-03","MNHN","RECOLNAT_MNHN_P","P00704308","PreservedSpecimen",NA,NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"Glaziou, A.",NA,"1873","1","23",NA,"Brésil",NA,"Itatiaia, dans le Campo. (Rio Janeiro)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704308' target='other'> <mi>dwc_moreinfo</mi></a>","P00704308","P00704308_01",NA,NA,NA,NA,NA,NA,NA,NA,"6575 a",NA,NA
"53","2015-10-03 02:10:03-03","MNHN","RECOLNAT_MNHN_P","P00704309","PreservedSpecimen",NA,NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"Glaziou, A.",NA,"1873","1","23",NA,"Brésil",NA,"Itatiaia, dans le Campo. (Rio Janeiro)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704309' target='other'> <mi>dwc_moreinfo</mi></a>","P00704309","P00704309_01",NA,NA,NA,NA,NA,NA,NA,NA,"6575 a",NA,NA
"54","2015-09-04 05:30:56-03","MNHN","RECOLNAT_MNHN_P","P02678204","PreservedSpecimen",NA,NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais","Brésil. Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb","Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . No 1008 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02678204' target='other'> <mi>dwc_moreinfo</mi></a>","P02678204","P02678204_01",NA,NA,NA,NA,NA,NA,NA,NA,"179",NA,NA
"55","2015-09-04 05:30:56-03","MNHN","RECOLNAT_MNHN_P","P02678205","PreservedSpecimen",NA,NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais","BRÉSIL: Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb","Voyage d'August de Saint-Hilaire, de 1816 às 1821 . . no 1005 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02678205' target='other'> <mi>dwc_moreinfo</mi></a>","P02678205","P02678205_01",NA,NA,NA,NA,NA,NA,NA,NA,"D 479",NA,NA
"56","2015-09-04 05:30:56-03","MNHN","RECOLNAT_MNHN_P","P02678206","PreservedSpecimen",NA,NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"Mexia, Y.",NA,"1930","2","1",NA,"Brasil","Minas Gerais","Brazil, State of Minas Geraes, Districto Carangola, top of Serra do Grama. Carangola, Minas Gerais, Sudeste, Brasil, América do Sul","-42.0293998718262","-20.7331008911133","1700",NA,"hb","Plants of Brazil. . Reçu le 12 octobre 1932 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02678206' target='other'> <mi>dwc_moreinfo</mi></a>","P02678206","P02678206_01","Carangola","21913","auto",NA,NA,NA,NA,NA,"4274",NA,NA
"57","2020-12-11 11:33:33-03","UFMG","BHCB","136863","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","171","2010","03","03","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão. Coletada na beira da trilha.","-41.836944","-20.409722","1944","1944",NA,"Herbácea com cerca de 70 cm. de altura. Capítulos com flores rosadas com tubo vináceo.","BHCB039421","BHCB039421","Alto Caparaó",NA,NA,"2018","01","23","-41.836944","-20.409722",NA,NA,NA
"58","2015-08-13 05:50:00-03","MO","MOBOT","3377827","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","H. Robinson","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30417","1971","1","15","South America","Brazil","Minas Gerais","Serra do Espinhaco. 35 km e. of Belo Horizonte near Br-31",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-18 11:49:22-03","UERJ","HRJ","12852","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Ilaíne Matos","Ilaíne Matos","205","2017","02","25",NA,"Brasil","Rio de Janeiro","Trilha para o Morro do Couto.","-44.7","-22.366667","2400","2400",NA,"Flores lilases Habito: erva","HRJ00011910",NA,"Itatiaia",NA,NA,"2017","06","30","44º42'W","22º22'S",NA,NA,NA
"60","2020-09-12 05:00:02-03","US","US","2027481","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"-- Brade","156/12*","1937","3",NA,"South America - Neotropics","Brazil","Minas Gerais","Itatiaya Planalto",NA,NA,"2200",NA,NA,NA,"US01647917","US01647917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"61","2020-09-12 05:00:02-03","US","US","3282554","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"G. Hatschbach, M. M. Hatschbach & D. Guimaraes","55526","1991","6","15","South America - Neotropics","Brazil","Minas Gerais","Parque Nacional do Caparao, Terreirao (mun. Caparao)",NA,NA,"2400",NA,NA,NA,"US01647915","US01647915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"62","2020-09-12 05:00:02-03","US","US","2818421","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30417","1971","1","15","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil, Serra do Espinhaco, slopes of Serra da Piedade, ca 35 km E of Belo Horizonte, near BR-31",NA,NA,"1850",NA,NA,NA,"US01647914","US01647914_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"63","2020-09-12 05:00:02-03","US","US","3282553","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"G. Hatschbach, M. M. Hatschbach & D. Guimaraes","55450","1991","6","14","South America - Neotropics","Brazil","Minas Gerais","Parque Nacional do Caparao, subida para o Pico da Bandeira (mun. Caparao)",NA,NA,"1300",NA,NA,NA,"US01647916","US01647916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"64","2019-11-13 11:16:35-03","USP","SPF","112470","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, ITFV","Hatschbach, G","55450","1991","06","14",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,"SPF00112470",NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA
"65","2019-11-13 11:16:35-03","USP","SPF","212754","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Souza-Souza, RMB","Saavedra, MM","1053","2012","01","12",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia","-44.706889","-22.372861","2000","2300",NA,NA,"SPF00212754",NA,"Resende",NA,NA,"2015","08",NA,"-44.706889","-22.372861",NA,NA,NA
"66","2019-11-13 11:16:35-03","USP","SPF","66733","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, ITFV","Krieger, L","23621","1989","04","01",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó",NA,NA,NA,NA,NA,"FPNC 885.","SPF00066733",NA,NA,NA,NA,"2017","11",NA,NA,NA,NA,NA,NA
"67","2019-05-06 11:54:06-03","UFU","HUFU","24012","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, J.N.","Shepherd, G.J.; Goldenberg, R.; Belinello, R.; Galvão, J.C. & Santos, M.V.","9733","1997","02","18",NA,"Brasil","São Paulo","Encosta próxima a Pedra da Mina","-44.846389","-22.408333","2500","2660",NA,"Herbácea, ca. 0,4 m. Capítulos brancos e liláses.; Campo de altitude, terreno pedregoso.","HUFU00072416","HUFU00072416","Queluz",NA,NA,"1998","10",NA,"-44.846389","-22.408333",NA,NA,NA
"68","2019-05-06 11:54:06-03","UFU","HUFU","71149","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, J.N.","Forster, W.; Leoni, L.S.","53","1999","05","27",NA,"Brasil","Espírito Santo","Parque Nacional do Caparaó, Macieira.",NA,NA,NA,NA,NA,"Arbusto de ca. 1,50 m alt., cálice verde, corola branca.","HUFU00072388","HUFU00072388","Espera Feliz",NA,NA,"2017","09",NA,NA,NA,NA,NA,NA
"69","2019-05-06 11:54:06-03","UFU","HUFU","71167","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, J.N.","Souza J.P.; Souza, V.C.; Leoni, L.S. & Elias, S.I.","2120","1998","02","12",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para o Pico da Bandeira.","-41.8","-20.416667","1790","1790",NA,"Erva, 30 cm alt. Capítulos roseo-claros.; Campo de altitude.","HUFU00072418","HUFU00072418","Alto Caparaó",NA,NA,"2000","08",NA,"-41.8","-20.416667",NA,NA,NA
"70","2019-05-06 11:54:06-03","UFU","HUFU","74824","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Novelino, R.F.; et al.","040","1988","03","19",NA,"Brasil","Minas Gerais","Serra do Caparaó",NA,NA,NA,NA,NA,"Erva lenhosa, flores róseas.; Entre rochas.","HUFU00073578","HUFU00073578",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"71","2019-11-28 15:44:42-03","UFU","HUFU","75266","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"Lopes, I.T.F.V.; Ribeiro, L.S.","247","2017","09","14",NA,"Brasil","Espírito Santo","Parque Nacional do Caparaó, Trilha para a casa dos Beija-flores.","-41.818889","-20.501667","1421","1421",NA,"Herbácea, 0,2 m alt, flores com lacínias brancas e tubo vináceo.; Borda de mata, próximo à corpo d'água.","HUFU00072712","HUFU00072712","Dores do Rio Preto",NA,NA,NA,NA,NA,"-41.818889","-20.501667",NA,NA,NA
"72","2019-05-06 11:54:06-03","UFU","HUFU","74969","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Coletta, G.D.; Flores, T.B.","337","2010","01","12",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para o pico da Bandeira.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Erva 90cm alt.; base do capítulo verde e flores vináceas.","HUFU00073586","HUFU00073586","Alto Caparaó","21645","auto","2017","11",NA,NA,NA,NA,NA,NA
"73","2019-05-06 11:54:06-03","UFU","HUFU","74967","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Colletta, G.D.; Flores, T.B.","481","2010","04","11",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para o pico da Bandeira entre Tronqueira e o Terreirão.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Erva, 40cm alt., corola alva com tubo arroxeado.","HUFU00073533","HUFU00073533","Alto Caparaó","21645","auto","2017","11",NA,NA,NA,NA,NA,NA
"74","2019-05-06 11:54:06-03","UFU","HUFU","72630","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Leoni, L.S.; Lopes, I.T.F.V.","10132","2016","05","14",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Próximo a portaria do Parque, sobre barranco.","-41.9071998596191","-20.6502990722656",NA,NA,NA,"Afloramento rochoso. Herbácea, ramos amarronzados, flores brancas.","HUFU00073579","HUFU00073579","Espera Feliz","21988","auto","2017","03","21",NA,NA,NA,NA,NA
"75","2019-05-06 11:54:06-03","UFU","HUFU","71166","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, J.N.","Costa, C.B.; Kirizawa, M. & Rapini, A.","177","1996","03","22",NA,"Brasil","São Paulo","Campo Montano, Degradado. Área de Furnas. Estrada em direção a Pedra da Marcela, ca. 15 Km de Cunha.","-44.9599990844727","-23.0699996948242","1800","1800",NA,"Arbusto ca. 1,0 m alt. Flores brancas.","HUFU00072419","HUFU00072419","Cunha","38855","auto","2000","10",NA,NA,NA,NA,NA,NA
"76","2019-05-06 11:54:06-03","UFU","HUFU","71163","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, J.N.","Simão-Bianchini, R.; Bianchini, S.","1113","1997","05","03",NA,"Brasil","São Paulo","Serra da Bocaina, Alto do Pico da Vista Bonita,","-44.5699996948242","-22.6399993896484",NA,NA,NA,"Erva muito comum, lígulas purpúreas; brácteas vinho escuro.; Campo rico em compostas.","HUFU00072405","HUFU00072405","São José do Barreiro","30784","auto","2017","09",NA,NA,NA,NA,NA,NA
"77","2019-05-06 11:54:06-03","UFU","HUFU","74978","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Kuntz, J.; Rigon, J.; Flores, T.B. & Campos, O.R.","628","2012","03","22",NA,"Brasil","Espírito Santo","Parque Nacional do Caparaó","-41.8452987670898","-20.6888999938965",NA,NA,NA,"Arbusto, ca. 1 m alt., capítulos rosas.","HUFU00073525","HUFU00073525","Dores do Rio Preto","23972","auto","2017","11",NA,NA,NA,NA,NA,NA
"78","2019-05-06 11:54:06-03","UFU","HUFU","74971","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Colletta, G.D.; Ferrucci, M.S.; Ângulo, M.B.; Flores, T.B. & Leoni, L.","232","2009","05","12",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Perto da casa queimada.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Subarbusto, ca. 50 cm. de altura. Flores lilás.; Área de Campo.","HUFU00073521","HUFU00073521","Alto Caparaó","21645","auto","2017","11",NA,NA,NA,NA,NA,NA
"79","2019-05-06 11:54:06-03","UFU","HUFU","74960","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Souza, V.C.; Randle, C.; Morawetz, J.; Santos, P.M.L.A. & Servidone, G.B.","38105","2014","03","18",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha entre o Terreirão e o Pico da Bandeira.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Erva, 30-50 alt.; corola alvo-arroxeada.","HUFU00073526","HUFU00073526","Alto Caparaó","21645","auto","2017","11",NA,NA,NA,NA,NA,NA
"80","2019-05-06 11:54:06-03","UFU","HUFU","74976","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Kuntz, J.; Rigon, J.; Flores, T.B. & Campos, O.R.","475","2012","03","20",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para o Pico da Bandeira.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Arbusto, ca. 2 m alt., capítulos róseos.; Campo de altitude.","HUFU00073518","HUFU00073518","Alto Caparaó","21645","auto","2017","11",NA,NA,NA,NA,NA,NA
"81","2019-05-06 11:54:06-03","UFU","HUFU","74688","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Lopes, I.T.F.V.","Leoni, L.S.","1431","1991","03","03",NA,"Brasil","Minas Gerais","Parque Nacional, Acima da tronqueira. Em direção ao terreirão.","-41.9043998718262","-20.523099899292","2200","2200",NA,"Subarbustiva, ereta, com 80-90cm de altura; ramos cilíndricos, pubescentes; cálice esverdeado; corola com pétalos de cor rosada.; Campo de altitude ao lado da trilha.","HUFU00073577","HUFU00073577","Caparaó","15056","auto","2016",NA,NA,NA,NA,NA,NA,NA
"82","2019-05-06 11:54:06-03","UFU","HUFU","24011","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, J.N.","Koschnetzke, C.; et al.","s.n.","1996","02","28",NA,"Brasil","Rio de Janeiro","Agulhas Negras","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Herbácea, ca. 0,4 m. Brácteas vinho, corola e estigma lilás.","HUFU00072420","HUFU00072420","Itatiaia","19648","auto","2000","10",NA,NA,NA,NA,NA,NA
"83","2019-05-06 11:54:06-03","UFU","HUFU","24373","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, J.N.","Freitas, L.; Kinoshita, L.S.","873","2000","05","30",NA,"Brasil","São Paulo","Caminho para Pico do Tira - Chapéu","-44.5699996948242","-22.6399993896484","1900","1900",NA,"Erva, ca. 0,2 m. Corola branco purpúreo.; Campo de altitude.","HUFU00072417","HUFU00072417","São José do Barreiro","30784","auto","2000","07",NA,NA,NA,NA,NA,NA
"84","2019-05-06 11:54:06-03","UFU","HUFU","65782","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Barbosa, E.","Cordeiro, J.; Silva, M.","3474","2010","03","06",NA,"Brasil","São Paulo","Serra da Bocaina","-44.5699996948242","-22.6399993896484","1640","1640",NA,"subarbusto, capítulos rosados","HUFU00055435","HUFU00055435","São José do Barreiro","30784","auto","2010",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-04 15:42:40-03","IF","SPSF","33799","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Mül.Arg.","G.A.D.C. Franco","F.Tomasetto & A.A. Rezende","194","2001","11","20","América do Sul","Brasil","SP","Estação Ecológica","-49.516667","-19.916667","500","500",NA,"COLETA: XLS: SPSFAntigo&nf;Interior de mata&nf;Árvore 6m altura; fruto seco marrom;",NA,NA,"Paulo de Faria",NA,NA,"2011","01","04",NA,NA,NA,"Magnoliopsida",NA
"86","2021-03-04 15:42:40-03","IF","SPSF","37939","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Mül.Arg.","G.A.D.C. Franco","R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Souza","224","2005","12","13","América do Sul","Brasil","SP","Itatuba","-46.889722","-23.636944",NA,NA,NA,"COLETA: Árvore de 12m. De altura.; GEOGRAFIA: Comunidade Terapêutica.;",NA,NA,"Embú",NA,NA,"2006","01","23",NA,NA,NA,"Magnoliopsida",NA
"87","2021-03-04 15:42:40-03","IF","SPSF","47507","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"T.E.Barreto","38","2013","02","17","América do Sul","Brasil","SP","PECJ - FOM - Canhambora","-45.816667","-23.15",NA,NA,NA,"COLETA: Arbusto com 2m de altura, flores rosas.;",NA,NA,"Campos do Jordão",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"88","2021-03-04 15:42:40-03","IF","SPSF","38142","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Mül.Arg.","G.A.D.C. Franco","N. Guerin & G.A.D.C. Franco & G.Durigan & N.M.Ivanaukas & K.Z.Gimenes & C.S.Carvalho & E.Furlan & J.J.Marques & B.C.Oliveira","70","2007","02","13","América do Sul","Brasil","SP","Estação Ecológica","-48.363056","-23.413611","768","768",NA,"COLETA: Árvore 8m, latex branco leitoso, frutos.;",NA,NA,"Itaberá",NA,NA,"2007","02","20",NA,NA,NA,"Magnoliopsida",NA
"89","2021-03-04 15:42:40-03","IF","SPSF","18091","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Stevia","camporum","Stevia camporum","Mül.Arg.","W.M.Ferreira","D.C.Cavalcante","159","1993","10","03","América do Sul","Brasil","SP","mata de planalto","-45.189998626709","-22.8099994659424",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Guaratinguetá","27040","auto","2002","09","30",NA,NA,NA,"Magnoliopsida",NA
"90","2017-09-11 17:08:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker",NA,"Widgren, JF","204",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in campis prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 10:01:23-03","IBt","SP","7940","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, JN","Hoehne, FC","s.n.","1922","04","02",NA,"Brasil","Minas Gerais",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,NA,"Passa Quatro","17293","auto","1991","04","08",NA,NA,NA,NA,NA
"92","2019-11-21 10:01:23-03","IBt","SP","98599","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, JN","Coleman, JR","379","1966","04","03",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia, Top of Mt. Itatiaia","-44.5633010864258","-22.4960994720459","2250","2250",NA,NA,NA,NA,"Itatiaia","19648","auto","1991","04","08",NA,NA,NA,NA,NA
"93","2019-11-21 10:01:23-03","IBt","SP","292161","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, JN","Costa, CB; Kirizawa, M; Rapini, A","177","1996","03","22",NA,"Brasil","São Paulo","Área de Furnas. Estrada em direção a Pedra da Macela, ca. 15 km de Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Cunha","38855","auto","1999","01",NA,NA,NA,NA,NA,NA
"94","2019-11-21 10:01:23-03","IBt","SP","16345","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, JN","s.col.","s.n.","1905","03","11",NA,"Brasil","São Paulo","Retiro.","-48.6100006103516","-23.1000003814697",NA,NA,NA,"Arbusto pequeno, flores violaceas.","SP032459",NA,"Itatinga","28219","auto","1999","01",NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:01:23-03","IBt","SP","312971","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, JN","Shepherd, GJ; et al.","97-46","1997","02","18",NA,"Brasil","São Paulo","Crista da montanha vizinha à Pedra da Mina","-44.7700004577637","-22.5300006866455","2500","2660",NA,NA,NA,NA,"Queluz","14382","auto","1999","01",NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:01:23-03","IBt","SP","312960","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, JN","Shepherd, GJ; et al.","97-33","1997","02","18",NA,"Brasil","São Paulo","Crista da montanha vizinha à Pedra da Mina","-44.7700004577637","-22.5300006866455","2500","2660",NA,NA,NA,NA,"Queluz","14382","auto","1999","01",NA,NA,NA,NA,NA,NA
"97","2019-11-21 10:01:23-03","IBt","SP","56470","S","Plantae",NA,NA,"Asteraceae","Stevia","camporum","Stevia camporum","Baker","Nakajima, JN","Handro, O","803","1958","05","29",NA,"Brasil","São Paulo","Serra da Bocaina","-44.5699996948242","-22.6399993896484","1800","1800",NA,NA,NA,NA,"São José do Barreiro","30784","auto","2000","10",NA,NA,NA,NA,NA,NA
