"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"47","2021-03-01 16:36:52-03","UNICAMP","UEC","44397","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Oliveira Filho, AT","1984","10","24",NA,"Brazil",NA,NA,"Arvoreta ca. 2,2 m alt. Frutos verdes.; Cerrado.","UEC106869","227","Magnoliopsida",NA,"O.Berg",NA,"Mato Grosso","Km 14 Rod. MT 305.",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:36:52-03","UNICAMP","UEC","31759","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Leitão Filho, HF; Yamamoto, K; Martins, AB; Gabrielli, AC","1982","09","08",NA,"Brazil",NA,NA,"Arbusto cerca de 1,5m de altura, flores aromáticas brancas, folhas opostas.","UEC106870","14179","Magnoliopsida",NA,"O.Berg","Turma pós-92","Minas Gerais","Estrada para Termópolis.",NA,NA,NA,"São Sebastião do Paraíso","-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,NA,"24792","auto","1992","09",NA,NA,NA,NA
"49","2021-03-01 16:36:52-03","UNICAMP","UEC","12218","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Leitão Filho, HF; Martins, FR","1977","09","17",NA,"Brazil",NA,NA,"Arbusto até 2m; flores brancas.","UEC106867","5936","Magnoliopsida",NA,"O.Berg",NA,"São Paulo","Nativo em Cerrado da Reserva Estadual de São Simão.",NA,NA,NA,"Altinópolis","-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:36:52-03","UNICAMP","UEC","49872","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Bernacci, LC","1986","10","03",NA,"Brazil",NA,NA,"Arvoreta ca 3,0m alt; pétalas e estames alvo-rosados.; Cerrado.","UEC011018","279","Magnoliopsida",NA,"O.Berg","Barroso, GM","São Paulo","Fazenda Santa Carlota.",NA,NA,NA,"Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"21243","auto","1992","09",NA,NA,NA,NA
"51","2021-03-01 16:36:52-03","UNICAMP","UEC","58733","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Sciamarelli, A; Coffani-Nunes, JV","1989","09","24",NA,"Brazil",NA,NA,"Arbusto com flores brancas, 1,5m.; Cerrado 2.","UEC011015","262","Magnoliopsida",NA,"O.Berg","Faria Júnior, JEQ","São Paulo","Fazenda Santa Carlota.",NA,NA,NA,"Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"21243","auto","2010","12",NA,NA,NA,NA
"52","2021-03-01 16:36:52-03","UNICAMP","UEC","81370","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Kinoshita, LS; Galvão, JC","1994","11","07",NA,"Brazil",NA,NA,"Arbusto 1m, fruto vináceo.","UEC011021","94146","Magnoliopsida",NA,"O.Berg","Arantes, AA","São Paulo",NA,NA,NA,NA,"Casa Branca","-47.0800018310547","-21.7700004577637",NA,NA,NA,NA,NA,"27086","auto","1997","02",NA,NA,NA,NA
"53","2019-08-16 08:40:18-03","UTFPR","HCF","27458","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","G. Hatschbach","1997","08","08",NA,"Brasil",NA,NA,"arbusto, 1,50 m, flor alva. Cerrado.",NA,"66570",NA,NA,"O. Berg","M. Sobral","MS","Rio Verde, Sete Quedas",NA,NA,NA,"Rio Verde de Mato Grosso","-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,NA,"87429","auto","1997",NA,NA,NA,NA,NA
"54","2020-12-21 16:37:30-03","MBM","MBM","64969","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hatschbach, G.","1975","11","19","Southern America","Brazil",NA,NA,NA,"MBM064969","37676",NA,NA,"O.Berg","Kawasaki, M.L.","Goiás","Rodovia Jataí - Aragarças",NA,NA,NA,"Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:37:29-03","MBM","MBM","27527","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hatschbach, G.","1973","08","28","Southern America","Brazil",NA,NA,NA,"MBM027527","23462",NA,NA,"O.Berg","Sobral, M.","Mato Grosso","Cabeceiras, Rio Verde",NA,NA,"MBM027527","Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:37:29-03","MBM","MBM","27535","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hatschbach, G.","1973","08","26","Southern America","Brazil",NA,NA,NA,"MBM027535","32336",NA,NA,"O.Berg","Sobral, M.","Mato Grosso","Jatobá",NA,NA,"MBM027535","Bandeirantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:37:30-03","MBM","MBM","406822","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Roher, D.; Felitto, G.; Lozano, E.D.; Oliveira, E.; Felitto, G.; Lozano, E.D.; Oliveira, E.","2013","08","03","Southern America","Brazil",NA,NA,"Arbórea de 3 m. Flores brancas.","MBM406822","110",NA,NA,"O.Berg","Roher, D.","Bahia","EIA LT Barreiras II - Pirapora 2",NA,NA,"MBM406822","Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,"152720","auto","2016","11","16",NA,NA,NA
"58","2020-12-21 16:37:29-03","MBM","MBM","110676","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Kummrow, R.","1986","10","08","Southern America","Brazil",NA,NA,NA,"MBM110676","2817",NA,NA,"O.Berg","Sobral, M.","Goiás","Morro do Vulcão, Pousada do Rio Quente",NA,NA,"MBM110676","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:37:29-03","MBM","MBM","213203","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","1997","08","08","Southern America","Brazil",NA,NA,NA,"MBM213203","66570",NA,NA,"O.Berg","Sobral, M.","Mato Grosso do Sul","Rio Verde, Sete Quedas",NA,NA,"MBM213203","Rio Verde de Mato Grosso","-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,NA,"87429","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:37:29-03","MBM","MBM","215872","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Konoshita, L.S.; et al.; et al.","1994","11","07","Southern America","Brazil",NA,NA,NA,"MBM215872","146",NA,NA,"O.Berg","Kawasaki, M.L.","São Paulo","Casa Branca",NA,NA,"MBM215872","Casa Branca","-47.0800018310547","-21.7700004577637",NA,NA,NA,NA,NA,"27086","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:37:29-03","MBM","MBM","195439","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Pinho, R.A.","1962","07","26","Southern America","Brazil",NA,NA,NA,"MBM195439","5",NA,NA,"O.Berg","Mattos, J.","São Paulo","Fazenda Bocaina",NA,NA,"MBM195439","São Simão","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:37:30-03","MBM","MBM","31347","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hatschbach, G.","1974","07","19","Southern America","Brazil",NA,NA,NA,"MBM031347","34603",NA,NA,"O.Berg","Sobral, M.","Goiás","Rod. BR-060",NA,NA,"MBM031347","Rio Verde","-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,NA,"96378","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:37:30-03","MBM","MBM","31336","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hatschbach, G.; Kummrow, R.; Kummrow, R.","1974","09","14","Southern America","Brazil",NA,NA,NA,"MBM031336","34970",NA,NA,"O.Berg","Sobral, M.","Goiás","Rod. BR-060, próximo do rio Doce",NA,NA,"MBM031336","Rio Verde","-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,NA,"96378","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:37:30-03","MBM","MBM","31357","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Hatschbach, G.","1974","09","21","Southern America","Brazil",NA,NA,NA,"MBM031357","35046",NA,NA,"O.Berg","Kawasaki, M.L.","Mato Grosso","Serra das Furnas",NA,NA,"MBM031357","Alto Araguaia","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:37:29-03","MBM","MBM","178473","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Leitão Filho, H.F.; et al.; et al.","1977","09","17","Southern America","Brazil",NA,NA,NA,"MBM178473","5091",NA,NA,"O.Berg","Kawasaki, M.L.","São Paulo","Parque Estadual São Simão",NA,NA,"MBM178473","Altinópolis","-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:37:29-03","MBM","MBM","227563","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Batalha, M.","1995","09","04","Southern America","Brazil",NA,NA,NA,"MBM227563","627",NA,NA,"O.Berg","Batalha, M.","São Paulo","Santa Rita do Passa Quatro",NA,NA,"MBM227563","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA
"67","2019-11-12 14:47:01-03","IFGoiano","IFRV","207","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis",NA,NA,NA,NA,NA,"Brasil",NA,NA,"cerrado","IFRV00000207",NA,NA,NA,"O.Berg","Marcos Sobral","Goiás",NA,NA,NA,NA,"Goiás","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,"63502","auto","1905","07","05",NA,NA,NA
"68","2019-11-12 14:47:01-03","IFGoiano","IFRV","401","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Michellia Pereira Soares","2012","03","01",NA,"Brasil",NA,NA,"cerrado","IFRV00000401",NA,NA,NA,"O.Berg","Marcos Sobral","Goiás","Fesurv.",NA,NA,NA,"Rio Verde","-50.9281005859375","-17.7980995178223","-509677778.0","177841666.0",NA,NA,NA,"96378","auto","1905","07","05",NA,NA,NA
"69","2015-10-04 15:06:02-03","MNHN","RECOLNAT_MNHN_P","P00161051","PreservedSpecimen",NA,"Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Riedel, L.","1834","8",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161051' target='other'> <mi>dwc_moreinfo</mi></a>","P00161051",NA,NA,NA,"O.Berg",NA,NA,"Prov. Goyaz",NA,NA,"P00161051_01",NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,"2414",NA,NA
"70","2015-09-04 20:40:28-03","MNHN","RECOLNAT_MNHN_P","P00161052","PreservedSpecimen",NA,"Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Riedel, L.","1834","8",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161052' target='other'> <mi>dwc_moreinfo</mi></a>","P00161052",NA,NA,NA,"O.Berg",NA,NA,"Prov. Goyaz",NA,NA,"P00161052_01",NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,"2414",NA,NA
"71","2015-09-04 20:48:09-03","MNHN","RECOLNAT_MNHN_P","P05262243","PreservedSpecimen",NA,"Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Burchell, W.J.",NA,NA,NA,NA,"Brasil","hb",NA,"Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la direction du Jardin royal de Kew. 187 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262243' target='other'> <mi>dwc_moreinfo</mi></a>","P05262243",NA,NA,NA,"O.Berg","Rosa",NA,". Brasil, América do Sul",NA,NA,"P05262243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5681",NA,NA
"72","2015-09-04 20:48:09-03","MNHN","RECOLNAT_MNHN_P","P05262245","PreservedSpecimen",NA,"Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Burchell, W.J.",NA,NA,NA,NA,"Brasil","hb",NA,"Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262245' target='other'> <mi>dwc_moreinfo</mi></a>","P05262245",NA,NA,NA,"O.Berg","Rosa",NA,". Brasil, América do Sul",NA,NA,"P05262245_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5405",NA,NA
"73","2020-10-01 14:24:17-03","JBB","HEPH","18032","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Nóbrega, MGG; Oliveira, MS","2002","07","08","Southern America","Brasil",NA,NA,NA,NA,"1624","Dicotyledon","Myrtales","O.Berg","Ramos, AE","Minas Gerais","Distrito Industrial de Uberlândia","808","808",NA,"Uberlândia","-48.390556","-19.466389","-48.390556","-19.466389",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"74","2020-10-01 14:24:17-03","JBB","HEPH","10968","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Lima, IV","1994","12","21","Southern America","Brasil",NA,NA,NA,NA,"608","Dicotyledon","Myrtales","O.Berg","Proença, CEB","Goiás","Fazenda Muquem de Propriedade do SR. Fernando A. Costa",NA,NA,NA,"Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,"86936","auto","1995",NA,NA,NA,NA,NA
"75","2020-10-01 14:24:17-03","JBB","HEPH","10597","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Ramos, AE","1994","12","17","Southern America","Brasil",NA,NA,"Circunf.11,0cm a 30cm do solo.Esteril.1-16-1.",NA,"947","Dicotyledon","Myrtales","O.Berg","Proença, CEB","Goiás","Fazenda Pedraria acima do rio Pedraria",NA,NA,NA,"Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,"86936","auto","1995",NA,NA,NA,NA,NA
"76","2020-10-01 14:24:17-03","JBB","HEPH","10890","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Lima, IV","1994","12","16","Southern America","Brasil",NA,NA,"Frutos maduros.",NA,"530","Dicotyledon","Myrtales","O.Berg","Proença, CEB","Goiás","Fazenda Pedraria acima do rio Pedraria",NA,NA,NA,"Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,"86936","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:39:35-03","UFMG","BHCB","153467","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Bünger, MO; Versiane, AFA; Souto, ALS; Rezende, AR; Simão, E","2011","10","26","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5m. Frutos verdes","BHCB048716","554","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Estação Ecológica do Panga, Antes da trilha para ribeirão, em direção ao campo sujo/ cerrado","885","885",NA,"Uberlândia","-48.390111","-19.170444","-48.390111","-19.170444",NA,NA,NA,NA,NA,"2018","08","02",NA,NA,NA
"78","2020-12-11 11:39:35-03","UFMG","BHCB","195747","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Lima, DF; Morokawa, R","2014","09","04","Southern America","Brasil",NA,NA,"Arbusto 0,8 m. Inflorescências com pedúmculos e cálice castanhos; Flores alvas.; Cerrado.","BHCB195747","473","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Estrada para Trilha do Sol.","845","845",NA,"Capitólio","-46.2075","-20.655833","-46.2075","-20.655833",NA,NA,NA,NA,NA,"2014","09",NA,NA,NA,NA
"79","2020-12-11 11:39:35-03","UFMG","BHCB","25467","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Tameirão Neto, E; Werneck, MS","1994","09","26","Southern America","Brasil",NA,NA,"Arbustivo; Cerrado","BHCB018162","1390","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Unidade de Concervação de Galheiro - CEMIG.",NA,NA,NA,"Perdizes","-47.156667","-19.226944","-47.156667","-19.226944",NA,NA,NA,NA,NA,"2017","11","17",NA,NA,NA
"80","2020-12-11 11:39:35-03","UFMG","BHCB","25628","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Tameirão Neto, E; Werneck, MS","1994","10","27","Southern America","Brasil",NA,NA,"Arbustivo, frutos negros; Cerrado Céu do Cavalo","BHCB018163","1387","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Unidade de Concervação de Galheiro - CEMIG.",NA,NA,NA,"Perdizes","-47.156667","-19.226944","-47.156667","-19.226944",NA,NA,NA,NA,NA,"2017","11","16",NA,NA,NA
"81","2020-12-11 11:39:35-03","UFMG","BHCB","48938","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Lombardi, JA; Stehmann, JR","1999","09","09","Southern America","Brasil",NA,NA,"Arvoreta, ca. 2,0m. Folhas coriáceas, flores e botões brancos; Cerrado","BHCB013626","3167","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Unidade de Conservação do Galheiro ( CEMIG )",NA,NA,"BHCB013626","Perdizes","-47.156667","-19.226944","-47.156667","-19.226944",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,NA
"82","2020-12-11 11:39:35-03","UFMG","BHCB","33710","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Tameirão Neto, E","1996","12","04","Southern America","Brasil",NA,NA,"Arbustivo.","BHCB013625","2234","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Cerrado.",NA,NA,"BHCB013625","Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,"47316","auto","1997","10",NA,NA,NA,NA
"83","2020-12-11 11:39:35-03","UFMG","BHCB","33572","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Tameirão Neto, E","1996","09","25","Southern America","Brasil",NA,NA,"Arbóreo; Cerrado","BHCB018198","2096","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","EPDA Jacob - CEMIG.",NA,NA,NA,"Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,"47316","auto","1997","10",NA,NA,NA,NA
"84","2021-02-11 17:20:46-03","UFPR","UPCB","81038","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Lima, D.F.","2013","11","20",NA,"Brasil",NA,NA,"Arbusto 0,5m. Frutos imaturos verdes e maduros negros..","UPCB0023582","376",NA,NA,"O.Berg","Lima, D.F.","Minas Gerais","Reserva Ecológica do Clube Caça e Pesca. Cerrado. Alt: 829m",NA,NA,"UPCB0023582","Uberlândia","-48.301","-18.986","-48.301","-18.986",NA,NA,NA,NA,NA,"2014","09",NA,NA,NA,NA
"85","2021-02-11 17:20:46-03","UFPR","UPCB","81039","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Lima, D.F.","2013","11","20",NA,"Brasil",NA,NA,"Arbusto 0,5m. Frutos passados secos..","UPCB0023587","375",NA,NA,"O.Berg","Lima, D.F.","Minas Gerais","Reserva Ecológica do Clube Caça e Pesca. Cerrado. Alt: 829m",NA,NA,"UPCB0023587","Uberlândia","-48.301","-18.986","-48.301","-18.986",NA,NA,NA,NA,NA,"2014","09",NA,NA,NA,NA
"86","2021-02-11 17:20:46-03","UFPR","UPCB","92825","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Lima, D.F.| Morokawa, R.","2014","09","04",NA,"Brasil",NA,NA,"Cerrado. Arbusto 0.8 m. Inflorescências com pedúnculos e cálice castanhos; flores alvas","UPCB0036925","473",NA,NA,"O.Berg","Lima, D.F.","Minas Gerais","Estrada para Trilha do Sol","845","845","UPCB0036925","Capitólio","-46.2075","-20.653056","-46.207500","-20.653056",NA,NA,NA,NA,NA,"2014","09",NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","3190824","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Gert G. Hatschbach","1997",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 66570",NA,NA,"O. Berg","M. Sobral",NA,"Rio Verde, Sete Quedas (Mun. Rio Verde de Mato Grosso). Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3190008","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Gert G. Hatschbach","1973","8","28","South America","Brazil",NA,NA,NA,NA,"Hatschbach 32462",NA,NA,"O. Berg","M. Sobral",NA,"Cabeceiras, Rio Verde (mun. Rio Verde) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","3190125","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Gert G. Hatschbach","1973","8","26","South America","Brazil",NA,NA,NA,NA,"Hatschbach 32336",NA,NA,"O. Berg","M. Sobral",NA,"Jatobá (mun. Bandeirante) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2009-11-20 06:16:00-02","MO","MOBOT","3190272","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Gert G. Hatschbach|R. Kummrow","1974","9","14","South America","Brazil",NA,NA,NA,NA,"Hatschbach 34970",NA,NA,"O. Berg","M. Sobral","Goiás","Rod. BR-060, próx. rio Doce (mun. Rio Verde).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","3190559","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","James A. Ratter","1968",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Ratter 2129",NA,NA,"O. Berg",NA,NA,"8 km S. of the Base Camp of the Expedtion. (Base Camp, c. 270 km. N. of Xavantina). 1m cerrado formation. This species grows to about 4 m tall.","270.00000000",NA,NA,NA,"-51.86666","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2009-08-21 06:48:00-03","MO","MOBOT","3190766","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Howard S. Irwin|Thomas R. Soderstrom","1964","10","19","South America","Brazil",NA,NA,NA,NA,"Irwin 7052",NA,NA,"O. Berg","D. Legrand","Goiás","Serra do Caiapó. Cerrado, ca. 35km S. of Caiaponia on road to Jataí.","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-07-31 16:50:44-03","UNESP-IBILCE","SJRP","05471","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Windisch & al",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Flores brancas, subarbusto;",NA,NA,"Tracheophyta","Myrtales","O.Berg","M. Sobral","Mato Grosso","ca. km 10 da estrada para Guiratinga",NA,NA,NA,"Ponte Branca","-52.8333015441895","-16.7642002105713",NA,NA,"Magnoliopsida",NA,NA,"42196","auto","2010",NA,NA,NA,NA,NA
"94","2020-07-31 16:50:44-03","UNESP-IBILCE","SJRP","08378","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Silva, M.R.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Cerrado, flor esbranquiçada, 1,8 m.;",NA,NA,"Tracheophyta","Myrtales","O.Berg","M. Sobral","Goiás","estrada municipal",NA,NA,NA,"Itarumã","-51.3480987548828","-18.7691993713379",NA,NA,"Magnoliopsida",NA,NA,"79552","auto","2010",NA,NA,NA,NA,NA
"95","2020-08-31 09:08:08-03","INPA","INPA","233341","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Proença, CEB","2008","11","23","Southern America","Brasil",NA,NA,NA,"INPA0233341","3603","Dicotyledon Com-Clade","Myrtales","O.Berg","Proença, CEB","Goiás","Ca. 3km NO de Cristalina, na BR-040. Cerrado rupestre com Wunderlichia e Vellozia flavicans. Solo com afloramentos rochosos.","1200","1200","INPA0233341 INPA0233341_e","Cristalina","-47.620278","-16.733889","-47.620278","-16.733889",NA,NA,NA,NA,NA,"2008","11",NA,NA,NA,NA
"96","2021-01-10 20:47:07-03","INPA","INPA","245774","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Proença, CEB","2008","11","23","Southern America","Brasil",NA,NA,NA,"INPA0245774","3603","Dicotyledon Com-Clade","Myrtales","O.Berg","Proença, CEB","Goiás","Ca. 3km NO de Cristalina, na BR-040","1200","1200","INPA0245774 INPA0245774_e","Cristalina","-47.620167","-16.733833","-47.620167","-16.733833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-08-31 09:08:08-03","INPA","INPA","75103","S","Plantae","Myrtaceae","Myrcia","uberavensis","Myrcia uberavensis","Macêdo, M","1976","10","29","Southern America","Brasil",NA,NA,NA,"INPA0075103","545A","Dicotyledon Com-Clade","Myrtales","O.Berg","Sobral, MEG","Mato Grosso","Rodovia Rondonópolis-Poxoréu Km 76",NA,NA,"INPA0075103 INPA0075103_e INPA0075103_e1",NA,"-56","-15.6","-56","-15.6",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA
